,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02005892,2011 super output areas - middle layer,297,All categories: Occupation,3252
1,2011,E02005892,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",632
2,2011,E02005892,2011 super output areas - middle layer,297,2. Professional occupations,575
3,2011,E02005892,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,536
4,2011,E02005892,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,148
5,2011,E02005892,2011 super output areas - middle layer,297,5. Skilled trades occupations,581
6,2011,E02005892,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",98
7,2011,E02005892,2011 super output areas - middle layer,297,7. Sales and customer service occupations,142
8,2011,E02005892,2011 super output areas - middle layer,297,8. Process plant and machine operatives,315
9,2011,E02005892,2011 super output areas - middle layer,297,9. Elementary occupations,225
10,2011,E02005893,2011 super output areas - middle layer,297,All categories: Occupation,2352
11,2011,E02005893,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",208
12,2011,E02005893,2011 super output areas - middle layer,297,2. Professional occupations,148
13,2011,E02005893,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,212
14,2011,E02005893,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,65
15,2011,E02005893,2011 super output areas - middle layer,297,5. Skilled trades occupations,541
16,2011,E02005893,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",102
17,2011,E02005893,2011 super output areas - middle layer,297,7. Sales and customer service occupations,84
18,2011,E02005893,2011 super output areas - middle layer,297,8. Process plant and machine operatives,499
19,2011,E02005893,2011 super output areas - middle layer,297,9. Elementary occupations,493
20,2011,E02005894,2011 super output areas - middle layer,297,All categories: Occupation,2373
21,2011,E02005894,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",294
22,2011,E02005894,2011 super output areas - middle layer,297,2. Professional occupations,260
23,2011,E02005894,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,303
24,2011,E02005894,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,95
25,2011,E02005894,2011 super output areas - middle layer,297,5. Skilled trades occupations,581
26,2011,E02005894,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",82
27,2011,E02005894,2011 super output areas - middle layer,297,7. Sales and customer service occupations,85
28,2011,E02005894,2011 super output areas - middle layer,297,8. Process plant and machine operatives,384
29,2011,E02005894,2011 super output areas - middle layer,297,9. Elementary occupations,289
30,2011,E02005895,2011 super output areas - middle layer,297,All categories: Occupation,2101
31,2011,E02005895,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",440
32,2011,E02005895,2011 super output areas - middle layer,297,2. Professional occupations,332
33,2011,E02005895,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,275
