,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02005892,2011 super output areas - middle layer,297,All categories: Occupation,6215
1,2011,E02005892,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",910
2,2011,E02005892,2011 super output areas - middle layer,297,2. Professional occupations,1211
3,2011,E02005892,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,942
4,2011,E02005892,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,784
5,2011,E02005892,2011 super output areas - middle layer,297,5. Skilled trades occupations,634
6,2011,E02005892,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",479
7,2011,E02005892,2011 super output areas - middle layer,297,7. Sales and customer service occupations,442
8,2011,E02005892,2011 super output areas - middle layer,297,8. Process plant and machine operatives,358
9,2011,E02005892,2011 super output areas - middle layer,297,9. Elementary occupations,455
10,2011,E02005893,2011 super output areas - middle layer,297,All categories: Occupation,4484
11,2011,E02005893,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",328
12,2011,E02005893,2011 super output areas - middle layer,297,2. Professional occupations,317
13,2011,E02005893,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,368
14,2011,E02005893,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,365
15,2011,E02005893,2011 super output areas - middle layer,297,5. Skilled trades occupations,622
16,2011,E02005893,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",620
17,2011,E02005893,2011 super output areas - middle layer,297,7. Sales and customer service occupations,386
18,2011,E02005893,2011 super output areas - middle layer,297,8. Process plant and machine operatives,563
19,2011,E02005893,2011 super output areas - middle layer,297,9. Elementary occupations,915
20,2011,E02005894,2011 super output areas - middle layer,297,All categories: Occupation,4554
21,2011,E02005894,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",451
22,2011,E02005894,2011 super output areas - middle layer,297,2. Professional occupations,577
23,2011,E02005894,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,528
24,2011,E02005894,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,500
25,2011,E02005894,2011 super output areas - middle layer,297,5. Skilled trades occupations,645
26,2011,E02005894,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",497
27,2011,E02005894,2011 super output areas - middle layer,297,7. Sales and customer service occupations,351
28,2011,E02005894,2011 super output areas - middle layer,297,8. Process plant and machine operatives,427
29,2011,E02005894,2011 super output areas - middle layer,297,9. Elementary occupations,578
30,2011,E02005895,2011 super output areas - middle layer,297,All categories: Occupation,3970
31,2011,E02005895,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",657
32,2011,E02005895,2011 super output areas - middle layer,297,2. Professional occupations,713
33,2011,E02005895,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,481
34,2011,E02005895,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,438
35,2011,E02005895,2011 super output areas - middle layer,297,5. Skilled trades occupations,575
36,2011,E02005895,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",321
37,2011,E02005895,2011 super output areas - middle layer,297,7. Sales and customer service occupations,216
38,2011,E02005895,2011 super output areas - middle layer,297,8. Process plant and machine operatives,216
39,2011,E02005895,2011 super output areas - middle layer,297,9. Elementary occupations,353
40,2011,E02005896,2011 super output areas - middle layer,297,All categories: Occupation,3436
41,2011,E02005896,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",571
42,2011,E02005896,2011 super output areas - middle layer,297,2. Professional occupations,654
43,2011,E02005896,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,417
44,2011,E02005896,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,343
45,2011,E02005896,2011 super output areas - middle layer,297,5. Skilled trades occupations,433
46,2011,E02005896,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",289
47,2011,E02005896,2011 super output areas - middle layer,297,7. Sales and customer service occupations,219
48,2011,E02005896,2011 super output areas - middle layer,297,8. Process plant and machine operatives,234
49,2011,E02005896,2011 super output areas - middle layer,297,9. Elementary occupations,276
50,2011,E02005897,2011 super output areas - middle layer,297,All categories: Occupation,4120
51,2011,E02005897,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",637
52,2011,E02005897,2011 super output areas - middle layer,297,2. Professional occupations,754
53,2011,E02005897,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,469
54,2011,E02005897,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,422
55,2011,E02005897,2011 super output areas - middle layer,297,5. Skilled trades occupations,486
56,2011,E02005897,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",425
57,2011,E02005897,2011 super output areas - middle layer,297,7. Sales and customer service occupations,214
58,2011,E02005897,2011 super output areas - middle layer,297,8. Process plant and machine operatives,276
59,2011,E02005897,2011 super output areas - middle layer,297,9. Elementary occupations,437
60,2011,E02005898,2011 super output areas - middle layer,297,All categories: Occupation,5022
61,2011,E02005898,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",448
62,2011,E02005898,2011 super output areas - middle layer,297,2. Professional occupations,472
