,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02002450,2011 super output areas - middle layer,297,Unshared dwelling,3010
1,2011,E02002450,2011 super output areas - middle layer,297,Shared dwelling,0
2,2011,E02002450,2011 super output areas - middle layer,297,All categories: Household spaces,3010
3,2011,E02002450,2011 super output areas - middle layer,297,Household spaces with at least one usual resident,2859
4,2011,E02002450,2011 super output areas - middle layer,297,Household spaces with no usual residents,151
5,2011,E02002450,2011 super output areas - middle layer,297,Whole house or bungalow: Detached,708
6,2011,E02002450,2011 super output areas - middle layer,297,Whole house or bungalow: Semi-detached,1070
7,2011,E02002450,2011 super output areas - middle layer,297,Whole house or bungalow: Terraced (including end-terrace),924
8,2011,E02002450,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Purpose-built block of flats or tenement",273
9,2011,E02002450,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)",26
10,2011,E02002450,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: In a commercial building",8
11,2011,E02002450,2011 super output areas - middle layer,297,Caravan or other mobile or temporary structure,1
12,2011,E02002451,2011 super output areas - middle layer,297,All categories: Dwelling type,3118
13,2011,E02002451,2011 super output areas - middle layer,297,Unshared dwelling,3118
14,2011,E02002451,2011 super output areas - middle layer,297,Shared dwelling,0
15,2011,E02002451,2011 super output areas - middle layer,297,All categories: Household spaces,3118
16,2011,E02002451,2011 super output areas - middle layer,297,Household spaces with at least one usual resident,3049
17,2011,E02002451,2011 super output areas - middle layer,297,Household spaces with no usual residents,69
18,2011,E02002451,2011 super output areas - middle layer,297,Whole house or bungalow: Detached,1138
19,2011,E02002451,2011 super output areas - middle layer,297,Whole house or bungalow: Semi-detached,1504
20,2011,E02002451,2011 super output areas - middle layer,297,Whole house or bungalow: Terraced (including end-terrace),299
21,2011,E02002451,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Purpose-built block of flats or tenement",162
22,2011,E02002451,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)",7
