,GEOGRAPHY_CODE,All categories: English as a household language,All people aged 16 and over in household have English as a main language (English or Welsh in Wales),At least one but not all people aged 16 and over in household have English as a main language (English or Welsh in Wales),No people aged 16 and over in household but at least one person aged 3 to 15 has English as a main language (English or Welsh in Wales),No people in household have English as a main language (English or Welsh in Wales)
1851,E02001904,2618.0,0.7952635599694423,0.09129106187929717,0.02559205500381971,0.08785332314744079
1852,E02001905,2578.0,0.7940263770364624,0.09968968192397207,0.017067494181536073,0.08921644685802949
1853,E02001906,3798.0,0.9339125855713534,0.03449183780937336,0.0071090047393364926,0.02448657187993681
1854,E02001907,4115.0,0.945321992709599,0.027703523693803158,0.004617253948967193,0.02235722964763062
1855,E02001908,2178.0,0.27043158861340677,0.39669421487603307,0.07575757575757576,0.2571166207529844
1856,E02001909,2298.0,0.43255004351610093,0.2989556135770235,0.057441253263707574,0.21105308964316796
1857,E02001910,2330.0,0.5678111587982833,0.20901287553648068,0.05150214592274678,0.17167381974248927
1858,E02001911,3317.0,0.8872475128127826,0.037081700331624966,0.02140488393126319,0.054265902924329215
1859,E02001913,3289.0,0.8212222560048646,0.06688963210702341,0.013681970203709334,0.09820614168440256
1860,E02001914,2195.0,0.6888382687927107,0.19043280182232347,0.027790432801822324,0.0929384965831435
1861,E02001915,4852.0,0.8633553173948887,0.05915086562242374,0.007007419620774938,0.07048639736191262
1862,E02001916,3085.0,0.7824959481361426,0.1053484602917342,0.026580226904376014,0.08557536466774716
1863,E02001918,4081.0,0.8659642244547905,0.07351139426611125,0.006616025483950012,0.05390835579514825
1864,E02001919,2624.0,0.7503810975609756,0.1520579268292683,0.01524390243902439,0.08231707317073171
1865,E02001920,3256.0,0.9474815724815725,0.01812039312039312,0.011363636363636364,0.023034398034398034
1866,E02001921,3283.0,0.8973499847700274,0.0325921413341456,0.019494364910143162,0.050563508985683826
1867,E02001922,2994.0,0.8082832331329325,0.11222444889779559,0.00501002004008016,0.07448229792919171
1868,E02001923,3380.0,0.6600591715976332,0.20414201183431951,0.026627218934911243,0.1091715976331361
1869,E02001924,2396.0,0.8159432387312187,0.10893155258764607,0.02003338898163606,0.05509181969949917
1870,E02001925,2812.0,0.8847795163584637,0.049431009957325744,0.011735419630156473,0.05405405405405406
1871,E02001926,2829.0,0.8610816542948038,0.06998939554612937,0.008483563096500531,0.060445387062566275
1872,E02001927,3205.0,0.9435257410296412,0.018408736349453978,0.0109204368174727,0.027145085803432136
1873,E02001928,3003.0,0.9643689643689644,0.015984015984015984,0.00333000333000333,0.016317016317016316
1874,E02001929,3690.0,0.8723577235772357,0.06124661246612466,0.01707317073170732,0.04932249322493225
1875,E02001930,3203.0,0.8907274430221667,0.06806119263190759,0.006556353418669997,0.034655010927255696
1876,E02001931,3067.0,0.847081838930551,0.09977176393870231,0.011411803064884252,0.041734594065862406
1877,E02001932,2853.0,0.9621451104100947,0.016824395373291272,0.004907115317209955,0.016123378899404135
1878,E02001933,3119.0,0.9063802500801539,0.049695415197178586,0.008977236293683874,0.03494709842898365
1879,E02001934,2297.0,0.7871136264693078,0.13800609490639965,0.012625163256421419,0.062255115367871136
1880,E02001935,3238.0,0.9305126621371217,0.028412600370599134,0.013279802347127856,0.027794935145151328
1881,E02001936,2570.0,0.909727626459144,0.054863813229571984,0.010505836575875487,0.024902723735408562
1882,E02001937,3249.0,0.8913511849799939,0.06278855032317636,0.014773776546629732,0.031086488150200063
1883,E02001938,3286.0,0.9324406573341448,0.03773584905660377,0.007608034083992696,0.022215459525258673
1884,E02001939,2882.0,0.9215822345593337,0.024288688410825817,0.008327550312283136,0.04580152671755725
1885,E02001941,2519.0,0.9321159190154823,0.0333465660976578,0.009924573243350537,0.02461294164350933
1886,E02001942,2971.0,0.9481656008078089,0.023897677549646584,0.00841467519353753,0.01952204644900707
1887,E02001943,2593.0,0.9390667180871577,0.036251446201311224,0.004242190512919399,0.020439645198611647
1888,E02001944,3411.0,0.9457637056581648,0.026971562591615362,0.006156552330694811,0.021108179419525065
1889,E02001945,3098.0,0.9409296320206585,0.022918011620400257,0.012265978050355068,0.023886378308586184
1890,E02001946,3193.0,0.963044159098027,0.01973066082054494,0.0031318509238960224,0.014093329157532102
1891,E02001947,2869.0,0.9522481700941094,0.018473335657023353,0.003485535029627048,0.025792959219240155
1892,E02001948,3073.0,0.9593231369996745,0.02050113895216401,0.00585746827204686,0.014318255776114546
1893,E02001949,2483.0,0.9617398308497785,0.018928715263793798,0.004430124848973017,0.014901329037454692
1894,E02001950,3608.0,0.9722838137472284,0.013303769401330377,0.0033259423503325942,0.011086474501108648
1895,E02001951,3573.0,0.9795689896445564,0.00783655191715645,0.00279876854184159,0.009795689896445563
1896,E02001952,4055.0,0.9612823674475955,0.013563501849568433,0.0076448828606658446,0.01750924784217016
1897,E02001953,2963.0,0.9628754640566993,0.02362470469119136,0.004049949375632805,0.009449881876476544
1898,E02001954,3400.0,0.9605882352941176,0.017058823529411765,0.0058823529411764705,0.01647058823529412
1899,E02001955,2738.0,0.9777209642074507,0.008400292184075968,0.00547845142439737,0.008400292184075968
1900,E02001956,2684.0,0.9757824143070045,0.012667660208643815,0.004098360655737705,0.007451564828614009
1901,E02001957,3283.0,0.9817240328967408,0.009442583003350593,0.0024367956137678953,0.006396588486140725
1902,E02001958,3268.0,0.8788249694002448,0.049877600979192166,0.009179926560587515,0.06211750305997552
1903,E02001959,2378.0,0.8772077375946173,0.0567703952901598,0.007569386038687973,0.058452481076534904
1904,E02001961,3277.0,0.8788526090936832,0.040891058895331095,0.012511443393347574,0.06774488861763808
1905,E02001962,2215.0,0.7137697516930023,0.11693002257336343,0.027539503386004513,0.1417607223476298
1906,E02001963,2441.0,0.9274887341253585,0.038918476034412126,0.004506349856616141,0.029086439983613273
1907,E02001964,3282.0,0.870810481413772,0.031687995124923825,0.029859841560024376,0.06764168190127971
1908,E02001965,3309.0,0.9029918404351768,0.03203384708371109,0.011786038077969175,0.05318827440314294
1909,E02001966,2228.0,0.44389587073608616,0.2248653500897666,0.057001795332136444,0.2742369838420108
1910,E02001967,2648.0,0.9731873111782477,0.01095166163141994,0.0011329305135951663,0.01472809667673716
1911,E02001968,2693.0,0.7682881544745637,0.10100259933160044,0.023022651318232456,0.10768659487560342
1912,E02001969,2677.0,0.8808367575644378,0.04146432573776616,0.011206574523720583,0.06649234217407546
1913,E02001970,2474.0,0.9013742926434923,0.03233629749393695,0.0137429264349232,0.05254648342764753
1914,E02001971,2401.0,0.9433569346105789,0.029571012078300707,0.003748438150770512,0.023323615160349854
1915,E02001972,3644.0,0.5268935236004391,0.16712403951701427,0.04637760702524698,0.25960482985729966
1916,E02001973,3414.0,0.8096074985354423,0.05565319273579379,0.015524311657879321,0.11921499707088459
1917,E02001974,3906.0,0.927547363031234,0.034050179211469536,0.0038402457757296467,0.03456221198156682
1918,E02001975,2974.0,0.9018157363819771,0.04337592468056489,0.010759919300605245,0.04404841963685272
1919,E02001976,3126.0,0.8746001279590531,0.028790786948176585,0.015035188739603326,0.08157389635316699
1920,E02001977,4097.0,0.7522577495728582,0.06468147424945082,0.010739565535757872,0.17232121064193312
1921,E02001978,2538.0,0.8159968479117415,0.07525610717100079,0.009062253743104806,0.09968479117415288
1922,E02001979,2465.0,0.9614604462474645,0.01663286004056795,0.004056795131845842,0.017849898580121704
1923,E02001980,2568.0,0.9669003115264797,0.014018691588785047,0.0011682242990654205,0.01791277258566978
1924,E02001981,4334.0,0.563682510383018,0.12067374250115367,0.03876326718966313,0.2768804799261652
1925,E02001982,3068.0,0.9651238591916558,0.01499348109517601,0.0022816166883963492,0.017601043024771838
1926,E02001983,3268.0,0.925030599755202,0.03182374541003672,0.0027539779681762548,0.04039167686658507
1927,E02001984,3515.0,0.8597439544807965,0.05206258890469417,0.008819345661450925,0.07937411095305832
1928,E02001985,3071.0,0.6887007489417128,0.0801042005861283,0.012373819602735266,0.21882123086942365
1929,E02001986,3587.0,0.9356007805965988,0.018957345971563982,0.005296905492054642,0.04014496793978255
1930,E02001987,2609.0,0.8259869681870449,0.08202376389421234,0.004216174779609045,0.08777309313913377
1931,E02001988,3562.0,0.7419988770353734,0.04969118472768108,0.011791128579449747,0.1965188096574958
1932,E02001989,2296.0,0.9320557491289199,0.024390243902439025,0.009146341463414634,0.03440766550522648
1933,E02001990,3661.0,0.914777383228626,0.04206500956022945,0.003004643540016389,0.040152963671128104
1934,E02001991,3732.0,0.9062165058949625,0.04394426580921758,0.003215434083601286,0.04662379421221865
1935,E02001992,3879.0,0.871616395978345,0.034287187419438,0.025006444960041247,0.06908997164217581
1936,E02001993,2937.0,0.9029622063329928,0.047327204630575416,0.008171603677221655,0.04153898535921008
1937,E02001994,3398.0,0.8728663919952914,0.04855797527957622,0.01088875809299588,0.06768687463213655
1938,E02001995,3090.0,0.8928802588996764,0.02524271844660194,0.0048543689320388345,0.07702265372168285
1939,E02001996,3262.0,0.8893316983445739,0.020539546290619253,0.015634580012262415,0.07449417535254445
1940,E02001997,3464.0,0.8911662817551963,0.057736720554272515,0.007217090069284064,0.04387990762124711
1941,E02001998,2381.0,0.8992020159596809,0.06089878202435951,0.006719865602687947,0.03317933641327173
1942,E02001999,2258.0,0.8365810451727193,0.0775022143489814,0.005757307351638618,0.08015943312666077
1943,E02002000,3218.0,0.973586078309509,0.014294592914853946,0.003418272218769422,0.00870105655686762
1944,E02002001,2509.0,0.9904344360302909,0.006377042646472699,0.00039856516540454366,0.0027899561578318055
1945,E02002002,2982.0,0.9872568745808182,0.008048289738430584,0.0013413816230717639,0.00335345405767941
1946,E02002003,3766.0,0.9800849707912905,0.009559214020180564,0.0029208709506107276,0.007434944237918215
1947,E02002004,2979.0,0.9791876468613628,0.010741859684457872,0.000671366230278617,0.009399127223900638
1948,E02002005,3024.0,0.9520502645502645,0.018849206349206348,0.008597883597883597,0.0205026455026455
1949,E02002006,2826.0,0.9900920028308563,0.006369426751592357,0.0007077140835102619,0.0028308563340410475
1950,E02002007,3796.0,0.9926238145416227,0.004214963119072708,0.0005268703898840885,0.0026343519494204425
1951,E02002008,3066.0,0.9471624266144814,0.03457273320287019,0.003587736464448793,0.014677103718199608
1952,E02002009,2550.0,0.8376470588235294,0.0803921568627451,0.02392156862745098,0.05803921568627451
1953,E02002010,3223.0,0.8582066397766056,0.0679491157306857,0.007446478436239528,0.06639776605646913
1954,E02002011,2457.0,0.989010989010989,0.007733007733007733,0.000407000407000407,0.002849002849002849
1955,E02002012,3278.0,0.938987187309335,0.02928615009151922,0.00762660158633313,0.02410006101281269
1956,E02002013,2783.0,0.9913762127200862,0.007186489399928135,0.00035932446999640676,0.0010779734099892202
1957,E02002014,2643.0,0.8630344305713205,0.082103670071888,0.012864169504351116,0.04199772985244041
1958,E02002015,2429.0,0.9818855496088925,0.013585837793330589,0.0004116920543433512,0.004116920543433511
1959,E02002016,3132.0,0.9639208173690932,0.017879948914431672,0.005747126436781609,0.012452107279693486
1960,E02002017,3550.0,0.9276056338028169,0.03915492957746479,0.0050704225352112674,0.028169014084507043
1961,E02002018,3707.0,0.9878608038845428,0.008902077151335312,0.0008092797410304828,0.0024278392230914487
1962,E02002019,3102.0,0.9638942617666022,0.020309477756286266,0.004190844616376531,0.01160541586073501
1963,E02002020,3980.0,0.9884422110552764,0.0067839195979899495,0.0010050251256281408,0.0037688442211055275
1964,E02002021,3400.0,0.9144117647058824,0.041176470588235294,0.007058823529411765,0.03735294117647059
1965,E02002022,3418.0,0.981275599765945,0.011702750146284377,0.0008777062609713282,0.006143943826799298
1966,E02002023,2221.0,0.9936965330932013,0.004502476361999099,0.00045024763619990995,0.0013507429085997298
1967,E02002024,3434.0,0.9752475247524752,0.013686662783925451,0.0034944670937682005,0.007571345369831101
1968,E02002025,3319.0,0.9304007231093703,0.04097619764989455,0.004218137993371497,0.024404941247363664
1969,E02002026,2800.0,0.9839285714285714,0.008928571428571428,0.0017857142857142857,0.005357142857142857
1970,E02002027,2223.0,0.9847053531264057,0.011695906432748537,0.000899685110211426,0.002699055330634278
1971,E02002028,2587.0,0.9880170081175106,0.006957866254348666,0.0007730962504831851,0.004252029377657518
1972,E02002029,2468.0,0.9611021069692058,0.028768233387358184,0.0008103727714748784,0.009319286871961102
1973,E02002030,2690.0,0.9646840148698885,0.01895910780669145,0.006319702602230483,0.010037174721189592
1974,E02002031,2339.0,0.8905515177426251,0.0735356990166738,0.008123129542539546,0.027789653698161606
1975,E02002032,4050.0,0.9469135802469136,0.027407407407407408,0.006666666666666667,0.019012345679012346
1976,E02002033,3190.0,0.9774294670846395,0.014733542319749215,0.0018808777429467085,0.0059561128526645765
1977,E02002034,3724.0,0.9728786251342643,0.01664876476906552,0.0026852846401718583,0.007787325456498389
1978,E02002035,2490.0,0.9646586345381526,0.021686746987951807,0.0024096385542168677,0.011244979919678716
1979,E02002036,2773.0,0.9001081860800577,0.05048683736025965,0.010457987738910927,0.03894698882077173
1980,E02002037,2507.0,0.9876346230554448,0.00997207818109294,0.00039888312724371757,0.001994415636218588
1981,E02002038,4231.0,0.9506026943984873,0.02008981328291184,0.0068541715906405105,0.02245332072796029
1982,E02002039,2562.0,0.9691647150663544,0.02263856362217018,0.00273224043715847,0.00546448087431694
1983,E02002040,2510.0,0.9800796812749004,0.012749003984063745,0.001195219123505976,0.00597609561752988
1984,E02002041,2570.0,0.9735408560311284,0.0178988326848249,0.0011673151750972762,0.007392996108949416
1985,E02002042,3361.0,0.9857185361499554,0.009520975900029753,0.0005950609937518596,0.0041654269562630165
1986,E02002043,3165.0,0.9311216429699842,0.03475513428120063,0.008530805687203791,0.025592417061611375
1987,E02002044,2834.0,0.8641496118560339,0.07868736767819337,0.013408609738884969,0.043754410726887794
1988,E02002045,3201.0,0.9484536082474226,0.025616994689159636,0.00499843798812871,0.020930959075288972
1989,E02002046,2031.0,0.9606105366814377,0.010832102412604629,0.007877892663712457,0.0206794682422452
1990,E02002047,2787.0,0.925367778973807,0.036239684248295656,0.007534983853606028,0.03085755292429135
1991,E02002048,2635.0,0.9115749525616699,0.0618595825426945,0.004174573055028463,0.022390891840607212
1992,E02002049,2365.0,0.9644820295983086,0.014799154334038054,0.002959830866807611,0.017758985200845664
1993,E02002051,2041.0,0.9632533072023518,0.016168544830965213,0.004409603135717786,0.016168544830965213
1994,E02002052,4082.0,0.9083782459578638,0.035276825085742286,0.011268985791278784,0.04507594316511514
1995,E02002053,2477.0,0.9018974566007267,0.046023415421881306,0.0072668550666128385,0.04481227291077917
1996,E02002054,2274.0,0.8935795954265612,0.06376429199648197,0.008355321020228672,0.03430079155672823
1997,E02002055,3519.0,0.8454106280193237,0.07985223074737141,0.01250355214549588,0.06223358908780904
1998,E02002056,3532.0,0.9496036240090601,0.01698754246885617,0.004813137032842582,0.028595696489241224
1999,E02002057,3655.0,0.8735978112175102,0.06511627906976744,0.01094391244870041,0.05034199726402189
2000,E02002058,4622.0,0.8366508005192558,0.07723929035049762,0.013846819558632626,0.07226308957161402
2001,E02002059,4244.0,0.7862865221489161,0.08482563619227144,0.015551366635249765,0.11333647502356267
2002,E02002060,2369.0,0.7906289573659772,0.08315745040101309,0.024060785141409878,0.10215280709159984
2003,E02002061,2052.0,0.6739766081871345,0.13791423001949318,0.02387914230019493,0.1642300194931774
2004,E02002062,2952.0,0.7154471544715447,0.10467479674796748,0.021341463414634148,0.15853658536585366
2005,E02002063,3583.0,0.8264024560424226,0.09349706949483673,0.010884733463578006,0.06921574099916271
2006,E02002064,4656.0,0.9417955326460481,0.022121993127147768,0.007946735395189003,0.02813573883161512
2007,E02002065,3774.0,0.49973502914679385,0.23158452570217275,0.04213036565977742,0.22655007949125597
2008,E02002066,2784.0,0.7413793103448276,0.1278735632183908,0.022629310344827586,0.10811781609195402
2009,E02002067,2190.0,0.960730593607306,0.021917808219178082,0.0031963470319634705,0.014155251141552512
2010,E02002068,4097.0,0.5814010251403466,0.16621918476934341,0.05003661215523554,0.20234317793507445
2011,E02002069,2917.0,0.9262941378128214,0.025368529310935892,0.0075419952005485085,0.0407953376756942
2012,E02002070,3487.0,0.6891310582162318,0.14224261542873531,0.025523372526527102,0.14310295382850588
2013,E02002071,2610.0,0.9701149425287356,0.010344827586206896,0.0038314176245210726,0.015708812260536397
2014,E02002072,3415.0,0.8910688140556369,0.05680819912152269,0.006149341142020498,0.045973645680819915
2015,E02002073,2867.0,0.8824555284269271,0.06417858388559469,0.011161492849668643,0.04220439483780956
2016,E02002074,3109.0,0.9228047603731103,0.04406561595368286,0.008684464458025088,0.02444515921518173
2017,E02002075,3593.0,0.9490676315057055,0.02699693849151127,0.004174784302811021,0.019760645699972167
2018,E02002076,4479.0,0.8912703728510828,0.048894842598794376,0.00759098012949319,0.052243804420629605
2019,E02002077,4282.0,0.9346099953292853,0.038766931340495095,0.005371321812237272,0.02125175151798225
2020,E02002078,2483.0,0.9130084575110753,0.05235602094240838,0.006041079339508659,0.028594442207007652
2021,E02002079,3375.0,0.9457777777777778,0.030222222222222223,0.0044444444444444444,0.019555555555555555
2022,E02002080,2783.0,0.9662234998203377,0.01688825008983112,0.0017966223499820337,0.015091627739849083
2023,E02002081,2369.0,0.9763613338961588,0.011397214014352047,0.0033769523005487546,0.008864499788940482
2024,E02002082,2441.0,0.9840229414174518,0.0061450225317492835,0.0024580090126997134,0.007374027038099139
2025,E02002083,2339.0,0.9863189397178281,0.00897819581017529,0.0012825994014536127,0.003420265070542967
2026,E02002084,2614.0,0.9808722264728386,0.005738332058148432,0.0007651109410864575,0.01262433052792655
2027,E02002085,2593.0,0.9718472811415348,0.00887003470883147,0.004242190512919399,0.01504049363671423
2028,E02002086,2462.0,0.9833468724614135,0.005686433793663688,0.005280259951259139,0.005686433793663688
2029,E02002087,2684.0,0.9791356184798807,0.00894187779433681,0.0033532041728763042,0.00856929955290611
2030,E02002088,4116.0,0.9808066083576288,0.0060738581146744415,0.004373177842565598,0.008746355685131196
2031,E02002089,3084.0,0.9753566796368353,0.013942931258106356,0.001621271076523995,0.009079118028534372
2032,E02002090,2302.0,0.9365768896611643,0.036055603822762815,0.0069504778453518675,0.02041702867072111
2033,E02002091,3160.0,0.9620253164556962,0.02120253164556962,0.0009493670886075949,0.015822784810126583
2034,E02002092,3058.0,0.9538914323086986,0.02354480052321779,0.005886200130804447,0.016677567037279267
2035,E02002093,2836.0,0.942524682651622,0.028913963328631876,0.004936530324400564,0.02362482369534556
2036,E02002094,2380.0,0.9483193277310924,0.03235294117647059,0.0021008403361344537,0.017226890756302522
2037,E02002095,3613.0,0.943260448380847,0.030722391364517022,0.005812344312205923,0.020204815942430114
2038,E02002096,4165.0,0.9308523409363746,0.03697478991596639,0.005522208883553421,0.026650660264105643
2039,E02002097,2860.0,0.9811188811188811,0.014335664335664336,0.0,0.004545454545454545
2040,E02002098,3808.0,0.9409138655462185,0.0351890756302521,0.0063025210084033615,0.01759453781512605
2041,E02002099,2687.0,0.9397097134350577,0.03126163007071083,0.00446594715295869,0.024562709341272793
2042,E02002101,2645.0,0.9742911153119093,0.013610586011342156,0.0015122873345935729,0.01058601134215501
2043,E02002102,3474.0,0.943580886586068,0.03195164075993091,0.005469199769717904,0.018998272884283247
2044,E02002103,2575.0,0.9751456310679611,0.015922330097087378,0.0007766990291262136,0.008155339805825243
2045,E02002104,2399.0,0.9583159649854106,0.020008336807002917,0.005418924551896623,0.01625677365568987
2046,E02002105,3101.0,0.9803289261528539,0.016123831022250887,0.0016123831022250886,0.0019348597226701064
2047,E02002106,3888.0,0.9789094650205762,0.014917695473251029,0.00051440329218107,0.00565843621399177
2048,E02002107,2269.0,0.9263992948435434,0.04627589246364037,0.0057293962097840455,0.021595416483032173
2049,E02002108,3867.0,0.9806051202482544,0.012671321437807085,0.0012929919834497026,0.005430566330488751
2050,E02002109,3874.0,0.966959215281363,0.017811048012390293,0.0010325245224574084,0.014197212183789365
2051,E02002110,2689.0,0.9747117887690592,0.01190033469691335,0.0026031982149497955,0.010784678319077723
2052,E02002111,2484.0,0.9842995169082126,0.008454106280193236,0.0012077294685990338,0.006038647342995169
2053,E02002112,2219.0,0.9896349707075259,0.006309148264984227,0.0004506534474988734,0.003605227579990987
2054,E02002113,2683.0,0.9802459932910921,0.011554230339172567,0.0003727171077152441,0.007827059262020127
2055,E02002114,2642.0,0.9837244511733535,0.010219530658591975,0.001514004542013626,0.004542013626040878
2056,E02002115,2835.0,0.9869488536155203,0.007054673721340388,0.0,0.00599647266313933
2057,E02002116,2849.0,0.9877149877149877,0.009477009477009477,0.000702000702000702,0.002106002106002106
2058,E02002117,2682.0,0.9843400447427293,0.00820283370618941,0.0018642803877703207,0.005592841163310962
2059,E02002118,3019.0,0.9857568731368003,0.006955945677376615,0.001987413050679033,0.005299768135144088
2060,E02002119,2451.0,0.9718482252141983,0.018767849857201143,0.0008159934720522236,0.008567931456548347
2061,E02002120,2386.0,0.9647946353730092,0.024727577535624476,0.002514668901927913,0.00796311818943839
2062,E02002121,2401.0,0.9820907955018742,0.008746355685131196,0.0,0.009162848812994586
2063,E02002122,2006.0,0.9551345962113659,0.014456630109670987,0.00448654037886341,0.0259222333000997
2064,E02002123,2694.0,0.959539717891611,0.024870081662954714,0.001855976243504083,0.013734224201930215
2065,E02002124,3161.0,0.9791205314773805,0.011072445428661816,0.002214489085732363,0.007592534008225245
2066,E02002125,2552.0,0.9733542319749217,0.011755485893416929,0.001959247648902821,0.01293103448275862
2067,E02002126,2656.0,0.9811746987951807,0.008659638554216868,0.0015060240963855422,0.008659638554216868
2068,E02002127,3087.0,0.844185293164885,0.07580174927113703,0.016196954972465177,0.0638160025915128
2069,E02002128,2386.0,0.9719195305951384,0.017183570829840736,0.002933780385582565,0.00796311818943839
2070,E02002129,2451.0,0.9604243166054671,0.028559771521827825,0.002039983680130559,0.00897592819257446
2071,E02002130,2540.0,0.8925196850393701,0.06220472440944882,0.012204724409448819,0.03307086614173228
2072,E02002131,3182.0,0.9704588309239472,0.023570081709616594,0.0006285355122564425,0.005342551854179761
2073,E02002132,2559.0,0.9656115670183666,0.01992966002344666,0.003907776475185619,0.010550996483001172
2074,E02002133,3041.0,0.8829332456428807,0.061821769154883265,0.00591910555738244,0.04932587964485367
2075,E02002134,3308.0,0.9310761789600968,0.0380894800483676,0.005743651753325272,0.0250906892382104
2076,E02002135,2585.0,0.7230174081237911,0.13500967117988394,0.033655705996131526,0.10831721470019343
2077,E02002136,3093.0,0.9000969932104753,0.05657937277723893,0.008082767539605561,0.035240866472680245
2078,E02002137,2652.0,0.9694570135746606,0.01546003016591252,0.005279034690799397,0.00980392156862745
2079,E02002138,2313.0,0.8045827929096412,0.12278426286208387,0.01297016861219196,0.05966277561608301
2080,E02002139,3905.0,0.7393085787451985,0.11395646606914213,0.024839948783610757,0.12189500640204866
2081,E02002140,2936.0,0.7029972752043597,0.1467983651226158,0.02861035422343324,0.12159400544959129
2082,E02002141,2666.0,0.9579894973743436,0.028882220555138786,0.0018754688672168042,0.011252813203300824
2083,E02002142,2443.0,0.7981989357347523,0.1150225133033156,0.019238641015145313,0.06753990994678674
2084,E02002143,3150.0,0.533015873015873,0.24666666666666667,0.05492063492063492,0.1653968253968254
2085,E02002144,2498.0,0.8266613290632506,0.11409127301841474,0.010408326661329063,0.0488390712570056
2086,E02002145,2741.0,0.9076979204669828,0.04560379423568041,0.006202116016052536,0.0404961692812842
2087,E02002146,2257.0,0.8001772264067346,0.11652636242800177,0.01949490474080638,0.06380150642445724
2088,E02002147,3081.0,0.9415774099318404,0.02693930542031808,0.004868549172346641,0.02661473547549497
2089,E02002148,4539.0,0.9711390174047146,0.01784534038334435,0.0024234412866270105,0.008592200925313946
2090,E02002149,4268.0,0.9735238987816307,0.013823805060918463,0.0018744142455482662,0.01077788191190253
2091,E02002150,2259.0,0.932713590084108,0.03629924745462594,0.005312084993359893,0.025675077467906152
2092,E02002151,2548.0,0.945839874411303,0.021585557299843013,0.003924646781789639,0.028649921507064365
2093,E02002152,2337.0,0.9614890885750963,0.014976465554129225,0.00599058622165169,0.017543859649122806
2094,E02002153,3384.0,0.9822695035460993,0.0065011820330969266,0.0026595744680851063,0.008569739952718676
2095,E02002154,2270.0,0.9044052863436123,0.04581497797356828,0.00881057268722467,0.040969162995594714
2096,E02002155,2129.0,0.9271958666040394,0.02959135744480977,0.008454673555659934,0.03475810239549084
2097,E02002156,3409.0,0.9392783807568201,0.0354942798474626,0.004400117336462305,0.020827222059254913
2098,E02002157,3170.0,0.934384858044164,0.04132492113564669,0.00473186119873817,0.019558359621451103
2099,E02002158,3437.0,0.9511201629327902,0.026476578411405296,0.0017457084666860634,0.020657550189118416
2100,E02002159,2215.0,0.8469525959367946,0.05598194130925508,0.01399548532731377,0.08306997742663656
2101,E02002160,2762.0,0.8826937002172339,0.06299782766111513,0.00832729905865315,0.04598117306299783
2102,E02002161,2426.0,0.6780708985985161,0.11665292662819456,0.023083264633140973,0.18219291014014838
2103,E02002162,3275.0,0.9389312977099237,0.04396946564885496,0.00183206106870229,0.015267175572519083
2104,E02002163,5059.0,0.7746590235224353,0.05376556631745404,0.02174342755485274,0.14983198260525796
2105,E02002164,2361.0,0.5671325709445151,0.1588310038119441,0.02244811520542143,0.25158831003811943
2106,E02002165,3611.0,0.7945167543616727,0.08114095818332871,0.008031016338964275,0.11631127111603434
2107,E02002166,3839.0,0.9137796301120084,0.03985412867934358,0.008856473039854129,0.03750976816879396
2108,E02002167,2977.0,0.9559959690964058,0.026200873362445413,0.0026872690628149142,0.015115888478333893
2109,E02002168,4422.0,0.7480777928539123,0.10063319764812302,0.014020805065581185,0.13726820443238355
2110,E02002169,3531.0,0.9119229679977343,0.056074766355140186,0.003115264797507788,0.02888700084961767
2111,E02002170,2461.0,0.9101991060544494,0.05201137748882568,0.00650142218610321,0.0312880942706217
2112,E02002171,3059.0,0.9172932330827067,0.04086302713305002,0.007191892775416803,0.03465184700882641
2113,E02002174,2975.0,0.8823529411764706,0.06655462184873949,0.005378151260504202,0.045714285714285714
2114,E02002175,2901.0,0.8941744226128922,0.05136159944846604,0.007583591864874182,0.04688038607376767
2115,E02002176,3338.0,0.9538645895745955,0.028460155781905333,0.0026962252846015576,0.014979029358897543
2116,E02002177,3821.0,0.8335514263281864,0.0777283433656111,0.015702695629416383,0.07301753467678618
2117,E02002178,2722.0,0.6943423952975754,0.19507714915503307,0.01579720793534166,0.09478324761204997
2118,E02002179,2580.0,0.9294573643410853,0.04806201550387597,0.003875968992248062,0.018604651162790697
2119,E02002180,2666.0,0.9036009002250562,0.0555138784696174,0.008252063015753939,0.032633158289572396
2120,E02002181,2979.0,0.9627391742195368,0.013091641490433032,0.005035246727089627,0.019133937562940583
2121,E02002182,2515.0,0.8934393638170974,0.068389662027833,0.005566600397614314,0.03260437375745527
2122,E02002183,2579.0,0.983714618069019,0.011244668476153548,0.00038774718883288094,0.0046529662659945716
2123,E02002184,5556.0,0.974622030237581,0.015478761699064075,0.0007199424046076314,0.0091792656587473
2124,E02002185,2478.0,0.9846650524616626,0.012106537530266344,0.0016142050040355124,0.0016142050040355124
2125,E02002186,5450.0,0.9754128440366973,0.010275229357798165,0.0033027522935779817,0.011009174311926606
2126,E02002187,2475.0,0.9866666666666667,0.008888888888888889,0.0012121212121212121,0.0032323232323232323
2127,E02002188,3173.0,0.9470532618972581,0.029940119760479042,0.00441222817522849,0.018594390167034354
2128,E02002189,2249.0,0.7576700755891508,0.154290795909293,0.017785682525566917,0.07025344597598933
2129,E02002190,4222.0,0.7145902415916627,0.1442444339175746,0.02700142112742776,0.11416390336333491
2130,E02002191,3523.0,0.827135963667329,0.08515469770082316,0.01930173147885325,0.06840760715299461
2131,E02002192,3910.0,0.9792838874680307,0.013043478260869565,0.001534526854219949,0.006138107416879796
