,GEOGRAPHY_CODE,All usual residents aged 16 to 74,Economically Inactive,Economically active,Economically active: Employee: Full-time,Economically active: Employee: Part-time,Economically active: Full-time student,Economically active: In employment,Economically active: Self-employed,Economically active: Unemployed,Economically inactive: Long-term sick or disabled,Economically inactive: Looking after home or family,Economically inactive: Other,Economically inactive: Retired,Economically inactive: Student (including full-time students),Long-term unemployed,Unemployed: Age 16 to 24,Unemployed: Age 50 to 74,Unemployed: Never worked
4279,E02004381,1,0.20234260614934113,0.7976573938506588,0.44421669106881406,0.07701317715959004,0.025475841874084918,0.7221083455344071,0.20087847730600292,0.05007320644216691,0.0363103953147877,0.007320644216691069,0.015226939970717423,0.09897510980966324,0.0445095168374817,0.016105417276720352,0.017276720351390922,0.012005856515373352,0.00644216691068814
4280,E02004382,1,0.2336660617059891,0.7663339382940109,0.42286751361161523,0.07304900181488204,0.0249546279491833,0.705989110707804,0.21007259528130673,0.03539019963702359,0.03221415607985481,0.010889292196007259,0.008166969147005444,0.14882032667876588,0.03357531760435572,0.012704174228675136,0.010889292196007259,0.007259528130671506,0.004990925589836661
4281,E02004383,1,0.29899590925994796,0.7010040907400521,0.39159538862030496,0.07065823726292302,0.021569356638155446,0.6437337300111565,0.1814801041279286,0.03570100409074005,0.0360728895500186,0.005950167348456675,0.0855336556340647,0.11602826329490516,0.055410933432502786,0.014503532911863145,0.012644105615470434,0.007809594644849386,0.004834510970621049
4282,E02004384,1,0.23097311624384703,0.769026883756153,0.42218856493752366,0.06323362362741386,0.026126467247254828,0.7023854600530102,0.2169632714880727,0.04051495645588792,0.03104884513441878,0.003786444528587656,0.015903067020068155,0.1442635365391897,0.03597122302158273,0.010223400227186671,0.01476713366149186,0.007572889057175312,0.005301022340022719
4283,E02004385,1,0.24824269330373658,0.7517573066962634,0.4450610432852386,0.06622271550129485,0.02182759896411395,0.6947835738068813,0.18349981502034776,0.03514613392526822,0.05216426193118757,0.007399186089530152,0.011098779134295227,0.14391416944136146,0.03366629670736219,0.012948575656677765,0.007399186089530152,0.014058453570107288,0.003699593044765076
4284,E02004386,1,0.26486949080017114,0.7351305091998288,0.4326059050064185,0.07103123662815576,0.029525032092426188,0.6512623020967052,0.14762516046213095,0.05434317501069748,0.05648267008985879,0.007274283269148481,0.012409071459135643,0.16131792896876337,0.02738553701326487,0.022250748823277707,0.01668806161745828,0.012836970474967908,0.004706889174154899
4285,E02004387,1,0.22554605887939222,0.7744539411206078,0.47435897435897434,0.07502374169040836,0.027065527065527065,0.6899335232668566,0.14055080721747387,0.05745489078822412,0.06600189933523266,0.008547008547008548,0.0194681861348528,0.09544159544159544,0.03608736942070275,0.02184235517568851,0.021367521367521368,0.009021842355175688,0.008547008547008548
4286,E02004388,1,0.2736318407960199,0.7263681592039801,0.4084124830393487,0.0574400723654455,0.03075531433740389,0.6426956128448665,0.17684305744007237,0.052917232021709636,0.05924920850293985,0.012663952962460425,0.013116236996834011,0.1555857078245138,0.033016734509271825,0.02125734961555857,0.016282225237449117,0.014020805065581185,0.005879692446856626
4287,E02004389,1,0.310409502969678,0.6895904970303219,0.39012191309784305,0.06877149109096593,0.027195998749609252,0.6333229134104408,0.17442950922163175,0.02907158487027196,0.02875898718349484,0.005939356048765239,0.011878712097530478,0.2310096905282901,0.03282275711159737,0.010628321350422007,0.008127539856205065,0.010628321350422007,0.002188183807439825
4288,E02004390,1,0.3190401258851298,0.6809598741148701,0.3690007867820614,0.07435090479937058,0.023603461841070025,0.6156569630212431,0.17230527143981117,0.041699449252557044,0.037372147915027534,0.00865460267505901,0.014948859166011016,0.2250196695515342,0.03304484657749803,0.013375295043273014,0.016129032258064516,0.011801730920535013,0.007867820613690008
4289,E02004391,1,0.2768181818181818,0.7231818181818181,0.40954545454545455,0.07909090909090909,0.025,0.6522727272727272,0.16363636363636364,0.045909090909090906,0.055,0.008636363636363636,0.015454545454545455,0.1640909090909091,0.03363636363636364,0.02,0.007272727272727273,0.01681818181818182,0.003181818181818182
4290,E02004392,1,0.2302936630602782,0.7697063369397218,0.40927357032457495,0.04698608964451314,0.017619783616692426,0.7211746522411129,0.26491499227202475,0.030911901081916538,0.027202472952086554,0.00865533230293663,0.02689335394126739,0.12921174652241113,0.03833075734157651,0.00927357032457496,0.01205564142194745,0.0074188562596599695,0.004327666151468315
4291,E02004393,1,0.28683966635773867,0.7131603336422614,0.3373493975903614,0.05282669138090825,0.021779425393883226,0.6603336422613532,0.2701575532900834,0.03104726598702502,0.033827618164967564,0.011584800741427247,0.011584800741427247,0.1974050046339203,0.03243744207599629,0.012511584800741427,0.008804448563484708,0.012511584800741427,0.005097312326227989
4292,E02004394,1,0.2827635327635328,0.7172364672364673,0.35185185185185186,0.045940170940170943,0.018162393162393164,0.6705840455840456,0.2727920227920228,0.02849002849002849,0.04237891737891738,0.007122507122507123,0.01103988603988604,0.16987179487179488,0.05235042735042735,0.010683760683760684,0.007122507122507123,0.009971509971509971,0.002492877492877493
4293,E02004395,1,0.2822131451912365,0.7177868548087635,0.3668770887486075,0.06795395469736354,0.015224656516895656,0.6565168956554029,0.22168585220943185,0.04604530263646491,0.04233197177868548,0.011139992573338284,0.015224656516895656,0.18009654660230226,0.03341997772001486,0.01856665428889714,0.014481990345339769,0.012253991830672113,0.007797994801336799
4294,E02004396,1,0.32515337423312884,0.6748466257668712,0.31934129803035194,0.056506296415886344,0.02098805295447207,0.6244752986761382,0.2486277042298999,0.0293832741362609,0.03487245721666128,0.004520503713270907,0.011947045527930255,0.2257022925411689,0.048111075234097515,0.010332579916047788,0.009686793671294802,0.009686793671294802,0.005812076202776881
4295,E02004397,1,0.2799097065462754,0.7200902934537246,0.3852520692249812,0.059443190368698266,0.01730624529721595,0.6772009029345373,0.2325056433408578,0.025583145221971408,0.03160270880361174,0.008276899924755455,0.013920240782543265,0.17193378480060195,0.05417607223476298,0.012415349887133182,0.010158013544018058,0.007524454477050414,0.004138449962377728
4296,E02004398,1,0.2936014625228519,0.7063985374771481,0.39524680073126145,0.07678244972577697,0.02340036563071298,0.616819012797075,0.14478976234003657,0.06617915904936014,0.06764168190127971,0.018281535648994516,0.02340036563071298,0.13747714808043876,0.04680073126142596,0.0263254113345521,0.02522851919561243,0.010968921389396709,0.014625228519195612
4297,E02004399,1,0.3394758394758395,0.6605241605241605,0.3738738738738739,0.07125307125307126,0.024979524979524978,0.5945945945945946,0.14946764946764945,0.04095004095004095,0.051597051597051594,0.012694512694512694,0.015151515151515152,0.21703521703521703,0.042997542997543,0.018018018018018018,0.015561015561015561,0.010647010647010647,0.0085995085995086
4298,E02004400,1,0.3684047175667287,0.6315952824332712,0.3258845437616387,0.05865921787709497,0.019553072625698324,0.5803848541278709,0.19584109248913717,0.03165735567970205,0.031036623215394164,0.00931098696461825,0.0111731843575419,0.28708876474239603,0.0297951582867784,0.01334574798261949,0.007138423339540658,0.010242085661080074,0.003414028553693358
