,GEOGRAPHY_CODE,1 car or van in household,2 cars or vans in household,3 cars or vans in household,4 or more cars or vans in household,All categories: Car or van availability,No cars or vans in household,sum of all cars or vans in the area
757,E02000787,0.5260416666666666,0.145,0.019791666666666666,0.004375,1,0.3047916666666667,0.9
758,E02000788,0.5370976541189307,0.18685215493726132,0.027823240589198037,0.004909983633387889,1,0.24331696672122205,1.0152755046372068
759,E02000789,0.48314227916385705,0.14025623735670936,0.026298044504383007,0.009103169251517195,1,0.3412002697235334,0.8813216453135536
760,E02000790,0.5419701034879264,0.20275967803756229,0.029129934840935224,0.009582215408202376,1,0.2165580682253737,1.0743579915676504
761,E02000791,0.4879437374413932,0.1363027461486939,0.023107836570663093,0.006028131279303416,1,0.3466175485599464,0.8583389149363697
762,E02000792,0.519788095980056,0.17295107510127766,0.025241508258024306,0.005920847616079776,1,0.27609847304456214,0.9669679027734497
763,E02000793,0.4869592875318066,0.2455470737913486,0.051208651399491094,0.016221374045801526,1,0.20006361323155217,1.202290076335878
764,E02000794,0.5203007518796993,0.23045112781954888,0.039473684210526314,0.013909774436090226,1,0.19586466165413532,1.1616541353383458
765,E02000795,0.471978650400305,0.27373236751810903,0.05794891345787267,0.02211208539839878,1,0.17422798322531452,1.2901258101410598
766,E02000796,0.4341500765696784,0.24961715160796324,0.06508422664624809,0.0222052067381317,1,0.22894333843797857,1.2263910158244002
767,E02000797,0.5197066911090742,0.15887564925145126,0.019859456156431407,0.0030553009471432934,1,0.2985029025358998,0.9095630919645585
768,E02000798,0.5009345794392523,0.23785046728971962,0.041121495327102804,0.008644859813084112,1,0.21144859813084113,1.138551401869159
769,E02000799,0.49793217535153017,0.2543424317617866,0.051695616211745246,0.015301902398676593,1,0.18072787427626139,1.2336641852770884
770,E02000800,0.5011579434923575,0.1871236683649838,0.035664659564613246,0.006484483557202408,1,0.269569245020843,1.0106530801296896
771,E02000801,0.5548611111111111,0.2152777777777778,0.03333333333333333,0.011111111111111112,1,0.18541666666666667,1.1322916666666667
772,E02000802,0.5038732394366198,0.2415492957746479,0.04154929577464789,0.011267605633802818,1,0.2017605633802817,1.1630281690140845
773,E02000803,0.47087616250611847,0.23984336759667158,0.05090553108174253,0.015173764072442487,1,0.22320117474302498,1.1683798335780715
774,E02000804,0.5092121982210928,0.20489199491740787,0.031130876747141042,0.004129606099110546,1,0.2506353240152478,1.0301778907242694
775,E02000805,0.4861952861952862,0.20942760942760943,0.0388327721661055,0.007407407407407408,1,0.25813692480359146,1.0529741863075197
776,E02000806,0.4599904168663153,0.280067081935793,0.05414470531863919,0.01509343555342597,1,0.19070436032582655,1.246526114039291
777,E02000807,0.446693657219973,0.08340080971659919,0.012955465587044534,0.004588394062078272,1,0.452361673414305,0.6709851551956815
778,E02000808,0.2786177105831533,0.032397408207343416,0.005039596832253419,0.0009599232061435085,1,0.6829853611711063,0.3638108951283897
779,E02000809,0.34450808625336926,0.05087601078167116,0.00589622641509434,0.002526954177897574,1,0.5961927223719676,0.47523584905660377
780,E02000810,0.30263475948755136,0.03287406333091612,0.0048344210780759,0.0007251631617113851,1,0.6589315929417452,0.38747884940778343
781,E02000812,0.27616875712656785,0.031014823261117448,0.0036488027366020524,0.0020524515393386543,1,0.687115165336374,0.36533637400228053
782,E02000813,0.30539241857981847,0.04191137213027229,0.00800854244527496,0.001601708489054992,1,0.6430859583555792,0.4207154297917779
783,E02000814,0.4066047471620227,0.07120743034055728,0.009029927760577915,0.0020639834881320948,1,0.5110939112487101,0.5846233230134159
784,E02000815,0.27344992050874406,0.030206677265500796,0.0043720190779014305,0.000397456279809221,1,0.6915739268680445,0.3497615262321145
785,E02000816,0.3402374336953776,0.05102298560242485,0.007325082091437232,0.0022733013387218996,1,0.5991411972720384,0.4736044455670624
786,E02000817,0.30615877536489855,0.036667853328586686,0.007831968672125312,0.000355998576005696,1,0.6489854040583838,0.4044143823424706
787,E02000818,0.2741684799502642,0.032949953372707494,0.004041032017407522,0.0012433944668946222,1,0.6875971401927261,0.3584084550823749
788,E02000819,0.29253294289897513,0.044216691068814054,0.004685212298682284,0.002342606149341142,1,0.6562225475841874,0.4076134699853587
789,E02000820,0.2569067906016008,0.026077975729408728,0.004647560030983733,0.0012909888974954814,1,0.7110766847405112,0.3292021688613478
790,E02000821,0.28931223764933806,0.048433968356474004,0.004520503713270907,0.0006457862447529867,1,0.657087504036164,0.4026477236034873
791,E02000822,0.2629022465088039,0.028840315725561626,0.0018214936247723133,0.0009107468123861566,1,0.7055251973284761,0.3296903460837887
792,E02000823,0.3074484944532488,0.04469096671949287,0.007290015847860539,0.0022187004754358162,1,0.6383518225039619,0.43137876386687796
793,E02000824,0.3124120461581762,0.04024767801857585,0.004784688995215311,0.001125809175344779,1,0.6414297776526878,0.4151421334083873
794,E02000825,0.3354019746121298,0.0465444287729196,0.0036671368124118475,0.0011283497884344146,1,0.6132581100141044,0.44851904090267986
795,E02000826,0.308844306301215,0.044362814354337386,0.004238485447866629,0.00028256569652444194,1,0.6422718282000565,0.41141565413958747
796,E02000827,0.2641728624535316,0.02741635687732342,0.0023234200743494425,0.0018587360594795538,1,0.704228624535316,0.3350371747211896
797,E02000828,0.3081761006289308,0.045283018867924525,0.0031446540880503146,0.0012578616352201257,1,0.6421383647798742,0.4185534591194969
798,E02000829,0.31587448084910014,0.05122288878634056,0.00853714813105676,0.0018458698661744347,1,0.6225196123673281,0.4515459160129211
799,E02000830,0.3906952154374835,0.07348665080623844,0.007137192704203013,0.003436426116838488,1,0.5252445149352366,0.5741475019825535
800,E02000831,0.3933129147524247,0.058958652373660034,0.008677896886166412,0.0005104645227156713,1,0.5385400714650331,0.5393057682491067
801,E02000832,0.3738431563565514,0.059668777398928396,0.008280565026790063,0.0029225523623964927,1,0.5552849488553336,0.5314174378957623
802,E02000833,0.3753784056508577,0.060544904137235116,0.006390850992263707,0.0030272452068617556,1,0.5546585940127817,0.536158762193071
803,E02000834,0.44306812767984755,0.08170557408289662,0.010481181515007145,0.0035731300619342545,1,0.46117198666031445,0.6524535493091949
804,E02000835,0.4494880546075085,0.10477815699658703,0.020136518771331057,0.0027303754266211604,1,0.4228668941979522,0.7303754266211604
805,E02000836,0.491076740035693,0.11332540154669839,0.01635930993456276,0.003866745984533016,1,0.37537180249851276,0.7867340868530637
806,E02000837,0.5051515151515151,0.19393939393939394,0.04090909090909091,0.009696969696969697,1,0.2503030303030303,1.0578787878787879
807,E02000838,0.4500258933195236,0.11237700673226307,0.013723459347488347,0.004401864319005696,1,0.41947177628171933,0.7371828068358364
808,E02000839,0.4548950014788524,0.1461106181603076,0.026323572907423837,0.007985803016858917,1,0.3646850044365572,0.8621709553386572
809,E02000840,0.44510293200249534,0.19276356830941985,0.029320024953212728,0.006862133499688085,1,0.32595134123518404,0.9507174048658765
810,E02000841,0.4362818590704648,0.1811094452773613,0.03118440779610195,0.008695652173913044,1,0.34272863568215894,0.9313343328335832
811,E02000842,0.4313997915943036,0.2917679749913164,0.08266759291420632,0.02674539770753734,1,0.16741924279263634,1.3890239666550885
812,E02000843,0.5123815346988688,0.18923876490369917,0.039131763986548454,0.010088657902782024,1,0.2491592785081015,1.0510547233262
813,E02000844,0.4597369265319217,0.23131215912736605,0.0410651267244145,0.01828681424446583,1,0.2495989733718319,1.125441129290985
814,E02000845,0.5046082949308756,0.2488479262672811,0.05097926267281106,0.012672811059907835,1,0.18289170506912442,1.2119815668202765
815,E02000846,0.4859675036927622,0.25406203840472674,0.05502215657311669,0.02031019202363368,1,0.18463810930576072,1.2448301329394387
816,E02000847,0.4445399828030954,0.2874749211808541,0.07108053883634279,0.027801662367440527,1,0.16910289481226712,1.35597592433362
817,E02000848,0.4369369369369369,0.3173943173943174,0.07484407484407485,0.03153153153153153,1,0.1392931392931393,1.434164934164934
818,E02000849,0.48370442078089704,0.22620200064536947,0.04808002581477896,0.015166182639561149,1,0.22684737011939335,1.1452081316553726
819,E02000850,0.4857567500619272,0.26380975972256626,0.05845925191974238,0.01857815209313847,1,0.1733960862026257,1.2727272727272727
820,E02000851,0.45192776964372866,0.11395802830649097,0.019765739385065886,0.004392386530014641,1,0.40995607613469986,0.7584187408491947
821,E02000852,0.5063775510204082,0.21269132653061223,0.04623724489795918,0.014987244897959183,1,0.21970663265306123,1.135204081632653
822,E02000853,0.5104298356510746,0.21080910240202275,0.04424778761061947,0.008849557522123894,1,0.22566371681415928,1.1058786346396965
823,E02000854,0.4945429740791269,0.23908594815825376,0.04809004092769441,0.018076398362892224,1,0.20020463847203274,1.2042974079126876
824,E02000855,0.44546952224052716,0.2889621087314662,0.08632619439868204,0.022075782537067545,1,0.157166392092257,1.3795716639209226
825,E02000856,0.4457831325301205,0.24497991967871485,0.055077452667814115,0.022375215146299483,1,0.23178427997705106,1.1982214572576018
826,E02000857,0.5209790209790209,0.12837162837162838,0.018731268731268732,0.005744255744255744,1,0.3261738261738262,0.8596403596403597
827,E02000858,0.4460019114367633,0.16884358075820324,0.02835297865562281,0.01083147499203568,1,0.345970054157375,0.9149410640331316
828,E02000859,0.4419345496669563,0.24297712134375904,0.05386620330147698,0.020272227048942947,1,0.24094989863886476,1.184766869388937
829,E02000860,0.48152866242038217,0.1197452229299363,0.017579617834394906,0.004331210191082803,1,0.3768152866242038,0.7949044585987262
830,E02000861,0.3746862674793833,0.3811401936177842,0.10290426676228039,0.041233416995338834,1,0.10003585514521333,1.6281821441376838
831,E02000863,0.38507977576541613,0.35316946959896506,0.11944803794739112,0.040103492884864166,1,0.10219922380336352,1.6334626994394135
832,E02000864,0.33160322952710497,0.045271049596309114,0.004036908881199538,0.0008650519031141869,1,0.6182237600922722,0.43944636678200694
833,E02000865,0.30256967064784657,0.031487513572204126,0.0018096272167933405,0.0018096272167933405,1,0.6623235613463626,0.37965979008324285
834,E02000866,0.3567511099503787,0.06372420997649517,0.009140767824497258,0.0007834943849569079,1,0.569600417863672,0.5147558109166884
835,E02000867,0.3231947991641514,0.045971674019038775,0.005107963779893197,0.0004643603436266543,1,0.62526120269329,0.4323194799164151
836,E02000868,0.2708174178762414,0.02559205500381971,0.00267379679144385,0.0015278838808250573,1,0.69938884644767,0.33613445378151263
837,E02000869,0.2881287726358149,0.030181086519114688,0.004426559356136821,0.0012072434607645875,1,0.676056338028169,0.3674044265593561
838,E02000870,0.300390625,0.037109375,0.00390625,0.003515625,1,0.655078125,0.407421875
839,E02000871,0.33022207917605406,0.0341165111039588,0.002574831026713872,0.0016092693916961698,1,0.6314773093015771,0.4135822336659157
840,E02000872,0.24060880829015543,0.025906735751295335,0.0029145077720207253,0.0006476683937823834,1,0.7299222797927462,0.30472797927461137
841,E02000873,0.292621776504298,0.03151862464183381,0.0032234957020057307,0.0014326647564469914,1,0.6712034383954155,0.37106017191977075
842,E02000874,0.27586206896551724,0.030473135525260625,0.0028067361668003207,0.002004811547714515,1,0.6888532477947072,0.35565356856455493
843,E02000875,0.32964794879255166,0.037823683444864704,0.0043642711667151585,0.0002909514111143439,1,0.6278731451847541,0.4195519348268839
844,E02000876,0.2509090909090909,0.027636363636363636,0.0047272727272727275,0.0,1,0.7167272727272728,0.32036363636363635
845,E02000877,0.32779827798277983,0.03966789667896679,0.0033825338253382535,0.0009225092250922509,1,0.6282287822878229,0.42127921279212793
846,E02000878,0.2271794871794872,0.02717948717948718,0.0056410256410256415,0.0033333333333333335,1,0.7366666666666667,0.31384615384615383
847,E02000879,0.29422066549912435,0.049737302977232924,0.0035026269702276708,0.0003502626970227671,1,0.6521891418563923,0.4056042031523643
848,E02000880,0.25885167464114833,0.03732057416267943,0.00430622009569378,0.0009569377990430622,1,0.6985645933014354,0.35023923444976074
849,E02000881,0.34762505254308534,0.057166876839007986,0.005044136191677175,0.0012610340479192938,1,0.5889029003783102,0.48297604035308955
850,E02000882,0.3630374479889043,0.05547850208044383,0.005201109570041609,0.0010402219140083217,1,0.5752427184466019,0.49375866851595007
851,E02000883,0.3125,0.03958333333333333,0.004166666666666667,0.001736111111111111,1,0.6420138888888889,0.41215277777777776
852,E02000884,0.23307256541677907,0.03183166981386566,0.0037766387914755866,0.002158079309414621,1,0.729161046668465,0.3183166981386566
853,E02000885,0.2837783977680351,0.03587086488640893,0.004782781984854523,0.0007971303308090873,1,0.6747708250298924,0.37305699481865284
854,E02000886,0.38053375196232336,0.05400313971742543,0.005965463108320251,0.0031397174254317113,1,0.5563579277864992,0.5221350078492936
855,E02000887,0.3339652448657188,0.03696682464454976,0.005371248025276461,0.000631911532385466,1,0.6230647709320695,0.4265402843601896
856,E02000888,0.3548094373865699,0.05384150030248034,0.004839685420447671,0.0015124016938898972,1,0.5849969751966122,0.484573502722323
857,E02000889,0.370614796804446,0.04758596734977423,0.005904828065300452,0.0020840569642236887,1,0.5738103508162556,0.4935741576936436
858,E02000890,0.41157452311671516,0.07824118978338183,0.007112835434852894,0.0045263498221791145,1,0.498545101842871,0.6107339152925961
859,E02000891,0.329153605015674,0.04684778822709857,0.008185301288749565,0.0020898641588296763,1,0.6137234413096482,0.46203413444792757
860,E02000893,0.3949175824175824,0.07554945054945054,0.008585164835164836,0.0037774725274725275,1,0.5171703296703297,0.5923763736263736
861,E02000894,0.4172949002217295,0.06430155210643015,0.010199556541019957,0.0015521064301552106,1,0.5066518847006651,0.583370288248337
862,E02000895,0.423723631916845,0.23540201773158057,0.06053194741669214,0.019260165087129317,1,0.261082237847753,1.1693671660042801
863,E02000896,0.4515699840340607,0.2293773283661522,0.06359765832889835,0.02048962213943587,1,0.2349654071314529,1.189462480042576
864,E02000897,0.4499252615844544,0.19850523168908818,0.04693572496263079,0.015246636771300448,1,0.28938714499252616,1.0550074738415545
865,E02000898,0.43230016313213704,0.24208809135399673,0.06068515497553018,0.020880913539967374,1,0.24404567699836868,1.1859706362153344
866,E02000899,0.4122977346278317,0.2297734627831715,0.06925566343042071,0.02524271844660194,1,0.2634304207119741,1.1944983818770227
867,E02000900,0.4407233757535164,0.20194239785666443,0.04989953114534494,0.01507032819825854,1,0.29236436704621566,1.0549229738780979
868,E02000901,0.4750914719954968,0.24148606811145512,0.0593864339994371,0.014635519279482128,1,0.2094005066141289,1.1989867717421896
869,E02000902,0.4779103514995163,0.17736214124475974,0.03128023218316672,0.012576588197355692,1,0.3008706868752015,0.9809738793937439
870,E02000903,0.4646115130544196,0.11481597986788299,0.017930166719094056,0.0050330292544825414,1,0.3976093111041208,0.7700534759358288
871,E02000904,0.46620689655172415,0.17551724137931035,0.03379310344827586,0.01,1,0.31448275862068964,0.9603448275862069
872,E02000905,0.455988455988456,0.10909090909090909,0.025974025974025976,0.006060606060606061,1,0.4028860028860029,0.7783549783549784
873,E02000906,0.4248645566010835,0.06928999144568007,0.010835471913316224,0.001996007984031936,1,0.4930139720558882,0.6039349871685201
874,E02000907,0.36525096525096523,0.07155727155727155,0.009523809523809525,0.0028314028314028314,1,0.5508365508365508,0.5513513513513514
875,E02000908,0.40869365225390986,0.07152713891444343,0.013339466421343146,0.0022999080036798527,1,0.5041398344066237,0.6014259429622815
876,E02000909,0.4562012142237641,0.11853136744723909,0.0199479618386817,0.0037583116507661175,1,0.401561144839549,0.7690083839259901
877,E02000910,0.4107365792759051,0.07041198501872659,0.012734082397003745,0.0017478152309612985,1,0.5043695380774033,0.5982521847690387
878,E02000911,0.3701093560145808,0.06512758201701094,0.011664641555285541,0.001701093560145808,1,0.5513973268529769,0.5433778857837182
879,E02000912,0.44271659790542683,0.10155506188511583,0.013329101872421454,0.0031735956839098697,1,0.43922564265312597,0.6991431291653444
880,E02000913,0.4467654986522911,0.125,0.032681940700808626,0.008086253369272238,1,0.38746630727762804,0.8278301886792453
881,E02000914,0.35944700460829493,0.08430468961778259,0.011656275413391162,0.004608294930875576,1,0.5399837354296557,0.5844402277039848
882,E02000915,0.4193645990922844,0.1043872919818457,0.023600605143721635,0.006959152798789713,1,0.44568835098335857,0.7313161875945537
883,E02000916,0.41443240159726186,0.08243011979463777,0.011979463776383342,0.003993154592127781,1,0.48716486023958927,0.6340559041642898
884,E02000917,0.4095995288574794,0.08598351001177856,0.012661955241460542,0.00441696113074205,1,0.4873380447585395,0.6398704358068316
885,E02000918,0.3954769498405335,0.08669179472310815,0.014207016526529429,0.002029573789504204,1,0.5015946651203247,0.6198898231371412
886,E02000919,0.3984496124031008,0.08558139534883721,0.01612403100775194,0.0034108527131782944,1,0.49643410852713177,0.6365891472868217
887,E02000920,0.3683750728013978,0.081537565521258,0.0128130460104834,0.0023296447291788003,1,0.534944670937682,0.5794991263832265
888,E02000921,0.3633383761976803,0.06782652546646495,0.011598587997982855,0.0025214321734745334,1,0.5547150781643974,0.5476550680786687
889,E02000922,0.42406417112299466,0.09893048128342247,0.013101604278074866,0.00267379679144385,1,0.4612299465240642,0.6780748663101605
890,E02000923,0.4463105726872247,0.08920704845814978,0.016244493392070486,0.004955947136563877,1,0.44328193832599116,0.6965859030837004
891,E02000924,0.2942398489140699,0.043814919735599624,0.0084985835694051,0.002644003777148253,1,0.6508026440037772,0.42209631728045327
892,E02000925,0.34349355216881594,0.061254396248534584,0.007033997655334115,0.0023446658851113715,1,0.585873388042204,0.49824150058616645
893,E02000926,0.44548213868783565,0.08195190287181882,0.01027317300957273,0.003969180480971282,1,0.45832360494980157,0.6623861779126781
894,E02000927,0.4048946716232962,0.06970260223048327,0.00929368029739777,0.0006195786864931846,1,0.5154894671623296,0.5749690210656754
895,E02000928,0.49903713892709767,0.13507565337001376,0.02063273727647868,0.005226960110041265,1,0.34002751031636863,0.8547455295735901
896,E02000929,0.27428928459856294,0.03280224929709466,0.0043736332396126214,0.0009372071227741331,1,0.6875976257419556,0.35738831615120276
897,E02000930,0.4020994979461433,0.07622090369694204,0.010041077133728891,0.0027384755819260614,1,0.5089000456412597,0.5963030579643999
898,E02000931,0.5169875424688561,0.10164212910532276,0.01274065685164213,0.0022650056625141564,1,0.3663646659116648,0.7698187995469988
899,E02000932,0.4651454888005024,0.08938664433745028,0.01193217500523341,0.0033493824576093785,1,0.43018630939920455,0.6966715511827507
900,E02000933,0.43827479338842973,0.1577995867768595,0.03331611570247934,0.009555785123966942,1,0.36105371900826444,0.8972107438016529
901,E02000934,0.40208092485549135,0.08485549132947977,0.008554913294797687,0.0027745664739884392,1,0.5017341040462427,0.6131791907514451
902,E02000935,0.32576985413290116,0.06726094003241491,0.02025931928687196,0.006482982171799027,1,0.580226904376013,0.5482171799027553
903,E02000936,0.4249445403007148,0.08701010598964752,0.013556815380823269,0.004190288390436283,1,0.4702982499383781,0.6586147399556322
904,E02000937,0.47060702875399363,0.15431309904153354,0.023322683706070286,0.005431309904153354,1,0.3463258785942492,0.8731629392971246
905,E02000938,0.42162698412698413,0.10044642857142858,0.014136904761904762,0.00496031746031746,1,0.45882936507936506,0.6899801587301587
906,E02000939,0.5149228130360206,0.17289879931389365,0.03361921097770154,0.008576329331046312,1,0.26998284734133793,1.0054888507718696
907,E02000940,0.4001144819690899,0.054665140240412136,0.007441327990841442,0.0014310246136233543,1,0.5363480251860332,0.5380652547223812
908,E02000941,0.5044848484848485,0.1410909090909091,0.015272727272727273,0.006545454545454545,1,0.3326060606060606,0.864
909,E02000942,0.5097522403795467,0.16157090142329994,0.02319451765946231,0.006589351607801793,1,0.2988929889298893,0.9325250395361097
910,E02000943,0.4306903991370011,0.09681769147788566,0.009978425026968716,0.004584681769147788,1,0.45792880258899676,0.6771844660194175
911,E02000944,0.4418767507002801,0.07878151260504201,0.008403361344537815,0.0031512605042016808,1,0.4677871148459384,0.6376050420168067
912,E02000945,0.3715629522431259,0.09623733719247468,0.01881331403762663,0.004341534008683068,1,0.5090448625180898,0.6458031837916064
913,E02000946,0.4930643127364439,0.10372005044136191,0.011664564943253467,0.0028373266078184113,1,0.38871374527112235,0.7474779319041615
914,E02000947,0.5274869109947644,0.09816753926701571,0.009424083769633508,0.0018324607329842932,1,0.3630890052356021,0.7596858638743456
915,E02000948,0.4518139327843312,0.08324059648341865,0.006899621633652348,0.00222568439795237,1,0.45582016470064546,0.6514578232806588
916,E02000949,0.4548133595284872,0.14145383104125736,0.019891944990176817,0.005648330058939097,1,0.3781925343811395,0.8239194499017681
917,E02000950,0.5057222394061244,0.1286730590782555,0.01732137333745747,0.0049489638107021346,1,0.34333436436746056,0.8403959171048562
918,E02000951,0.39748811948404617,0.08927359131025119,0.012219959266802444,0.00373387644263408,1,0.4972844534962661,0.6293279022403259
919,E02000952,0.39674735249621784,0.10779122541603631,0.015506807866868382,0.00340393343419062,1,0.47655068078668683,0.6751134644478064
920,E02000953,0.4908448442017347,0.07805974943784132,0.009637006103437198,0.0016061676839061998,1,0.41985223257308063,0.6835849662704786
921,E02000954,0.4606350587211831,0.10395824271422358,0.016963897346672467,0.004784688995215311,1,0.41365811222270554,0.7390169638973467
922,E02000955,0.41630391768895925,0.08389394538979027,0.01226751088246933,0.0031658092599920855,1,0.48436881677878907,0.6359319351009102
923,E02000956,0.34898891063274623,0.05707762557077625,0.007501630789302022,0.002609262883235486,1,0.58382257012394,0.49967384213959554
924,E02000957,0.3966493629070316,0.07078810759792355,0.0073147711184521,0.0016517225106182161,1,0.5235960358659745,0.5679565832940066
925,E02000958,0.48267743020517995,0.13757147662293978,0.02455432223343424,0.007399932727884292,1,0.34779683821056173,0.8651194080053818
926,E02000959,0.4238255033557047,0.08590604026845637,0.009060402684563758,0.002348993288590604,1,0.47885906040268456,0.6348993288590604
927,E02000960,0.37545008183306056,0.1044189852700491,0.020294599018003272,0.006546644844517185,1,0.49328968903436987,0.6752864157119476
928,E02000961,0.37426181102362205,0.09793307086614174,0.016978346456692914,0.0063976377952755905,1,0.5044291338582677,0.6498523622047244
929,E02000962,0.3123869801084991,0.0628390596745027,0.008815551537070525,0.005650994575045208,1,0.6103074141048824,0.49073236889692584
930,E02000963,0.32818159864766966,0.04950495049504951,0.004105288577638252,0.0007244626901714562,1,0.6174836995894711,0.4443371166384931
931,E02000964,0.3134090102873359,0.03494146860588861,0.0031926214969847464,0.000709471443774388,1,0.6477474281660163,0.39623980134799575
932,E02000965,0.3622205476011052,0.05978397387591058,0.007033408691283597,0.0015071590052750565,1,0.5694549108264255,0.5089173574478775
933,E02000966,0.39159949087823503,0.08124734832414086,0.00975816716164616,0.004454815443360204,1,0.5129401781926177,0.6045820958845991
934,E02000967,0.29154119901450865,0.053107035313441006,0.012044894607172188,0.005201204489460717,1,0.6381056665754175,0.4571584998631262
935,E02000968,0.25660773674076665,0.02485559250831437,0.0015753544547523193,0.0005251181515841065,1,0.7164361981445825,0.3131454577279888
936,E02000969,0.28824952944339877,0.025006722237160526,0.0018822264049475664,0.0013444474321054048,1,0.6835170744823877,0.35036300080666843
937,E02000970,0.2919573245794009,0.06647517439474764,0.01764464505539598,0.009848173984407058,1,0.6140746819860484,0.5233894132129667
938,E02000971,0.266421681212678,0.04983922829581994,0.0059715204409738175,0.001607717041800643,1,0.6761598530087276,0.3904455672944419
939,E02000972,0.19609149455918276,0.033089051743282256,0.003775260937153009,0.003775260937153009,1,0.763268931823229,0.28936264712413945
940,E02000973,0.3100527108433735,0.05158132530120482,0.00941265060240964,0.0018825301204819277,1,0.6270707831325302,0.44917168674698793
941,E02000974,0.29954337899543376,0.06118721461187215,0.012785388127853882,0.007077625570776256,1,0.619406392694064,0.49246575342465754
942,E02000975,0.26704176585154726,0.037870590781216185,0.0075741181562432374,0.0017312270071413113,1,0.685782298203852,0.3741614369184159
943,E02000976,0.24657805990874826,0.037889307677048206,0.006347946835945249,0.0019837333862328904,1,0.7072009521920254,0.3503273160087284
944,E02000977,0.21514762516046212,0.061874197689345316,0.01258023106546855,0.010526315789473684,1,0.6998716302952503,0.434403080872914
945,E02000978,0.3997939206594539,0.13807315816589386,0.03606388459556929,0.015971148892323546,1,0.4100978876867594,0.8575476558475013
946,E02000979,0.3142343268242549,0.05832476875642343,0.007451181911613566,0.0051387461459403904,1,0.6148509763617678,0.4789311408016444
947,E02000980,0.276345042240996,0.04157403290351267,0.007781236104935527,0.002890173410404624,1,0.6714095153401511,0.3968430413517119
948,E02000981,0.3167113125901504,0.06264166494951576,0.00906655676900886,0.0035029878425716053,1,0.6080774778487533,0.48609107768390686
949,E02000982,0.2915761525464639,0.049239681390296886,0.007965242577842143,0.00313782283369539,1,0.6480811006517017,0.4284335022930244
950,E02000983,0.2937584803256445,0.04206241519674356,0.0065581184984170055,0.002939846223428313,1,0.6546811397557666,0.4131614654002714
951,E02000984,0.3897012078830261,0.4418308963763509,0.08677685950413223,0.023839796567069294,1,0.05785123966942149,1.632867132867133
952,E02000985,0.4224648985959438,0.35226209048361934,0.07893915756630265,0.022464898595943836,1,0.12386895475819033,1.4586583463338534
953,E02000986,0.4668658337859859,0.3020097772949484,0.057034220532319393,0.011135252580119501,1,0.16295491580662683,1.2906029331884845
954,E02000987,0.4519464720194647,0.2141119221411192,0.03832116788321168,0.00851581508515815,1,0.2871046228710462,1.0355839416058394
955,E02000988,0.4516590389016018,0.1853546910755149,0.03260869565217391,0.009153318077803204,1,0.3212242562929062,0.9642448512585813
956,E02000989,0.4407478691229035,0.3423150948583998,0.06378883695353313,0.01732196865548529,1,0.1358262304096783,1.39043167445697
957,E02000990,0.43487522824102254,0.3317102860620816,0.050821667681071214,0.014303104077906269,1,0.16828971393791844,1.3161898965307364
958,E02000991,0.4562726176115802,0.26507840772014474,0.039203860072376355,0.012967430639324488,1,0.2264776839565742,1.1676718938480097
959,E02000992,0.4674344718030183,0.31175536139793486,0.0659253375694996,0.017871326449563147,1,0.13701350277998411,1.3677521842732328
960,E02000993,0.4047846889952153,0.13014354066985645,0.017862838915470493,0.003827751196172249,1,0.4433811802232855,0.7365231259968102
961,E02000994,0.3987436434340413,0.09931199521387975,0.011666168112473826,0.002991325157044571,1,0.48728686808256055,0.6449297038588094
962,E02000995,0.4282798833819242,0.2620991253644315,0.051895043731778424,0.014285714285714285,1,0.2434402332361516,1.1685131195335277
963,E02000996,0.39355615778380004,0.14302920806985847,0.02318578741342969,0.006022282445046673,1,0.4342065642878651,0.7786811201445348
964,E02000997,0.3988195615514334,0.3254637436762226,0.06829679595278246,0.021500843170320406,1,0.18591905564924116,1.3520236087689714
965,E02000998,0.3981937602627258,0.12424740010946908,0.023262178434592228,0.003284072249589491,1,0.45101258894362345,0.7337164750957854
966,E02000999,0.3064245810055866,0.05670391061452514,0.00782122905027933,0.005307262569832402,1,0.6237430167597765,0.4748603351955307
967,E02001000,0.44360902255639095,0.1649284501576522,0.028134853262187728,0.00606354596167839,1,0.35726412806209074,0.8845500848896435
968,E02001001,0.45261182358461055,0.24429152330309664,0.04598060681889271,0.012511729746637473,1,0.2446043165467626,1.133875508289021
969,E02001002,0.44698855151816824,0.25584868093578894,0.043056246888999505,0.006968641114982578,1,0.24713787954206073,1.1184668989547037
970,E02001003,0.3835087719298246,0.39649122807017545,0.10350877192982456,0.031228070175438598,1,0.08526315789473685,1.6263157894736842
971,E02001004,0.3786499215070644,0.07849293563579278,0.012872841444270016,0.005023547880690738,1,0.5249607535321821,0.6006279434850863
972,E02001005,0.412779552715655,0.14728434504792332,0.023961661341853034,0.0060702875399361025,1,0.4099041533546326,0.805111821086262
973,E02001006,0.44519814352017134,0.13887897179578723,0.026776151374509102,0.003570153516601214,1,0.3855765797929311,0.817922170653338
974,E02001007,0.4599636032757052,0.27638762511373977,0.05345768880800728,0.007961783439490446,1,0.20222929936305734,1.2058689717925386
975,E02001008,0.4607808652831516,0.11537108688005628,0.013366162504396765,0.0024621878297572987,1,0.40801969750263806,0.7414702778754837
976,E02001009,0.4510924369747899,0.18621848739495797,0.028907563025210085,0.006050420168067227,1,0.3277310924369748,0.9384873949579832
