,GEOGRAPHY_CODE,All categories: Household composition,One family household,One family only: All aged 65 and over,One family only: Cohabiting couple,One family only: Cohabiting couple: All children non-dependent,One family only: Cohabiting couple: Dependent children,One family only: Cohabiting couple: No children,One family only: Lone parent,One family only: Lone parent: All children non-dependent,One family only: Lone parent: Dependent children,One family only: Married or same-sex civil partnership couple,One family only: Married or same-sex civil partnership couple: All children non-dependent,One family only: Married or same-sex civil partnership couple: Dependent children,One family only: Married or same-sex civil partnership couple: No children,One person household,One person household: Aged 65 and over,One person household: Other,Other household types,Other household types: All aged 65 and over,Other household types: All full-time students,Other household types: Other,Other household types: With dependent children
1311,E02001349,3422.0,0.5970192869666862,0.049970777323202806,0.10578609000584453,0.0061367621274108705,0.046171829339567504,0.05347749853886616,0.1370543541788428,0.046171829339567504,0.09088252483927528,0.30420806545879603,0.0777323202805377,0.13793103448275862,0.08854471069549971,0.33752191700759787,0.10227936879018118,0.23524254821741672,0.06545879602571596,0.004091174751607247,0.0005844535359438924,0.03623611922852133,0.024547048509643482
1312,E02001350,3417.0,0.5765291191103307,0.04184957565115598,0.10213637693883523,0.006438396254023998,0.05150717003219198,0.044190810652619254,0.1887620719929763,0.06438396254023998,0.12437810945273632,0.24378109452736318,0.053263096283289436,0.11735440444834651,0.07316359379572725,0.35908691834942935,0.14779045946736905,0.21129645888206028,0.06438396254023998,0.0052677787532923615,0.000585308750365818,0.03102136376938835,0.027509511267193445
1313,E02001351,3515.0,0.5917496443812233,0.04438122332859175,0.08193456614509247,0.007681365576102418,0.044096728307254626,0.030156472261735418,0.23357041251778093,0.0748221906116643,0.15874822190611665,0.23186344238975817,0.06827880512091039,0.10099573257467995,0.06258890469416785,0.33428165007112376,0.12631578947368421,0.20796586059743954,0.07396870554765292,0.0034139402560455193,0.0005689900426742532,0.03499288762446657,0.03499288762446657
1314,E02001352,3046.0,0.5114904793171372,0.03972422849638871,0.07419566644780039,0.004267892317793828,0.04300722258699934,0.026920551543007223,0.19205515430072226,0.05745239658568615,0.1346027577150361,0.20551543007222586,0.051871306631648066,0.087655942219304,0.0659881812212738,0.3995403808273145,0.11162179908076166,0.2879185817465529,0.08896913985554826,0.004924491135915955,0.001969796454366382,0.05384110308601445,0.028233749179251477
1315,E02001353,2959.0,0.7053058465697871,0.05035484961135519,0.10307536329841163,0.004393376140588037,0.04494761743832376,0.05373436971949983,0.14531936465021966,0.04123014531936465,0.10408921933085502,0.40655626900980063,0.07806691449814127,0.2085163906725245,0.11997296383913485,0.2379182156133829,0.0767151064548834,0.1612031091584995,0.05677593781683001,0.0013518080432578573,0.0,0.026698208854342684,0.02872592091922947
1316,E02001354,3312.0,0.6023550724637681,0.05646135265700483,0.08574879227053141,0.006642512077294686,0.04589371980676329,0.03321256038647343,0.2164855072463768,0.07004830917874397,0.14643719806763286,0.24365942028985507,0.07971014492753623,0.09390096618357488,0.07004830917874397,0.3393719806763285,0.12318840579710146,0.21618357487922704,0.058272946859903384,0.0030193236714975845,0.0006038647342995169,0.028079710144927536,0.026570048309178744
1317,E02001355,3108.0,0.5402187902187903,0.04665379665379665,0.07882882882882883,0.006113256113256113,0.036036036036036036,0.03667953667953668,0.1866151866151866,0.057593307593307594,0.12902187902187903,0.22812097812097812,0.06853281853281853,0.08622908622908623,0.07335907335907337,0.40283140283140284,0.14189189189189189,0.26093951093951095,0.05694980694980695,0.0032175032175032173,0.0016087516087516086,0.02895752895752896,0.023166023166023165
1318,E02001356,2364.0,0.6209813874788495,0.047800338409475465,0.1065989847715736,0.009306260575296108,0.0676818950930626,0.02961082910321489,0.25380710659898476,0.06641285956006768,0.18739424703891708,0.21277495769881558,0.06302876480541456,0.0892554991539763,0.06049069373942471,0.321912013536379,0.12521150592216582,0.1967005076142132,0.05710659898477157,0.0021150592216582064,0.0,0.024111675126903553,0.030879864636209814
1319,E02001357,2858.0,0.6305108467459762,0.05703289013296011,0.08572428271518544,0.00734779566130161,0.054933519944016795,0.02344296710986704,0.26766969909027294,0.10776766969909027,0.15990202939118264,0.22008397480755773,0.07172848145556333,0.08782365290412876,0.06053184044786564,0.29356193142057385,0.1364590622813156,0.15710286913925822,0.07592722183344996,0.005248425472358292,0.0003498950314905528,0.030090972708187544,0.04023792862141357
1320,E02001358,3450.0,0.5243478260869565,0.04028985507246377,0.08811594202898551,0.005797101449275362,0.04144927536231884,0.0408695652173913,0.21130434782608695,0.05710144927536232,0.15420289855072464,0.18463768115942028,0.05246376811594203,0.07246376811594203,0.059710144927536235,0.43217391304347824,0.10202898550724637,0.33014492753623187,0.043478260869565216,0.0026086956521739132,0.0002898550724637681,0.0263768115942029,0.014202898550724638
1321,E02001359,2328.0,0.6550687285223368,0.07774914089347079,0.07517182130584192,0.005584192439862543,0.036941580756013746,0.03264604810996564,0.13144329896907217,0.04982817869415808,0.08161512027491409,0.3707044673539519,0.1056701030927835,0.15335051546391754,0.11168384879725086,0.2779209621993127,0.11254295532646048,0.16537800687285223,0.06701030927835051,0.003865979381443299,0.000429553264604811,0.03049828178694158,0.03221649484536082
1322,E02001360,4130.0,0.49031476997578693,0.03728813559322034,0.07820823244552058,0.007263922518159807,0.035108958837772396,0.03583535108958838,0.22130750605326877,0.07723970944309927,0.1440677966101695,0.15351089588377723,0.04648910411622276,0.0486682808716707,0.058353510895883774,0.44019370460048424,0.11815980629539952,0.3220338983050847,0.06949152542372881,0.004600484261501211,0.0014527845036319612,0.038498789346246974,0.024939467312348668
1323,E02001361,3388.0,0.5826446280991735,0.05991735537190083,0.0808736717827627,0.0070838252656434475,0.04427390791027155,0.0295159386068477,0.1959858323494687,0.07378984651711924,0.12219598583234947,0.24586776859504134,0.07260920897284534,0.09622195985832349,0.07703659976387249,0.3562573789846517,0.1372491145218418,0.2190082644628099,0.06109799291617474,0.004132231404958678,0.0,0.02804014167650531,0.028925619834710745
1324,E02001362,3161.0,0.5979120531477381,0.07592534008225245,0.0677000949066751,0.007908889591901298,0.03511546978804176,0.024675735526732048,0.16418854792787094,0.07750711800063272,0.08668142992723822,0.2900980702309396,0.09174311926605505,0.11894969946219551,0.07940525150268903,0.32711167352103765,0.17336285985447644,0.1537488136665612,0.0749762733312243,0.006643467257197089,0.0,0.03511546978804176,0.03321733628598545
1325,E02001363,3481.0,0.5656420568802069,0.04424016087331226,0.08417121516805516,0.006032749209997127,0.04452743464521689,0.033611031312841134,0.23039356506750933,0.06377477736282677,0.16661878770468255,0.20683711577133007,0.05486929043378339,0.09365124964090779,0.058316575696638895,0.3651249640907785,0.1289859235851767,0.23613904050560183,0.06923297902901465,0.0034472852628555013,0.0005745475438092502,0.031025567365699513,0.03418557885665039
1326,E02001364,2532.0,0.476303317535545,0.03593996840442338,0.07187993680884676,0.004344391785150079,0.03751974723538705,0.030015797788309637,0.21208530805687204,0.06240126382306477,0.14968404423380727,0.15639810426540285,0.04462875197472354,0.06121642969984202,0.05055292259083728,0.45339652448657186,0.11769352290679305,0.33570300157977884,0.0703001579778831,0.001579778830963665,0.0,0.030410742496050552,0.03830963665086888
1327,E02001365,4059.0,0.5146587829514658,0.04065040650406504,0.08943089430894309,0.004680955900468096,0.05395417590539542,0.030795762503079575,0.21039664942103967,0.04730229120473023,0.16309435821630944,0.17418083271741808,0.045577728504557775,0.07612712490761271,0.0524759793052476,0.39960581423996056,0.09780734170978074,0.30179847253017983,0.08573540280857354,0.0017245627001724563,0.006898250800689825,0.044838630204483865,0.0322739591032274
1328,E02001366,4081.0,0.5309973045822103,0.05023278608184269,0.07792207792207792,0.004165645675079637,0.03504043126684636,0.038716000980151925,0.17618230825777995,0.05709384954667974,0.11908845871110021,0.2266601323205097,0.05905415339377604,0.09507473658417055,0.0725312423425631,0.39402107326635627,0.10316098995344278,0.2908600833129135,0.07498162215143347,0.0026954177897574125,0.0012251899044351876,0.044596912521440824,0.02646410193580005
1329,E02001367,3939.0,0.6374714394516374,0.09875602944909875,0.07311500380807312,0.004061944656004062,0.031733942625031736,0.037319116527037316,0.10662604722010663,0.04493526275704494,0.06169078446306169,0.358974358974359,0.09037826859609038,0.16146230007616147,0.10713379030210714,0.30591520690530594,0.14166031987814165,0.16425488702716426,0.05661335364305661,0.0033003300330033004,0.0010154861640010156,0.02944909875602945,0.02284843869002285
1330,E02001368,2918.0,0.46196024674434544,0.03255654557916381,0.05894448252227553,0.003427004797806717,0.020904729266620972,0.03461274845784784,0.22206991089787526,0.08636052090472926,0.135709389993146,0.14838930774503084,0.04557916381082933,0.04866346812885538,0.05414667580534613,0.45476353666895136,0.17511994516792323,0.2796435915010281,0.08327621658670323,0.007882111034955449,0.002398903358464702,0.04557916381082933,0.027416038382453736
1331,E02001369,3877.0,0.4328088728398246,0.03585246324477689,0.07299458344080474,0.0033531080732525148,0.021408305390766057,0.04823316997678617,0.16584988393087438,0.0634511220015476,0.1023987619293268,0.15811194222336858,0.04849110136703637,0.05003868970853753,0.059582151147794686,0.4557647665720918,0.13335052875935002,0.3224142378127418,0.11142636058808357,0.005158627805003869,0.014444157854010833,0.0631931906112974,0.028630384317771474
1332,E02001370,3153.0,0.4173802727561053,0.045353631462099586,0.05867427846495401,0.0060260069774817635,0.033935934031081506,0.01871233745639074,0.18934348239771645,0.05264827148747225,0.13669521091024422,0.12400888043133523,0.034887408816999685,0.04820805581985411,0.04091341579448145,0.5065017443704408,0.1845861084681256,0.32191563590231526,0.07611798287345385,0.006343165239454488,0.0006343165239454488,0.041230574056454174,0.027909927053599747
1333,E02001371,3076.0,0.6352405721716515,0.04031209362808843,0.11085825747724318,0.009102730819245773,0.06241872561768531,0.03933680104031209,0.23179453836150846,0.07087126137841353,0.16092327698309492,0.25227568270481143,0.04843953185955787,0.12906371911573472,0.07477243172951886,0.3039661898569571,0.11053315994798439,0.19343302990897268,0.06079323797139142,0.004551365409622887,0.00032509752925877764,0.024057217165149546,0.03185955786736021
1334,E02001372,2728.0,0.5575513196480938,0.06304985337243402,0.07294721407624634,0.005131964809384164,0.03225806451612903,0.03555718475073314,0.15469208211143695,0.05718475073313783,0.09750733137829912,0.2668621700879765,0.06964809384164222,0.125,0.07221407624633432,0.3885630498533724,0.1528592375366569,0.23570381231671556,0.053885630498533725,0.00843108504398827,0.0,0.02749266862170088,0.017961876832844576
1335,E02001373,4089.0,0.5566153093665933,0.04817803864025434,0.09268769870383957,0.005624847150892639,0.04744436292492052,0.03961848862802641,0.18195157740278797,0.05967229151381756,0.12227928588897041,0.23379799461971143,0.061628760088041086,0.1090731230129616,0.06309611151870873,0.37393005624847153,0.11592076302274394,0.2580092932257276,0.0694546343849352,0.0034238200048911714,0.0017119100024455857,0.034971875764245534,0.029347028613352897
1336,E02001374,4105.0,0.3719853836784409,0.023629719853836783,0.0735688185140073,0.004628501827040195,0.028501827040194883,0.04043848964677223,0.12716199756394642,0.03556638246041413,0.09159561510353227,0.14762484774665044,0.033130328867235076,0.06991473812423873,0.044579780755176615,0.5239951278928137,0.0779537149817296,0.44604141291108407,0.10401948842874544,0.00194884287454324,0.010962241169305725,0.06772228989037758,0.02338611449451888
1337,E02001375,3202.0,0.5621486570893192,0.05746408494690818,0.09431605246720799,0.005621486570893191,0.04871955028107433,0.03997501561524047,0.1727045596502186,0.06745783885071831,0.10524672079950032,0.23766396002498438,0.059962523422860715,0.10149906308557152,0.07620237351655215,0.37195502810743286,0.1633354153653966,0.20861961274203622,0.06589631480324797,0.006870705808869456,0.0,0.03185509056839475,0.02717051842598376
1338,E02001376,3789.0,0.48772763262074426,0.03985220374769068,0.06809184481393507,0.003430984428609132,0.03246239113222486,0.03219846925310108,0.19451042491422538,0.05911850092372658,0.13539192399049882,0.18527315914489312,0.0409078912641858,0.0907891264185801,0.05357614146212721,0.38189495909210874,0.094484032726313,0.28741092636579574,0.130377408287147,0.0026392187912377936,0.03694906307732911,0.06228556347321193,0.028503562945368172
1339,E02001377,4063.0,0.3051932069899089,0.016244154565591928,0.0489785872507999,0.0019689884321929607,0.010829436377061285,0.036180162441545656,0.11567807039133646,0.04184100418410042,0.07383706620723603,0.12429239478218065,0.02510460251046025,0.05833128230371647,0.04085650996800394,0.4769874476987448,0.10583312823037165,0.37115431946837313,0.2178193453113463,0.0019689884321929607,0.12404627122815653,0.06965296578882599,0.02215111986217081
1340,E02001378,3557.0,0.5344391341017711,0.043294911442226594,0.09165026707899916,0.007590666291818949,0.03429856620747821,0.049761034579702,0.15181332583637897,0.05875737981445038,0.0930559460219286,0.24768062974416644,0.053696935619904414,0.11835816699465843,0.0756255271296036,0.39640146190610065,0.12594883328647738,0.27045262861962327,0.0691594039921282,0.003654765251616531,0.0028113578858588698,0.04048355355636773,0.022209727298285072
1341,E02001380,3117.0,0.6637792749438562,0.08148861084376002,0.07763875521334616,0.0038498556304138597,0.0356111645813282,0.0381777350016041,0.1039461020211742,0.04587744626243183,0.05806865575874238,0.4007058068655759,0.09400064164260506,0.18800128328521012,0.11870388193776067,0.28136028232274624,0.1418030157202438,0.1395572666025024,0.0548604427333975,0.006737247353224254,0.0006416426050689766,0.027269810715431504,0.02021174205967276
1342,E02001381,4312.0,0.45153061224489793,0.025974025974025976,0.08928571428571429,0.0030148423005565863,0.02922077922077922,0.05705009276437848,0.16535250463821893,0.04452690166975881,0.12082560296846011,0.17091836734693877,0.036178107606679034,0.07884972170686456,0.05589053803339518,0.4090909090909091,0.09902597402597403,0.31006493506493504,0.13937847866419295,0.0011595547309833025,0.04568645640074211,0.06841372912801484,0.02411873840445269
1343,E02001382,2782.0,0.7232207045291158,0.09309849029475198,0.08087706685837527,0.005751258087706686,0.039180445722501796,0.035945363048166784,0.10496046010064701,0.0503235082674335,0.054636951833213515,0.4442846872753415,0.101725377426312,0.22214234363767074,0.12041696621135874,0.22573687994248742,0.10891445003594537,0.11682242990654206,0.051042415528396834,0.0017972681524083393,0.004672897196261682,0.025880661394680086,0.018691588785046728
1344,E02001383,4260.0,0.24906103286384976,0.010328638497652582,0.06690140845070422,0.003051643192488263,0.011971830985915493,0.05187793427230047,0.09577464788732394,0.03028169014084507,0.06549295774647887,0.07605633802816901,0.007511737089201878,0.03990610328638498,0.02863849765258216,0.6312206572769953,0.08286384976525822,0.5483568075117371,0.11971830985915492,0.0016431924882629107,0.04483568075117371,0.057746478873239436,0.015492957746478873
1345,E02001384,3941.0,0.32174574980969295,0.02055315909667597,0.06445064704389748,0.0017761989342806395,0.01750824663790916,0.04516620147170769,0.11799035777721391,0.039583861963968535,0.07840649581324537,0.11875158589190561,0.02588175589951789,0.056838365896980464,0.03603146409540726,0.3148946967774677,0.09109363105810708,0.22380106571936056,0.3633595534128394,0.0032986551636640447,0.2174574980969297,0.12306521187515859,0.019538188277087035
1346,E02001385,3631.0,0.4241255852382264,0.01404571743321399,0.0451666207656293,0.002203249793445332,0.01872762324428532,0.02423574772789865,0.20738088680804187,0.054530432387771964,0.1528504544202699,0.15753236023134123,0.015422748554117323,0.11209033324153125,0.030019278435692645,0.46158083172679704,0.09473974111814927,0.3668410906086478,0.1142935830349766,0.004131093362709997,0.013770311209033324,0.056458275957036626,0.03993390250619664
1347,E02001386,3572.0,0.5243561030235162,0.05375139977603583,0.07362821948488242,0.009238521836506159,0.036954087346024636,0.027435610302351622,0.20464725643896978,0.08958566629339305,0.11506159014557671,0.19232922732362823,0.055711086226203806,0.0719484882418813,0.06466965285554312,0.4151735722284434,0.1954087346024636,0.21976483762597984,0.060470324748040316,0.005599104143337066,0.0002799552071668533,0.028275475923852184,0.02631578947368421
1348,E02001387,3162.0,0.6518026565464896,0.08380771663504111,0.07526881720430108,0.002530044275774826,0.026881720430107527,0.045857052498418725,0.08918406072106262,0.04364326375711575,0.04554079696394687,0.4035420619860848,0.08127767235926629,0.20872865275142316,0.11353573687539532,0.26438962681846934,0.12998102466793168,0.13440860215053763,0.08380771663504111,0.0031625553447185324,0.01265022137887413,0.04712207463630613,0.020872865275142316
1349,E02001388,4170.0,0.34532374100719426,0.027577937649880094,0.08465227817745803,0.00407673860911271,0.021103117505995205,0.05947242206235012,0.07458033573141487,0.029016786570743407,0.045563549160671464,0.15851318944844126,0.031894484412470024,0.0683453237410072,0.05827338129496403,0.4745803357314149,0.060191846522781776,0.4143884892086331,0.1800959232613909,0.0026378896882494006,0.06762589928057554,0.0985611510791367,0.011270983213429257
1350,E02001389,3740.0,0.25588235294117645,0.008823529411764706,0.09786096256684491,0.0005347593582887701,0.014438502673796792,0.08288770053475936,0.07058823529411765,0.017914438502673796,0.05267379679144385,0.0786096256684492,0.009625668449197862,0.031016042780748664,0.03796791443850268,0.6462566844919786,0.08475935828877006,0.5614973262032086,0.09786096256684491,0.001336898395721925,0.015775401069518715,0.06711229946524064,0.013636363636363636
1351,E02001390,4094.0,0.4860771861260381,0.03492916463116756,0.0625305324865657,0.004396678065461651,0.029311187103077674,0.02882266731802638,0.2293600390815828,0.0764533463605276,0.1529066927210552,0.15925744992672203,0.0356619443087445,0.0723009281875916,0.05129457743038593,0.4157303370786517,0.11358085002442599,0.3021494870542257,0.09819247679531021,0.004152418172936004,0.006106497313141182,0.05202735710796287,0.03590620420127015
1352,E02001391,2481.0,0.6336154776299879,0.06287787182587666,0.08343409915356712,0.008464328899637243,0.04796453043127771,0.027005239822652155,0.23498589278516727,0.08706166868198308,0.1479242241031842,0.2523176138653769,0.07335751713018944,0.09230149133413947,0.08665860540104796,0.2958484482063684,0.13260781942765015,0.16324062877871826,0.07053607416364369,0.0024183796856106408,0.0008061265618702137,0.032648125755743655,0.03466344216041919
1353,E02001392,2556.0,0.6471048513302035,0.15023474178403756,0.06338028169014084,0.003129890453834116,0.02269170579029734,0.03755868544600939,0.07785602503912363,0.03951486697965571,0.03834115805946792,0.35563380281690143,0.09467918622848201,0.13732394366197184,0.12363067292644757,0.30907668231611896,0.1674491392801252,0.14162754303599373,0.04381846635367762,0.005477308294209703,0.000782472613458529,0.02190923317683881,0.01564945226917058
1354,E02001393,2845.0,0.7117750439367311,0.12442882249560633,0.04428822495606327,0.00421792618629174,0.01968365553602812,0.02038664323374341,0.050966608084358524,0.02741652021089631,0.023550087873462213,0.492091388400703,0.10755711775043937,0.22530755711775044,0.1592267135325132,0.24147627416520212,0.1420035149384886,0.09947275922671353,0.04674868189806678,0.0035149384885764497,0.000351493848857645,0.02179261862917399,0.0210896309314587
1355,E02001394,4290.0,0.37552447552447554,0.039160839160839164,0.10792540792540793,0.002331002331002331,0.026806526806526808,0.07878787878787878,0.0668997668997669,0.024475524475524476,0.04242424242424243,0.16153846153846155,0.029137529137529136,0.06596736596736597,0.06643356643356643,0.5142191142191143,0.11934731934731935,0.39487179487179486,0.11025641025641025,0.003962703962703963,0.02564102564102564,0.0655011655011655,0.015151515151515152
1356,E02001395,2612.0,0.6328483920367535,0.08116385911179173,0.08996937212863707,0.0038284839203675345,0.031010719754977028,0.055130168453292494,0.09877488514548238,0.0501531393568147,0.04862174578866769,0.36294027565084225,0.08614088820826953,0.15696784073506892,0.11983154670750383,0.29823889739663095,0.139739663093415,0.1584992343032159,0.06891271056661562,0.003445635528330781,0.006125574272588055,0.0444104134762634,0.014931087289433384
1357,E02001396,3918.0,0.47549770290964777,0.03471158754466565,0.11077080142930067,0.0030627871362940277,0.03164880040837162,0.07605921388463502,0.1533945890760592,0.05104645227156713,0.10234813680449209,0.17662072485962227,0.04262378764675855,0.06687085247575293,0.06712608473711078,0.40428790199081166,0.10413476263399694,0.3001531393568147,0.12021439509954059,0.0030627871362940277,0.013527309851965288,0.08397141398672792,0.019652884124553342
1358,E02001397,3848.0,0.5007796257796258,0.07666320166320166,0.0777027027027027,0.0038981288981288983,0.02598752598752599,0.04781704781704782,0.09823284823284824,0.04054054054054054,0.057692307692307696,0.24818087318087317,0.058991683991683995,0.09953222453222453,0.08965696465696466,0.45504158004158,0.19464656964656965,0.2603950103950104,0.04417879417879418,0.007016632016632017,0.0,0.02364864864864865,0.013513513513513514
1359,E02001398,3595.0,0.4520166898470097,0.04700973574408901,0.1070931849791377,0.0019471488178025036,0.02920723226703755,0.07593880389429764,0.09207232267037552,0.03560500695410292,0.0564673157162726,0.20584144645340752,0.04450625869262865,0.07788595271210014,0.08344923504867872,0.43115438108484005,0.12573018080667595,0.30542420027816414,0.1168289290681502,0.004172461752433936,0.014186369958275382,0.08150208623087622,0.016968011126564674
1360,E02001399,2866.0,0.6838799720865317,0.10293091416608513,0.0666434054431263,0.0052337752965806,0.02930914166085136,0.03210048848569435,0.0928122819260293,0.04256803907885555,0.05024424284717376,0.421493370551291,0.1137473831123517,0.185973482205164,0.1217725052337753,0.2578506629448709,0.1451500348918353,0.11270062805303559,0.058269364968597345,0.0024424284717376133,0.0038381018841591066,0.02930914166085136,0.022679692951849267
1361,E02001400,2839.0,0.588939767523776,0.06727721028531172,0.06622050017611836,0.003522367030644593,0.03381472349418809,0.028883409651285663,0.1574498062698133,0.06657273687918282,0.0908770693906305,0.2979922507925326,0.07784431137724551,0.1282141599154632,0.09193377949982388,0.3441352588939767,0.14230362803804156,0.2018316308559352,0.06692497358224728,0.0038746037337090526,0.0003522367030644593,0.03381472349418809,0.028883409651285663
1362,E02001401,3395.0,0.6329896907216495,0.11399116347569956,0.07422680412371134,0.006774668630338734,0.0288659793814433,0.03858615611192931,0.11399116347569956,0.04889543446244477,0.06509572901325479,0.330780559646539,0.09160530191458026,0.13726067746686305,0.10191458026509573,0.30839469808541975,0.15463917525773196,0.15375552282768779,0.05861561119293078,0.003829160530191458,0.0014727540500736377,0.03357879234167894,0.019734904270986744
1363,E02001402,3762.0,0.5858585858585859,0.06990962254120149,0.09728867623604466,0.005050505050505051,0.0329611908559277,0.05927698032961191,0.08373205741626795,0.03375863902179692,0.049973418394471024,0.3349282296650718,0.07256778309409888,0.14912280701754385,0.11323763955342903,0.35699096225412014,0.13104731525784158,0.22594364699627859,0.05715045188729399,0.004784688995215311,0.003987240829346092,0.03402445507708666,0.014354066985645933
1364,E02001403,2841.0,0.5142555438225976,0.04329461457233368,0.09996480112636395,0.008095740936290039,0.04399859204505456,0.04787046814501936,0.17916226680746217,0.049982400563181976,0.12917986624428018,0.19183386131643787,0.04329461457233368,0.08306934178106301,0.06546990496304118,0.420978528687082,0.10700457585357269,0.3139739528335093,0.06476592749032031,0.0024639211545230554,0.0010559662090813093,0.04012671594508976,0.021119324181626188
1365,E02001404,3155.0,0.5889064976228209,0.04057052297939778,0.10903328050713154,0.011093502377179081,0.06275752773375594,0.03518225039619651,0.2288431061806656,0.07892234548335975,0.14992076069730587,0.210459587955626,0.05451664025356577,0.09001584786053883,0.0659270998415214,0.34263074484944533,0.12424722662440571,0.21838351822503962,0.06846275752773376,0.0044374009508716325,0.0012678288431061807,0.03137876386687797,0.03137876386687797
1366,E02001405,4154.0,0.5857005296100144,0.03562831006259028,0.09364467982667309,0.005296100144439095,0.058979297063071735,0.029369282619162253,0.26360134809821856,0.06957149735194992,0.19402985074626866,0.1928261916225325,0.05609051516610496,0.0731824747231584,0.06355320173326914,0.33991333654309097,0.11338468945594607,0.22652864708714493,0.07438613384689456,0.003370245546461242,0.0,0.03466538276360135,0.036350505536831966
1367,E02001406,3445.0,0.690856313497823,0.14600870827285922,0.06618287373004354,0.0040638606676342524,0.02699564586357039,0.0351233671988389,0.09172714078374455,0.04354136429608128,0.04818577648766328,0.3869375907111756,0.07750362844702467,0.14804063860667635,0.1613933236574746,0.27314949201741656,0.16574746008708272,0.10740203193033382,0.035994194484760524,0.0026124818577648768,0.0,0.020609579100145138,0.012772133526850507
1368,E02001407,2617.0,0.7107374856706152,0.14520443255636226,0.06534199465036301,0.004967520061138708,0.032097821933511655,0.028276652655712647,0.07909820405043944,0.03744745892243027,0.04165074512800917,0.4210928544134505,0.09514711501719526,0.15437523882307985,0.17157050057317538,0.24990447076805503,0.14061902942300344,0.10928544134505158,0.03935804356132977,0.0026748184944593045,0.0,0.01795949560565533,0.018723729461215134
1369,E02001408,2368.0,0.7305743243243243,0.11317567567567567,0.10135135135135136,0.008868243243243243,0.049408783783783786,0.04307432432432432,0.08910472972972973,0.03462837837837838,0.05447635135135135,0.42694256756756754,0.09966216216216216,0.15625,0.1710304054054054,0.22550675675675674,0.10641891891891891,0.11908783783783784,0.04391891891891892,0.003800675675675676,0.0,0.01984797297297297,0.02027027027027027
1370,E02001409,4325.0,0.6390751445086705,0.08092485549132948,0.08971098265895953,0.006242774566473989,0.04323699421965318,0.04023121387283237,0.12369942196531791,0.03976878612716763,0.08393063583815029,0.3447398843930636,0.08439306358381503,0.13179190751445086,0.12855491329479768,0.31260115606936417,0.13965317919075146,0.1729479768786127,0.048323699421965315,0.0032369942196531793,0.00023121387283236994,0.026358381502890174,0.018497109826589597
1371,E02001410,2498.0,0.6713370696557246,0.088871096877502,0.100080064051241,0.004403522818254604,0.055644515612489995,0.040032025620496396,0.13410728582866294,0.051641313050440354,0.08246597277822258,0.3482786228983187,0.08726981585268215,0.12289831865492394,0.13811048839071258,0.28102481985588473,0.12930344275420336,0.15172137710168135,0.047638110488390714,0.0028022417934347476,0.0,0.027622097678142513,0.01721377101681345
1372,E02001411,2520.0,0.6813492063492064,0.1,0.10317460317460317,0.007142857142857143,0.05476190476190476,0.04126984126984127,0.10317460317460317,0.034523809523809526,0.06865079365079366,0.375,0.06944444444444445,0.1599206349206349,0.14563492063492064,0.28095238095238095,0.1484126984126984,0.13253968253968254,0.037698412698412696,0.002380952380952381,0.0,0.019444444444444445,0.015873015873015872
1373,E02001412,3686.0,0.6779706999457407,0.08952794357026587,0.08979924036896364,0.004612045577862181,0.04530656538252849,0.03988062940857298,0.13076505697232774,0.04829083016820401,0.08247422680412371,0.36787845903418337,0.07731958762886598,0.17010309278350516,0.12045577862181227,0.27509495387954425,0.13944655453065655,0.13564839934888767,0.04693434617471514,0.0032555615843733042,0.0,0.027129679869777535,0.016549104720564298
1374,E02001413,4085.0,0.7035495716034271,0.08739290085679315,0.09767441860465116,0.007099143206854345,0.04871481028151775,0.04186046511627907,0.13268053855569156,0.04773561811505508,0.08494492044063648,0.3858017135862913,0.09033047735618115,0.1405140758873929,0.15495716034271725,0.25238678090575273,0.11554467564259487,0.1368421052631579,0.044063647490820076,0.002203182374541004,0.0,0.024724602203182375,0.017135862913096694
1375,E02001414,2253.0,0.7177097203728362,0.17310252996005326,0.04749223257878384,0.0022192632046160675,0.020417221482467822,0.024855747891699954,0.06435863293386596,0.02663115845539281,0.03772747447847315,0.43275632490013316,0.0887705281846427,0.19218819351975144,0.151797603195739,0.2472259209942299,0.16644474034620507,0.08078118064802485,0.03506435863293387,0.005326231691078562,0.0,0.015534842432312472,0.014203284509542832
1376,E02001415,2737.0,0.6594811837778589,0.06284252831567409,0.12385823894775301,0.00401899890390939,0.058092802338326636,0.061746437705516986,0.13262696382900988,0.03617099013518451,0.09645597369382536,0.340153452685422,0.06649616368286446,0.15929850200949947,0.1143587869930581,0.29009864815491415,0.11107051516258677,0.17902813299232737,0.05042016806722689,0.0025575447570332483,0.0,0.02228717573986116,0.02557544757033248
1377,E02001416,2540.0,0.6220472440944882,0.048031496062992125,0.13543307086614173,0.00905511811023622,0.07519685039370079,0.051181102362204724,0.1893700787401575,0.0531496062992126,0.13622047244094487,0.24921259842519686,0.0625984251968504,0.09370078740157481,0.09291338582677165,0.31929133858267716,0.11968503937007874,0.19960629921259843,0.05866141732283465,0.003937007874015748,0.0,0.03188976377952756,0.02283464566929134
1378,E02001417,3623.0,0.5004140215291195,0.04140215291195142,0.11509798509522495,0.004416229643941485,0.04333425338117582,0.06734750207010765,0.1482197074247861,0.04747446867237096,0.10074523875241513,0.19569417609715706,0.04002208114821971,0.07894010488545404,0.0767319900634833,0.45459563897322663,0.13359094672922991,0.3210046922439967,0.04499033949765388,0.0019321004692243997,0.0008280430582390284,0.028981507038365995,0.013248688931824454
