,GEOGRAPHY_CODE,Age 16 to 64,Age 3 to 15,Age 65 and over,All categories: Age 3 and over,All categories: Can speak Welsh by age 3 and over,All categories: One or more skills in Welsh age 3 and over,Can speak Welsh,Can speak Welsh: Age 16 to 64,Can speak Welsh: Age 3 to 15,Can speak Welsh: Age 65 and over,"Can speak, read and write Welsh",Can understand spoken Welsh only,One or more skills in Welsh: Age 16 to 64,One or more skills in Welsh: Age 3 to 15,One or more skills in Welsh: Age 65 and over
96,W02000101,0.6075379711231952,0.15675979748734295,0.23570223138946184,5333.0,0.11888243015188449,0.19388711794487157,0.11888243015188449,0.052315769735608475,0.05400337521095069,0.012563285205325334,0.08850553159572473,0.04856553534595912,0.09544346521657604,0.07462966435402213,0.02381398837427339
97,W02000102,0.6360661102929144,0.14923907707412862,0.21469481263295695,6111.0,0.2745868106692849,0.3909343806251023,0.2745868106692849,0.14514809360170186,0.08231058746522664,0.047128129602356406,0.21633120602192768,0.08394698085419734,0.22287677957781052,0.09981999672721323,0.06823760432007854
98,W02000103,0.6128278835788717,0.1546891843334531,0.23248293208767518,5566.0,0.10707869205892921,0.18487243981315127,0.10707869205892921,0.045454545454545456,0.051563061444484366,0.01006108515989939,0.0801293568091987,0.057132590729428674,0.09522098454904779,0.06827164929931728,0.0213798059647862
99,W02000104,0.6547040080496395,0.13969478450444406,0.20560120744591648,5963.0,0.1448935099781989,0.23679356028844542,0.1448935099781989,0.07462686567164178,0.048633238302867685,0.021633406003689418,0.10229750125775616,0.06422941472413214,0.13768237464363575,0.06288780815025993,0.03622337749454972
100,W02000105,0.6419098143236074,0.22587227096510917,0.1322179147112834,4901.0,0.15017343399306263,0.23770659049173637,0.15017343399306263,0.0624362375025505,0.07610691695572332,0.01163027953478882,0.10201999591920016,0.0634564374617425,0.118751275249949,0.09977555600897776,0.01917975923280963
101,W02000106,0.616006216006216,0.13644133644133644,0.24755244755244754,6435.0,0.1794871794871795,0.30334110334110337,0.1794871794871795,0.0937062937062937,0.04553224553224553,0.04024864024864025,0.12463092463092464,0.08376068376068375,0.17637917637917638,0.06262626262626263,0.06433566433566433
102,W02000107,0.6005764875437513,0.13712168004941322,0.2623018324068355,9714.0,0.08595841054148651,0.12353304508956146,0.08595841054148651,0.03304508956145769,0.047971999176446366,0.004941321803582459,0.0596046942557134,0.023265390158534075,0.05517809347333745,0.05806053119209389,0.010294420424130122
103,W02000108,0.5763008307826848,0.1289899431569742,0.29470922606034106,6861.0,0.11703833260457659,0.18991400670456202,0.11703833260457659,0.05378224748578924,0.05145022591458971,0.011805859204197638,0.08788806296458242,0.048535198950590296,0.09911091677598018,0.06573385803818685,0.025069231890394988
104,W02000109,0.5981308411214953,0.13862928348909656,0.2632398753894081,5136.0,0.12461059190031153,0.19042056074766356,0.12461059190031153,0.057437694704049844,0.050623052959501556,0.016549844236760123,0.08586448598130841,0.04244548286604361,0.09598909657320873,0.06639408099688474,0.028037383177570093
105,W02000110,0.6202141704562124,0.14962593516209477,0.23015989438169282,6817.0,0.15270646912131436,0.23778788323309374,0.15270646912131436,0.06835851547601585,0.06615813407657327,0.018189819568725247,0.11603344579727153,0.05618307173243362,0.12160774534252604,0.07994719084641339,0.03623294704415432
106,W02000111,0.6231954979202349,0.1357964276975777,0.24100807438218744,8174.0,0.09774896011744556,0.16356740885735258,0.09774896011744556,0.03963787619280646,0.04881331049669684,0.009297773427942257,0.06948862246146317,0.04024957181306582,0.07964276975776853,0.06361634450697333,0.02030829459261072
107,W02000113,0.6281488908384509,0.16430630404812632,0.20754480511342274,7979.0,0.12695826544679784,0.21644316330367214,0.12695826544679784,0.054894097004637175,0.051384885323975435,0.020679283118185236,0.09399674144629652,0.055019425993232236,0.10853490412332373,0.06642436395538288,0.04148389522496553
108,W02000114,0.6011178114428593,0.14178555669951465,0.2570966318576261,6799.0,0.09986762759229298,0.17281953228415944,0.09986762759229298,0.045742020885424325,0.04530077952640094,0.008824827180467716,0.07339314605088984,0.04294749227827622,0.08810119135166937,0.05927342256214149,0.025444918370348582
109,W02000116,0.6357758620689655,0.15342133620689655,0.21080280172413793,7424.0,0.5082165948275862,0.6239224137931034,0.5082165948275862,0.29296875,0.12446120689655173,0.09078663793103449,0.41204202586206895,0.09159482758620689,0.37742456896551724,0.13739224137931033,0.10910560344827586
110,W02000117,0.8640089041788931,0.04421734291207123,0.09177375290903572,9883.0,0.27380350096124656,0.3547505818071436,0.27380350096124656,0.19943337043407872,0.027218455934432863,0.047151674592735,0.2297885257512901,0.05484164727309521,0.2638874835576242,0.033593038551047255,0.057270059698472126
111,W02000118,0.7328385899814471,0.12377418499867479,0.14338722501987808,7546.0,0.32851842035515505,0.46952027564272464,0.32851842035515505,0.20434667373442883,0.06506758547574874,0.05910416114497747,0.2504638218923933,0.11144977471508084,0.30665253114232705,0.08203021468327591,0.08083752981712165
112,W02000120,0.6164498531263114,0.13218631976500209,0.25136382710868654,7149.0,0.551265911316268,0.6477829067002377,0.551265911316268,0.3228423555742062,0.10826689047419219,0.12015666526786964,0.4541893971184781,0.07931179185900127,0.3908238914533501,0.11833822912295426,0.13862078612393341
113,W02000122,0.6110344827586207,0.13164750957854407,0.25731800766283525,6525.0,0.48551724137931035,0.5888122605363985,0.48551724137931035,0.2853639846743295,0.10789272030651341,0.09226053639846743,0.40521072796934865,0.08383141762452108,0.3554022988505747,0.11846743295019158,0.11494252873563218
114,W02000123,0.6452690166975881,0.13283858998144712,0.22189239332096475,8085.0,0.5244279529993816,0.6081632653061224,0.5244279529993816,0.29721706864564007,0.11032776747062462,0.11688311688311688,0.43883735312306743,0.06456400742115027,0.3575757575757576,0.11960420531849103,0.13098330241187384
115,W02000124,0.5988568762393561,0.13367549282631516,0.2674676309343287,8573.0,0.5197713752478712,0.6458649247637933,0.5197713752478712,0.2910299778373965,0.10708036859909016,0.12166102881138458,0.40067654263385044,0.1035810101481395,0.38014697305493994,0.12061122127609938,0.145106730432754
116,W02000125,0.6147103136556636,0.13053006437474318,0.25475962196959323,7301.0,0.5462265443089988,0.6323791261471031,0.5462265443089988,0.31420353376249827,0.1139569921928503,0.11806601835365019,0.4582933844678811,0.07190795781399809,0.3789891795644432,0.12094233666621011,0.1324476099164498
117,W02000126,0.6191615258718368,0.14478156867682235,0.2360569054513408,7943.0,0.5349364220067985,0.6338914767720005,0.5349364220067985,0.30995845398464056,0.12149062067229006,0.10348734734986781,0.4294347223970792,0.08044819337781695,0.3849930756641068,0.1291703386629737,0.11972806244492006
118,W02000127,0.598834128245893,0.1417064122946476,0.2594594594594595,9435.0,0.3726550079491256,0.514997350291468,0.3726550079491256,0.19342872284048754,0.0866984631690514,0.09252782193958664,0.2652888182299947,0.11118177000529941,0.29220985691573925,0.1045045045045045,0.11828298887122417
119,W02000128,0.6238582140422632,0.1465576005453306,0.22958418541240627,7335.0,0.33169734151329244,0.47225630538513974,0.33169734151329244,0.16441717791411042,0.0834355828220859,0.08384458077709611,0.2331288343558282,0.1116564417177914,0.2642126789366053,0.10184049079754601,0.1062031356509884
120,W02000129,0.6073871409028728,0.15291077671378628,0.23970208238334093,6579.0,0.33728530171758625,0.4411004711962304,0.33728530171758625,0.18422252621979024,0.08299133606931144,0.07007143942848457,0.25991792065663477,0.08344733242134063,0.2541419668642651,0.09879920960632314,0.0881592947256422
121,W02000130,0.6757983956409869,0.180112002421674,0.1440896019373392,6607.0,0.14984107764492205,0.22067504162252158,0.14984107764492205,0.07386105645527472,0.053882246102618436,0.02209777508702891,0.10004540638716512,0.04964431663387316,0.1200242167398214,0.07113667322536703,0.02951415165733313
122,W02000131,0.6318066537371326,0.15977920334178725,0.20841414292108013,6703.0,0.138743846039087,0.21751454572579443,0.138743846039087,0.05997314635237953,0.05385648217216172,0.024914217514545724,0.09309264508429062,0.05519916455318514,0.11024914217514546,0.07131135312546621,0.03595405042518275
123,W02000132,0.6225873345031105,0.14244696123783698,0.23496570425905247,6269.0,0.20114850853405647,0.2990907640772053,0.20114850853405647,0.10288722284255862,0.06476312011485086,0.03349816557664699,0.14707289838889775,0.07417450949114691,0.17020258414420164,0.07832190141968416,0.05056627851331951
124,W02000133,0.6188524590163934,0.1408811475409836,0.24026639344262296,7808.0,0.1290983606557377,0.20645491803278687,0.1290983606557377,0.061603483606557374,0.045978483606557374,0.02151639344262295,0.09221311475409837,0.0585297131147541,0.11347336065573771,0.0586577868852459,0.03432377049180328
125,W02000134,0.6265975403906439,0.1610802990113335,0.21232216059802267,8294.0,0.11610802990113335,0.18121533638775017,0.11610802990113335,0.050156739811912224,0.055341210513624305,0.010610079575596816,0.07812876778394019,0.04497226911020014,0.09283819628647215,0.07101519170484688,0.017361948396431154
126,W02000135,0.6400604686318973,0.15404383975812547,0.2058956916099773,6615.0,0.08964474678760392,0.13877551020408163,0.08964474678760392,0.03854875283446712,0.0400604686318972,0.011035525321239607,0.055782312925170066,0.036281179138321996,0.07059712773998489,0.05245653817082389,0.015721844293272863
127,W02000136,0.5829121540312876,0.13116726835138387,0.28592057761732853,8310.0,0.11239470517448857,0.1858002406738869,0.11239470517448857,0.05006016847172082,0.04681107099879663,0.01552346570397112,0.07906137184115523,0.05306859205776173,0.09217809867629362,0.06125150421179302,0.03237063778580024
128,W02000137,0.6340953234722845,0.16270730614074405,0.20319737038697147,6693.0,0.08934707903780069,0.13700881518003885,0.08934707903780069,0.036605408635888244,0.04556999850590169,0.007171671896010758,0.059614522635589424,0.03436426116838488,0.06469445689526371,0.05976393246675631,0.012550425818018825
129,W02000138,0.6492146596858639,0.17726252804786835,0.17352281226626776,9359.0,0.09253125333903195,0.15493108238059622,0.09253125333903195,0.0407094775082808,0.04541083449086441,0.00641094133988674,0.06250667806389572,0.04263275991024682,0.07757239021262956,0.06507105459985041,0.012287637568116253
130,W02000139,0.6003205984504408,0.1446700507614213,0.25500935078813786,7486.0,0.11180870959123698,0.17138658829815656,0.11180870959123698,0.04929201175527652,0.046086027250868286,0.01643067058509217,0.07787870691958322,0.04274646005877638,0.0813518567993588,0.06064654020838899,0.029388191290408764
131,W02000140,0.6325622775800712,0.1727461447212337,0.19469157769869513,6744.0,0.1055753262158956,0.1651838671411625,0.1055753262158956,0.041963226571767494,0.055604982206405695,0.00800711743772242,0.07132265717674971,0.04033214709371293,0.07740213523131673,0.07310201660735469,0.014679715302491103
132,W02000141,0.6018995492594977,0.12347070186735351,0.2746297488731487,6212.0,0.10898261429491307,0.1783644558918223,0.10898261429491307,0.047327752736638765,0.04539600772698004,0.01625885383129427,0.07775273663876368,0.049420476497102385,0.084835801674179,0.062298776561493886,0.031229877656149388
133,W02000142,0.6231165012862918,0.1539875045938993,0.2228959941198089,5442.0,0.5803013597941933,0.6662991547225284,0.5803013597941933,0.3344358691657479,0.11980889378904815,0.12605659683939727,0.47464167585446526,0.07001102535832414,0.39875045938993015,0.1304667401690555,0.13708195516354282
134,W02000143,0.6152895480225988,0.13223870056497175,0.2524717514124294,5664.0,0.4355579096045198,0.557026836158192,0.4355579096045198,0.24487994350282485,0.0882768361581921,0.10240112994350282,0.3481638418079096,0.09781073446327683,0.3296257062146893,0.1016949152542373,0.12570621468926554
135,W02000144,0.6170354572114103,0.14396161023727005,0.23900293255131966,7502.0,0.5258597707278059,0.6197014129565449,0.5258597707278059,0.3020527859237537,0.11290322580645161,0.11090375899760065,0.42881898160490534,0.07944548120501199,0.37016795521194346,0.12370034657424686,0.12583311117035456
136,W02000145,0.6093817242863291,0.14646392196241573,0.2441543537512552,6971.0,0.5109740352890546,0.6413713957825277,0.5109740352890546,0.2821689857983073,0.10830583847367665,0.12049921101707071,0.3977908477980204,0.1091665471237986,0.3748386171281021,0.12193372543394061,0.14459905322048486
137,W02000146,0.6195500387897594,0.1539177657098526,0.2265321955003879,6445.0,0.5373157486423584,0.6454615981380916,0.5373157486423584,0.30892164468580297,0.1204034134988363,0.10799069045771917,0.4330488750969744,0.08378588052754073,0.3878975950349108,0.13374709076803723,0.12381691233514353
138,W02000147,0.6630064369556986,0.15234128486684337,0.18465227817745802,7923.0,0.43581976524043925,0.5746560646219866,0.43581976524043925,0.2684589170768648,0.07522403130127477,0.09213681686229963,0.3458286002776726,0.1146030543985864,0.3647608229206109,0.09743783920232235,0.1124574024990534
139,W02000148,0.6525954352656029,0.15976570389820238,0.18763886083619472,4951.0,0.37426782468188247,0.5398909311250253,0.37426782468188247,0.2195516057362149,0.06443142799434458,0.09028479095132297,0.26661280549383964,0.14077964047667138,0.33609371844071906,0.08826499697030903,0.11553221571399717
140,W02000149,0.6121635094715853,0.11448986374210701,0.2733466267863077,6018.0,0.4195746095048189,0.5867397806580259,0.4195746095048189,0.2206713193752077,0.05982053838484546,0.1390827517447657,0.3002658690594882,0.13791957460950482,0.3361581920903955,0.07610501827849785,0.1744765702891326
141,W02000151,0.6408932309839498,0.15952547103977668,0.19958129797627355,7165.0,0.6293091416608514,0.7378925331472436,0.6293091416608514,0.36901605024424283,0.12756454989532448,0.13272854152128402,0.4697836706210747,0.09546406140963015,0.44801116538729935,0.14333565945568738,0.1465457083042568
142,W02000152,0.6092276319143513,0.1537088962528677,0.23706347183278104,7846.0,0.5570991588070354,0.6976803466734642,0.5570991588070354,0.312515931684935,0.10948253887331125,0.13510068824878918,0.39803721641600814,0.12108080550599032,0.41192964567932705,0.1260514912057099,0.15969920978842722
143,W02000153,0.6270736562707365,0.1309887193098872,0.24193762441937625,7535.0,0.5503649635036496,0.6736562707365628,0.5503649635036496,0.3186463171864632,0.09900464499004645,0.13271400132714,0.42733908427339085,0.10471134704711348,0.407564698075647,0.11386861313868613,0.15222295952222958
144,W02000154,0.6223766693922049,0.16285091305532842,0.21477241755246662,7338.0,0.5203052602889071,0.6944671572635596,0.5203052602889071,0.291632597437994,0.0967566094303625,0.13191605342055057,0.36195148541837013,0.14663396020714092,0.4130553284273644,0.12183156173344235,0.1595802671027528
145,W02000156,0.6510741070293632,0.15431549510613957,0.19461039786449727,7867.0,0.6349307232744376,0.737765348925893,0.6349307232744376,0.37727214948519133,0.12418965298080589,0.13346892080844033,0.47921698233125715,0.09037752637600102,0.4564637091648659,0.1360111859666963,0.14529045379433075
146,W02000157,0.6413468168237186,0.13962307515513675,0.21903010802114456,8702.0,0.6384739140427488,0.7325902091473224,0.6384739140427488,0.38117674097908527,0.11353711790393013,0.1437600551597334,0.5019535738910595,0.07952194897724661,0.4512755688347506,0.12456906458285452,0.1567455757297173
147,W02000158,0.669527113383239,0.14916925324082528,0.18130363337593572,5477.0,0.452072302355304,0.6096403140405331,0.452072302355304,0.2621873288296513,0.07960562351652364,0.11027935000912908,0.32280445499360966,0.12981559247763375,0.37903962023005294,0.1024283366806646,0.1281723571298156
148,W02000159,0.6411001024940212,0.156303382302699,0.20259651520327981,5854.0,0.46908097027673384,0.634267167748548,0.46908097027673384,0.27058421592073795,0.08609497779296207,0.11240177656303382,0.33020157157499147,0.1400751622822002,0.3858899897505979,0.10778954560983943,0.1405876323881107
149,W02000160,0.6296092460099064,0.1461199779856907,0.22427077600440287,7268.0,0.37616951018161804,0.5423775454045129,0.37616951018161804,0.19936708860759494,0.07319757842597689,0.10360484314804623,0.2779306549257017,0.13511282333516786,0.31329113924050633,0.0914969730324711,0.1375894331315355
150,W02000161,0.6268463810930576,0.17891432791728212,0.19423929098966028,5416.0,0.27363367799113736,0.448301329394387,0.27363367799113736,0.13127769571639586,0.06240768094534712,0.07994830132939439,0.17725258493353027,0.13903249630723782,0.24224519940915806,0.08493353028064993,0.12112259970457903
151,W02000162,0.5931815443922419,0.1519094085049994,0.2549090471027587,8301.0,0.31622696060715577,0.49355499337429226,0.31622696060715577,0.14672930972172027,0.06950969762679195,0.09998795325864354,0.22262378026743765,0.13877846042645464,0.26454644018792917,0.08830261414287435,0.14070593904348874
152,W02000163,0.6142829864426198,0.1686079816688944,0.21710903188848577,5237.0,0.28145885048692,0.45083062822226466,0.28145885048692,0.1443574565590987,0.059767042199732674,0.0773343517280886,0.19572274202787857,0.1309910253962192,0.2528164979950353,0.07752530074470117,0.12048882948252816
153,W02000164,0.6246290801186943,0.14658753709198813,0.2287833827893175,6740.0,0.30845697329376853,0.4850148367952522,0.30845697329376853,0.15,0.0629080118694362,0.09554896142433235,0.21839762611275965,0.14317507418397626,0.264540059347181,0.08086053412462908,0.13961424332344213
154,W02000165,0.6503001385254733,0.16299830691088193,0.18670155456364476,6497.0,0.2302601200554102,0.4046482992150223,0.2302601200554102,0.12067107895951978,0.052024011082037865,0.05756503001385255,0.15653378482376482,0.13529321225180851,0.2341080498691704,0.07603509311990149,0.09450515622595043
155,W02000166,0.6594054639547479,0.17872186785413408,0.16187266819111806,8309.0,0.2845107714526417,0.45035503670718496,0.2845107714526417,0.14694909134673245,0.07064628715850282,0.06691539294740642,0.1966542303526297,0.13599711156577204,0.2595980262366109,0.09074497532795764,0.10001203514261645
156,W02000167,0.6823757262750162,0.1569829997848074,0.16064127394017647,9294.0,0.2014202711426727,0.36001721540778997,0.2014202711426727,0.10877985797288574,0.048525930707983646,0.044114482461803314,0.12986873251560146,0.1262104583602324,0.20927480094684742,0.07262750161394448,0.07811491284699806
157,W02000168,0.6452786505705308,0.17016702497106004,0.18455432445840914,6047.0,0.3158591036877791,0.4557631883578634,0.3158591036877791,0.15495286919133455,0.06565238961468496,0.09525384488175954,0.225070282784852,0.11377542583099057,0.252521911691748,0.08003968910203407,0.12320158756408137
158,W02000169,0.6504660452729694,0.15723479804704837,0.19229915667998224,9012.0,0.23879272081668887,0.3645139813581891,0.23879272081668887,0.11451398135818908,0.05825565912117177,0.06602308033732801,0.17299156679982247,0.10008877052818464,0.19196626719928983,0.07179316466932978,0.10075454948956947
159,W02000170,0.6665153234960273,0.1456299659477866,0.18785471055618616,8810.0,0.12724177071509649,0.2178206583427923,0.12724177071509649,0.05811577752553916,0.0322360953461975,0.03688989784335982,0.09160045402951192,0.0623155505107832,0.10885357548240636,0.045062429057888764,0.06390465380249716
160,W02000171,0.6856615222266191,0.16923888669041023,0.14509959108297057,7581.0,0.16317108560875873,0.25748581981268964,0.16317108560875873,0.08771929824561403,0.03864925471573671,0.036802532647407994,0.11990502572220024,0.07136261706898826,0.14971639625379238,0.051576309194037724,0.05619311436485952
161,W02000172,0.6531256577562619,0.16691222900442013,0.17996211323931804,9502.0,0.14060197853083561,0.2576299726373395,0.14060197853083561,0.06430225215744054,0.03767627867817302,0.03862344769522206,0.08724479057040622,0.08566617554199116,0.13312986739633761,0.052725741949063355,0.07177436329193854
162,W02000173,0.701280227596017,0.17425320056899005,0.12446657183499289,7030.0,0.14537695590327168,0.23556187766714082,0.14537695590327168,0.07183499288762446,0.05419630156472262,0.01934566145092461,0.10384068278805121,0.059743954480796585,0.13229018492176386,0.06770981507823613,0.03556187766714083
163,W02000174,0.6491880920162382,0.15121786197564277,0.19959404600811909,8868.0,0.16407307171853858,0.2857465042850699,0.16407307171853858,0.07622913847541724,0.036761389264772217,0.05108254397834912,0.11535859269282815,0.08964817320703654,0.14546684709066307,0.05051871898962562,0.08976093820478123
164,W02000175,0.6782806033907356,0.1631290882392204,0.15859030837004406,7491.0,0.10812975570684821,0.18782539046856228,0.10812975570684821,0.04658924042183954,0.038312641836870914,0.023227873448137766,0.07101855560005339,0.05473234548124416,0.09197703911360298,0.05219596849552797,0.043652382859431314
165,W02000176,0.6302325581395349,0.13883720930232557,0.23093023255813955,8600.0,0.0977906976744186,0.17453488372093023,0.0977906976744186,0.036744186046511626,0.03825581395348837,0.022790697674418603,0.07104651162790698,0.05197674418604651,0.07790697674418605,0.049534883720930234,0.04709302325581395
166,W02000177,0.6820800709115084,0.171812675432117,0.14610725365637464,6769.0,0.13177721967794356,0.2077116265327227,0.13177721967794356,0.05672920667750037,0.058501994386172256,0.016546018614270942,0.09410548086866598,0.052444969714876645,0.10370808095730537,0.06943418525631556,0.03456936031910179
167,W02000178,0.6668655291731297,0.2232430497553991,0.10989142107147118,8381.0,0.07445412241975898,0.12659587161436583,0.07445412241975898,0.029352105953943445,0.0404486338145806,0.004653382651234936,0.05094857415582866,0.03519866364395657,0.05858489440400907,0.05667581434196397,0.011335162868392793
168,W02000179,0.64209726443769,0.16124620060790273,0.1966565349544073,6580.0,0.13130699088145897,0.23282674772036474,0.13130699088145897,0.06170212765957447,0.043161094224924014,0.026443768996960486,0.09316109422492401,0.0688449848024316,0.12173252279635258,0.05638297872340425,0.0547112462006079
169,W02000180,0.656799379524302,0.18239400206825232,0.1608066184074457,7736.0,0.08583247156153051,0.1434850051706308,0.08583247156153051,0.03787487073422958,0.039426059979317474,0.008531540847983453,0.060496380558428126,0.042269906928645296,0.07096690796277146,0.05015511892450879,0.022362978283350567
170,W02000181,0.655900996076064,0.1598249320857229,0.1842740718382131,6626.0,0.08783579837005735,0.1548445517657712,0.08783579837005735,0.03365529731361304,0.03727739209175973,0.016903108964684575,0.06051916691820103,0.047087232115907034,0.0748566254150317,0.0492001207364926,0.030787805614246905
171,W02000182,0.6724925003260728,0.16134081126907526,0.16616668840485196,7667.0,0.06743185078909612,0.135515847137081,0.06743185078909612,0.029607408373548975,0.029085691926437982,0.00873875048910917,0.0481283422459893,0.04578061823398983,0.07017086213642885,0.04095474109821312,0.024390243902439025
172,W02000183,0.7113320528753813,0.1478928934583663,0.1407750536662524,8851.0,0.06134900011298158,0.11365947350581855,0.06134900011298158,0.029714156592475425,0.02508191164840131,0.006552931872104847,0.04372387300869958,0.03536323579256581,0.06349565020901593,0.034911309456558584,0.01525251384024404
173,W02000184,0.6536396181384249,0.1473747016706444,0.1989856801909308,6704.0,0.09307875894988067,0.1725835322195704,0.09307875894988067,0.04310859188544153,0.03565035799522673,0.014319809069212411,0.0659307875894988,0.05608591885441527,0.08934964200477327,0.04728520286396182,0.03594868735083532
174,W02000185,0.6332084401498718,0.1449418260698087,0.22184973378031947,5071.0,0.1390258331690002,0.2543876947347663,0.1390258331690002,0.056793531847761786,0.03943995267205679,0.04279234864918162,0.08814829422204694,0.08006310392427529,0.12384145139025833,0.053046736343916386,0.0774995070005916
175,W02000186,0.6607425441265977,0.20839926962872793,0.13085818624467438,8215.0,0.05818624467437614,0.1046865489957395,0.05818624467437614,0.02276323797930615,0.03262325015216068,0.002799756542909312,0.036518563603164945,0.03566646378575776,0.04710894704808277,0.04954351795496044,0.008034083992696287
176,W02000187,0.6153846153846154,0.159391771019678,0.2252236135957066,5590.0,0.07674418604651163,0.14722719141323792,0.07674418604651163,0.031663685152057246,0.030590339892665474,0.014490161001788909,0.05134168157423971,0.0445438282647585,0.06994633273703041,0.04239713774597496,0.03488372093023256
177,W02000188,0.6955456249099035,0.14891163327086637,0.15554274181923022,6937.0,0.06674354908461871,0.11993657200518956,0.06674354908461871,0.03589447888136082,0.027821824996396138,0.0030272452068617556,0.04843592330978809,0.035606169814040654,0.07236557589736198,0.038056796886262075,0.009514199221565519
178,W02000189,0.6071520452791356,0.13673784409570364,0.2561101106251608,7774.0,0.10033444816053512,0.17339850784666838,0.10033444816053512,0.039876511448417806,0.038204270645742215,0.022253666066375098,0.07023411371237458,0.048494983277591976,0.08155389760740932,0.05055312580396192,0.04129148443529714
179,W02000190,0.6811128945960406,0.109505974674514,0.20938113072944534,5607.0,0.0852505796326021,0.1564116283217407,0.0852505796326021,0.04565721419654004,0.023542001070090957,0.016051364365971106,0.06313536650615302,0.044230426252898164,0.08649901908328875,0.03442125914036026,0.03549135009809167
180,W02000191,0.7764282038085435,0.08903757076685538,0.13453422542460114,9715.0,0.11302110138960371,0.17848687596500257,0.11302110138960371,0.07081832218219249,0.029027277406073082,0.013175501801338137,0.0871847658260422,0.04076170869788986,0.11857951621204323,0.03705609881626351,0.02285126093669583
181,W02000192,0.823549372242959,0.047619047619047616,0.12883158013799345,8841.0,0.07058025110281642,0.12758737699355277,0.07058025110281642,0.051690985182671643,0.011084718923198733,0.007804546996946046,0.051238547675602306,0.0332541567695962,0.09286279832598122,0.017871281529238774,0.01685329713833277
182,W02000193,0.8313240157900352,0.057932358903232686,0.1107436253067321,9373.0,0.09335324869305452,0.15245919129414276,0.09335324869305452,0.06998826416302144,0.015790035207510936,0.007574949322522138,0.07062840072548811,0.031793449269177425,0.11735836978555425,0.021764643123866424,0.013336178384722074
183,W02000194,0.6643166159269348,0.08972921006248999,0.24595417401057523,6241.0,0.12001281845858036,0.1882711103989745,0.12001281845858036,0.061849062650216315,0.025636917160711425,0.03252683864765262,0.09389520910110559,0.0445441435667361,0.10238743791059125,0.03236660791539817,0.0535170645729851
184,W02000195,0.5503955968352253,0.14017887856897146,0.30942552459580325,5814.0,0.10061919504643962,0.1823185414516684,0.10061919504643962,0.04196766425868593,0.027519779841761266,0.031131750945992433,0.0718954248366013,0.05194358445132439,0.08221534227726178,0.03869969040247678,0.06140350877192982
185,W02000196,0.5847728726807422,0.13131797824696098,0.28390914907229686,6252.0,0.08173384516954575,0.15307101727447217,0.08173384516954575,0.036788227767114524,0.026391554702495202,0.018554062699936022,0.05598208573256558,0.046065259117082535,0.07533589251439539,0.03902751119641715,0.03870761356365963
186,W02000197,0.5676722051943862,0.14615260525891272,0.28617518954670107,6199.0,0.10001613163413454,0.17276980158090013,0.10001613163413454,0.041135667043071464,0.03726407485078238,0.02161638974028069,0.06726891434102275,0.048556218744958864,0.08049685433134376,0.04774963703823197,0.044523310211324406
187,W02000198,0.5934534451932334,0.1196534176867006,0.28689313712006603,7271.0,0.10218676935772246,0.17604180992985835,0.10218676935772246,0.04978682437078806,0.025306010177417137,0.02709393480951726,0.07234218126805116,0.04937422637876496,0.09104662357309862,0.035208361985971666,0.04978682437078806
188,W02000200,0.656392017387868,0.1474016992689192,0.1962062833432128,5061.0,0.22841335704406243,0.3606006718039913,0.22841335704406243,0.11282355265757756,0.058091286307053944,0.05749851807943094,0.15589804386484885,0.09998024105907924,0.19324244220509781,0.06994665085951393,0.09741157873937957
189,W02000201,0.6331113225499524,0.14386298763082778,0.2230256898192198,5255.0,0.1857278782112274,0.30409134157944817,0.1857278782112274,0.09743101807802093,0.05994291151284491,0.02835394862036156,0.13434823977164606,0.07269267364414843,0.16117982873453854,0.07269267364414843,0.07021883920076118
190,W02000202,0.6631054131054132,0.14832621082621084,0.18856837606837606,11232.0,0.2969195156695157,0.44862891737891736,0.2969195156695157,0.15651709401709402,0.06534900284900284,0.0750534188034188,0.2077991452991453,0.12108262108262108,0.260238603988604,0.07825854700854701,0.11013176638176639
191,W02000203,0.6571995724538098,0.15788670025958162,0.18491372728660865,6549.0,0.11833867766071156,0.22033898305084745,0.11833867766071156,0.056802565277141545,0.04168575355016033,0.01985035883340968,0.08657810352725608,0.05787143075278668,0.11589555657352267,0.05298518857840892,0.05145823789891586
192,W02000204,0.6288158088777467,0.15307476773337267,0.2181094233888807,6781.0,0.12933195693850463,0.23934522931720986,0.12933195693850463,0.06503465565550803,0.03465565550803716,0.029641645774959445,0.09482377230496977,0.07078601976109718,0.12579265595044978,0.048960330334758884,0.06459224303200117
193,W02000205,0.6427707721540853,0.14544826394886853,0.21178096389704612,5789.0,0.11746415615823112,0.2154085334254621,0.11746415615823112,0.05786837104854033,0.037484885126964934,0.02211089998272586,0.08654344446363793,0.05907756089134566,0.11504577647262049,0.05234064605285887,0.04802211089998273
194,W02000206,0.6498859315589354,0.11406844106463879,0.23604562737642584,6575.0,0.09247148288973384,0.17338403041825096,0.09247148288973384,0.04410646387832699,0.029809885931558935,0.018555133079847907,0.06220532319391635,0.05186311787072243,0.0894296577946768,0.041673003802281366,0.04228136882129278
195,W02000207,0.6732283464566929,0.13070866141732285,0.19606299212598424,5080.0,0.10216535433070865,0.1893700787401575,0.10216535433070865,0.05393700787401575,0.030708661417322834,0.01751968503937008,0.07618110236220473,0.05295275590551181,0.11003937007874015,0.041141732283464565,0.03818897637795276
