,GEOGRAPHY_CODE,All lone parent housholds with dependent children,Female lone parent: In full-time employment,Female lone parent: In part-time employment,Female lone parent: Not in employment,Female lone parent: Total,Lone parent in full-time employment: Total,Lone parent in part-time employment: Total,Lone parent not in employment: Total,Male lone parent: In full-time employment,Male lone parent: In part-time employment,Male lone parent: Not in employment,Male lone parent: Total
1564,E02001603,1,0.15,0.295,0.415,0.86,0.225,0.315,0.46,0.075,0.02,0.045,0.14
1565,E02001604,1,0.19383259911894274,0.31718061674008813,0.3524229074889868,0.8634361233480177,0.2599118942731278,0.34801762114537443,0.3920704845814978,0.06607929515418502,0.030837004405286344,0.039647577092511016,0.13656387665198239
1566,E02001605,1,0.2604166666666667,0.3177083333333333,0.3229166666666667,0.9010416666666666,0.3333333333333333,0.3229166666666667,0.34375,0.07291666666666667,0.005208333333333333,0.020833333333333332,0.09895833333333333
1567,E02001606,1,0.16058394160583941,0.30656934306569344,0.40875912408759124,0.8759124087591241,0.22992700729927007,0.3357664233576642,0.4343065693430657,0.06934306569343066,0.029197080291970802,0.025547445255474453,0.12408759124087591
1568,E02001607,1,0.16433566433566432,0.38461538461538464,0.36013986013986016,0.9090909090909091,0.2202797202797203,0.3951048951048951,0.38461538461538464,0.055944055944055944,0.01048951048951049,0.024475524475524476,0.09090909090909091
1569,E02001608,1,0.2670807453416149,0.32919254658385094,0.2919254658385093,0.8881987577639752,0.33540372670807456,0.3416149068322981,0.32298136645962733,0.06832298136645963,0.012422360248447204,0.031055900621118012,0.11180124223602485
1570,E02001609,1,0.21348314606741572,0.38202247191011235,0.3202247191011236,0.9157303370786517,0.28651685393258425,0.39325842696629215,0.3202247191011236,0.07303370786516854,0.011235955056179775,0.0,0.08426966292134831
1571,E02001610,1,0.23863636363636365,0.3409090909090909,0.2784090909090909,0.8579545454545454,0.3125,0.3693181818181818,0.3181818181818182,0.07386363636363637,0.028409090909090908,0.03977272727272727,0.14204545454545456
1572,E02001611,1,0.24336283185840707,0.3893805309734513,0.26548672566371684,0.8982300884955752,0.3141592920353982,0.39823008849557523,0.28761061946902655,0.07079646017699115,0.008849557522123894,0.022123893805309734,0.10176991150442478
1573,E02001612,1,0.30597014925373134,0.3582089552238806,0.23880597014925373,0.9029850746268657,0.3582089552238806,0.373134328358209,0.26865671641791045,0.05223880597014925,0.014925373134328358,0.029850746268656716,0.09701492537313433
1574,E02001613,1,0.20388349514563106,0.39158576051779936,0.3333333333333333,0.9288025889967637,0.24919093851132687,0.4045307443365696,0.34627831715210355,0.045307443365695796,0.012944983818770227,0.012944983818770227,0.07119741100323625
1575,E02001614,1,0.3242009132420091,0.3698630136986301,0.2237442922374429,0.9178082191780822,0.3881278538812785,0.3789954337899543,0.2328767123287671,0.0639269406392694,0.0091324200913242,0.0091324200913242,0.0821917808219178
1576,E02001615,1,0.32142857142857145,0.3482142857142857,0.19642857142857142,0.8660714285714286,0.4375,0.35714285714285715,0.20535714285714285,0.11607142857142858,0.008928571428571428,0.008928571428571428,0.13392857142857142
1577,E02001616,1,0.23118279569892472,0.3709677419354839,0.3225806451612903,0.9247311827956989,0.25806451612903225,0.3817204301075269,0.3602150537634409,0.026881720430107527,0.010752688172043012,0.03763440860215054,0.07526881720430108
1578,E02001617,1,0.17801047120418848,0.27225130890052357,0.46335078534031415,0.9136125654450262,0.20680628272251309,0.2879581151832461,0.5052356020942408,0.028795811518324606,0.015706806282722512,0.041884816753926704,0.08638743455497382
1579,E02001618,1,0.35585585585585583,0.28378378378378377,0.22072072072072071,0.8603603603603603,0.44594594594594594,0.2972972972972973,0.25675675675675674,0.09009009009009009,0.013513513513513514,0.036036036036036036,0.13963963963963963
1580,E02001619,1,0.12095032397408208,0.3023758099352052,0.5010799136069114,0.9244060475161987,0.15550755939524838,0.30669546436285094,0.5377969762419006,0.03455723542116631,0.004319654427645789,0.0367170626349892,0.0755939524838013
1581,E02001620,1,0.16908212560386474,0.30917874396135264,0.45652173913043476,0.9347826086956522,0.19082125603864733,0.3164251207729469,0.4927536231884058,0.021739130434782608,0.007246376811594203,0.036231884057971016,0.06521739130434782
1582,E02001621,1,0.08823529411764706,0.226890756302521,0.5840336134453782,0.8991596638655462,0.13025210084033614,0.24369747899159663,0.6260504201680672,0.04201680672268908,0.01680672268907563,0.04201680672268908,0.10084033613445378
1583,E02001622,1,0.13274336283185842,0.2942477876106195,0.49336283185840707,0.9203539823008849,0.168141592920354,0.29646017699115046,0.5353982300884956,0.035398230088495575,0.0022123893805309734,0.0420353982300885,0.07964601769911504
1584,E02001623,1,0.11578947368421053,0.3078947368421053,0.49473684210526314,0.9184210526315789,0.14210526315789473,0.3131578947368421,0.5447368421052632,0.02631578947368421,0.005263157894736842,0.05,0.08157894736842106
1585,E02001624,1,0.17475728155339806,0.2669902912621359,0.46116504854368934,0.9029126213592233,0.21359223300970873,0.28398058252427183,0.5024271844660194,0.038834951456310676,0.01699029126213592,0.0412621359223301,0.0970873786407767
1586,E02001625,1,0.09696969696969697,0.3212121212121212,0.5050505050505051,0.9232323232323232,0.12525252525252525,0.3292929292929293,0.5454545454545454,0.028282828282828285,0.00808080808080808,0.04040404040404041,0.07676767676767676
1587,E02001626,1,0.235,0.38,0.225,0.84,0.325,0.405,0.27,0.09,0.025,0.045,0.16
1588,E02001627,1,0.21238938053097345,0.3495575221238938,0.33185840707964603,0.8938053097345132,0.2743362831858407,0.3584070796460177,0.3672566371681416,0.061946902654867256,0.008849557522123894,0.035398230088495575,0.10619469026548672
1589,E02001628,1,0.09615384615384616,0.2932692307692308,0.5,0.8894230769230769,0.14423076923076922,0.3076923076923077,0.5480769230769231,0.04807692307692308,0.014423076923076924,0.04807692307692308,0.11057692307692307
1590,E02001629,1,0.1284722222222222,0.2673611111111111,0.53125,0.9270833333333334,0.1423611111111111,0.2708333333333333,0.5868055555555556,0.013888888888888888,0.003472222222222222,0.05555555555555555,0.07291666666666667
1591,E02001630,1,0.1371841155234657,0.23465703971119134,0.49458483754512633,0.8664259927797834,0.18411552346570398,0.2527075812274368,0.5631768953068592,0.04693140794223827,0.018050541516245487,0.06859205776173286,0.13357400722021662
1592,E02001631,1,0.3394495412844037,0.3486238532110092,0.24770642201834864,0.9357798165137615,0.3669724770642202,0.3577981651376147,0.27522935779816515,0.027522935779816515,0.009174311926605505,0.027522935779816515,0.06422018348623854
1593,E02001632,1,0.08726003490401396,0.193717277486911,0.5497382198952879,0.8307155322862129,0.12914485165794065,0.2164048865619546,0.6544502617801047,0.041884816753926704,0.02268760907504363,0.10471204188481675,0.16928446771378708
1594,E02001633,1,0.2740740740740741,0.4666666666666667,0.14074074074074075,0.8814814814814815,0.34814814814814815,0.48148148148148145,0.17037037037037037,0.07407407407407407,0.014814814814814815,0.02962962962962963,0.11851851851851852
1595,E02001634,1,0.23834196891191708,0.35751295336787564,0.3471502590673575,0.9430051813471503,0.29015544041450775,0.35751295336787564,0.35233160621761656,0.05181347150259067,0.0,0.0051813471502590676,0.05699481865284974
1596,E02001635,1,0.20526315789473684,0.32105263157894737,0.3684210526315789,0.8947368421052632,0.26842105263157895,0.34210526315789475,0.3894736842105263,0.06315789473684211,0.021052631578947368,0.021052631578947368,0.10526315789473684
1597,E02001636,1,0.12539184952978055,0.3949843260188088,0.3761755485893417,0.896551724137931,0.16300940438871472,0.4106583072100313,0.4263322884012539,0.03761755485893417,0.01567398119122257,0.050156739811912224,0.10344827586206896
1598,E02001637,1,0.08870967741935484,0.22580645161290322,0.532258064516129,0.8467741935483871,0.14516129032258066,0.2540322580645161,0.6008064516129032,0.056451612903225805,0.028225806451612902,0.06854838709677419,0.1532258064516129
1599,E02001638,1,0.375,0.34375,0.234375,0.953125,0.40625,0.359375,0.234375,0.03125,0.015625,0.0,0.046875
1600,E02001639,1,0.3253968253968254,0.38095238095238093,0.20634920634920634,0.9126984126984127,0.3968253968253968,0.38095238095238093,0.2222222222222222,0.07142857142857142,0.0,0.015873015873015872,0.0873015873015873
1601,E02001640,1,0.3157894736842105,0.3333333333333333,0.2631578947368421,0.9122807017543859,0.38596491228070173,0.3333333333333333,0.2807017543859649,0.07017543859649122,0.0,0.017543859649122806,0.08771929824561403
1602,E02001642,1,0.24803149606299213,0.33858267716535434,0.28346456692913385,0.8700787401574803,0.32677165354330706,0.3779527559055118,0.2952755905511811,0.07874015748031496,0.03937007874015748,0.011811023622047244,0.12992125984251968
1603,E02001643,1,0.2619047619047619,0.4880952380952381,0.11904761904761904,0.8690476190476191,0.34523809523809523,0.5119047619047619,0.14285714285714285,0.08333333333333333,0.023809523809523808,0.023809523809523808,0.13095238095238096
1604,E02001646,1,0.265625,0.234375,0.328125,0.828125,0.34375,0.265625,0.390625,0.078125,0.03125,0.0625,0.171875
1605,E02001647,1,0.21243523316062177,0.32642487046632124,0.3626943005181347,0.9015544041450777,0.27979274611398963,0.33678756476683935,0.38341968911917096,0.06735751295336788,0.010362694300518135,0.02072538860103627,0.09844559585492228
1606,E02001648,1,0.26851851851851855,0.39814814814814814,0.16666666666666666,0.8333333333333334,0.3611111111111111,0.4351851851851852,0.2037037037037037,0.09259259259259259,0.037037037037037035,0.037037037037037035,0.16666666666666666
1607,E02001649,1,0.10800744878957169,0.3202979515828678,0.48417132216014896,0.9124767225325885,0.12290502793296089,0.33147113594040967,0.5456238361266295,0.0148975791433892,0.0111731843575419,0.061452513966480445,0.08752327746741155
1608,E02001650,1,0.2205128205128205,0.15384615384615385,0.441025641025641,0.8153846153846154,0.2923076923076923,0.16923076923076924,0.5384615384615384,0.07179487179487179,0.015384615384615385,0.09743589743589744,0.18461538461538463
1609,E02001651,1,0.3883495145631068,0.34951456310679613,0.13592233009708737,0.8737864077669902,0.47572815533980584,0.3786407766990291,0.14563106796116504,0.08737864077669903,0.02912621359223301,0.009708737864077669,0.1262135922330097
1610,E02001652,1,0.2,0.30857142857142855,0.4057142857142857,0.9142857142857143,0.24,0.34285714285714286,0.41714285714285715,0.04,0.03428571428571429,0.011428571428571429,0.08571428571428572
1611,E02001653,1,0.1588235294117647,0.29705882352941176,0.47352941176470587,0.9294117647058824,0.18823529411764706,0.29705882352941176,0.5147058823529411,0.029411764705882353,0.0,0.041176470588235294,0.07058823529411765
1612,E02001654,1,0.2,0.4114285714285714,0.30857142857142855,0.92,0.2342857142857143,0.4228571428571429,0.34285714285714286,0.03428571428571429,0.011428571428571429,0.03428571428571429,0.08
1613,E02001655,1,0.1348973607038123,0.35777126099706746,0.41642228739002934,0.9090909090909091,0.17008797653958943,0.36363636363636365,0.4662756598240469,0.03519061583577713,0.005865102639296188,0.04985337243401759,0.09090909090909091
1614,E02001656,1,0.2909090909090909,0.39090909090909093,0.15454545454545454,0.8363636363636363,0.4090909090909091,0.41818181818181815,0.17272727272727273,0.11818181818181818,0.02727272727272727,0.01818181818181818,0.16363636363636364
1615,E02001657,1,0.41081081081081083,0.34054054054054056,0.13513513513513514,0.8864864864864865,0.4918918918918919,0.3567567567567568,0.15135135135135136,0.08108108108108109,0.016216216216216217,0.016216216216216217,0.11351351351351352
1616,E02001658,1,0.14720812182741116,0.2918781725888325,0.49238578680203043,0.9314720812182741,0.1700507614213198,0.3020304568527919,0.5279187817258884,0.02284263959390863,0.01015228426395939,0.03553299492385787,0.06852791878172589
1617,E02001659,1,0.16355140186915887,0.40654205607476634,0.32242990654205606,0.8925233644859814,0.2102803738317757,0.4158878504672897,0.37383177570093457,0.04672897196261682,0.009345794392523364,0.0514018691588785,0.10747663551401869
1618,E02001660,1,0.2911392405063291,0.31645569620253167,0.2468354430379747,0.8544303797468354,0.3924050632911392,0.3291139240506329,0.27848101265822783,0.10126582278481013,0.012658227848101266,0.03164556962025317,0.14556962025316456
1619,E02001661,1,0.1148036253776435,0.28700906344410876,0.513595166163142,0.9154078549848943,0.14803625377643503,0.3021148036253776,0.5498489425981873,0.03323262839879154,0.015105740181268883,0.03625377643504532,0.08459214501510574
1620,E02001662,1,0.20074349442379183,0.34572490706319703,0.37174721189591076,0.9182156133828996,0.241635687732342,0.35687732342007433,0.40148698884758366,0.040892193308550186,0.011152416356877323,0.02973977695167286,0.08178438661710037
1621,E02001663,1,0.2616033755274262,0.3881856540084388,0.24050632911392406,0.890295358649789,0.3333333333333333,0.3924050632911392,0.2742616033755274,0.07172995780590717,0.004219409282700422,0.03375527426160337,0.10970464135021098
1622,E02001664,1,0.2085889570552147,0.3619631901840491,0.31901840490797545,0.8895705521472392,0.24539877300613497,0.39263803680981596,0.3619631901840491,0.03680981595092025,0.03067484662576687,0.04294478527607362,0.11042944785276074
1623,E02001665,1,0.3359375,0.4140625,0.1171875,0.8671875,0.4375,0.4296875,0.1328125,0.1015625,0.015625,0.015625,0.1328125
1624,E02001666,1,0.20276497695852536,0.3686635944700461,0.3271889400921659,0.8986175115207373,0.2626728110599078,0.37327188940092165,0.3640552995391705,0.059907834101382486,0.004608294930875576,0.03686635944700461,0.10138248847926268
1625,E02001669,1,0.3041825095057034,0.3612167300380228,0.23193916349809887,0.8973384030418251,0.3574144486692015,0.38783269961977185,0.25475285171102663,0.053231939163498096,0.026615969581749048,0.022813688212927757,0.10266159695817491
1626,E02001670,1,0.1471698113207547,0.2679245283018868,0.49433962264150944,0.909433962264151,0.18490566037735848,0.27169811320754716,0.5433962264150943,0.03773584905660377,0.0037735849056603774,0.04905660377358491,0.09056603773584905
1627,E02001671,1,0.1796875,0.359375,0.3203125,0.859375,0.296875,0.3671875,0.3359375,0.1171875,0.0078125,0.015625,0.140625
1628,E02001672,1,0.2875,0.3375,0.3,0.925,0.3375,0.3375,0.325,0.05,0.0,0.025,0.075
1629,E02001673,1,0.3119266055045872,0.3669724770642202,0.1834862385321101,0.8623853211009175,0.42201834862385323,0.3944954128440367,0.1834862385321101,0.11009174311926606,0.027522935779816515,0.0,0.13761467889908258
1630,E02001674,1,0.2803030303030303,0.4318181818181818,0.15151515151515152,0.8636363636363636,0.3560606060606061,0.4772727272727273,0.16666666666666666,0.07575757575757576,0.045454545454545456,0.015151515151515152,0.13636363636363635
1631,E02001675,1,0.1492063492063492,0.33650793650793653,0.4380952380952381,0.9238095238095239,0.1873015873015873,0.346031746031746,0.4666666666666667,0.0380952380952381,0.009523809523809525,0.02857142857142857,0.0761904761904762
1632,E02001676,1,0.3246753246753247,0.4155844155844156,0.12987012987012986,0.8701298701298701,0.4155844155844156,0.4155844155844156,0.16883116883116883,0.09090909090909091,0.0,0.03896103896103896,0.12987012987012986
1633,E02001678,1,0.23972602739726026,0.4931506849315068,0.1232876712328767,0.8561643835616438,0.3493150684931507,0.5136986301369864,0.136986301369863,0.1095890410958904,0.02054794520547945,0.0136986301369863,0.14383561643835616
1634,E02001679,1,0.18050541516245489,0.2743682310469314,0.4620938628158845,0.9169675090252708,0.22382671480144403,0.2924187725631769,0.48375451263537905,0.04332129963898917,0.018050541516245487,0.021660649819494584,0.08303249097472924
1635,E02001680,1,0.15714285714285714,0.34,0.4228571428571429,0.92,0.19428571428571428,0.3457142857142857,0.46,0.037142857142857144,0.005714285714285714,0.037142857142857144,0.08
1636,E02001681,1,0.25196850393700787,0.3858267716535433,0.25196850393700787,0.889763779527559,0.30708661417322836,0.41732283464566927,0.2755905511811024,0.05511811023622047,0.031496062992125984,0.023622047244094488,0.11023622047244094
1637,E02001682,1,0.21973094170403587,0.3901345291479821,0.3004484304932735,0.9103139013452914,0.273542600896861,0.3991031390134529,0.3273542600896861,0.053811659192825115,0.008968609865470852,0.026905829596412557,0.08968609865470852
1638,E02001683,1,0.2330508474576271,0.3983050847457627,0.2542372881355932,0.885593220338983,0.3135593220338983,0.4110169491525424,0.2754237288135593,0.08050847457627118,0.012711864406779662,0.0211864406779661,0.11440677966101695
1639,E02001684,1,0.17052023121387283,0.2514450867052023,0.48554913294797686,0.9075144508670521,0.2023121387283237,0.2745664739884393,0.523121387283237,0.031791907514450865,0.023121387283236993,0.03757225433526012,0.09248554913294797
1640,E02001685,1,0.17866666666666667,0.32,0.41333333333333333,0.912,0.21066666666666667,0.33066666666666666,0.45866666666666667,0.032,0.010666666666666666,0.04533333333333334,0.088
1641,E02001686,1,0.17682926829268292,0.3353658536585366,0.3719512195121951,0.8841463414634146,0.2621951219512195,0.35365853658536583,0.38414634146341464,0.08536585365853659,0.018292682926829267,0.012195121951219513,0.11585365853658537
1642,E02001688,1,0.15041782729805014,0.298050139275766,0.4818941504178273,0.9303621169916435,0.16991643454038996,0.3064066852367688,0.5236768802228412,0.019498607242339833,0.008356545961002786,0.04178272980501393,0.06963788300835655
1643,E02001689,1,0.12686567164179105,0.29850746268656714,0.4701492537313433,0.8955223880597015,0.15671641791044777,0.30597014925373134,0.5373134328358209,0.029850746268656716,0.007462686567164179,0.06716417910447761,0.1044776119402985
1644,E02001690,1,0.2454212454212454,0.34798534798534797,0.34065934065934067,0.9340659340659341,0.2893772893772894,0.358974358974359,0.3516483516483517,0.04395604395604396,0.01098901098901099,0.01098901098901099,0.06593406593406594
1645,E02001691,1,0.15333333333333332,0.32666666666666666,0.39666666666666667,0.8766666666666667,0.21,0.3566666666666667,0.43333333333333335,0.056666666666666664,0.03,0.03666666666666667,0.12333333333333334
1646,E02001692,1,0.10904255319148937,0.2898936170212766,0.4920212765957447,0.8909574468085106,0.14361702127659576,0.300531914893617,0.5558510638297872,0.034574468085106384,0.010638297872340425,0.06382978723404255,0.10904255319148937
1647,E02001693,1,0.17073170731707318,0.2804878048780488,0.45528455284552843,0.9065040650406504,0.18292682926829268,0.2886178861788618,0.5284552845528455,0.012195121951219513,0.008130081300813009,0.07317073170731707,0.09349593495934959
1648,E02001694,1,0.23645320197044334,0.3497536945812808,0.31527093596059114,0.9014778325123153,0.3103448275862069,0.35960591133004927,0.33004926108374383,0.07389162561576355,0.009852216748768473,0.014778325123152709,0.09852216748768473
1649,E02001695,1,0.26380368098159507,0.34355828220858897,0.294478527607362,0.901840490797546,0.31901840490797545,0.34355828220858897,0.3374233128834356,0.05521472392638037,0.0,0.04294478527607362,0.09815950920245399
1650,E02001696,1,0.148068669527897,0.37124463519313305,0.4334763948497854,0.9527896995708155,0.17167381974248927,0.37339055793991416,0.45493562231759654,0.023605150214592276,0.002145922746781116,0.02145922746781116,0.04721030042918455
1651,E02001697,1,0.37142857142857144,0.29714285714285715,0.26285714285714284,0.9314285714285714,0.4228571428571429,0.3028571428571429,0.2742857142857143,0.05142857142857143,0.005714285714285714,0.011428571428571429,0.06857142857142857
1652,E02001698,1,0.43119266055045874,0.28440366972477066,0.2018348623853211,0.9174311926605505,0.48623853211009177,0.29357798165137616,0.22018348623853212,0.05504587155963303,0.009174311926605505,0.01834862385321101,0.08256880733944955
1653,E02001699,1,0.1598360655737705,0.38524590163934425,0.38524590163934425,0.930327868852459,0.19672131147540983,0.39344262295081966,0.4098360655737705,0.036885245901639344,0.00819672131147541,0.02459016393442623,0.06967213114754098
1654,E02001700,1,0.2626865671641791,0.3880597014925373,0.26865671641791045,0.9194029850746268,0.32238805970149254,0.3970149253731343,0.28059701492537314,0.05970149253731343,0.008955223880597015,0.011940298507462687,0.08059701492537313
1655,E02001701,1,0.37349397590361444,0.37349397590361444,0.1566265060240964,0.9036144578313253,0.43373493975903615,0.3855421686746988,0.18072289156626506,0.060240963855421686,0.012048192771084338,0.024096385542168676,0.0963855421686747
1656,E02001702,1,0.12171837708830549,0.3436754176610978,0.45346062052505964,0.918854415274463,0.15990453460620524,0.34844868735083534,0.4916467780429594,0.03818615751789976,0.00477326968973747,0.03818615751789976,0.081145584725537
1657,E02001703,1,0.28225806451612906,0.28225806451612906,0.3548387096774194,0.9193548387096774,0.3387096774193548,0.2903225806451613,0.3709677419354839,0.056451612903225805,0.008064516129032258,0.016129032258064516,0.08064516129032258
1658,E02001704,1,0.25196850393700787,0.39763779527559057,0.3031496062992126,0.952755905511811,0.2795275590551181,0.39763779527559057,0.3228346456692913,0.027559055118110236,0.0,0.01968503937007874,0.047244094488188976
1659,E02001705,1,0.21033210332103322,0.2767527675276753,0.42435424354243545,0.9114391143911439,0.22878228782287824,0.3025830258302583,0.46863468634686345,0.01845018450184502,0.025830258302583026,0.04428044280442804,0.08856088560885608
1660,E02001706,1,0.20714285714285716,0.325,0.36428571428571427,0.8964285714285715,0.24642857142857144,0.3392857142857143,0.4142857142857143,0.039285714285714285,0.014285714285714285,0.05,0.10357142857142858
1661,E02001707,1,0.1972318339100346,0.34256055363321797,0.3633217993079585,0.903114186851211,0.2422145328719723,0.3494809688581315,0.4083044982698962,0.04498269896193772,0.006920415224913495,0.04498269896193772,0.09688581314878893
1662,E02001708,1,0.3014705882352941,0.34558823529411764,0.24632352941176472,0.8933823529411765,0.3492647058823529,0.3639705882352941,0.2867647058823529,0.04779411764705882,0.01838235294117647,0.04044117647058824,0.10661764705882353
1663,E02001709,1,0.36627906976744184,0.3081395348837209,0.20930232558139536,0.8837209302325582,0.42441860465116277,0.3488372093023256,0.22674418604651161,0.05813953488372093,0.040697674418604654,0.01744186046511628,0.11627906976744186
1664,E02001710,1,0.12526997840172785,0.3347732181425486,0.4298056155507559,0.8898488120950324,0.16846652267818574,0.34989200863930886,0.4816414686825054,0.04319654427645788,0.01511879049676026,0.05183585313174946,0.1101511879049676
1665,E02001711,1,0.14754098360655737,0.319672131147541,0.4344262295081967,0.9016393442622951,0.18442622950819673,0.32991803278688525,0.48565573770491804,0.036885245901639344,0.010245901639344262,0.05122950819672131,0.09836065573770492
1666,E02001712,1,0.2839506172839506,0.25308641975308643,0.29012345679012347,0.8271604938271605,0.41358024691358025,0.25308641975308643,0.3333333333333333,0.12962962962962962,0.0,0.043209876543209874,0.1728395061728395
1667,E02001713,1,0.24719101123595505,0.28651685393258425,0.3258426966292135,0.8595505617977528,0.34269662921348315,0.3089887640449438,0.34831460674157305,0.09550561797752809,0.02247191011235955,0.02247191011235955,0.1404494382022472
1668,E02001714,1,0.32450331125827814,0.32450331125827814,0.19205298013245034,0.8410596026490066,0.41721854304635764,0.3509933774834437,0.23178807947019867,0.09271523178807947,0.026490066225165563,0.039735099337748346,0.15894039735099338
1669,E02001715,1,0.1423076923076923,0.25384615384615383,0.5057692307692307,0.9019230769230769,0.17884615384615385,0.27115384615384613,0.55,0.03653846153846154,0.01730769230769231,0.04423076923076923,0.09807692307692308
1670,E02001718,1,0.1388888888888889,0.3287037037037037,0.4351851851851852,0.9027777777777778,0.19444444444444445,0.3287037037037037,0.47685185185185186,0.05555555555555555,0.0,0.041666666666666664,0.09722222222222222
1671,E02001719,1,0.3157894736842105,0.3684210526315789,0.25263157894736843,0.9368421052631579,0.3473684210526316,0.38421052631578945,0.26842105263157895,0.031578947368421054,0.015789473684210527,0.015789473684210527,0.06315789473684211
1672,E02001720,1,0.29411764705882354,0.2647058823529412,0.35294117647058826,0.9117647058823529,0.38235294117647056,0.2647058823529412,0.35294117647058826,0.08823529411764706,0.0,0.0,0.08823529411764706
1673,E02001721,1,0.18181818181818182,0.34759358288770054,0.36363636363636365,0.893048128342246,0.22727272727272727,0.3609625668449198,0.4117647058823529,0.045454545454545456,0.013368983957219251,0.0481283422459893,0.10695187165775401
1674,E02001722,1,0.20045558086560364,0.3348519362186788,0.3940774487471526,0.929384965831435,0.23234624145785876,0.33940774487471526,0.428246013667426,0.03189066059225513,0.004555808656036446,0.03416856492027335,0.07061503416856492
1675,E02001723,1,0.1485148514851485,0.31683168316831684,0.43234323432343236,0.8976897689768977,0.17491749174917492,0.32673267326732675,0.49834983498349833,0.026402640264026403,0.009900990099009901,0.066006600660066,0.10231023102310231
1676,E02001724,1,0.3333333333333333,0.29411764705882354,0.29411764705882354,0.9215686274509803,0.39215686274509803,0.29411764705882354,0.3137254901960784,0.058823529411764705,0.0,0.0196078431372549,0.0784313725490196
1677,E02001725,1,0.15706806282722513,0.2931937172774869,0.450261780104712,0.900523560209424,0.225130890052356,0.3036649214659686,0.4712041884816754,0.06806282722513089,0.010471204188481676,0.020942408376963352,0.09947643979057591
1678,E02001726,1,0.14460784313725492,0.2965686274509804,0.44362745098039214,0.8848039215686274,0.19607843137254902,0.3235294117647059,0.4803921568627451,0.051470588235294115,0.02696078431372549,0.03676470588235294,0.11519607843137254
1679,E02001727,1,0.16666666666666666,0.3475177304964539,0.3900709219858156,0.9042553191489362,0.2127659574468085,0.35106382978723405,0.43617021276595747,0.04609929078014184,0.0035460992907801418,0.04609929078014184,0.09574468085106383
1680,E02001728,1,0.20093457943925233,0.3294392523364486,0.3878504672897196,0.9182242990654206,0.24065420560747663,0.3364485981308411,0.42289719626168226,0.0397196261682243,0.007009345794392523,0.035046728971962614,0.08177570093457943
1681,E02001729,1,0.11009174311926606,0.25229357798165136,0.5275229357798165,0.8899082568807339,0.13302752293577982,0.2889908256880734,0.5779816513761468,0.022935779816513763,0.03669724770642202,0.05045871559633028,0.11009174311926606
1682,E02001730,1,0.20833333333333334,0.28125,0.40625,0.8958333333333334,0.2604166666666667,0.2916666666666667,0.4479166666666667,0.052083333333333336,0.010416666666666666,0.041666666666666664,0.10416666666666667
1683,E02001731,1,0.08921933085501858,0.26394052044609667,0.5353159851301115,0.8884758364312267,0.12267657992565056,0.27137546468401486,0.6059479553903345,0.03345724907063197,0.007434944237918215,0.07063197026022305,0.11152416356877323
1684,E02001732,1,0.11481481481481481,0.2740740740740741,0.5592592592592592,0.9481481481481482,0.14444444444444443,0.2777777777777778,0.5777777777777777,0.02962962962962963,0.003703703703703704,0.018518518518518517,0.05185185185185185
1685,E02001733,1,0.12368024132730016,0.2895927601809955,0.5098039215686274,0.9230769230769231,0.14479638009049775,0.30015082956259426,0.555052790346908,0.021116138763197588,0.010558069381598794,0.04524886877828054,0.07692307692307693
1686,E02001734,1,0.1341772151898734,0.32151898734177214,0.4607594936708861,0.9164556962025316,0.1569620253164557,0.3291139240506329,0.5139240506329114,0.02278481012658228,0.007594936708860759,0.053164556962025315,0.08354430379746836
1687,E02001735,1,0.11670020120724346,0.29577464788732394,0.5110663983903421,0.9235412474849095,0.13279678068410464,0.3158953722334004,0.5513078470824949,0.01609657947686117,0.02012072434607646,0.04024144869215292,0.07645875251509054
1688,E02001736,1,0.10955710955710955,0.24242424242424243,0.5477855477855478,0.8997668997668997,0.1351981351981352,0.2634032634032634,0.6013986013986014,0.02564102564102564,0.02097902097902098,0.053613053613053616,0.10023310023310024
1689,E02001737,1,0.11398963730569948,0.27202072538860106,0.5,0.8860103626943006,0.13730569948186527,0.28756476683937826,0.5751295336787565,0.023316062176165803,0.015544041450777202,0.07512953367875648,0.11398963730569948
1690,E02001738,1,0.3968253968253968,0.3492063492063492,0.1111111111111111,0.8571428571428571,0.5396825396825397,0.3492063492063492,0.1111111111111111,0.14285714285714285,0.0,0.0,0.14285714285714285
1691,E02001739,1,0.17832167832167833,0.3356643356643357,0.36713286713286714,0.8811188811188811,0.23426573426573427,0.34265734265734266,0.4230769230769231,0.055944055944055944,0.006993006993006993,0.055944055944055944,0.11888111888111888
1692,E02001740,1,0.35185185185185186,0.3611111111111111,0.1388888888888889,0.8518518518518519,0.4444444444444444,0.37962962962962965,0.17592592592592593,0.09259259259259259,0.018518518518518517,0.037037037037037035,0.14814814814814814
1693,E02001741,1,0.21176470588235294,0.36470588235294116,0.27058823529411763,0.8470588235294118,0.32941176470588235,0.37058823529411766,0.3,0.11764705882352941,0.0058823529411764705,0.029411764705882353,0.15294117647058825
1694,E02001742,1,0.4057971014492754,0.2898550724637681,0.1956521739130435,0.8913043478260869,0.4855072463768116,0.2971014492753623,0.21739130434782608,0.07971014492753623,0.007246376811594203,0.021739130434782608,0.10869565217391304
1695,E02001743,1,0.2537313432835821,0.3034825870646766,0.2935323383084577,0.8507462686567164,0.3482587064676617,0.3333333333333333,0.31840796019900497,0.0945273631840796,0.029850746268656716,0.024875621890547265,0.14925373134328357
