,GEOGRAPHY_CODE,All usual residents,Area (Hectares),Density (number of persons per hectare),Females,Lives in a communal establishment,Lives in a household,Males,Schoolchild or full-time student aged 4 and over at their non term-time address
1123,E02001161,1,0.043548221614227084,0.00393296853625171,0.5200068399452804,0.0,1.0,0.47999316005471954,0.005813953488372093
1124,E02001162,1,0.028603650137741046,0.006026170798898072,0.49931129476584024,0.004476584022038568,0.9955234159779615,0.5006887052341598,0.004476584022038568
1125,E02001163,1,0.033349087003222345,0.00322234156820623,0.5112781954887218,0.00397422126745435,0.9960257787325456,0.48872180451127817,0.01020408163265306
1126,E02001164,1,0.06130447005903852,0.002291256676974979,0.4460219285915097,0.12046668540905257,0.8795333145909474,0.5539780714084903,0.0037953331459094743
1127,E02001165,1,0.031234748657881894,0.005205791442980316,0.5192776964372865,0.0,1.0,0.4807223035627135,0.004717748495200911
1128,E02001166,1,0.01827926254108904,0.007817636129769902,0.5033585822495356,0.028297841932256682,0.9717021580677433,0.4966414177504645,0.048735172216664284
1129,E02001167,1,0.03214510544538873,0.004894554611268492,0.5248662259993705,0.030846710733396284,0.9691532892666037,0.4751337740006295,0.011016682404784388
1130,E02001168,1,0.028308526472464384,0.003752923665745269,0.5167977886455454,0.012226238571124814,0.9877737614288752,0.4832022113544546,0.006804167552625983
1131,E02001169,1,0.10583443959795184,0.0008913332069030912,0.5060686516214679,0.003129148492319363,0.9968708515076806,0.49393134837853214,0.016783614640622037
1132,E02001170,1,0.06552723895996698,0.001578621543541065,0.5125877011968634,0.004952538175815105,0.9950474618241849,0.48741229880313663,0.014651258770119687
1133,E02001171,1,0.019154451197711836,0.00933142652842331,0.5162674293886307,0.004826599928494816,0.9951734000715052,0.4837325706113693,0.007865570253843403
1134,E02001172,1,0.014635412306404352,0.00571787358727501,0.49141900376726666,0.024026789451653412,0.9759732105483466,0.5085809962327333,0.008706571787358728
1135,E02001173,1,0.03423343697679981,0.0034919875627840227,0.4958143984692657,0.1876345371920593,0.8123654628079406,0.5041856015307343,0.011002152595072949
1136,E02001174,1,0.01802659574468085,0.009840425531914894,0.5046099290780142,0.029787234042553193,0.9702127659574468,0.49539007092198584,0.008865248226950355
1137,E02001175,1,0.021977515134044393,0.006558085903718651,0.5177284520034592,0.0002882675122513693,0.9997117324877486,0.4822715479965408,0.006341885269530124
1138,E02001176,1,0.02401829826166514,0.003806038426349497,0.4976212259835316,0.015645013723696248,0.9843549862763038,0.5023787740164685,0.011070448307410797
1139,E02001177,1,0.030263361070601354,0.002830917045552029,0.5165136827657202,0.011666809642275029,0.9883331903577249,0.4834863172342798,0.0063481170112378825
1140,E02001178,1,0.030649277537999627,0.003058735222368174,0.4366672921748921,0.0718708951022706,0.9281291048977294,0.5633327078251079,0.006286357665603303
1141,E02001179,1,0.01573202276254527,0.010967408173823074,0.4847387480600103,0.0006897740989825832,0.9993102259010174,0.5152612519399896,0.0046559751681324365
1142,E02001180,1,0.015525689009867302,0.010956107519564478,0.46886696155154817,0.1122830894862198,0.8877169105137802,0.5311330384484518,0.005784280367471929
1143,E02001181,1,0.05239894551845342,0.00335676625659051,0.5045694200351494,0.007557117750439367,0.9924428822495607,0.4954305799648506,0.0040421792618629175
1144,E02001182,1,0.019966683325004165,0.008345827086456772,0.4975845410628019,0.015658837248042644,0.9843411627519574,0.5024154589371981,0.004331167749458604
1145,E02001183,1,0.033122104566512246,0.004996690933156849,0.5105890138980808,0.007114493712772998,0.992885506287227,0.48941098610191924,0.0054599602911978825
1146,E02001184,1,0.029635717031910803,0.003239138792772011,0.46164936562860437,0.0,1.0,0.5383506343713956,0.0036524413687043446
1147,E02001185,1,0.08588083927157561,0.0011480601741884402,0.5151425178147269,0.0029691211401425177,0.9970308788598575,0.48485748218527314,0.006828978622327791
1148,E02001186,1,0.1364408310749774,0.0007327110308140119,0.5088828666064439,0.0,1.0,0.49111713339355617,0.005319682826457894
1149,E02001187,1,0.015052865887590429,0.009237618252643295,0.5232331663884252,0.0,1.0,0.47676683361157485,0.007929883138564273
1150,E02001188,1,0.02122528648784788,0.005931242916509256,0.5147966251101876,0.003274146832892583,0.9967258531671074,0.48520337488981236,0.006044578768417076
1151,E02001189,1,0.026895728942973037,0.004438081603435935,0.515748031496063,0.0,1.0,0.484251968503937,0.009305654974946313
1152,E02001190,1,0.029440622195632666,0.00508525276697577,0.5097218067603948,0.011815734370326054,0.988184265629674,0.49027819323960514,0.003440023930601256
1153,E02001191,1,0.03223420647149461,0.005307310392056155,0.4978599554870741,0.004964903269988016,0.995035096730012,0.5021400445129258,0.010101010101010102
1154,E02001192,1,0.02205708966801117,0.007027614024201054,0.4959664908470369,0.02202916537387527,0.9779708346261248,0.5040335091529631,0.017840521253490536
1155,E02001193,1,0.03248237415969831,0.005050008198065257,0.49893425151664206,0.0052467617642236435,0.9947532382357763,0.5010657484833579,0.006722413510411543
1156,E02001194,1,0.031668365613319746,0.005368671423717296,0.5066258919469928,0.022426095820591234,0.9775739041794088,0.49337410805300713,0.02310567448182127
1157,E02001195,1,0.058048060142300975,0.002309034769767754,0.5110753121224325,0.011813666263928045,0.988186333736072,0.48892468787756743,0.00724929520741039
1158,E02001196,1,0.0973684907910428,0.0013647807075659203,0.5111965019212932,0.0015900357758049557,0.998409964224195,0.48880349807870677,0.011660262355903008
1159,E02001197,1,0.028674698795180722,0.005606425702811245,0.5214457831325301,0.0009638554216867469,0.9990361445783132,0.4785542168674699,0.014136546184738957
1160,E02001198,1,0.04930284956925116,0.002690523525513585,0.5163684559310802,0.011530815109343936,0.988469184890656,0.48363154406891984,0.007687210072895957
1161,E02001199,1,0.026765308736869074,0.004791186266974122,0.5101204201895978,0.003715090955675122,0.9962849090443249,0.48987957981040225,0.014347937483986677
1162,E02001200,1,0.04053418470643202,0.003846752842236412,0.46316773088304003,0.02460675907179567,0.9753932409282043,0.53683226911696,0.006852515184550693
1163,E02001201,1,0.02696749654218534,0.006414246196403873,0.5102005532503457,0.006051175656984786,0.9939488243430152,0.4897994467496542,0.010200553250345782
1164,E02001202,1,0.019172957006892026,0.008565802428618314,0.5059074499507713,0.004922874958976042,0.995077125041024,0.49409255004922875,0.0034460124712832295
1165,E02001203,1,0.2860938578329883,0.0006038647342995169,0.5098343685300207,0.0032781228433402345,0.9967218771566597,0.4901656314699793,0.020186335403726708
1166,E02001204,1,0.02229917207428955,0.005012307003803983,0.51510405012307,0.007048556724099351,0.9929514432759007,0.48489594987692997,0.006377265607518461
1167,E02001205,1,0.021505846074778363,0.005974559938327123,0.4978799948605936,0.0038545547989207248,0.9961454452010793,0.5021200051394064,0.005396376718489014
1168,E02001206,1,0.053461373696987,0.002670284163929744,0.5290589747251178,0.03012994430958161,0.9698700556904184,0.4709410252748822,0.015564757960873912
1169,E02001207,1,0.048184799657778415,0.002965920433480679,0.5029231427349209,0.0034222158847853987,0.9965777841152146,0.49707685726507916,0.012548124910879794
1170,E02001208,1,0.03756300193852118,0.0036831902520077543,0.5240930490168928,0.0,1.0,0.47590695098310715,0.005677097756854057
1171,E02001209,1,0.01707654512542022,0.007576933023015257,0.5109904318593225,0.018231186966640806,0.9817688130333592,0.48900956814067753,0.009697439875872769
1172,E02001210,1,0.022466309230546298,0.00644834082017099,0.5190552093899435,0.009998550934647153,0.9900014490653528,0.4809447906100565,0.006375887552528619
1173,E02001211,1,0.03321297836938436,0.005008319467554077,0.5234608985024959,0.011480865224625623,0.9885191347753743,0.47653910149750417,0.014975041597337771
1174,E02001212,1,0.023270178681454097,0.0066235366605052375,0.50939617991374,0.008009858287122612,0.9919901417128774,0.49060382008626,0.006315465187923599
1175,E02001213,1,0.026896702815204294,0.004074926059809399,0.5075035600832511,0.01752656369810494,0.9824734363018951,0.4924964399167488,0.015445284258954979
1176,E02001214,1,0.037121578099838966,0.0036097691894793342,0.5157004830917874,0.0038915727321524422,0.9961084272678475,0.48429951690821255,0.018518518518518517
1177,E02001215,1,0.10282736044107511,0.001671261199172984,0.520158511371468,0.012577532736044108,0.9874224672639559,0.47984148862853204,0.01171605789110958
1178,E02001216,1,0.03503009575923392,0.003898768809849521,0.5114911080711354,0.004651162790697674,0.9953488372093023,0.48850889192886454,0.016142270861833105
1179,E02001217,1,0.02689560857012612,0.005652636377450236,0.5155751405561465,0.002127336271083422,0.9978726637289166,0.4844248594438535,0.010332776173833763
1180,E02001218,1,0.05440784982935153,0.003139931740614334,0.5150170648464164,0.0046075085324232086,0.9953924914675768,0.4849829351535836,0.027303754266211604
1181,E02001219,1,0.03593033913840513,0.005096241979835014,0.5153070577451879,0.0005499541704857929,0.9994500458295142,0.4846929422548121,0.020348304307974335
1182,E02001220,1,0.03186596820809248,0.005671965317919075,0.5144508670520231,0.001986994219653179,0.9980130057803468,0.48554913294797686,0.022398843930635837
1183,E02001221,1,0.030261535898717308,0.005497251374312844,0.512743628185907,0.011161086123604865,0.9888389138763951,0.487256371814093,0.019157088122605363
1184,E02001222,1,0.03756687077022236,0.004286174669674509,0.5095069287786014,0.009668063164679342,0.9903319368353206,0.4904930712213986,0.014340960360941025
1185,E02001223,1,0.04942405338749456,0.002930509212244306,0.5150152328449151,0.014217321920789207,0.9857826780792108,0.4849847671550849,0.029160017408965618
1186,E02001224,1,0.11613308115543328,0.0014786795048143053,0.5132393397524071,0.007049518569463549,0.9929504814305364,0.48676066024759285,0.013411279229711142
1187,E02001225,1,0.03604831873410568,0.003913534896863521,0.5139870019779599,0.0004238485447866629,0.9995761514552134,0.4860129980220401,0.022322690025430914
1188,E02001226,1,0.035690161527165934,0.0041116005873715125,0.5076358296622614,0.009691629955947136,0.9903083700440528,0.4923641703377386,0.011747430249632892
1189,E02001227,1,0.03080540445692227,0.0057027548692753114,0.5165818564660467,0.0033339182312686435,0.9966660817687314,0.48341814353395335,0.02754869275311458
1190,E02001228,1,0.13642579929772686,0.0013491036776935872,0.5196821289964886,0.017002402513398632,0.9829975974866013,0.48031787100351137,0.024209942709295877
1191,E02001229,1,0.05236358031034837,0.0019627993012023433,0.5109444044805261,0.008632206350837529,0.9913677936491625,0.48905559551947386,0.009865378686671462
1192,E02001230,1,0.0942606149341142,0.0017244184154872294,0.5047990889864975,0.0,1.0,0.4952009110135025,0.016268098259313486
1193,E02001231,1,0.101993006993007,0.0013706293706293707,0.5065734265734265,0.0,1.0,0.4934265734265734,0.0075524475524475524
1194,E02001232,1,0.018531238582389475,0.006576543660942638,0.5102910729509195,0.011082693947144074,0.9889173060528559,0.4897089270490805,0.006211180124223602
1195,E02001233,1,0.031125845378597004,0.004256729876674181,0.5150510542368386,0.011404323034080361,0.9885956769659197,0.4849489457631614,0.009149980108738895
1196,E02001234,1,0.017233092580433353,0.007616546290216678,0.5142481943532502,0.01365725541694025,0.9863427445830597,0.48575180564674986,0.00695994747209455
1197,E02001235,1,0.026462875438329012,0.005763073639274279,0.4887940234791889,0.01814300960512273,0.9818569903948773,0.5112059765208111,0.009452660466534533
1198,E02001236,1,0.02435123822811301,0.007167771189396582,0.5106382978723404,0.017265434251831184,0.9827345657481689,0.48936170212765956,0.004534356470177886
1199,E02001237,1,0.21922538293216629,0.0006710430342815463,0.5177242888402626,0.016776075857038657,0.9832239241429613,0.48227571115973744,0.008023340627279359
1200,E02001238,1,0.029343882670783483,0.004386980573781037,0.511128264505339,0.0042454650714010035,0.995754534928599,0.488871735494661,0.0096487842531841
1201,E02001239,1,0.021238294590723808,0.005188939076787485,0.522419301531343,0.004847416547317396,0.9951525834526826,0.47758069846865703,0.007271124820976093
1202,E02001240,1,0.01772477360931436,0.009120310478654593,0.5072768434670116,0.0,1.0,0.49272315653298837,0.008408796895213453
1203,E02001241,1,0.03661710429189075,0.0028788358114520724,0.47938416113044396,0.004428978171464726,0.9955710218285353,0.5206158388695561,0.0035853632816619215
1204,E02001242,1,0.053278429998247764,0.003294200105134046,0.514631154722271,0.008761170492377781,0.9912388295076222,0.4853688452777291,0.010863851410548448
1205,E02001243,1,0.05958968495934959,0.002134146341463415,0.48996443089430897,0.0022865853658536584,0.9977134146341463,0.510035569105691,0.01524390243902439
1206,E02001244,1,0.02975322083106514,0.006096897114861187,0.5042641988749773,0.002903284340410089,0.9970967156595899,0.4957358011250227,0.006713845037198331
1207,E02001245,1,0.03348496432212029,0.0038098878695208968,0.5050968399592253,0.008792048929663608,0.9912079510703364,0.4949031600407747,0.005988786952089704
1208,E02001246,1,0.022688983399643297,0.006050212649197421,0.5093977225956922,0.013719303059404582,0.9862806969405954,0.49060227740430784,0.005350528193167787
1209,E02001247,1,0.024810857637886225,0.005818654345942823,0.5095293098469535,0.00837424198671672,0.9916257580132832,0.4904706901530465,0.007363557609009529
1210,E02001248,1,0.028832131019691946,0.0033827256775199846,0.5055566387209982,0.0005849093390524469,0.9994150906609476,0.49444336127900174,0.0059465782803665435
1211,E02001249,1,0.02290476950071782,0.006970808741426065,0.5102887222842558,0.0,1.0,0.48971127771574413,0.010049449672994098
1212,E02001250,1,0.06031470678538532,0.002548357384095794,0.514276941971139,0.006754682222904513,0.9932453177770955,0.4857230580288609,0.010439054344488793
1213,E02001251,1,0.13583623982727122,0.0012290317223052649,0.5073907988706196,0.004318219564856336,0.9956817804351437,0.4926092011293805,0.01229031722305265
1214,E02001252,1,0.032466960352422906,0.0041116005873715125,0.5155519957282072,0.00040048057669203043,0.9995995194233079,0.4844480042717928,0.00841009211053264
1215,E02001253,1,0.05888610522258624,0.0032761611100404703,0.5218731932935055,0.005396030063596069,0.994603969936404,0.4781268067064945,0.006359606860666795
1216,E02001254,1,0.02303795294521724,0.007453202816417654,0.5186330070410441,0.00463678516228748,0.9953632148377125,0.48136699295895585,0.0072127769191138585
1217,E02001255,1,0.05782078734969527,0.0028496129138527427,0.5135891945313786,0.0,1.0,0.4864108054686213,0.004776807774666447
1218,E02001256,1,0.023062049916148762,0.004281345565749235,0.5075466114234981,0.01953240603728914,0.9804675939627109,0.49245338857650195,0.004636480220972674
1219,E02001257,1,0.027664177465407423,0.003964419064353174,0.5184493740390951,0.00582033823852405,0.994179661761476,0.4815506259609049,0.007138150669887986
1220,E02001258,1,0.08022953539823009,0.001728429203539823,0.5203263274336283,0.010370575221238939,0.989629424778761,0.47967367256637167,0.010370575221238939
1221,E02001259,1,0.01754151518129115,0.0056008646949002655,0.49543087353837084,0.003144345091873833,0.9968556549081262,0.5045691264616292,0.007467819593200354
1222,E02001260,1,0.08785770440251572,0.0014937106918238995,0.5166404612159329,0.004454926624737945,0.9955450733752621,0.48335953878406707,0.010351153039832285
1223,E02001261,1,0.025725504409810317,0.0046997704482300345,0.49643590672949134,0.0012081672103419112,0.9987918327896581,0.5035640932705087,0.008698803914461761
1224,E02001262,1,0.018997754402552892,0.0062167592483158025,0.5122325966197849,0.0033093015010046095,0.9966906984989954,0.4877674033802151,0.010991608556908167
1225,E02001263,1,0.04457288303948349,0.0027812267196424137,0.5065805810777253,0.006704742984852247,0.9932952570151478,0.49341941892227464,0.014526943133846535
1226,E02001264,1,0.0490968216959136,0.002503374647195975,0.5217818137194747,0.0,1.0,0.4782181862805252,0.009080868818259908
1227,E02001265,1,0.04253700049333991,0.002898371978293044,0.5139368524913666,0.0,1.0,0.48606314750863344,0.00863344844597928
1228,E02001266,1,0.051332531207700406,0.002932771845390284,0.5095503083170402,0.0030079711234772145,0.9969920288765228,0.4904496916829598,0.009926304707474808
1229,E02001267,1,0.0359310158986796,0.0037456211263810295,0.5157639450282943,0.02290487739153867,0.9770951226084613,0.48423605497170574,0.00754513608191862
1230,E02001268,1,0.026613396331295162,0.005225125069483047,0.519455252918288,0.018899388549193995,0.981100611450806,0.4805447470817121,0.014313507504168982
1231,E02001269,1,0.029610452455843213,0.004089039438664408,0.5044761674328575,0.0031454149528187757,0.9968545850471813,0.4955238325671425,0.010162109847568353
1232,E02001270,1,0.025467497773820125,0.004999363948607047,0.5023533901539244,0.0015265233430861213,0.9984734766569139,0.49764660984607556,0.012466607301869992
1233,E02001271,1,0.035539941958148774,0.004292042156712999,0.5148923170917977,0.0,1.0,0.4851076829082022,0.00946998625324576
1234,E02001272,1,0.028829299363057326,0.004420382165605096,0.5015286624203822,0.0036942675159235667,0.9963057324840764,0.4984713375796178,0.014777070063694267
1235,E02001273,1,0.021115739698266158,0.005336635892816933,0.4998874127448773,0.009457329430308489,0.9905426705696915,0.5001125872551228,0.013397883359603693
1236,E02001274,1,0.025321310642621286,0.005016510033020066,0.5130810261620523,0.011684023368046735,0.9883159766319533,0.4869189738379477,0.027178054356108712
1237,E02001275,1,0.14322572960095295,0.0008338296605122096,0.5263847528290649,0.004169148302561048,0.9958308516974389,0.47361524717093506,0.005955926146515783
1238,E02001276,1,0.029670911612659185,0.004249148909343085,0.5203631320136175,0.0,1.0,0.47963686798638255,0.010969612911360484
1239,E02001277,1,0.03403377535985492,0.0033321999319959198,0.5163776493256262,0.00011334013374135781,0.9998866598662587,0.4836223506743738,0.008047149495636405
1240,E02001278,1,0.019183195761981027,0.0064186275717629665,0.4989528150794629,0.001971171615128742,0.9980288283848713,0.5010471849205371,0.018602932117777506
1241,E02001279,1,0.02047234749584619,0.0057915974365060525,0.49620223118917633,0.003441727984808925,0.9965582720151911,0.5037977688108236,0.02159981011155946
1242,E02001280,1,0.021727140783744554,0.005563618771165941,0.5264876632801161,0.003749395258829221,0.9962506047411708,0.4735123367198839,0.01269956458635704
1243,E02001281,1,0.03204050045143815,0.004024248677931123,0.5105120598478009,0.0020637172707339093,0.997936282729266,0.48948794015219915,0.020637172707339096
1244,E02001282,1,0.020954706927175843,0.005295293072824157,0.5,0.004440497335701598,0.9955595026642984,0.5,0.015319715808170514
1245,E02001283,1,0.25297281665702714,0.0004626951995373048,0.508849045691151,0.02186234817813765,0.9781376518218623,0.49115095430884903,0.020242914979757085
1246,E02001284,1,0.025885919326899282,0.004776045533283841,0.5107646622123236,0.0,1.0,0.4892353377876763,0.034892353377876766
1247,E02001285,1,0.05116460222193845,0.0024901034350657643,0.5144936789682033,0.019410037032307495,0.9805899629676925,0.4855063210317967,0.030519729281062443
1248,E02001286,1,0.08954015708132759,0.0014187990879148719,0.5228021281986319,0.008234101849505954,0.9917658981504941,0.47719787180136813,0.03749683303775019
1249,E02001287,1,0.0857854001759015,0.0020580474934036937,0.5071240105540897,0.0024626209322779246,0.9975373790677221,0.49287598944591027,0.014423922603342128
1250,E02001288,1,0.08015237842851464,0.0016562872664634954,0.5101364780707566,0.009275208692195575,0.9907247913078044,0.48986352192924343,0.01828541142175699
1251,E02001289,1,0.07398928783971434,0.0013390200357072009,0.5005951200158699,0.0,1.0,0.49940487998413013,0.010612973616345963
1252,E02001290,1,0.23275714755175814,0.0007065395990798553,0.510515938218863,0.007558330594807755,0.9924416694051923,0.489484061781137,0.014130791981597108
1253,E02001291,1,0.03214332247557003,0.004052117263843648,0.5107491856677524,0.0011726384364820848,0.9988273615635179,0.48925081433224754,0.004429967426710098
1254,E02001292,1,0.029828331637843337,0.004259918616480163,0.5006358087487284,0.008774160732451679,0.9912258392675484,0.4993641912512716,0.015768056968463885
1255,E02001293,1,0.09394283858395583,0.0017213380967846703,0.5004871711594674,0.003410198116271517,0.9965898018837285,0.49951282884053266,0.008606690483923351
1256,E02001294,1,0.021728804902962206,0.005873340143003065,0.49412665985699694,0.008299284984678242,0.9917007150153218,0.5058733401430031,0.009703779366700716
1257,E02001295,1,0.017879945429740793,0.007626193724420191,0.4811732605729877,0.006957708049113233,0.9930422919508868,0.5188267394270123,0.00286493860845839
1258,E02001296,1,0.037930146647262956,0.002955334154259487,0.5090115302809807,0.006156946154707265,0.9938430538452927,0.4909884697190194,0.0026866674129631704
1259,E02001297,1,0.054174250335670596,0.002759958227659257,0.5045502014023572,0.00984633746083843,0.9901536625391616,0.4954497985976428,0.00537072952409369
1260,E02001298,1,0.06466240314844422,0.001906284589841348,0.5011683679744189,0.009469929897921534,0.9905300701020785,0.4988316320255811,0.004304513589964334
1261,E02001299,1,0.0519593220338983,0.002169491525423729,0.5075706214689265,0.014463276836158192,0.9855367231638418,0.49242937853107344,0.00711864406779661
1262,E02001300,1,0.021122191365816716,0.005970714466043928,0.4994950770007574,0.016157535975763696,0.9838424640242363,0.5005049229992427,0.005427922241858117
1263,E02001301,1,0.04161377947894802,0.002963328806025435,0.5012964563526361,0.015680948265217928,0.9843190517347821,0.49870354364736386,0.003457216940363008
1264,E02001302,1,0.02285113433596737,0.005582462401223553,0.5079021157277593,0.005353046138159572,0.9946469538618404,0.49209788427224066,0.004970685699719602
1265,E02001303,1,0.026801875732708088,0.004372801875732708,0.4930832356389215,0.006447831184056272,0.9935521688159438,0.5069167643610786,0.005978898007033997
1266,E02001304,1,0.08770588235294118,0.0009313725490196079,0.5098856209150326,0.0,1.0,0.4901143790849673,0.01045751633986928
1267,E02001305,1,0.03134317433207271,0.0038916676832987675,0.5094546785409296,0.004513846529218006,0.995486153470782,0.49054532145907037,0.008417713797730876
1268,E02001306,1,0.037782799233086826,0.0036291427006299643,0.5020542317173378,0.0,1.0,0.4979457682826623,0.008216926869350863
1269,E02001307,1,0.0550692471590909,0.0016157670454545455,0.5033735795454546,0.0,1.0,0.49662642045454547,0.008167613636363636
1270,E02001308,1,0.03714786381842457,0.0044893190921228305,0.503004005340454,0.013184245660881175,0.9868157543391188,0.4969959946595461,0.010180240320427237
1271,E02001309,1,0.0644542965184509,0.002021124005737384,0.49784848089711825,0.0028686921371756423,0.9971313078628243,0.5021515191028817,0.0059981744686399795
1272,E02001310,1,0.07308744993324433,0.0015242545616377392,0.503004005340454,0.008121940364931019,0.991878059635069,0.4969959946595461,0.004672897196261682
1273,E02001311,1,0.04450282553805459,0.0027053023926896717,0.505470722616328,0.0012023566189731875,0.9987976433810268,0.494529277383672,0.008416496332812311
1274,E02001312,1,0.10274582798459564,0.001245186136071887,0.4810012836970475,0.028112965340179718,0.9718870346598203,0.5189987163029525,0.003594351732991014
1275,E02001313,1,0.03440010135563157,0.0036868110984416575,0.504877739769416,0.009755479538831876,0.9902445204611682,0.4951222602305841,0.007348283288990245
1276,E02001314,1,0.027189135310241714,0.0045850984301021675,0.49115375031148767,0.0,1.0,0.5088462496885123,0.010092200348866185
1277,E02001315,1,0.23124073351541163,0.0005592404734035635,0.5103394459617635,0.0,1.0,0.48966055403823644,0.009754194303550527
1278,E02001316,1,0.018150015276504738,0.008417354109379774,0.4955698136266422,0.0032080659945004585,0.9967919340054996,0.5044301863733578,0.005652306752215093
1279,E02001317,1,0.043899810516342966,0.002700142112742776,0.4981051634296542,0.025461866414021792,0.9745381335859782,0.5018948365703458,0.009355755566082426
1280,E02001318,1,0.054092006608209425,0.0023509975854619394,0.5015885118820689,0.0,1.0,0.4984114881179311,0.008641504638454695
1281,E02001319,1,0.061449157150625336,0.002215878194671017,0.5043501903208265,0.004486133768352365,0.9955138662316476,0.49564980967917344,0.005437737901033171
1282,E02001320,1,0.03806211666449172,0.0034320762103614774,0.51415894558267,0.0,1.0,0.48584105441733005,0.007568837269998695
1283,E02001321,1,0.06312336270540606,0.0018814003334127174,0.4982138604429626,0.0057156465825196475,0.9942843534174803,0.5017861395570374,0.007501786139557038
1284,E02001322,1,0.025820354457572504,0.005196025778732546,0.5077873254564984,0.013963480128893663,0.9860365198711063,0.4922126745435016,0.012218045112781954
1285,E02001323,1,0.051358991373589916,0.0025879230258792304,0.5140013271400132,0.0,1.0,0.4859986728599867,0.01207697412076974
1286,E02001324,1,0.03325268499940989,0.0035524607577009327,0.5040717573468665,0.004366812227074236,0.9956331877729258,0.49592824265313346,0.007317361029151422
1287,E02001325,1,0.11677427652733119,0.0011061093247588423,0.5109967845659164,0.007331189710610932,0.992668810289389,0.4890032154340836,0.010932475884244373
1288,E02001326,1,0.07875357050116852,0.0016489223578291352,0.5048039470267462,0.0,1.0,0.4951960529732537,0.009997403271877434
1289,E02001327,1,0.040660314051805126,0.0033015702590256345,0.5534827539927526,0.00080526103878674,0.9991947389612132,0.44651724600724735,0.0014763119044423566
1290,E02001328,1,0.021152291769344505,0.004662395268605224,0.5186791522917693,0.0,1.0,0.48132084770823064,0.004534253326761952
1291,E02001329,1,0.037255030908851766,0.0035249243719584376,0.515980533999737,0.006576351440220966,0.993423648559779,0.4840194660002631,0.0030251216625016442
1292,E02001330,1,0.031425453710085,0.0036526533425223985,0.5315874109809327,0.008385021824029405,0.9916149781759706,0.4684125890190673,0.0033310360670801746
1293,E02001331,1,0.2373663287616776,0.00041741204531902206,0.5308089842973563,0.00019876764062810574,0.9998012323593719,0.4691910157026436,0.005366726296958855
1294,E02001332,1,0.027966586393738713,0.00538832028898254,0.5192655027092113,0.006622516556291391,0.9933774834437086,0.48073449729078865,0.0043648404575556896
1295,E02001333,1,0.033426829268292685,0.003646341463414634,0.5154878048780488,0.010609756097560976,0.989390243902439,0.4845121951219512,0.006829268292682927
1296,E02001334,1,0.021119377162629755,0.008183391003460208,0.5410034602076125,0.0,1.0,0.4589965397923875,0.0031141868512110727
1297,E02001335,1,0.022553468961919666,0.005777256129368805,0.5168231611893583,0.008998435054773083,0.991001564945227,0.4831768388106416,0.00847678664580073
1298,E02001336,1,0.047637933557734526,0.0030733206497877944,0.5332943070393678,0.013025025611005416,0.9869749743889946,0.46670569296063225,0.0032196692521586417
1299,E02001337,1,0.03155739086465532,0.0053429967975728975,0.52604078880836,0.0,1.0,0.47395921119164,0.007416146974549132
1300,E02001338,1,0.018395956192080877,0.009165964616680707,0.529570345408593,0.007582139848357203,0.9924178601516428,0.4704296545914069,0.004043807919123841
1301,E02001339,1,0.02958302418756492,0.005015580946728001,0.5183261611515062,0.0,1.0,0.48167383884849385,0.004451699065143196
1302,E02001340,1,0.020429031899522065,0.00543514504834945,0.5207291319328665,0.004223630098921863,0.9957763699010781,0.4792708680671335,0.007891519395354006
1303,E02001341,1,0.03436779932915269,0.0042438384133002775,0.5334694472801517,0.006854309464780516,0.9931456905352195,0.46653055271984833,0.0042292547761411696
1304,E02001342,1,0.04728945900725042,0.0029419966536530957,0.5291411042944786,0.025515895147796987,0.974484104852203,0.4708588957055215,0.009481316229782488
1305,E02001343,1,0.3002458555774094,0.000463613374543411,0.5118010677156505,0.000561955605507165,0.9994380443944928,0.4881989322843495,0.008850800786737847
1306,E02001344,1,0.04772786823881714,0.0039303761931499155,0.5240501590866554,0.02994572337638031,0.9700542766236196,0.4759498409133446,0.0059891446752760626
1307,E02001345,1,0.023163029980486072,0.0076636508781266635,0.509136065282952,0.0,1.0,0.4908639347170481,0.005854177754124534
1308,E02001346,1,0.0461966053748232,0.0030551626591230553,0.5186704384724187,0.0008486562942008486,0.9991513437057992,0.48132956152758133,0.004809052333804809
1309,E02001347,1,0.029618450280935578,0.00441656866588266,0.5224095126094342,0.003266692800209068,0.9967333071997909,0.4775904873905658,0.0036586959362341566
1310,E02001348,1,0.014644142896704515,0.009457214068125172,0.5117695929105511,0.0,1.0,0.4882304070894489,0.003738576571586818
1311,E02001349,1,0.015566156163695707,0.008059251820236004,0.5001255335174492,0.0028872709013306555,0.9971127290986693,0.49987446648255085,0.005272407732864675
1312,E02001350,1,0.03681517311608962,0.0034623217922606924,0.5339867617107943,0.018075356415478614,0.9819246435845214,0.4660132382892057,0.00280040733197556
1313,E02001351,1,0.03421632561277266,0.0032831122104789744,0.48504609849336633,0.08466381830447493,0.9153361816955251,0.5149539015066337,0.004272543287609625
1314,E02001352,1,0.014313646170442288,0.009425566343042072,0.43284789644012944,0.10733549083063647,0.8926645091693636,0.5671521035598706,0.001348435814455232
1315,E02001353,1,0.03118594823032224,0.004239302694136292,0.518621236133122,0.006075013206550449,0.9939249867934495,0.48137876386687795,0.00792393026941363
1316,E02001354,1,0.02189544200709313,0.006002889793773808,0.5216077761723368,0.0002627085248916327,0.9997372914751084,0.4783922238276632,0.0023643767240246944
