,GEOGRAPHY_CODE,All categories: Highest level of qualification,Full-time students: Age 18 to 74: Economically active: In employment,Full-time students: Age 18 to 74: Economically active: Unemployed,Full-time students: Age 18 to 74: Economically inactive,Highest level of qualification: Apprenticeship,Highest level of qualification: Level 1 qualifications,Highest level of qualification: Level 2 qualifications,Highest level of qualification: Level 3 qualifications,Highest level of qualification: Level 4 qualifications and above,Highest level of qualification: Other qualifications,No qualifications,Schoolchildren and full-time students: Age 16 to 17,Schoolchildren and full-time students: Age 18 and over
515,E02000536,7399.0,0.03243681578591701,0.009055277740235167,0.05392620624408704,0.010947425327746993,0.11447492904446546,0.11947560481146101,0.09379645898094337,0.3413974861467766,0.15745370996080552,0.16245438572780105,0.028111907014461413,0.09555345316934721
516,E02000537,7150.0,0.04895104895104895,0.011188811188811189,0.04433566433566433,0.00965034965034965,0.08405594405594406,0.09454545454545454,0.07986013986013986,0.4552447552447552,0.17146853146853147,0.10517482517482518,0.021538461538461538,0.10447552447552448
517,E02000538,6875.0,0.04072727272727273,0.012945454545454545,0.040872727272727276,0.012218181818181819,0.13163636363636363,0.11883636363636364,0.09090909090909091,0.26690909090909093,0.19607272727272726,0.1834181818181818,0.033745454545454544,0.09454545454545454
518,E02000539,8446.0,0.02308785223774568,0.006156760596732181,0.030547004499171207,0.017404688609992894,0.10750651195832346,0.1161496566421975,0.10644091877811981,0.3852711342647407,0.10774331044281317,0.15948377930381247,0.02581103480937722,0.05991001657589391
519,E02000540,7539.0,0.046159968165539196,0.010346199761241544,0.03753813503117124,0.016713091922005572,0.10439050271919352,0.10332935402573286,0.10439050271919352,0.38572755007295395,0.1424592120970951,0.14298978644382543,0.020559755935800506,0.09430959013131715
520,E02000541,7135.0,0.045409950946040646,0.011072179397337071,0.048072880168185006,0.012754029432375613,0.11871058163980379,0.10273300630693763,0.09194113524877365,0.2923615977575333,0.1851436580238262,0.19635599159074982,0.02452697967764541,0.10455501051156271
521,E02000542,7532.0,0.04726500265533723,0.01128518321826872,0.047132235793945834,0.01009028146574615,0.10807222517259692,0.09811471056824217,0.088688263409453,0.347052575677111,0.1772437599575146,0.17073818374933616,0.02177376526818906,0.10568242166755178
522,E02000543,9328.0,0.05370926243567753,0.012114065180102915,0.038700686106346485,0.010827615780445969,0.09240994854202401,0.08801457975986278,0.08619210977701544,0.42592195540308747,0.17388507718696397,0.12274871355060034,0.021869639794168096,0.10463121783876501
523,E02000544,6648.0,0.02496991576413959,0.004963898916967509,0.03625150421179302,0.02316486161251504,0.12289410348977135,0.13101684717208184,0.11070998796630566,0.30776173285198555,0.1338748495788207,0.17057761732851986,0.036101083032490974,0.06618531889290012
524,E02000545,6424.0,0.023349937733499377,0.007471980074719801,0.03782689912826899,0.018212951432129514,0.12017434620174346,0.12858032378580322,0.10102739726027397,0.32627646326276466,0.10258405977584059,0.2031444582814446,0.02786425902864259,0.06896014943960149
525,E02000546,7513.0,0.040063889258618396,0.01078131239185412,0.04405696792226807,0.01171303074670571,0.11872753893251697,0.110208971116731,0.09676560628244377,0.33115932383867963,0.16850791960601624,0.1629176094769067,0.029415679488885932,0.09490216957274059
526,E02000547,7383.0,0.025599349857781388,0.0036570499796830555,0.025463903562237572,0.024380333197887037,0.16334823242584315,0.13680075849925505,0.08817553839902478,0.21874576730326425,0.1212244345117161,0.24732493566300962,0.030475416497358798,0.05499119599078965
527,E02000548,7056.0,0.01870748299319728,0.005810657596371882,0.024376417233560092,0.025935374149659865,0.17630385487528344,0.14271541950113378,0.09736394557823129,0.18764172335600907,0.12003968253968254,0.25,0.02791950113378685,0.04889455782312925
528,E02000549,8809.0,0.02259053241003519,0.005221932114882507,0.02815302531501873,0.02599614031104552,0.15177659212169373,0.13770007946418436,0.0949029401748212,0.21398569644681575,0.1278238165512544,0.24781473493018505,0.03019639005562493,0.05607901010330344
529,E02000550,7718.0,0.01956465405545478,0.005830526043016326,0.025265612853070742,0.01800984711065043,0.16247732573205495,0.12904897641876134,0.09186317698885722,0.2597823270277274,0.11920186576833376,0.21961648095361494,0.03174397512308888,0.05066079295154185
530,E02000551,6466.0,0.020723785957315187,0.006186204763377668,0.029384472626043923,0.026909990720692854,0.15975873801422827,0.14475719146303742,0.0938756572842561,0.18666872873492113,0.12248685431487782,0.2655428394679864,0.03804515929477266,0.05660377358490566
531,E02000552,6453.0,0.01875096854176352,0.006198667286533396,0.020145668681233533,0.03176816984348365,0.16875871687587168,0.15868588253525492,0.11126607779327445,0.23136525646985898,0.10181311018131102,0.1963427863009453,0.028358902835890282,0.04509530450953045
532,E02000553,5189.0,0.02023511273848526,0.0046251686259394876,0.020620543457313546,0.03295432645981885,0.15687030256311427,0.15937560223549818,0.10541530159953748,0.21449219502794373,0.08556561957988051,0.24532665253420696,0.02832915783387936,0.04548082482173829
533,E02000554,7366.0,0.018055932663589465,0.008417051316861254,0.041134944338854194,0.010317675807765408,0.10276948140103177,0.10616345370621776,0.0997827857724681,0.40143904425739885,0.0860711376595167,0.1934564213956014,0.02321477056747217,0.06774368721151236
534,E02000555,7673.0,0.024892480125114035,0.005343411964029715,0.05330379251922325,0.010165515443763847,0.09331421868890916,0.09344454580998306,0.09618141535253487,0.46031539163299884,0.07702332855467223,0.169555584517138,0.022546591945783918,0.0836700117294409
535,E02000556,8392.0,0.022759771210676835,0.005004766444232603,0.04528122020972355,0.010486177311725452,0.08043374642516682,0.08806005719733079,0.0996186844613918,0.48427073403241183,0.080791229742612,0.1563393708293613,0.016325071496663488,0.07304575786463298
536,E02000557,6846.0,0.022494887525562373,0.006134969325153374,0.04119193689745837,0.008910312591294186,0.08165352030382705,0.09333917616126206,0.10195734735612036,0.4507741747005551,0.07566462167689161,0.18770084721004968,0.017236342389716622,0.06996786444639205
537,E02000558,6804.0,0.02704291593180482,0.009259259259259259,0.0496766607877719,0.010141093474426807,0.11008230452674897,0.10493827160493827,0.09847148736037625,0.3011463844797178,0.10067607289829512,0.27454438565549677,0.024691358024691357,0.08656672545561435
538,E02000559,7434.0,0.01735270379338176,0.007667473769168685,0.05098197471078827,0.00712940543449018,0.05152004304546678,0.06631692224912564,0.09079903147699758,0.6097659402744149,0.060263653483992465,0.11420500403551251,0.01842884046273877,0.07600215227333872
539,E02000560,6240.0,0.04503205128205128,0.01282051282051282,0.0858974358974359,0.008653846153846154,0.06522435897435898,0.07003205128205128,0.11314102564102564,0.5028846153846154,0.09358974358974359,0.14647435897435898,0.013782051282051282,0.1440705128205128
540,E02000561,6550.0,0.023053435114503817,0.009770992366412214,0.08549618320610687,0.009312977099236642,0.06519083969465649,0.07618320610687022,0.09664122137404581,0.5853435114503817,0.06320610687022901,0.10412213740458015,0.018473282442748092,0.1183206106870229
541,E02000562,6496.0,0.01847290640394089,0.007389162561576354,0.041102216748768475,0.010314039408866995,0.07743226600985222,0.07989532019704433,0.08112684729064039,0.5157019704433498,0.06604064039408868,0.16948891625615764,0.02108990147783251,0.06711822660098522
542,E02000563,7062.0,0.029736618521665252,0.009912206173888417,0.06471254602095723,0.012602662135372415,0.10237892948173322,0.10082129708297932,0.10379495893514586,0.38402718776550554,0.07887284055508355,0.21750212404418012,0.023930897762673462,0.10450297366185217
543,E02000564,9119.0,0.025989691852176772,0.009101875205614651,0.06426143217458055,0.009540519793837044,0.06908652264502686,0.0733633073801952,0.09101875205614651,0.5413970830134883,0.07851738129180831,0.13707643381949774,0.016778155499506526,0.09968198267353877
544,E02000565,6586.0,0.022168235651381717,0.010021257212268448,0.06377163680534467,0.010173094442757364,0.09003947767992712,0.09429092013361676,0.0803218949286365,0.4541451563923474,0.08153659277254782,0.18949286365016701,0.02626784087458245,0.0965684785909505
545,E02000566,6936.0,0.01845444059976932,0.0028835063437139563,0.039792387543252594,0.008362168396770472,0.0589677047289504,0.07064590542099193,0.07785467128027682,0.6055363321799307,0.06213956170703575,0.11649365628604383,0.020761245674740483,0.061274509803921566
546,E02000567,8734.0,0.019922143347836044,0.0035493473780627434,0.03755438516143806,0.010991527364323335,0.07716968170368674,0.07694069155026334,0.0820929700022899,0.5187771925807191,0.0657201740325166,0.16830776276620105,0.016716281199908405,0.06125486604076025
547,E02000568,8108.0,0.03182042427232363,0.013936852491366551,0.12197829304390725,0.012826837691169216,0.1170448939319191,0.09965466206216082,0.11593487913172176,0.3180809077454366,0.09755796743956587,0.23889985199802663,0.022940305870744943,0.16773556980759743
548,E02000569,8313.0,0.015999037651870565,0.003608805485384338,0.036689522434740766,0.010946709972332491,0.09070131119932635,0.08709250571394202,0.07819078551666066,0.47768555274870683,0.06495849873691809,0.19042463611211355,0.018284614459280646,0.05641765908817515
549,E02000570,7438.0,0.015998924442054314,0.0038988975531056734,0.04436676525947835,0.008201129335842968,0.05498789997311105,0.0697768217262705,0.08631352514116698,0.6290669534821188,0.05324011831137403,0.09841355203011562,0.016133369185264857,0.06426458725463835
550,E02000571,6705.0,0.015958240119313946,0.006263982102908278,0.03922445935868755,0.013124533929903058,0.08530947054436987,0.09560029828486204,0.07934377330350485,0.4383296047725578,0.06756152125279642,0.22073079791200598,0.022222222222222223,0.061595824011931394
551,E02000572,6930.0,0.030303030303030304,0.011976911976911976,0.13722943722943723,0.01038961038961039,0.10288600288600289,0.10317460317460317,0.11688311688311688,0.3151515151515151,0.09855699855699855,0.25295815295815294,0.0227994227994228,0.1797979797979798
552,E02000573,7615.0,0.018516086671043992,0.004990151017728168,0.061457649376231126,0.00695994747209455,0.054629021667761,0.05725541694024951,0.06513460275771503,0.6267892317793828,0.07091267235718976,0.11831910702560736,0.011950098489822718,0.08509520682862771
553,E02000574,7504.0,0.03318230277185501,0.010127931769722815,0.1287313432835821,0.009594882729211088,0.06916311300639659,0.0734275053304904,0.11833688699360341,0.5054637526652452,0.0763592750533049,0.1476545842217484,0.013859275053304905,0.17217484008528786
554,E02000575,10609.0,0.03638420209256292,0.017626543500801208,0.1906871524177585,0.009331699500424168,0.05966632104816665,0.06739560750306343,0.14374587614289755,0.502403619568291,0.08926383259496654,0.12819304364219059,0.010274295409557923,0.24479215760203601
555,E02000576,7840.0,0.027806122448979592,0.016964285714285713,0.12283163265306123,0.012627551020408164,0.0985969387755102,0.09438775510204081,0.10892857142857143,0.3971938775510204,0.09119897959183673,0.19706632653061223,0.016198979591836735,0.1677295918367347
556,E02000577,5737.0,0.02056824124106676,0.008889663587240719,0.035558654348962875,0.01220149904131079,0.10946487711347394,0.11242809830922085,0.10231828481784905,0.2759281854627854,0.13839986055429668,0.24925919470106328,0.029980826215792226,0.06519086630643194
557,E02000578,4553.0,0.019547551065231716,0.006369426751592357,0.03821656050955414,0.015594113771139909,0.12189764990116407,0.1262903580057105,0.10256973424115967,0.2686141005930156,0.10498572369866023,0.26004831978915,0.0397540083461454,0.06523171535251482
558,E02000579,7108.0,0.017726505346088915,0.004783342712436691,0.03559369724254361,0.009848058525604952,0.08342712436691052,0.09186831738885763,0.10045019696117051,0.4583567810917276,0.10059088351153629,0.15545863815419245,0.025604952166572877,0.058244231851435
559,E02000580,7473.0,0.018065034122842234,0.004014452027298274,0.03305232169142246,0.011508095811588384,0.08457112270841696,0.09487488291181587,0.10143182122306972,0.4591194968553459,0.10624916365582765,0.1422454168339355,0.019536999866184932,0.05526562290913957
560,E02000581,5858.0,0.019460566746329806,0.008876749743939911,0.04182314783202458,0.013656538067599864,0.10669170365312393,0.10703311710481393,0.09798566063502902,0.30522362581085694,0.1203482417207238,0.2490611130078525,0.0297029702970297,0.07084329122567429
561,E02000582,6639.0,0.015815634884771803,0.004669377918361199,0.057840036150022596,0.00587437867148667,0.037957523723452326,0.06416629010393131,0.0979063111914445,0.6080735050459406,0.12366320228950144,0.06235878897424311,0.01174875734297334,0.07862629914143697
562,E02000583,6071.0,0.012189095700873002,0.002470762642068852,0.037720309668917804,0.004282655246252677,0.05040355789820458,0.07115796409158294,0.0887827376050074,0.6143963103277879,0.09603030802174271,0.07494646680942184,0.01630703343765442,0.052544885521330915
563,E02000584,6903.0,0.007677821237143271,0.003042155584528466,0.05302042590178183,0.004201071997682168,0.04143126177024482,0.07054903665073156,0.08416630450528756,0.6242213530349123,0.12994350282485875,0.04548746921628278,0.012603215993046502,0.06446472548167463
564,E02000585,6911.0,0.013456807987266676,0.0043409058023440895,0.05440601938937925,0.0050643901027347706,0.04557951092461294,0.06844161481695847,0.08696281290695992,0.5897844016784836,0.1322529301114166,0.07191433945883374,0.015916654608594993,0.07220373317899001
565,E02000586,6543.0,0.01910438636710989,0.007947424728717714,0.0979672932905395,0.004737887819043252,0.030108512914565184,0.05960568546538285,0.1097355952926792,0.6098120128381477,0.14458199602628763,0.04141830964389424,0.012379642365887207,0.12517193947730398
566,E02000587,6290.0,0.010492845786963434,0.0025437201907790143,0.06295707472178061,0.003656597774244833,0.03131955484896661,0.06756756756756757,0.0794912559618442,0.6230524642289348,0.13990461049284578,0.05500794912559619,0.015580286168521463,0.07662957074721781
567,E02000588,7126.0,0.013191131069323604,0.0025259612685938817,0.07086724670221724,0.0028066236317709796,0.04252034802133034,0.06455234353073253,0.08672467022172327,0.5950042099354477,0.1584339040134718,0.04995790064552343,0.008700533258490037,0.08658433904013471
568,E02000589,7394.0,0.019610494995942657,0.005409791723018664,0.14674060048688126,0.005139302136867731,0.03367595347579118,0.05517987557479037,0.1287530430078442,0.5830403029483365,0.1411955639707871,0.05301595888558291,0.009331890722207196,0.17189613199891804
569,E02000590,6091.0,0.017895255294697095,0.0045969463142341155,0.07158102117878838,0.009358069282548022,0.06764078148087342,0.0842226235429322,0.08619274339188968,0.49433590543424727,0.13462485634542767,0.12362502052208175,0.013955015596782137,0.09423739944179937
570,E02000591,5918.0,0.02095302467049679,0.0055762081784386614,0.07502534640081109,0.00844880027036161,0.06742142615748564,0.07587022642784724,0.09513349104427171,0.5147009124704292,0.1424467725582967,0.09597837107130787,0.012673200405542413,0.10155457924974653
571,E02000592,5788.0,0.012785072563925363,0.0017277125086385626,0.08431237042156185,0.0019004837595024188,0.029198341395991707,0.04647546648237733,0.09761575673807879,0.6522114720110573,0.13614374568071874,0.03645473393227367,0.008638562543192813,0.09917069799585349
572,E02000593,6596.0,0.016979987871437233,0.002425712553062462,0.06155245603395998,0.006973923590054579,0.04199514857489388,0.06337174044875682,0.09975742874469376,0.5797453001819285,0.14614918132201335,0.06200727713765919,0.01137052759248029,0.08110976349302608
573,E02000594,6320.0,0.009335443037974683,0.001740506329113924,0.03243670886075949,0.007436708860759493,0.04794303797468354,0.08623417721518987,0.09699367088607595,0.5609177215189873,0.11028481012658228,0.09018987341772151,0.009968354430379746,0.043670886075949364
574,E02000595,6303.0,0.00951927653498334,0.0019038553069966682,0.04458194510550532,0.006980802792321117,0.04569252736792004,0.08551483420593368,0.10042836744407425,0.5590988418213549,0.1315246707916865,0.0707599555767095,0.009836585752816119,0.05616373155640171
575,E02000596,6717.0,0.01831174631531934,0.0038707756438886407,0.1191007890427274,0.00416852761649546,0.03424147684978413,0.07384248920649099,0.15170463004317403,0.5663242518981688,0.12178055679618878,0.047938067589697785,0.01012356706863183,0.1412833110019354
576,E02000597,5928.0,0.015856950067476384,0.0052294197031039135,0.04082321187584345,0.00860323886639676,0.08670715249662618,0.10863697705802969,0.10543184885290148,0.38917004048583,0.13545883940620781,0.1659919028340081,0.019062078272604588,0.0620782726045884
577,E02000598,5984.0,0.015207219251336898,0.0011697860962566844,0.02540106951871658,0.02088903743315508,0.08907085561497326,0.1143048128342246,0.10645053475935828,0.49782754010695185,0.06483957219251336,0.10661764705882353,0.029745989304812835,0.04177807486631016
578,E02000599,5906.0,0.03792753132407721,0.01659329495428378,0.09227903826617,0.010328479512360312,0.07043684388757196,0.10853369454791738,0.14544530985438536,0.4641043007111412,0.1014222824246529,0.09972908906197088,0.041144598713173046,0.1473078225533356
579,E02000600,6593.0,0.04959805854694373,0.012285757621720007,0.07492795389048991,0.011679053541635067,0.06855756104959806,0.09843773699378128,0.14894585166085242,0.4994691339299257,0.07917488245108448,0.09373578037312301,0.019111178522675566,0.13711512209919613
580,E02000601,8119.0,0.033624830644168,0.007390072669047913,0.062199778297819926,0.012686291415198916,0.07069836186722503,0.09828796649833724,0.1171326518044094,0.5462495381204582,0.062199778297819926,0.0927454119965513,0.019583692572976968,0.10346101736667077
581,E02000602,7811.0,0.06234797081039559,0.01805146588144924,0.10459608244782999,0.01101011394187684,0.09345794392523364,0.10177954167200103,0.172449110229164,0.3866342337728844,0.08231980540263731,0.15234925105620278,0.018435539623607732,0.18550761746255282
582,E02000603,6120.0,0.03758169934640523,0.010784313725490196,0.058333333333333334,0.017973856209150325,0.10506535947712418,0.12565359477124183,0.12908496732026145,0.32859477124183006,0.10686274509803921,0.18676470588235294,0.03366013071895425,0.10686274509803921
583,E02000604,6805.0,0.023659074210139602,0.005143277002204262,0.0449669360764144,0.016017634092578985,0.08640705363703159,0.11638501102130787,0.10301249081557678,0.449669360764144,0.10477590007347538,0.12373254959588538,0.02703894195444526,0.07391623806024981
584,E02000605,6300.0,0.024285714285714285,0.005079365079365079,0.03428571428571429,0.01873015873015873,0.09111111111111111,0.11952380952380952,0.10682539682539682,0.43523809523809526,0.08079365079365079,0.14777777777777779,0.03126984126984127,0.06396825396825397
585,E02000606,8981.0,0.05611847233047545,0.02193519652599933,0.12537579334149873,0.011023271350629105,0.05545039527892217,0.09208328693909364,0.18160561184723303,0.5196525999331923,0.07270905244404854,0.06747578220688119,0.011134617525887985,0.20365215454849125
586,E02000607,5670.0,0.060670194003527335,0.028747795414462082,0.1328042328042328,0.01146384479717813,0.07001763668430334,0.1128747795414462,0.21975308641975308,0.43386243386243384,0.06402116402116402,0.08800705467372134,0.019576719576719578,0.22292768959435627
587,E02000608,6217.0,0.04873733311886762,0.025092488338426894,0.11066430754383143,0.010616052758565224,0.05999678301431559,0.09120154415312852,0.1717870355476918,0.5110181759691169,0.08138973781566672,0.0739906707415152,0.005629724947723983,0.18449412900112594
588,E02000609,5911.0,0.020301133479952632,0.003383522246658772,0.03501945525291829,0.025714769074606666,0.11537810861106412,0.13804770766367788,0.107426831331416,0.3540856031128405,0.09237015733378447,0.1669768228726104,0.030620876332261883,0.05887328709186263
589,E02000610,6597.0,0.03334849173866909,0.00939821130817038,0.055782931635591934,0.011368804001819008,0.07018341670456268,0.09731696225557071,0.12323783537971805,0.504774897680764,0.07700469910565408,0.11611338487191147,0.012126724268606942,0.098681218735789
590,E02000611,5847.0,0.020352317427740723,0.0015392508978963571,0.029074739182486747,0.030442962202839062,0.1012485035060715,0.14332136138190524,0.12262698819907646,0.39712673165726015,0.06995040191551223,0.13528305113733538,0.027706516162134428,0.05165041901829998
591,E02000612,6563.0,0.016303519731829957,0.0019808014627456954,0.026817004418710957,0.031083346030778607,0.12037178119762304,0.14551272284016456,0.11199146731677587,0.3646198384884961,0.07603230230077708,0.15038854182538472,0.02834069785159226,0.04525369495657474
592,E02000613,6296.0,0.026683608640406607,0.0058767471410419315,0.026842439644218553,0.015724269377382465,0.08926302414231257,0.1167407878017789,0.10848157560355781,0.4645806861499365,0.062420584498094026,0.14278907242693775,0.02175984752223634,0.05940279542566709
593,E02000614,6610.0,0.028744326777609682,0.007110438729198185,0.0367624810892587,0.025416036308623297,0.14341906202723148,0.14417549167927382,0.12950075642965203,0.27503782148260214,0.09818456883509834,0.1842662632375189,0.03131618759455371,0.07276853252647504
594,E02000615,5994.0,0.01901901901901902,0.0031698365031698366,0.018018018018018018,0.03937270603937271,0.15148481815148482,0.16649983316649983,0.11928595261928596,0.26259592926259595,0.06606606606606606,0.1946946946946947,0.029863196529863197,0.040206873540206876
595,E02000616,4807.0,0.01726648637403786,0.00249635947576451,0.012897857291449969,0.03973372165591845,0.17765758269190762,0.1768254628666528,0.12897857291449968,0.2354899105471188,0.051175369253172454,0.1901393800707302,0.026003744539213648,0.03266070314125234
596,E02000617,6659.0,0.018921760024027633,0.0037543174650848474,0.016669169544976725,0.0369424838564349,0.16338789608049256,0.16368824147769936,0.12359213095059318,0.2417780447514642,0.06006907944135756,0.21054212344195825,0.03228713019972969,0.0394954197326926
597,E02000619,6645.0,0.024981188863807374,0.006019563581640331,0.05884123401053424,0.013844996237772762,0.0999247554552295,0.09706546275395034,0.09315274642588413,0.40451467268623026,0.08984198645598195,0.2016553799849511,0.024228743416102334,0.08984198645598195
598,E02000620,7783.0,0.025825517152768856,0.008608505717589619,0.05280740074521393,0.008736990877553643,0.08043171013747911,0.090453552614673,0.08749839393550045,0.5044327380187589,0.08942567133496081,0.13902094308107413,0.01927277399460362,0.08788384941539253
599,E02000621,9079.0,0.027756360832690823,0.004736204427800418,0.06179094613944267,0.009362264566582222,0.06652715056724309,0.08106619671770018,0.09868928296067848,0.5155854168961339,0.110254433307633,0.11851525498402908,0.013657891838308183,0.09461394426698976
600,E02000622,6887.0,0.03020182953390446,0.010309278350515464,0.050094380717293455,0.00914766952228837,0.07506897052417598,0.0760853782488747,0.09757514157107594,0.5233047771163061,0.08987948308407144,0.12893857993320748,0.017714534630463193,0.09075068970524176
601,E02000623,6426.0,0.03361344537815126,0.00824774354186119,0.04948646125116713,0.011671335200746966,0.10021786492374728,0.10939931528166823,0.09228135698723934,0.3562091503267974,0.13927793339558045,0.19094304388422034,0.0225645813881108,0.0915032679738562
602,E02000624,6552.0,0.03205128205128205,0.01282051282051282,0.051892551892551896,0.008852258852258852,0.09768009768009768,0.1105006105006105,0.10531135531135531,0.4271978021978022,0.09874847374847374,0.1517094017094017,0.0231990231990232,0.09706959706959707
603,E02000625,6615.0,0.029780801209372636,0.011337868480725623,0.05684051398337112,0.008767951625094483,0.10340136054421768,0.11186696900982615,0.09417989417989418,0.35177626606198037,0.13922902494331066,0.19077853363567648,0.03189720332577475,0.09811035525321239
604,E02000626,6298.0,0.03651953000952683,0.016195617656398858,0.05382661162273738,0.011908542394410923,0.1249603048586853,0.12734201333756748,0.10654175928866307,0.29930136551286124,0.12702445220704986,0.20292156240076215,0.030327087964433154,0.10670053985392187
605,E02000627,8038.0,0.02488181139586962,0.00908186115949241,0.0455337148544414,0.009455088330430456,0.07389897984573277,0.08969893008210998,0.08870365762627519,0.4956456830057228,0.10960437919880567,0.1329932819109231,0.016795222692211995,0.07974620552376213
606,E02000628,7669.0,0.03312035467466423,0.011735558742991264,0.049810927109140694,0.012126744034424305,0.10979267179554049,0.11865953840135611,0.10131699048115791,0.30695005867779374,0.14330421176163777,0.20784978484808972,0.030642847828921634,0.09479723562394055
607,E02000629,7824.0,0.023133946830265848,0.004217791411042945,0.03169734151329243,0.008307770961145194,0.0626278118609407,0.06876278118609407,0.07962678936605316,0.5970092024539877,0.08001022494887526,0.10365541922290389,0.014059304703476482,0.05930470347648262
608,E02000630,6238.0,0.017313241423533184,0.0033664636101314524,0.028695094581596664,0.00817569733889067,0.055306187880731,0.06748957999358769,0.08576466816287272,0.6258416159025328,0.06668804103879448,0.09073420968259058,0.0110612375761462,0.049695415197178586
609,E02000631,7221.0,0.03102063426118266,0.007478188616535106,0.04403822185292896,0.009693948206619582,0.07298158149840742,0.09236947791164658,0.09887827170751974,0.5164104694640631,0.09098462816784379,0.11868162304389973,0.022434565849605317,0.082675529705027
610,E02000632,8641.0,0.021872468464298113,0.004629093854877908,0.03298229371600509,0.0065964587432010184,0.04906839486170582,0.054854762180303204,0.07661150329822937,0.6549010531188519,0.07638004860548547,0.08158777919222313,0.008448096285152182,0.059831038074296954
611,E02000633,7096.0,0.031144306651634725,0.009441939120631342,0.03959977452085682,0.009441939120631342,0.09427846674182638,0.0992108229988726,0.08878241262683202,0.46434611048478014,0.09484216459977451,0.14909808342728298,0.019729425028184894,0.08018602029312288
612,E02000634,5828.0,0.02127659574468085,0.005833905284831846,0.04049416609471517,0.008922443376801648,0.07807137954701442,0.08321894303363075,0.08768016472203158,0.5135552505147564,0.08218943033630748,0.1463623884694578,0.015271105010295128,0.0681194234728895
613,E02000635,7587.0,0.023856596810333464,0.008171872940556215,0.03598260181890075,0.010676156583629894,0.07657835771714776,0.09582180044813497,0.09279029919599315,0.5303809147225518,0.07591933570581258,0.11783313562672994,0.021747726374060895,0.0682746803743245
614,E02000636,6334.0,0.016103568045468898,0.004262709188506473,0.026049889485317335,0.005999368487527629,0.038838017050836754,0.06441427218187559,0.07957057151878749,0.6924534259551626,0.057783391221976635,0.06094095358383328,0.013261761919797915,0.046416166719292704
615,E02000637,7469.0,0.024902932119426964,0.006158789663944303,0.03655107778819119,0.008970411032266703,0.06493506493506493,0.07979649216762619,0.09398848574106305,0.574106306065069,0.07671709733565403,0.10148614272325612,0.01499531396438613,0.06774668630338733
616,E02000638,8164.0,0.02939735423811857,0.006859382655560999,0.03797158255756982,0.013228809407153356,0.09272415482606565,0.10546300832925037,0.09652131308182263,0.42466927976482116,0.10264576188143067,0.16474767270945614,0.020210681038706515,0.0744732974032337
617,E02000639,6282.0,0.033110474371219355,0.011938872970391595,0.038363578478191655,0.015281757402101241,0.11556829035339064,0.1262336835402738,0.10426615727475326,0.3387456224132442,0.12702960840496658,0.1728748806112703,0.02801655523718561,0.08389048073861828
618,E02000640,7538.0,0.01658264791721942,0.0050411249668347044,0.030512072167683736,0.008622976916954099,0.06261607853542053,0.08198461130273282,0.08118864420270629,0.5871583974529053,0.07031042716901034,0.10811886442027063,0.012868134783762272,0.05266648978508888
619,E02000641,6623.0,0.02808394987165937,0.014947908802657405,0.04605163823040918,0.012230107202174241,0.13332326740147968,0.13966480446927373,0.09965272535104937,0.3111882832553224,0.11022195379737279,0.1937188585233278,0.037143288539936585,0.08983844179374906
620,E02000642,7610.0,0.021550591327201052,0.010249671484888305,0.032063074901445464,0.010249671484888305,0.08436268068331143,0.10985545335085414,0.09973718791064388,0.48620236530880423,0.07293035479632064,0.1366622864651774,0.02076215505913272,0.06412614980289093
621,E02000643,6766.0,0.02157848063848655,0.0036949453148093407,0.029855158143659473,0.009459060005911913,0.07818504286136566,0.09813774756133609,0.1003547147502217,0.47886491279929055,0.10523204256577003,0.12976647945610406,0.020100502512562814,0.05527638190954774
622,E02000644,6899.0,0.020437744600666764,0.006377735903754168,0.031018988259167997,0.012755471807508335,0.08856355993622264,0.09928975213799102,0.09769531816205247,0.45861719089723146,0.11479924626757501,0.12827946079141905,0.021887230033338166,0.05797941730685607
623,E02000645,7115.0,0.022487702037947997,0.006465214335910049,0.030077301475755446,0.013914265635980323,0.08250175685172172,0.10344342937456079,0.09697821503865074,0.4868587491215741,0.09571328179901617,0.12059030217849613,0.024033731553056922,0.059030217849613494
624,E02000646,7763.0,0.020224140152003092,0.007600154579415174,0.03130233157284555,0.009017132551848512,0.07857786938039418,0.09197475202885483,0.0936493623599124,0.4766198634548499,0.12739920133968827,0.12276181888445188,0.016359654772639443,0.05912662630426382
625,E02000647,6749.0,0.01822492221069788,0.007556675062972292,0.02904133945769744,0.014076159431026818,0.09942213661283153,0.11720254852570751,0.11083123425692695,0.4136909171729145,0.1040154096903245,0.1407615943102682,0.027411468365683804,0.05526744702918951
626,E02000648,5689.0,0.02091756020390227,0.009140446475654773,0.03462822991738443,0.012831780629284584,0.12163824925294428,0.13517314114958692,0.10792757953946212,0.28809984179996484,0.10159957813323958,0.23272982949551765,0.029354895412198982,0.06468623659694146
627,E02000649,9128.0,0.02399211218229623,0.007668711656441718,0.03144171779141104,0.013694127957931639,0.08358895705521473,0.1074715162138475,0.10429447852760736,0.44631901840490795,0.11875547765118318,0.1258764241893076,0.018843120070113933,0.06343120070113935
628,E02000650,5812.0,0.023227804542326223,0.007570543702684102,0.029249827942188576,0.016517549896765314,0.1001376462491397,0.11958017894012388,0.10340674466620785,0.399518238128011,0.08017894012388162,0.18066070199587062,0.02718513420509291,0.0600481761871989
