,GEOGRAPHY_CODE,"1. Higher managerial, administrative and professional occupations",1.1 Large employers and higher managerial and administrative occupations,1.2 Higher professional occupations,"2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed,All categories: NS-SeC,L14.1 Never worked,L14.2 Long-term unemployed,L15 Full-time students
4331,E02004433,0.058678955453149,0.017818740399385562,0.04086021505376344,0.21136712749615977,0.258678955453149,0.05038402457757297,0.04393241167434716,0.17665130568356374,0.08878648233486944,0.059907834101382486,1,0.03870967741935484,0.02119815668202765,0.05161290322580645
4332,E02004434,0.032475490196078434,0.009497549019607842,0.02297794117647059,0.1948529411764706,0.23345588235294118,0.05116421568627451,0.050551470588235295,0.21507352941176472,0.10600490196078431,0.06372549019607843,1,0.04534313725490196,0.01838235294117647,0.05269607843137255
4333,E02004435,0.03041958041958042,0.006293706293706294,0.024125874125874126,0.15944055944055943,0.21083916083916085,0.02727272727272727,0.0486013986013986,0.2601398601398601,0.1395104895104895,0.06678321678321679,1,0.04265734265734266,0.024125874125874126,0.056993006993006995
4334,E02004436,0.023387668320340185,0.0074415308291991495,0.015946137491141033,0.13288447909284196,0.17292700212615167,0.030829199149539334,0.04606661941885188,0.26506024096385544,0.15946137491141035,0.10595322466335932,1,0.07937632884479093,0.02657689581856839,0.0634301913536499
4335,E02004437,0.04562227440456223,0.009728279100972828,0.0358939953035894,0.18584367661858436,0.24220060382422007,0.03991949010399195,0.041932237504193226,0.2177121771217712,0.11338477021133847,0.05736330090573633,1,0.03924857430392486,0.018114726601811473,0.056021469305602145
4336,E02004438,0.03336636934258341,0.008259002312520648,0.025107367030062767,0.17509084902543773,0.21506442021803765,0.031714568880079286,0.04327717211760819,0.22761810373306904,0.1261975553353155,0.08093822266270234,1,0.05384869507763462,0.027089527585067722,0.06673273868516683
4337,E02004439,0.027924294135898232,0.008067018305926156,0.019857275829972074,0.16878684455476264,0.16909711448960596,0.03195780328886131,0.04033509152963078,0.22742786224014894,0.16382252559726962,0.10580204778156997,1,0.06608749612162582,0.03971455165994415,0.06484641638225255
4338,E02004440,0.03002388263391334,0.009211873080859774,0.020812009553053564,0.19924940293415216,0.23097918799044695,0.033776867963152504,0.042647560559535995,0.21460252473558514,0.12896622313203684,0.06141248720573183,1,0.0395769361992494,0.02183555100648243,0.05834186284544524
4339,E02004441,0.030292102416155788,0.007933645870897944,0.022358456545257845,0.15182113234763794,0.19870176703930761,0.0432744320230797,0.05156869816083664,0.2582041110710422,0.13919942300757301,0.0703209520375045,1,0.04796249549224666,0.022358456545257845,0.056617381896862606
4340,E02004442,0.024793388429752067,0.007575757575757576,0.01721763085399449,0.1415289256198347,0.18009641873278237,0.030991735537190084,0.0506198347107438,0.2493112947658402,0.14118457300275483,0.10847107438016529,1,0.06955922865013774,0.038911845730027546,0.07300275482093664
4341,E02004443,0.05282152230971129,0.011482939632545932,0.04133858267716536,0.2286745406824147,0.24278215223097113,0.04133858267716536,0.03937007874015748,0.1942257217847769,0.09973753280839895,0.04265091863517061,1,0.02821522309711286,0.014435695538057743,0.0583989501312336
4342,E02004444,0.0891291642314436,0.023670368205727644,0.06545879602571596,0.2536528345996493,0.28930450029222676,0.04266510812390415,0.027761542957334892,0.14172998246639393,0.06545879602571596,0.03272939801285798,1,0.023378141437755698,0.009351256575102279,0.05756867329047341
4343,E02004445,0.03604193971166448,0.009174311926605505,0.026867627785058978,0.17365661861074705,0.22018348623853212,0.035386631716906945,0.04652686762778506,0.23820445609436436,0.11435124508519004,0.07208387942332896,1,0.045216251638269984,0.026867627785058978,0.063564875491481
4344,E02004446,0.07556773688332029,0.02153484729835552,0.05403288958496476,0.2568519968676586,0.2071260767423649,0.09201252936570087,0.042286609240407204,0.1558339859044636,0.0822239624119029,0.03288958496476116,1,0.01957713390759593,0.01331245105716523,0.05520751761942052
4345,E02004447,0.08145421076852279,0.022549470777726646,0.05890473999079614,0.281638288080994,0.20110446387482742,0.11826967326277037,0.03313391624482283,0.14496088357109987,0.06534744592728946,0.02116889093419236,1,0.014265991716520939,0.006902899217671422,0.0529222273354809
4346,E02004448,0.06388415672913117,0.024701873935264053,0.039182282793867124,0.2167802385008518,0.20868824531516184,0.09710391822827939,0.041737649063032366,0.19207836456558774,0.09156729131175469,0.02555366269165247,1,0.019165247018739354,0.006388415672913117,0.06260647359454855
4347,E02004449,0.04386807556836375,0.01729106628242075,0.026577009285943004,0.20300992635286583,0.1873198847262248,0.0643611911623439,0.04963176432917067,0.23374959974383605,0.11591418507845021,0.04899135446685879,1,0.03170028818443804,0.01729106628242075,0.05315401857188601
4348,E02004450,0.08699472759226713,0.02592267135325132,0.06107205623901582,0.26142355008787344,0.2069420035149385,0.11247803163444639,0.03602811950790861,0.14630931458699473,0.06985940246045694,0.030755711775043937,1,0.020650263620386643,0.010105448154657293,0.0492091388400703
4349,E02004451,0.07113104774110862,0.023389939122076257,0.047741108619032364,0.24287087471964114,0.20730535084908683,0.08330663248958667,0.04101249599487344,0.19801345722524832,0.06920858699134892,0.03620634412047421,1,0.024991989746876,0.011214354373598205,0.05094520986863185
4350,E02004452,0.05693215339233038,0.012979351032448377,0.043952802359882005,0.22507374631268437,0.2351032448377581,0.0607669616519174,0.050442477876106194,0.19144542772861356,0.08731563421828908,0.03303834808259587,1,0.023008849557522124,0.010029498525073746,0.059882005899705014
4351,E02004453,0.03348729792147806,0.013856812933025405,0.019630484988452657,0.17975365665896845,0.1724403387220939,0.04387990762124711,0.058121632024634336,0.27136258660508084,0.1374133949191686,0.05889145496535797,1,0.03964588144726713,0.01924557351809084,0.044649730561970746
4352,E02004454,0.045177045177045176,0.01282051282051282,0.03235653235653236,0.22496947496947498,0.22039072039072038,0.048534798534798536,0.051892551892551896,0.21916971916971917,0.09401709401709402,0.043345543345543344,1,0.027472527472527472,0.015873015873015872,0.052503052503052504
4353,E02004455,0.06316160903316867,0.020465772759350742,0.04269583627381793,0.25299929428369794,0.2487649964714185,0.061750176429075515,0.038461538461538464,0.17184191954834158,0.07127734650670431,0.02928722653493296,1,0.0187014820042343,0.01058574453069866,0.06245589273112209
4354,E02004456,0.037712895377128956,0.010644768856447688,0.027068126520681267,0.19008515815085159,0.1922141119221411,0.04227493917274939,0.054136253041362534,0.2521289537712895,0.13138686131386862,0.048357664233576646,1,0.02767639902676399,0.02068126520681265,0.05170316301703163
4355,E02004457,0.048202396804260986,0.014380825565912117,0.03382157123834887,0.2114513981358189,0.21065246338215712,0.05645805592543276,0.054061251664447404,0.21997336884154461,0.0985352862849534,0.04234354194407457,1,0.025033288948069242,0.017310252996005325,0.058322237017310256
4356,E02004458,0.07459207459207459,0.026806526806526808,0.047785547785547784,0.25815850815850816,0.2508741258741259,0.062062937062937064,0.041666666666666664,0.16666666666666666,0.057983682983682984,0.028263403263403264,1,0.016317016317016316,0.011946386946386946,0.05973193473193473
