,GEOGRAPHY_CODE,"1. Managers, directors and senior officials",2. Professional occupations,3. Associate professional and technical occupations,4. Administrative and secretarial occupations,5. Skilled trades occupations,"6. Caring, leisure and other service occupations",7. Sales and customer service occupations,8. Process plant and machine operatives,9. Elementary occupations,All categories: Occupation
38,E02000040,0.14532098371127436,0.23379112104758862,0.15745768125199616,0.10571702331523475,0.07984669434685404,0.08942829766847653,0.06739061002874482,0.05078249760459917,0.07026509102523155,1
39,E02000041,0.12293086660175268,0.21080817916260955,0.11903602726387537,0.12852969814995133,0.08909444985394352,0.08714703018500487,0.0752190847127556,0.056718597857838365,0.11051606621226874,1
40,E02000042,0.11545421643141512,0.2777777777777778,0.1563517915309446,0.11454940282301845,0.08052841114730365,0.0722041259500543,0.07093738689829895,0.03782120883098082,0.0743756786102063,1
41,E02000043,0.1633306645316253,0.3293301307712837,0.17107018948492128,0.11422471310381639,0.05204163330664532,0.059781158259941285,0.04723779023218575,0.022151054176674675,0.04083266613290633,1
42,E02000044,0.09292035398230089,0.17892699115044247,0.10315265486725664,0.12168141592920353,0.09983407079646017,0.11836283185840708,0.09153761061946902,0.06388274336283185,0.1297013274336283,1
43,E02000045,0.10434269994104932,0.2310866574965612,0.15857732363922186,0.11436431518962469,0.09785812536844174,0.0921595598349381,0.07074081351935547,0.04932206720377284,0.08154843780703479,1
44,E02000046,0.1296954314720812,0.29314720812182743,0.1736040609137056,0.1182741116751269,0.07411167512690356,0.06116751269035533,0.05456852791878172,0.022588832487309644,0.07284263959390863,1
45,E02000047,0.07232323232323232,0.14181818181818182,0.0905050505050505,0.11333333333333333,0.12525252525252525,0.11838383838383838,0.10505050505050505,0.07454545454545454,0.15878787878787878,1
46,E02000048,0.16846473029045644,0.28236514522821576,0.1636929460580913,0.10643153526970954,0.06680497925311203,0.07095435684647303,0.05892116182572614,0.032157676348547715,0.05020746887966805,1
47,E02000049,0.0665625,0.1315625,0.0978125,0.0996875,0.10375,0.1425,0.108125,0.0896875,0.1603125,1
48,E02000050,0.11861350430775396,0.2538569424964937,0.16048887998397116,0.1025846523742737,0.08815868563414145,0.07733921057904228,0.07353235824484071,0.04067321178120617,0.0847525545982769,1
49,E02000051,0.17942076760065928,0.28184600894749234,0.1761243230515658,0.09653873322345184,0.05344949376030139,0.07040263715563927,0.06216152578290558,0.021897810218978103,0.05815870025900636,1
50,E02000052,0.12775735294117646,0.3088235294117647,0.21415441176470587,0.10110294117647059,0.06047794117647059,0.05477941176470588,0.05073529411764706,0.021875,0.060294117647058824,1
51,E02000053,0.10165825522710886,0.17928382600336457,0.12953616919009853,0.10334054313866858,0.1194424417207402,0.07978851237683249,0.10694544580629656,0.06032203797164143,0.11968276856524873,1
52,E02000054,0.1316301027492363,0.2477089697306304,0.1291307970008331,0.11718966953623994,0.09219661205220772,0.08108858650374896,0.06525965009719523,0.04637600666481533,0.08941960566509304,1
53,E02000055,0.1442454268292683,0.22865853658536586,0.12766768292682926,0.10804115853658537,0.0857469512195122,0.08746189024390244,0.0741234756097561,0.03429878048780488,0.10975609756097561,1
54,E02000056,0.2260650480989464,0.32249198350893266,0.18621163536417773,0.08497480531378837,0.03092075125973431,0.06344480073293633,0.03504351809436555,0.011910215300045808,0.03893724232707284,1
55,E02000057,0.14031971580817051,0.2640615748963884,0.12048549437537004,0.11782119597394908,0.08170515097690942,0.09177027827116636,0.06956779159265838,0.03049141503848431,0.0837773830669035,1
56,E02000058,0.17524732485362407,0.3095093882495457,0.1742378356551585,0.09973753280839895,0.04784978800726832,0.060973147587320815,0.0541086210377549,0.022208762366242682,0.05612759943468605,1
57,E02000059,0.09232009675468655,0.1602499496069341,0.09131223543640395,0.10884902237452126,0.12719209836726467,0.09635154202781697,0.11912920782100384,0.0715581535980649,0.13303769401330376,1
58,E02000060,0.15712383488681758,0.27030625832223704,0.13138038171327118,0.12383488681757657,0.06857523302263649,0.07323568575233022,0.06524633821571238,0.022858411007545494,0.08743897026187306,1
59,E02000061,0.17515078407720144,0.31845597104945716,0.1775633293124246,0.09167671893848009,0.048009650180940895,0.06369119420989143,0.04390832328106152,0.015922798552472858,0.06562123039806997,1
60,E02000062,0.08474004051316678,0.15833896016205268,0.12390276839972991,0.10094530722484807,0.12592842673869006,0.10972316002700878,0.09520594193112762,0.05671843349088454,0.14449696151249156,1
61,E02000063,0.1250775915580385,0.1893234016139044,0.1303538175046555,0.1191806331471136,0.10366232153941651,0.08069522036002483,0.0856610800744879,0.059279950341402855,0.10676598386095593,1
62,E02000064,0.1288064403220161,0.21246062303115157,0.15295764788239413,0.09765488274413721,0.08575428771438572,0.10185509275463774,0.06405320266013301,0.04025201260063003,0.11620581029051452,1
63,E02000065,0.06536346976175932,0.19303604153940135,0.09804520464263898,0.1264508246792914,0.08430054978619425,0.11728772144166158,0.09132559560171044,0.08124618204031765,0.14294441050702505,1
64,E02000066,0.055762081784386616,0.12540272614622058,0.09690210656753408,0.12837670384138786,0.10012391573729863,0.13432465923172243,0.10408921933085502,0.08302354399008674,0.17199504337050806,1
65,E02000067,0.08499630450849963,0.1271249076127125,0.12441488051244148,0.1520078837152008,0.11751662971175167,0.0975609756097561,0.08672086720867209,0.09263365360926337,0.11702389751170239,1
66,E02000068,0.0890452876376989,0.13953488372093023,0.11046511627906977,0.15177478580171358,0.10128518971848226,0.10097919216646267,0.09822521419828642,0.08139534883720931,0.12729498164014688,1
67,E02000069,0.09767441860465116,0.15348837209302327,0.10232558139534884,0.15670840787119858,0.11699463327370305,0.09516994633273702,0.08407871198568873,0.08550983899821109,0.10805008944543829,1
68,E02000070,0.09121976866456362,0.138801261829653,0.1222397476340694,0.16824395373291273,0.1264458464773922,0.09647739221871714,0.08464773922187172,0.07965299684542587,0.09227129337539432,1
69,E02000071,0.08934124964659315,0.11195928753180662,0.1077184054283291,0.17217981340118746,0.1422109132032796,0.09754028837998303,0.10178117048346055,0.0853830930166808,0.09188577890867967,1
70,E02000072,0.06204535729567822,0.12430466409927257,0.09242618741976893,0.13714163457424047,0.10740265297389816,0.11125374411638853,0.10419341035515618,0.09927257167308515,0.16195977749251178,1
71,E02000073,0.09583171016751071,0.14355278535255162,0.12660693416439422,0.19887027658745618,0.12485391507596416,0.08609271523178808,0.0839501363459291,0.06934164394234515,0.07089988313206078,1
72,E02000074,0.07153457999406353,0.11071534579994063,0.09943603443158207,0.15138023152270705,0.12763431285247848,0.10685663401602849,0.10240427426536064,0.09735826654793707,0.13268032056990206,1
73,E02000075,0.09107097430679216,0.1541592470109387,0.13482574408547443,0.1930806410582549,0.129483591961333,0.08572882218265072,0.08089544645128466,0.0635970490969219,0.06715848384634952,1
74,E02000077,0.09566787003610108,0.12712738525012893,0.11165549252191852,0.18076328004125838,0.13537906137184116,0.1000515729757607,0.08793192367199587,0.07246003094378546,0.08896338318720991,1
75,E02000078,0.09040959040959042,0.14585414585414586,0.13511488511488512,0.19755244755244755,0.1381118881118881,0.07192807192807193,0.07767232767232768,0.062187812187812185,0.08116883116883117,1
76,E02000079,0.10261672652642381,0.17598768599281683,0.14802462801436633,0.1806054386865059,0.11646998460749101,0.0797845048742945,0.07619291944586967,0.056695741405849154,0.06362237044638276,1
77,E02000080,0.0975076519457805,0.13008307826847398,0.11390467861827722,0.19720157411456055,0.14385658067337123,0.0905115872321819,0.08132925229558373,0.06340183646698731,0.08220376038478355,1
78,E02000081,0.09724196758601081,0.14102928632357123,0.12709695763434745,0.1879442706852431,0.12368495877168041,0.08729030423656525,0.07733864088711971,0.0642593119135627,0.09411430196189935,1
79,E02000082,0.09290210549164316,0.1367484263077925,0.11851530280008682,0.1988278706316475,0.13870197525504666,0.08139787280225744,0.07770783590188843,0.07597134794877361,0.0792272628608639,1
