,GEOGRAPHY_CODE,"1. Managers, directors and senior officials",2. Professional occupations,3. Associate professional and technical occupations,4. Administrative and secretarial occupations,5. Skilled trades occupations,"6. Caring, leisure and other service occupations",7. Sales and customer service occupations,8. Process plant and machine operatives,9. Elementary occupations,All categories: Occupation
19,E02000021,0.053593947036569986,0.14627994955863807,0.0807061790668348,0.2244640605296343,0.02711223203026482,0.1733921815889029,0.12421185372005045,0.01197982345523329,0.15825977301387137,1586.0
20,E02000022,0.045283018867924525,0.15547169811320755,0.08528301886792453,0.1660377358490566,0.020377358490566037,0.20452830188679244,0.11924528301886793,0.020377358490566037,0.18339622641509434,1325.0
21,E02000023,0.04971857410881801,0.16604127579737335,0.07973733583489681,0.1726078799249531,0.024390243902439025,0.21575984990619138,0.13320825515947468,0.016885553470919325,0.14165103189493433,1066.0
22,E02000024,0.09643435980551053,0.3217179902755267,0.14910858995137763,0.17706645056726095,0.017423014586709886,0.12115072933549433,0.06239870340356564,0.00526742301458671,0.04943273905996758,2468.0
23,E02000025,0.08860129417620707,0.28621204579392734,0.14285714285714285,0.20457939273270284,0.013937282229965157,0.13240418118466898,0.07864609258337481,0.003982080637132902,0.04878048780487805,2009.0
24,E02000026,0.0924775707384403,0.24706694271911664,0.14906832298136646,0.21325051759834368,0.022774327122153208,0.14009661835748793,0.06970324361628709,0.008971704623878536,0.05659075224292615,1449.0
25,E02000027,0.07280617164898746,0.21552555448408872,0.11571841851494696,0.19768563162970107,0.023625843780135006,0.17743490838958534,0.1133076181292189,0.00626808100289296,0.07762777242044358,2074.0
26,E02000028,0.09748010610079576,0.256631299734748,0.15517241379310345,0.236737400530504,0.01989389920424403,0.11604774535809019,0.06962864721485411,0.002652519893899204,0.045755968169761276,1508.0
27,E02000029,0.08551655956500247,0.2422145328719723,0.13494809688581316,0.2189817103311913,0.019278299555116164,0.15768660405338605,0.07118141374196738,0.008897676717745922,0.06129510627780524,2023.0
28,E02000030,0.130879345603272,0.24795501022494887,0.13650306748466257,0.20245398773006135,0.015848670756646217,0.130879345603272,0.07413087934560328,0.007157464212678937,0.0541922290388548,1956.0
29,E02000031,0.08943089430894309,0.2764227642276423,0.14884302689180737,0.2101313320825516,0.01813633520950594,0.1288305190744215,0.0675422138836773,0.0031269543464665416,0.05753595997498437,1599.0
30,E02000032,0.08599779492833518,0.25468577728776187,0.14057331863285558,0.22436604189636164,0.017089305402425578,0.1444321940463065,0.07001102535832414,0.006063947078280044,0.056780595369349506,1814.0
31,E02000033,0.07975460122699386,0.20040899795501022,0.1390593047034765,0.22137014314928424,0.018404907975460124,0.15081799591002046,0.09355828220858896,0.012269938650306749,0.0843558282208589,1956.0
32,E02000034,0.10933720367682633,0.2370585389453314,0.13884857281083696,0.216255442670537,0.017900338655055636,0.14078374455732948,0.08321238509917755,0.003386550556361877,0.053217223028543786,2067.0
33,E02000035,0.1039787798408488,0.28222811671087533,0.1729442970822281,0.1793103448275862,0.013262599469496022,0.11352785145888594,0.07374005305039788,0.005835543766578249,0.05517241379310345,1885.0
34,E02000036,0.08809826344769166,0.23210504023718764,0.11859381617958492,0.2164337145277425,0.022024565861922914,0.16052520118593816,0.08682761541719611,0.0063532401524777635,0.06903854299025837,2361.0
35,E02000037,0.08067632850241546,0.2758454106280193,0.10821256038647344,0.2246376811594203,0.015458937198067632,0.14830917874396135,0.0821256038647343,0.003381642512077295,0.06135265700483092,2070.0
36,E02000038,0.09839440098806093,0.24701523260601072,0.16797035817208728,0.184026348291478,0.01729106628242075,0.13132976533552904,0.08275010292301359,0.01070399341292713,0.06051873198847262,2429.0
37,E02000039,0.12564432989690721,0.27448453608247425,0.15850515463917525,0.18878865979381443,0.021262886597938145,0.11984536082474227,0.053479381443298966,0.004510309278350515,0.053479381443298966,1552.0
38,E02000040,0.10855263157894737,0.23421052631578948,0.15592105263157896,0.1723684210526316,0.021710526315789475,0.14671052631578949,0.0868421052631579,0.007894736842105263,0.06578947368421052,1520.0
39,E02000041,0.0804416403785489,0.23396424815983174,0.10199789695057834,0.20977917981072555,0.019453207150368034,0.15036803364879076,0.08937960042060988,0.007886435331230283,0.10672975814931651,1902.0
40,E02000042,0.09199845380749903,0.27947429454967143,0.1352918438345574,0.16621569385388482,0.02396598376497874,0.11789717819868574,0.09431774255894859,0.01198299188248937,0.07885581754928489,2587.0
41,E02000043,0.08886255924170616,0.33767772511848343,0.1617298578199052,0.17772511848341233,0.016587677725118485,0.10722748815165876,0.05924170616113744,0.004146919431279621,0.046800947867298576,1688.0
42,E02000044,0.07888888888888888,0.18,0.1,0.18944444444444444,0.025,0.19333333333333333,0.10222222222222223,0.013888888888888888,0.11722222222222223,1800.0
43,E02000045,0.08897959183673469,0.24285714285714285,0.1526530612244898,0.1710204081632653,0.017959183673469388,0.15306122448979592,0.07795918367346939,0.008979591836734694,0.08653061224489796,2450.0
44,E02000046,0.10526315789473684,0.29430719656283566,0.1573576799140709,0.17722878625134264,0.018259935553168637,0.09774436090225563,0.06713211600429646,0.004833512352309345,0.07787325456498388,1862.0
45,E02000047,0.04989339019189765,0.1603411513859275,0.08955223880597014,0.18848614072494668,0.031982942430703626,0.19914712153518124,0.11684434968017057,0.010660980810234541,0.153091684434968,2345.0
46,E02000048,0.11343416370106761,0.2833629893238434,0.14813167259786478,0.18282918149466193,0.01601423487544484,0.1258896797153025,0.0711743772241993,0.0066725978647686835,0.05249110320284697,2248.0
47,E02000049,0.05514250309789343,0.14807930607187111,0.09107806691449814,0.14807930607187111,0.03469640644361834,0.22304832713754646,0.1325898389095415,0.00929368029739777,0.1579925650557621,1614.0
48,E02000050,0.09286898839137644,0.2595356550580431,0.15796019900497513,0.15671641791044777,0.02570480928689884,0.12769485903814262,0.08913764510779436,0.005804311774461028,0.0845771144278607,2412.0
49,E02000051,0.11235383833248602,0.2709710218607016,0.17437722419928825,0.14997458057956278,0.017793594306049824,0.11896288764616167,0.08490086426029486,0.006100660904931368,0.06456532791052363,1967.0
50,E02000052,0.09825083736509117,0.313732787495348,0.20543356903609974,0.14812058057312988,0.01972459992556755,0.0893189430591738,0.06252326014142166,0.003721622627465575,0.059173799776702646,2687.0
51,E02000053,0.070999453850355,0.19606772255598034,0.13271436373566356,0.1638448935008192,0.0212998361551065,0.1441835062807209,0.13052976515565265,0.009284543965046422,0.1310759148006554,1831.0
52,E02000054,0.08945497630331753,0.26244075829383884,0.13092417061611375,0.17417061611374407,0.019549763033175356,0.12914691943127962,0.0740521327014218,0.010071090047393365,0.11018957345971564,1688.0
53,E02000055,0.08882402001668056,0.22768974145120935,0.12343619683069225,0.1701417848206839,0.021684737281067557,0.14970809007506256,0.09216013344453712,0.006672226855713094,0.11968306922435362,2398.0
54,E02000056,0.1432762836185819,0.31149144254278727,0.18484107579462103,0.1432762836185819,0.010757946210268949,0.11149144254278728,0.04938875305623472,0.0024449877750611247,0.043031784841075796,2045.0
55,E02000057,0.08534201954397394,0.2749185667752443,0.10423452768729642,0.1745928338762215,0.016286644951140065,0.16156351791530946,0.08208469055374593,0.007817589576547232,0.09315960912052117,1535.0
56,E02000058,0.10621326616288833,0.3249370277078086,0.16876574307304787,0.15952980688497062,0.018471872376154493,0.09655751469353484,0.06297229219143577,0.004617968094038623,0.05793450881612091,2382.0
57,E02000059,0.07432740538075695,0.16507067943456452,0.09484724122207022,0.17601459188326493,0.022343821249430004,0.16826265389876882,0.13679890560875513,0.018695850433196534,0.1436388508891929,2193.0
58,E02000060,0.08982035928143713,0.2694610778443114,0.11626746506986028,0.20059880239520958,0.018962075848303395,0.124750499001996,0.07934131736526946,0.003493013972055888,0.09730538922155689,2004.0
59,E02000061,0.11596463858554343,0.3036921476859074,0.18044721788871554,0.13468538741549663,0.011960478419136765,0.10088403536141445,0.059282371294851796,0.0062402496099844,0.08684347373894956,1923.0
60,E02000062,0.06200997861724875,0.16821097647897362,0.13542409123307197,0.14682822523164646,0.024233784746970778,0.18888096935138987,0.12116892373485388,0.011404133998574484,0.14183891660727013,1403.0
61,E02000063,0.09546061415220294,0.20627503337783712,0.11481975967957277,0.19292389853137518,0.024699599465954607,0.14152202937249667,0.10146862483311081,0.009345794392523364,0.11348464619492657,1498.0
62,E02000064,0.10867979576951131,0.20787746170678337,0.15536105032822758,0.14660831509846828,0.023340627279358133,0.17067833698030635,0.07731582786287382,0.008023340627279359,0.10211524434719182,1371.0
63,E02000065,0.05538270068450529,0.209085252022402,0.09085252022401992,0.19352831362787803,0.026757934038581208,0.18606098319850653,0.11138767890479154,0.019912881144990666,0.10703173615432483,1607.0
64,E02000066,0.043410852713178294,0.1462532299741602,0.08372093023255814,0.19328165374677003,0.025839793281653745,0.2160206718346253,0.1462532299741602,0.019638242894056846,0.12558139534883722,1935.0
65,E02000067,0.06492842535787322,0.14877300613496933,0.11196319018404909,0.2387525562372188,0.032208588957055216,0.16359918200409,0.11298568507157464,0.019427402862985686,0.10736196319018405,1956.0
66,E02000068,0.07170542635658915,0.16666666666666666,0.09819121447028424,0.23578811369509045,0.020025839793281652,0.16731266149870802,0.1298449612403101,0.021963824289405683,0.08850129198966408,1548.0
67,E02000069,0.06813020439061317,0.15367146101438303,0.0991672975018925,0.25208175624526874,0.02498107494322483,0.17032551097653292,0.12566237698713095,0.014383043149129448,0.09159727479182438,1321.0
68,E02000070,0.06644700713893466,0.14827018121911037,0.10873146622734761,0.2740252608456892,0.023613399231191653,0.16364634816035145,0.11916529379461833,0.013179571663920923,0.0829214717188358,1821.0
69,E02000071,0.060676779463243874,0.12368728121353559,0.09976662777129522,0.2806301050175029,0.025087514585764293,0.1750291715285881,0.1371061843640607,0.011668611435239206,0.08634772462077013,1714.0
70,E02000072,0.05032822757111598,0.14704595185995623,0.0787746170678337,0.20787746170678337,0.024945295404814005,0.18336980306345732,0.1540481400437637,0.022319474835886213,0.13129102844638948,2285.0
71,E02000073,0.06355063550635506,0.14022140221402213,0.0996309963099631,0.3337433374333743,0.013120131201312012,0.15252152521525214,0.11808118081180811,0.01066010660106601,0.06847068470684707,2439.0
72,E02000074,0.058258258258258255,0.12012012012012012,0.08828828828828829,0.24624624624624625,0.032432432432432434,0.18678678678678678,0.14054054054054055,0.016816816816816817,0.11051051051051052,1665.0
73,E02000075,0.05994694960212202,0.1559681697612732,0.10238726790450928,0.3246684350132626,0.01750663129973475,0.15172413793103448,0.12095490716180371,0.011671087533156498,0.05517241379310345,1885.0
74,E02000077,0.06381856540084388,0.13449367088607594,0.09968354430379747,0.2921940928270042,0.028481012658227847,0.1719409282700422,0.1149789029535865,0.013185654008438819,0.08122362869198312,1896.0
75,E02000078,0.06327800829875518,0.1462655601659751,0.11307053941908714,0.32676348547717843,0.021784232365145227,0.133298755186722,0.10684647302904564,0.011410788381742738,0.07728215767634855,1928.0
76,E02000079,0.07482629609834313,0.17210048102618922,0.12346338856226617,0.2955638695884554,0.021913415285943347,0.13896312132549438,0.09887760555852486,0.009620523784072688,0.06467129877071084,1871.0
77,E02000080,0.06365313653136531,0.12915129151291513,0.10193726937269372,0.3353321033210332,0.023062730627306273,0.15313653136531366,0.10931734317343174,0.007841328413284132,0.07656826568265683,2168.0
78,E02000081,0.07325789160214413,0.14472900536033353,0.10661107802263252,0.3025610482430018,0.024419297200714712,0.1512805241215009,0.10303752233472305,0.013103037522334724,0.08100059559261465,1679.0
79,E02000082,0.06123388581952118,0.13305709023941067,0.10543278084714548,0.3397790055248619,0.02117863720073665,0.15377532228360957,0.11233885819521179,0.008747697974217311,0.06445672191528545,2172.0
80,E02000083,0.08042279411764706,0.14981617647058823,0.11534926470588236,0.27205882352941174,0.021139705882352942,0.14338235294117646,0.12316176470588236,0.011488970588235295,0.08318014705882353,2176.0
81,E02000084,0.0847723704866562,0.15306122448979592,0.12558869701726844,0.315149136577708,0.01805337519623234,0.13108320251177394,0.1032182103610675,0.007456828885400314,0.06161695447409733,2548.0
82,E02000085,0.06301652892561983,0.13119834710743802,0.11002066115702479,0.32954545454545453,0.018078512396694214,0.1503099173553719,0.12603305785123967,0.006714876033057851,0.06508264462809918,1936.0
83,E02000086,0.07142857142857142,0.15164835164835164,0.12747252747252746,0.31868131868131866,0.015384615384615385,0.1357142857142857,0.11483516483516483,0.004945054945054945,0.05989010989010989,1820.0
84,E02000087,0.0811611374407583,0.21208530805687204,0.129739336492891,0.3062796208530806,0.015402843601895734,0.11078199052132702,0.09063981042654029,0.004739336492890996,0.04917061611374408,1688.0
85,E02000088,0.06739811912225706,0.14629049111807732,0.11598746081504702,0.335423197492163,0.01567398119122257,0.13949843260188088,0.09665621734587251,0.00522466039707419,0.07784743991640543,1914.0
86,E02000089,0.05672609400324149,0.1766612641815235,0.12155591572123177,0.3209076175040519,0.0189086980010805,0.1388438681793625,0.10048622366288493,0.007563479200432199,0.05834683954619125,1851.0
87,E02000090,0.08554857419043016,0.1971967133881102,0.13146447559207347,0.2957950700821653,0.01304978250362494,0.1179313678105365,0.09183180280328661,0.006766553890768487,0.06041565973900435,2069.0
88,E02000091,0.07438400743840075,0.19711761971176198,0.12645281264528127,0.28730822873082285,0.017201301720130173,0.13435611343561135,0.10320781032078104,0.005578800557880056,0.05439330543933055,2151.0
89,E02000092,0.06132756132756133,0.15800865800865802,0.09812409812409813,0.25396825396825395,0.023809523809523808,0.17027417027417027,0.12337662337662338,0.015151515151515152,0.09595959595959595,1386.0
90,E02000093,0.06425531914893617,0.1774468085106383,0.11191489361702128,0.20893617021276595,0.019148936170212766,0.11914893617021277,0.14042553191489363,0.01872340425531915,0.14,2350.0
91,E02000094,0.06076093128904032,0.18341851220897218,0.09483248154457695,0.19818285065303803,0.030096536059057353,0.15388983532084044,0.131175468483816,0.016467915956842702,0.131175468483816,1761.0
92,E02000095,0.06363636363636363,0.17676767676767677,0.12121212121212122,0.23030303030303031,0.023232323232323233,0.12424242424242424,0.11363636363636363,0.026262626262626262,0.12070707070707071,1980.0
93,E02000096,0.08338226658837346,0.26717557251908397,0.12389900176159718,0.2348796241926013,0.017028772753963594,0.09336465061655902,0.091015854374633,0.012331180270111567,0.07692307692307693,1703.0
94,E02000097,0.0638904734740445,0.16942384483742157,0.09355390758699372,0.22818026240730177,0.026240730176839703,0.1363377067883628,0.11922418710781517,0.02452937820878494,0.13861950941243584,1753.0
95,E02000098,0.08913308913308914,0.22344322344322345,0.11904761904761904,0.19963369963369965,0.026251526251526252,0.11416361416361416,0.09768009768009768,0.015873015873015872,0.11477411477411477,1638.0
96,E02000099,0.06659205372132065,0.19921656407386681,0.11303861219921657,0.21432568550643535,0.02294348069390039,0.1387800783435926,0.10744264129826525,0.016228315612758813,0.12143256855064354,1787.0
97,E02000100,0.07642679900744417,0.3404466501240695,0.10967741935483871,0.19255583126550868,0.01488833746898263,0.10074441687344914,0.09280397022332507,0.009925558312655087,0.06253101736972705,2015.0
98,E02000101,0.06797752808988763,0.199438202247191,0.09887640449438202,0.19775280898876405,0.029213483146067417,0.14325842696629212,0.12078651685393259,0.019662921348314606,0.12303370786516854,1780.0
99,E02000102,0.058001397624039136,0.129979035639413,0.07477288609364081,0.17120894479385046,0.03843466107617051,0.17051013277428373,0.14046121593291405,0.02445842068483578,0.19217330538085256,1431.0
100,E02000103,0.06281094527363185,0.17350746268656717,0.09079601990049752,0.19154228855721392,0.028606965174129355,0.15920398009950248,0.12251243781094527,0.014925373134328358,0.15609452736318408,1608.0
101,E02000104,0.0794251134644478,0.18683812405446293,0.11951588502269289,0.18456883509833585,0.019667170953101363,0.12934947049924356,0.1308623298033283,0.019667170953101363,0.13010590015128592,1322.0
102,E02000105,0.07754442649434572,0.1631663974151858,0.09639203015616586,0.18524501884760367,0.024232633279483037,0.1421647819063005,0.12493268712977922,0.03607969843834141,0.15024232633279483,1857.0
103,E02000106,0.06643002028397565,0.14350912778904665,0.07961460446247465,0.1663286004056795,0.033468559837728194,0.1643002028397566,0.11967545638945233,0.0218052738336714,0.20486815415821502,1972.0
104,E02000107,0.08365608055770721,0.22424477149496513,0.1402013942680093,0.15182029434546862,0.017815646785437646,0.14175058094500387,0.09101471727343145,0.009295120061967466,0.1402013942680093,2582.0
105,E02000108,0.06292645943896892,0.17437452615617893,0.08339651250947688,0.20621683093252463,0.017437452615617893,0.1326762699014405,0.12736921910538287,0.043214556482183475,0.15238817285822592,1319.0
106,E02000109,0.05708460754332314,0.20132517838939856,0.1034658511722732,0.1743119266055046,0.023955147808358817,0.12945973496432212,0.11977573904179409,0.03924566768603466,0.15137614678899083,1962.0
107,E02000110,0.08557213930348259,0.23432835820895523,0.17512437810945275,0.16368159203980098,0.023880597014925373,0.12288557213930348,0.07761194029850746,0.010447761194029851,0.10646766169154229,2010.0
108,E02000111,0.05273937532002048,0.13978494623655913,0.07629288274449565,0.16589861751152074,0.023553507424475168,0.14336917562724014,0.15668202764976957,0.06963645673323093,0.17204301075268819,1953.0
109,E02000112,0.04874294510005131,0.14468958440225757,0.07952796305797845,0.17547460236018472,0.027706516162134428,0.1267316572601334,0.1344279117496152,0.06003078501795793,0.20266803488968702,1949.0
110,E02000113,0.049939098660170524,0.11936662606577345,0.07186358099878197,0.16443361753958588,0.03349573690621194,0.22289890377588306,0.1577344701583435,0.03227771010962241,0.14799025578562727,1642.0
111,E02000114,0.08131119625372499,0.2077479778629204,0.17879948914431673,0.14772243507875693,0.031502767134951044,0.1251596424010217,0.08088548318433376,0.01362281822051937,0.1332481907194551,2349.0
112,E02000115,0.09021543985637342,0.302064631956912,0.21813285457809695,0.1400359066427289,0.020197486535008975,0.09201077199281867,0.0718132854578097,0.00807899461400359,0.05745062836624776,2228.0
113,E02000116,0.05622489959839357,0.1457257601835915,0.10097532989099255,0.14802065404475043,0.03614457831325301,0.18416523235800344,0.11933448078026392,0.01663798049340218,0.1927710843373494,1743.0
114,E02000117,0.05389492753623189,0.12318840579710146,0.08242753623188406,0.1716485507246377,0.043478260869565216,0.17572463768115942,0.12635869565217392,0.02309782608695652,0.20018115942028986,2208.0
115,E02000118,0.051351351351351354,0.11405405405405405,0.07243243243243243,0.14972972972972973,0.021621621621621623,0.1362162162162162,0.1227027027027027,0.10432432432432433,0.22756756756756757,1850.0
116,E02000119,0.041734860883797055,0.16530278232405893,0.10310965630114566,0.1513911620294599,0.03355155482815057,0.20212765957446807,0.13829787234042554,0.013911620294599018,0.15057283142389524,1222.0
117,E02000120,0.10458715596330276,0.264954128440367,0.22422018348623854,0.11853211009174312,0.02238532110091743,0.11596330275229358,0.06458715596330275,0.0047706422018348625,0.08,2725.0
118,E02000121,0.05152979066022544,0.13311862587224907,0.08373590982286634,0.15136876006441224,0.0322061191626409,0.11325818572195384,0.14439076757917338,0.09232420826623725,0.19806763285024154,1863.0
119,E02000122,0.11394302848575712,0.26036981509245377,0.2098950524737631,0.13193403298350825,0.02848575712143928,0.10994502748625687,0.06896551724137931,0.008995502248875561,0.06746626686656672,2001.0
120,E02000123,0.06338481338481339,0.14478764478764478,0.12355212355212356,0.13963963963963963,0.02702702702702703,0.19111969111969113,0.10296010296010295,0.019305019305019305,0.18822393822393824,3108.0
121,E02000124,0.10828025477707007,0.2508846426043878,0.21868365180467092,0.13198867657466384,0.02937013446567587,0.11571125265392782,0.06510969568294409,0.006015569709837226,0.07395612172682237,2826.0
122,E02000125,0.10048678720445063,0.22878998609179416,0.19888734353268428,0.1429068150208623,0.031988873435326845,0.12343532684283727,0.07162726008344923,0.01321279554937413,0.08866481223922114,2876.0
123,E02000126,0.06352324819908317,0.1696136214800262,0.13032089063523247,0.1558611656843484,0.030124426981008513,0.1807465618860511,0.13686967910936476,0.011132940406024885,0.12180746561886051,1527.0
124,E02000127,0.07730263157894737,0.15734649122807018,0.11348684210526316,0.23739035087719298,0.025767543859649123,0.18201754385964913,0.09868421052631579,0.007675438596491228,0.10032894736842106,1824.0
125,E02000128,0.10161920714684534,0.19932998324958123,0.13847012841987716,0.2518146286990508,0.027917364600781685,0.12786152987158012,0.09547738693467336,0.0027917364600781687,0.05471803461753211,1791.0
126,E02000130,0.09461966604823747,0.27133580705009275,0.14795918367346939,0.1989795918367347,0.018089053803339517,0.1266233766233766,0.07421150278293136,0.008348794063079777,0.05983302411873841,2156.0
127,E02000131,0.0950207468879668,0.23941908713692947,0.1896265560165975,0.1825726141078838,0.023651452282157676,0.12697095435684647,0.06597510373443984,0.008298755186721992,0.06846473029045644,2410.0
128,E02000132,0.10313708637730984,0.2617103566824237,0.18736570691877955,0.23979372582724537,0.018048990116029222,0.08551783412118608,0.05801461108723679,0.00730554361839278,0.03910614525139665,2327.0
129,E02000133,0.14150496923805017,0.28111689540937057,0.1519167061050639,0.24514907714150497,0.00946521533364884,0.07666824420255561,0.06389020350212968,0.00473260766682442,0.02555608140085187,2113.0
130,E02000134,0.11643835616438356,0.2487382840663302,0.15717375630857966,0.23071377072819033,0.016943042537851477,0.10093727469358327,0.07209805335255948,0.005407354001441961,0.051550108147080026,2774.0
131,E02000135,0.06742102781706742,0.1735030645921735,0.12305516265912306,0.19000471475719,0.027817067421027818,0.17491749174917492,0.11975483262611976,0.009900990099009901,0.11362564827911363,2121.0
132,E02000136,0.10455764075067024,0.1572832886505809,0.11974977658623771,0.2511170688114388,0.017873100983020553,0.17336907953529937,0.09740840035746202,0.006255585344057194,0.07238605898123325,1119.0
133,E02000137,0.11145510835913312,0.27038183694530443,0.14396284829721362,0.25386996904024767,0.01805985552115583,0.09081527347781218,0.07327141382868937,0.0046439628482972135,0.033539731682146544,1938.0
134,E02000138,0.11803444782168186,0.2796352583586626,0.17882472137791286,0.24569402228976697,0.0121580547112462,0.07497467071935157,0.057750759878419454,0.0025329280648429585,0.030395136778115502,1974.0
135,E02000139,0.09885742672627919,0.2568306010928962,0.16294088425235967,0.22801788375558868,0.01838052657724789,0.1107799304520616,0.07600596125186289,0.004967709885742673,0.043219076005961254,2013.0
136,E02000140,0.05893300248138958,0.12158808933002481,0.09863523573200993,0.20409429280397023,0.02543424317617866,0.18982630272952852,0.14950372208436724,0.009925558312655087,0.14205955334987594,1612.0
137,E02000141,0.09877202349172451,0.21249332621462894,0.1436198611852643,0.22957821676454884,0.015483182060864922,0.14789108382274427,0.08222103577148959,0.009610250934329953,0.0603310197544047,1873.0
138,E02000142,0.10586403736377789,0.24909185262065386,0.15879605604566685,0.2252205500778412,0.015049299429164505,0.11728074727555786,0.08303061754021795,0.0036325895173845357,0.04203425012973534,1927.0
139,E02000144,0.0927092709270927,0.26327632763276326,0.16786678667866786,0.23492349234923493,0.01485148514851485,0.09045904590459046,0.08055805580558056,0.0063006300630063005,0.049054905490549056,2222.0
140,E02000145,0.06679035250463822,0.1422387136672851,0.08967223252937538,0.22820037105751392,0.03525046382189239,0.15893630179344465,0.13790970933828076,0.015460729746444033,0.12554112554112554,1617.0
141,E02000146,0.09938476100331282,0.23710364410790347,0.14576431613819216,0.24798864174159962,0.01609086606720303,0.12020823473734027,0.07998106956933271,0.00709891150023663,0.04637955513487932,2113.0
142,E02000147,0.10964408725602756,0.2554535017221584,0.134902411021814,0.264638346727899,0.011481056257175661,0.10734787600459242,0.07979334098737084,0.0057405281285878304,0.030998851894374284,1742.0
143,E02000148,0.10784982935153584,0.23208191126279865,0.14675767918088736,0.2614334470989761,0.016382252559726963,0.10170648464163823,0.08600682593856655,0.005460750853242321,0.042320819112627986,1465.0
144,E02000149,0.07454128440366972,0.15080275229357798,0.11123853211009174,0.24311926605504589,0.025802752293577983,0.1565366972477064,0.1381880733944954,0.013188073394495414,0.08658256880733944,1744.0
145,E02000150,0.09330024813895782,0.1965260545905707,0.14094292803970224,0.2714640198511166,0.01687344913151365,0.14540942928039702,0.08188585607940446,0.005459057071960298,0.04813895781637717,2015.0
146,E02000151,0.1017149615612064,0.21998817267888823,0.15079834417504434,0.2643406268480189,0.012418687167356593,0.10999408633944412,0.09107037256061502,0.004730928444707274,0.0449438202247191,1691.0
