,GEOGRAPHY_CODE,All categories: Type of central heating in household,Average household size,Average number of bedrooms per household,Average number of rooms per household,Does have central heating,Does not have central heating,Occupancy rating (bedrooms) of -1 or less,Occupancy rating (rooms) of -1 or less
1479,E02001518,1,0.0005255941499085923,0.000617001828153565,0.0012111517367458867,0.9856032906764168,0.014396709323583182,0.02696526508226691,0.054844606946983544
1480,E02001519,1,0.0008730447435431065,0.000982175336485995,0.0018915969443433977,0.9959985449254274,0.004001455074572572,0.03419425245543834,0.05165514732630047
1481,E02001520,1,0.00046179680940386234,0.0005877413937867338,0.0011544920235096558,0.9907640638119227,0.009235936188077247,0.013853904282115869,0.025608732157850547
1482,E02001521,1,0.0003925967470555244,0.00046737707982800526,0.00089736399326977,0.975883342680875,0.02411665731912507,0.034212002243409985,0.08431482520097214
1483,E02001522,1,0.0006133333333333332,0.00072,0.0013599999999999999,0.9944,0.0056,0.0288,0.048
1484,E02001523,1,0.0007229707525468289,0.0008872822872165627,0.001643115346697338,0.9878409464344396,0.012159053565560303,0.02070325336838646,0.04830759119290174
1485,E02001524,1,0.0008963367108339828,0.0012081060015588464,0.002494154325798909,0.9922057677318784,0.00779423226812159,0.006625097427903352,0.010911925175370226
1486,E02001525,1,0.0006768189509306261,0.0007445008460236888,0.0015228426395939086,0.9864636209813875,0.01353637901861252,0.03485617597292724,0.07986463620981388
1487,E02001526,1,0.0009248090068355448,0.0010454362685967029,0.001970245275432248,0.9947728186570165,0.005227181342983514,0.03618817852834741,0.05548854041013269
1488,E02001527,1,0.0008938981733385153,0.0010882238631947142,0.002098717450446949,0.9910610182666149,0.008938981733385153,0.015157403808783521,0.03148076175670424
1489,E02001528,1,0.000519891500904159,0.0006103074141048825,0.0011980108499095841,0.9945750452079566,0.0054249547920434,0.022151898734177215,0.03458408679927667
1490,E02001529,1,0.0005263157894736843,0.0006220095693779905,0.0012200956937799042,0.9935406698564593,0.00645933014354067,0.029904306220095694,0.05071770334928229
1491,E02001530,1,0.0008369723435225618,0.000982532751091703,0.0018922852983988356,0.990174672489083,0.009825327510917031,0.03238719068413391,0.050946142649199416
1492,E02001531,1,0.0007447528774542993,0.0008463100880162492,0.0016587677725118486,0.991198375084631,0.008801624915368992,0.024712254570074477,0.05247122545700745
1493,E02001532,1,0.0005655274157855913,0.0007130563068600934,0.00140152446520777,0.9874600442586673,0.012539955741332678,0.013277600196705187,0.025817555938037865
1494,E02001533,1,0.000768,0.0008640000000000001,0.0016640000000000001,0.99328,0.00672,0.02688,0.0496
1495,E02001534,1,0.0006315789473684211,0.0007368421052631578,0.001394736842105263,0.993421052631579,0.006578947368421052,0.027105263157894736,0.046052631578947366
1496,E02001535,1,0.0008863198458574181,0.0011946050096339113,0.0024277456647398845,0.9853564547206166,0.01464354527938343,0.009633911368015413,0.018111753371868978
1497,E02001536,1,0.0005778828473863935,0.0007092198581560284,0.0014184397163120568,0.9892303651168899,0.010769634883110061,0.014972419227738377,0.028368794326241134
1498,E02001537,1,0.000652482269503546,0.0007659574468085107,0.0015035460992907802,0.9889361702127659,0.011063829787234043,0.018439716312056736,0.03574468085106383
1499,E02001538,1,0.0006715328467153285,0.0007883211678832117,0.0015182481751824818,0.9932846715328467,0.006715328467153284,0.025985401459854014,0.046423357664233576
1500,E02001539,1,0.0010416666666666667,0.0012083333333333334,0.0022500000000000003,0.9854166666666667,0.014583333333333334,0.02666666666666667,0.03791666666666667
1501,E02001540,1,0.0004989604989604989,0.0005821205821205821,0.0011642411642411642,0.9798336798336799,0.020166320166320167,0.032432432432432434,0.046153846153846156
1502,E02001541,1,0.0004716981132075471,0.000553732567678425,0.0010869565217391304,0.9827727645611156,0.017227235438884332,0.02645611156685808,0.039991796554552914
1503,E02001542,1,0.0007815043959622272,0.0009117551286225985,0.0017909475740801042,0.9827417779225008,0.017258222077499184,0.03874959296646044,0.05014653207424292
1504,E02001543,1,0.000635008282716731,0.0007454445057979018,0.0014632799558255108,0.9919933738266151,0.00800662617338487,0.03257868580894534,0.041965764770844835
1505,E02001544,1,0.0006806579693703913,0.0007941009642654566,0.0015314804310833808,0.9886557005104935,0.011344299489506523,0.026091888825865002,0.03261486103233125
1506,E02001545,1,0.0006172839506172839,0.0007783145464304884,0.001529790660225443,0.9903381642512077,0.00966183574879227,0.01583467525496511,0.01878690284487386
1507,E02001546,1,0.000819964349376114,0.0010695187165775401,0.002103386809269162,0.986096256684492,0.013903743315508022,0.012477718360071301,0.01889483065953654
1508,E02001547,1,0.0005919962112242482,0.0006867156050201278,0.001302391664693346,0.9886336727444944,0.011366327255505565,0.033862183282026996,0.053279659010182334
1509,E02001548,1,0.0006770680011775095,0.0007359434795407713,0.0014718869590815426,0.9817486017073889,0.01825139829261113,0.0450397409478952,0.06829555490138357
1510,E02001549,1,0.0009520031733439112,0.0011503371677905592,0.0022213407378024594,0.9869099563665212,0.013090043633478779,0.019040063466878223,0.02816342721142404
1511,E02001550,1,0.0007621467132422991,0.0008574150523975866,0.0016830739917434105,0.9901556049539536,0.009844395046046363,0.03302635757383296,0.0450936805335027
1512,E02001551,1,0.0008659638554216867,0.0010165662650602411,0.0019954819277108434,0.9698795180722891,0.030120481927710843,0.027484939759036143,0.03953313253012048
1513,E02001552,1,0.0007616629641383687,0.0008886067914947635,0.001682005712472231,0.9879403364011425,0.012059663598857505,0.029831799428752775,0.03808314820691844
1514,E02001553,1,0.0005723825423324589,0.000667779632721202,0.0012878607202480325,0.9895063200572383,0.010493679942761746,0.040782256141187696,0.04650608156451228
1515,E02001554,1,0.0009142857142857143,0.0011047619047619048,0.002133333333333333,0.9824761904761905,0.017523809523809525,0.019428571428571427,0.023238095238095238
1516,E02001555,1,0.0008932196508323184,0.0011368250101502233,0.002192448233861145,0.9914738124238733,0.008526187576126675,0.013804303694681283,0.017864393016646368
1517,E02001556,1,0.0006641870350690755,0.0007438894792773645,0.0014080765143464399,0.9912327311370882,0.008767268862911796,0.04516471838469713,0.06030818278427205
1518,E02001557,1,0.0005800756620428752,0.0007061790668348045,0.001412358133669609,0.978562421185372,0.021437578814627996,0.058007566204287514,0.10819672131147541
1519,E02001558,1,0.0008103130755064457,0.0010681399631675874,0.0021731123388581955,0.988950276243094,0.011049723756906077,0.012154696132596685,0.016206261510128914
1520,E02001559,1,0.0007582938388625592,0.0009794628751974724,0.0019273301737756713,0.9889415481832543,0.011058451816745656,0.017061611374407582,0.021800947867298578
1521,E02001560,1,0.0005326540064844835,0.000555812876331635,0.0011347846225104215,0.9543770264011117,0.045622973598888374,0.08012968967114405,0.11648911533117184
1522,E02001561,1,0.0007111412123264478,0.0008127328140873687,0.001659329495428378,0.9708770741618693,0.029122925838130715,0.05113443955299695,0.07958008804605486
1523,E02001562,1,0.0008352315869400152,0.0009870918754745633,0.0019741837509491267,0.9848139711465452,0.015186028853454821,0.037965072133637055,0.045937737281700836
1524,E02001563,1,0.0007068223724646588,0.0009526736324523663,0.001874615857406269,0.9877074370006146,0.012292562999385371,0.02366318377381684,0.027658266748617086
1525,E02001564,1,0.0007628734901462174,0.000985378258105531,0.0020025429116338205,0.9933248569612206,0.006675143038779402,0.01048951048951049,0.013986013986013986
1526,E02001565,1,0.0008391608391608392,0.0011538461538461537,0.0022727272727272726,0.9902097902097902,0.009790209790209791,0.014685314685314685,0.024475524475524476
1527,E02001566,1,0.0007207207207207207,0.0008108108108108109,0.0015615615615615615,0.978978978978979,0.021021021021021023,0.047747747747747746,0.0891891891891892
1528,E02001567,1,0.0006339144215530904,0.0007131537242472267,0.0013998943475964079,0.9846804014791336,0.01531959852086635,0.03856312731114633,0.04886423666138404
1529,E02001568,1,0.0008768585589020205,0.0009531071292413268,0.0019443385436523064,0.9881814715974075,0.01181852840259245,0.0335493709492947,0.04498665650019062
1530,E02001569,1,0.0005858380030565461,0.0006367804381049414,0.0012735608762098828,0.9870096790626592,0.012990320937340805,0.03897096281202241,0.05043301069791136
1531,E02001570,1,0.0007064868336544638,0.0008028259473346178,0.0016056518946692357,0.9877970456005138,0.012202954399486191,0.04303147077713552,0.06615285806037251
1532,E02001571,1,0.0008778625954198473,0.0011068702290076336,0.0022137404580152673,0.9881679389312977,0.01183206106870229,0.019083969465648856,0.01984732824427481
1533,E02001572,1,0.0008008008008008007,0.0009009009009009009,0.0017350684017350684,0.98998998998999,0.01001001001001001,0.03970637303970637,0.054387721054387723
1534,E02001573,1,0.000799744081893794,0.000927703134996801,0.0017274472168905951,0.9878438899552143,0.01215611004478567,0.03166986564299424,0.036148432501599485
1535,E02001574,1,0.0009244992295839753,0.0011556240369799693,0.002272727272727273,0.9961479198767335,0.003852080123266564,0.013482280431432974,0.01848998459167951
1536,E02001575,1,0.0008160489629377763,0.0009180550833049984,0.0018021081264875892,0.9945596735804149,0.005440326419585175,0.04046242774566474,0.046582794967698064
1537,E02001576,1,0.0009760065067100447,0.0012200081333875558,0.002399349328995527,0.9938999593330622,0.0061000406669377795,0.01708011386742578,0.03456689711264742
1538,E02001577,1,0.0007380073800738008,0.0010063737001006373,0.0020127474002012745,0.9892653471989266,0.010734652801073465,0.013753773901375378,0.01912110030191211
1539,E02001578,1,0.0006082108464267612,0.0007095793208312214,0.0013684744044602129,0.9951849974657881,0.00481500253421186,0.026862645717181957,0.03649265078560568
1540,E02001579,1,0.0005868844092880836,0.0007144679765246236,0.0013779025261546314,0.9956621587139577,0.004337841286042358,0.02475121204388875,0.0341923960193927
1541,E02001580,1,0.000597663678348275,0.0007334963325183374,0.0014398261342026622,0.9904917142080957,0.009508285791904374,0.02580820429231187,0.03558815539255637
1542,E02001581,1,0.00097323600973236,0.00113544201135442,0.0021897810218978104,0.9943227899432279,0.0056772100567721,0.022303325223033254,0.026358475263584754
1543,E02001582,1,0.0007884362680683311,0.0009198423127463862,0.0017739816031537453,0.9924441524310118,0.0075558475689881735,0.022996057818659658,0.032194480946123524
1544,E02001583,1,0.0009492364836978951,0.0011143210895583988,0.0021873710276516713,0.9896822121337185,0.010317787866281469,0.02352455633512175,0.03673132480396203
1545,E02001584,1,0.0008016032064128256,0.001002004008016032,0.00197060788243153,0.9799599198396793,0.02004008016032064,0.014362057448229793,0.020708082832331328
1546,E02001585,1,0.0007936507936507938,0.0008658008658008658,0.0017316017316017316,0.9859307359307359,0.01406926406926407,0.03463203463203463,0.06565656565656566
1547,E02001586,1,0.000501002004008016,0.0006012024048096192,0.0011773547094188377,0.9914829659318637,0.008517034068136272,0.02404809619238477,0.050100200400801605
1548,E02001587,1,0.0008991399530883502,0.001016419077404222,0.001954652071931196,0.9913995308835027,0.008600469116497263,0.03792025019546521,0.05199374511336982
1549,E02001588,1,0.0007610853739245532,0.0008603573792190603,0.0016545334215751159,0.9894109861019192,0.010589013898080741,0.04367968232958306,0.053937789543348776
1550,E02001589,1,0.0006960556844547563,0.0008410672853828306,0.0016241299303944314,0.9892691415313225,0.010730858468677494,0.015081206496519721,0.03074245939675174
1551,E02001590,1,0.0008925506350841057,0.0009268795056642637,0.0016821146584277379,0.9910744936491589,0.008925506350841057,0.05698592516306213,0.09200137315482321
1552,E02001591,1,0.0007652280379553107,0.0007652280379553107,0.001499846954392409,0.9810223446587083,0.018977655341291706,0.0756045301499847,0.10682583409856138
1553,E02001592,1,0.0006372809346787042,0.0007169410515135423,0.001407328730748805,0.9827403080191184,0.01725969198088157,0.02628783855549655,0.03797132235793946
1554,E02001593,1,0.0008762705923589204,0.0008412197686645636,0.0016824395373291271,0.9723098492814581,0.027690150718541886,0.08692604276200491,0.10445145460918331
1555,E02001594,1,0.0008118602188492763,0.0008118602188492763,0.0016237204376985527,0.9707024355806565,0.02929756441934345,0.09142252029650547,0.1627250264737028
1556,E02001595,1,0.0006709533128319821,0.0008107352530053117,0.0015935141179759576,0.9924517752306402,0.007548224769359799,0.016214705060106235,0.02040816326530612
1557,E02001596,1,0.0006238133984269053,0.0007594250067805803,0.001464605370219691,0.9812855980471928,0.01871440195280716,0.025494982370490915,0.03607268782207757
1558,E02001597,1,0.0005665024630541871,0.0006650246305418719,0.0012807881773399016,0.987192118226601,0.012807881773399015,0.037192118226600984,0.05665024630541872
1559,E02001598,1,0.0005899705014749262,0.0006882989183874139,0.001352015732546706,0.9872173058013766,0.012782694198623401,0.02999016715830875,0.038593903638151426
1560,E02001599,1,0.0009135896459840122,0.0011419870574800152,0.0022839741149600305,0.9942900647126,0.005709935287400076,0.015607156452226875,0.02436239055957366
1561,E02001600,1,0.0006301502666020359,0.0007270964614638875,0.001454192922927775,0.9910324769752787,0.00896752302472128,0.046049442559379546,0.05841008240426563
1562,E02001601,1,0.0010511882998171845,0.001279707495429616,0.002513711151736746,0.9885740402193784,0.011425959780621572,0.021937842778793418,0.025137111517367458
1563,E02001602,1,0.0006408544726301736,0.0007209612817089453,0.0014152202937249667,0.9863818424566088,0.013618157543391188,0.020293724966622163,0.032309746328437916
1564,E02001603,1,0.0008231925554760199,0.001002147458840372,0.001968503937007874,0.9924838940586972,0.007516105941302791,0.02720114531138153,0.03400143163922691
1565,E02001604,1,0.0006946454413892908,0.0008104196816208394,0.0015629522431259047,0.988712011577424,0.011287988422575976,0.02170767004341534,0.029811866859623733
1566,E02001605,1,0.0007469957778499512,0.0009418642416368951,0.0018837284832737902,0.9899317960376746,0.01006820396232543,0.018837284832737902,0.026307242611237416
1567,E02001606,1,0.0007259528130671506,0.0008771929824561404,0.001663641863278887,0.9897156684815487,0.0102843315184513,0.024803387779794312,0.04053236539624924
1568,E02001607,1,0.0006125166444740346,0.0007456724367509986,0.0014380825565912117,0.9901464713715047,0.00985352862849534,0.020505992010652462,0.027163781624500664
1569,E02001608,1,0.0008516678495386799,0.0010290986515259048,0.002022711142654365,0.9918381831085876,0.008161816891412349,0.0205819730305181,0.025195173882185947
1570,E02001609,1,0.0006428172163219676,0.0008384572386808273,0.0016489659027389605,0.995248742314142,0.0047512576858580215,0.011179429849077696,0.01732811626607043
1571,E02001610,1,0.0006510048117746957,0.0008491367110104727,0.0016416643079535805,0.995188225304274,0.004811774695726012,0.014435324087178035,0.021228417775261816
1572,E02001611,1,0.0006555423122765197,0.0007747318235995233,0.0015494636471990466,0.9746722288438617,0.02532777115613826,0.018772348033373062,0.03486293206197855
1573,E02001612,1,0.0009058684521465143,0.0011027963765261914,0.0021662071681764474,0.9724300905868453,0.027569909413154785,0.01811736904293029,0.031114612051988972
1574,E02001613,1,0.0005086245024325519,0.0006191950464396284,0.001172047766475011,0.984077841662981,0.01592215833701902,0.01901813356921716,0.0362671384343211
1575,E02001614,1,0.0004864636209813874,0.0006133671742808798,0.0011844331641285956,0.9866751269035533,0.0133248730964467,0.014593908629441625,0.021573604060913704
1576,E02001615,1,0.0006993006993006993,0.0008817269686834904,0.0017330495591365157,0.9826695044086349,0.017330495591365156,0.010337488598358164,0.01945880206749772
1577,E02001616,1,0.0007381258023106546,0.000834403080872914,0.0016046213093709885,0.9695121951219512,0.03048780487804878,0.0279204107830552,0.04974326059050064
1578,E02001617,1,0.0010931351114997813,0.0011368605159597727,0.00209881941407958,0.960209881941408,0.03979011805859204,0.05859204197638828,0.08307826847398339
1579,E02001618,1,0.0005915701257086517,0.0007394626571358146,0.0014296278037959082,0.9859502095144195,0.014049790485580478,0.015528715799852107,0.03401528222824747
1580,E02001619,1,0.0006006006006006006,0.0006506506506506507,0.0012012012012012011,0.970970970970971,0.02902902902902903,0.05530530530530531,0.07832832832832833
1581,E02001620,1,0.0008654886404615939,0.0009015506671474937,0.0016949152542372883,0.9661016949152542,0.03389830508474576,0.06310854670032456,0.08763072484673638
1582,E02001621,1,0.0010412147505422993,0.0010412147505422993,0.0019956616052060738,0.9778741865509761,0.02212581344902386,0.0668112798264642,0.09891540130151844
1583,E02001622,1,0.0005494505494505495,0.0005744255744255744,0.0011488511488511489,0.9747752247752248,0.025224775224775224,0.056943056943056944,0.09665334665334666
1584,E02001623,1,0.000757346258709482,0.0007270524083611027,0.0013935171160254468,0.9842471978188427,0.015752802181157224,0.09512269009391093,0.13571644956073917
1585,E02001624,1,0.0005970149253731343,0.0006467661691542288,0.001218905472636816,0.9701492537313433,0.029850746268656716,0.050248756218905476,0.07487562189054726
1586,E02001625,1,0.0007549543881723812,0.0007864108210128972,0.0014784523435042466,0.9811261402956905,0.01887385970430953,0.06417112299465241,0.0962566844919786
1587,E02001626,1,0.0009700889248181083,0.0012126111560226355,0.0023039611964430075,0.9826192400970089,0.017380759902991108,0.02223120452708165,0.034761519805982216
1588,E02001627,1,0.0007890961262553803,0.0009325681492109039,0.001793400286944046,0.9687948350071736,0.031205164992826398,0.02618364418938307,0.06420373027259685
1589,E02001628,1,0.0012527964205816555,0.0011185682326621924,0.002192393736017897,0.9601789709172259,0.03982102908277405,0.12080536912751678,0.1413870246085011
1590,E02001629,1,0.0007697690692792163,0.0008047585724282715,0.001609517144856543,0.9629111266620014,0.0370888733379986,0.07907627711686493,0.1224632610216935
1591,E02001630,1,0.0011063526052819414,0.0009992862241256246,0.0019271948608137045,0.9675231977159172,0.0324768022840828,0.11563169164882227,0.13704496788008566
1592,E02001631,1,0.0006851355376824546,0.0008340780458742925,0.0015787905868334823,0.9776586237712243,0.022341376228775692,0.020554066130473638,0.04617217753946976
1593,E02001632,1,0.0006407322654462242,0.0005263157894736842,0.0010297482837528604,0.9649885583524027,0.03501144164759725,0.17940503432494279,0.26842105263157895
1594,E02001633,1,0.0007239534151715454,0.000912810827824992,0.001825621655649984,0.9883537928863708,0.01164620711362921,0.01668240478438779,0.022348127163991188
1595,E02001634,1,0.0004774897680763984,0.0006139154160982265,0.001159618008185539,0.9749886311959982,0.02501136880400182,0.020009095043201454,0.051614370168258296
1596,E02001635,1,0.0006825938566552901,0.0008532423208191126,0.0017064846416382253,0.9883959044368601,0.011604095563139932,0.017747440273037544,0.04573378839590444
1597,E02001636,1,0.0005028735632183908,0.0005268199233716476,0.0010536398467432951,0.9794061302681992,0.020593869731800767,0.08093869731800767,0.15205938697318008
1598,E02001637,1,0.0012340425531914892,0.0010638297872340426,0.002,0.9859574468085106,0.014042553191489362,0.14893617021276595,0.18127659574468086
1599,E02001638,1,0.0012623985572587917,0.0014878268710550044,0.0025247971145175834,0.9806131650135257,0.0193868349864743,0.05725879170423805,0.13345356176735798
1600,E02001639,1,0.0007916516732637641,0.0009715725080964376,0.0018351925152932708,0.9766102914717524,0.023389708528247573,0.030586541921554515,0.05397625044980209
1601,E02001640,1,0.0009752699407871821,0.001079763148728666,0.0019157088122605363,0.9756182514803204,0.024381748519679555,0.07836990595611286,0.21142459073493555
1602,E02001642,1,0.0005983545250560958,0.0006482174021441037,0.0012715033657442034,0.9723261032161555,0.027673896783844427,0.04736973323360758,0.060084766891049614
1603,E02001643,1,0.0008427995602784902,0.0010993037742762918,0.0022352510076951264,0.9908391352143643,0.009160864785635764,0.015756687431293513,0.03371198241113961
1604,E02001646,1,0.0010514865844815082,0.0012327773749093547,0.0021029731689630165,0.9713560551124003,0.02864394488759971,0.0678027556200145,0.20232052211747642
1605,E02001647,1,0.0008575689783743474,0.0010067114093959733,0.0019388516032811335,0.9780014914243103,0.021998508575689784,0.035794183445190156,0.049217002237136466
1606,E02001648,1,0.0009028530155290719,0.0012278801011195376,0.002239075478512098,0.9772481040086674,0.02275189599133261,0.020223907547851208,0.11845431563741422
1607,E02001649,1,0.0005505026328386787,0.0005505026328386787,0.001077070368597415,0.9863571086644327,0.013642891335567257,0.0749162278602202,0.11105792245093346
1608,E02001650,1,0.0006782659982306104,0.0007077558242406369,0.0012680625184311413,0.934532586257741,0.06546741374225892,0.10940725449719847,0.33205544087289884
1609,E02001651,1,0.0007562008469449486,0.00102843315184513,0.0020266182698124623,0.9957652752571083,0.004234724742891712,0.007562008469449486,0.013006654567453115
1610,E02001652,1,0.0007122131363756266,0.0007649696649960433,0.0012925349512002112,0.9585861250329728,0.04141387496702717,0.10973357953046689,0.279873384331311
1611,E02001653,1,0.000709448564979039,0.0007739438890680425,0.001418897129958078,0.9832312157368591,0.01676878426314092,0.06320541760722348,0.13318284424379231
1612,E02001654,1,0.0009094353921940128,0.0010610079575596816,0.0020083364910951115,0.9882531261841606,0.011746873815839333,0.02235695339143615,0.0325881015536188
1613,E02001655,1,0.0006434630008774496,0.0007312079555425563,0.001403919274641708,0.9818660427025446,0.018133957297455396,0.037730330505995904,0.06961099736765136
1614,E02001656,1,0.0008547008547008547,0.001051939513477975,0.0019723865877712033,0.9779750164365549,0.0220249835634451,0.042735042735042736,0.060486522024983565
1615,E02001657,1,0.0006907985631389886,0.0008842221608179056,0.0016855484940591322,0.984249792760431,0.015750207239568943,0.015197568389057751,0.02017131804365847
1616,E02001658,1,0.000990952175786299,0.000990952175786299,0.0018957345971563982,0.974579922447221,0.025420077552778975,0.07927617406290392,0.11546747091770788
1617,E02001659,1,0.0006720430107526882,0.0007728494623655914,0.0015793010752688172,0.9899193548387096,0.010080645161290322,0.038306451612903226,0.06821236559139784
1618,E02001660,1,0.0005876591576885406,0.0007345739471106758,0.0013712047012732615,0.9701273261508325,0.029872673849167482,0.0416258570029383,0.09720861900097943
1619,E02001661,1,0.0005758157389635317,0.0006580751302440362,0.0012887304633945708,0.9786125582670688,0.021387441732931178,0.053742802303262956,0.10830819851933096
