,GEOGRAPHY_CODE,All categories: Living arrangements,Living in a couple,Living in a couple: Cohabiting,Living in a couple: Married or in a registered same-sex civil partnership,Not living in a couple,Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved,Not living in a couple: Married or in a registered same-sex civil partnership,Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership),Not living in a couple: Single (never married or never registered a same-sex civil partnership),Not living in a couple: Widowed or surviving partner from a same-sex civil partnership
1513,E02001552,5983.0,0.6145746281129868,0.18970416179174326,0.42487046632124353,0.3854253718870132,0.07270600033428046,0.010696974761825172,0.021226809292996824,0.21728229984957378,0.06351328764833696
1514,E02001553,7959.0,0.5745696695564769,0.1431084307073753,0.43146123884910165,0.4254303304435231,0.07513506721949993,0.012313104661389622,0.022615906520919715,0.23671315491895967,0.07865309712275412
1515,E02001554,5217.0,0.6680084339658807,0.1339850488786659,0.5340233850872149,0.3319915660341192,0.05922944220816561,0.010734138393712862,0.015334483419589803,0.18286371477860838,0.06382978723404255
1516,E02001555,4680.0,0.6576923076923077,0.11837606837606837,0.5393162393162393,0.3423076923076923,0.06196581196581197,0.009829059829059829,0.015384615384615385,0.18226495726495726,0.07286324786324787
1517,E02001556,7171.0,0.5537581927206805,0.14739924696695023,0.4063589457537303,0.4462418072793195,0.0803235253102775,0.013945056477478734,0.02370659601171385,0.24808255473434668,0.08018407474550272
1518,E02001557,7638.0,0.5239591516103692,0.1434930610107358,0.38046609059963343,0.4760408483896308,0.08182770358732652,0.021733438072793924,0.027101335428122545,0.291044776119403,0.054333595181984815
1519,E02001558,5265.0,0.6883190883190883,0.1094017094017094,0.5789173789173789,0.31168091168091167,0.05242165242165242,0.010446343779677113,0.014434947768281102,0.1627730294396961,0.07160493827160494
1520,E02001559,6270.0,0.6810207336523126,0.11610845295055822,0.5649122807017544,0.3189792663476874,0.050558213716108455,0.007655502392344498,0.01722488038277512,0.17974481658692185,0.06379585326953748
1521,E02001560,7707.0,0.46736732840275075,0.16296872972622292,0.30439859867652785,0.5326326715972493,0.09977942130530687,0.023874399896198262,0.03101076943038796,0.32204489425197874,0.05592318671337745
1522,E02001561,5106.0,0.5050920485703094,0.15413239326282804,0.3509596553074814,0.4949079514296906,0.10203681942812377,0.014296905601253428,0.02448100274187231,0.2933803368585977,0.060712886799843324
1523,E02001562,4792.0,0.5696994991652755,0.12145242070116861,0.44824707846410683,0.43030050083472454,0.08368113522537562,0.008347245409015025,0.016068447412353925,0.2141068447412354,0.10809682804674457
1524,E02001563,6302.0,0.6374166931132974,0.09822278641701047,0.5391939066962869,0.36258330688670265,0.05712472231037766,0.00999682640431609,0.015233259282767376,0.2000952078705173,0.08013329101872421
1525,E02001564,6273.0,0.7014187788936713,0.08480790690259844,0.6166108719910729,0.29858122110632873,0.04973696795791487,0.00860832137733142,0.012115415271799776,0.16802168021680217,0.06009883628248047
1526,E02001565,5645.0,0.6827280779450842,0.0945969884853853,0.5881310894596988,0.31727192205491583,0.04428697962798937,0.013108945969884853,0.015411868910540302,0.18476527900797166,0.05969884853852967
1527,E02001566,6157.0,0.5596881598180933,0.1812571057333117,0.37843105408478156,0.4403118401819068,0.07763521195387364,0.011531590060094202,0.03037193438362839,0.27870716257917816,0.04206594120513237
1528,E02001567,7167.0,0.5850425561601786,0.160876238314497,0.4241663178456816,0.4149574438398214,0.08064741174829078,0.011022743128226594,0.020650202316171342,0.2385935537881959,0.0640435328589368
1529,E02001568,4843.0,0.5694817262027668,0.1399958703283089,0.429485855874458,0.4305182737972331,0.08176749948379104,0.008052859797646087,0.022919677885608093,0.24096634317571752,0.07681189345447037
1530,E02001569,7287.0,0.5671744202003568,0.1667352820090572,0.40043913819129956,0.4328255797996432,0.07437903115136545,0.008919994510772609,0.022505832304103197,0.26732537395361605,0.05969534787978592
1531,E02001570,5540.0,0.5351985559566786,0.15252707581227437,0.38267148014440433,0.4648014440433213,0.08898916967509025,0.012093862815884477,0.02779783393501805,0.2527075812274368,0.0832129963898917
1532,E02001571,5047.0,0.649296611848623,0.12304339211412721,0.5262532197344958,0.3507033881513771,0.05250643946899148,0.008123637804636418,0.016643550624133148,0.20269467010105013,0.07073509015256588
1533,E02001572,5706.0,0.5701016473887136,0.16105853487556956,0.40904311251314407,0.42989835261128634,0.07150368033648791,0.01244304241149667,0.020679985979670523,0.2434279705573081,0.08184367332632317
1534,E02001573,6200.0,0.6069354838709677,0.1514516129032258,0.45548387096774196,0.39306451612903226,0.05451612903225807,0.008870967741935484,0.018387096774193548,0.24177419354838708,0.06951612903225807
1535,E02001574,5122.0,0.6805935181569699,0.14720812182741116,0.5333853963295587,0.31940648184303005,0.05408043732916829,0.008785630613041781,0.019328387348691918,0.18293635298711441,0.054275673565013664
1536,E02001575,5503.0,0.5589678357259676,0.1624568417226967,0.39651099400327094,0.44103216427403236,0.08250045429765582,0.010539705615119027,0.02580410685080865,0.2447755769580229,0.07741232055242595
1537,E02001576,4628.0,0.6454191875540191,0.13418323249783923,0.5112359550561798,0.354580812445981,0.07000864304235091,0.011019878997407088,0.025064822817631807,0.1905790838375108,0.05790838375108038
1538,E02001577,5491.0,0.6654525587324713,0.09287925696594428,0.5725733017665271,0.33454744126752867,0.05973411036241122,0.010562739027499544,0.020032780914223274,0.15716627208158807,0.0870515388818066
1539,E02001578,7412.0,0.6308688613059903,0.17512142471667566,0.4557474365893146,0.3691311386940097,0.06867242309767944,0.008229897463572585,0.01807879114948732,0.2092552617377226,0.06489476524554776
1540,E02001579,7312.0,0.612144420131291,0.12335886214442013,0.4887855579868709,0.38785557986870894,0.06236323851203501,0.009299781181619256,0.021061269146608316,0.21074945295404815,0.08438183807439825
1541,E02001580,6832.0,0.6255854800936768,0.1320257611241218,0.49355971896955503,0.3744145199063232,0.06674473067915691,0.009660421545667448,0.01478337236533958,0.20199063231850117,0.08123536299765809
1542,E02001581,4749.0,0.6397136239208254,0.1326595072646873,0.5070541166561381,0.3602863760791746,0.0629606232891135,0.006317119393556538,0.014529374605180037,0.208043798694462,0.0684354600968625
1543,E02001582,5841.0,0.6099982879643897,0.1268618387262455,0.48313644923814414,0.39000171203561035,0.06454374250984421,0.009416195856873822,0.02054442732408834,0.2222222222222222,0.07327512412258175
1544,E02001583,4538.0,0.6214191273688849,0.17232260907888938,0.4490965182899956,0.378580872631115,0.0625826355222565,0.007712648743940061,0.021595416483032173,0.21529308065226974,0.07139709122961657
1545,E02001584,5972.0,0.6707970529135968,0.11185532484929672,0.5589417280643001,0.32920294708640324,0.056932350971198926,0.0072002679169457465,0.012391158740790355,0.19658405894172806,0.05609511051574012
1546,E02001585,4875.0,0.566974358974359,0.16574358974358974,0.4012307692307692,0.433025641025641,0.08123076923076923,0.008,0.02317948717948718,0.24882051282051282,0.07179487179487179
1547,E02001586,6908.0,0.5467573827446439,0.1321656050955414,0.4145917776491025,0.4532426172553561,0.09872611464968153,0.006948465547191662,0.018529241459177764,0.24218297625940938,0.08685581933989578
1548,E02001587,4679.0,0.5565291729001923,0.14276554819405857,0.4137636247061338,0.4434708270998077,0.07373370378285958,0.006411626415900834,0.02201325069459286,0.25283180166702285,0.0884804445394315
1549,E02001588,5632.0,0.55078125,0.13600852272727273,0.4147727272727273,0.44921875,0.07901278409090909,0.00870028409090909,0.018821022727272728,0.2531960227272727,0.08948863636363637
1550,E02001589,6516.0,0.6850828729281768,0.13167587476979742,0.5534069981583793,0.3149171270718232,0.051718845917740945,0.008440761203192142,0.016114180478821363,0.1751074278698588,0.06353591160220995
1551,E02001590,5502.0,0.5165394402035624,0.1613958560523446,0.3551435841512177,0.48346055979643765,0.0812431842966194,0.015448927662668121,0.025808796801163214,0.30061795710650674,0.06034169392948019
1552,E02001591,6268.0,0.5212188895979579,0.12141033822590938,0.3998085513720485,0.47878111040204213,0.07530312699425654,0.02185705169112955,0.024569240587109124,0.3010529674537332,0.055998723675813655
1553,E02001592,7315.0,0.6233766233766234,0.127136021872864,0.49624060150375937,0.37662337662337664,0.06151742993848257,0.009432672590567327,0.01490088858509911,0.22173615857826384,0.06903622693096377
1554,E02001593,5262.0,0.5169137210186241,0.15925503610794375,0.35765868491068037,0.4830862789813759,0.09064994298745724,0.026985936906119345,0.03097681489927784,0.28487267198783733,0.049600912200684154
1555,E02001594,5069.0,0.4851055434997041,0.14578812389031368,0.33931741960939044,0.514894456500296,0.08759124087591241,0.03590451765634248,0.031169855987374234,0.29828368514499903,0.061945156835667786
1556,E02001595,7121.0,0.6659177081870524,0.12301643027664654,0.5429012779104059,0.33408229181294763,0.056312315685999155,0.006319337171745541,0.017975003510742875,0.1943547254599073,0.05912090998455273
1557,E02001596,7030.0,0.6398293029871978,0.11465149359886202,0.5251778093883357,0.3601706970128023,0.06571834992887625,0.008677098150782362,0.016073968705547653,0.19089615931721196,0.07880512091038407
1558,E02001597,7463.0,0.5625083746482648,0.16012327482245745,0.40238509982580734,0.43749162535173525,0.08066461208629237,0.008441645450891063,0.022645048907945865,0.2553932734825137,0.07034704542409219
1559,E02001598,7854.0,0.6297428062133944,0.11382734912146678,0.5159154570919277,0.37025719378660554,0.058059587471352175,0.0106951871657754,0.01502419149477973,0.20104405398523045,0.08543417366946779
1560,E02001599,5131.0,0.6801793022802572,0.11147924381212239,0.5687000584681349,0.31982069771974275,0.04677450789319821,0.0068212824010914054,0.014811927499512765,0.18339504969791465,0.06801793022802573
1561,E02001600,8538.0,0.634574841883345,0.07894120402904661,0.5556336378542984,0.36542515811665494,0.049894588896697116,0.022487702037947997,0.016865776528460996,0.2082454907472476,0.06793159990630124
1562,E02001601,4193.0,0.6448843310279037,0.10589077033150489,0.5389935606963988,0.35511566897209634,0.06343906510851419,0.009062723586930598,0.015025041736227046,0.19103267350345815,0.07655616503696637
1563,E02001602,7321.0,0.6486818740609206,0.11979237809042481,0.5288894959704958,0.35131812593907935,0.056686245048490645,0.008878568501570823,0.014615489687201203,0.2040704821745663,0.06706734052725037
1564,E02001603,5349.0,0.6135726303982053,0.12637876238549262,0.48719386801271264,0.38642736960179475,0.0626285286969527,0.0089736399326977,0.01944288652084502,0.21817162086371283,0.07721069358758646
1565,E02001604,6726.0,0.6590841510556051,0.15388046387154328,0.5052036871840618,0.34091584894439486,0.053374962830805825,0.005798394290811775,0.018138566755872734,0.21052631578947367,0.05307760927743087
1566,E02001605,5902.0,0.6631650288037954,0.1531684174855981,0.5099966113181972,0.3368349711962047,0.058963063368349715,0.007793968146391054,0.018468315825144018,0.1951880718400542,0.056421552016265676
1567,E02001606,6333.0,0.6210326859308385,0.13153323859150481,0.48949944733933365,0.3789673140691615,0.06821411653244908,0.007263540186325596,0.019737880941102164,0.2145902415916627,0.06916153481762198
1568,E02001607,7160.0,0.6335195530726258,0.12513966480446928,0.5083798882681564,0.3664804469273743,0.06717877094972068,0.005865921787709497,0.015502793296089385,0.20572625698324024,0.07220670391061453
1569,E02001608,5561.0,0.6775759755439669,0.137385362344902,0.5401906131990649,0.3224240244560331,0.05196907031109513,0.006833303362704549,0.017442905952166875,0.18449919079302285,0.0616795540370437
1570,E02001609,7000.0,0.6942857142857143,0.10942857142857143,0.5848571428571429,0.3057142857142857,0.04657142857142857,0.005714285714285714,0.013571428571428571,0.1702857142857143,0.06957142857142858
1571,E02001610,6716.0,0.6816557474687314,0.12179868969624777,0.5598570577724836,0.31834425253126863,0.06015485407980941,0.008636092912447886,0.015187611673615247,0.16334127456819536,0.07102441929720071
1572,E02001611,6110.0,0.6273322422258593,0.12749590834697216,0.4998363338788871,0.37266775777414074,0.06546644844517185,0.006546644844517185,0.015875613747954175,0.20589198036006548,0.07888707037643208
1573,E02001612,4775.0,0.6789528795811518,0.13403141361256546,0.5449214659685864,0.32104712041884814,0.055916230366492146,0.0077486910994764395,0.012984293193717278,0.18513089005235603,0.05926701570680628
1574,E02001613,8607.0,0.6384338329266875,0.12466596955966074,0.5137678633670268,0.3615661670733124,0.06250726153131173,0.006273963053328686,0.01545253863134658,0.20401998373416985,0.07331242012315557
1575,E02001614,9103.0,0.6715368559815446,0.1183126441832363,0.5532242117983083,0.32846314401845544,0.05360870042843019,0.006481379764912666,0.014281006261671976,0.18686147423926178,0.06723058332417885
1576,E02001615,6379.0,0.6991691487693996,0.10628625176359931,0.5928828970058003,0.3008308512306004,0.04107226838062392,0.008622041072268381,0.012227621884307885,0.17197052829597115,0.06693839159742906
1577,E02001616,5848.0,0.5923392612859097,0.12038303693570451,0.4719562243502052,0.4076607387140903,0.06429548563611491,0.0066689466484268125,0.015560875512995896,0.23187414500683995,0.08926128590971272
1578,E02001617,4194.0,0.5174058178350024,0.16690510252742013,0.35050071530758226,0.4825941821649976,0.07343824511206486,0.010491177873152123,0.028135431568907965,0.304482594182165,0.06604673342870768
1579,E02001618,7746.0,0.6831913245546088,0.12729150529305447,0.5558998192615543,0.31680867544539115,0.04841208365608056,0.011877097856958431,0.015620965659695327,0.18732248902659437,0.05357603924606248
1580,E02001619,7350.0,0.5268027210884354,0.14258503401360545,0.38421768707482995,0.4731972789115646,0.07714285714285714,0.00925170068027211,0.022585034013605444,0.2810884353741497,0.08312925170068028
1581,E02001620,4937.0,0.5207615961109986,0.1407737492404294,0.3799878468705692,0.4792384038890014,0.08264128012963338,0.01073526433056512,0.02693943690500304,0.29005468908243875,0.06886773344136116
1582,E02001621,4170.0,0.5491606714628298,0.16546762589928057,0.38369304556354916,0.45083932853717024,0.07218225419664269,0.012949640287769784,0.02446043165467626,0.2724220623501199,0.06882494004796164
1583,E02001622,6970.0,0.5414634146341464,0.17302725968436156,0.36843615494978477,0.4585365853658537,0.07245337159253945,0.011047345767575323,0.023385939741750357,0.2824964131994261,0.06915351506456241
1584,E02001623,5970.0,0.4748743718592965,0.11072026800670016,0.36415410385259633,0.5251256281407035,0.08659966499162479,0.020100502512562814,0.037520938023450585,0.29731993299832493,0.08358458961474037
1585,E02001624,7554.0,0.5917394757744241,0.14879534021710353,0.44294413555732065,0.40826052422557585,0.06036536934074663,0.013502779984114376,0.021577971935398465,0.2597299444003177,0.053084458564998674
1586,E02001625,5761.0,0.5226523173060232,0.14007984724874153,0.38257247005728173,0.47734768269397676,0.07897934386391252,0.010762020482555113,0.024822079500086792,0.2916160388821385,0.0711681999652838
1587,E02001626,4798.0,0.6198416006669446,0.13630679449770738,0.48353480616923716,0.38015839933305545,0.05252188411838266,0.011046269278866195,0.01896623593163818,0.23530637765735724,0.06231763234681117
1588,E02001627,4964.0,0.5425060435132957,0.18755036261079774,0.35495568090249796,0.45749395648670427,0.07695406929895246,0.009669621273166801,0.02639000805801773,0.29331184528605964,0.05116841257050766
1589,E02001628,4479.0,0.5449877204733199,0.08551015851752623,0.4594775619557937,0.45501227952668005,0.0622906898861353,0.03884795713328868,0.028354543424871623,0.2592096450100469,0.06630944407233758
1590,E02001629,5052.0,0.5019794140934284,0.13222486144101345,0.36975455265241486,0.49802058590657167,0.07482185273159145,0.023555027711797308,0.028701504354711006,0.3004750593824228,0.07046714172604909
1591,E02001630,6055.0,0.523534269199009,0.07663088356729975,0.44690338563170934,0.4764657308009909,0.05301403798513625,0.04475639966969447,0.027910817506193227,0.3060280759702725,0.04475639966969447
1592,E02001631,6297.0,0.6263299984119421,0.1572177227251072,0.469112275686835,0.3736700015880578,0.05399396538033985,0.006987454343338097,0.01842147054152771,0.2302683817690964,0.06399872955375575
1593,E02001632,8414.0,0.4553125742809603,0.11445210363679581,0.34086047064416447,0.5446874257190397,0.06001901592583789,0.051580698835274545,0.03684335631091039,0.35690515806988354,0.03933919657713335
1594,E02001633,6191.0,0.6677434986270393,0.09400743014052657,0.5737360684865127,0.33225650137296076,0.04974963656921338,0.007591665320626716,0.012921983524471006,0.1846228396058795,0.07737037635277015
1595,E02001634,8028.0,0.5619083208769308,0.18896362730443447,0.37294469357249627,0.43809167912306923,0.055680119581464876,0.008470353761833582,0.014573991031390135,0.30480817140009964,0.05455904334828102
1596,E02001635,5013.0,0.5844803510871733,0.11410333133851985,0.4703770197486535,0.41551964891282667,0.07301017354877319,0.010771992818671455,0.01855176540993417,0.22022740873728305,0.09295830839816477
1597,E02001636,7176.0,0.3939520624303233,0.12081939799331104,0.2731326644370123,0.6060479375696767,0.08932552954292085,0.023411371237458192,0.025222965440356744,0.40788740245261984,0.06020066889632107
1598,E02001637,4838.0,0.5221165770979743,0.09136006614303431,0.43075651095494005,0.4778834229020256,0.054774700289375776,0.03865233567589913,0.028730880529144274,0.28875568416701114,0.06696982224059529
1599,E02001638,5868.0,0.256305385139741,0.10190865712338106,0.15439672801635992,0.743694614860259,0.023176550783912748,0.006987048398091343,0.005964553510565781,0.6847307430129516,0.02283571915473756
1600,E02001639,5317.0,0.4889975550122249,0.1703968403234907,0.31860071468873424,0.511002444987775,0.04645476772616137,0.008087267255971413,0.012601090840699642,0.3953357156291142,0.04852360353582848
1601,E02001640,7568.0,0.24312896405919662,0.08324524312896406,0.15988372093023256,0.7568710359408034,0.027219873150105708,0.008192389006342496,0.007267441860465116,0.6897463002114165,0.024445031712473572
1602,E02001642,7647.0,0.6024584804498496,0.15025500196155356,0.45220347848829606,0.3975415195501504,0.05440041846475742,0.014253955799659997,0.01909245455734275,0.23551719628612527,0.07427749444226495
1603,E02001643,5159.0,0.6656328745880985,0.08218647024617173,0.5834464043419267,0.33436712541190156,0.050203527815468114,0.009691800736576855,0.011630160883892227,0.1874394262453964,0.07540220973056794
1604,E02001646,7214.0,0.25907956750762406,0.07360687551982256,0.1854726919878015,0.7409204324923759,0.030219018574993067,0.009703354588300527,0.008039922373163293,0.6667590795675076,0.026199057388411422
1605,E02001647,4904.0,0.5982871125611745,0.1068515497553018,0.49143556280587275,0.40171288743882544,0.06239804241435563,0.011215334420880914,0.023450244698205547,0.2118678629690049,0.09278140293637846
1606,E02001648,5795.0,0.4702329594477998,0.08955996548748922,0.3806729939603106,0.5297670405522001,0.05176876617773943,0.009663503019844694,0.013977566867989646,0.41190681622088005,0.04245038826574633
1607,E02001649,7227.0,0.47405562474055624,0.15276048152760482,0.32129514321295144,0.5259443752594437,0.0805313408053134,0.013421890134218902,0.026151930261519303,0.33098104330981043,0.07485817074858171
1608,E02001650,6624.0,0.29347826086956524,0.11503623188405797,0.17844202898550723,0.7065217391304348,0.050724637681159424,0.02717391304347826,0.021286231884057972,0.582427536231884,0.024909420289855072
1609,E02001651,6478.0,0.7165791911083668,0.0595862920654523,0.6569928990429145,0.28342080889163324,0.03874652670577339,0.010497066995986416,0.013121333744983019,0.1528249459709787,0.06823093547391171
1610,E02001652,8777.0,0.3265352626182067,0.1155292241084653,0.21100603850974137,0.6734647373817934,0.03190156089780107,0.02757206334738521,0.01344422923550188,0.576734647373818,0.02381223652728723
1611,E02001653,5377.0,0.4868885995908499,0.17184303514971175,0.3150455644411382,0.51311140040915,0.07513483355030687,0.015622094104519249,0.02454900502138739,0.33661893249023617,0.06118653524270039
1612,E02001654,5079.0,0.6253199448710376,0.12522150029533372,0.5000984445757038,0.3746800551289624,0.052372514274463475,0.0070880094506792675,0.014176018901358535,0.21283717267178578,0.08820633983067533
1613,E02001655,6155.0,0.5530463038180341,0.13030056864337936,0.42274573517465475,0.4469536961819659,0.0752233956133225,0.00926076360682372,0.020958570268074735,0.26271324126726237,0.07879772542648253
1614,E02001656,6644.0,0.44927754364840455,0.12025888019265503,0.32901866345574954,0.5507224563515954,0.041089704996989766,0.011137868753762794,0.00963275135460566,0.44852498494882603,0.0403371462974112
1615,E02001657,7127.0,0.6298582853935737,0.13006875263084047,0.49978953276273325,0.37014171460642625,0.04546092324961414,0.00912024694822506,0.011084607829381227,0.25438473410972356,0.05009120246948225
1616,E02001658,4081.0,0.47537368292085275,0.1470227885322225,0.32835089438863024,0.5246263170791473,0.07424650820877236,0.010291595197255575,0.028914481744670425,0.340112717471208,0.07106101445724088
1617,E02001659,5044.0,0.5220063441712927,0.14056304520222046,0.38144329896907214,0.4779936558287074,0.08921490880253767,0.007137192704203013,0.02498017446471055,0.2595162569389374,0.0971451229183188
1618,E02001660,7926.0,0.5267474135755741,0.1515266212465304,0.37522079232904365,0.4732525864244259,0.04832197829926823,0.022710068130204392,0.01690638405248549,0.3422911935402473,0.04302296240222054
1619,E02001661,6306.0,0.474151601649223,0.14906438312718046,0.3250872185220425,0.525848398350777,0.08436409768474469,0.01601649222962258,0.028702822708531556,0.32556295591500156,0.07120202981287663
1620,E02001662,6199.0,0.5952572995644458,0.14163574770124213,0.45362155186320374,0.4047427004355541,0.06597838361025972,0.00935634779803194,0.01968059364413615,0.22632682690756573,0.08340054847556057
1621,E02001663,6192.0,0.5723514211886305,0.21543927648578812,0.3569121447028424,0.42764857881136953,0.05813953488372093,0.012919896640826873,0.020671834625323,0.30458656330749356,0.03133074935400517
1622,E02001664,5143.0,0.6218160606649815,0.12560762201049971,0.49620843865448183,0.3781839393350185,0.054637371184133775,0.007388683647676453,0.01652731868559207,0.22535485125413182,0.07427571456348435
1623,E02001665,7526.0,0.6991761892107361,0.07414297103374967,0.6250332181769864,0.3008238107892639,0.04132341217114005,0.009566834972096731,0.013021525378687218,0.16994419346266276,0.06696784480467712
1624,E02001666,4976.0,0.5868167202572347,0.14590032154340837,0.4409163987138264,0.41318327974276525,0.06872990353697749,0.01004823151125402,0.018689710610932476,0.2437700964630225,0.07194533762057878
1625,E02001669,6253.0,0.5888373580681273,0.17719494642571565,0.41164241164241167,0.4111626419318727,0.06924676155445386,0.010235087158164081,0.023188869342715496,0.25139932832240525,0.05709259555413401
1626,E02001670,4704.0,0.48107993197278914,0.13626700680272108,0.344812925170068,0.5189200680272109,0.08886054421768708,0.011267006802721089,0.024447278911564625,0.30612244897959184,0.08822278911564625
1627,E02001671,5115.0,0.6592375366568914,0.11730205278592376,0.5419354838709678,0.3407624633431085,0.05689149560117302,0.00469208211143695,0.017008797653958945,0.19608993157380253,0.06608015640273705
1628,E02001672,5031.0,0.6167759888690121,0.1178692108924667,0.4989067779765454,0.38322401113098786,0.06300934207910952,0.006758099781355596,0.017094017094017096,0.19876764062810576,0.09759491154839992
1629,E02001673,4433.0,0.6983983758177307,0.12091134671779834,0.5774870290999323,0.3016016241822693,0.04646965937288518,0.004962779156327543,0.01466275659824047,0.2005413940897812,0.03496503496503497
1630,E02001674,7315.0,0.6447026657552973,0.09569377990430622,0.5490088858509912,0.35529733424470267,0.053588516746411484,0.0101161995898838,0.015311004784688996,0.19179767600820233,0.08448393711551606
1631,E02001675,7475.0,0.5923745819397993,0.13618729096989968,0.4561872909698997,0.4076254180602007,0.07625418060200669,0.008026755852842809,0.021137123745819397,0.231438127090301,0.07076923076923076
1632,E02001676,4837.0,0.6781062642133554,0.09675418647922265,0.5813520777341328,0.3218937357866446,0.04899731238370891,0.010750465164358073,0.009716766590862104,0.1738681000620219,0.07856109158569362
1633,E02001678,8200.0,0.6808536585365854,0.06865853658536586,0.6121951219512195,0.31914634146341464,0.05134146341463414,0.010609756097560976,0.012804878048780487,0.16219512195121952,0.08219512195121952
1634,E02001679,5027.0,0.5219813009747364,0.12611895762880446,0.39586234334593196,0.47801869902526356,0.09349512631788343,0.012333399641933558,0.02267754127710364,0.2595981698826338,0.08991446190570918
1635,E02001680,4904.0,0.4445350734094617,0.13947797716150082,0.30505709624796085,0.5554649265905384,0.10868678629690048,0.01264274061990212,0.0316068515497553,0.31199021207177813,0.09053833605220228
1636,E02001681,6102.0,0.6648639790232711,0.0880039331366765,0.5768600458865946,0.33513602097672895,0.06227466404457555,0.006227466404457555,0.014913143231727303,0.17649950835791545,0.0752212389380531
1637,E02001682,6448.0,0.6380272952853598,0.11879652605459057,0.5192307692307693,0.3619727047146402,0.062034739454094295,0.00620347394540943,0.019385856079404466,0.20192307692307693,0.07242555831265508
1638,E02001683,7501.0,0.6393814158112252,0.13064924676709772,0.5087321690441274,0.36061858418877485,0.060391947740301294,0.007065724570057326,0.015997866951073192,0.21157179042794294,0.06559125449940008
1639,E02001684,5644.0,0.5051381998582566,0.15538625088589653,0.34975194897236,0.49486180014174347,0.08256555634301914,0.010099220411055989,0.03118355776045358,0.2985471296952516,0.07246633593196315
1640,E02001685,6531.0,0.5499923442045629,0.16536518144235185,0.384627162762211,0.45000765579543717,0.07625172255397336,0.00857449088960343,0.023579849946409433,0.264584290307763,0.07701730209768795
1641,E02001686,5864.0,0.6221009549795361,0.11596180081855388,0.5061391541609823,0.37789904502046384,0.061562073669849934,0.00665075034106412,0.020804911323328786,0.20941336971350613,0.07946793997271487
1642,E02001688,6324.0,0.49841872232764073,0.1846932321315623,0.3137254901960784,0.5015812776723593,0.08317520556609741,0.011068943706514863,0.028779253636938645,0.32147375079063883,0.05708412397216951
1643,E02001689,5972.0,0.4912926992632284,0.15405224380442062,0.33724045545880776,0.5087073007367716,0.07903549899531145,0.016912257200267917,0.02361018084393838,0.3305425318151373,0.058606831882116545
1644,E02001690,6113.0,0.5990512023556356,0.1321773270080157,0.4668738753476198,0.4009487976443645,0.06674300670701783,0.011287420251922134,0.01897595288728938,0.23605431048584982,0.0678881073122853
1645,E02001691,6734.0,0.4835164835164835,0.16721116721116722,0.31630531630531633,0.5164835164835165,0.0746955746955747,0.016780516780516782,0.024354024354024353,0.34704484704484706,0.05360855360855361
1646,E02001692,5007.0,0.5008987417615338,0.14899141202316757,0.3519073297383663,0.49910125823846613,0.07469542640303575,0.011583782704214101,0.025564210105851807,0.32834032354703413,0.05891751547833034
1647,E02001693,4602.0,0.5067362016514559,0.13124728378965667,0.3754889178617992,0.4932637983485441,0.08213820078226858,0.011299435028248588,0.024119947848761408,0.2770534550195567,0.09865275966970882
1648,E02001694,5413.0,0.6033622760022169,0.12155920931091815,0.48180306669129874,0.39663772399778313,0.059855902457047847,0.00831331978570109,0.01662663957140218,0.23886938850914466,0.07297247367448735
1649,E02001695,5197.0,0.6461420050028863,0.11737540888974408,0.5287665961131423,0.35385799499711373,0.05791802963248028,0.008851260342505291,0.01693284587261882,0.20608043101789494,0.06407542813161439
1650,E02001696,7493.0,0.5519818497264113,0.12758574669691713,0.4243961030294942,0.44801815027358866,0.07313492593086882,0.010676631522754571,0.0224209261977846,0.25236887761911114,0.08941678900306953
1651,E02001697,6368.0,0.6295540201005025,0.11887562814070352,0.510678391959799,0.3704459798994975,0.0576319095477387,0.009579145728643216,0.019943467336683417,0.21749371859296482,0.06579773869346733
1652,E02001698,6146.0,0.6924829157175398,0.0696387894565571,0.6228441262609827,0.30751708428246016,0.046534331272372276,0.006182883176049463,0.013342011064106736,0.1563618613732509,0.08509599739668076
1653,E02001699,5747.0,0.5841308508787193,0.11640856098834175,0.46772228989037756,0.41586914912128065,0.066295458500087,0.007656168435705586,0.02505655124412737,0.23264311814859928,0.08421785279276144
1654,E02001700,8699.0,0.6158179101046097,0.12173813081963444,0.49407977928497526,0.38418208989539027,0.06242096792734797,0.008391769168869984,0.02080698930911599,0.22289918381423152,0.0696631796758248
1655,E02001701,5217.0,0.6419398121525781,0.10178263369752731,0.5401571784550508,0.3580601878474219,0.0523289246693502,0.009392371094498754,0.01686793176154878,0.19551466359977,0.08395629672225417
1656,E02001702,6271.0,0.497847233296125,0.13522564184340616,0.3626215914527189,0.502152766703875,0.09360548556848987,0.009248923616648062,0.02663052144793494,0.2919789507255621,0.08068888534523999
1657,E02001703,4732.0,0.6682163989856298,0.08622147083685545,0.5819949281487743,0.33178360101437027,0.050084530853761626,0.006762468300929839,0.0169061707523246,0.18300929839391378,0.07502113271344041
1658,E02001704,5994.0,0.526026026026026,0.12195528862195529,0.40407073740407073,0.47397397397397395,0.08441775108441775,0.00950950950950951,0.025525525525525526,0.2679346012679346,0.08658658658658659
