,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
1,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
2,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,15
3,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,2
4,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,0
5,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,2
6,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,1
7,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,1
8,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,0
9,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,1
10,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
11,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
12,2021,W02000264,2021 super output areas - middle layer,152,Other identity only: Other,0
13,2021,W02000265,2021 super output areas - middle layer,152,Total: All usual residents,9192
14,2021,W02000265,2021 super output areas - middle layer,152,UK identity,9093
15,2021,W02000265,2021 super output areas - middle layer,152,UK identity: British only identity,886
16,2021,W02000265,2021 super output areas - middle layer,152,UK identity: English only identity,274
17,2021,W02000265,2021 super output areas - middle layer,152,UK identity: English and British only identity,63
18,2021,W02000265,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,6745
19,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,977
20,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Scottish only identity,23
21,2021,W02000265,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,4
22,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,8
23,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,3
24,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Cornish only identity,1
25,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
26,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),67
27,2021,W02000265,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,42
28,2021,W02000265,2021 super output areas - middle layer,152,Other identity only,99
29,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
30,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
31,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
32,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
33,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: Irish only identity,6
34,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,0
35,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: European,32
36,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: European: EU countries,23
37,2021,W02000265,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,3
