,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian,19
1,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,4
2,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,2
3,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,11
4,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,2
5,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,51
6,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,2
7,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,19
8,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,24
9,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,5
10,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,1
11,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
12,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,27
13,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,3
14,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,3
15,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,1
16,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,20
17,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,0
18,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,4
19,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,148
20,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,53
21,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,17
22,2021,E02000366,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,36
