,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02003520,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,13
1,2021,E02003520,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",7
2,2021,E02003520,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,79
3,2021,E02003520,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,20
4,2021,E02003520,2021 super output areas - middle layer,152,212 Engineering Professionals,30
5,2021,E02003520,2021 super output areas - middle layer,152,213 Information Technology Professionals,220
6,2021,E02003520,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,49
7,2021,E02003520,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,5
8,2021,E02003520,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,15
9,2021,E02003520,2021 super output areas - middle layer,152,221 Medical Practitioners,85
10,2021,E02003520,2021 super output areas - middle layer,152,222 Therapy Professionals,49
11,2021,E02003520,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,111
12,2021,E02003520,2021 super output areas - middle layer,152,224 Veterinarians,3
13,2021,E02003520,2021 super output areas - middle layer,152,225 Other Health Professionals,41
14,2021,E02003520,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,170
15,2021,E02003520,2021 super output areas - middle layer,152,232 Other Educational Professionals,38
16,2021,E02003520,2021 super output areas - middle layer,152,241 Legal Professionals,23
17,2021,E02003520,2021 super output areas - middle layer,152,242 Finance Professionals,57
18,2021,E02003520,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",62
19,2021,E02003520,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,30
20,2021,E02003520,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",13
21,2021,E02003520,2021 super output areas - middle layer,152,246 Welfare Professionals,41
22,2021,E02003520,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,8
23,2021,E02003520,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,10
24,2021,E02003520,2021 super output areas - middle layer,152,249 Media Professionals,55
25,2021,E02003520,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",28
26,2021,E02003520,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",12
27,2021,E02003520,2021 super output areas - middle layer,152,313 Information Technology Technicians,44
28,2021,E02003520,2021 super output areas - middle layer,152,321 Health Associate Professionals,26
29,2021,E02003520,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,52
30,2021,E02003520,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,30
31,2021,E02003520,2021 super output areas - middle layer,152,324 Veterinary nurses,2
32,2021,E02003520,2021 super output areas - middle layer,152,331 Protective Service Occupations,21
33,2021,E02003520,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",198
34,2021,E02003520,2021 super output areas - middle layer,152,342 Design Occupations,29
35,2021,E02003520,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,26
36,2021,E02003520,2021 super output areas - middle layer,152,351 Transport Associate Professionals,2
37,2021,E02003520,2021 super output areas - middle layer,152,352 Legal Associate Professionals,4
38,2021,E02003520,2021 super output areas - middle layer,152,353 Finance Associate Professionals,19
