,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02006716,2021 super output areas - middle layer,152,213 Information Technology Professionals,63
1,2021,E02006716,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,8
2,2021,E02006716,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,4
3,2021,E02006716,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,7
4,2021,E02006716,2021 super output areas - middle layer,152,221 Medical Practitioners,6
5,2021,E02006716,2021 super output areas - middle layer,152,222 Therapy Professionals,18
6,2021,E02006716,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,57
7,2021,E02006716,2021 super output areas - middle layer,152,224 Veterinarians,0
8,2021,E02006716,2021 super output areas - middle layer,152,225 Other Health Professionals,13
9,2021,E02006716,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,70
10,2021,E02006716,2021 super output areas - middle layer,152,232 Other Educational Professionals,15
11,2021,E02006716,2021 super output areas - middle layer,152,241 Legal Professionals,7
12,2021,E02006716,2021 super output areas - middle layer,152,242 Finance Professionals,23
13,2021,E02006716,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",14
14,2021,E02006716,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,17
15,2021,E02006716,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",15
16,2021,E02006716,2021 super output areas - middle layer,152,246 Welfare Professionals,13
17,2021,E02006716,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,1
18,2021,E02006716,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,15
19,2021,E02006716,2021 super output areas - middle layer,152,249 Media Professionals,4
20,2021,E02006716,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",37
21,2021,E02006716,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",2
22,2021,E02006716,2021 super output areas - middle layer,152,313 Information Technology Technicians,9
23,2021,E02006716,2021 super output areas - middle layer,152,321 Health Associate Professionals,14
24,2021,E02006716,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,8
25,2021,E02006716,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,19
26,2021,E02006716,2021 super output areas - middle layer,152,324 Veterinary nurses,1
27,2021,E02006716,2021 super output areas - middle layer,152,331 Protective Service Occupations,21
28,2021,E02006716,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",13
29,2021,E02006716,2021 super output areas - middle layer,152,342 Design Occupations,7
30,2021,E02006716,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,22
31,2021,E02006716,2021 super output areas - middle layer,152,351 Transport Associate Professionals,0
32,2021,E02006716,2021 super output areas - middle layer,152,352 Legal Associate Professionals,2
33,2021,E02006716,2021 super output areas - middle layer,152,353 Finance Associate Professionals,7
34,2021,E02006716,2021 super output areas - middle layer,152,354 Business Associate Professionals,9
35,2021,E02006716,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",43
36,2021,E02006716,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,2
37,2021,E02006716,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",13
38,2021,E02006716,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,5
39,2021,E02006716,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,21
40,2021,E02006716,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,32
41,2021,E02006716,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,37
42,2021,E02006716,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,27
43,2021,E02006716,2021 super output areas - middle layer,152,415 Other Administrative Occupations,59
44,2021,E02006716,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,43
45,2021,E02006716,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,38
46,2021,E02006716,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",28
47,2021,E02006716,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",20
48,2021,E02006716,2021 super output areas - middle layer,152,523 Vehicle Trades,14
49,2021,E02006716,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,30
50,2021,E02006716,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",4
51,2021,E02006716,2021 super output areas - middle layer,152,531 Construction and Building Trades,106
52,2021,E02006716,2021 super output areas - middle layer,152,532 Building Finishing Trades,36
53,2021,E02006716,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,5
54,2021,E02006716,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,7
55,2021,E02006716,2021 super output areas - middle layer,152,542 Printing Trades,5
56,2021,E02006716,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,67
57,2021,E02006716,2021 super output areas - middle layer,152,544 Other Skilled Trades,14
58,2021,E02006716,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,61
59,2021,E02006716,2021 super output areas - middle layer,152,612 Animal Care and Control Services,6
60,2021,E02006716,2021 super output areas - middle layer,152,613 Caring Personal Services,217
61,2021,E02006716,2021 super output areas - middle layer,152,621 Leisure and Travel Services,2
62,2021,E02006716,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,28
63,2021,E02006716,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,27
64,2021,E02006716,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,15
65,2021,E02006716,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
66,2021,E02006716,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,3
67,2021,E02006716,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,159
68,2021,E02006716,2021 super output areas - middle layer,152,712 Sales Related Occupations,2
69,2021,E02006716,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,36
70,2021,E02006716,2021 super output areas - middle layer,152,721 Customer Service Occupations,30
71,2021,E02006716,2021 super output areas - middle layer,152,722 Customer Service Supervisors,0
72,2021,E02006716,2021 super output areas - middle layer,152,811 Process Operatives,42
73,2021,E02006716,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,12
74,2021,E02006716,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,27
75,2021,E02006716,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,23
76,2021,E02006716,2021 super output areas - middle layer,152,815 Construction Operatives,20
77,2021,E02006716,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",8
78,2021,E02006716,2021 super output areas - middle layer,152,821 Road Transport Drivers,81
79,2021,E02006716,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,16
80,2021,E02006716,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,6
81,2021,E02006716,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,17
82,2021,E02006716,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,17
83,2021,E02006716,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,27
84,2021,E02006716,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,20
85,2021,E02006716,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,141
86,2021,E02006716,2021 super output areas - middle layer,152,923 Elementary Security Occupations,20
87,2021,E02006716,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,7
88,2021,E02006716,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,29
89,2021,E02006716,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,94
90,2021,E02006717,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3191
91,2021,E02006717,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,17
92,2021,E02006717,2021 super output areas - middle layer,152,112 Production Managers and Directors,129
93,2021,E02006717,2021 super output areas - middle layer,152,113 Functional Managers and Directors,138
94,2021,E02006717,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",0
95,2021,E02006717,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,61
96,2021,E02006717,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,6
97,2021,E02006717,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,19
98,2021,E02006717,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,22
99,2021,E02006717,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,47
100,2021,E02006717,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,10
101,2021,E02006717,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",23
102,2021,E02006717,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,106
103,2021,E02006717,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,12
104,2021,E02006717,2021 super output areas - middle layer,152,212 Engineering Professionals,37
105,2021,E02006717,2021 super output areas - middle layer,152,213 Information Technology Professionals,86
106,2021,E02006717,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,6
107,2021,E02006717,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,10
108,2021,E02006717,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,6
109,2021,E02006717,2021 super output areas - middle layer,152,221 Medical Practitioners,18
110,2021,E02006717,2021 super output areas - middle layer,152,222 Therapy Professionals,21
111,2021,E02006717,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,77
112,2021,E02006717,2021 super output areas - middle layer,152,224 Veterinarians,5
113,2021,E02006717,2021 super output areas - middle layer,152,225 Other Health Professionals,24
