,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
1,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
2,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),2
3,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
4,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Irish only identity,138
5,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,29
6,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European,380
7,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries,228
8,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,18
9,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,8
10,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,28
11,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,21
12,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),49
13,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,32
14,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,10
15,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,26
16,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,9
17,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,27
18,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,152
19,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,3
20,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,149
21,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African,36
22,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: North African,22
23,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,3
24,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,1
25,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,0
26,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,2
27,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,11
28,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,0
29,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,0
30,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,6
31,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,0
32,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,5
33,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,156
34,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,27
35,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,1
36,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,3
37,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,4
38,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,19
39,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian,14
40,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,2
41,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,5
42,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,3
43,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,4
44,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,103
45,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,8
46,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,0
47,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,19
48,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,75
49,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,1
50,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
51,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,6
52,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,0
53,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,2
54,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,1
55,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,3
56,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,0
57,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,6
58,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,58
59,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,33
60,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,13
61,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,20
62,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
63,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,1
64,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,11
65,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,13
66,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,7
67,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,6
68,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,11
69,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,11
70,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,8
71,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,3
72,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
73,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
74,2021,E02001077,2021 super output areas - middle layer,152,Other identity only: Other,13
75,2021,E02001078,2021 super output areas - middle layer,152,Total: All usual residents,10690
76,2021,E02001078,2021 super output areas - middle layer,152,UK identity,9082
77,2021,E02001078,2021 super output areas - middle layer,152,UK identity: British only identity,6801
78,2021,E02001078,2021 super output areas - middle layer,152,UK identity: English only identity,919
79,2021,E02001078,2021 super output areas - middle layer,152,UK identity: English and British only identity,862
80,2021,E02001078,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,39
81,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,13
82,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Scottish only identity,41
83,2021,E02001078,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,16
84,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,46
85,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,7
86,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Cornish only identity,0
87,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
88,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),24
89,2021,E02001078,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,314
90,2021,E02001078,2021 super output areas - middle layer,152,Other identity only,1608
91,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
92,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
93,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),2
94,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
95,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Irish only identity,248
96,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,27
97,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European,603
98,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries,513
99,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,33
100,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,66
101,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,116
102,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,23
103,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),88
104,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,87
105,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,2
106,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,48
107,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,22
108,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,28
109,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,90
110,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,8
111,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,82
112,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African,87
113,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: North African,38
114,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,12
115,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,3
116,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,6
117,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,3
118,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,37
119,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,4
120,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,13
121,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,1
122,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,2
123,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,17
124,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,589
125,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,146
126,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,20
127,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,14
128,2021,E02001078,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,22
