,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Somalilander",7
1,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: South African",0
2,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Sudanese",0
3,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Tanzanian",0
4,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Ugandan",3
5,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Zambian",0
6,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Zimbabwean",6
7,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Any other ethnic group",5
8,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background",154
9,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: African unspecified",13
10,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Black and European",1
11,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Black British",57
12,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Black/African American",0
13,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Caribbean",62
14,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: English/Welsh/Scottish/Northern Irish/British",2
15,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Ghanaian",1
16,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian",0
17,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Mixed Black",0
18,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Nigerian",2
19,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Other Black, Black unspecified",10
20,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Other Mixed",0
21,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Polynesian/Micronesian/Melanesian",0
22,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Somali",3
23,2021,E02001966,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Any other ethnic group",3
24,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups,204
25,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: African unspecified,2
26,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: African Asian,1
27,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: African/Arab,0
28,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Anglo Indian,0
29,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Arab,0
30,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Asian (unspecified) and European,0
31,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black and Asian,1
32,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black and European,0
33,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black and White (unspecified),0
34,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black British,0
35,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Brazilian,2
36,2021,E02001966,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Caribbean,5
