,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02001935,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
1,2021,E02001935,2021 super output areas - middle layer,152,Other identity only: Other,14
2,2021,E02001936,2021 super output areas - middle layer,152,Total: All usual residents,6381
3,2021,E02001936,2021 super output areas - middle layer,152,UK identity,5899
4,2021,E02001936,2021 super output areas - middle layer,152,UK identity: British only identity,4048
5,2021,E02001936,2021 super output areas - middle layer,152,UK identity: English only identity,860
6,2021,E02001936,2021 super output areas - middle layer,152,UK identity: English and British only identity,716
7,2021,E02001936,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,20
8,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,16
9,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Scottish only identity,15
10,2021,E02001936,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,7
11,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,13
12,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,5
13,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Cornish only identity,3
14,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
15,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),6
16,2021,E02001936,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,190
17,2021,E02001936,2021 super output areas - middle layer,152,Other identity only,482
18,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
19,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
20,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
21,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
22,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: Irish only identity,84
23,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,15
24,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: European,193
25,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: European: EU countries,131
26,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,6
27,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,10
28,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,11
29,2021,E02001936,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,1
