,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_27_NAME,OBS_VALUE
0,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,1
1,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,2
2,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,16
3,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,9
4,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,19
5,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,3
6,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,1
7,2021,E02005332,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,2
8,2021,E02005332,2021 super output areas - middle layer,152,Africa,1
9,2021,E02005332,2021 super output areas - middle layer,152,Africa: North Africa,0
10,2021,E02005332,2021 super output areas - middle layer,152,Africa: Central and Western Africa,0
11,2021,E02005332,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,1
12,2021,E02005332,2021 super output areas - middle layer,152,Middle East and Asia,27
13,2021,E02005332,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,6
14,2021,E02005332,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,1
15,2021,E02005332,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,9
16,2021,E02005332,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,11
17,2021,E02005332,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
18,2021,E02005332,2021 super output areas - middle layer,152,The Americas and the Caribbean,15
19,2021,E02005332,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,14
20,2021,E02005332,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,1
21,2021,E02005332,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",4
22,2021,E02005332,2021 super output areas - middle layer,152,British Overseas Territories,0
23,2021,E02005332,2021 super output areas - middle layer,152,No passport held,845
24,2021,E02000984,2021 super output areas - middle layer,152,Total: All usual residents,7677
25,2021,E02000984,2021 super output areas - middle layer,152,Europe,7146
26,2021,E02000984,2021 super output areas - middle layer,152,Europe: United Kingdom,7074
27,2021,E02000984,2021 super output areas - middle layer,152,Europe: Ireland,18
28,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe,54
29,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,51
30,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,1
31,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,8
32,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,8
33,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,1
34,2021,E02000984,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,2
