,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02002705,2021 super output areas - middle layer,152,Aged 41 years,85
1,2021,E02002705,2021 super output areas - middle layer,152,Aged 42 years,83
2,2021,E02002705,2021 super output areas - middle layer,152,Aged 43 years,58
3,2021,E02002705,2021 super output areas - middle layer,152,Aged 44 years,81
4,2021,E02002705,2021 super output areas - middle layer,152,Aged 45 years,66
5,2021,E02002705,2021 super output areas - middle layer,152,Aged 46 years,84
6,2021,E02002705,2021 super output areas - middle layer,152,Aged 47 years,96
7,2021,E02002705,2021 super output areas - middle layer,152,Aged 48 years,73
8,2021,E02002705,2021 super output areas - middle layer,152,Aged 49 years,92
9,2021,E02002705,2021 super output areas - middle layer,152,Aged 50 to 64 years,1475
10,2021,E02002705,2021 super output areas - middle layer,152,Aged 50 years,84
11,2021,E02002705,2021 super output areas - middle layer,152,Aged 51 years,100
12,2021,E02002705,2021 super output areas - middle layer,152,Aged 52 years,84
13,2021,E02002705,2021 super output areas - middle layer,152,Aged 53 years,77
14,2021,E02002705,2021 super output areas - middle layer,152,Aged 54 years,98
15,2021,E02002705,2021 super output areas - middle layer,152,Aged 55 years,90
16,2021,E02002705,2021 super output areas - middle layer,152,Aged 56 years,111
17,2021,E02002705,2021 super output areas - middle layer,152,Aged 57 years,124
18,2021,E02002705,2021 super output areas - middle layer,152,Aged 58 years,111
19,2021,E02002705,2021 super output areas - middle layer,152,Aged 59 years,97
20,2021,E02002705,2021 super output areas - middle layer,152,Aged 60 years,87
21,2021,E02002705,2021 super output areas - middle layer,152,Aged 61 years,116
22,2021,E02002705,2021 super output areas - middle layer,152,Aged 62 years,97
23,2021,E02002705,2021 super output areas - middle layer,152,Aged 63 years,88
24,2021,E02002705,2021 super output areas - middle layer,152,Aged 64 years,111
25,2021,E02002705,2021 super output areas - middle layer,152,Aged 65 to 74 years,1097
26,2021,E02002705,2021 super output areas - middle layer,152,Aged 65 years,95
27,2021,E02002705,2021 super output areas - middle layer,152,Aged 66 years,116
28,2021,E02002705,2021 super output areas - middle layer,152,Aged 67 years,97
29,2021,E02002705,2021 super output areas - middle layer,152,Aged 68 years,106
30,2021,E02002705,2021 super output areas - middle layer,152,Aged 69 years,92
31,2021,E02002705,2021 super output areas - middle layer,152,Aged 70 years,107
32,2021,E02002705,2021 super output areas - middle layer,152,Aged 71 years,98
33,2021,E02002705,2021 super output areas - middle layer,152,Aged 72 years,119
34,2021,E02002705,2021 super output areas - middle layer,152,Aged 73 years,128
35,2021,E02002705,2021 super output areas - middle layer,152,Aged 74 years,139
36,2021,E02002705,2021 super output areas - middle layer,152,Aged 75 to 84 years,714
37,2021,E02002705,2021 super output areas - middle layer,152,Aged 75 years,83
38,2021,E02002705,2021 super output areas - middle layer,152,Aged 76 years,88
39,2021,E02002705,2021 super output areas - middle layer,152,Aged 77 years,79
40,2021,E02002705,2021 super output areas - middle layer,152,Aged 78 years,68
41,2021,E02002705,2021 super output areas - middle layer,152,Aged 79 years,59
42,2021,E02002705,2021 super output areas - middle layer,152,Aged 80 years,70
43,2021,E02002705,2021 super output areas - middle layer,152,Aged 81 years,84
44,2021,E02002705,2021 super output areas - middle layer,152,Aged 82 years,60
45,2021,E02002705,2021 super output areas - middle layer,152,Aged 83 years,69
46,2021,E02002705,2021 super output areas - middle layer,152,Aged 84 years,54
47,2021,E02002705,2021 super output areas - middle layer,152,Aged 85 years and over,261
48,2021,E02002705,2021 super output areas - middle layer,152,Aged 85 years,36
49,2021,E02002705,2021 super output areas - middle layer,152,Aged 86 years,31
50,2021,E02002705,2021 super output areas - middle layer,152,Aged 87 years,45
51,2021,E02002705,2021 super output areas - middle layer,152,Aged 88 years,42
52,2021,E02002705,2021 super output areas - middle layer,152,Aged 89 years,27
53,2021,E02002705,2021 super output areas - middle layer,152,Aged 90 years,19
54,2021,E02002705,2021 super output areas - middle layer,152,Aged 91 years,15
55,2021,E02002705,2021 super output areas - middle layer,152,Aged 92 years,12
56,2021,E02002705,2021 super output areas - middle layer,152,Aged 93 years,9
57,2021,E02002705,2021 super output areas - middle layer,152,Aged 94 years,6
58,2021,E02002705,2021 super output areas - middle layer,152,Aged 95 years,3
59,2021,E02002705,2021 super output areas - middle layer,152,Aged 96 years,10
60,2021,E02002705,2021 super output areas - middle layer,152,Aged 97 years,1
61,2021,E02002705,2021 super output areas - middle layer,152,Aged 98 years,0
62,2021,E02002705,2021 super output areas - middle layer,152,Aged 99 years,2
63,2021,E02002705,2021 super output areas - middle layer,152,Aged 100 years and over,3
64,2021,E02002706,2021 super output areas - middle layer,152,Total: All usual residents,7271
65,2021,E02002706,2021 super output areas - middle layer,152,Aged 4 years and under,343
66,2021,E02002706,2021 super output areas - middle layer,152,Aged under 1 year,53
67,2021,E02002706,2021 super output areas - middle layer,152,Aged 1 year,64
68,2021,E02002706,2021 super output areas - middle layer,152,Aged 2 years,71
69,2021,E02002706,2021 super output areas - middle layer,152,Aged 3 years,85
70,2021,E02002706,2021 super output areas - middle layer,152,Aged 4 years,70
71,2021,E02002706,2021 super output areas - middle layer,152,Aged 5 to 9 years,357
72,2021,E02002706,2021 super output areas - middle layer,152,Aged 5 years,63
73,2021,E02002706,2021 super output areas - middle layer,152,Aged 6 years,75
74,2021,E02002706,2021 super output areas - middle layer,152,Aged 7 years,76
75,2021,E02002706,2021 super output areas - middle layer,152,Aged 8 years,71
76,2021,E02002706,2021 super output areas - middle layer,152,Aged 9 years,72
77,2021,E02002706,2021 super output areas - middle layer,152,Aged 10 to 15 years,457
78,2021,E02002706,2021 super output areas - middle layer,152,Aged 10 years,82
79,2021,E02002706,2021 super output areas - middle layer,152,Aged 11 years,65
80,2021,E02002706,2021 super output areas - middle layer,152,Aged 12 years,80
81,2021,E02002706,2021 super output areas - middle layer,152,Aged 13 years,87
82,2021,E02002706,2021 super output areas - middle layer,152,Aged 14 years,68
83,2021,E02002706,2021 super output areas - middle layer,152,Aged 15 years,75
84,2021,E02002706,2021 super output areas - middle layer,152,Aged 16 to 19 years,249
85,2021,E02002706,2021 super output areas - middle layer,152,Aged 16 years,77
86,2021,E02002706,2021 super output areas - middle layer,152,Aged 17 years,80
87,2021,E02002706,2021 super output areas - middle layer,152,Aged 18 years,51
88,2021,E02002706,2021 super output areas - middle layer,152,Aged 19 years,41
89,2021,E02002706,2021 super output areas - middle layer,152,Aged 20 to 24 years,288
90,2021,E02002706,2021 super output areas - middle layer,152,Aged 20 years,56
91,2021,E02002706,2021 super output areas - middle layer,152,Aged 21 years,48
92,2021,E02002706,2021 super output areas - middle layer,152,Aged 22 years,56
93,2021,E02002706,2021 super output areas - middle layer,152,Aged 23 years,55
94,2021,E02002706,2021 super output areas - middle layer,152,Aged 24 years,73
95,2021,E02002706,2021 super output areas - middle layer,152,Aged 25 to 34 years,780
96,2021,E02002706,2021 super output areas - middle layer,152,Aged 25 years,61
97,2021,E02002706,2021 super output areas - middle layer,152,Aged 26 years,60
