,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02003833,2021 super output areas - middle layer,152,Aged 46 years,68
1,2021,E02003833,2021 super output areas - middle layer,152,Aged 47 years,84
2,2021,E02003833,2021 super output areas - middle layer,152,Aged 48 years,93
3,2021,E02003833,2021 super output areas - middle layer,152,Aged 49 years,93
4,2021,E02003833,2021 super output areas - middle layer,152,Aged 50 to 64 years,1355
5,2021,E02003833,2021 super output areas - middle layer,152,Aged 50 years,96
6,2021,E02003833,2021 super output areas - middle layer,152,Aged 51 years,96
7,2021,E02003833,2021 super output areas - middle layer,152,Aged 52 years,94
8,2021,E02003833,2021 super output areas - middle layer,152,Aged 53 years,85
9,2021,E02003833,2021 super output areas - middle layer,152,Aged 54 years,96
10,2021,E02003833,2021 super output areas - middle layer,152,Aged 55 years,113
11,2021,E02003833,2021 super output areas - middle layer,152,Aged 56 years,77
12,2021,E02003833,2021 super output areas - middle layer,152,Aged 57 years,95
13,2021,E02003833,2021 super output areas - middle layer,152,Aged 58 years,118
14,2021,E02003833,2021 super output areas - middle layer,152,Aged 59 years,97
15,2021,E02003833,2021 super output areas - middle layer,152,Aged 60 years,85
16,2021,E02003833,2021 super output areas - middle layer,152,Aged 61 years,90
17,2021,E02003833,2021 super output areas - middle layer,152,Aged 62 years,67
18,2021,E02003833,2021 super output areas - middle layer,152,Aged 63 years,73
19,2021,E02003833,2021 super output areas - middle layer,152,Aged 64 years,73
20,2021,E02003833,2021 super output areas - middle layer,152,Aged 65 to 74 years,603
21,2021,E02003833,2021 super output areas - middle layer,152,Aged 65 years,60
22,2021,E02003833,2021 super output areas - middle layer,152,Aged 66 years,67
23,2021,E02003833,2021 super output areas - middle layer,152,Aged 67 years,60
24,2021,E02003833,2021 super output areas - middle layer,152,Aged 68 years,49
25,2021,E02003833,2021 super output areas - middle layer,152,Aged 69 years,62
26,2021,E02003833,2021 super output areas - middle layer,152,Aged 70 years,56
27,2021,E02003833,2021 super output areas - middle layer,152,Aged 71 years,62
28,2021,E02003833,2021 super output areas - middle layer,152,Aged 72 years,56
29,2021,E02003833,2021 super output areas - middle layer,152,Aged 73 years,77
30,2021,E02003833,2021 super output areas - middle layer,152,Aged 74 years,54
31,2021,E02003833,2021 super output areas - middle layer,152,Aged 75 to 84 years,404
