,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02000612,2021 super output areas - middle layer,152,Aged under 1 year,69
1,2021,E02000612,2021 super output areas - middle layer,152,Aged 1 year,81
2,2021,E02000612,2021 super output areas - middle layer,152,Aged 2 years,96
3,2021,E02000612,2021 super output areas - middle layer,152,Aged 3 years,92
4,2021,E02000612,2021 super output areas - middle layer,152,Aged 4 years,106
5,2021,E02000612,2021 super output areas - middle layer,152,Aged 5 to 9 years,476
6,2021,E02000612,2021 super output areas - middle layer,152,Aged 5 years,82
7,2021,E02000612,2021 super output areas - middle layer,152,Aged 6 years,96
8,2021,E02000612,2021 super output areas - middle layer,152,Aged 7 years,96
9,2021,E02000612,2021 super output areas - middle layer,152,Aged 8 years,105
10,2021,E02000612,2021 super output areas - middle layer,152,Aged 9 years,97
11,2021,E02000612,2021 super output areas - middle layer,152,Aged 10 to 15 years,567
12,2021,E02000612,2021 super output areas - middle layer,152,Aged 10 years,84
13,2021,E02000612,2021 super output areas - middle layer,152,Aged 11 years,89
14,2021,E02000612,2021 super output areas - middle layer,152,Aged 12 years,106
15,2021,E02000612,2021 super output areas - middle layer,152,Aged 13 years,100
16,2021,E02000612,2021 super output areas - middle layer,152,Aged 14 years,97
17,2021,E02000612,2021 super output areas - middle layer,152,Aged 15 years,91
18,2021,E02000612,2021 super output areas - middle layer,152,Aged 16 to 19 years,322
19,2021,E02000612,2021 super output areas - middle layer,152,Aged 16 years,98
20,2021,E02000612,2021 super output areas - middle layer,152,Aged 17 years,95
21,2021,E02000612,2021 super output areas - middle layer,152,Aged 18 years,78
22,2021,E02000612,2021 super output areas - middle layer,152,Aged 19 years,51
23,2021,E02000612,2021 super output areas - middle layer,152,Aged 20 to 24 years,410
24,2021,E02000612,2021 super output areas - middle layer,152,Aged 20 years,72
25,2021,E02000612,2021 super output areas - middle layer,152,Aged 21 years,71
26,2021,E02000612,2021 super output areas - middle layer,152,Aged 22 years,81
27,2021,E02000612,2021 super output areas - middle layer,152,Aged 23 years,107
28,2021,E02000612,2021 super output areas - middle layer,152,Aged 24 years,79
29,2021,E02000612,2021 super output areas - middle layer,152,Aged 25 to 34 years,896
30,2021,E02000612,2021 super output areas - middle layer,152,Aged 25 years,83
31,2021,E02000612,2021 super output areas - middle layer,152,Aged 26 years,107
32,2021,E02000612,2021 super output areas - middle layer,152,Aged 27 years,69
33,2021,E02000612,2021 super output areas - middle layer,152,Aged 28 years,87
34,2021,E02000612,2021 super output areas - middle layer,152,Aged 29 years,78
35,2021,E02000612,2021 super output areas - middle layer,152,Aged 30 years,83
36,2021,E02000612,2021 super output areas - middle layer,152,Aged 31 years,86
37,2021,E02000612,2021 super output areas - middle layer,152,Aged 32 years,89
38,2021,E02000612,2021 super output areas - middle layer,152,Aged 33 years,97
39,2021,E02000612,2021 super output areas - middle layer,152,Aged 34 years,117
40,2021,E02000612,2021 super output areas - middle layer,152,Aged 35 to 49 years,1764
41,2021,E02000612,2021 super output areas - middle layer,152,Aged 35 years,100
42,2021,E02000612,2021 super output areas - middle layer,152,Aged 36 years,117
43,2021,E02000612,2021 super output areas - middle layer,152,Aged 37 years,93
44,2021,E02000612,2021 super output areas - middle layer,152,Aged 38 years,111
45,2021,E02000612,2021 super output areas - middle layer,152,Aged 39 years,128
46,2021,E02000612,2021 super output areas - middle layer,152,Aged 40 years,138
47,2021,E02000612,2021 super output areas - middle layer,152,Aged 41 years,127
48,2021,E02000612,2021 super output areas - middle layer,152,Aged 42 years,145
49,2021,E02000612,2021 super output areas - middle layer,152,Aged 43 years,113
50,2021,E02000612,2021 super output areas - middle layer,152,Aged 44 years,112
