,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02006869,2021 super output areas - middle layer,152,542 Printing Trades,5
1,2021,E02006869,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,82
2,2021,E02006869,2021 super output areas - middle layer,152,544 Other Skilled Trades,18
3,2021,E02006869,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,124
4,2021,E02006869,2021 super output areas - middle layer,152,612 Animal Care and Control Services,5
5,2021,E02006869,2021 super output areas - middle layer,152,613 Caring Personal Services,372
6,2021,E02006869,2021 super output areas - middle layer,152,621 Leisure and Travel Services,22
7,2021,E02006869,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,65
8,2021,E02006869,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,28
9,2021,E02006869,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,17
10,2021,E02006869,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
11,2021,E02006869,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,10
12,2021,E02006869,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,347
13,2021,E02006869,2021 super output areas - middle layer,152,712 Sales Related Occupations,9
14,2021,E02006869,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,50
15,2021,E02006869,2021 super output areas - middle layer,152,721 Customer Service Occupations,99
16,2021,E02006869,2021 super output areas - middle layer,152,722 Customer Service Supervisors,4
17,2021,E02006869,2021 super output areas - middle layer,152,811 Process Operatives,54
18,2021,E02006869,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,30
19,2021,E02006869,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,30
20,2021,E02006869,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,37
21,2021,E02006869,2021 super output areas - middle layer,152,815 Construction Operatives,57
22,2021,E02006869,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",13
23,2021,E02006869,2021 super output areas - middle layer,152,821 Road Transport Drivers,180
