,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,16
1,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,18
2,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,10
3,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,8
4,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,5
5,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,5
6,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,2
7,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,3
8,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
9,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
10,2021,E02000095,2021 super output areas - middle layer,152,Other identity only: Other,31
11,2021,E02000096,2021 super output areas - middle layer,152,Total: All usual residents,7634
12,2021,E02000096,2021 super output areas - middle layer,152,UK identity,5908
13,2021,E02000096,2021 super output areas - middle layer,152,UK identity: British only identity,4971
14,2021,E02000096,2021 super output areas - middle layer,152,UK identity: English only identity,254
15,2021,E02000096,2021 super output areas - middle layer,152,UK identity: English and British only identity,260
16,2021,E02000096,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,6
17,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,2
18,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Scottish only identity,4
19,2021,E02000096,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,3
20,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,7
21,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,0
22,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Cornish only identity,0
23,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
24,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),8
25,2021,E02000096,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,393
26,2021,E02000096,2021 super output areas - middle layer,152,Other identity only,1726
27,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
28,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
29,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
30,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
31,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: Irish only identity,120
32,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,18
33,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: European,983
34,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: European: EU countries,956
35,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,12
36,2021,E02000096,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,10
