,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_27_NAME,OBS_VALUE
0,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,24
1,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,12
2,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,56
3,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,26
4,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,17
5,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,20
6,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,257
7,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,203
8,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,233
9,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,34
10,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,1
11,2021,E02001846,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,33
12,2021,E02001846,2021 super output areas - middle layer,152,Africa,91
13,2021,E02001846,2021 super output areas - middle layer,152,Africa: North Africa,18
14,2021,E02001846,2021 super output areas - middle layer,152,Africa: Central and Western Africa,48
15,2021,E02001846,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,25
16,2021,E02001846,2021 super output areas - middle layer,152,Middle East and Asia,150
17,2021,E02001846,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,13
18,2021,E02001846,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,6
19,2021,E02001846,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,126
20,2021,E02001846,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,5
21,2021,E02001846,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
22,2021,E02001846,2021 super output areas - middle layer,152,The Americas and the Caribbean,40
23,2021,E02001846,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,33
24,2021,E02001846,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,7
25,2021,E02001846,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",0
