,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Arab",0
1,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Asian British",0
2,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Bangladeshi, British Bangladeshi",0
3,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Black and Asian",0
4,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Chinese",14
5,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: English/Welsh/Scottish/Northern Irish/British",0
6,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Filipino",5
7,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indian or British Indian",15
8,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indonesian",0
9,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Iranian",0
10,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Japanese",1
11,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Kashmiri",0
12,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Korean",0
13,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Kurdish",0
14,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Malaysian",0
15,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian",0
16,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Mixed South Asian",0
17,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Myanmar or Burmese",1
18,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Nepali (includes Gurkha)",0
19,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Asian, Asian unspecified",2
20,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other East Asian/ East Asian unspecified",0
21,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Middle East",0
22,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Mixed",0
23,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Pakistani or British Pakistani",1
24,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Punjabi",0
25,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sikh",0
26,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sinhalese",0
27,2021,E02002913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sri Lankan",0
