,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_ROOMS_6_NAME,OBS_VALUE
4781,2021,E02000921,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1378
4782,2021,E02000921,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,757
4783,2021,E02000921,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,297
4784,2021,E02000922,2021 super output areas - middle layer,152,Total: All households,3636
4785,2021,E02000922,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1125
4786,2021,E02000922,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,791
4787,2021,E02000922,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,923
4788,2021,E02000922,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,561
4789,2021,E02000922,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,236
4790,2021,E02000923,2021 super output areas - middle layer,152,Total: All households,3469
4791,2021,E02000923,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,898
4792,2021,E02000923,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,968
4793,2021,E02000923,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1207
4794,2021,E02000923,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,348
4795,2021,E02000923,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,48
4796,2021,E02000925,2021 super output areas - middle layer,152,Total: All households,3363
4797,2021,E02000925,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,527
4798,2021,E02000925,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,758
4799,2021,E02000925,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1421
4800,2021,E02000925,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,534
4801,2021,E02000925,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,123
4802,2021,E02000926,2021 super output areas - middle layer,152,Total: All households,5552
4803,2021,E02000926,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,834
4804,2021,E02000926,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1654
4805,2021,E02000926,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,2486
4806,2021,E02000926,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,500
4807,2021,E02000926,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,78
4808,2021,E02000927,2021 super output areas - middle layer,152,Total: All households,3233
4809,2021,E02000927,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,812
4810,2021,E02000927,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,947
4811,2021,E02000927,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1098
4812,2021,E02000927,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,327
4813,2021,E02000927,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,49
4814,2021,E02000928,2021 super output areas - middle layer,152,Total: All households,3611
4815,2021,E02000928,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1545
4816,2021,E02000928,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,901
4817,2021,E02000928,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,904
4818,2021,E02000928,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,236
4819,2021,E02000928,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,25
4820,2021,E02000929,2021 super output areas - middle layer,152,Total: All households,3495
4821,2021,E02000929,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,261
4822,2021,E02000929,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,734
4823,2021,E02000929,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1610
4824,2021,E02000929,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,729
4825,2021,E02000929,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,161
4826,2021,E02000930,2021 super output areas - middle layer,152,Total: All households,4261
4827,2021,E02000930,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1002
4828,2021,E02000930,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1071
4829,2021,E02000930,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1640
4830,2021,E02000930,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,472
4831,2021,E02000930,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,76
4832,2021,E02000931,2021 super output areas - middle layer,152,Total: All households,3486
4833,2021,E02000931,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1346
4834,2021,E02000931,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,864
4835,2021,E02000931,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,972
4836,2021,E02000931,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,280
4837,2021,E02000931,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,24
4838,2021,E02000932,2021 super output areas - middle layer,152,Total: All households,5930
4839,2021,E02000932,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1229
4840,2021,E02000932,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1930
4841,2021,E02000932,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,2226
4842,2021,E02000932,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,488
4843,2021,E02000932,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,57
4844,2021,E02000933,2021 super output areas - middle layer,152,Total: All households,3932
4845,2021,E02000933,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1338
4846,2021,E02000933,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1064
4847,2021,E02000933,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1160
4848,2021,E02000933,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,332
4849,2021,E02000933,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,38
4850,2021,E02000934,2021 super output areas - middle layer,152,Total: All households,4196
4851,2021,E02000934,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,916
4852,2021,E02000934,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,995
4853,2021,E02000934,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1793
4854,2021,E02000934,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,433
4855,2021,E02000934,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,59
4856,2021,E02000935,2021 super output areas - middle layer,152,Total: All households,2436
4857,2021,E02000935,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,356
4858,2021,E02000935,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,413
4859,2021,E02000935,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1057
4860,2021,E02000935,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,500
4861,2021,E02000935,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,110
4862,2021,E02000936,2021 super output areas - middle layer,152,Total: All households,4384
4863,2021,E02000936,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,767
4864,2021,E02000936,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1411
4865,2021,E02000936,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1580
4866,2021,E02000936,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,565
4867,2021,E02000936,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,61
4868,2021,E02000937,2021 super output areas - middle layer,152,Total: All households,3127
4869,2021,E02000937,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1292
4870,2021,E02000937,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,680
4871,2021,E02000937,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,909
4872,2021,E02000937,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,210
4873,2021,E02000937,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,36
4874,2021,E02000938,2021 super output areas - middle layer,152,Total: All households,4347
4875,2021,E02000938,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1234
4876,2021,E02000938,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1049
4877,2021,E02000938,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1432
4878,2021,E02000938,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,495
4879,2021,E02000938,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,137
4880,2021,E02000939,2021 super output areas - middle layer,152,Total: All households,2835
4881,2021,E02000939,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1558
4882,2021,E02000939,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,519
4883,2021,E02000939,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,558
4884,2021,E02000939,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,185
4885,2021,E02000939,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,15
4886,2021,E02000940,2021 super output areas - middle layer,152,Total: All households,4215
4887,2021,E02000940,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,492
4888,2021,E02000940,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1185
4889,2021,E02000940,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1903
4890,2021,E02000940,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,527
4891,2021,E02000940,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,108
4892,2021,E02000941,2021 super output areas - middle layer,152,Total: All households,4139
4893,2021,E02000941,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1518
4894,2021,E02000941,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,980
4895,2021,E02000941,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1218
4896,2021,E02000941,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,341
4897,2021,E02000941,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,82
4898,2021,E02000942,2021 super output areas - middle layer,152,Total: All households,3814
4899,2021,E02000942,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1800
4900,2021,E02000942,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,802
4901,2021,E02000942,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,882
4902,2021,E02000942,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,291
4903,2021,E02000942,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,39
4904,2021,E02000943,2021 super output areas - middle layer,152,Total: All households,3811
4905,2021,E02000943,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1114
4906,2021,E02000943,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,887
4907,2021,E02000943,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1385
4908,2021,E02000943,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,370
4909,2021,E02000943,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,55
4910,2021,E02000944,2021 super output areas - middle layer,152,Total: All households,2890
4911,2021,E02000944,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,487
4912,2021,E02000944,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,746
4913,2021,E02000944,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1137
4914,2021,E02000944,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,405
4915,2021,E02000944,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,115
4916,2021,E02000945,2021 super output areas - middle layer,152,Total: All households,2767
4917,2021,E02000945,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,529
4918,2021,E02000945,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,523
4919,2021,E02000945,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1100
4920,2021,E02000945,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,473
4921,2021,E02000945,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,142
4922,2021,E02000946,2021 super output areas - middle layer,152,Total: All households,3107
4923,2021,E02000946,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,889
4924,2021,E02000946,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,891
4925,2021,E02000946,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,984
4926,2021,E02000946,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,278
4927,2021,E02000946,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,65
4928,2021,E02000947,2021 super output areas - middle layer,152,Total: All households,3919
4929,2021,E02000947,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1348
4930,2021,E02000947,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1195
4931,2021,E02000947,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1061
4932,2021,E02000947,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,269
4933,2021,E02000947,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,46
4934,2021,E02000948,2021 super output areas - middle layer,152,Total: All households,4380
4935,2021,E02000948,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1057
4936,2021,E02000948,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1235
4937,2021,E02000948,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1633
4938,2021,E02000948,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,404
4939,2021,E02000948,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,51
4940,2021,E02000949,2021 super output areas - middle layer,152,Total: All households,4255
4941,2021,E02000949,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1685
4942,2021,E02000949,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,846
4943,2021,E02000949,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1275
4944,2021,E02000949,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,416
4945,2021,E02000949,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,33
4946,2021,E02000950,2021 super output areas - middle layer,152,Total: All households,3108
4947,2021,E02000950,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,822
4948,2021,E02000950,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,822
4949,2021,E02000950,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1025
4950,2021,E02000950,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,359
4951,2021,E02000950,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,80
4952,2021,E02000951,2021 super output areas - middle layer,152,Total: All households,2822
4953,2021,E02000951,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,764
4954,2021,E02000951,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,606
4955,2021,E02000951,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1012
4956,2021,E02000951,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,391
4957,2021,E02000951,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,49
4958,2021,E02000952,2021 super output areas - middle layer,152,Total: All households,2657
4959,2021,E02000952,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,739
4960,2021,E02000952,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,559
4961,2021,E02000952,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,977
4962,2021,E02000952,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,322
4963,2021,E02000952,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,60
4964,2021,E02000953,2021 super output areas - middle layer,152,Total: All households,3207
4965,2021,E02000953,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1091
4966,2021,E02000953,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,857
4967,2021,E02000953,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,926
4968,2021,E02000953,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,295
4969,2021,E02000953,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,38
4970,2021,E02000954,2021 super output areas - middle layer,152,Total: All households,2247
4971,2021,E02000954,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,947
4972,2021,E02000954,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,550
4973,2021,E02000954,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,525
4974,2021,E02000954,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,177
4975,2021,E02000954,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,48
4976,2021,E02000955,2021 super output areas - middle layer,152,Total: All households,2676
4977,2021,E02000955,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,819
4978,2021,E02000955,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,709
4979,2021,E02000955,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,732
4980,2021,E02000955,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,345
4981,2021,E02000955,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,71
4982,2021,E02000956,2021 super output areas - middle layer,152,Total: All households,3032
4983,2021,E02000956,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,541
4984,2021,E02000956,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,728
4985,2021,E02000956,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1215
4986,2021,E02000956,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,439
4987,2021,E02000956,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,109
4988,2021,E02000957,2021 super output areas - middle layer,152,Total: All households,4420
4989,2021,E02000957,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,993
4990,2021,E02000957,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1186
4991,2021,E02000957,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1560
4992,2021,E02000957,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,537
4993,2021,E02000957,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,144
4994,2021,E02000958,2021 super output areas - middle layer,152,Total: All households,2917
4995,2021,E02000958,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1222
4996,2021,E02000958,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,631
4997,2021,E02000958,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,715
4998,2021,E02000958,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,255
4999,2021,E02000958,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,94
5000,2021,E02000959,2021 super output areas - middle layer,152,Total: All households,3104
5001,2021,E02000959,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,784
5002,2021,E02000959,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,723
5003,2021,E02000959,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1049
5004,2021,E02000959,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,436
5005,2021,E02000959,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,112
5006,2021,E02007083,2021 super output areas - middle layer,152,Total: All households,4106
5007,2021,E02007083,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,202
5008,2021,E02007083,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1355
5009,2021,E02007083,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,2110
5010,2021,E02007083,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,407
5011,2021,E02007083,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,32
5012,2021,E02007084,2021 super output areas - middle layer,152,Total: All households,4138
5013,2021,E02007084,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,419
5014,2021,E02007084,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,990
5015,2021,E02007084,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1865
5016,2021,E02007084,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,691
5017,2021,E02007084,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,173
5018,2021,E02000960,2021 super output areas - middle layer,152,Total: All households,2782
5019,2021,E02000960,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,878
5020,2021,E02000960,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,651
5021,2021,E02000960,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,883
5022,2021,E02000960,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,336
5023,2021,E02000960,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,34
5024,2021,E02000961,2021 super output areas - middle layer,152,Total: All households,4070
5025,2021,E02000961,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1056
5026,2021,E02000961,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,817
5027,2021,E02000961,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1422
5028,2021,E02000961,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,594
5029,2021,E02000961,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,181
5030,2021,E02000962,2021 super output areas - middle layer,152,Total: All households,3858
5031,2021,E02000962,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,736
5032,2021,E02000962,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,863
5033,2021,E02000962,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1517
5034,2021,E02000962,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,654
5035,2021,E02000962,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,88
5036,2021,E02000963,2021 super output areas - middle layer,152,Total: All households,4135
5037,2021,E02000963,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,771
5038,2021,E02000963,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,863
5039,2021,E02000963,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1499
5040,2021,E02000963,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,693
5041,2021,E02000963,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,309
5042,2021,E02000964,2021 super output areas - middle layer,152,Total: All households,5358
5043,2021,E02000964,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,489
5044,2021,E02000964,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1106
5045,2021,E02000964,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,2377
5046,2021,E02000964,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,1053
5047,2021,E02000964,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,333
5048,2021,E02000965,2021 super output areas - middle layer,152,Total: All households,3623
5049,2021,E02000965,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,702
5050,2021,E02000965,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,993
5051,2021,E02000965,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1333
5052,2021,E02000965,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,524
5053,2021,E02000965,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,71
5054,2021,E02000966,2021 super output areas - middle layer,152,Total: All households,4110
5055,2021,E02000966,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1017
5056,2021,E02000966,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,1061
5057,2021,E02000966,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1408
5058,2021,E02000966,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,545
5059,2021,E02000966,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,79
5060,2021,E02000967,2021 super output areas - middle layer,152,Total: All households,3014
5061,2021,E02000967,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,730
5062,2021,E02000967,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,820
5063,2021,E02000967,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1057
5064,2021,E02000967,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,368
5065,2021,E02000967,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,39
5066,2021,E02000968,2021 super output areas - middle layer,152,Total: All households,5617
5067,2021,E02000968,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,509
5068,2021,E02000968,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,932
5069,2021,E02000968,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,2327
5070,2021,E02000968,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,1316
5071,2021,E02000968,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,533
5072,2021,E02000969,2021 super output areas - middle layer,152,Total: All households,3718
5073,2021,E02000969,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,305
5074,2021,E02000969,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,638
5075,2021,E02000969,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1576
5076,2021,E02000969,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,916
5077,2021,E02000969,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,283
5078,2021,E02000970,2021 super output areas - middle layer,152,Total: All households,3555
5079,2021,E02000970,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1012
5080,2021,E02000970,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,983
5081,2021,E02000970,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1127
5082,2021,E02000970,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,398
5083,2021,E02000970,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,35
5084,2021,E02000971,2021 super output areas - middle layer,152,Total: All households,3720
5085,2021,E02000971,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,911
5086,2021,E02000971,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,865
5087,2021,E02000971,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1285
5088,2021,E02000971,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,568
5089,2021,E02000971,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,91
5090,2021,E02000972,2021 super output areas - middle layer,152,Total: All households,4255
5091,2021,E02000972,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,513
5092,2021,E02000972,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,859
5093,2021,E02000972,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1954
5094,2021,E02000972,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,837
5095,2021,E02000972,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,92
5096,2021,E02000973,2021 super output areas - middle layer,152,Total: All households,4797
5097,2021,E02000973,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,822
5098,2021,E02000973,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,980
5099,2021,E02000973,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,1945
5100,2021,E02000973,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,896
5101,2021,E02000973,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,154
5102,2021,E02000974,2021 super output areas - middle layer,152,Total: All households,3983
5103,2021,E02000974,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,834
5104,2021,E02000974,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,875
