,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_SEX_20_NAME,OBS_VALUE
4899,2021,E02001735,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,71
4900,2021,E02001735,2021 super output areas - middle layer,152,Resident,71
4901,2021,E02001735,2021 super output areas - middle layer,152,Resident:Male,19
4902,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
4903,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
4904,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
4905,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
4906,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
4907,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,4
4908,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,8
4909,2021,E02001735,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,7
4910,2021,E02001735,2021 super output areas - middle layer,152,Resident:Female,52
4911,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
4912,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
4913,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
4914,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
4915,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
4916,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,1
4917,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,16
4918,2021,E02001735,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,35
4919,2021,E02001735,2021 super output areas - middle layer,152,Staff or owner,0
4920,2021,E02001735,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
4921,2021,E02001735,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
4922,2021,E02001737,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,79
4923,2021,E02001737,2021 super output areas - middle layer,152,Resident,79
4924,2021,E02001737,2021 super output areas - middle layer,152,Resident:Male,53
4925,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,4
4926,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,3
4927,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,2
4928,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
4929,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,5
4930,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,18
4931,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,13
4932,2021,E02001737,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,8
4933,2021,E02001737,2021 super output areas - middle layer,152,Resident:Female,26
4934,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,2
4935,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,3
4936,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
4937,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
4938,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
4939,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,3
4940,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,10
4941,2021,E02001737,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,5
4942,2021,E02001737,2021 super output areas - middle layer,152,Staff or owner,0
4943,2021,E02001737,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
4944,2021,E02001737,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
4945,2021,E02006893,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,29
4946,2021,E02006893,2021 super output areas - middle layer,152,Resident,29
4947,2021,E02006893,2021 super output areas - middle layer,152,Resident:Male,8
4948,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
4949,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
4950,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
4951,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
4952,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
4953,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,4
4954,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,1
4955,2021,E02006893,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,3
4956,2021,E02006893,2021 super output areas - middle layer,152,Resident:Female,21
4957,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
4958,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
4959,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
4960,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
4961,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
4962,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
4963,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,4
4964,2021,E02006893,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,17
4965,2021,E02006893,2021 super output areas - middle layer,152,Staff or owner,0
4966,2021,E02006893,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
4967,2021,E02006893,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
4968,2021,E02007095,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,72
4969,2021,E02007095,2021 super output areas - middle layer,152,Resident,70
4970,2021,E02007095,2021 super output areas - middle layer,152,Resident:Male,20
4971,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
4972,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
4973,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
4974,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
4975,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
4976,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,3
4977,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,10
4978,2021,E02007095,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,7
4979,2021,E02007095,2021 super output areas - middle layer,152,Resident:Female,50
4980,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
4981,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,1
4982,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
4983,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
4984,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,4
4985,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,8
4986,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,9
4987,2021,E02007095,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,26
4988,2021,E02007095,2021 super output areas - middle layer,152,Staff or owner,2
4989,2021,E02007095,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
4990,2021,E02007095,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
4991,2021,E02007096,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,36
4992,2021,E02007096,2021 super output areas - middle layer,152,Resident,36
4993,2021,E02007096,2021 super output areas - middle layer,152,Resident:Male,5
4994,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
4995,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
4996,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
4997,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
4998,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
4999,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
5000,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,2
5001,2021,E02007096,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,3
5002,2021,E02007096,2021 super output areas - middle layer,152,Resident:Female,31
5003,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5004,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
5005,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
5006,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
5007,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
5008,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
5009,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,10
5010,2021,E02007096,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,21
5011,2021,E02007096,2021 super output areas - middle layer,152,Staff or owner,0
5012,2021,E02007096,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5013,2021,E02007096,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
5014,2021,E02007097,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,2223
5015,2021,E02007097,2021 super output areas - middle layer,152,Resident,2195
5016,2021,E02007097,2021 super output areas - middle layer,152,Resident:Male,1012
5017,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,1
5018,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,958
5019,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,47
5020,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,5
5021,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,1
5022,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
5023,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
5024,2021,E02007097,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
5025,2021,E02007097,2021 super output areas - middle layer,152,Resident:Female,1183
5026,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5027,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,1154
5028,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,28
5029,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,1
5030,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
5031,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
5032,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
5033,2021,E02007097,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
5034,2021,E02007097,2021 super output areas - middle layer,152,Staff or owner,0
5035,2021,E02007097,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5036,2021,E02007097,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),28
5037,2021,E02007098,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,107
5038,2021,E02007098,2021 super output areas - middle layer,152,Resident,107
5039,2021,E02007098,2021 super output areas - middle layer,152,Resident:Male,50
5040,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
5041,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
5042,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,2
5043,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
5044,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,15
5045,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,9
5046,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,14
5047,2021,E02007098,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,10
5048,2021,E02007098,2021 super output areas - middle layer,152,Resident:Female,57
5049,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5050,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
5051,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,2
5052,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
5053,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,2
5054,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,4
5055,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,23
5056,2021,E02007098,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,24
5057,2021,E02007098,2021 super output areas - middle layer,152,Staff or owner,0
5058,2021,E02007098,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5059,2021,E02007098,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
5060,2021,E02007099,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,4503
5061,2021,E02007099,2021 super output areas - middle layer,152,Resident,4415
5062,2021,E02007099,2021 super output areas - middle layer,152,Resident:Male,2013
5063,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,2
5064,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,1766
5065,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,201
5066,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,28
5067,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,9
5068,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,5
5069,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
5070,2021,E02007099,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,2
5071,2021,E02007099,2021 super output areas - middle layer,152,Resident:Female,2402
5072,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,3
5073,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,2168
5074,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,216
5075,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,9
5076,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,5
5077,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,1
5078,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
5079,2021,E02007099,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
5080,2021,E02007099,2021 super output areas - middle layer,152,Staff or owner,7
5081,2021,E02007099,2021 super output areas - middle layer,152,Family member or partner of staff or owner,2
5082,2021,E02007099,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),79
5083,2021,E02007100,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,4839
5084,2021,E02007100,2021 super output areas - middle layer,152,Resident,4759
5085,2021,E02007100,2021 super output areas - middle layer,152,Resident:Male,2159
5086,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
5087,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,1942
5088,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,173
5089,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,32
5090,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,11
5091,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,1
5092,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
5093,2021,E02007100,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
5094,2021,E02007100,2021 super output areas - middle layer,152,Resident:Female,2600
5095,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5096,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,2426
5097,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,160
5098,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,12
5099,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,2
5100,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
5101,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
5102,2021,E02007100,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
5103,2021,E02007100,2021 super output areas - middle layer,152,Staff or owner,4
5104,2021,E02007100,2021 super output areas - middle layer,152,Family member or partner of staff or owner,1
5105,2021,E02007100,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),75
5106,2021,E02007101,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,156
5107,2021,E02007101,2021 super output areas - middle layer,152,Resident,147
5108,2021,E02007101,2021 super output areas - middle layer,152,Resident:Male,116
5109,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
5110,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,4
5111,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,13
5112,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,16
5113,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,34
5114,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,22
5115,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,16
5116,2021,E02007101,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,11
5117,2021,E02007101,2021 super output areas - middle layer,152,Resident:Female,31
5118,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5119,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
5120,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,3
5121,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
5122,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,4
5123,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,5
5124,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,11
5125,2021,E02007101,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,8
5126,2021,E02007101,2021 super output areas - middle layer,152,Staff or owner,0
5127,2021,E02007101,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5128,2021,E02007101,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),9
5129,2021,E02007102,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,1890
5130,2021,E02007102,2021 super output areas - middle layer,152,Resident,1845
5131,2021,E02007102,2021 super output areas - middle layer,152,Resident:Male,867
5132,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
5133,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,698
5134,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,124
5135,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,27
5136,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,16
5137,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,2
5138,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
5139,2021,E02007102,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
5140,2021,E02007102,2021 super output areas - middle layer,152,Resident:Female,978
5141,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5142,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,887
5143,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,74
5144,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,11
5145,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,6
5146,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
5147,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
5148,2021,E02007102,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
5149,2021,E02007102,2021 super output areas - middle layer,152,Staff or owner,0
5150,2021,E02007102,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5151,2021,E02007102,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),45
5152,2021,E02007103,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,204
5153,2021,E02007103,2021 super output areas - middle layer,152,Resident,202
5154,2021,E02007103,2021 super output areas - middle layer,152,Resident:Male,129
5155,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
5156,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,21
5157,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,21
5158,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,24
5159,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,18
5160,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,16
5161,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,19
5162,2021,E02007103,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,10
5163,2021,E02007103,2021 super output areas - middle layer,152,Resident:Female,73
5164,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5165,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,26
5166,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
5167,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,4
5168,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,14
5169,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,6
5170,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,14
5171,2021,E02007103,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,9
5172,2021,E02007103,2021 super output areas - middle layer,152,Staff or owner,0
5173,2021,E02007103,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5174,2021,E02007103,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),2
5175,2021,E02007104,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,188
5176,2021,E02007104,2021 super output areas - middle layer,152,Resident,183
5177,2021,E02007104,2021 super output areas - middle layer,152,Resident:Male,102
5178,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,4
5179,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,3
5180,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,16
5181,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,41
5182,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,21
5183,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,7
5184,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,3
5185,2021,E02007104,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,7
5186,2021,E02007104,2021 super output areas - middle layer,152,Resident:Female,81
5187,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,6
5188,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,6
5189,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,7
5190,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,17
5191,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
5192,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,3
5193,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,9
5194,2021,E02007104,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,30
5195,2021,E02007104,2021 super output areas - middle layer,152,Staff or owner,1
5196,2021,E02007104,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
5197,2021,E02007104,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),4
5198,2021,E02001738,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,0
5199,2021,E02001738,2021 super output areas - middle layer,152,Resident,0
5200,2021,E02001738,2021 super output areas - middle layer,152,Resident:Male,0
5201,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
5202,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
5203,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
5204,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
5205,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
5206,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
5207,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
5208,2021,E02001738,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
5209,2021,E02001738,2021 super output areas - middle layer,152,Resident:Female,0
5210,2021,E02001738,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
5211,2021,E02001738,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
5212,2021,E02001738,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
5213,2021,E02001738,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
