,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
105,2021,E02006909,2021 super output areas - middle layer,152,30km to less than 40km,112
106,2021,E02006909,2021 super output areas - middle layer,152,40km to less than 60km,56
107,2021,E02006909,2021 super output areas - middle layer,152,60km and over,117
108,2021,E02006909,2021 super output areas - middle layer,152,Works mainly from home,1502
109,2021,E02006909,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",839
110,2021,E02007059,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4577
111,2021,E02007059,2021 super output areas - middle layer,152,Less than 2km,1099
112,2021,E02007059,2021 super output areas - middle layer,152,2km to less than 5km,535
113,2021,E02007059,2021 super output areas - middle layer,152,5km to less than 10km,215
114,2021,E02007059,2021 super output areas - middle layer,152,10km to less than 20km,676
115,2021,E02007059,2021 super output areas - middle layer,152,20km to less than 30km,226
116,2021,E02007059,2021 super output areas - middle layer,152,30km to less than 40km,67
117,2021,E02007059,2021 super output areas - middle layer,152,40km to less than 60km,43
118,2021,E02007059,2021 super output areas - middle layer,152,60km and over,86
119,2021,E02007059,2021 super output areas - middle layer,152,Works mainly from home,960
120,2021,E02007059,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",670
121,2021,E02002496,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3517
122,2021,E02002496,2021 super output areas - middle layer,152,Less than 2km,768
123,2021,E02002496,2021 super output areas - middle layer,152,2km to less than 5km,634
124,2021,E02002496,2021 super output areas - middle layer,152,5km to less than 10km,406
125,2021,E02002496,2021 super output areas - middle layer,152,10km to less than 20km,238
126,2021,E02002496,2021 super output areas - middle layer,152,20km to less than 30km,93
127,2021,E02002496,2021 super output areas - middle layer,152,30km to less than 40km,82
128,2021,E02002496,2021 super output areas - middle layer,152,40km to less than 60km,47
129,2021,E02002496,2021 super output areas - middle layer,152,60km and over,74
130,2021,E02002496,2021 super output areas - middle layer,152,Works mainly from home,511
131,2021,E02002496,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",664
132,2021,E02002497,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2042
133,2021,E02002497,2021 super output areas - middle layer,152,Less than 2km,346
134,2021,E02002497,2021 super output areas - middle layer,152,2km to less than 5km,545
135,2021,E02002497,2021 super output areas - middle layer,152,5km to less than 10km,315
136,2021,E02002497,2021 super output areas - middle layer,152,10km to less than 20km,118
137,2021,E02002497,2021 super output areas - middle layer,152,20km to less than 30km,60
138,2021,E02002497,2021 super output areas - middle layer,152,30km to less than 40km,59
139,2021,E02002497,2021 super output areas - middle layer,152,40km to less than 60km,25
140,2021,E02002497,2021 super output areas - middle layer,152,60km and over,33
141,2021,E02002497,2021 super output areas - middle layer,152,Works mainly from home,202
142,2021,E02002497,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",339
143,2021,E02002498,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2617
144,2021,E02002498,2021 super output areas - middle layer,152,Less than 2km,532
145,2021,E02002498,2021 super output areas - middle layer,152,2km to less than 5km,628
146,2021,E02002498,2021 super output areas - middle layer,152,5km to less than 10km,242
147,2021,E02002498,2021 super output areas - middle layer,152,10km to less than 20km,170
148,2021,E02002498,2021 super output areas - middle layer,152,20km to less than 30km,64
149,2021,E02002498,2021 super output areas - middle layer,152,30km to less than 40km,131
150,2021,E02002498,2021 super output areas - middle layer,152,40km to less than 60km,37
151,2021,E02002498,2021 super output areas - middle layer,152,60km and over,59
152,2021,E02002498,2021 super output areas - middle layer,152,Works mainly from home,279
153,2021,E02002498,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",475
154,2021,E02002499,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2732
155,2021,E02002499,2021 super output areas - middle layer,152,Less than 2km,683
156,2021,E02002499,2021 super output areas - middle layer,152,2km to less than 5km,671
157,2021,E02002499,2021 super output areas - middle layer,152,5km to less than 10km,417
158,2021,E02002499,2021 super output areas - middle layer,152,10km to less than 20km,140
159,2021,E02002499,2021 super output areas - middle layer,152,20km to less than 30km,63
160,2021,E02002499,2021 super output areas - middle layer,152,30km to less than 40km,36
161,2021,E02002499,2021 super output areas - middle layer,152,40km to less than 60km,36
162,2021,E02002499,2021 super output areas - middle layer,152,60km and over,69
163,2021,E02002499,2021 super output areas - middle layer,152,Works mainly from home,203
164,2021,E02002499,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",414
165,2021,E02002500,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2351
166,2021,E02002500,2021 super output areas - middle layer,152,Less than 2km,487
167,2021,E02002500,2021 super output areas - middle layer,152,2km to less than 5km,508
168,2021,E02002500,2021 super output areas - middle layer,152,5km to less than 10km,241
169,2021,E02002500,2021 super output areas - middle layer,152,10km to less than 20km,135
170,2021,E02002500,2021 super output areas - middle layer,152,20km to less than 30km,53
171,2021,E02002500,2021 super output areas - middle layer,152,30km to less than 40km,25
172,2021,E02002500,2021 super output areas - middle layer,152,40km to less than 60km,31
173,2021,E02002500,2021 super output areas - middle layer,152,60km and over,34
174,2021,E02002500,2021 super output areas - middle layer,152,Works mainly from home,467
175,2021,E02002500,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",370
176,2021,E02002501,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2372
177,2021,E02002501,2021 super output areas - middle layer,152,Less than 2km,662
178,2021,E02002501,2021 super output areas - middle layer,152,2km to less than 5km,435
179,2021,E02002501,2021 super output areas - middle layer,152,5km to less than 10km,287
180,2021,E02002501,2021 super output areas - middle layer,152,10km to less than 20km,114
181,2021,E02002501,2021 super output areas - middle layer,152,20km to less than 30km,59
182,2021,E02002501,2021 super output areas - middle layer,152,30km to less than 40km,30
183,2021,E02002501,2021 super output areas - middle layer,152,40km to less than 60km,21
184,2021,E02002501,2021 super output areas - middle layer,152,60km and over,26
185,2021,E02002501,2021 super output areas - middle layer,152,Works mainly from home,341
186,2021,E02002501,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",397
187,2021,E02002502,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3309
188,2021,E02002502,2021 super output areas - middle layer,152,Less than 2km,454
189,2021,E02002502,2021 super output areas - middle layer,152,2km to less than 5km,962
190,2021,E02002502,2021 super output areas - middle layer,152,5km to less than 10km,624
191,2021,E02002502,2021 super output areas - middle layer,152,10km to less than 20km,173
192,2021,E02002502,2021 super output areas - middle layer,152,20km to less than 30km,92
193,2021,E02002502,2021 super output areas - middle layer,152,30km to less than 40km,27
194,2021,E02002502,2021 super output areas - middle layer,152,40km to less than 60km,34
195,2021,E02002502,2021 super output areas - middle layer,152,60km and over,69
196,2021,E02002502,2021 super output areas - middle layer,152,Works mainly from home,313
197,2021,E02002502,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",561
198,2021,E02002503,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2694
199,2021,E02002503,2021 super output areas - middle layer,152,Less than 2km,383
200,2021,E02002503,2021 super output areas - middle layer,152,2km to less than 5km,879
201,2021,E02002503,2021 super output areas - middle layer,152,5km to less than 10km,311
202,2021,E02002503,2021 super output areas - middle layer,152,10km to less than 20km,161
203,2021,E02002503,2021 super output areas - middle layer,152,20km to less than 30km,43
204,2021,E02002503,2021 super output areas - middle layer,152,30km to less than 40km,30
205,2021,E02002503,2021 super output areas - middle layer,152,40km to less than 60km,29
206,2021,E02002503,2021 super output areas - middle layer,152,60km and over,52
207,2021,E02002503,2021 super output areas - middle layer,152,Works mainly from home,382
208,2021,E02002503,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",424
209,2021,E02002504,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4236
210,2021,E02002504,2021 super output areas - middle layer,152,Less than 2km,550
211,2021,E02002504,2021 super output areas - middle layer,152,2km to less than 5km,1175
212,2021,E02002504,2021 super output areas - middle layer,152,5km to less than 10km,419
213,2021,E02002504,2021 super output areas - middle layer,152,10km to less than 20km,248
214,2021,E02002504,2021 super output areas - middle layer,152,20km to less than 30km,103
215,2021,E02002504,2021 super output areas - middle layer,152,30km to less than 40km,51
216,2021,E02002504,2021 super output areas - middle layer,152,40km to less than 60km,42
217,2021,E02002504,2021 super output areas - middle layer,152,60km and over,73
218,2021,E02002504,2021 super output areas - middle layer,152,Works mainly from home,875
219,2021,E02002504,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",700
220,2021,E02002505,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2268
221,2021,E02002505,2021 super output areas - middle layer,152,Less than 2km,458
222,2021,E02002505,2021 super output areas - middle layer,152,2km to less than 5km,623
223,2021,E02002505,2021 super output areas - middle layer,152,5km to less than 10km,356
224,2021,E02002505,2021 super output areas - middle layer,152,10km to less than 20km,107
225,2021,E02002505,2021 super output areas - middle layer,152,20km to less than 30km,42
226,2021,E02002505,2021 super output areas - middle layer,152,30km to less than 40km,26
227,2021,E02002505,2021 super output areas - middle layer,152,40km to less than 60km,26
228,2021,E02002505,2021 super output areas - middle layer,152,60km and over,39
229,2021,E02002505,2021 super output areas - middle layer,152,Works mainly from home,209
230,2021,E02002505,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",382
231,2021,E02002506,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,1917
232,2021,E02002506,2021 super output areas - middle layer,152,Less than 2km,557
233,2021,E02002506,2021 super output areas - middle layer,152,2km to less than 5km,492
234,2021,E02002506,2021 super output areas - middle layer,152,5km to less than 10km,207
235,2021,E02002506,2021 super output areas - middle layer,152,10km to less than 20km,73
236,2021,E02002506,2021 super output areas - middle layer,152,20km to less than 30km,40
237,2021,E02002506,2021 super output areas - middle layer,152,30km to less than 40km,24
238,2021,E02002506,2021 super output areas - middle layer,152,40km to less than 60km,16
239,2021,E02002506,2021 super output areas - middle layer,152,60km and over,36
240,2021,E02002506,2021 super output areas - middle layer,152,Works mainly from home,189
241,2021,E02002506,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",283
242,2021,E02002507,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2959
243,2021,E02002507,2021 super output areas - middle layer,152,Less than 2km,288
244,2021,E02002507,2021 super output areas - middle layer,152,2km to less than 5km,868
245,2021,E02002507,2021 super output areas - middle layer,152,5km to less than 10km,328
246,2021,E02002507,2021 super output areas - middle layer,152,10km to less than 20km,174
247,2021,E02002507,2021 super output areas - middle layer,152,20km to less than 30km,77
248,2021,E02002507,2021 super output areas - middle layer,152,30km to less than 40km,39
249,2021,E02002507,2021 super output areas - middle layer,152,40km to less than 60km,40
250,2021,E02002507,2021 super output areas - middle layer,152,60km and over,51
251,2021,E02002507,2021 super output areas - middle layer,152,Works mainly from home,645
252,2021,E02002507,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",449
253,2021,E02002508,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2413
254,2021,E02002508,2021 super output areas - middle layer,152,Less than 2km,136
255,2021,E02002508,2021 super output areas - middle layer,152,2km to less than 5km,734
256,2021,E02002508,2021 super output areas - middle layer,152,5km to less than 10km,328
257,2021,E02002508,2021 super output areas - middle layer,152,10km to less than 20km,156
258,2021,E02002508,2021 super output areas - middle layer,152,20km to less than 30km,48
259,2021,E02002508,2021 super output areas - middle layer,152,30km to less than 40km,37
260,2021,E02002508,2021 super output areas - middle layer,152,40km to less than 60km,30
261,2021,E02002508,2021 super output areas - middle layer,152,60km and over,53
262,2021,E02002508,2021 super output areas - middle layer,152,Works mainly from home,512
263,2021,E02002508,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",379
264,2021,E02002509,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2089
265,2021,E02002509,2021 super output areas - middle layer,152,Less than 2km,397
266,2021,E02002509,2021 super output areas - middle layer,152,2km to less than 5km,493
267,2021,E02002509,2021 super output areas - middle layer,152,5km to less than 10km,336
268,2021,E02002509,2021 super output areas - middle layer,152,10km to less than 20km,115
269,2021,E02002509,2021 super output areas - middle layer,152,20km to less than 30km,56
270,2021,E02002509,2021 super output areas - middle layer,152,30km to less than 40km,10
271,2021,E02002509,2021 super output areas - middle layer,152,40km to less than 60km,18
272,2021,E02002509,2021 super output areas - middle layer,152,60km and over,43
273,2021,E02002509,2021 super output areas - middle layer,152,Works mainly from home,287
274,2021,E02002509,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",334
275,2021,E02002510,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3345
276,2021,E02002510,2021 super output areas - middle layer,152,Less than 2km,134
277,2021,E02002510,2021 super output areas - middle layer,152,2km to less than 5km,870
278,2021,E02002510,2021 super output areas - middle layer,152,5km to less than 10km,575
279,2021,E02002510,2021 super output areas - middle layer,152,10km to less than 20km,310
280,2021,E02002510,2021 super output areas - middle layer,152,20km to less than 30km,56
281,2021,E02002510,2021 super output areas - middle layer,152,30km to less than 40km,52
282,2021,E02002510,2021 super output areas - middle layer,152,40km to less than 60km,53
283,2021,E02002510,2021 super output areas - middle layer,152,60km and over,74
284,2021,E02002510,2021 super output areas - middle layer,152,Works mainly from home,710
285,2021,E02002510,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",511
286,2021,E02002512,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2460
287,2021,E02002512,2021 super output areas - middle layer,152,Less than 2km,114
288,2021,E02002512,2021 super output areas - middle layer,152,2km to less than 5km,396
289,2021,E02002512,2021 super output areas - middle layer,152,5km to less than 10km,592
290,2021,E02002512,2021 super output areas - middle layer,152,10km to less than 20km,175
291,2021,E02002512,2021 super output areas - middle layer,152,20km to less than 30km,65
292,2021,E02002512,2021 super output areas - middle layer,152,30km to less than 40km,34
293,2021,E02002512,2021 super output areas - middle layer,152,40km to less than 60km,27
294,2021,E02002512,2021 super output areas - middle layer,152,60km and over,49
295,2021,E02002512,2021 super output areas - middle layer,152,Works mainly from home,637
296,2021,E02002512,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",371
297,2021,E02002513,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4188
298,2021,E02002513,2021 super output areas - middle layer,152,Less than 2km,328
299,2021,E02002513,2021 super output areas - middle layer,152,2km to less than 5km,721
300,2021,E02002513,2021 super output areas - middle layer,152,5km to less than 10km,1041
301,2021,E02002513,2021 super output areas - middle layer,152,10km to less than 20km,391
302,2021,E02002513,2021 super output areas - middle layer,152,20km to less than 30km,125
303,2021,E02002513,2021 super output areas - middle layer,152,30km to less than 40km,48
304,2021,E02002513,2021 super output areas - middle layer,152,40km to less than 60km,51
305,2021,E02002513,2021 super output areas - middle layer,152,60km and over,69
306,2021,E02002513,2021 super output areas - middle layer,152,Works mainly from home,714
307,2021,E02002513,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",700
308,2021,E02002514,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3605
309,2021,E02002514,2021 super output areas - middle layer,152,Less than 2km,310
310,2021,E02002514,2021 super output areas - middle layer,152,2km to less than 5km,552
311,2021,E02002514,2021 super output areas - middle layer,152,5km to less than 10km,876
312,2021,E02002514,2021 super output areas - middle layer,152,10km to less than 20km,299
313,2021,E02002514,2021 super output areas - middle layer,152,20km to less than 30km,120
314,2021,E02002514,2021 super output areas - middle layer,152,30km to less than 40km,34
315,2021,E02002514,2021 super output areas - middle layer,152,40km to less than 60km,37
316,2021,E02002514,2021 super output areas - middle layer,152,60km and over,64
317,2021,E02002514,2021 super output areas - middle layer,152,Works mainly from home,703
318,2021,E02002514,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",610
319,2021,E02006811,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5302
320,2021,E02006811,2021 super output areas - middle layer,152,Less than 2km,343
321,2021,E02006811,2021 super output areas - middle layer,152,2km to less than 5km,867
322,2021,E02006811,2021 super output areas - middle layer,152,5km to less than 10km,1198
323,2021,E02006811,2021 super output areas - middle layer,152,10km to less than 20km,450
324,2021,E02006811,2021 super output areas - middle layer,152,20km to less than 30km,166
325,2021,E02006811,2021 super output areas - middle layer,152,30km to less than 40km,60
326,2021,E02006811,2021 super output areas - middle layer,152,40km to less than 60km,76
327,2021,E02006811,2021 super output areas - middle layer,152,60km and over,105
328,2021,E02006811,2021 super output areas - middle layer,152,Works mainly from home,1295
329,2021,E02006811,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",742
330,2021,E02002515,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2591
331,2021,E02002515,2021 super output areas - middle layer,152,Less than 2km,520
332,2021,E02002515,2021 super output areas - middle layer,152,2km to less than 5km,218
333,2021,E02002515,2021 super output areas - middle layer,152,5km to less than 10km,312
334,2021,E02002515,2021 super output areas - middle layer,152,10km to less than 20km,515
335,2021,E02002515,2021 super output areas - middle layer,152,20km to less than 30km,20
336,2021,E02002515,2021 super output areas - middle layer,152,30km to less than 40km,57
337,2021,E02002515,2021 super output areas - middle layer,152,40km to less than 60km,29
338,2021,E02002515,2021 super output areas - middle layer,152,60km and over,55
339,2021,E02002515,2021 super output areas - middle layer,152,Works mainly from home,452
340,2021,E02002515,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",413
341,2021,E02002516,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2533
342,2021,E02002516,2021 super output areas - middle layer,152,Less than 2km,523
343,2021,E02002516,2021 super output areas - middle layer,152,2km to less than 5km,198
344,2021,E02002516,2021 super output areas - middle layer,152,5km to less than 10km,278
345,2021,E02002516,2021 super output areas - middle layer,152,10km to less than 20km,537
346,2021,E02002516,2021 super output areas - middle layer,152,20km to less than 30km,40
347,2021,E02002516,2021 super output areas - middle layer,152,30km to less than 40km,63
348,2021,E02002516,2021 super output areas - middle layer,152,40km to less than 60km,26
349,2021,E02002516,2021 super output areas - middle layer,152,60km and over,39
350,2021,E02002516,2021 super output areas - middle layer,152,Works mainly from home,391
351,2021,E02002516,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",438
352,2021,E02002517,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2083
353,2021,E02002517,2021 super output areas - middle layer,152,Less than 2km,313
354,2021,E02002517,2021 super output areas - middle layer,152,2km to less than 5km,243
355,2021,E02002517,2021 super output areas - middle layer,152,5km to less than 10km,302
356,2021,E02002517,2021 super output areas - middle layer,152,10km to less than 20km,374
357,2021,E02002517,2021 super output areas - middle layer,152,20km to less than 30km,34
