,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ROOMS_10_NAME,OBS_VALUE
204,2021,E02000977,2021 super output areas - middle layer,152,4 rooms,518
205,2021,E02000977,2021 super output areas - middle layer,152,5 rooms,153
206,2021,E02000977,2021 super output areas - middle layer,152,6 rooms,73
207,2021,E02000977,2021 super output areas - middle layer,152,7 rooms,42
208,2021,E02000977,2021 super output areas - middle layer,152,8 rooms,19
209,2021,E02000977,2021 super output areas - middle layer,152,9 or more rooms,84
210,2021,E02000978,2021 super output areas - middle layer,152,Total: All households,2763
211,2021,E02000978,2021 super output areas - middle layer,152,1 room,76
212,2021,E02000978,2021 super output areas - middle layer,152,2 rooms,306
213,2021,E02000978,2021 super output areas - middle layer,152,3 rooms,602
214,2021,E02000978,2021 super output areas - middle layer,152,4 rooms,451
215,2021,E02000978,2021 super output areas - middle layer,152,5 rooms,400
216,2021,E02000978,2021 super output areas - middle layer,152,6 rooms,237
217,2021,E02000978,2021 super output areas - middle layer,152,7 rooms,197
218,2021,E02000978,2021 super output areas - middle layer,152,8 rooms,157
219,2021,E02000978,2021 super output areas - middle layer,152,9 or more rooms,337
220,2021,E02000979,2021 super output areas - middle layer,152,Total: All households,3928
221,2021,E02000979,2021 super output areas - middle layer,152,1 room,269
222,2021,E02000979,2021 super output areas - middle layer,152,2 rooms,1151
223,2021,E02000979,2021 super output areas - middle layer,152,3 rooms,1276
224,2021,E02000979,2021 super output areas - middle layer,152,4 rooms,723
225,2021,E02000979,2021 super output areas - middle layer,152,5 rooms,218
226,2021,E02000979,2021 super output areas - middle layer,152,6 rooms,136
227,2021,E02000979,2021 super output areas - middle layer,152,7 rooms,58
228,2021,E02000979,2021 super output areas - middle layer,152,8 rooms,36
229,2021,E02000979,2021 super output areas - middle layer,152,9 or more rooms,61
230,2021,E02000980,2021 super output areas - middle layer,152,Total: All households,4323
231,2021,E02000980,2021 super output areas - middle layer,152,1 room,502
232,2021,E02000980,2021 super output areas - middle layer,152,2 rooms,1255
233,2021,E02000980,2021 super output areas - middle layer,152,3 rooms,1594
234,2021,E02000980,2021 super output areas - middle layer,152,4 rooms,735
235,2021,E02000980,2021 super output areas - middle layer,152,5 rooms,153
236,2021,E02000980,2021 super output areas - middle layer,152,6 rooms,34
237,2021,E02000980,2021 super output areas - middle layer,152,7 rooms,29
238,2021,E02000980,2021 super output areas - middle layer,152,8 rooms,9
239,2021,E02000980,2021 super output areas - middle layer,152,9 or more rooms,12
240,2021,E02000981,2021 super output areas - middle layer,152,Total: All households,4157
241,2021,E02000981,2021 super output areas - middle layer,152,1 room,382
242,2021,E02000981,2021 super output areas - middle layer,152,2 rooms,1404
243,2021,E02000981,2021 super output areas - middle layer,152,3 rooms,1223
244,2021,E02000981,2021 super output areas - middle layer,152,4 rooms,577
245,2021,E02000981,2021 super output areas - middle layer,152,5 rooms,221
246,2021,E02000981,2021 super output areas - middle layer,152,6 rooms,112
247,2021,E02000981,2021 super output areas - middle layer,152,7 rooms,102
248,2021,E02000981,2021 super output areas - middle layer,152,8 rooms,46
249,2021,E02000981,2021 super output areas - middle layer,152,9 or more rooms,90
250,2021,E02000982,2021 super output areas - middle layer,152,Total: All households,3845
251,2021,E02000982,2021 super output areas - middle layer,152,1 room,311
252,2021,E02000982,2021 super output areas - middle layer,152,2 rooms,1043
253,2021,E02000982,2021 super output areas - middle layer,152,3 rooms,1425
254,2021,E02000982,2021 super output areas - middle layer,152,4 rooms,689
255,2021,E02000982,2021 super output areas - middle layer,152,5 rooms,175
256,2021,E02000982,2021 super output areas - middle layer,152,6 rooms,90
257,2021,E02000982,2021 super output areas - middle layer,152,7 rooms,43
258,2021,E02000982,2021 super output areas - middle layer,152,8 rooms,40
259,2021,E02000982,2021 super output areas - middle layer,152,9 or more rooms,29
260,2021,E02000983,2021 super output areas - middle layer,152,Total: All households,3756
261,2021,E02000983,2021 super output areas - middle layer,152,1 room,496
262,2021,E02000983,2021 super output areas - middle layer,152,2 rooms,1025
263,2021,E02000983,2021 super output areas - middle layer,152,3 rooms,1323
264,2021,E02000983,2021 super output areas - middle layer,152,4 rooms,707
265,2021,E02000983,2021 super output areas - middle layer,152,5 rooms,118
266,2021,E02000983,2021 super output areas - middle layer,152,6 rooms,37
267,2021,E02000983,2021 super output areas - middle layer,152,7 rooms,22
268,2021,E02000983,2021 super output areas - middle layer,152,8 rooms,8
269,2021,E02000983,2021 super output areas - middle layer,152,9 or more rooms,20
270,2021,E02003314,2021 super output areas - middle layer,152,Total: All households,2863
271,2021,E02003314,2021 super output areas - middle layer,152,1 room,23
272,2021,E02003314,2021 super output areas - middle layer,152,2 rooms,286
273,2021,E02003314,2021 super output areas - middle layer,152,3 rooms,656
274,2021,E02003314,2021 super output areas - middle layer,152,4 rooms,893
275,2021,E02003314,2021 super output areas - middle layer,152,5 rooms,705
276,2021,E02003314,2021 super output areas - middle layer,152,6 rooms,171
277,2021,E02003314,2021 super output areas - middle layer,152,7 rooms,70
278,2021,E02003314,2021 super output areas - middle layer,152,8 rooms,39
279,2021,E02003314,2021 super output areas - middle layer,152,9 or more rooms,20
280,2021,E02003315,2021 super output areas - middle layer,152,Total: All households,2225
281,2021,E02003315,2021 super output areas - middle layer,152,1 room,6
282,2021,E02003315,2021 super output areas - middle layer,152,2 rooms,100
283,2021,E02003315,2021 super output areas - middle layer,152,3 rooms,205
284,2021,E02003315,2021 super output areas - middle layer,152,4 rooms,885
285,2021,E02003315,2021 super output areas - middle layer,152,5 rooms,649
286,2021,E02003315,2021 super output areas - middle layer,152,6 rooms,251
287,2021,E02003315,2021 super output areas - middle layer,152,7 rooms,76
288,2021,E02003315,2021 super output areas - middle layer,152,8 rooms,35
289,2021,E02003315,2021 super output areas - middle layer,152,9 or more rooms,18
290,2021,E02003316,2021 super output areas - middle layer,152,Total: All households,4664
291,2021,E02003316,2021 super output areas - middle layer,152,1 room,9
292,2021,E02003316,2021 super output areas - middle layer,152,2 rooms,242
293,2021,E02003316,2021 super output areas - middle layer,152,3 rooms,899
294,2021,E02003316,2021 super output areas - middle layer,152,4 rooms,1530
295,2021,E02003316,2021 super output areas - middle layer,152,5 rooms,1241
296,2021,E02003316,2021 super output areas - middle layer,152,6 rooms,435
297,2021,E02003316,2021 super output areas - middle layer,152,7 rooms,246
298,2021,E02003316,2021 super output areas - middle layer,152,8 rooms,39
299,2021,E02003316,2021 super output areas - middle layer,152,9 or more rooms,23
300,2021,E02003317,2021 super output areas - middle layer,152,Total: All households,2757
301,2021,E02003317,2021 super output areas - middle layer,152,1 room,3
302,2021,E02003317,2021 super output areas - middle layer,152,2 rooms,90
303,2021,E02003317,2021 super output areas - middle layer,152,3 rooms,528
304,2021,E02003317,2021 super output areas - middle layer,152,4 rooms,886
305,2021,E02003317,2021 super output areas - middle layer,152,5 rooms,812
306,2021,E02003317,2021 super output areas - middle layer,152,6 rooms,248
307,2021,E02003317,2021 super output areas - middle layer,152,7 rooms,121
308,2021,E02003317,2021 super output areas - middle layer,152,8 rooms,57
309,2021,E02003317,2021 super output areas - middle layer,152,9 or more rooms,12
310,2021,E02003318,2021 super output areas - middle layer,152,Total: All households,2284
311,2021,E02003318,2021 super output areas - middle layer,152,1 room,0
312,2021,E02003318,2021 super output areas - middle layer,152,2 rooms,12
313,2021,E02003318,2021 super output areas - middle layer,152,3 rooms,244
314,2021,E02003318,2021 super output areas - middle layer,152,4 rooms,516
315,2021,E02003318,2021 super output areas - middle layer,152,5 rooms,1052
316,2021,E02003318,2021 super output areas - middle layer,152,6 rooms,307
317,2021,E02003318,2021 super output areas - middle layer,152,7 rooms,111
318,2021,E02003318,2021 super output areas - middle layer,152,8 rooms,27
319,2021,E02003318,2021 super output areas - middle layer,152,9 or more rooms,15
320,2021,E02003319,2021 super output areas - middle layer,152,Total: All households,3299
321,2021,E02003319,2021 super output areas - middle layer,152,1 room,17
322,2021,E02003319,2021 super output areas - middle layer,152,2 rooms,325
323,2021,E02003319,2021 super output areas - middle layer,152,3 rooms,439
324,2021,E02003319,2021 super output areas - middle layer,152,4 rooms,999
325,2021,E02003319,2021 super output areas - middle layer,152,5 rooms,1218
326,2021,E02003319,2021 super output areas - middle layer,152,6 rooms,211
327,2021,E02003319,2021 super output areas - middle layer,152,7 rooms,64
328,2021,E02003319,2021 super output areas - middle layer,152,8 rooms,16
329,2021,E02003319,2021 super output areas - middle layer,152,9 or more rooms,10
330,2021,E02003320,2021 super output areas - middle layer,152,Total: All households,3791
331,2021,E02003320,2021 super output areas - middle layer,152,1 room,138
332,2021,E02003320,2021 super output areas - middle layer,152,2 rooms,526
333,2021,E02003320,2021 super output areas - middle layer,152,3 rooms,1170
334,2021,E02003320,2021 super output areas - middle layer,152,4 rooms,829
335,2021,E02003320,2021 super output areas - middle layer,152,5 rooms,659
336,2021,E02003320,2021 super output areas - middle layer,152,6 rooms,338
337,2021,E02003320,2021 super output areas - middle layer,152,7 rooms,92
338,2021,E02003320,2021 super output areas - middle layer,152,8 rooms,15
339,2021,E02003320,2021 super output areas - middle layer,152,9 or more rooms,24
340,2021,E02003321,2021 super output areas - middle layer,152,Total: All households,2496
341,2021,E02003321,2021 super output areas - middle layer,152,1 room,13
342,2021,E02003321,2021 super output areas - middle layer,152,2 rooms,182
343,2021,E02003321,2021 super output areas - middle layer,152,3 rooms,463
344,2021,E02003321,2021 super output areas - middle layer,152,4 rooms,771
345,2021,E02003321,2021 super output areas - middle layer,152,5 rooms,906
346,2021,E02003321,2021 super output areas - middle layer,152,6 rooms,126
347,2021,E02003321,2021 super output areas - middle layer,152,7 rooms,24
348,2021,E02003321,2021 super output areas - middle layer,152,8 rooms,10
349,2021,E02003321,2021 super output areas - middle layer,152,9 or more rooms,1
350,2021,E02003322,2021 super output areas - middle layer,152,Total: All households,3134
351,2021,E02003322,2021 super output areas - middle layer,152,1 room,65
352,2021,E02003322,2021 super output areas - middle layer,152,2 rooms,587
353,2021,E02003322,2021 super output areas - middle layer,152,3 rooms,633
354,2021,E02003322,2021 super output areas - middle layer,152,4 rooms,796
355,2021,E02003322,2021 super output areas - middle layer,152,5 rooms,944
356,2021,E02003322,2021 super output areas - middle layer,152,6 rooms,80
357,2021,E02003322,2021 super output areas - middle layer,152,7 rooms,18
358,2021,E02003322,2021 super output areas - middle layer,152,8 rooms,5
359,2021,E02003322,2021 super output areas - middle layer,152,9 or more rooms,6
360,2021,E02003323,2021 super output areas - middle layer,152,Total: All households,2823
361,2021,E02003323,2021 super output areas - middle layer,152,1 room,16
362,2021,E02003323,2021 super output areas - middle layer,152,2 rooms,192
363,2021,E02003323,2021 super output areas - middle layer,152,3 rooms,561
364,2021,E02003323,2021 super output areas - middle layer,152,4 rooms,795
365,2021,E02003323,2021 super output areas - middle layer,152,5 rooms,1106
366,2021,E02003323,2021 super output areas - middle layer,152,6 rooms,116
367,2021,E02003323,2021 super output areas - middle layer,152,7 rooms,27
368,2021,E02003323,2021 super output areas - middle layer,152,8 rooms,6
369,2021,E02003323,2021 super output areas - middle layer,152,9 or more rooms,4
370,2021,E02003324,2021 super output areas - middle layer,152,Total: All households,3860
371,2021,E02003324,2021 super output areas - middle layer,152,1 room,11
372,2021,E02003324,2021 super output areas - middle layer,152,2 rooms,261
373,2021,E02003324,2021 super output areas - middle layer,152,3 rooms,1003
374,2021,E02003324,2021 super output areas - middle layer,152,4 rooms,1483
375,2021,E02003324,2021 super output areas - middle layer,152,5 rooms,829
376,2021,E02003324,2021 super output areas - middle layer,152,6 rooms,252
377,2021,E02003324,2021 super output areas - middle layer,152,7 rooms,15
378,2021,E02003324,2021 super output areas - middle layer,152,8 rooms,5
379,2021,E02003324,2021 super output areas - middle layer,152,9 or more rooms,1
380,2021,E02003325,2021 super output areas - middle layer,152,Total: All households,3010
381,2021,E02003325,2021 super output areas - middle layer,152,1 room,124
382,2021,E02003325,2021 super output areas - middle layer,152,2 rooms,527
383,2021,E02003325,2021 super output areas - middle layer,152,3 rooms,601
384,2021,E02003325,2021 super output areas - middle layer,152,4 rooms,860
385,2021,E02003325,2021 super output areas - middle layer,152,5 rooms,754
386,2021,E02003325,2021 super output areas - middle layer,152,6 rooms,108
387,2021,E02003325,2021 super output areas - middle layer,152,7 rooms,21
388,2021,E02003325,2021 super output areas - middle layer,152,8 rooms,3
389,2021,E02003325,2021 super output areas - middle layer,152,9 or more rooms,12
390,2021,E02003326,2021 super output areas - middle layer,152,Total: All households,2962
391,2021,E02003326,2021 super output areas - middle layer,152,1 room,43
392,2021,E02003326,2021 super output areas - middle layer,152,2 rooms,174
393,2021,E02003326,2021 super output areas - middle layer,152,3 rooms,303
394,2021,E02003326,2021 super output areas - middle layer,152,4 rooms,583
395,2021,E02003326,2021 super output areas - middle layer,152,5 rooms,1640
396,2021,E02003326,2021 super output areas - middle layer,152,6 rooms,156
397,2021,E02003326,2021 super output areas - middle layer,152,7 rooms,45
398,2021,E02003326,2021 super output areas - middle layer,152,8 rooms,12
399,2021,E02003326,2021 super output areas - middle layer,152,9 or more rooms,6
400,2021,E02003327,2021 super output areas - middle layer,152,Total: All households,3661
401,2021,E02003327,2021 super output areas - middle layer,152,1 room,114
402,2021,E02003327,2021 super output areas - middle layer,152,2 rooms,840
403,2021,E02003327,2021 super output areas - middle layer,152,3 rooms,1182
404,2021,E02003327,2021 super output areas - middle layer,152,4 rooms,599
405,2021,E02003327,2021 super output areas - middle layer,152,5 rooms,506
406,2021,E02003327,2021 super output areas - middle layer,152,6 rooms,207
407,2021,E02003327,2021 super output areas - middle layer,152,7 rooms,116
408,2021,E02003327,2021 super output areas - middle layer,152,8 rooms,45
409,2021,E02003327,2021 super output areas - middle layer,152,9 or more rooms,52
410,2021,E02003328,2021 super output areas - middle layer,152,Total: All households,4326
411,2021,E02003328,2021 super output areas - middle layer,152,1 room,87
