,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HEATING_13_NAME,OBS_VALUE
5627,2021,E02005417,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),34
5628,2021,E02005418,2021 super output areas - middle layer,152,Total: All households,4452
5629,2021,E02005418,2021 super output areas - middle layer,152,No central heating,56
5630,2021,E02005418,2021 super output areas - middle layer,152,Mains gas only,3463
5631,2021,E02005418,2021 super output areas - middle layer,152,Tank or bottled gas only,30
5632,2021,E02005418,2021 super output areas - middle layer,152,Electric only,417
5633,2021,E02005418,2021 super output areas - middle layer,152,Oil only,39
5634,2021,E02005418,2021 super output areas - middle layer,152,Wood only,6
5635,2021,E02005418,2021 super output areas - middle layer,152,Solid fuel only,9
5636,2021,E02005418,2021 super output areas - middle layer,152,Renewable energy only,11
5637,2021,E02005418,2021 super output areas - middle layer,152,District or communal heat networks only,30
5638,2021,E02005418,2021 super output areas - middle layer,152,Other central heating only,52
5639,2021,E02005418,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),325
5640,2021,E02005418,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),14
5641,2021,E02005419,2021 super output areas - middle layer,152,Total: All households,3788
5642,2021,E02005419,2021 super output areas - middle layer,152,No central heating,78
5643,2021,E02005419,2021 super output areas - middle layer,152,Mains gas only,2597
5644,2021,E02005419,2021 super output areas - middle layer,152,Tank or bottled gas only,33
5645,2021,E02005419,2021 super output areas - middle layer,152,Electric only,656
5646,2021,E02005419,2021 super output areas - middle layer,152,Oil only,34
5647,2021,E02005419,2021 super output areas - middle layer,152,Wood only,3
5648,2021,E02005419,2021 super output areas - middle layer,152,Solid fuel only,4
5649,2021,E02005419,2021 super output areas - middle layer,152,Renewable energy only,4
5650,2021,E02005419,2021 super output areas - middle layer,152,District or communal heat networks only,14
5651,2021,E02005419,2021 super output areas - middle layer,152,Other central heating only,39
5652,2021,E02005419,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),316
5653,2021,E02005419,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
5654,2021,E02005420,2021 super output areas - middle layer,152,Total: All households,3741
5655,2021,E02005420,2021 super output areas - middle layer,152,No central heating,42
5656,2021,E02005420,2021 super output areas - middle layer,152,Mains gas only,3110
5657,2021,E02005420,2021 super output areas - middle layer,152,Tank or bottled gas only,40
5658,2021,E02005420,2021 super output areas - middle layer,152,Electric only,179
5659,2021,E02005420,2021 super output areas - middle layer,152,Oil only,30
5660,2021,E02005420,2021 super output areas - middle layer,152,Wood only,2
5661,2021,E02005420,2021 super output areas - middle layer,152,Solid fuel only,5
5662,2021,E02005420,2021 super output areas - middle layer,152,Renewable energy only,7
5663,2021,E02005420,2021 super output areas - middle layer,152,District or communal heat networks only,17
5664,2021,E02005420,2021 super output areas - middle layer,152,Other central heating only,16
5665,2021,E02005420,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),276
5666,2021,E02005420,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),17
5667,2021,E02005422,2021 super output areas - middle layer,152,Total: All households,2872
5668,2021,E02005422,2021 super output areas - middle layer,152,No central heating,26
5669,2021,E02005422,2021 super output areas - middle layer,152,Mains gas only,1191
5670,2021,E02005422,2021 super output areas - middle layer,152,Tank or bottled gas only,118
5671,2021,E02005422,2021 super output areas - middle layer,152,Electric only,248
5672,2021,E02005422,2021 super output areas - middle layer,152,Oil only,836
5673,2021,E02005422,2021 super output areas - middle layer,152,Wood only,22
5674,2021,E02005422,2021 super output areas - middle layer,152,Solid fuel only,35
5675,2021,E02005422,2021 super output areas - middle layer,152,Renewable energy only,55
5676,2021,E02005422,2021 super output areas - middle layer,152,District or communal heat networks only,5
5677,2021,E02005422,2021 super output areas - middle layer,152,Other central heating only,18
5678,2021,E02005422,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),293
5679,2021,E02005422,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),25
5680,2021,E02005423,2021 super output areas - middle layer,152,Total: All households,4388
5681,2021,E02005423,2021 super output areas - middle layer,152,No central heating,47
5682,2021,E02005423,2021 super output areas - middle layer,152,Mains gas only,2681
5683,2021,E02005423,2021 super output areas - middle layer,152,Tank or bottled gas only,119
5684,2021,E02005423,2021 super output areas - middle layer,152,Electric only,238
5685,2021,E02005423,2021 super output areas - middle layer,152,Oil only,711
5686,2021,E02005423,2021 super output areas - middle layer,152,Wood only,17
5687,2021,E02005423,2021 super output areas - middle layer,152,Solid fuel only,40
5688,2021,E02005423,2021 super output areas - middle layer,152,Renewable energy only,47
5689,2021,E02005423,2021 super output areas - middle layer,152,District or communal heat networks only,23
5690,2021,E02005423,2021 super output areas - middle layer,152,Other central heating only,35
5691,2021,E02005423,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),387
5692,2021,E02005423,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),43
5693,2021,E02006864,2021 super output areas - middle layer,152,Total: All households,3650
5694,2021,E02006864,2021 super output areas - middle layer,152,No central heating,29
5695,2021,E02006864,2021 super output areas - middle layer,152,Mains gas only,2977
5696,2021,E02006864,2021 super output areas - middle layer,152,Tank or bottled gas only,25
5697,2021,E02006864,2021 super output areas - middle layer,152,Electric only,108
5698,2021,E02006864,2021 super output areas - middle layer,152,Oil only,149
5699,2021,E02006864,2021 super output areas - middle layer,152,Wood only,10
5700,2021,E02006864,2021 super output areas - middle layer,152,Solid fuel only,6
5701,2021,E02006864,2021 super output areas - middle layer,152,Renewable energy only,7
5702,2021,E02006864,2021 super output areas - middle layer,152,District or communal heat networks only,2
5703,2021,E02006864,2021 super output areas - middle layer,152,Other central heating only,8
5704,2021,E02006864,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),308
5705,2021,E02006864,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),21
5706,2021,E02006865,2021 super output areas - middle layer,152,Total: All households,3420
5707,2021,E02006865,2021 super output areas - middle layer,152,No central heating,13
5708,2021,E02006865,2021 super output areas - middle layer,152,Mains gas only,2928
5709,2021,E02006865,2021 super output areas - middle layer,152,Tank or bottled gas only,19
5710,2021,E02006865,2021 super output areas - middle layer,152,Electric only,116
5711,2021,E02006865,2021 super output areas - middle layer,152,Oil only,59
5712,2021,E02006865,2021 super output areas - middle layer,152,Wood only,5
5713,2021,E02006865,2021 super output areas - middle layer,152,Solid fuel only,5
5714,2021,E02006865,2021 super output areas - middle layer,152,Renewable energy only,5
5715,2021,E02006865,2021 super output areas - middle layer,152,District or communal heat networks only,2
5716,2021,E02006865,2021 super output areas - middle layer,152,Other central heating only,15
5717,2021,E02006865,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),237
5718,2021,E02006865,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),16
5719,2021,E02005424,2021 super output areas - middle layer,152,Total: All households,4525
5720,2021,E02005424,2021 super output areas - middle layer,152,No central heating,44
5721,2021,E02005424,2021 super output areas - middle layer,152,Mains gas only,2400
5722,2021,E02005424,2021 super output areas - middle layer,152,Tank or bottled gas only,134
5723,2021,E02005424,2021 super output areas - middle layer,152,Electric only,210
5724,2021,E02005424,2021 super output areas - middle layer,152,Oil only,1069
5725,2021,E02005424,2021 super output areas - middle layer,152,Wood only,23
5726,2021,E02005424,2021 super output areas - middle layer,152,Solid fuel only,60
5727,2021,E02005424,2021 super output areas - middle layer,152,Renewable energy only,82
5728,2021,E02005424,2021 super output areas - middle layer,152,District or communal heat networks only,6
5729,2021,E02005424,2021 super output areas - middle layer,152,Other central heating only,12
5730,2021,E02005424,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),448
5731,2021,E02005424,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),37
5732,2021,E02005425,2021 super output areas - middle layer,152,Total: All households,2854
5733,2021,E02005425,2021 super output areas - middle layer,152,No central heating,26
5734,2021,E02005425,2021 super output areas - middle layer,152,Mains gas only,684
5735,2021,E02005425,2021 super output areas - middle layer,152,Tank or bottled gas only,150
5736,2021,E02005425,2021 super output areas - middle layer,152,Electric only,192
5737,2021,E02005425,2021 super output areas - middle layer,152,Oil only,1268
5738,2021,E02005425,2021 super output areas - middle layer,152,Wood only,34
5739,2021,E02005425,2021 super output areas - middle layer,152,Solid fuel only,44
5740,2021,E02005425,2021 super output areas - middle layer,152,Renewable energy only,55
5741,2021,E02005425,2021 super output areas - middle layer,152,District or communal heat networks only,2
5742,2021,E02005425,2021 super output areas - middle layer,152,Other central heating only,11
5743,2021,E02005425,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),345
5744,2021,E02005425,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),43
5745,2021,E02005426,2021 super output areas - middle layer,152,Total: All households,4603
5746,2021,E02005426,2021 super output areas - middle layer,152,No central heating,38
5747,2021,E02005426,2021 super output areas - middle layer,152,Mains gas only,3810
5748,2021,E02005426,2021 super output areas - middle layer,152,Tank or bottled gas only,33
5749,2021,E02005426,2021 super output areas - middle layer,152,Electric only,197
5750,2021,E02005426,2021 super output areas - middle layer,152,Oil only,91
5751,2021,E02005426,2021 super output areas - middle layer,152,Wood only,3
5752,2021,E02005426,2021 super output areas - middle layer,152,Solid fuel only,15
5753,2021,E02005426,2021 super output areas - middle layer,152,Renewable energy only,32
5754,2021,E02005426,2021 super output areas - middle layer,152,District or communal heat networks only,1
5755,2021,E02005426,2021 super output areas - middle layer,152,Other central heating only,22
5756,2021,E02005426,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),333
5757,2021,E02005426,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),28
5758,2021,E02005427,2021 super output areas - middle layer,152,Total: All households,3484
5759,2021,E02005427,2021 super output areas - middle layer,152,No central heating,47
5760,2021,E02005427,2021 super output areas - middle layer,152,Mains gas only,2758
5761,2021,E02005427,2021 super output areas - middle layer,152,Tank or bottled gas only,17
5762,2021,E02005427,2021 super output areas - middle layer,152,Electric only,229
5763,2021,E02005427,2021 super output areas - middle layer,152,Oil only,58
5764,2021,E02005427,2021 super output areas - middle layer,152,Wood only,7
5765,2021,E02005427,2021 super output areas - middle layer,152,Solid fuel only,13
5766,2021,E02005427,2021 super output areas - middle layer,152,Renewable energy only,10
5767,2021,E02005427,2021 super output areas - middle layer,152,District or communal heat networks only,10
5768,2021,E02005427,2021 super output areas - middle layer,152,Other central heating only,20
5769,2021,E02005427,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),302
5770,2021,E02005427,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),13
5771,2021,E02005428,2021 super output areas - middle layer,152,Total: All households,3933
5772,2021,E02005428,2021 super output areas - middle layer,152,No central heating,90
5773,2021,E02005428,2021 super output areas - middle layer,152,Mains gas only,2433
5774,2021,E02005428,2021 super output areas - middle layer,152,Tank or bottled gas only,71
5775,2021,E02005428,2021 super output areas - middle layer,152,Electric only,272
5776,2021,E02005428,2021 super output areas - middle layer,152,Oil only,537
5777,2021,E02005428,2021 super output areas - middle layer,152,Wood only,21
5778,2021,E02005428,2021 super output areas - middle layer,152,Solid fuel only,42
5779,2021,E02005428,2021 super output areas - middle layer,152,Renewable energy only,40
5780,2021,E02005428,2021 super output areas - middle layer,152,District or communal heat networks only,3
5781,2021,E02005428,2021 super output areas - middle layer,152,Other central heating only,23
5782,2021,E02005428,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),366
5783,2021,E02005428,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),35
5784,2021,E02005429,2021 super output areas - middle layer,152,Total: All households,3199
5785,2021,E02005429,2021 super output areas - middle layer,152,No central heating,49
5786,2021,E02005429,2021 super output areas - middle layer,152,Mains gas only,2528
5787,2021,E02005429,2021 super output areas - middle layer,152,Tank or bottled gas only,47
5788,2021,E02005429,2021 super output areas - middle layer,152,Electric only,178
5789,2021,E02005429,2021 super output areas - middle layer,152,Oil only,117
5790,2021,E02005429,2021 super output areas - middle layer,152,Wood only,4
5791,2021,E02005429,2021 super output areas - middle layer,152,Solid fuel only,5
5792,2021,E02005429,2021 super output areas - middle layer,152,Renewable energy only,12
5793,2021,E02005429,2021 super output areas - middle layer,152,District or communal heat networks only,6
5794,2021,E02005429,2021 super output areas - middle layer,152,Other central heating only,13
5795,2021,E02005429,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),228
5796,2021,E02005429,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),12
5797,2021,E02005430,2021 super output areas - middle layer,152,Total: All households,3141
5798,2021,E02005430,2021 super output areas - middle layer,152,No central heating,42
5799,2021,E02005430,2021 super output areas - middle layer,152,Mains gas only,418
5800,2021,E02005430,2021 super output areas - middle layer,152,Tank or bottled gas only,138
5801,2021,E02005430,2021 super output areas - middle layer,152,Electric only,420
5802,2021,E02005430,2021 super output areas - middle layer,152,Oil only,1451
5803,2021,E02005430,2021 super output areas - middle layer,152,Wood only,42
5804,2021,E02005430,2021 super output areas - middle layer,152,Solid fuel only,59
5805,2021,E02005430,2021 super output areas - middle layer,152,Renewable energy only,87
5806,2021,E02005430,2021 super output areas - middle layer,152,District or communal heat networks only,2
5807,2021,E02005430,2021 super output areas - middle layer,152,Other central heating only,14
5808,2021,E02005430,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),423
5809,2021,E02005430,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),45
5810,2021,E02005431,2021 super output areas - middle layer,152,Total: All households,3987
5811,2021,E02005431,2021 super output areas - middle layer,152,No central heating,54
5812,2021,E02005431,2021 super output areas - middle layer,152,Mains gas only,1788
5813,2021,E02005431,2021 super output areas - middle layer,152,Tank or bottled gas only,192
5814,2021,E02005431,2021 super output areas - middle layer,152,Electric only,236
5815,2021,E02005431,2021 super output areas - middle layer,152,Oil only,1050
5816,2021,E02005431,2021 super output areas - middle layer,152,Wood only,32
5817,2021,E02005431,2021 super output areas - middle layer,152,Solid fuel only,49
5818,2021,E02005431,2021 super output areas - middle layer,152,Renewable energy only,55
5819,2021,E02005431,2021 super output areas - middle layer,152,District or communal heat networks only,0
5820,2021,E02005431,2021 super output areas - middle layer,152,Other central heating only,25
5821,2021,E02005431,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),478
5822,2021,E02005431,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),28
5823,2021,E02005432,2021 super output areas - middle layer,152,Total: All households,3464
5824,2021,E02005432,2021 super output areas - middle layer,152,No central heating,41
5825,2021,E02005432,2021 super output areas - middle layer,152,Mains gas only,875
5826,2021,E02005432,2021 super output areas - middle layer,152,Tank or bottled gas only,134
5827,2021,E02005432,2021 super output areas - middle layer,152,Electric only,176
5828,2021,E02005432,2021 super output areas - middle layer,152,Oil only,1433
5829,2021,E02005432,2021 super output areas - middle layer,152,Wood only,53
5830,2021,E02005432,2021 super output areas - middle layer,152,Solid fuel only,50
5831,2021,E02005432,2021 super output areas - middle layer,152,Renewable energy only,89
5832,2021,E02005432,2021 super output areas - middle layer,152,District or communal heat networks only,4
5833,2021,E02005432,2021 super output areas - middle layer,152,Other central heating only,9
5834,2021,E02005432,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),548
5835,2021,E02005432,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),52
5836,2021,E02005433,2021 super output areas - middle layer,152,Total: All households,3409
5837,2021,E02005433,2021 super output areas - middle layer,152,No central heating,84
5838,2021,E02005433,2021 super output areas - middle layer,152,Mains gas only,518
5839,2021,E02005433,2021 super output areas - middle layer,152,Tank or bottled gas only,504
5840,2021,E02005433,2021 super output areas - middle layer,152,Electric only,785
5841,2021,E02005433,2021 super output areas - middle layer,152,Oil only,1065
5842,2021,E02005433,2021 super output areas - middle layer,152,Wood only,9
5843,2021,E02005433,2021 super output areas - middle layer,152,Solid fuel only,38
5844,2021,E02005433,2021 super output areas - middle layer,152,Renewable energy only,28
5845,2021,E02005433,2021 super output areas - middle layer,152,District or communal heat networks only,4
5846,2021,E02005433,2021 super output areas - middle layer,152,Other central heating only,26
5847,2021,E02005433,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),325
5848,2021,E02005433,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),23
5849,2021,E02005434,2021 super output areas - middle layer,152,Total: All households,3538
5850,2021,E02005434,2021 super output areas - middle layer,152,No central heating,40
5851,2021,E02005434,2021 super output areas - middle layer,152,Mains gas only,2807
5852,2021,E02005434,2021 super output areas - middle layer,152,Tank or bottled gas only,51
5853,2021,E02005434,2021 super output areas - middle layer,152,Electric only,184
5854,2021,E02005434,2021 super output areas - middle layer,152,Oil only,119
5855,2021,E02005434,2021 super output areas - middle layer,152,Wood only,7
5856,2021,E02005434,2021 super output areas - middle layer,152,Solid fuel only,8
5857,2021,E02005434,2021 super output areas - middle layer,152,Renewable energy only,11
5858,2021,E02005434,2021 super output areas - middle layer,152,District or communal heat networks only,3
5859,2021,E02005434,2021 super output areas - middle layer,152,Other central heating only,12
5860,2021,E02005434,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),276
5861,2021,E02005434,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),20
5862,2021,E02005435,2021 super output areas - middle layer,152,Total: All households,3640
5863,2021,E02005435,2021 super output areas - middle layer,152,No central heating,44
5864,2021,E02005435,2021 super output areas - middle layer,152,Mains gas only,2585
5865,2021,E02005435,2021 super output areas - middle layer,152,Tank or bottled gas only,107
5866,2021,E02005435,2021 super output areas - middle layer,152,Electric only,464
5867,2021,E02005435,2021 super output areas - middle layer,152,Oil only,98
5868,2021,E02005435,2021 super output areas - middle layer,152,Wood only,6
5869,2021,E02005435,2021 super output areas - middle layer,152,Solid fuel only,5
5870,2021,E02005435,2021 super output areas - middle layer,152,Renewable energy only,14
5871,2021,E02005435,2021 super output areas - middle layer,152,District or communal heat networks only,1
5872,2021,E02005435,2021 super output areas - middle layer,152,Other central heating only,12
5873,2021,E02005435,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),283
5874,2021,E02005435,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),21
5875,2021,E02005436,2021 super output areas - middle layer,152,Total: All households,3669
5876,2021,E02005436,2021 super output areas - middle layer,152,No central heating,38
5877,2021,E02005436,2021 super output areas - middle layer,152,Mains gas only,2065
5878,2021,E02005436,2021 super output areas - middle layer,152,Tank or bottled gas only,119
5879,2021,E02005436,2021 super output areas - middle layer,152,Electric only,196
5880,2021,E02005436,2021 super output areas - middle layer,152,Oil only,693
5881,2021,E02005436,2021 super output areas - middle layer,152,Wood only,17
5882,2021,E02005436,2021 super output areas - middle layer,152,Solid fuel only,34
5883,2021,E02005436,2021 super output areas - middle layer,152,Renewable energy only,43
5884,2021,E02005436,2021 super output areas - middle layer,152,District or communal heat networks only,11
5885,2021,E02005436,2021 super output areas - middle layer,152,Other central heating only,16
5886,2021,E02005436,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),406
5887,2021,E02005436,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),31
5888,2021,E02005437,2021 super output areas - middle layer,152,Total: All households,2944
5889,2021,E02005437,2021 super output areas - middle layer,152,No central heating,66
5890,2021,E02005437,2021 super output areas - middle layer,152,Mains gas only,1877
5891,2021,E02005437,2021 super output areas - middle layer,152,Tank or bottled gas only,19
5892,2021,E02005437,2021 super output areas - middle layer,152,Electric only,658
5893,2021,E02005437,2021 super output areas - middle layer,152,Oil only,48
5894,2021,E02005437,2021 super output areas - middle layer,152,Wood only,4
5895,2021,E02005437,2021 super output areas - middle layer,152,Solid fuel only,5
5896,2021,E02005437,2021 super output areas - middle layer,152,Renewable energy only,5
5897,2021,E02005437,2021 super output areas - middle layer,152,District or communal heat networks only,13
5898,2021,E02005437,2021 super output areas - middle layer,152,Other central heating only,28
5899,2021,E02005437,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),214
5900,2021,E02005437,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),7
5901,2021,E02005438,2021 super output areas - middle layer,152,Total: All households,3223
5902,2021,E02005438,2021 super output areas - middle layer,152,No central heating,39
5903,2021,E02005438,2021 super output areas - middle layer,152,Mains gas only,2505
5904,2021,E02005438,2021 super output areas - middle layer,152,Tank or bottled gas only,17
5905,2021,E02005438,2021 super output areas - middle layer,152,Electric only,252
5906,2021,E02005438,2021 super output areas - middle layer,152,Oil only,63
5907,2021,E02005438,2021 super output areas - middle layer,152,Wood only,3
5908,2021,E02005438,2021 super output areas - middle layer,152,Solid fuel only,2
5909,2021,E02005438,2021 super output areas - middle layer,152,Renewable energy only,12
5910,2021,E02005438,2021 super output areas - middle layer,152,District or communal heat networks only,23
5911,2021,E02005438,2021 super output areas - middle layer,152,Other central heating only,29
5912,2021,E02005438,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),267
5913,2021,E02005438,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),11
5914,2021,E02005439,2021 super output areas - middle layer,152,Total: All households,5047
5915,2021,E02005439,2021 super output areas - middle layer,152,No central heating,37
5916,2021,E02005439,2021 super output areas - middle layer,152,Mains gas only,3298
5917,2021,E02005439,2021 super output areas - middle layer,152,Tank or bottled gas only,298
5918,2021,E02005439,2021 super output areas - middle layer,152,Electric only,249
5919,2021,E02005439,2021 super output areas - middle layer,152,Oil only,537
5920,2021,E02005439,2021 super output areas - middle layer,152,Wood only,17
5921,2021,E02005439,2021 super output areas - middle layer,152,Solid fuel only,52
5922,2021,E02005439,2021 super output areas - middle layer,152,Renewable energy only,35
5923,2021,E02005439,2021 super output areas - middle layer,152,District or communal heat networks only,7
5924,2021,E02005439,2021 super output areas - middle layer,152,Other central heating only,20
5925,2021,E02005439,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),436
5926,2021,E02005439,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),61
5927,2021,E02005440,2021 super output areas - middle layer,152,Total: All households,2381
5928,2021,E02005440,2021 super output areas - middle layer,152,No central heating,38
5929,2021,E02005440,2021 super output areas - middle layer,152,Mains gas only,160
5930,2021,E02005440,2021 super output areas - middle layer,152,Tank or bottled gas only,164
5931,2021,E02005440,2021 super output areas - middle layer,152,Electric only,456
5932,2021,E02005440,2021 super output areas - middle layer,152,Oil only,1086
5933,2021,E02005440,2021 super output areas - middle layer,152,Wood only,20
5934,2021,E02005440,2021 super output areas - middle layer,152,Solid fuel only,56
5935,2021,E02005440,2021 super output areas - middle layer,152,Renewable energy only,81
5936,2021,E02005440,2021 super output areas - middle layer,152,District or communal heat networks only,2
5937,2021,E02005440,2021 super output areas - middle layer,152,Other central heating only,30
5938,2021,E02005440,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),268
5939,2021,E02005440,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),20
5940,2021,E02005441,2021 super output areas - middle layer,152,Total: All households,3718
5941,2021,E02005441,2021 super output areas - middle layer,152,No central heating,53
5942,2021,E02005441,2021 super output areas - middle layer,152,Mains gas only,651
5943,2021,E02005441,2021 super output areas - middle layer,152,Tank or bottled gas only,227
5944,2021,E02005441,2021 super output areas - middle layer,152,Electric only,302
5945,2021,E02005441,2021 super output areas - middle layer,152,Oil only,1715
5946,2021,E02005441,2021 super output areas - middle layer,152,Wood only,58
5947,2021,E02005441,2021 super output areas - middle layer,152,Solid fuel only,76
5948,2021,E02005441,2021 super output areas - middle layer,152,Renewable energy only,99
5949,2021,E02005441,2021 super output areas - middle layer,152,District or communal heat networks only,13
5950,2021,E02005441,2021 super output areas - middle layer,152,Other central heating only,23
5951,2021,E02005441,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),458
5952,2021,E02005441,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),43
5953,2021,E02005442,2021 super output areas - middle layer,152,Total: All households,2937
5954,2021,E02005442,2021 super output areas - middle layer,152,No central heating,31
5955,2021,E02005442,2021 super output areas - middle layer,152,Mains gas only,2527
5956,2021,E02005442,2021 super output areas - middle layer,152,Tank or bottled gas only,15
5957,2021,E02005442,2021 super output areas - middle layer,152,Electric only,96
5958,2021,E02005442,2021 super output areas - middle layer,152,Oil only,1
5959,2021,E02005442,2021 super output areas - middle layer,152,Wood only,1
5960,2021,E02005442,2021 super output areas - middle layer,152,Solid fuel only,0
5961,2021,E02005442,2021 super output areas - middle layer,152,Renewable energy only,7
5962,2021,E02005442,2021 super output areas - middle layer,152,District or communal heat networks only,1
5963,2021,E02005442,2021 super output areas - middle layer,152,Other central heating only,33
5964,2021,E02005442,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),223
5965,2021,E02005442,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),2
5966,2021,E02005443,2021 super output areas - middle layer,152,Total: All households,3382
5967,2021,E02005443,2021 super output areas - middle layer,152,No central heating,39
5968,2021,E02005443,2021 super output areas - middle layer,152,Mains gas only,2713
5969,2021,E02005443,2021 super output areas - middle layer,152,Tank or bottled gas only,12
5970,2021,E02005443,2021 super output areas - middle layer,152,Electric only,358
5971,2021,E02005443,2021 super output areas - middle layer,152,Oil only,4
5972,2021,E02005443,2021 super output areas - middle layer,152,Wood only,0
5973,2021,E02005443,2021 super output areas - middle layer,152,Solid fuel only,0
5974,2021,E02005443,2021 super output areas - middle layer,152,Renewable energy only,6
5975,2021,E02005443,2021 super output areas - middle layer,152,District or communal heat networks only,9
5976,2021,E02005443,2021 super output areas - middle layer,152,Other central heating only,17
5977,2021,E02005443,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),214
5978,2021,E02005443,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),10
5979,2021,E02005444,2021 super output areas - middle layer,152,Total: All households,5786
5980,2021,E02005444,2021 super output areas - middle layer,152,No central heating,50
5981,2021,E02005444,2021 super output areas - middle layer,152,Mains gas only,4721
5982,2021,E02005444,2021 super output areas - middle layer,152,Tank or bottled gas only,32
5983,2021,E02005444,2021 super output areas - middle layer,152,Electric only,436
5984,2021,E02005444,2021 super output areas - middle layer,152,Oil only,13
5985,2021,E02005444,2021 super output areas - middle layer,152,Wood only,0
5986,2021,E02005444,2021 super output areas - middle layer,152,Solid fuel only,2
5987,2021,E02005444,2021 super output areas - middle layer,152,Renewable energy only,9
5988,2021,E02005444,2021 super output areas - middle layer,152,District or communal heat networks only,7
5989,2021,E02005444,2021 super output areas - middle layer,152,Other central heating only,26
5990,2021,E02005444,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),456
5991,2021,E02005444,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),34
5992,2021,E02005445,2021 super output areas - middle layer,152,Total: All households,5107
5993,2021,E02005445,2021 super output areas - middle layer,152,No central heating,81
5994,2021,E02005445,2021 super output areas - middle layer,152,Mains gas only,3960
5995,2021,E02005445,2021 super output areas - middle layer,152,Tank or bottled gas only,27
5996,2021,E02005445,2021 super output areas - middle layer,152,Electric only,431
5997,2021,E02005445,2021 super output areas - middle layer,152,Oil only,12
5998,2021,E02005445,2021 super output areas - middle layer,152,Wood only,14
5999,2021,E02005445,2021 super output areas - middle layer,152,Solid fuel only,1
6000,2021,E02005445,2021 super output areas - middle layer,152,Renewable energy only,15
6001,2021,E02005445,2021 super output areas - middle layer,152,District or communal heat networks only,53
6002,2021,E02005445,2021 super output areas - middle layer,152,Other central heating only,75
6003,2021,E02005445,2021 super output areas - middle layer,152,Two or more types of central heating (not including renewable energy),426
6004,2021,E02005445,2021 super output areas - middle layer,152,Two or more types of central heating (including renewable energy),12
