,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Zimbabwean",2
1,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Any other ethnic group",0
2,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background",14
3,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: African unspecified",1
4,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Black and European",0
5,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Black British",0
6,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Black/African American",0
7,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Caribbean",9
8,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: English/Welsh/Scottish/Northern Irish/British",1
9,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Ghanaian",1
10,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian",1
11,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Mixed Black",0
12,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Nigerian",0
13,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Other Black, Black unspecified",0
14,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Other Mixed",0
15,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Polynesian/Micronesian/Melanesian",0
16,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Somali",0
17,2021,E02004830,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh or Caribbean background: Any other ethnic group",1
18,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups,119
19,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: African unspecified,1
20,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: African Asian,0
21,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: African/Arab,0
22,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Anglo Indian,0
23,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Arab,1
24,2021,E02004830,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Asian (unspecified) and European,0
