,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,0
1,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,0
2,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,1
3,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,0
4,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
5,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,3
6,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,2
7,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,1
8,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,0
9,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,0
10,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,0
11,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,0
12,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,8
13,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,5
14,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,0
15,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,5
16,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
17,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
18,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,3
19,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,0
20,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,0
21,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,0
22,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,5
23,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,5
24,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,4
25,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,1
26,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
27,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
28,2021,E02003151,2021 super output areas - middle layer,152,Other identity only: Other,0
29,2021,E02003152,2021 super output areas - middle layer,152,Total: All usual residents,11339
30,2021,E02003152,2021 super output areas - middle layer,152,UK identity,11060
31,2021,E02003152,2021 super output areas - middle layer,152,UK identity: British only identity,6890
32,2021,E02003152,2021 super output areas - middle layer,152,UK identity: English only identity,1961
33,2021,E02003152,2021 super output areas - middle layer,152,UK identity: English and British only identity,1843
34,2021,E02003152,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,86
35,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,18
36,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Scottish only identity,74
37,2021,E02003152,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,28
38,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,11
39,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,4
40,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Cornish only identity,28
41,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,4
42,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),27
43,2021,E02003152,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,86
44,2021,E02003152,2021 super output areas - middle layer,152,Other identity only,279
45,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
46,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
47,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
48,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
49,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Irish only identity,10
50,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,3
51,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European,197
52,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries,119
53,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,4
54,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,3
55,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,7
56,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,8
57,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),5
58,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,5
59,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,8
60,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,31
61,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,31
62,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,17
63,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,78
64,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,1
65,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,77
66,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African,9
67,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: North African,3
68,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,4
69,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,0
70,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,0
71,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,4
72,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,2
73,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,0
74,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,0
75,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,2
76,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,0
77,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,0
78,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,33
79,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,10
80,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,2
81,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,4
82,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,1
83,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,3
84,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian,11
85,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,5
86,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,3
87,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,1
88,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,2
89,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,4
90,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,2
91,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,1
92,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,1
93,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,0
94,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,0
95,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
96,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,7
97,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,1
98,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,1
99,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,0
100,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,5
101,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,1
102,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,0
103,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,18
104,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,15
105,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,5
106,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,10
107,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
108,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
109,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,2
110,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,1
111,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,0
112,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,1
113,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,8
114,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,8
115,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,7
116,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,1
117,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
118,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
119,2021,E02003152,2021 super output areas - middle layer,152,Other identity only: Other,1
120,2021,E02003153,2021 super output areas - middle layer,152,Total: All usual residents,7433
121,2021,E02003153,2021 super output areas - middle layer,152,UK identity,7269
122,2021,E02003153,2021 super output areas - middle layer,152,UK identity: British only identity,4194
123,2021,E02003153,2021 super output areas - middle layer,152,UK identity: English only identity,1471
124,2021,E02003153,2021 super output areas - middle layer,152,UK identity: English and British only identity,1342
