,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02003029,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",55
1,2021,E02003029,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,6
2,2021,E02003029,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",26
3,2021,E02003029,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,6
4,2021,E02003029,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,52
5,2021,E02003029,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,41
6,2021,E02003029,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,30
7,2021,E02003029,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,23
8,2021,E02003029,2021 super output areas - middle layer,152,415 Other Administrative Occupations,69
9,2021,E02003029,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,51
10,2021,E02003029,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,20
11,2021,E02003029,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",13
12,2021,E02003029,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",24
13,2021,E02003029,2021 super output areas - middle layer,152,523 Vehicle Trades,34
14,2021,E02003029,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,37
15,2021,E02003029,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",4
16,2021,E02003029,2021 super output areas - middle layer,152,531 Construction and Building Trades,83
17,2021,E02003029,2021 super output areas - middle layer,152,532 Building Finishing Trades,41
18,2021,E02003029,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,5
19,2021,E02003029,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,6
20,2021,E02003029,2021 super output areas - middle layer,152,542 Printing Trades,2
21,2021,E02003029,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,78
22,2021,E02003029,2021 super output areas - middle layer,152,544 Other Skilled Trades,8
23,2021,E02003029,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,60
24,2021,E02003029,2021 super output areas - middle layer,152,612 Animal Care and Control Services,6
25,2021,E02003029,2021 super output areas - middle layer,152,613 Caring Personal Services,236
26,2021,E02003029,2021 super output areas - middle layer,152,621 Leisure and Travel Services,6
27,2021,E02003029,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,30
28,2021,E02003029,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,19
29,2021,E02003029,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,7
30,2021,E02003029,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
31,2021,E02003029,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,0
32,2021,E02003029,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,159
33,2021,E02003029,2021 super output areas - middle layer,152,712 Sales Related Occupations,10
34,2021,E02003029,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,23
35,2021,E02003029,2021 super output areas - middle layer,152,721 Customer Service Occupations,52
36,2021,E02003029,2021 super output areas - middle layer,152,722 Customer Service Supervisors,3
37,2021,E02003029,2021 super output areas - middle layer,152,811 Process Operatives,18
38,2021,E02003029,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,7
39,2021,E02003029,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,8
40,2021,E02003029,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,15
41,2021,E02003029,2021 super output areas - middle layer,152,815 Construction Operatives,20
42,2021,E02003029,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",8
43,2021,E02003029,2021 super output areas - middle layer,152,821 Road Transport Drivers,177
44,2021,E02003029,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,9
45,2021,E02003029,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,7
46,2021,E02003029,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,2
47,2021,E02003029,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,30
48,2021,E02003029,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,24
49,2021,E02003029,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,38
50,2021,E02003029,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,106
51,2021,E02003029,2021 super output areas - middle layer,152,923 Elementary Security Occupations,40
52,2021,E02003029,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,10
53,2021,E02003029,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,78
54,2021,E02003029,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,75
55,2021,E02003030,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4214
56,2021,E02003030,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,12
57,2021,E02003030,2021 super output areas - middle layer,152,112 Production Managers and Directors,41
58,2021,E02003030,2021 super output areas - middle layer,152,113 Functional Managers and Directors,96
59,2021,E02003030,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",1
60,2021,E02003030,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,53
61,2021,E02003030,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,0
62,2021,E02003030,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,13
63,2021,E02003030,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,4
64,2021,E02003030,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,55
65,2021,E02003030,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,6
66,2021,E02003030,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",21
67,2021,E02003030,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,60
68,2021,E02003030,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,8
69,2021,E02003030,2021 super output areas - middle layer,152,212 Engineering Professionals,76
70,2021,E02003030,2021 super output areas - middle layer,152,213 Information Technology Professionals,132
71,2021,E02003030,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,14
72,2021,E02003030,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,17
73,2021,E02003030,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,21
74,2021,E02003030,2021 super output areas - middle layer,152,221 Medical Practitioners,22
75,2021,E02003030,2021 super output areas - middle layer,152,222 Therapy Professionals,45
76,2021,E02003030,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,137
77,2021,E02003030,2021 super output areas - middle layer,152,224 Veterinarians,1
78,2021,E02003030,2021 super output areas - middle layer,152,225 Other Health Professionals,36
79,2021,E02003030,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,155
80,2021,E02003030,2021 super output areas - middle layer,152,232 Other Educational Professionals,45
81,2021,E02003030,2021 super output areas - middle layer,152,241 Legal Professionals,37
82,2021,E02003030,2021 super output areas - middle layer,152,242 Finance Professionals,40
83,2021,E02003030,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",63
84,2021,E02003030,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,41
85,2021,E02003030,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",34
86,2021,E02003030,2021 super output areas - middle layer,152,246 Welfare Professionals,45
87,2021,E02003030,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,7
88,2021,E02003030,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,19
89,2021,E02003030,2021 super output areas - middle layer,152,249 Media Professionals,27
90,2021,E02003030,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",38
