,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HIQUAL_8_NAME,OBS_VALUE
71,2021,E02002037,2021 super output areas - middle layer,152,Other qualifications,131
72,2021,E02002038,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7940
73,2021,E02002038,2021 super output areas - middle layer,152,No qualifications,1747
74,2021,E02002038,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,844
75,2021,E02002038,2021 super output areas - middle layer,152,Level 2 qualifications,1253
76,2021,E02002038,2021 super output areas - middle layer,152,Apprenticeship,467
77,2021,E02002038,2021 super output areas - middle layer,152,Level 3 qualifications,1354
78,2021,E02002038,2021 super output areas - middle layer,152,Level 4 qualifications or above,2056
79,2021,E02002038,2021 super output areas - middle layer,152,Other qualifications,219
80,2021,E02002039,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5134
81,2021,E02002039,2021 super output areas - middle layer,152,No qualifications,840
82,2021,E02002039,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,428
83,2021,E02002039,2021 super output areas - middle layer,152,Level 2 qualifications,733
84,2021,E02002039,2021 super output areas - middle layer,152,Apprenticeship,239
85,2021,E02002039,2021 super output areas - middle layer,152,Level 3 qualifications,810
86,2021,E02002039,2021 super output areas - middle layer,152,Level 4 qualifications or above,1944
87,2021,E02002039,2021 super output areas - middle layer,152,Other qualifications,140
88,2021,E02002040,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5029
89,2021,E02002040,2021 super output areas - middle layer,152,No qualifications,777
90,2021,E02002040,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,399
91,2021,E02002040,2021 super output areas - middle layer,152,Level 2 qualifications,651
92,2021,E02002040,2021 super output areas - middle layer,152,Apprenticeship,270
93,2021,E02002040,2021 super output areas - middle layer,152,Level 3 qualifications,751
94,2021,E02002040,2021 super output areas - middle layer,152,Level 4 qualifications or above,2033
95,2021,E02002040,2021 super output areas - middle layer,152,Other qualifications,148
96,2021,E02002041,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5207
97,2021,E02002041,2021 super output areas - middle layer,152,No qualifications,1030
98,2021,E02002041,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,519
99,2021,E02002041,2021 super output areas - middle layer,152,Level 2 qualifications,753
100,2021,E02002041,2021 super output areas - middle layer,152,Apprenticeship,272
101,2021,E02002041,2021 super output areas - middle layer,152,Level 3 qualifications,798
102,2021,E02002041,2021 super output areas - middle layer,152,Level 4 qualifications or above,1670
103,2021,E02002041,2021 super output areas - middle layer,152,Other qualifications,165
104,2021,E02002042,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6645
105,2021,E02002042,2021 super output areas - middle layer,152,No qualifications,1107
106,2021,E02002042,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,640
107,2021,E02002042,2021 super output areas - middle layer,152,Level 2 qualifications,1029
108,2021,E02002042,2021 super output areas - middle layer,152,Apprenticeship,401
109,2021,E02002042,2021 super output areas - middle layer,152,Level 3 qualifications,1166
110,2021,E02002042,2021 super output areas - middle layer,152,Level 4 qualifications or above,2114
111,2021,E02002042,2021 super output areas - middle layer,152,Other qualifications,188
112,2021,E02002043,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6808
113,2021,E02002043,2021 super output areas - middle layer,152,No qualifications,1941
114,2021,E02002043,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,834
115,2021,E02002043,2021 super output areas - middle layer,152,Level 2 qualifications,1030
116,2021,E02002043,2021 super output areas - middle layer,152,Apprenticeship,350
117,2021,E02002043,2021 super output areas - middle layer,152,Level 3 qualifications,1063
118,2021,E02002043,2021 super output areas - middle layer,152,Level 4 qualifications or above,1382
119,2021,E02002043,2021 super output areas - middle layer,152,Other qualifications,208
120,2021,E02002044,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6184
121,2021,E02002044,2021 super output areas - middle layer,152,No qualifications,1426
122,2021,E02002044,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,724
123,2021,E02002044,2021 super output areas - middle layer,152,Level 2 qualifications,951
124,2021,E02002044,2021 super output areas - middle layer,152,Apprenticeship,242
125,2021,E02002044,2021 super output areas - middle layer,152,Level 3 qualifications,1000
126,2021,E02002044,2021 super output areas - middle layer,152,Level 4 qualifications or above,1646
127,2021,E02002044,2021 super output areas - middle layer,152,Other qualifications,195
128,2021,E02002045,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6129
129,2021,E02002045,2021 super output areas - middle layer,152,No qualifications,1792
130,2021,E02002045,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,711
131,2021,E02002045,2021 super output areas - middle layer,152,Level 2 qualifications,952
132,2021,E02002045,2021 super output areas - middle layer,152,Apprenticeship,366
133,2021,E02002045,2021 super output areas - middle layer,152,Level 3 qualifications,972
134,2021,E02002045,2021 super output areas - middle layer,152,Level 4 qualifications or above,1177
135,2021,E02002045,2021 super output areas - middle layer,152,Other qualifications,159
136,2021,E02002046,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4151
137,2021,E02002046,2021 super output areas - middle layer,152,No qualifications,1589
138,2021,E02002046,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,594
139,2021,E02002046,2021 super output areas - middle layer,152,Level 2 qualifications,583
140,2021,E02002046,2021 super output areas - middle layer,152,Apprenticeship,188
141,2021,E02002046,2021 super output areas - middle layer,152,Level 3 qualifications,547
142,2021,E02002046,2021 super output areas - middle layer,152,Level 4 qualifications or above,529
143,2021,E02002046,2021 super output areas - middle layer,152,Other qualifications,121
144,2021,E02002047,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6151
145,2021,E02002047,2021 super output areas - middle layer,152,No qualifications,2062
146,2021,E02002047,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,694
147,2021,E02002047,2021 super output areas - middle layer,152,Level 2 qualifications,823
148,2021,E02002047,2021 super output areas - middle layer,152,Apprenticeship,338
149,2021,E02002047,2021 super output areas - middle layer,152,Level 3 qualifications,863
150,2021,E02002047,2021 super output areas - middle layer,152,Level 4 qualifications or above,1112
151,2021,E02002047,2021 super output areas - middle layer,152,Other qualifications,259
152,2021,E02002048,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5715
153,2021,E02002048,2021 super output areas - middle layer,152,No qualifications,1174
154,2021,E02002048,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,592
155,2021,E02002048,2021 super output areas - middle layer,152,Level 2 qualifications,732
156,2021,E02002048,2021 super output areas - middle layer,152,Apprenticeship,311
157,2021,E02002048,2021 super output areas - middle layer,152,Level 3 qualifications,922
158,2021,E02002048,2021 super output areas - middle layer,152,Level 4 qualifications or above,1819
159,2021,E02002048,2021 super output areas - middle layer,152,Other qualifications,165
160,2021,E02002049,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4978
161,2021,E02002049,2021 super output areas - middle layer,152,No qualifications,1410
162,2021,E02002049,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,619
163,2021,E02002049,2021 super output areas - middle layer,152,Level 2 qualifications,745
164,2021,E02002049,2021 super output areas - middle layer,152,Apprenticeship,317
165,2021,E02002049,2021 super output areas - middle layer,152,Level 3 qualifications,807
166,2021,E02002049,2021 super output areas - middle layer,152,Level 4 qualifications or above,922
167,2021,E02002049,2021 super output areas - middle layer,152,Other qualifications,158
168,2021,E02002051,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4503
169,2021,E02002051,2021 super output areas - middle layer,152,No qualifications,1616
170,2021,E02002051,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,551
171,2021,E02002051,2021 super output areas - middle layer,152,Level 2 qualifications,684
172,2021,E02002051,2021 super output areas - middle layer,152,Apprenticeship,225
173,2021,E02002051,2021 super output areas - middle layer,152,Level 3 qualifications,629
174,2021,E02002051,2021 super output areas - middle layer,152,Level 4 qualifications or above,688
175,2021,E02002051,2021 super output areas - middle layer,152,Other qualifications,110
176,2021,E02002052,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8803
177,2021,E02002052,2021 super output areas - middle layer,152,No qualifications,2723
178,2021,E02002052,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1087
179,2021,E02002052,2021 super output areas - middle layer,152,Level 2 qualifications,1165
180,2021,E02002052,2021 super output areas - middle layer,152,Apprenticeship,446
181,2021,E02002052,2021 super output areas - middle layer,152,Level 3 qualifications,1302
182,2021,E02002052,2021 super output areas - middle layer,152,Level 4 qualifications or above,1713
183,2021,E02002052,2021 super output areas - middle layer,152,Other qualifications,367
184,2021,E02002053,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5065
185,2021,E02002053,2021 super output areas - middle layer,152,No qualifications,1241
186,2021,E02002053,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,516
187,2021,E02002053,2021 super output areas - middle layer,152,Level 2 qualifications,721
188,2021,E02002053,2021 super output areas - middle layer,152,Apprenticeship,256
189,2021,E02002053,2021 super output areas - middle layer,152,Level 3 qualifications,808
190,2021,E02002053,2021 super output areas - middle layer,152,Level 4 qualifications or above,1352
191,2021,E02002053,2021 super output areas - middle layer,152,Other qualifications,171
192,2021,E02002054,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4728
193,2021,E02002054,2021 super output areas - middle layer,152,No qualifications,1104
194,2021,E02002054,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,517
195,2021,E02002054,2021 super output areas - middle layer,152,Level 2 qualifications,592
196,2021,E02002054,2021 super output areas - middle layer,152,Apprenticeship,245
197,2021,E02002054,2021 super output areas - middle layer,152,Level 3 qualifications,779
198,2021,E02002054,2021 super output areas - middle layer,152,Level 4 qualifications or above,1303
199,2021,E02002054,2021 super output areas - middle layer,152,Other qualifications,188
200,2021,E02002055,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8638
201,2021,E02002055,2021 super output areas - middle layer,152,No qualifications,2675
202,2021,E02002055,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1011
203,2021,E02002055,2021 super output areas - middle layer,152,Level 2 qualifications,1107
204,2021,E02002055,2021 super output areas - middle layer,152,Apprenticeship,415
205,2021,E02002055,2021 super output areas - middle layer,152,Level 3 qualifications,1211
206,2021,E02002055,2021 super output areas - middle layer,152,Level 4 qualifications or above,1802
207,2021,E02002055,2021 super output areas - middle layer,152,Other qualifications,417
208,2021,E02002056,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7464
209,2021,E02002056,2021 super output areas - middle layer,152,No qualifications,2448
210,2021,E02002056,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,926
211,2021,E02002056,2021 super output areas - middle layer,152,Level 2 qualifications,1105
212,2021,E02002056,2021 super output areas - middle layer,152,Apprenticeship,396
213,2021,E02002056,2021 super output areas - middle layer,152,Level 3 qualifications,1090
214,2021,E02002056,2021 super output areas - middle layer,152,Level 4 qualifications or above,1262
215,2021,E02002056,2021 super output areas - middle layer,152,Other qualifications,237
216,2021,E02002057,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8407
217,2021,E02002057,2021 super output areas - middle layer,152,No qualifications,2624
218,2021,E02002057,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1038
219,2021,E02002057,2021 super output areas - middle layer,152,Level 2 qualifications,1166
220,2021,E02002057,2021 super output areas - middle layer,152,Apprenticeship,386
221,2021,E02002057,2021 super output areas - middle layer,152,Level 3 qualifications,1219
222,2021,E02002057,2021 super output areas - middle layer,152,Level 4 qualifications or above,1723
223,2021,E02002057,2021 super output areas - middle layer,152,Other qualifications,251
224,2021,E02002058,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,10591
225,2021,E02002058,2021 super output areas - middle layer,152,No qualifications,3079
226,2021,E02002058,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1200
227,2021,E02002058,2021 super output areas - middle layer,152,Level 2 qualifications,1468
228,2021,E02002058,2021 super output areas - middle layer,152,Apprenticeship,449
229,2021,E02002058,2021 super output areas - middle layer,152,Level 3 qualifications,1536
230,2021,E02002058,2021 super output areas - middle layer,152,Level 4 qualifications or above,2448
231,2021,E02002058,2021 super output areas - middle layer,152,Other qualifications,411
232,2021,E02002059,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9410
233,2021,E02002059,2021 super output areas - middle layer,152,No qualifications,2750
234,2021,E02002059,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1220
235,2021,E02002059,2021 super output areas - middle layer,152,Level 2 qualifications,1233
236,2021,E02002059,2021 super output areas - middle layer,152,Apprenticeship,443
237,2021,E02002059,2021 super output areas - middle layer,152,Level 3 qualifications,1173
238,2021,E02002059,2021 super output areas - middle layer,152,Level 4 qualifications or above,2167
239,2021,E02002059,2021 super output areas - middle layer,152,Other qualifications,424
240,2021,E02002060,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5485
241,2021,E02002060,2021 super output areas - middle layer,152,No qualifications,1897
242,2021,E02002060,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,708
243,2021,E02002060,2021 super output areas - middle layer,152,Level 2 qualifications,616
244,2021,E02002060,2021 super output areas - middle layer,152,Apprenticeship,238
245,2021,E02002060,2021 super output areas - middle layer,152,Level 3 qualifications,660
246,2021,E02002060,2021 super output areas - middle layer,152,Level 4 qualifications or above,1067
247,2021,E02002060,2021 super output areas - middle layer,152,Other qualifications,299
248,2021,E02002061,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5477
249,2021,E02002061,2021 super output areas - middle layer,152,No qualifications,1906
250,2021,E02002061,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,650
251,2021,E02002061,2021 super output areas - middle layer,152,Level 2 qualifications,635
252,2021,E02002061,2021 super output areas - middle layer,152,Apprenticeship,226
253,2021,E02002061,2021 super output areas - middle layer,152,Level 3 qualifications,697
254,2021,E02002061,2021 super output areas - middle layer,152,Level 4 qualifications or above,1113
255,2021,E02002061,2021 super output areas - middle layer,152,Other qualifications,250
256,2021,E02002062,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7048
257,2021,E02002062,2021 super output areas - middle layer,152,No qualifications,2325
258,2021,E02002062,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,826
259,2021,E02002062,2021 super output areas - middle layer,152,Level 2 qualifications,805
260,2021,E02002062,2021 super output areas - middle layer,152,Apprenticeship,327
261,2021,E02002062,2021 super output areas - middle layer,152,Level 3 qualifications,861
262,2021,E02002062,2021 super output areas - middle layer,152,Level 4 qualifications or above,1543
263,2021,E02002062,2021 super output areas - middle layer,152,Other qualifications,361
264,2021,E02002063,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7945
265,2021,E02002063,2021 super output areas - middle layer,152,No qualifications,2106
266,2021,E02002063,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,980
267,2021,E02002063,2021 super output areas - middle layer,152,Level 2 qualifications,1031
268,2021,E02002063,2021 super output areas - middle layer,152,Apprenticeship,329
269,2021,E02002063,2021 super output areas - middle layer,152,Level 3 qualifications,1172
270,2021,E02002063,2021 super output areas - middle layer,152,Level 4 qualifications or above,2032
271,2021,E02002063,2021 super output areas - middle layer,152,Other qualifications,295
272,2021,E02002064,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9663
273,2021,E02002064,2021 super output areas - middle layer,152,No qualifications,2491
274,2021,E02002064,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1125
275,2021,E02002064,2021 super output areas - middle layer,152,Level 2 qualifications,1550
276,2021,E02002064,2021 super output areas - middle layer,152,Apprenticeship,550
277,2021,E02002064,2021 super output areas - middle layer,152,Level 3 qualifications,1614
278,2021,E02002064,2021 super output areas - middle layer,152,Level 4 qualifications or above,2038
279,2021,E02002064,2021 super output areas - middle layer,152,Other qualifications,295
280,2021,E02002065,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,10569
281,2021,E02002065,2021 super output areas - middle layer,152,No qualifications,3645
282,2021,E02002065,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,1179
283,2021,E02002065,2021 super output areas - middle layer,152,Level 2 qualifications,1218
284,2021,E02002065,2021 super output areas - middle layer,152,Apprenticeship,303
285,2021,E02002065,2021 super output areas - middle layer,152,Level 3 qualifications,1324
286,2021,E02002065,2021 super output areas - middle layer,152,Level 4 qualifications or above,2318
287,2021,E02002065,2021 super output areas - middle layer,152,Other qualifications,582
288,2021,E02002066,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6258
289,2021,E02002066,2021 super output areas - middle layer,152,No qualifications,2065
290,2021,E02002066,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,677
291,2021,E02002066,2021 super output areas - middle layer,152,Level 2 qualifications,747
292,2021,E02002066,2021 super output areas - middle layer,152,Apprenticeship,267
293,2021,E02002066,2021 super output areas - middle layer,152,Level 3 qualifications,885
294,2021,E02002066,2021 super output areas - middle layer,152,Level 4 qualifications or above,1333
295,2021,E02002066,2021 super output areas - middle layer,152,Other qualifications,284
296,2021,E02002067,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5019
297,2021,E02002067,2021 super output areas - middle layer,152,No qualifications,1303
298,2021,E02002067,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,548
299,2021,E02002067,2021 super output areas - middle layer,152,Level 2 qualifications,804
300,2021,E02002067,2021 super output areas - middle layer,152,Apprenticeship,279
301,2021,E02002067,2021 super output areas - middle layer,152,Level 3 qualifications,832
302,2021,E02002067,2021 super output areas - middle layer,152,Level 4 qualifications or above,1065
303,2021,E02002067,2021 super output areas - middle layer,152,Other qualifications,188
304,2021,E02002069,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5675
305,2021,E02002069,2021 super output areas - middle layer,152,No qualifications,1595
306,2021,E02002069,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,679
307,2021,E02002069,2021 super output areas - middle layer,152,Level 2 qualifications,814
308,2021,E02002069,2021 super output areas - middle layer,152,Apprenticeship,295
309,2021,E02002069,2021 super output areas - middle layer,152,Level 3 qualifications,894
310,2021,E02002069,2021 super output areas - middle layer,152,Level 4 qualifications or above,1244
311,2021,E02002069,2021 super output areas - middle layer,152,Other qualifications,154
312,2021,E02002070,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7720
313,2021,E02002070,2021 super output areas - middle layer,152,No qualifications,2644
314,2021,E02002070,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,898
315,2021,E02002070,2021 super output areas - middle layer,152,Level 2 qualifications,916
316,2021,E02002070,2021 super output areas - middle layer,152,Apprenticeship,289
317,2021,E02002070,2021 super output areas - middle layer,152,Level 3 qualifications,974
318,2021,E02002070,2021 super output areas - middle layer,152,Level 4 qualifications or above,1573
319,2021,E02002070,2021 super output areas - middle layer,152,Other qualifications,426
320,2021,E02002071,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5256
321,2021,E02002071,2021 super output areas - middle layer,152,No qualifications,1526
322,2021,E02002071,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,690
323,2021,E02002071,2021 super output areas - middle layer,152,Level 2 qualifications,816
324,2021,E02002071,2021 super output areas - middle layer,152,Apprenticeship,324
325,2021,E02002071,2021 super output areas - middle layer,152,Level 3 qualifications,840
326,2021,E02002071,2021 super output areas - middle layer,152,Level 4 qualifications or above,909
327,2021,E02002071,2021 super output areas - middle layer,152,Other qualifications,151
328,2021,E02002072,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7156
329,2021,E02002072,2021 super output areas - middle layer,152,No qualifications,1878
330,2021,E02002072,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,720
331,2021,E02002072,2021 super output areas - middle layer,152,Level 2 qualifications,1009
332,2021,E02002072,2021 super output areas - middle layer,152,Apprenticeship,399
333,2021,E02002072,2021 super output areas - middle layer,152,Level 3 qualifications,1188
334,2021,E02002072,2021 super output areas - middle layer,152,Level 4 qualifications or above,1710
335,2021,E02002072,2021 super output areas - middle layer,152,Other qualifications,252
336,2021,E02002073,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6378
337,2021,E02002073,2021 super output areas - middle layer,152,No qualifications,2077
338,2021,E02002073,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,694
339,2021,E02002073,2021 super output areas - middle layer,152,Level 2 qualifications,866
340,2021,E02002073,2021 super output areas - middle layer,152,Apprenticeship,268
341,2021,E02002073,2021 super output areas - middle layer,152,Level 3 qualifications,896
342,2021,E02002073,2021 super output areas - middle layer,152,Level 4 qualifications or above,1325
343,2021,E02002073,2021 super output areas - middle layer,152,Other qualifications,252
344,2021,E02002074,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6513
345,2021,E02002074,2021 super output areas - middle layer,152,No qualifications,1834
346,2021,E02002074,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,750
347,2021,E02002074,2021 super output areas - middle layer,152,Level 2 qualifications,949
348,2021,E02002074,2021 super output areas - middle layer,152,Apprenticeship,349
349,2021,E02002074,2021 super output areas - middle layer,152,Level 3 qualifications,1009
350,2021,E02002074,2021 super output areas - middle layer,152,Level 4 qualifications or above,1429
351,2021,E02002074,2021 super output areas - middle layer,152,Other qualifications,193
352,2021,E02002075,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7086
353,2021,E02002075,2021 super output areas - middle layer,152,No qualifications,1894
354,2021,E02002075,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,833
355,2021,E02002075,2021 super output areas - middle layer,152,Level 2 qualifications,1097
356,2021,E02002075,2021 super output areas - middle layer,152,Apprenticeship,382
357,2021,E02002075,2021 super output areas - middle layer,152,Level 3 qualifications,1133
358,2021,E02002075,2021 super output areas - middle layer,152,Level 4 qualifications or above,1520
359,2021,E02002075,2021 super output areas - middle layer,152,Other qualifications,227
360,2021,E02002076,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8495
361,2021,E02002076,2021 super output areas - middle layer,152,No qualifications,1545
362,2021,E02002076,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,684
363,2021,E02002076,2021 super output areas - middle layer,152,Level 2 qualifications,969
