,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02006395,2021 super output areas - middle layer,152,Aged 43 years,142
1,2021,E02006395,2021 super output areas - middle layer,152,Aged 44 years,138
2,2021,E02006395,2021 super output areas - middle layer,152,Aged 45 years,129
3,2021,E02006395,2021 super output areas - middle layer,152,Aged 46 years,145
4,2021,E02006395,2021 super output areas - middle layer,152,Aged 47 years,143
5,2021,E02006395,2021 super output areas - middle layer,152,Aged 48 years,151
6,2021,E02006395,2021 super output areas - middle layer,152,Aged 49 years,138
7,2021,E02006395,2021 super output areas - middle layer,152,Aged 50 to 64 years,1958
8,2021,E02006395,2021 super output areas - middle layer,152,Aged 50 years,137
9,2021,E02006395,2021 super output areas - middle layer,152,Aged 51 years,133
10,2021,E02006395,2021 super output areas - middle layer,152,Aged 52 years,141
11,2021,E02006395,2021 super output areas - middle layer,152,Aged 53 years,151
12,2021,E02006395,2021 super output areas - middle layer,152,Aged 54 years,135
13,2021,E02006395,2021 super output areas - middle layer,152,Aged 55 years,137
14,2021,E02006395,2021 super output areas - middle layer,152,Aged 56 years,127
15,2021,E02006395,2021 super output areas - middle layer,152,Aged 57 years,158
16,2021,E02006395,2021 super output areas - middle layer,152,Aged 58 years,143
17,2021,E02006395,2021 super output areas - middle layer,152,Aged 59 years,141
18,2021,E02006395,2021 super output areas - middle layer,152,Aged 60 years,133
19,2021,E02006395,2021 super output areas - middle layer,152,Aged 61 years,123
20,2021,E02006395,2021 super output areas - middle layer,152,Aged 62 years,104
21,2021,E02006395,2021 super output areas - middle layer,152,Aged 63 years,97
22,2021,E02006395,2021 super output areas - middle layer,152,Aged 64 years,98
23,2021,E02006395,2021 super output areas - middle layer,152,Aged 65 to 74 years,812
24,2021,E02006395,2021 super output areas - middle layer,152,Aged 65 years,82
25,2021,E02006395,2021 super output areas - middle layer,152,Aged 66 years,75
26,2021,E02006395,2021 super output areas - middle layer,152,Aged 67 years,99
27,2021,E02006395,2021 super output areas - middle layer,152,Aged 68 years,97
28,2021,E02006395,2021 super output areas - middle layer,152,Aged 69 years,75
29,2021,E02006395,2021 super output areas - middle layer,152,Aged 70 years,58
30,2021,E02006395,2021 super output areas - middle layer,152,Aged 71 years,82
31,2021,E02006395,2021 super output areas - middle layer,152,Aged 72 years,79
32,2021,E02006395,2021 super output areas - middle layer,152,Aged 73 years,84
33,2021,E02006395,2021 super output areas - middle layer,152,Aged 74 years,81
