,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02004696,2021 super output areas - middle layer,152,222 Therapy Professionals,18
1,2021,E02004696,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,47
2,2021,E02004696,2021 super output areas - middle layer,152,224 Veterinarians,4
3,2021,E02004696,2021 super output areas - middle layer,152,225 Other Health Professionals,29
4,2021,E02004696,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,102
5,2021,E02004696,2021 super output areas - middle layer,152,232 Other Educational Professionals,27
6,2021,E02004696,2021 super output areas - middle layer,152,241 Legal Professionals,34
7,2021,E02004696,2021 super output areas - middle layer,152,242 Finance Professionals,72
8,2021,E02004696,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",68
9,2021,E02004696,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,53
10,2021,E02004696,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",37
11,2021,E02004696,2021 super output areas - middle layer,152,246 Welfare Professionals,15
12,2021,E02004696,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,4
13,2021,E02004696,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,33
14,2021,E02004696,2021 super output areas - middle layer,152,249 Media Professionals,32
15,2021,E02004696,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",43
16,2021,E02004696,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",2
17,2021,E02004696,2021 super output areas - middle layer,152,313 Information Technology Technicians,27
18,2021,E02004696,2021 super output areas - middle layer,152,321 Health Associate Professionals,10
19,2021,E02004696,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,26
20,2021,E02004696,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,20
21,2021,E02004696,2021 super output areas - middle layer,152,324 Veterinary nurses,2
22,2021,E02004696,2021 super output areas - middle layer,152,331 Protective Service Occupations,52
23,2021,E02004696,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",62
24,2021,E02004696,2021 super output areas - middle layer,152,342 Design Occupations,8
25,2021,E02004696,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,25
26,2021,E02004696,2021 super output areas - middle layer,152,351 Transport Associate Professionals,7
27,2021,E02004696,2021 super output areas - middle layer,152,352 Legal Associate Professionals,3
28,2021,E02004696,2021 super output areas - middle layer,152,353 Finance Associate Professionals,43
29,2021,E02004696,2021 super output areas - middle layer,152,354 Business Associate Professionals,45
30,2021,E02004696,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",170
31,2021,E02004696,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,5
32,2021,E02004696,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",55
33,2021,E02004696,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,17
34,2021,E02004696,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,31
35,2021,E02004696,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,61
36,2021,E02004696,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,35
37,2021,E02004696,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,33
38,2021,E02004696,2021 super output areas - middle layer,152,415 Other Administrative Occupations,100
39,2021,E02004696,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,70
40,2021,E02004696,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,58
41,2021,E02004696,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",20
42,2021,E02004696,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",33
43,2021,E02004696,2021 super output areas - middle layer,152,523 Vehicle Trades,27
44,2021,E02004696,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,32
45,2021,E02004696,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",9
46,2021,E02004696,2021 super output areas - middle layer,152,531 Construction and Building Trades,105
47,2021,E02004696,2021 super output areas - middle layer,152,532 Building Finishing Trades,20
48,2021,E02004696,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,12
49,2021,E02004696,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,4
50,2021,E02004696,2021 super output areas - middle layer,152,542 Printing Trades,4
51,2021,E02004696,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,43
52,2021,E02004696,2021 super output areas - middle layer,152,544 Other Skilled Trades,7
53,2021,E02004696,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,76
54,2021,E02004696,2021 super output areas - middle layer,152,612 Animal Care and Control Services,22
55,2021,E02004696,2021 super output areas - middle layer,152,613 Caring Personal Services,89
56,2021,E02004696,2021 super output areas - middle layer,152,621 Leisure and Travel Services,13
