,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_SEX_20_NAME,OBS_VALUE
63,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
64,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
65,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
66,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,5
67,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,2
68,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,9
69,2021,E02000324,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,20
70,2021,E02000324,2021 super output areas - middle layer,152,Staff or owner,0
71,2021,E02000324,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
72,2021,E02000324,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
73,2021,E02000326,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,8
74,2021,E02000326,2021 super output areas - middle layer,152,Resident,6
75,2021,E02000326,2021 super output areas - middle layer,152,Resident:Male,3
76,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
77,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
78,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
79,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
80,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,1
81,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,2
82,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
83,2021,E02000326,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
84,2021,E02000326,2021 super output areas - middle layer,152,Resident:Female,3
85,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
86,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
87,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
88,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
89,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
90,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
91,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
92,2021,E02000326,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
93,2021,E02000326,2021 super output areas - middle layer,152,Staff or owner,0
94,2021,E02000326,2021 super output areas - middle layer,152,Family member or partner of staff or owner,2
95,2021,E02000326,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
96,2021,E02000327,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,108
97,2021,E02000327,2021 super output areas - middle layer,152,Resident,95
98,2021,E02000327,2021 super output areas - middle layer,152,Resident:Male,53
99,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
100,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,16
101,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,23
102,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,13
103,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,1
104,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
105,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
106,2021,E02000327,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
107,2021,E02000327,2021 super output areas - middle layer,152,Resident:Female,42
108,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
109,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,26
110,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,7
111,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,3
112,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
113,2021,E02000327,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,4
