,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,4
1,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,9
2,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,3
3,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,1
4,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,2
5,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
6,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
7,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,4
8,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,2
9,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,2
10,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,0
11,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,0
12,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,0
13,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,0
14,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,0
15,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
16,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
17,2021,E02004054,2021 super output areas - middle layer,152,Other identity only: Other,1
18,2021,E02004055,2021 super output areas - middle layer,152,Total: All usual residents,6916
19,2021,E02004055,2021 super output areas - middle layer,152,UK identity,6760
20,2021,E02004055,2021 super output areas - middle layer,152,UK identity: British only identity,3835
21,2021,E02004055,2021 super output areas - middle layer,152,UK identity: English only identity,1425
22,2021,E02004055,2021 super output areas - middle layer,152,UK identity: English and British only identity,1408
23,2021,E02004055,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,8
24,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,5
25,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Scottish only identity,23
26,2021,E02004055,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,8
27,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,2
28,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,3
29,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Cornish only identity,0
30,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
31,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),9
32,2021,E02004055,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,34
33,2021,E02004055,2021 super output areas - middle layer,152,Other identity only,156
34,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
35,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
36,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
37,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
38,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: Irish only identity,15
39,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,3
40,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: European,100
41,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: European: EU countries,66
42,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,1
43,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,3
44,2021,E02004055,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,2
