,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
270,2021,E02000539,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,6264
271,2021,E02000539,2021 super output areas - middle layer,152,Less than 2km,627
272,2021,E02000539,2021 super output areas - middle layer,152,2km to less than 5km,662
273,2021,E02000539,2021 super output areas - middle layer,152,5km to less than 10km,795
274,2021,E02000539,2021 super output areas - middle layer,152,10km to less than 20km,591
275,2021,E02000539,2021 super output areas - middle layer,152,20km to less than 30km,63
276,2021,E02000539,2021 super output areas - middle layer,152,30km to less than 40km,25
277,2021,E02000539,2021 super output areas - middle layer,152,40km to less than 60km,10
278,2021,E02000539,2021 super output areas - middle layer,152,60km and over,37
279,2021,E02000539,2021 super output areas - middle layer,152,Works mainly from home,2571
280,2021,E02000539,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",883
281,2021,E02000540,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5976
282,2021,E02000540,2021 super output areas - middle layer,152,Less than 2km,485
283,2021,E02000540,2021 super output areas - middle layer,152,2km to less than 5km,782
284,2021,E02000540,2021 super output areas - middle layer,152,5km to less than 10km,929
285,2021,E02000540,2021 super output areas - middle layer,152,10km to less than 20km,803
286,2021,E02000540,2021 super output areas - middle layer,152,20km to less than 30km,85
287,2021,E02000540,2021 super output areas - middle layer,152,30km to less than 40km,40
288,2021,E02000540,2021 super output areas - middle layer,152,40km to less than 60km,21
289,2021,E02000540,2021 super output areas - middle layer,152,60km and over,37
290,2021,E02000540,2021 super output areas - middle layer,152,Works mainly from home,1907
291,2021,E02000540,2021 super output areas - middle layer,152,"Works mainly at an offshore installation, in no fixed place, or outside the UK",887
292,2021,E02000541,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4783
293,2021,E02000541,2021 super output areas - middle layer,152,Less than 2km,469
294,2021,E02000541,2021 super output areas - middle layer,152,2km to less than 5km,884
295,2021,E02000541,2021 super output areas - middle layer,152,5km to less than 10km,917
296,2021,E02000541,2021 super output areas - middle layer,152,10km to less than 20km,588
297,2021,E02000541,2021 super output areas - middle layer,152,20km to less than 30km,123
