,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black British,0
1,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Brazilian,2
2,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Caribbean,1
3,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Caribbean Asian,3
4,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Chinese,0
5,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Chinese and other Asian,2
6,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Chinese and White,2
7,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: English,1
8,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: English/Welsh/Scottish/Northern Irish/British,3
9,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: European and Black African,2
10,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: European and Black Caribbean,0
11,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: European and North African or Middle Eastern,0
12,2021,E02006916,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: European Mixed, European unspecified, other European",6
13,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Greek Cypriot,0
14,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Hispanic or Latin American,9
15,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Indian or British Indian,0
16,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Iranian,1
17,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Italian,3
18,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Jewish,2
19,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian,1
20,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mexican,0
21,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed Black,1
22,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed Irish,4
23,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed South Asian,0
24,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed White,2
25,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Moroccan,0
26,2021,E02006916,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: Other Asian, Asian unspecified",0
27,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Middle East,1
28,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Mixed,30
29,2021,E02006916,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: Other White, White unspecified",2
30,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Pakistani or British Pakistani,2
31,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Polynesian/Micronesian/Melanesian,2
32,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Portuguese,0
33,2021,E02006916,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South African,1
