,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02002483,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4921
1,2021,E02002483,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,5
2,2021,E02002483,2021 super output areas - middle layer,152,112 Production Managers and Directors,117
3,2021,E02002483,2021 super output areas - middle layer,152,113 Functional Managers and Directors,103
4,2021,E02002483,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",3
5,2021,E02002483,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,84
6,2021,E02002483,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,9
7,2021,E02002483,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,36
8,2021,E02002483,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,7
9,2021,E02002483,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,38
10,2021,E02002483,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,14
11,2021,E02002483,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",29
12,2021,E02002483,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,72
13,2021,E02002483,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,24
14,2021,E02002483,2021 super output areas - middle layer,152,212 Engineering Professionals,106
15,2021,E02002483,2021 super output areas - middle layer,152,213 Information Technology Professionals,60
16,2021,E02002483,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,11
17,2021,E02002483,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,4
18,2021,E02002483,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,3
19,2021,E02002483,2021 super output areas - middle layer,152,221 Medical Practitioners,10
20,2021,E02002483,2021 super output areas - middle layer,152,222 Therapy Professionals,26
21,2021,E02002483,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,186
22,2021,E02002483,2021 super output areas - middle layer,152,224 Veterinarians,0
23,2021,E02002483,2021 super output areas - middle layer,152,225 Other Health Professionals,34
24,2021,E02002483,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,184
25,2021,E02002483,2021 super output areas - middle layer,152,232 Other Educational Professionals,36
26,2021,E02002483,2021 super output areas - middle layer,152,241 Legal Professionals,14
27,2021,E02002483,2021 super output areas - middle layer,152,242 Finance Professionals,38
28,2021,E02002483,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",23
29,2021,E02002483,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,22
30,2021,E02002483,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",27
31,2021,E02002483,2021 super output areas - middle layer,152,246 Welfare Professionals,52
32,2021,E02002483,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,0
33,2021,E02002483,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,36
34,2021,E02002483,2021 super output areas - middle layer,152,249 Media Professionals,5
35,2021,E02002483,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",100
36,2021,E02002483,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",6
37,2021,E02002483,2021 super output areas - middle layer,152,313 Information Technology Technicians,42
38,2021,E02002483,2021 super output areas - middle layer,152,321 Health Associate Professionals,23
39,2021,E02002483,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,66
40,2021,E02002483,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,54
41,2021,E02002483,2021 super output areas - middle layer,152,324 Veterinary nurses,0
42,2021,E02002483,2021 super output areas - middle layer,152,331 Protective Service Occupations,104
43,2021,E02002483,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",21
44,2021,E02002483,2021 super output areas - middle layer,152,342 Design Occupations,3
45,2021,E02002483,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,20
46,2021,E02002483,2021 super output areas - middle layer,152,351 Transport Associate Professionals,12
47,2021,E02002483,2021 super output areas - middle layer,152,352 Legal Associate Professionals,5
48,2021,E02002483,2021 super output areas - middle layer,152,353 Finance Associate Professionals,20
49,2021,E02002483,2021 super output areas - middle layer,152,354 Business Associate Professionals,31
50,2021,E02002483,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",81
51,2021,E02002483,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,5
52,2021,E02002483,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",56
53,2021,E02002483,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,33
54,2021,E02002483,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,67
55,2021,E02002483,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,92
56,2021,E02002483,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,69
57,2021,E02002483,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,44
58,2021,E02002483,2021 super output areas - middle layer,152,415 Other Administrative Occupations,100
59,2021,E02002483,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,98
60,2021,E02002483,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,20
61,2021,E02002483,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",104
62,2021,E02002483,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",68
63,2021,E02002483,2021 super output areas - middle layer,152,523 Vehicle Trades,34
64,2021,E02002483,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,106
65,2021,E02002483,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",14
66,2021,E02002483,2021 super output areas - middle layer,152,531 Construction and Building Trades,148
67,2021,E02002483,2021 super output areas - middle layer,152,532 Building Finishing Trades,29
68,2021,E02002483,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,16
69,2021,E02002483,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,3
70,2021,E02002483,2021 super output areas - middle layer,152,542 Printing Trades,3
71,2021,E02002483,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,58
72,2021,E02002483,2021 super output areas - middle layer,152,544 Other Skilled Trades,14
