,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02000490,2021 super output areas - middle layer,152,721 Customer Service Occupations,55
1,2021,E02000490,2021 super output areas - middle layer,152,722 Customer Service Supervisors,3
2,2021,E02000490,2021 super output areas - middle layer,152,811 Process Operatives,10
3,2021,E02000490,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,6
4,2021,E02000490,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,5
5,2021,E02000490,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,26
6,2021,E02000490,2021 super output areas - middle layer,152,815 Construction Operatives,43
7,2021,E02000490,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",3
8,2021,E02000490,2021 super output areas - middle layer,152,821 Road Transport Drivers,199
9,2021,E02000490,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,18
10,2021,E02000490,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,17
11,2021,E02000490,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,3
12,2021,E02000490,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,39
13,2021,E02000490,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,14
14,2021,E02000490,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,33
15,2021,E02000490,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,87
16,2021,E02000490,2021 super output areas - middle layer,152,923 Elementary Security Occupations,52
17,2021,E02000490,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,14
18,2021,E02000490,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,73
19,2021,E02000490,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,77
20,2021,E02000491,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4885
21,2021,E02000491,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,10
22,2021,E02000491,2021 super output areas - middle layer,152,112 Production Managers and Directors,99
23,2021,E02000491,2021 super output areas - middle layer,152,113 Functional Managers and Directors,109
