,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
116,2021,E02000162,2021 super output areas - middle layer,152,Total: All usual residents,7123
117,2021,E02000162,2021 super output areas - middle layer,152,Born in the UK,6097
118,2021,E02000162,2021 super output areas - middle layer,152,10 years or more,688
119,2021,E02000162,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",145
120,2021,E02000162,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",111
121,2021,E02000162,2021 super output areas - middle layer,152,Less than 2 years,82
122,2021,E02000163,2021 super output areas - middle layer,152,Total: All usual residents,7716
123,2021,E02000163,2021 super output areas - middle layer,152,Born in the UK,6581
124,2021,E02000163,2021 super output areas - middle layer,152,10 years or more,834
125,2021,E02000163,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",134
126,2021,E02000163,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",81
127,2021,E02000163,2021 super output areas - middle layer,152,Less than 2 years,86
128,2021,E02000165,2021 super output areas - middle layer,152,Total: All usual residents,7172
129,2021,E02000165,2021 super output areas - middle layer,152,Born in the UK,6668
130,2021,E02000165,2021 super output areas - middle layer,152,10 years or more,402
131,2021,E02000165,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",51
132,2021,E02000165,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",36
133,2021,E02000165,2021 super output areas - middle layer,152,Less than 2 years,15
134,2021,E02006782,2021 super output areas - middle layer,152,Total: All usual residents,8126
135,2021,E02006782,2021 super output areas - middle layer,152,Born in the UK,6123
136,2021,E02006782,2021 super output areas - middle layer,152,10 years or more,1445
137,2021,E02006782,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",258
138,2021,E02006782,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",187
139,2021,E02006782,2021 super output areas - middle layer,152,Less than 2 years,113
140,2021,E02006787,2021 super output areas - middle layer,152,Total: All usual residents,7894
141,2021,E02006787,2021 super output areas - middle layer,152,Born in the UK,6411
142,2021,E02006787,2021 super output areas - middle layer,152,10 years or more,1055
143,2021,E02006787,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",217
144,2021,E02006787,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",116
145,2021,E02006787,2021 super output areas - middle layer,152,Less than 2 years,95
146,2021,E02006789,2021 super output areas - middle layer,152,Total: All usual residents,6776
147,2021,E02006789,2021 super output areas - middle layer,152,Born in the UK,6333
148,2021,E02006789,2021 super output areas - middle layer,152,10 years or more,346
149,2021,E02006789,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",59
150,2021,E02006789,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",31
151,2021,E02006789,2021 super output areas - middle layer,152,Less than 2 years,7
152,2021,E02000166,2021 super output areas - middle layer,152,Total: All usual residents,7745
153,2021,E02000166,2021 super output areas - middle layer,152,Born in the UK,5478
154,2021,E02000166,2021 super output areas - middle layer,152,10 years or more,1609
155,2021,E02000166,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",267
156,2021,E02000166,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",225
157,2021,E02000166,2021 super output areas - middle layer,152,Less than 2 years,166
158,2021,E02000167,2021 super output areas - middle layer,152,Total: All usual residents,7201
159,2021,E02000167,2021 super output areas - middle layer,152,Born in the UK,4122
160,2021,E02000167,2021 super output areas - middle layer,152,10 years or more,1538
161,2021,E02000167,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",516
162,2021,E02000167,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",566
163,2021,E02000167,2021 super output areas - middle layer,152,Less than 2 years,459
164,2021,E02000168,2021 super output areas - middle layer,152,Total: All usual residents,7813
165,2021,E02000168,2021 super output areas - middle layer,152,Born in the UK,5382
166,2021,E02000168,2021 super output areas - middle layer,152,10 years or more,1530
167,2021,E02000168,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",353
168,2021,E02000168,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",304
169,2021,E02000168,2021 super output areas - middle layer,152,Less than 2 years,244
170,2021,E02000169,2021 super output areas - middle layer,152,Total: All usual residents,7177
171,2021,E02000169,2021 super output areas - middle layer,152,Born in the UK,3589
172,2021,E02000169,2021 super output areas - middle layer,152,10 years or more,1766
173,2021,E02000169,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",600
174,2021,E02000169,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",659
175,2021,E02000169,2021 super output areas - middle layer,152,Less than 2 years,563
176,2021,E02000170,2021 super output areas - middle layer,152,Total: All usual residents,7916
177,2021,E02000170,2021 super output areas - middle layer,152,Born in the UK,4306
178,2021,E02000170,2021 super output areas - middle layer,152,10 years or more,1949
179,2021,E02000170,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",693
180,2021,E02000170,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",577
181,2021,E02000170,2021 super output areas - middle layer,152,Less than 2 years,391
182,2021,E02000171,2021 super output areas - middle layer,152,Total: All usual residents,7391
183,2021,E02000171,2021 super output areas - middle layer,152,Born in the UK,4574
184,2021,E02000171,2021 super output areas - middle layer,152,10 years or more,1651
185,2021,E02000171,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",430
186,2021,E02000171,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",413
187,2021,E02000171,2021 super output areas - middle layer,152,Less than 2 years,323
188,2021,E02000172,2021 super output areas - middle layer,152,Total: All usual residents,9996
189,2021,E02000172,2021 super output areas - middle layer,152,Born in the UK,6172
190,2021,E02000172,2021 super output areas - middle layer,152,10 years or more,2475
191,2021,E02000172,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",442
192,2021,E02000172,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",397
193,2021,E02000172,2021 super output areas - middle layer,152,Less than 2 years,510
194,2021,E02000173,2021 super output areas - middle layer,152,Total: All usual residents,7493
195,2021,E02000173,2021 super output areas - middle layer,152,Born in the UK,3465
196,2021,E02000173,2021 super output areas - middle layer,152,10 years or more,1774
197,2021,E02000173,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",805
198,2021,E02000173,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",710
199,2021,E02000173,2021 super output areas - middle layer,152,Less than 2 years,739
200,2021,E02000174,2021 super output areas - middle layer,152,Total: All usual residents,8086
201,2021,E02000174,2021 super output areas - middle layer,152,Born in the UK,5204
202,2021,E02000174,2021 super output areas - middle layer,152,10 years or more,1738
203,2021,E02000174,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",418
204,2021,E02000174,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",404
205,2021,E02000174,2021 super output areas - middle layer,152,Less than 2 years,322
206,2021,E02000175,2021 super output areas - middle layer,152,Total: All usual residents,9081
207,2021,E02000175,2021 super output areas - middle layer,152,Born in the UK,4769
208,2021,E02000175,2021 super output areas - middle layer,152,10 years or more,2079
209,2021,E02000175,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",816
210,2021,E02000175,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",781
211,2021,E02000175,2021 super output areas - middle layer,152,Less than 2 years,636
212,2021,E02000176,2021 super output areas - middle layer,152,Total: All usual residents,5914
213,2021,E02000176,2021 super output areas - middle layer,152,Born in the UK,2796
214,2021,E02000176,2021 super output areas - middle layer,152,10 years or more,1468
215,2021,E02000176,2021 super output areas - middle layer,152,"5 years or more, but less than 10 years",602
216,2021,E02000176,2021 super output areas - middle layer,152,"2 years or more, but less than 5 years",615
217,2021,E02000176,2021 super output areas - middle layer,152,Less than 2 years,433
