,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02003940,2021 super output areas - middle layer,152,Aged 93 years,8
1,2021,E02003940,2021 super output areas - middle layer,152,Aged 94 years,6
2,2021,E02003940,2021 super output areas - middle layer,152,Aged 95 years,5
3,2021,E02003940,2021 super output areas - middle layer,152,Aged 96 years,5
4,2021,E02003940,2021 super output areas - middle layer,152,Aged 97 years,2
5,2021,E02003940,2021 super output areas - middle layer,152,Aged 98 years,1
6,2021,E02003940,2021 super output areas - middle layer,152,Aged 99 years,3
7,2021,E02003940,2021 super output areas - middle layer,152,Aged 100 years and over,0
8,2021,E02003941,2021 super output areas - middle layer,152,Total: All usual residents,8919
9,2021,E02003941,2021 super output areas - middle layer,152,Aged 4 years and under,466
10,2021,E02003941,2021 super output areas - middle layer,152,Aged under 1 year,80
11,2021,E02003941,2021 super output areas - middle layer,152,Aged 1 year,86
12,2021,E02003941,2021 super output areas - middle layer,152,Aged 2 years,106
13,2021,E02003941,2021 super output areas - middle layer,152,Aged 3 years,94
14,2021,E02003941,2021 super output areas - middle layer,152,Aged 4 years,100
15,2021,E02003941,2021 super output areas - middle layer,152,Aged 5 to 9 years,525
16,2021,E02003941,2021 super output areas - middle layer,152,Aged 5 years,120
17,2021,E02003941,2021 super output areas - middle layer,152,Aged 6 years,85
18,2021,E02003941,2021 super output areas - middle layer,152,Aged 7 years,106
19,2021,E02003941,2021 super output areas - middle layer,152,Aged 8 years,110
20,2021,E02003941,2021 super output areas - middle layer,152,Aged 9 years,104
21,2021,E02003941,2021 super output areas - middle layer,152,Aged 10 to 15 years,646
22,2021,E02003941,2021 super output areas - middle layer,152,Aged 10 years,127
23,2021,E02003941,2021 super output areas - middle layer,152,Aged 11 years,113
24,2021,E02003941,2021 super output areas - middle layer,152,Aged 12 years,105
25,2021,E02003941,2021 super output areas - middle layer,152,Aged 13 years,122
26,2021,E02003941,2021 super output areas - middle layer,152,Aged 14 years,95
27,2021,E02003941,2021 super output areas - middle layer,152,Aged 15 years,84
28,2021,E02003941,2021 super output areas - middle layer,152,Aged 16 to 19 years,397
29,2021,E02003941,2021 super output areas - middle layer,152,Aged 16 years,123
30,2021,E02003941,2021 super output areas - middle layer,152,Aged 17 years,117
31,2021,E02003941,2021 super output areas - middle layer,152,Aged 18 years,82
32,2021,E02003941,2021 super output areas - middle layer,152,Aged 19 years,75
33,2021,E02003941,2021 super output areas - middle layer,152,Aged 20 to 24 years,425
34,2021,E02003941,2021 super output areas - middle layer,152,Aged 20 years,81
35,2021,E02003941,2021 super output areas - middle layer,152,Aged 21 years,80
36,2021,E02003941,2021 super output areas - middle layer,152,Aged 22 years,73
37,2021,E02003941,2021 super output areas - middle layer,152,Aged 23 years,99
38,2021,E02003941,2021 super output areas - middle layer,152,Aged 24 years,92
39,2021,E02003941,2021 super output areas - middle layer,152,Aged 25 to 34 years,1186
