,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02001427,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",111
1,2021,E02001427,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,5
2,2021,E02001427,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",58
3,2021,E02001427,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,16
4,2021,E02001427,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,38
5,2021,E02001427,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,105
6,2021,E02001427,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,56
7,2021,E02001427,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,32
8,2021,E02001427,2021 super output areas - middle layer,152,415 Other Administrative Occupations,125
9,2021,E02001427,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,82
10,2021,E02001427,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,59
11,2021,E02001427,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",22
12,2021,E02001427,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",50
13,2021,E02001427,2021 super output areas - middle layer,152,523 Vehicle Trades,44
14,2021,E02001427,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,59
15,2021,E02001427,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",4
16,2021,E02001427,2021 super output areas - middle layer,152,531 Construction and Building Trades,129
17,2021,E02001427,2021 super output areas - middle layer,152,532 Building Finishing Trades,35
18,2021,E02001427,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,12
19,2021,E02001427,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,9
20,2021,E02001427,2021 super output areas - middle layer,152,542 Printing Trades,9
21,2021,E02001427,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,44
22,2021,E02001427,2021 super output areas - middle layer,152,544 Other Skilled Trades,25
23,2021,E02001427,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,98
24,2021,E02001427,2021 super output areas - middle layer,152,612 Animal Care and Control Services,16
25,2021,E02001427,2021 super output areas - middle layer,152,613 Caring Personal Services,360
26,2021,E02001427,2021 super output areas - middle layer,152,621 Leisure and Travel Services,18
27,2021,E02001427,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,53
28,2021,E02001427,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,19
29,2021,E02001427,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,5
30,2021,E02001427,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
31,2021,E02001427,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,8
32,2021,E02001427,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,335
33,2021,E02001427,2021 super output areas - middle layer,152,712 Sales Related Occupations,14
34,2021,E02001427,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,57
35,2021,E02001427,2021 super output areas - middle layer,152,721 Customer Service Occupations,86
36,2021,E02001427,2021 super output areas - middle layer,152,722 Customer Service Supervisors,5
37,2021,E02001427,2021 super output areas - middle layer,152,811 Process Operatives,74
38,2021,E02001427,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,10
39,2021,E02001427,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,24
40,2021,E02001427,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,48
41,2021,E02001427,2021 super output areas - middle layer,152,815 Construction Operatives,37
42,2021,E02001427,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",17
