,GEOGRAPHY_CODE,All lone parent housholds with dependent children,Female lone parent: In full-time employment,Female lone parent: In part-time employment,Female lone parent: Total,Male lone parent: In full-time employment,Male lone parent: In part-time employment,Male lone parent: Total
991,E02000992,1,0.33653846153846156,0.22115384615384615,0.8653846153846154,0.09615384615384616,0.0,0.1346153846153846
992,E02000993,1,0.13766233766233765,0.24675324675324675,0.935064935064935,0.02077922077922078,0.007792207792207792,0.06493506493506493
993,E02000994,1,0.08615384615384615,0.26461538461538464,0.9323076923076923,0.027692307692307693,0.0,0.06769230769230769
994,E02000995,1,0.21774193548387097,0.22983870967741934,0.8790322580645161,0.05241935483870968,0.0,0.12096774193548387
995,E02000996,1,0.12239583333333333,0.1875,0.8958333333333334,0.020833333333333332,0.0078125,0.10416666666666667
996,E02000997,1,0.21774193548387097,0.18548387096774194,0.9032258064516129,0.07258064516129033,0.024193548387096774,0.0967741935483871
997,E02000998,1,0.1752988047808765,0.2788844621513944,0.9322709163346613,0.0398406374501992,0.0,0.06772908366533864
998,E02000999,1,0.13953488372093023,0.16279069767441862,0.8511627906976744,0.018604651162790697,0.0,0.14883720930232558
999,E02001000,1,0.20938628158844766,0.26714801444043323,0.9061371841155235,0.05415162454873646,0.0,0.09386281588447654
1000,E02001001,1,0.24855491329479767,0.23699421965317918,0.8728323699421965,0.05202312138728324,0.023121387283236993,0.12716763005780346
1001,E02001002,1,0.2099125364431487,0.27113702623906705,0.9329446064139941,0.03206997084548105,0.0,0.06705539358600583
1002,E02001003,1,0.33707865168539325,0.2808988764044944,0.8314606741573034,0.14606741573033707,0.033707865168539325,0.16853932584269662
1003,E02001004,1,0.10505836575875487,0.1828793774319066,0.9221789883268483,0.027237354085603113,0.019455252918287938,0.07782101167315175
1004,E02001005,1,0.14485981308411214,0.21495327102803738,0.9392523364485982,0.028037383177570093,0.014018691588785047,0.06074766355140187
1005,E02001006,1,0.1703056768558952,0.19213973799126638,0.868995633187773,0.056768558951965066,0.013100436681222707,0.13100436681222707
1006,E02001007,1,0.23580786026200873,0.27510917030567683,0.8864628820960698,0.09170305676855896,0.013100436681222707,0.11353711790393013
1007,E02001008,1,0.0975609756097561,0.24390243902439024,0.8963414634146342,0.03353658536585366,0.01524390243902439,0.10365853658536585
1008,E02001009,1,0.1848341232227488,0.27014218009478674,0.919431279620853,0.018957345971563982,0.014218009478672985,0.08056872037914692
1009,E02001010,1,0.1444866920152091,0.18250950570342206,0.9163498098859315,0.04182509505703422,0.011406844106463879,0.08365019011406843
1010,E02001011,1,0.2671232876712329,0.3356164383561644,0.8698630136986302,0.0821917808219178,0.0,0.13013698630136986
1011,E02001012,1,0.1640625,0.26953125,0.90625,0.0390625,0.0,0.09375
1012,E02001013,1,0.3026315789473684,0.19736842105263158,0.8552631578947368,0.10526315789473684,0.0,0.14473684210526316
1013,E02001014,1,0.21694915254237288,0.2711864406779661,0.8677966101694915,0.08135593220338982,0.010169491525423728,0.13220338983050847
1014,E02001015,1,0.20161290322580644,0.23387096774193547,0.9274193548387096,0.036290322580645164,0.0,0.07258064516129033
1015,E02001016,1,0.1561771561771562,0.22377622377622378,0.9324009324009324,0.018648018648018648,0.006993006993006993,0.0675990675990676
1016,E02001017,1,0.20916905444126074,0.28939828080229224,0.9283667621776505,0.045845272206303724,0.0,0.07163323782234957
1017,E02001018,1,0.2980769230769231,0.2403846153846154,0.8894230769230769,0.09134615384615384,0.0,0.11057692307692307
1018,E02001019,1,0.3466135458167331,0.2749003984063745,0.896414342629482,0.07171314741035857,0.0,0.10358565737051793
1019,E02001020,1,0.4020618556701031,0.23711340206185566,0.8247422680412371,0.14432989690721648,0.030927835051546393,0.17525773195876287
1020,E02001021,1,0.3474576271186441,0.23728813559322035,0.8305084745762712,0.16101694915254236,0.0,0.1694915254237288
1021,E02001022,1,0.2215568862275449,0.2934131736526946,0.9401197604790419,0.059880239520958084,0.0,0.059880239520958084
1022,E02001023,1,0.22105263157894736,0.18947368421052632,0.9210526315789473,0.031578947368421054,0.021052631578947368,0.07894736842105263
1023,E02001024,1,0.4263157894736842,0.20526315789473684,0.8947368421052632,0.06842105263157895,0.0,0.10526315789473684
1024,E02001025,1,0.1772853185595568,0.24376731301939059,0.9168975069252078,0.05263157894736842,0.0,0.08310249307479224
1025,E02001026,1,0.1927710843373494,0.20481927710843373,0.9066265060240963,0.05421686746987952,0.0,0.09337349397590361
1026,E02001027,1,0.23255813953488372,0.30697674418604654,0.9162790697674419,0.06046511627906977,0.013953488372093023,0.08372093023255814
1027,E02001028,1,0.32978723404255317,0.2872340425531915,0.7978723404255319,0.1595744680851064,0.0,0.20212765957446807
1028,E02001029,1,0.23853211009174313,0.1743119266055046,0.9220183486238532,0.04128440366972477,0.013761467889908258,0.0779816513761468
1029,E02001030,1,0.3359375,0.234375,0.8515625,0.09375,0.0,0.1484375
1030,E02001031,1,0.22826086956521738,0.25,0.9130434782608695,0.05434782608695652,0.0,0.08695652173913043
1031,E02001032,1,0.3067226890756303,0.24789915966386555,0.9117647058823529,0.07142857142857142,0.0,0.08823529411764706
1032,E02001033,1,0.20306513409961685,0.26436781609195403,0.9195402298850575,0.05747126436781609,0.0,0.08045977011494253
1033,E02001034,1,0.16705882352941176,0.21411764705882352,0.9223529411764706,0.02823529411764706,0.0,0.07764705882352942
1034,E02001035,1,0.30578512396694213,0.24793388429752067,0.8677685950413223,0.09917355371900827,0.0,0.1322314049586777
1035,E02001036,1,0.1902834008097166,0.22267206477732793,0.9149797570850202,0.03643724696356275,0.012145748987854251,0.08502024291497975
1036,E02001037,1,0.27450980392156865,0.2549019607843137,0.8627450980392157,0.10784313725490197,0.0,0.13725490196078433
1037,E02001038,1,0.24043715846994534,0.20218579234972678,0.8961748633879781,0.0546448087431694,0.0,0.10382513661202186
1038,E02001039,1,0.1473429951690821,0.2391304347826087,0.9396135265700483,0.026570048309178744,0.0,0.06038647342995169
1039,E02001040,1,0.32727272727272727,0.2727272727272727,0.9181818181818182,0.045454545454545456,0.0,0.08181818181818182
1040,E02001041,1,0.20972644376899696,0.24620060790273557,0.9300911854103343,0.03343465045592705,0.00911854103343465,0.06990881458966565
1041,E02001042,1,0.25,0.2890625,0.8671875,0.1015625,0.0,0.1328125
1042,E02001043,1,0.3148936170212766,0.2297872340425532,0.9276595744680851,0.03829787234042553,0.0,0.07234042553191489
1043,E02001044,1,0.2413793103448276,0.296551724137931,0.8689655172413793,0.07586206896551724,0.0,0.1310344827586207
1044,E02001045,1,0.15365853658536585,0.25365853658536586,0.9414634146341463,0.01707317073170732,0.007317073170731708,0.05853658536585366
1045,E02001046,1,0.14955357142857142,0.19419642857142858,0.921875,0.03125,0.0,0.078125
1046,E02001047,1,0.1325581395348837,0.20930232558139536,0.9302325581395349,0.01627906976744186,0.011627906976744186,0.06976744186046512
1047,E02001048,1,0.22267206477732793,0.2145748987854251,0.9190283400809717,0.04048582995951417,0.012145748987854251,0.08097165991902834
1048,E02001049,1,0.18877551020408162,0.26785714285714285,0.9132653061224489,0.04081632653061224,0.0,0.08673469387755102
1049,E02001050,1,0.11782477341389729,0.17220543806646527,0.9063444108761329,0.02416918429003021,0.021148036253776436,0.09365558912386707
1050,E02001051,1,0.17994100294985252,0.17404129793510326,0.9026548672566371,0.04129793510324484,0.0,0.09734513274336283
1051,E02001052,1,0.12171052631578948,0.15789473684210525,0.8980263157894737,0.02631578947368421,0.01644736842105263,0.10197368421052631
1052,E02001053,1,0.06934306569343066,0.1678832116788321,0.9105839416058394,0.010948905109489052,0.0,0.08941605839416059
1053,E02001054,1,0.07839388145315487,0.13766730401529637,0.9235181644359465,0.022944550669216062,0.0057361376673040155,0.07648183556405354
1054,E02001055,1,0.11040339702760085,0.22505307855626328,0.9320594479830149,0.03397027600849257,0.0,0.06794055201698514
1055,E02001056,1,0.10344827586206896,0.19376026272577998,0.9293924466338259,0.0180623973727422,0.0,0.07060755336617405
1056,E02001057,1,0.08617234468937876,0.18036072144288579,0.9639278557114228,0.01002004008016032,0.006012024048096192,0.036072144288577156
1057,E02001058,1,0.11450381679389313,0.15267175572519084,0.9465648854961832,0.0,0.0,0.05343511450381679
1058,E02001059,1,0.1111111111111111,0.15555555555555556,0.9166666666666666,0.018518518518518517,0.007407407407407408,0.08333333333333333
1059,E02001060,1,0.08900523560209424,0.16230366492146597,0.8952879581151832,0.03664921465968586,0.0,0.10471204188481675
1060,E02001061,1,0.1483050847457627,0.21822033898305085,0.923728813559322,0.025423728813559324,0.0,0.07627118644067797
1061,E02001062,1,0.12690355329949238,0.16751269035532995,0.9060913705583756,0.012690355329949238,0.0,0.09390862944162437
1062,E02001063,1,0.13076923076923078,0.1346153846153846,0.8807692307692307,0.038461538461538464,0.011538461538461539,0.11923076923076924
1063,E02001064,1,0.1172962226640159,0.1610337972166998,0.9105367793240556,0.019880715705765408,0.005964214711729622,0.08946322067594434
1064,E02001065,1,0.15544041450777202,0.23056994818652848,0.9222797927461139,0.02849740932642487,0.007772020725388601,0.07772020725388601
1065,E02001066,1,0.10526315789473684,0.1722488038277512,0.8995215311004785,0.03827751196172249,0.014354066985645933,0.10047846889952153
1066,E02001067,1,0.08304498269896193,0.16608996539792387,0.903114186851211,0.031141868512110725,0.005190311418685121,0.09688581314878893
1067,E02001068,1,0.11992263056092843,0.1760154738878143,0.9284332688588007,0.01160541586073501,0.005802707930367505,0.07156673114119923
1068,E02001069,1,0.15447154471544716,0.16531165311653118,0.943089430894309,0.008130081300813009,0.008130081300813009,0.056910569105691054
1069,E02001070,1,0.08839779005524862,0.19337016574585636,0.8784530386740331,0.03867403314917127,0.022099447513812154,0.12154696132596685
1070,E02001071,1,0.1475054229934924,0.18004338394793926,0.9045553145336226,0.03470715835140998,0.013015184381778741,0.09544468546637744
1071,E02001072,1,0.20418848167539266,0.18324607329842932,0.8691099476439791,0.06806282722513089,0.015706806282722512,0.13089005235602094
1072,E02001073,1,0.29608938547486036,0.1787709497206704,0.8547486033519553,0.055865921787709494,0.0223463687150838,0.1452513966480447
1073,E02001074,1,0.12318840579710146,0.18840579710144928,0.9492753623188406,0.012077294685990338,0.012077294685990338,0.050724637681159424
1074,E02001075,1,0.17532467532467533,0.22402597402597402,0.9025974025974026,0.02922077922077922,0.0,0.09740259740259741
1075,E02001076,1,0.1875,0.1484375,0.8671875,0.0546875,0.0234375,0.1328125
1076,E02001077,1,0.2611464968152866,0.19745222929936307,0.8980891719745223,0.05732484076433121,0.0,0.10191082802547771
1077,E02001078,1,0.2196969696969697,0.2159090909090909,0.9128787878787878,0.056818181818181816,0.011363636363636364,0.08712121212121213
1078,E02001079,1,0.10585585585585586,0.20945945945945946,0.9256756756756757,0.02252252252252252,0.006756756756756757,0.07432432432432433
1079,E02001080,1,0.14516129032258066,0.1989247311827957,0.9032258064516129,0.043010752688172046,0.0,0.0967741935483871
1080,E02001081,1,0.20958083832335328,0.2275449101796407,0.9520958083832335,0.03592814371257485,0.0,0.04790419161676647
1081,E02001082,1,0.20491803278688525,0.18032786885245902,0.8852459016393442,0.04918032786885246,0.0,0.11475409836065574
1082,E02001083,1,0.15723270440251572,0.2578616352201258,0.8930817610062893,0.050314465408805034,0.0,0.1069182389937107
1083,E02001084,1,0.1625,0.2125,0.9416666666666667,0.03333333333333333,0.0125,0.058333333333333334
1084,E02001085,1,0.13799283154121864,0.27060931899641577,0.9390681003584229,0.01971326164874552,0.007168458781362007,0.06093189964157706
1085,E02001086,1,0.13780918727915195,0.18021201413427562,0.9151943462897526,0.024734982332155476,0.01060070671378092,0.08480565371024736
1086,E02001087,1,0.3821656050955414,0.21656050955414013,0.8726114649681529,0.044585987261146494,0.025477707006369428,0.12738853503184713
1087,E02001088,1,0.13478260869565217,0.20869565217391303,0.9239130434782609,0.02826086956521739,0.017391304347826087,0.07608695652173914
1088,E02001089,1,0.2878787878787879,0.2727272727272727,0.9015151515151515,0.045454545454545456,0.022727272727272728,0.09848484848484848
1089,E02001090,1,0.2484472049689441,0.2360248447204969,0.8819875776397516,0.07453416149068323,0.018633540372670808,0.11801242236024845
1090,E02001091,1,0.24573378839590443,0.23890784982935154,0.9078498293515358,0.03754266211604096,0.013651877133105802,0.09215017064846416
1091,E02001092,1,0.1360381861575179,0.1957040572792363,0.9212410501193318,0.021479713603818614,0.00954653937947494,0.07875894988066826
1092,E02001093,1,0.14744801512287334,0.22684310018903592,0.9603024574669187,0.024574669187145556,0.0,0.03969754253308128
1093,E02001094,1,0.11900826446280992,0.2396694214876033,0.9305785123966942,0.01818181818181818,0.0049586776859504135,0.06942148760330578
1094,E02001095,1,0.11194029850746269,0.22761194029850745,0.9067164179104478,0.026119402985074626,0.005597014925373134,0.09328358208955224
1095,E02001096,1,0.18087855297157623,0.26356589147286824,0.9198966408268734,0.03617571059431524,0.007751937984496124,0.08010335917312661
1096,E02001097,1,0.14784394250513347,0.2135523613963039,0.8973305954825462,0.04106776180698152,0.01026694045174538,0.1026694045174538
1097,E02001098,1,0.3013698630136986,0.2671232876712329,0.9246575342465754,0.0547945205479452,0.0,0.07534246575342465
1098,E02001099,1,0.2838427947598253,0.27510917030567683,0.9344978165938864,0.039301310043668124,0.013100436681222707,0.06550218340611354
1099,E02001100,1,0.32,0.23333333333333334,0.92,0.05333333333333334,0.0,0.08
1100,E02001101,1,0.2949640287769784,0.28776978417266186,0.9064748201438849,0.07194244604316546,0.0,0.09352517985611511
1101,E02001102,1,0.3125,0.2986111111111111,0.875,0.0763888888888889,0.020833333333333332,0.125
1102,E02001103,1,0.32989690721649484,0.1958762886597938,0.845360824742268,0.10309278350515463,0.030927835051546393,0.15463917525773196
1103,E02001104,1,0.20491803278688525,0.24180327868852458,0.889344262295082,0.06557377049180328,0.0,0.11065573770491803
1104,E02001105,1,0.25517241379310346,0.3310344827586207,0.9241379310344827,0.027586206896551724,0.0,0.07586206896551724
1105,E02001106,1,0.25,0.29081632653061223,0.9132653061224489,0.0663265306122449,0.0,0.08673469387755102
1106,E02001107,1,0.18354430379746836,0.36075949367088606,0.8987341772151899,0.05063291139240506,0.0,0.10126582278481013
1107,E02001108,1,0.18413597733711048,0.19830028328611898,0.9320113314447592,0.0339943342776204,0.0084985835694051,0.0679886685552408
1108,E02001109,1,0.19476744186046513,0.2441860465116279,0.9127906976744186,0.04941860465116279,0.00872093023255814,0.0872093023255814
1109,E02001110,1,0.37662337662337664,0.23376623376623376,0.8441558441558441,0.1038961038961039,0.03896103896103896,0.15584415584415584
1110,E02001111,1,0.13313609467455623,0.23964497041420119,0.9349112426035503,0.029585798816568046,0.0,0.0650887573964497
1111,E02001112,1,0.4457831325301205,0.27710843373493976,0.891566265060241,0.060240963855421686,0.0,0.10843373493975904
1112,E02001113,1,0.12209302325581395,0.13953488372093023,0.9244186046511628,0.029069767441860465,0.0,0.0755813953488372
1113,E02001114,1,0.22,0.288,0.96,0.028,0.0,0.04
1114,E02001115,1,0.2879581151832461,0.21465968586387435,0.9214659685863874,0.06282722513089005,0.0,0.07853403141361257
1115,E02001116,1,0.2347417840375587,0.22065727699530516,0.9014084507042254,0.04225352112676056,0.014084507042253521,0.09859154929577464
1116,E02001117,1,0.30851063829787234,0.2765957446808511,0.8404255319148937,0.13829787234042554,0.0,0.1595744680851064
1117,E02001118,1,0.29838709677419356,0.29838709677419356,0.9193548387096774,0.056451612903225805,0.0,0.08064516129032258
1118,E02001119,1,0.10416666666666667,0.19270833333333334,0.9114583333333334,0.03125,0.0,0.08854166666666667
1119,E02001120,1,0.11504424778761062,0.12389380530973451,0.8628318584070797,0.061946902654867256,0.01327433628318584,0.13716814159292035
1120,E02001121,1,0.12053571428571429,0.17410714285714285,0.8571428571428571,0.06696428571428571,0.0,0.14285714285714285
1121,E02001122,1,0.1978021978021978,0.24175824175824176,0.8681318681318682,0.06593406593406594,0.0,0.13186813186813187
1122,E02001123,1,0.18156424581005587,0.20391061452513967,0.9385474860335196,0.027932960893854747,0.0,0.061452513966480445
1123,E02001124,1,0.19063545150501673,0.23411371237458195,0.9531772575250836,0.023411371237458192,0.0,0.046822742474916385
1124,E02001125,1,0.23979591836734693,0.2755102040816326,0.9081632653061225,0.0663265306122449,0.0,0.09183673469387756
1125,E02001126,1,0.19334719334719336,0.18711018711018712,0.9376299376299376,0.02286902286902287,0.006237006237006237,0.062370062370062374
1126,E02001127,1,0.14541387024608501,0.2371364653243848,0.9351230425055929,0.026845637583892617,0.0,0.06487695749440715
1127,E02001128,1,0.2366412213740458,0.21374045801526717,0.8854961832061069,0.08015267175572519,0.0,0.11450381679389313
1128,E02001129,1,0.23745819397993312,0.22408026755852842,0.9364548494983278,0.04013377926421405,0.0,0.06354515050167224
1129,E02001130,1,0.3,0.26,0.9333333333333333,0.05333333333333334,0.02,0.06666666666666667
1130,E02001131,1,0.23270440251572327,0.29559748427672955,0.8930817610062893,0.06918238993710692,0.0,0.1069182389937107
1131,E02001132,1,0.17587939698492464,0.32160804020100503,0.9045226130653267,0.06030150753768844,0.0,0.09547738693467336
1132,E02001133,1,0.26865671641791045,0.26119402985074625,0.9029850746268657,0.05223880597014925,0.0,0.09701492537313433
1133,E02001134,1,0.3431372549019608,0.29411764705882354,0.8921568627450981,0.09803921568627451,0.029411764705882353,0.10784313725490197
1134,E02001135,1,0.15816326530612246,0.19642857142857142,0.9260204081632653,0.030612244897959183,0.007653061224489796,0.07397959183673469
1135,E02001136,1,0.25206611570247933,0.24380165289256198,0.9173553719008265,0.0371900826446281,0.0,0.08264462809917356
1136,E02001137,1,0.35714285714285715,0.24603174603174602,0.8968253968253969,0.0873015873015873,0.0,0.10317460317460317
1137,E02001138,1,0.33093525179856115,0.23741007194244604,0.8633093525179856,0.08633093525179857,0.02877697841726619,0.1366906474820144
1138,E02001139,1,0.12875536480686695,0.15021459227467812,0.9141630901287554,0.030042918454935622,0.017167381974248927,0.08583690987124463
1139,E02001140,1,0.20059880239520958,0.23053892215568864,0.9311377245508982,0.02694610778443114,0.011976047904191617,0.0688622754491018
1140,E02001141,1,0.1448087431693989,0.20765027322404372,0.8989071038251366,0.040983606557377046,0.00819672131147541,0.10109289617486339
1141,E02001142,1,0.3333333333333333,0.19444444444444445,0.875,0.09722222222222222,0.0,0.125
1142,E02001143,1,0.10138248847926268,0.23271889400921658,0.9101382488479263,0.029953917050691243,0.018433179723502304,0.08986175115207373
1143,E02001144,1,0.2222222222222222,0.24444444444444444,0.9277777777777778,0.05555555555555555,0.0,0.07222222222222222
1144,E02001145,1,0.27918781725888325,0.2893401015228426,0.8984771573604061,0.06091370558375635,0.015228426395939087,0.10152284263959391
1145,E02001146,1,0.11061946902654868,0.14601769911504425,0.8716814159292036,0.05752212389380531,0.01327433628318584,0.12831858407079647
1146,E02001147,1,0.13881748071979436,0.2185089974293059,0.910025706940874,0.030848329048843187,0.007712082262210797,0.08997429305912596
1147,E02001148,1,0.23161764705882354,0.2867647058823529,0.9154411764705882,0.04779411764705882,0.0,0.08455882352941177
1148,E02001149,1,0.16122004357298475,0.25054466230936817,0.9172113289760349,0.0457516339869281,0.006535947712418301,0.08278867102396514
1149,E02001150,1,0.17158176943699732,0.21179624664879357,0.900804289544236,0.05093833780160858,0.0,0.09919571045576407
1150,E02001151,1,0.23754789272030652,0.2567049808429119,0.896551724137931,0.07662835249042145,0.0,0.10344827586206896
1151,E02001152,1,0.18159203980099503,0.23880597014925373,0.9402985074626866,0.024875621890547265,0.007462686567164179,0.05970149253731343
1152,E02001153,1,0.1085814360770578,0.2171628721541156,0.9124343257443083,0.02276707530647986,0.0070052539404553416,0.08756567425569177
1153,E02001154,1,0.2559366754617414,0.23746701846965698,0.9076517150395779,0.05804749340369393,0.0,0.09234828496042216
1154,E02001155,1,0.21940928270042195,0.27848101265822783,0.9282700421940928,0.04219409282700422,0.0,0.07172995780590717
1155,E02001156,1,0.35267857142857145,0.21428571428571427,0.9553571428571429,0.026785714285714284,0.0,0.044642857142857144
1156,E02001157,1,0.16129032258064516,0.17511520737327188,0.8986175115207373,0.06221198156682028,0.0069124423963133645,0.10138248847926268
1157,E02001158,1,0.16666666666666666,0.2730496453900709,0.925531914893617,0.02127659574468085,0.010638297872340425,0.07446808510638298
1158,E02001159,1,0.16853932584269662,0.23220973782771537,0.9438202247191011,0.026217228464419477,0.0,0.056179775280898875
1159,E02001160,1,0.13732394366197184,0.20422535211267606,0.9366197183098591,0.02464788732394366,0.0,0.06338028169014084
1160,E02001161,1,0.18787878787878787,0.2909090909090909,0.8606060606060606,0.12121212121212122,0.0,0.1393939393939394
1161,E02001162,1,0.24277456647398843,0.24855491329479767,0.9248554913294798,0.04046242774566474,0.017341040462427744,0.07514450867052024
1162,E02001163,1,0.2645739910313901,0.2242152466367713,0.874439461883408,0.08071748878923767,0.0,0.12556053811659193
1163,E02001164,1,0.13592233009708737,0.28802588996763756,0.8932038834951457,0.045307443365695796,0.019417475728155338,0.10679611650485436
1164,E02001165,1,0.228310502283105,0.228310502283105,0.91324200913242,0.0502283105022831,0.0136986301369863,0.0867579908675799
1165,E02001166,1,0.16666666666666666,0.14444444444444443,0.8666666666666667,0.07777777777777778,0.03333333333333333,0.13333333333333333
1166,E02001167,1,0.12871287128712872,0.2079207920792079,0.9257425742574258,0.0297029702970297,0.0,0.07425742574257425
1167,E02001168,1,0.23030303030303031,0.2606060606060606,0.8909090909090909,0.0696969696969697,0.00909090909090909,0.10909090909090909
1168,E02001169,1,0.4540540540540541,0.1945945945945946,0.8486486486486486,0.12432432432432433,0.016216216216216217,0.15135135135135136
1169,E02001170,1,0.390625,0.265625,0.8671875,0.1328125,0.0,0.1328125
1170,E02001171,1,0.25961538461538464,0.3076923076923077,0.8461538461538461,0.11538461538461539,0.028846153846153848,0.15384615384615385
1171,E02001172,1,0.09387755102040816,0.19183673469387755,0.9183673469387755,0.036734693877551024,0.006122448979591836,0.08163265306122448
1172,E02001173,1,0.10849056603773585,0.1721698113207547,0.9316037735849056,0.0330188679245283,0.0,0.06839622641509434
1173,E02001174,1,0.25149700598802394,0.31137724550898205,0.8802395209580839,0.05389221556886228,0.017964071856287425,0.11976047904191617
1174,E02001175,1,0.1935483870967742,0.22580645161290322,0.9225806451612903,0.041935483870967745,0.0,0.07741935483870968
1175,E02001176,1,0.25738396624472576,0.24472573839662448,0.890295358649789,0.07172995780590717,0.012658227848101266,0.10970464135021098
1176,E02001177,1,0.18944844124700239,0.19904076738609114,0.9064748201438849,0.03597122302158273,0.0,0.09352517985611511
1177,E02001178,1,0.06405693950177936,0.19217081850533807,0.9395017793594306,0.017793594306049824,0.0,0.060498220640569395
1178,E02001179,1,0.16736401673640167,0.23430962343096234,0.9037656903765691,0.04184100418410042,0.012552301255230125,0.09623430962343096
1179,E02001180,1,0.08421052631578947,0.18596491228070175,0.9192982456140351,0.03508771929824561,0.010526315789473684,0.08070175438596491
1180,E02001181,1,0.1605351170568562,0.19732441471571907,0.9297658862876255,0.033444816053511704,0.0,0.07023411371237458
1181,E02001182,1,0.16906474820143885,0.17266187050359713,0.8920863309352518,0.0539568345323741,0.0,0.1079136690647482
1182,E02001183,1,0.19655172413793104,0.2620689655172414,0.9137931034482759,0.04827586206896552,0.010344827586206896,0.08620689655172414
1183,E02001184,1,0.09295774647887324,0.2084507042253521,0.9549295774647887,0.011267605633802818,0.0,0.04507042253521127
1184,E02001185,1,0.1989247311827957,0.260752688172043,0.9327956989247311,0.03494623655913978,0.0,0.06720430107526881
1185,E02001186,1,0.18037974683544303,0.23417721518987342,0.8987341772151899,0.03481012658227848,0.0,0.10126582278481013
1186,E02001187,1,0.22932330827067668,0.2669172932330827,0.9624060150375939,0.018796992481203006,0.0,0.03759398496240601
1187,E02001188,1,0.14588235294117646,0.2541176470588235,0.9247058823529412,0.05411764705882353,0.007058823529411765,0.07529411764705882
1188,E02001189,1,0.2222222222222222,0.2905982905982906,0.9102564102564102,0.06837606837606838,0.0,0.08974358974358974
1189,E02001190,1,0.12807881773399016,0.18719211822660098,0.9187192118226601,0.022167487684729065,0.007389162561576354,0.0812807881773399
1190,E02001191,1,0.2672413793103448,0.29310344827586204,0.8879310344827587,0.09482758620689655,0.0,0.11206896551724138
1191,E02001192,1,0.35714285714285715,0.21428571428571427,0.8775510204081632,0.09183673469387756,0.030612244897959183,0.12244897959183673
1192,E02001193,1,0.16141732283464566,0.2559055118110236,0.9015748031496063,0.051181102362204724,0.0,0.0984251968503937
1193,E02001194,1,0.38271604938271603,0.2222222222222222,0.8518518518518519,0.1111111111111111,0.037037037037037035,0.14814814814814814
1194,E02001195,1,0.28365384615384615,0.2932692307692308,0.8990384615384616,0.057692307692307696,0.014423076923076924,0.10096153846153846
1195,E02001196,1,0.19662921348314608,0.29213483146067415,0.898876404494382,0.056179775280898875,0.0,0.10112359550561797
1196,E02001197,1,0.2388888888888889,0.2388888888888889,0.9,0.07222222222222222,0.016666666666666666,0.1
1197,E02001198,1,0.174496644295302,0.2550335570469799,0.9228187919463087,0.03355704697986577,0.010067114093959731,0.07718120805369127
1198,E02001199,1,0.36075949367088606,0.25949367088607594,0.9177215189873418,0.05063291139240506,0.0189873417721519,0.08227848101265822
1199,E02001200,1,0.10508474576271186,0.21694915254237288,0.8983050847457628,0.03389830508474576,0.010169491525423728,0.1016949152542373
1200,E02001201,1,0.27439024390243905,0.2865853658536585,0.8902439024390244,0.07317073170731707,0.018292682926829267,0.10975609756097561
1201,E02001202,1,0.20652173913043478,0.2391304347826087,0.9347826086956522,0.021739130434782608,0.0,0.06521739130434782
1202,E02001203,1,0.3442622950819672,0.29508196721311475,0.8524590163934426,0.08196721311475409,0.0,0.14754098360655737
1203,E02001204,1,0.1965065502183406,0.28820960698689957,0.8908296943231441,0.06986899563318777,0.013100436681222707,0.1091703056768559
1204,E02001205,1,0.19230769230769232,0.2692307692307692,0.9307692307692308,0.03076923076923077,0.011538461538461539,0.06923076923076923
1205,E02001206,1,0.26875,0.28125,0.94375,0.05,0.0,0.05625
1206,E02001207,1,0.28888888888888886,0.2740740740740741,0.8666666666666667,0.08148148148148149,0.0,0.13333333333333333
1207,E02001208,1,0.25327510917030566,0.2576419213973799,0.8820960698689956,0.07423580786026202,0.0,0.11790393013100436
1208,E02001209,1,0.20673076923076922,0.23557692307692307,0.9230769230769231,0.028846153846153848,0.019230769230769232,0.07692307692307693
1209,E02001210,1,0.1605351170568562,0.25752508361204013,0.9163879598662207,0.03678929765886288,0.010033444816053512,0.08361204013377926
1210,E02001211,1,0.4,0.1411764705882353,0.8705882352941177,0.10588235294117647,0.0,0.12941176470588237
1211,E02001212,1,0.11217183770883055,0.2171837708830549,0.9284009546539379,0.03341288782816229,0.007159904534606206,0.07159904534606205
1212,E02001213,1,0.3333333333333333,0.2542372881355932,0.8813559322033898,0.07909604519774012,0.01694915254237288,0.11864406779661017
1213,E02001214,1,0.28169014084507044,0.2887323943661972,0.9225352112676056,0.04225352112676056,0.02112676056338028,0.07746478873239436
1214,E02001215,1,0.2556390977443609,0.3684210526315789,0.9323308270676691,0.05263157894736842,0.0,0.06766917293233082
1215,E02001216,1,0.2975206611570248,0.30578512396694213,0.9173553719008265,0.0743801652892562,0.0,0.08264462809917356
1216,E02001217,1,0.2233502538071066,0.2639593908629442,0.8984771573604061,0.06598984771573604,0.0,0.10152284263959391
1217,E02001218,1,0.1896551724137931,0.27586206896551724,0.9137931034482759,0.04310344827586207,0.0,0.08620689655172414
1218,E02001219,1,0.3561643835616438,0.273972602739726,0.821917808219178,0.1232876712328767,0.0410958904109589,0.1780821917808219
1219,E02001220,1,0.2982456140350877,0.23684210526315788,0.8421052631578947,0.12280701754385964,0.02631578947368421,0.15789473684210525
1220,E02001221,1,0.2153846153846154,0.3230769230769231,0.8615384615384616,0.07692307692307693,0.0,0.13846153846153847
