,GEOGRAPHY_CODE,All households,No adults in employment - with dependent children,No adults in employment - without dependent children,With dependent children - aged 0 to 4,With dependent children - all ages,With one or more people with a limiting long-term illness
1647,E02001648,1,0.018613861386138613,0.2994059405940594,0.08118811881188119,0.2213861386138614,0.23524752475247523
1648,E02001649,1,0.14377948845294264,0.44598957039980136,0.1291283834119692,0.30270672957536626,0.5083188477775019
1649,E02001650,1,0.07271391847227322,0.4047006977598237,0.09327947117150202,0.19684171869261843,0.336026441424899
1650,E02001651,1,0.0137524557956778,0.33071381794368043,0.10248853962017027,0.3071381794368042,0.2999345121152587
1651,E02001652,1,0.06902916205241787,0.34846806939830194,0.10188261351052048,0.22296050203026946,0.33370247323735697
1652,E02001653,1,0.09733124018838304,0.423861852433281,0.10361067503924647,0.2425431711145997,0.46664050235478804
1653,E02001654,1,0.055716054477919934,0.25753198514238546,0.13536937680561287,0.3578208832026413,0.35699546017333883
1654,E02001655,1,0.07680945347119646,0.38345642540620384,0.11580502215657312,0.2927621861152142,0.444903988183161
1655,E02001656,1,0.014004668222740914,0.27975991997332444,0.08402800933644548,0.21773924641547182,0.24874958319439813
1656,E02001657,1,0.012768269491985873,0.2469437652811736,0.1100244498777506,0.3113284433577832,0.25835370823145887
1657,E02001658,1,0.125676720804331,0.4060324825986079,0.14385150812064965,0.31245166279969067,0.43928847641144625
1658,E02001659,1,0.050236008091706,0.4679703304113284,0.09238031018206339,0.23836817262306137,0.4659474039109912
1659,E02001660,1,0.02879027997886952,0.2770734284204966,0.10829371368198626,0.24907554146856842,0.3045430533544638
1660,E02001661,1,0.06091659550241958,0.39481924281241104,0.09222886421861656,0.23939652718474239,0.4247082265869627
1661,E02001662,1,0.03663663663663664,0.3870870870870871,0.09759759759759759,0.24654654654654654,0.41711711711711713
1662,E02001663,1,0.04116693679092383,0.21426256077795786,0.12544570502431118,0.29692058346839545,0.28233387358184764
1663,E02001664,1,0.03955696202531646,0.33860759493670883,0.0882120253164557,0.25435126582278483,0.38212025316455694
1664,E02001665,1,0.011291655191407325,0.31341228311759844,0.10162489672266593,0.33930046819058113,0.29716331589093914
1665,E02001666,1,0.06172839506172839,0.32696136997212266,0.12465153325368379,0.334926324173636,0.4269215452011151
1666,E02001667,1,0.022788721514098106,0.2850521436848204,0.12746234067207415,0.31595210505986865,0.34685206643491695
1667,E02001668,1,0.09520322226290737,0.4137678506041743,0.12120102526547052,0.28707433174661295,0.4811424386671549
1668,E02001669,1,0.027117611212675197,0.2538086532602072,0.10511882998171847,0.28184034125533214,0.2946374162096283
1669,E02001670,1,0.07230178134823612,0.45162417045057635,0.10094306671323786,0.2469437652811736,0.44254278728606355
1670,E02001671,1,0.02765705254839984,0.2860529435005926,0.09640458316870802,0.2888186487554326,0.34452785460292373
1671,E02001672,1,0.0193596425912137,0.42963514519731943,0.08265078183172003,0.23454951600893523,0.41102010424422936
1672,E02001673,1,0.01675977653631285,0.13128491620111732,0.15176908752327747,0.40875232774674114,0.23324022346368714
1673,E02001674,1,0.008808290155440414,0.372279792746114,0.08419689119170984,0.25129533678756477,0.37823834196891193
1674,E02001675,1,0.04887313243859205,0.33324892377817167,0.10838186882755128,0.2858951633324892,0.407444922765257
1675,E02001676,1,0.011299435028248588,0.34584342211460856,0.11178369652945924,0.2929782082324455,0.34261501210653755
1676,E02001677,1,0.021792510742786986,0.23143032535297728,0.12185389809699201,0.3014119091467158,0.2995702885205648
1677,E02001678,1,0.00984251968503937,0.3959153543307087,0.0812007874015748,0.2588582677165354,0.3216043307086614
1678,E02001679,1,0.05480356553317927,0.4453615054473424,0.09871244635193133,0.23275008253549026,0.43083525916143944
1679,E02001680,1,0.0721882049629391,0.4904930712213986,0.09345794392523364,0.21205285207863359,0.4660006445375443
1680,E02001681,1,0.015403201449713078,0.3808517064331018,0.08788885533071579,0.2612503775294473,0.33917245545152525
1681,E02001682,1,0.04141656662665066,0.3577430972388956,0.10834333733493397,0.2923169267707083,0.3802521008403361
1682,E02001683,1,0.030681227249089962,0.30707228289131566,0.10998439937597504,0.3016120644825793,0.35647425897035884
1683,E02001684,1,0.10515603799185888,0.41485753052917235,0.09056987788331072,0.26492537313432835,0.4453867028493894
1684,E02001685,1,0.08687837028160575,0.4161174355901738,0.1213301378070701,0.2920910724985021,0.46674655482324745
1685,E02001686,1,0.03364306312079462,0.3418776033322653,0.09676385773790452,0.27651393784043576,0.38321050945209867
1686,E02001687,1,0.06021093000958773,0.4479386385426654,0.07401725790987536,0.2009587727708533,0.44103547459252157
1687,E02001688,1,0.10229106163278477,0.4275572765408196,0.10777670216198774,0.2626653759277186,0.45466279444982255
1688,E02001689,1,0.1052456839309429,0.3954183266932271,0.1298140770252324,0.28751660026560427,0.450199203187251
1689,E02001690,1,0.04468016714882674,0.3555126968820315,0.1018964963034394,0.28029572484731596,0.3876567020250723
1690,E02001691,1,0.08064938465566902,0.35742340926944227,0.10814349306101073,0.26106310552500656,0.3757528148730034
1691,E02001692,1,0.14274895872775464,0.35176069670579324,0.13782658084059068,0.34986747444149946,0.47747065505490344
1692,E02001693,1,0.08301743745261561,0.45564821834723274,0.09135708870356331,0.2608036391205459,0.5053070507960576
1693,E02001694,1,0.04139194139194139,0.3424908424908425,0.10402930402930403,0.2989010989010989,0.39487179487179486
1694,E02001695,1,0.03235172127747823,0.2886768975528826,0.11613438407299875,0.32351721277478224,0.3434259643301535
1695,E02001696,1,0.08709677419354839,0.4285359801488834,0.11066997518610422,0.29553349875930524,0.4975186104218362
1696,E02001697,1,0.030873726458783574,0.3368323556653288,0.1105279407224452,0.28342080889163324,0.3655449212719975
1697,E02001698,1,0.012605042016806723,0.36748545572074987,0.07304460245636717,0.25339366515837103,0.359082094376212
1698,E02001699,1,0.06365159128978225,0.37386934673366834,0.1102177554438861,0.304857621440536,0.4408710217755444
1699,E02001700,1,0.04679144385026738,0.3048128342245989,0.11140819964349376,0.32196969696969696,0.3770053475935829
1700,E02001701,1,0.010534236267870579,0.34875846501128666,0.08690744920993228,0.2562076749435666,0.3363431151241535
1701,E02001702,1,0.12420116699083078,0.4026118366212837,0.12864684634620727,0.3209224784662406,0.5070853014726313
1702,E02001703,1,0.04057480980557904,0.3622147083685545,0.10524091293322063,0.2874049027895182,0.3926458157227388
1703,E02001704,1,0.057057057057057055,0.4336336336336336,0.08768768768768768,0.2531531531531532,0.47717717717717717
1704,E02001705,1,0.06612903225806452,0.38451612903225807,0.10548387096774194,0.2903225806451613,0.4661290322580645
1705,E02001706,1,0.07753913360029123,0.40298507462686567,0.09719694211867491,0.2730251183108846,0.46923917000364035
1706,E02001707,1,0.05074183976261128,0.34955489614243324,0.09406528189910979,0.3026706231454006,0.4275964391691395
1707,E02001708,1,0.04254770500257865,0.24497163486333162,0.10649819494584838,0.3104693140794224,0.315368746776689
1708,E02001709,1,0.020462633451957295,0.3831553973902728,0.09282325029655991,0.2746144721233689,0.34252669039145905
1709,E02001710,1,0.09729119638826185,0.4002257336343115,0.11783295711060948,0.2862302483069977,0.44830699774266364
1710,E02001711,1,0.08969276511397423,0.3699207135777998,0.1159563924677899,0.3126858275520317,0.44103072348860256
1711,E02001712,1,0.025012761613067893,0.3129147524247065,0.11434405308831036,0.25906074527820316,0.2993874425727412
1712,E02001713,1,0.027071954405129422,0.3208264070292092,0.11541201614818333,0.29327950605556874,0.3191640940394206
1713,E02001714,1,0.02009646302250804,0.29233654876741694,0.1082529474812433,0.30064308681672025,0.31270096463022506
1714,E02001715,1,0.10711050724637682,0.3851902173913043,0.12047101449275362,0.3197463768115942,0.45063405797101447
1715,E02001716,1,0.013247691690084303,0.3460457647531112,0.08430349257326375,0.27338418305901246,0.34885588117222
1716,E02001717,1,0.025768535262206148,0.43037974683544306,0.08273056057866185,0.25180831826401445,0.43806509945750455
1717,E02001718,1,0.08678500986193294,0.3988165680473373,0.10414201183431952,0.2879684418145957,0.4911242603550296
1718,E02001719,1,0.033342296316214035,0.34175853724119387,0.08846464103253562,0.27346060769023933,0.3611185802635117
1719,E02001720,1,0.016938110749185668,0.30618892508143325,0.06612377850162866,0.1739413680781759,0.2009771986970684
1720,E02001721,1,0.05717439293598234,0.3783664459161148,0.1,0.2757174392935982,0.42185430463576157
1721,E02001722,1,0.06775700934579439,0.41495327102803736,0.10537383177570094,0.2894859813084112,0.43598130841121496
1722,E02001723,1,0.10126582278481013,0.3156390363413638,0.1518987341772152,0.356472029399755,0.39281339322172315
1723,E02001724,1,0.017421602787456445,0.30598669623059865,0.05479885967690846,0.13082039911308205,0.22901488755147292
1724,E02001725,1,0.041514930808448654,0.3763049283806749,0.05559601845108036,0.1466375333818888,0.33478999757222627
1725,E02001726,1,0.07780917191914802,0.37948272114757664,0.12432079982612476,0.31536622473375353,0.4396870245598783
1726,E02001727,1,0.06346666666666667,0.396,0.10373333333333333,0.30346666666666666,0.43306666666666666
1727,E02001728,1,0.07425035697287007,0.30390290337934317,0.1199428843407901,0.3229414564493098,0.39076630176106614
1728,E02001729,1,0.10018073844564937,0.3648334624322231,0.12316034082106894,0.26800929512006194,0.36121869351923575
1729,E02001730,1,0.04157549234135667,0.4208606856309263,0.05689277899343545,0.14198881594942864,0.3389253586190129
1730,E02001731,1,0.07499391283175066,0.44631117604090575,0.06598490382274166,0.14609203798392986,0.36644752860969076
1731,E02001732,1,0.1268521864835562,0.3979038670039754,0.13263462233465848,0.3230936031803397,0.47162992410552945
1732,E02001733,1,0.1022964509394572,0.41582843044220913,0.09603340292275574,0.2712089580565572,0.453027139874739
1733,E02001734,1,0.0938480853735091,0.3954802259887006,0.10703075957313246,0.29252981795354677,0.43094789704959197
1734,E02001735,1,0.17098632109431244,0.42512598992080636,0.14146868250539957,0.3567314614830814,0.5284377249820015
1735,E02001736,1,0.11378077839555202,0.4501588562351072,0.10921366163621922,0.2646942017474186,0.4253375694996029
1736,E02001737,1,0.1264138389886893,0.4846972721224218,0.11277445109780439,0.2714570858283433,0.5176314038589488
1737,E02001738,1,0.011822258459029759,0.40521810028536487,0.06563391765185488,0.2613126783530371,0.32490827558092134
1738,E02001739,1,0.0479951397326853,0.3210814094775213,0.10996354799513973,0.30498177399756987,0.39702308626974486
1739,E02001740,1,0.016386182462356066,0.30026572187776795,0.11027457927369354,0.3436669619131975,0.31133746678476526
1740,E02001741,1,0.0173992673992674,0.41514041514041516,0.07844932844932845,0.21336996336996336,0.38644688644688646
1741,E02001742,1,0.02089783281733746,0.3254643962848297,0.11919504643962849,0.31037151702786375,0.30379256965944273
1742,E02001743,1,0.0396138482023968,0.2733022636484687,0.11750998668442077,0.32390146471371506,0.33022636484687085
1743,E02001744,1,0.055933484504913075,0.3412698412698413,0.1092214663643235,0.29327286470143615,0.3934240362811791
1744,E02001745,1,0.05630712979890311,0.26691042047531993,0.12614259597806216,0.3385740402193784,0.3429616087751371
1745,E02001746,1,0.04564193168433451,0.3586572438162544,0.1071849234393404,0.30918727915194344,0.3839811542991755
1746,E02001747,1,0.016129032258064516,0.45582047685834504,0.0729312762973352,0.23807854137447404,0.4049789621318373
1747,E02001748,1,0.09245742092457421,0.34630981346309814,0.1273317112733171,0.32319545823195456,0.4180859691808597
1748,E02001749,1,0.03972983710766786,0.289233214143822,0.11640842272546682,0.3083035359555026,0.36074692093762417
1749,E02001750,1,0.023583111449220234,0.38607835678965385,0.09395207303157094,0.29821224800304297,0.38607835678965385
1750,E02001751,1,0.04694113120430935,0.39899961523662947,0.1027318199307426,0.26548672566371684,0.4174682570219315
1751,E02001752,1,0.0848529959062151,0.381838481577968,0.12355787123185709,0.294380349832527,0.42947525120952734
1752,E02001753,1,0.029512697323266987,0.38366506520247085,0.06588881262868909,0.19389155799588195,0.3390528483184626
1753,E02001754,1,0.024860853432282004,0.3261595547309833,0.08682745825602968,0.24304267161410018,0.31539888682745826
1754,E02001755,1,0.031780994336060416,0.3502202643171806,0.09188168659534299,0.2668344870988043,0.35871617369414727
1755,E02001756,1,0.07622038252926064,0.4476163288609763,0.08506994005138453,0.26263202968883814,0.4661718526976877
1756,E02001757,1,0.04057017543859649,0.40350877192982454,0.089546783625731,0.27010233918128657,0.4031432748538012
1757,E02001758,1,0.054231717337715694,0.24609695973705834,0.13599013968775678,0.3562037797863599,0.32703368940016436
1758,E02001759,1,0.029614325068870524,0.35537190082644626,0.07782369146005509,0.21074380165289255,0.35399449035812675
1759,E02001760,1,0.10904007455731593,0.3687480584032308,0.12022367194780988,0.3128300714507611,0.43522833178005593
1760,E02001761,1,0.05688505296194586,0.37622597096900745,0.08866222047861906,0.2797175362887407,0.42487249901922325
1761,E02001762,1,0.04308202154101077,0.24772162386081192,0.11516155758077878,0.3587406793703397,0.3235294117647059
1762,E02001763,1,0.07170339279468346,0.4235746764603008,0.10353270374256733,0.27911857292759706,0.4620496677159846
1763,E02001764,1,0.0926991820660406,0.38139957588609513,0.11481369282035747,0.2635564980308997,0.4189639503180854
1764,E02001765,1,0.09238542042583904,0.40526885600866114,0.10754240346445326,0.2915914832190545,0.4496571634788885
1765,E02001766,1,0.06847826086956521,0.325,0.10289855072463767,0.2786231884057971,0.38768115942028986
1766,E02001767,1,0.05479876160990712,0.38390092879256965,0.09256965944272445,0.26408668730650153,0.4213622291021672
1767,E02001768,1,0.08193146417445483,0.35919003115264797,0.11651090342679128,0.29190031152647977,0.4062305295950156
1768,E02001769,1,0.09177466278762232,0.4628405183813806,0.09151018249140438,0.2213700079344089,0.44221105527638194
1769,E02001770,1,0.04380764163372859,0.34189723320158105,0.09749670619235837,0.2723978919631094,0.33300395256917
1770,E02001771,1,0.10195381882770871,0.43765541740674957,0.10657193605683836,0.3108348134991119,0.4383658969804618
1771,E02001772,1,0.05644171779141104,0.3558282208588957,0.10224948875255624,0.2805725971370143,0.3750511247443763
1772,E02001773,1,0.03075030750307503,0.3632636326363264,0.0897908979089791,0.3087330873308733,0.36449364493644937
1773,E02001774,1,0.0934656741108354,0.380066170388751,0.10215053763440861,0.29404466501240695,0.4292803970223325
1774,E02001775,1,0.09660468876313662,0.45149555375909456,0.09983831851253032,0.30234438156831045,0.49797898140662894
1775,E02001776,1,0.10590573537762635,0.3259511641113004,0.12833617262918795,0.34980124929017603,0.422771152754117
1776,E02001777,1,0.05506839705366538,0.3290073658365486,0.12907751666082076,0.31111890564714134,0.38126972991932656
1777,E02001778,1,0.08306934178106301,0.37486800422386485,0.10665258711721225,0.2787750791974657,0.39880323829637454
1778,E02001779,1,0.09606481481481481,0.42746913580246915,0.10262345679012345,0.2970679012345679,0.44907407407407407
1779,E02001780,1,0.15504761904761905,0.3923809523809524,0.1219047619047619,0.36533333333333334,0.4765714285714286
1780,E02001781,1,0.09153846153846154,0.47692307692307695,0.09846153846153846,0.2815384615384615,0.49346153846153845
1781,E02001782,1,0.06411258795934324,0.4545217617930675,0.09252019807140996,0.2694813656502476,0.47458952306489444
1782,E02001783,1,0.1464613368283093,0.37745740498034075,0.15629095674967233,0.3699213630406291,0.449213630406291
1783,E02001784,1,0.09285714285714286,0.4023809523809524,0.10850340136054422,0.32108843537414966,0.4741496598639456
1784,E02001785,1,0.05319148936170213,0.408454647256439,0.09434490481522956,0.2866741321388578,0.4280515117581187
1785,E02001786,1,0.07192211055276382,0.42933417085427134,0.10301507537688442,0.3021356783919598,0.46733668341708545
1786,E02001787,1,0.07901554404145078,0.2966321243523316,0.11226252158894647,0.3281519861830743,0.40500863557858374
1787,E02001788,1,0.07243079256731134,0.329161926431551,0.12779673871824043,0.33560864618885095,0.38035646568069775
1788,E02001789,1,0.010997963340122199,0.3380855397148676,0.0859470468431772,0.3128309572301426,0.309979633401222
1789,E02001790,1,0.03340122199592668,0.3894093686354379,0.09613034623217923,0.2855397148676171,0.3963340122199593
1790,E02001791,1,0.01233517652062952,0.35389196086771585,0.10931518502764781,0.31603572947681835,0.3879200340280732
1791,E02001792,1,0.015493432132030987,0.38194678342876387,0.09296059279218592,0.28932300437857866,0.3920511956887841
1792,E02001793,1,0.11904161412358134,0.38991172761664566,0.14779319041614122,0.3450189155107188,0.4877679697351828
1793,E02001794,1,0.11038107752956636,0.3921156373193167,0.1240473061760841,0.33377135348226017,0.5009198423127463
1794,E02001795,1,0.09157509157509157,0.4413919413919414,0.10099424385138671,0.2901622187336473,0.5052328623757195
1795,E02001796,1,0.034611553784860555,0.36628486055776893,0.08366533864541832,0.24925298804780877,0.4096115537848606
1796,E02001797,1,0.020842194810718844,0.2526584432156529,0.10293492131008082,0.3041259038706933,0.34155678434708636
1797,E02001798,1,0.10175634234736548,0.35294117647058826,0.13967103429049346,0.35294117647058826,0.47504878728742683
1798,E02001799,1,0.09703380087376408,0.35778339848240975,0.12669579213612325,0.31915382846631407,0.44561968268567487
1799,E02001800,1,0.05663780663780664,0.24494949494949494,0.12878787878787878,0.3401875901875902,0.37373737373737376
1800,E02001801,1,0.05899830220713073,0.3196095076400679,0.12096774193548387,0.3255517826825127,0.39643463497453313
1801,E02001802,1,0.15964371360054813,0.37375813634806443,0.144570058239123,0.38985954093867764,0.5077081192189106
1802,E02001803,1,0.04845360824742268,0.43539518900343643,0.06872852233676977,0.18831615120274914,0.41237113402061853
1803,E02001804,1,0.08032786885245902,0.3635245901639344,0.1139344262295082,0.3344262295081967,0.47090163934426227
1804,E02001805,1,0.04195240016135539,0.3836224283985478,0.08592174263816055,0.2710770471964502,0.4288019362646228
1805,E02001806,1,0.10542476970317298,0.45112589559877175,0.10747185261003071,0.2766120777891505,0.48183213920163764
1806,E02001807,1,0.07735583684950774,0.26582278481012656,0.12974683544303797,0.37165963431786214,0.39943741209563993
1807,E02001808,1,0.0346723044397463,0.3171247357293869,0.11458773784355179,0.3014799154334038,0.3568710359408034
1808,E02001809,1,0.048705722070844684,0.29870572207084467,0.09366485013623978,0.30994550408719346,0.3824931880108992
1809,E02001810,1,0.045084193373166756,0.21754481260184683,0.11026615969581749,0.3465507876154264,0.3476371537208039
1810,E02001811,1,0.10723009281875916,0.4054714215925745,0.11700048851978505,0.3197361993160723,0.4948705422569614
1811,E02001812,1,0.016069221260815822,0.3488257107540173,0.08009888751545118,0.2880098887515451,0.35896168108776266
1812,E02001813,1,0.11568537258509659,0.4109935602575897,0.11062557497700092,0.32106715731370744,0.5036798528058878
1813,E02001814,1,0.0658682634730539,0.3908183632734531,0.10099800399201597,0.3137724550898204,0.4530938123752495
1814,E02001815,1,0.03656998738965952,0.26557377049180325,0.10189155107187894,0.3583858764186633,0.3682219419924338
1815,E02001816,1,0.058176555716353114,0.4691751085383502,0.08885672937771345,0.24138929088277858,0.5068017366136035
1816,E02001817,1,0.08064516129032258,0.3809677419354839,0.11709677419354839,0.3332258064516129,0.49
1817,E02001818,1,0.07393600497048773,0.3833488661074868,0.12799005902454177,0.33550792171481825,0.4681578129853992
1818,E02001819,1,0.019769357495881382,0.3298187808896211,0.09950576606260296,0.30477759472817134,0.39011532125205933
1819,E02001820,1,0.06858006042296072,0.3685800604229607,0.12507552870090635,0.31057401812688823,0.45498489425981875
1820,E02001821,1,0.03301295445048057,0.27287923109068113,0.12160468031759299,0.3702465524446302,0.40451316339323024
1821,E02001822,1,0.05694177863083813,0.2667946257197697,0.12987843889955214,0.35860524632117724,0.37204094689699296
1822,E02001823,1,0.08206686930091185,0.38129010469436003,0.11685241472475515,0.32353934481594054,0.48328267477203646
1823,E02001824,1,0.058589607635206785,0.3796394485683987,0.11346765641569459,0.3016967126193001,0.44803817603393425
1824,E02001825,1,0.04792332268370607,0.41591635201858845,0.0943944234679059,0.2666279407493465,0.5053732210281731
1825,E02001826,1,0.09387459224356651,0.39724537876042043,0.11743385284523378,0.3051830373323668,0.5125045306270388
1826,E02001827,1,0.02248995983935743,0.342570281124498,0.09036144578313253,0.28112449799196787,0.3192771084337349
1827,E02001828,1,0.016742239274502965,0.4209975584234391,0.06627136379490757,0.22288106034182073,0.34705266829438436
1828,E02001829,1,0.016172506738544475,0.3116576819407008,0.11219676549865229,0.30929919137466305,0.29009433962264153
1829,E02001830,1,0.010068892421833599,0.3365129835718071,0.07922628510863805,0.2570217276099629,0.2766295707472178
1830,E02001831,1,0.06237218813905931,0.3504601226993865,0.11733128834355828,0.3041922290388548,0.3675869120654397
1831,E02001832,1,0.020205259781911483,0.28576010262989093,0.1080821039127646,0.3014753046824888,0.28030788967286724
1832,E02001833,1,0.026223776223776224,0.31643356643356646,0.10533216783216784,0.3111888111888112,0.34484265734265734
1833,E02001834,1,0.09727947238252267,0.3462489694971146,0.13643858202802966,0.34707337180544107,0.416323165704864
1834,E02001835,1,0.018890920170627667,0.3190127970749543,0.0837903717245582,0.2739183424741012,0.3171846435100548
1835,E02001836,1,0.021341463414634148,0.2829822616407982,0.1111419068736142,0.32261640798226165,0.3137472283813747
1836,E02001837,1,0.12889314805941543,0.3423574508864399,0.15500718735026353,0.3840440824149497,0.46406324868231913
1837,E02001838,1,0.012623677925622655,0.2374616171954964,0.12282497441146366,0.34834527465029,0.25554418287273967
1838,E02001839,1,0.03537906137184116,0.3592057761732852,0.10216606498194945,0.2682310469314079,0.3877256317689531
1839,E02001840,1,0.11206896551724138,0.4039408866995074,0.12038177339901478,0.3149630541871921,0.4676724137931034
1840,E02001841,1,0.007630351844001695,0.3009749894022891,0.0847816871555744,0.2818991097922849,0.30479016532428993
1841,E02001842,1,0.025407166123778503,0.28729641693811075,0.1234527687296417,0.32084690553745926,0.3172638436482085
1842,E02001843,1,0.02478407810739767,0.3094254600075103,0.10552009012392038,0.29102515959444236,0.35411190386781827
1843,E02001844,1,0.036929761042722664,0.32681631667873523,0.10741008930726527,0.2778180062756457,0.3347815592565774
1844,E02001845,1,0.03784627389777604,0.25243854857588766,0.16035895435037065,0.3667577058134998,0.296917674600078
1845,E02001846,1,0.08283838699593624,0.37230384495154734,0.11159737417943107,0.305095342294467,0.44013754298218194
1846,E02001847,1,0.024040489245044285,0.3260227752003374,0.09278785322648671,0.25896246309574017,0.32728806410797134
1847,E02001848,1,0.13224781572676728,0.31572676727561555,0.16401906274821287,0.3653693407466243,0.38840349483717235
1848,E02001849,1,0.10593581368929282,0.35245668844078387,0.13717693836978131,0.29167850042601534,0.36353308719113886
1849,E02001850,1,0.03238341968911917,0.3180051813471503,0.11593264248704663,0.30634715025906734,0.3432642487046632
1850,E02001851,1,0.04644638403990025,0.3497506234413965,0.10099750623441396,0.260286783042394,0.3706359102244389
1851,E02001852,1,0.05916473317865429,0.34106728538283065,0.11098221191028615,0.3039443155452436,0.38244392884764117
1852,E02001853,1,0.04691516709511568,0.2647814910025707,0.13174807197943444,0.4190231362467866,0.37724935732647813
1853,E02001854,1,0.055468011345729595,0.34352347935707533,0.11786952410967538,0.2997163567601639,0.3964702174598172
1854,E02001855,1,0.12753246753246752,0.3615584415584416,0.14311688311688311,0.35558441558441556,0.4496103896103896
1855,E02001856,1,0.07109879963065559,0.25792551554324405,0.131425053862727,0.3047091412742382,0.31732840874115115
1856,E02001857,1,0.08549855651787697,0.3346657783699756,0.11725516322451698,0.2840328669775705,0.3937375083277815
1857,E02001858,1,0.0647442872687704,0.4235582154515778,0.0867791077257889,0.2312295973884657,0.2910772578890098
1858,E02001859,1,0.16452620617841027,0.2898299201666088,0.22769871572370703,0.46962860118014577,0.3936133287053107
1859,E02001860,1,0.148479427549195,0.29051878354203936,0.1885509838998211,0.4275491949910555,0.38962432915921286
1860,E02001861,1,0.17805255023183925,0.3455950540958269,0.1882534775888717,0.40401854714064916,0.4225656877897991
1861,E02001862,1,0.1494030332365279,0.29977412068409165,0.19683768957728298,0.4533720555017748,0.40303323652791223
1862,E02001863,1,0.18548685671973345,0.3335801554979637,0.22065901517956313,0.4253980007404665,0.4431691965938541
1863,E02001864,1,0.1347305389221557,0.3772455089820359,0.14109281437125748,0.31549401197604793,0.3970808383233533
1864,E02001865,1,0.18669402110199296,0.26318874560375144,0.21922626025791325,0.49208675263774915,0.43552168815943726
1865,E02001866,1,0.19092702169625247,0.30650887573964497,0.24378698224852072,0.4658777120315582,0.42682445759368837
1866,E02001867,1,0.21730541288028446,0.33267483208218096,0.23548004741209008,0.46147767680758595,0.4393520347688661
1867,E02001868,1,0.02863518036444775,0.31944960952026774,0.12272220156191893,0.32316846411305317,0.37560431387132764
1868,E02001869,1,0.17764804003336113,0.4224353628023353,0.15804837364470392,0.3432026688907423,0.44203502919099247
1869,E02001870,1,0.0922242314647378,0.29897528631705844,0.18294153104279687,0.3948161543098252,0.40446051838456903
1870,E02001871,1,0.09049901325063434,0.4460107132788272,0.10262193402875669,0.2596560473639696,0.45728784888638285
1871,E02001872,1,0.10174029451137885,0.44511378848728245,0.1214859437751004,0.28681392235609104,0.464524765729585
1872,E02001873,1,0.15900259067357514,0.30926165803108807,0.16062176165803108,0.39863989637305697,0.3869818652849741
1873,E02001874,1,0.19792865362485615,0.31645569620253167,0.23551975450709628,0.46375143843498273,0.4629842731108554
1874,E02001875,1,0.17976682963520121,0.3553967657013915,0.17788642346746897,0.3606619029710417,0.38360285821737494
1875,E02001876,1,0.1386255924170616,0.4206161137440758,0.1287519747235387,0.27290679304897314,0.36295418641390204
1876,E02001877,1,0.22356739305891848,0.2885391444713479,0.28127522195318805,0.5270379338175948,0.46246973365617433
1877,E02001878,1,0.19596110695587135,0.2670157068062827,0.262528047868362,0.49102468212415856,0.41473448017950637
1878,E02001879,1,0.15466666666666667,0.31276190476190474,0.16838095238095238,0.4041904761904762,0.4102857142857143
1879,E02001880,1,0.1669137266528313,0.28965312777942487,0.1965609249925882,0.43284909576045066,0.4206937444411503
1880,E02001881,1,0.1551155115511551,0.33186651998533184,0.16208287495416207,0.3890722405573891,0.46057939127246056
1881,E02001882,1,0.06869983948635634,0.3637239165329053,0.11107544141252007,0.29245585874799357,0.4276083467094703
1882,E02001883,1,0.1091937765205092,0.383026874115983,0.12192362093352192,0.29306930693069305,0.4282885431400283
1883,E02001884,1,0.22175379426644182,0.22596964586846544,0.30438448566610454,0.5430016863406408,0.40682967959527827
1884,E02001885,1,0.10549132947976879,0.407308009909166,0.09888521882741536,0.20334434351775393,0.3218414533443435
1885,E02001886,1,0.062429906542056074,0.2680373831775701,0.12448598130841121,0.30355140186915885,0.331214953271028
1886,E02001887,1,0.23484119345524543,0.27670837343599614,0.2714148219441771,0.5091434071222329,0.41482194417709334
1887,E02001888,1,0.10884086444007858,0.3630648330058939,0.14145383104125736,0.34970530451866405,0.4396856581532417
1888,E02001889,1,0.1902103907256333,0.27007299270072993,0.24345212537569771,0.5053671103477888,0.4628595963933018
1889,E02001890,1,0.027407593663565502,0.352024138798089,0.05632386220769424,0.14609001760120693,0.2843852149861705
1890,E02001891,1,0.2055199605717102,0.1976343026121242,0.3208477082306555,0.6224741251848201,0.46673238048299653
1891,E02001892,1,0.12439094296359988,0.3416451705359702,0.1582115219260533,0.36285468615649186,0.4293493837775867
1892,E02001893,1,0.04952076677316294,0.33961661341853033,0.09584664536741214,0.28722044728434504,0.3878594249201278
1893,E02001894,1,0.10285902070325337,0.4765034505422281,0.08708511337495892,0.1948734801183043,0.3969766677620769
1894,E02001895,1,0.092552865461232,0.403922770456635,0.12534477474716518,0.29941771376034326,0.4508121360711002
1895,E02001896,1,0.2066147859922179,0.23696498054474707,0.3046692607003891,0.5782101167315176,0.4766536964980545
1896,E02001897,1,0.15634328358208954,0.40932835820895525,0.1537313432835821,0.3246268656716418,0.45223880597014926
1897,E02001898,1,0.02152567975830816,0.3217522658610272,0.13104229607250756,0.30400302114803623,0.35347432024169184
1898,E02001899,1,0.014299642508937277,0.30484237894052646,0.08709782255443614,0.25999350016249595,0.3002924926876828
1899,E02001900,1,0.06151079136690647,0.40863309352517985,0.07733812949640288,0.19676258992805756,0.36151079136690645
1900,E02001901,1,0.02484830973707021,0.306269864201098,0.10054897428488876,0.21698930944813638,0.2571511123952615
