,GEOGRAPHY_CODE,All categories: Tenure,Other,Owned outright,Owned with a mortgage or loan,Rented from a housing association/registered social landlord,Rented from a private landlord or letting agency,Rented from council(local authority),Shared ownership
885,E02000886,1,0.026168224299065422,0.1016822429906542,0.22728971962616823,0.056074766355140186,0.1966355140186916,0.37046728971962617,0.021682242990654205
886,E02000887,1,0.030004110152075627,0.08836826962597616,0.14755445951500207,0.18002466091245375,0.07398273736128237,0.4759556103575832,0.004110152075626798
887,E02000888,1,0.030148619957537155,0.09469214437367304,0.22505307855626328,0.08067940552016985,0.20721868365180468,0.34394904458598724,0.018259023354564755
888,E02000889,1,0.02702702702702703,0.08303956130043087,0.24245985115550334,0.09400705052878966,0.2017234625930278,0.32314923619271446,0.028593811202506855
889,E02000890,1,0.04621542940320233,0.1415574963609898,0.33151382823871905,0.053857350800582245,0.2445414847161572,0.15356622998544395,0.028748180494905386
890,E02000891,1,0.025538707102952914,0.08499600957701517,0.2294493216280926,0.07063048683160415,0.2561851556264964,0.31165203511572226,0.02154828411811652
891,E02000892,1,0.037347560975609755,0.06021341463414634,0.18864329268292682,0.1330030487804878,0.2816310975609756,0.2850609756097561,0.014100609756097561
892,E02000893,1,0.025320970042796005,0.06776034236804565,0.26212553495007135,0.14407988587731813,0.2296718972895863,0.257132667617689,0.01390870185449358
893,E02000894,1,0.030687518442018294,0.07848922986131603,0.3387429920330481,0.1336677485984066,0.3039244614930658,0.1068161699616406,0.0076718796105045735
894,E02000895,1,0.020944045014066895,0.3347921225382932,0.3691778680837762,0.11003438574554548,0.036886527039699905,0.12097530478274461,0.00718974679587371
895,E02000896,1,0.02094090648307516,0.38209982788296043,0.40074584050487666,0.04847963281698221,0.08634538152610442,0.0576592082616179,0.0037292025243832474
896,E02000897,1,0.020382565067419253,0.2718720602069614,0.3493258074631546,0.01724678582627783,0.039197240514267796,0.2953904045155221,0.00658513640639699
897,E02000898,1,0.019218241042345277,0.30944625407166126,0.4026058631921824,0.10912052117263844,0.04006514657980456,0.10423452768729642,0.01530944625407166
898,E02000899,1,0.024581768521679755,0.3479003072721065,0.46227381358825537,0.03789689313758962,0.05462615227039946,0.06930693069306931,0.003414134516899966
899,E02000900,1,0.01782711066263034,0.27581567440295995,0.42011436259670365,0.12680793810965355,0.07265388496468214,0.08173562058526741,0.005045408678102927
900,E02000901,1,0.015196662693682956,0.3075089392133492,0.4797377830750894,0.012216924910607866,0.06615017878426699,0.10905840286054827,0.010131108462455305
901,E02000902,1,0.025597844392051195,0.25698888514651397,0.4358369821488717,0.05389019872010778,0.08117211182216234,0.1417985853822836,0.004715392388009431
902,E02000903,1,0.026461940542306436,0.14080365893498856,0.32015681149951,0.08461287161058477,0.08983992159425025,0.3319176739627573,0.006207121855602744
903,E02000904,1,0.013681592039800995,0.27611940298507465,0.478441127694859,0.06467661691542288,0.09991708126036485,0.0538971807628524,0.013266998341625208
904,E02000905,1,0.017857142857142856,0.19642857142857142,0.4486607142857143,0.11160714285714286,0.12595663265306123,0.08514030612244898,0.014349489795918368
905,E02000906,1,0.027694160144491272,0.152317880794702,0.4154124021673691,0.11980734497290789,0.16857314870559903,0.10927152317880795,0.006923540036122818
906,E02000907,1,0.029108229690394283,0.12251918496956866,0.22625033077533738,0.0706536120666843,0.11378671606245039,0.42921407779835935,0.00846784863720561
907,E02000908,1,0.02319309600862999,0.1429341963322546,0.3918554476806904,0.10436893203883495,0.1855447680690399,0.13403451995685006,0.018069039913700107
908,E02000909,1,0.027137898390659516,0.20448090880403913,0.38561060271378983,0.06910697380877248,0.14610287156831808,0.1565162511833386,0.011044493531082361
909,E02000910,1,0.025416780541131456,0.19622847772615468,0.37305274665209076,0.07078436731347362,0.21207980322492484,0.10904618748291883,0.013391637059305822
910,E02000911,1,0.03060656649972176,0.13856427378964942,0.35308848080133554,0.07484696716750139,0.2270450751252087,0.169449081803005,0.006399554813578186
911,E02000912,1,0.019952654717619207,0.16537030774433548,0.37571863375042275,0.11870138654041258,0.13256679066621577,0.16266486303686167,0.025025363544132567
912,E02000913,1,0.028021015761821366,0.24553415061295972,0.3779334500875657,0.0595446584938704,0.18879159369527146,0.0924693520140105,0.007705779334500876
913,E02000914,1,0.0288028802880288,0.15361536153615363,0.2376237623762376,0.0741074107410741,0.18211821182118212,0.31293129312931295,0.010801080108010801
914,E02000915,1,0.02208706786171575,0.18309859154929578,0.34250960307298334,0.11459667093469911,0.2605633802816901,0.07394366197183098,0.003201024327784891
915,E02000916,1,0.02533992583436341,0.15822002472187885,0.4236711990111248,0.07138442521631644,0.23207663782447466,0.08003708281829419,0.009270704573547589
916,E02000917,1,0.03193798449612403,0.16589147286821707,0.3745736434108527,0.05984496124031008,0.2917829457364341,0.07255813953488371,0.0034108527131782944
917,E02000918,1,0.027685123415610406,0.1734489659773182,0.319212808539026,0.06037358238825884,0.1741160773849233,0.23982655103402267,0.00533689126084056
918,E02000919,1,0.03187114461960247,0.2083618917066484,0.3704592186429061,0.05894448252227553,0.2481151473612063,0.0788211103495545,0.003427004797806717
919,E02000920,1,0.028145695364238412,0.14735099337748345,0.27417218543046357,0.14304635761589404,0.19105960264900662,0.20728476821192052,0.008940397350993378
920,E02000921,1,0.03467103467103467,0.11684411684411684,0.23914823914823916,0.1829101829101829,0.17035217035217035,0.24843024843024844,0.007644007644007644
921,E02000922,1,0.02349187935034803,0.1687935034802784,0.4071925754060325,0.0777262180974478,0.17836426914153133,0.13834106728538284,0.006090487238979118
922,E02000923,1,0.049247176913425346,0.2236511919698871,0.2973651191969887,0.05238393977415307,0.2534504391468005,0.1191969887076537,0.004705144291091593
923,E02000924,1,0.032397408207343416,0.08207343412526998,0.1765658747300216,0.10772138228941684,0.17143628509719222,0.4241360691144708,0.005669546436285098
924,E02000925,1,0.028145695364238412,0.11655629139072848,0.1966887417218543,0.056291390728476824,0.1605960264900662,0.43543046357615894,0.006291390728476821
925,E02000926,1,0.02937204591492235,0.15462525320729237,0.29068197164078324,0.1289669142471303,0.22687373396353816,0.16103983794733287,0.008440243079000676
926,E02000927,1,0.025893149786955096,0.10062274664044575,0.22844968862667978,0.336283185840708,0.17699115044247787,0.1242215666994428,0.0075385119632907244
927,E02000928,1,0.033060186493359706,0.26165583498163325,0.3588584345860413,0.043232551568239616,0.22718282000565132,0.07290194970330602,0.0031082226617688614
928,E02000929,1,0.02363896848137536,0.07091690544412607,0.16654727793696275,0.06196275071633238,0.09527220630372493,0.5737822349570201,0.007879656160458453
929,E02000930,1,0.046379170056956874,0.1638188228912395,0.3336045565500407,0.0821806346623271,0.2573908326552753,0.10984540276647681,0.0067805804176837535
930,E02000931,1,0.027283874923359902,0.21888412017167383,0.40404659717964436,0.07817290006131208,0.24340895156345801,0.02145922746781116,0.00674432863274065
931,E02000932,1,0.035166061959252023,0.18308679877197878,0.3608707786770862,0.051074518559866035,0.32291375941948086,0.043538933854312026,0.0033491487580240022
932,E02000933,1,0.03836317135549872,0.2958226768968457,0.3321966467746519,0.026427962489343565,0.20545609548167093,0.09292412617220801,0.008809320829781187
933,E02000934,1,0.03638338311159381,0.13874558783600327,0.3269074124355145,0.20038012489818083,0.22210154765137116,0.05566114580505023,0.01982079826228618
934,E02000935,1,0.0337437300501596,0.12585499316005472,0.16689466484268126,0.022343821249430004,0.0898312813497492,0.5567715458276333,0.004559963520291838
935,E02000936,1,0.04052631578947368,0.23236842105263159,0.2868421052631579,0.05578947368421053,0.26026315789473686,0.11789473684210526,0.00631578947368421
936,E02000937,1,0.028220451527224435,0.22078353253652058,0.398406374501992,0.0949535192563081,0.20783532536520585,0.04448871181938911,0.005312084993359893
937,E02000938,1,0.04070096099491238,0.20209157716223855,0.2843414358394573,0.027416619559072923,0.11305822498586772,0.321368004522329,0.011023176936122103
938,E02000939,1,0.030064912880081996,0.2968910146908097,0.35565425350187907,0.07823710283566791,0.1776563033823027,0.05773829859924838,0.0037581141100102495
939,E02000940,1,0.02710413694721826,0.1166191155492154,0.30064194008559203,0.1080599144079886,0.19507845934379459,0.2435805991440799,0.00891583452211127
940,E02000941,1,0.027551020408163266,0.2010204081632653,0.4119897959183674,0.11326530612244898,0.18801020408163266,0.052551020408163264,0.005612244897959183
941,E02000942,1,0.038957399103139015,0.26625560538116594,0.41227578475336324,0.02466367713004484,0.2054372197309417,0.04876681614349776,0.0036434977578475337
942,E02000943,1,0.03256105197244834,0.20538509705698185,0.3431433938634941,0.06637445209768315,0.26768941765810894,0.07482780212899186,0.010018785222291797
943,E02000944,1,0.03293807641633729,0.12033377250768555,0.26570048309178745,0.041282389108476064,0.16029863855950813,0.37285902503293805,0.006587615283267457
944,E02000945,1,0.036511156186612576,0.1310344827586207,0.245841784989858,0.07099391480730223,0.11602434077079107,0.38052738336714,0.019066937119675456
945,E02000946,1,0.03268206039076377,0.16518650088809947,0.38330373001776197,0.06181172291296625,0.18046181172291298,0.16518650088809947,0.011367673179396092
946,E02000947,1,0.023731587561374796,0.20512820512820512,0.45881069285324605,0.05291871249318058,0.21112929623567922,0.03927986906710311,0.00900163666121113
947,E02000948,1,0.027998017839444996,0.16105054509415262,0.395193260654113,0.094400396432111,0.2601585728444004,0.04658077304261645,0.014618434093161546
948,E02000949,1,0.026781202627589692,0.2450732693279434,0.3873168266801415,0.05962607377463365,0.2470944921677615,0.02248610409297625,0.011622031328954016
949,E02000950,1,0.024216984178237002,0.19244430093639006,0.3803680981595092,0.013561511139812722,0.20632870519857927,0.17662253793994187,0.006457862447529867
950,E02000951,1,0.02663165791447862,0.1916729182295574,0.3113278319579895,0.11440360090022506,0.29857464366091524,0.04801200300075019,0.009377344336084021
951,E02000952,1,0.02433371958285052,0.16994978756276555,0.30166087292390886,0.16145229818462728,0.2958671301660873,0.04287369640787949,0.003862495171881035
952,E02000953,1,0.07003317360855142,0.15886472539624033,0.3837080722447475,0.04423147806855879,0.2281607077036491,0.10910431256911168,0.005897530409141172
953,E02000954,1,0.030095759233926128,0.2416780665754674,0.3511171910624715,0.047879616963064295,0.2421340629274966,0.0784313725490196,0.008663930688554491
954,E02000955,1,0.035439795046968404,0.19299743808710504,0.2775405636208369,0.04867634500426986,0.20623398804440649,0.23398804440649018,0.005123825789923143
955,E02000956,1,0.05843439911797133,0.12238147739801543,0.27857405365674387,0.08269018743109151,0.2815141492098493,0.16501286291804484,0.01139287026828372
956,E02000957,1,0.030377668308702793,0.1713191023535851,0.33497536945812806,0.09085933223864258,0.3070607553366174,0.04488232074438971,0.020525451559934318
957,E02000958,1,0.027304964539007093,0.22659574468085106,0.4067375886524823,0.059574468085106386,0.15567375886524823,0.11702127659574468,0.0070921985815602835
958,E02000959,1,0.03525046382189239,0.16512059369202226,0.3536178107606679,0.12578849721706864,0.23413729128014843,0.07161410018552876,0.014471243042671614
959,E02000960,1,0.07998672419515433,0.26286093594424165,0.17557251908396945,0.05111184865582476,0.32724858944573515,0.1002323265847992,0.002987056090275473
960,E02000961,1,0.04627033090297252,0.1971396522714526,0.2226584408300617,0.11048794167134043,0.2927650028042625,0.126752664049355,0.003925967470555244
961,E02000962,1,0.06476449275362318,0.16779891304347827,0.17730978260869565,0.1716485507246377,0.2955163043478261,0.11775362318840579,0.005208333333333333
962,E02000963,1,0.03188496405126602,0.08971553610503283,0.19318537042825884,0.1806814629571741,0.0787746170678337,0.40856517661769304,0.017192872772741483
963,E02000964,1,0.03233256351039261,0.07544264819091609,0.20579933282011803,0.4113420579933282,0.15268154991018731,0.10495252758532204,0.017449319989735694
964,E02000965,1,0.037056367432150315,0.12134655532359082,0.2948851774530271,0.15944676409185804,0.32724425887265135,0.052453027139874736,0.007567849686847599
965,E02000966,1,0.03932723225327727,0.2008409596834034,0.301756121691813,0.11204551075933712,0.30521889685876824,0.03635913925302993,0.004452139500371012
966,E02000967,1,0.062136516681971225,0.2231404958677686,0.22375267829813283,0.04315886134067952,0.39914294459749006,0.039179675543311906,0.009488827670645853
967,E02000968,1,0.036095870632399656,0.08836269130811435,0.15535662720184812,0.14842622004042738,0.16632977187409761,0.39878717874675135,0.006641640196361536
968,E02000969,1,0.04080966372837088,0.0701926216127979,0.1554031994776363,0.1446294482533464,0.1348351289585374,0.435194253999347,0.018935683969964087
969,E02000970,1,0.09323084552442351,0.17976692288618895,0.14951648896603026,0.0788494916935284,0.48152739895859165,0.014381353830895116,0.002727498140342177
970,E02000971,1,0.06198132780082988,0.17842323651452283,0.16571576763485477,0.08195020746887967,0.4766597510373444,0.030860995850622408,0.004408713692946058
971,E02000972,1,0.06725403817914831,0.10543318649045522,0.15741556534508078,0.1976505139500734,0.3459618208516887,0.12011747430249634,0.006167400881057269
972,E02000973,1,0.03632075471698113,0.16816037735849057,0.25731132075471697,0.1632075471698113,0.2672169811320755,0.09339622641509433,0.014386792452830189
973,E02000974,1,0.08111968009140245,0.1942302199371608,0.18394744358754642,0.09540131391031134,0.4167380748357612,0.023421879463010567,0.005141388174807198
974,E02000975,1,0.05573366214549939,0.14475955610357583,0.23575832305795313,0.06707768187422934,0.4631319358816276,0.03156596794081381,0.001972872996300863
975,E02000976,1,0.07381992098149304,0.1470160116448326,0.19110002079434393,0.048034934497816595,0.43065086296527344,0.1025161156165523,0.006862133499688085
976,E02000977,1,0.11474878444084279,0.126742301458671,0.11280388978930309,0.21166936790923824,0.33030794165316046,0.09951377633711507,0.004213938411669368
977,E02000978,1,0.1401559914913732,0.24509572205152447,0.1479555660600331,0.1035216260931222,0.3181281021035216,0.03497991018671709,0.010163082013708344
978,E02000979,1,0.11701509872241579,0.14953542392566782,0.13443670150987225,0.34639953542392565,0.2180603948896632,0.03164924506387921,0.0029036004645760743
979,E02000980,1,0.05649717514124294,0.11783696529459241,0.18321226795803067,0.11945117029862792,0.1522733387140167,0.3602367500672585,0.010492332526230832
980,E02000981,1,0.043281653746770024,0.15999138673557278,0.22674418604651161,0.23557278208441,0.297588285960379,0.02950043066322136,0.007321274763135229
981,E02000982,1,0.06074766355140187,0.10472787245739418,0.1434854315557999,0.22952171522814732,0.1737218251786696,0.2842221000549753,0.0035733919736118747
982,E02000983,1,0.09295478443743428,0.09674027339642481,0.14763406940063092,0.30977917981072556,0.18023133543638276,0.17055730809674027,0.002103049421661409
983,E02000984,1,0.010442046641141664,0.3689523146536721,0.5788374521406195,0.003480682213713888,0.025060911938739994,0.010790114862513052,0.0024364775495997215
984,E02000985,1,0.01683291770573566,0.432356608478803,0.48597256857855364,0.029301745635910224,0.01807980049875312,0.017456359102244388,0.0
985,E02000986,1,0.0215119852489244,0.4065765212046712,0.4772587584511371,0.01505838967424708,0.03196066379840197,0.04640442532267978,0.001229256299938537
986,E02000987,1,0.02895871842267406,0.28773875539125077,0.39340727048675295,0.06500308071472581,0.05576093653727665,0.15711645101663585,0.012014787430683918
987,E02000988,1,0.039469626888683315,0.30434782608695654,0.3509096515572001,0.04039469626888683,0.070613629355535,0.19148936170212766,0.0027752081406105457
988,E02000989,1,0.011991076408254323,0.4419966536530954,0.4709983268265477,0.01701059676519799,0.018126045733407696,0.03680981595092025,0.003067484662576687
989,E02000990,1,0.015249068112504236,0.32802439850898,0.494747543205693,0.03829210437139952,0.052524567943070144,0.07014571331751948,0.0010166045408336157
990,E02000991,1,0.016262657256827247,0.3942927278306229,0.4532065050629027,0.033752684872660324,0.050935869898741944,0.04295796256520405,0.00859159251304081
991,E02000992,1,0.02331720193576771,0.3827540695116586,0.45754509458864934,0.005719313682358117,0.030796304443466784,0.0963484381874175,0.0035195776506819184
992,E02000993,1,0.06926570779712339,0.15480696442089326,0.1979560938682816,0.032929598788796366,0.06169568508705526,0.4780469341408024,0.005299015897047691
993,E02000994,1,0.04748338081671415,0.21684077239632796,0.22792022792022792,0.1294713516935739,0.10383032605254827,0.26590693257359926,0.008547008547008548
994,E02000995,1,0.035269709543568464,0.36188500296384113,0.33550681683461764,0.023414344991108477,0.03171310017783047,0.2086544161232958,0.0035566093657379964
995,E02000996,1,0.046365914786967416,0.18233082706766918,0.23214285714285715,0.03038847117794486,0.02819548872180451,0.47525062656641603,0.005325814536340852
996,E02000997,1,0.026439232409381664,0.33134328358208953,0.40127931769722813,0.06908315565031983,0.020895522388059702,0.14712153518123666,0.003837953091684435
997,E02000998,1,0.034141958670260555,0.3078766097634022,0.3030847559149446,0.05810122791254867,0.17999401018268943,0.11380652890086852,0.002994908655286014
998,E02000999,1,0.0737012987012987,0.11688311688311688,0.10357142857142858,0.14707792207792209,0.052597402597402594,0.4935064935064935,0.012662337662337663
999,E02001000,1,0.02890479978785468,0.34553168920710686,0.35295677539114295,0.07875894988066826,0.10023866348448687,0.09069212410501193,0.002916998143728454
1000,E02001001,1,0.027504244482173174,0.3500848896434635,0.44176570458404074,0.026146010186757215,0.08081494057724957,0.06723259762308999,0.0064516129032258064
1001,E02001002,1,0.024351083757024352,0.2906074391222906,0.41263045223441264,0.07412362857907412,0.02702702702702703,0.16323253947016322,0.008027829810008028
1002,E02001003,1,0.009282399143163157,0.44341306676187076,0.48482684755444483,0.01570867547304534,0.031060335594430562,0.009282399143163157,0.006426276329882185
1003,E02001004,1,0.06639566395663957,0.24220867208672087,0.1524390243902439,0.0741869918699187,0.07926829268292683,0.37838753387533874,0.007113821138211382
1004,E02001005,1,0.04591304347826087,0.26817391304347826,0.3297391304347826,0.112,0.0977391304347826,0.13808695652173913,0.008347826086956521
1005,E02001006,1,0.03126149319602795,0.33026848105921297,0.36888561971312983,0.08201544685546157,0.10334681868333946,0.07465980139757264,0.009562339095255609
1006,E02001007,1,0.025980392156862746,0.35441176470588237,0.4549019607843137,0.019852941176470587,0.027450980392156862,0.11544117647058824,0.00196078431372549
1007,E02001008,1,0.045007564296520426,0.212178517397882,0.24092284417549167,0.09039334341906202,0.059757942511346446,0.3407715582450832,0.01096822995461422
1008,E02001009,1,0.031010580080262678,0.29770156877052173,0.3075519883254287,0.1718350966800438,0.07624954396205764,0.11200291864283109,0.0036483035388544327
1009,E02001010,1,0.03509513742071882,0.25158562367864695,0.37505285412262157,0.06257928118393234,0.09175475687103594,0.16152219873150106,0.02241014799154334
1010,E02001011,1,0.016697024893746207,0.3649058894960534,0.5400728597449909,0.02185792349726776,0.027625986642380085,0.027625986642380085,0.0012143290831815423
1011,E02001012,1,0.03112033195020747,0.32538035961272477,0.3848547717842324,0.007261410788381743,0.0318118948824343,0.21715076071922546,0.0024204702627939143
1012,E02001013,1,0.016229712858926344,0.3882646691635456,0.5027049521431544,0.015397419891801914,0.027049521431543905,0.043279234290470245,0.0070744902205576365
1013,E02001014,1,0.031628731894767954,0.23115577889447236,0.41619864026012415,0.08483594442802246,0.044930535028081586,0.18681643511676027,0.004433934377771209
1014,E02001015,1,0.043670699321333724,0.22307465329005607,0.35851283564473296,0.09884921805842431,0.05163765122455002,0.2154027736795515,0.00885216878135143
1015,E02001016,1,0.04033832140533507,0.15875081327260898,0.2635003253090436,0.08067664281067013,0.02830188679245283,0.4118412491867274,0.016590761223162005
1016,E02001017,1,0.03357487922705314,0.28840579710144926,0.45555555555555555,0.012801932367149759,0.026328502415458938,0.17971014492753623,0.0036231884057971015
1017,E02001018,1,0.015767344078486335,0.24036440084092503,0.6243868255080589,0.04730203223545901,0.04099509460406447,0.02242466713384723,0.008759635599159075
1018,E02001019,1,0.024714828897338403,0.321835958718088,0.4565453557848995,0.03530689842476915,0.07142857142857142,0.08636610537751223,0.0038022813688212928
1019,E02001020,1,0.017017828200972446,0.45786061588330634,0.4586709886547812,0.0,0.01620745542949757,0.049027552674230146,0.0012155591572123178
1020,E02001021,1,0.01823510257245197,0.3139042657114946,0.5796157603386519,0.0032562683165092803,0.04395962227287528,0.03842396613480951,0.0026050146532074245
1021,E02001022,1,0.025990491283676705,0.36576862123613313,0.4161648177496038,0.01648177496038035,0.03486529318541997,0.1375594294770206,0.003169572107765452
1022,E02001023,1,0.019319227230910764,0.2672493100275989,0.47838086476540936,0.029898804047838085,0.02391904323827047,0.17847286108555657,0.0027598896044158236
1023,E02001024,1,0.015503875968992248,0.3281653746770026,0.5616925064599483,0.009366925064599484,0.027777777777777776,0.053617571059431525,0.003875968992248062
1024,E02001025,1,0.040759178593652766,0.21748599875544491,0.31798382078406967,0.03764779091474798,0.04169259489732421,0.3400746733042937,0.0043559427504667085
1025,E02001026,1,0.03217391304347826,0.2657971014492754,0.36869565217391304,0.0944927536231884,0.14173913043478262,0.08985507246376812,0.007246376811594203
1026,E02001027,1,0.029508196721311476,0.2786885245901639,0.4604735883424408,0.01894353369763206,0.08524590163934426,0.12349726775956284,0.0036429872495446266
1027,E02001028,1,0.010992563853863564,0.4293566117038474,0.5040413837698028,0.020691884901390237,0.012932428063368898,0.02101519560297446,0.0009699321047526673
1028,E02001029,1,0.030476190476190476,0.29028571428571426,0.4053333333333333,0.11695238095238095,0.05561904761904762,0.09676190476190476,0.004571428571428572
1029,E02001030,1,0.017174753112924,0.29755259768140835,0.5809360240446544,0.0210390725633319,0.021468441391155002,0.0605410047230571,0.0012881064834693002
1030,E02001031,1,0.026114905584572117,0.27119325030132585,0.4021695460024106,0.08919244676576939,0.07593411008437123,0.1265568501406187,0.008838891120932101
1031,E02001032,1,0.022537025112685124,0.30843528654217645,0.5309079201545396,0.0038634900193174502,0.04475209272376046,0.08016741790083709,0.009336767546683838
1032,E02001033,1,0.02432667245873154,0.23414422241529106,0.473501303214596,0.08774978279756733,0.08079930495221546,0.09296264118158123,0.006516072980017376
1033,E02001034,1,0.043701799485861184,0.1573836046843759,0.29848614681519564,0.1650956869465867,0.08626106826620965,0.24221650956869467,0.006855184233076264
1034,E02001035,1,0.01646655231560892,0.4,0.4974271012006861,0.01680960548885077,0.03876500857632933,0.028473413379073758,0.002058319039451115
1035,E02001036,1,0.03456591639871383,0.2841639871382637,0.4497588424437299,0.01487138263665595,0.0430064308681672,0.17041800643086816,0.003215434083601286
1036,E02001037,1,0.015862524785194978,0.44084600132187707,0.47323198942498346,0.007931262392597489,0.04064771976206213,0.016523463317911435,0.00495703899537343
1037,E02001038,1,0.04043545878693624,0.26283048211508553,0.3961897356143079,0.026827371695178848,0.07620528771384137,0.19556765163297046,0.0019440124416796269
1038,E02001039,1,0.027614024201054917,0.19795221843003413,0.36084393422277383,0.23735650015513496,0.04685076016134036,0.1222463543282656,0.007136208501396215
