,GEOGRAPHY_CODE,All females aged 16-74 in employment,All males aged 16-74 in employment,Female - Mean hours worked,Females - Full-time - 31 to 37 hours,Females - Full-time - 38 to 48 hours,Females - Full-time - 49 or more hours,Females - Part-time - 1 to 5 hours,Females - Part-time - 16 to 30 hours,Females - Part-time - 6 to 15 hours,Male - Mean hours worked,Males - Full-time - 31 to 37 hours,Males - Full-time - 38 to 48 hours,Males - Full-time - 49 or more hours,Males - Part-time - 1 to 5 hours,Males - Part-time - 16 to 30 hours,Males - Part-time - 6 to 15 hours
17,E02000018,1393.0,1.1435750179468773,0.022742282842785354,0.28786791098348885,0.3065326633165829,0.03732950466618808,0.014357501794687724,0.24838478104809764,0.10552763819095477,0.030330222541277818,0.19454414931801867,0.6446518305814788,0.2340272792534099,0.004307250538406317,0.04235463029432879,0.023689877961234746
18,E02000019,1341.0,1.2744220730797913,0.023855331841909022,0.28859060402684567,0.29828486204325133,0.04399701715137957,0.014168530947054437,0.24757643549589858,0.10738255033557047,0.03173005219985085,0.20059656972408652,0.7203579418344519,0.2833706189410887,0.0022371364653243847,0.047725577926920205,0.020134228187919462
19,E02000020,1342.0,1.1907600596125187,0.024247391952309984,0.31296572280178836,0.32488822652757077,0.040238450074515646,0.00894187779433681,0.22280178837555886,0.09016393442622951,0.031050670640834575,0.21907600596125187,0.6296572280178837,0.2421758569299553,0.0022354694485842027,0.07228017883755589,0.02533532041728763
20,E02000021,1439.0,1.221681723419041,0.02182765809589993,0.2897845726198749,0.2904794996525365,0.04100069492703266,0.015983321751216122,0.23974982626824184,0.12300208478109799,0.029145239749826267,0.2334954829742877,0.6316886726893676,0.26268241834607364,0.0034746351633078527,0.06462821403752605,0.02571230020847811
21,E02000022,849.0,1.2414605418138986,0.037279151943462895,0.2850412249705536,0.3309776207302709,0.023557126030624265,0.014134275618374558,0.24381625441696114,0.10247349823321555,0.04914016489988221,0.2061248527679623,0.6183745583038869,0.28857479387514723,0.0035335689045936395,0.08598351001177856,0.038869257950530034
22,E02000023,931.0,1.1997851772287862,0.03542427497314715,0.2900107411385607,0.3501611170784103,0.03544575725026853,0.01288936627282492,0.23200859291084855,0.079484425349087,0.04502685284640172,0.18689581095596133,0.686358754027927,0.24382384532760473,0.0,0.05692803437164339,0.02577873254564984
23,E02000024,2118.0,1.1487252124645893,0.015547686496694996,0.20254957507082152,0.31633616619452315,0.09915014164305949,0.015108593012275733,0.25731822474032107,0.10953729933899906,0.019801699716713878,0.16949952785646838,0.5349386213408877,0.3097261567516525,0.0084985835694051,0.07932011331444759,0.046742209631728045
24,E02000025,1805.0,1.1263157894736842,0.018470914127423823,0.22382271468144044,0.34182825484764545,0.09418282548476455,0.013850415512465374,0.22382271468144044,0.10249307479224377,0.023385041551246537,0.14459833795013852,0.5844875346260388,0.27977839335180055,0.00443213296398892,0.08199445983379501,0.03102493074792244
25,E02000026,1355.0,1.159409594095941,0.024029520295202954,0.23690036900369005,0.32177121771217715,0.07232472324723248,0.01992619926199262,0.24354243542435425,0.1055350553505535,0.030878228782287825,0.16014760147601476,0.6007380073800738,0.2701107011070111,0.0051660516605166054,0.08339483394833948,0.03985239852398524
26,E02000027,1952.0,1.084016393442623,0.016454918032786883,0.25922131147540983,0.29610655737704916,0.07120901639344263,0.016905737704918034,0.24026639344262296,0.11629098360655737,0.02124487704918033,0.16086065573770492,0.5496926229508197,0.2510245901639344,0.003586065573770492,0.07889344262295082,0.039959016393442626
27,E02000028,1242.0,1.2399355877616747,0.02611111111111111,0.2109500805152979,0.3115942028985507,0.09339774557165861,0.020128824476650563,0.2391304347826087,0.1247987117552335,0.03418679549114332,0.17391304347826086,0.5853462157809984,0.3446054750402576,0.004830917874396135,0.08856682769726248,0.0426731078904992
28,E02000029,1870.0,1.1358288770053475,0.0176524064171123,0.2411764705882353,0.332620320855615,0.08074866310160428,0.01764705882352941,0.22406417112299465,0.10374331550802139,0.022283422459893048,0.17647058823529413,0.5786096256684492,0.26524064171122996,0.006417112299465241,0.07433155080213903,0.034759358288770054
29,E02000030,1755.0,1.2575498575498576,0.017743589743589742,0.19829059829059828,0.26267806267806265,0.09002849002849003,0.022222222222222223,0.2831908831908832,0.14358974358974358,0.024586894586894587,0.1378917378917379,0.5817663817663817,0.396011396011396,0.009686609686609686,0.08717948717948718,0.045014245014245016
30,E02000031,1496.0,1.2513368983957218,0.021971925133689837,0.16711229946524064,0.34759358288770054,0.09358288770053476,0.022058823529411766,0.2627005347593583,0.10695187165775401,0.028796791443850268,0.15040106951871657,0.6062834224598931,0.3629679144385027,0.004010695187165776,0.08021390374331551,0.047459893048128345
31,E02000032,1588.0,1.2034005037783375,0.02008816120906801,0.21032745591939547,0.2991183879093199,0.08060453400503778,0.011964735516372796,0.2688916876574307,0.12909319899244331,0.026605793450881612,0.1801007556675063,0.5636020151133502,0.3236775818639798,0.003778337531486146,0.08312342569269521,0.0491183879093199
32,E02000033,1625.0,1.091076923076923,0.019956923076923077,0.25969230769230767,0.312,0.06338461538461539,0.010461538461538461,0.23815384615384616,0.1163076923076923,0.025415384615384614,0.17415384615384616,0.5532307692307692,0.2473846153846154,0.0036923076923076922,0.07815384615384616,0.03446153846153846
33,E02000034,1725.0,1.1634782608695653,0.019020289855072463,0.23652173913043478,0.33043478260869563,0.08231884057971015,0.02318840579710145,0.2318840579710145,0.09565217391304348,0.02434782608695652,0.15768115942028985,0.5942028985507246,0.2898550724637681,0.007536231884057971,0.07246376811594203,0.04173913043478261
34,E02000035,1664.0,1.1844951923076923,0.02069110576923077,0.22956730769230768,0.359375,0.10817307692307693,0.018028846153846152,0.19471153846153846,0.09014423076923077,0.02527644230769231,0.1736778846153846,0.5414663461538461,0.3311298076923077,0.0078125,0.08834134615384616,0.042067307692307696
35,E02000036,2010.0,1.182089552238806,0.01608955223880597,0.22835820895522388,0.3243781094527363,0.07263681592039802,0.01890547263681592,0.2393034825870647,0.11641791044776119,0.020955223880597014,0.1626865671641791,0.590547263681592,0.30149253731343284,0.003980099502487562,0.07761194029850746,0.045771144278606964
36,E02000037,1847.0,1.1364374661613428,0.016307525717379534,0.19220357336220897,0.2777476989713048,0.05847319978343259,0.02490525175961018,0.29507309149972927,0.15159718462371413,0.023216025988088793,0.13427179209528967,0.5349214943151056,0.339469409853817,0.01136978884677856,0.08121277747698971,0.03519220357336221
37,E02000038,2016.0,1.1383928571428572,0.01688988095238095,0.2296626984126984,0.3541666666666667,0.09821428571428571,0.014384920634920634,0.20684523809523808,0.09672619047619048,0.021021825396825396,0.14781746031746032,0.5868055555555556,0.29216269841269843,0.005952380952380952,0.06746031746031746,0.03819444444444445
38,E02000039,1401.0,1.185581727337616,0.02336188436830835,0.19628836545324768,0.3083511777301927,0.10492505353319058,0.02069950035688794,0.251249107780157,0.11848679514632406,0.030885082084225555,0.12491077801570306,0.5574589578872234,0.37259100642398285,0.006423982869379015,0.08922198429693076,0.03497501784439686
39,E02000040,1241.0,1.1837228041901693,0.02674456083803384,0.20467365028203063,0.35374697824335216,0.08460918614020951,0.017727639000805803,0.233682514101531,0.10556003223207092,0.03427074939564867,0.13376309427880742,0.6390008058017728,0.29250604351329573,0.0064464141821112,0.0717163577759871,0.040290088638195005
40,E02000041,1545.0,1.1993527508090616,0.020433656957928804,0.23883495145631067,0.3042071197411003,0.061488673139158574,0.017475728155339806,0.2543689320388349,0.12362459546925567,0.02700323624595469,0.1553398058252427,0.6226537216828479,0.2809061488673139,0.005825242718446602,0.09061488673139159,0.04401294498381877
41,E02000042,2129.0,1.1733208078910287,0.016538280883043682,0.2226397369657116,0.39783936120244245,0.10662282761860029,0.012212306247064349,0.17707844058243308,0.08360732738374824,0.01954908407703147,0.18412400187881633,0.5720995772663222,0.28933771723813995,0.0061061531235321745,0.07750117426021606,0.04415218412400188
42,E02000043,1445.0,1.2546712802768165,0.022768166089965396,0.18685121107266436,0.31141868512110726,0.10657439446366782,0.021453287197231833,0.2512110726643599,0.12249134948096886,0.029550173010380626,0.15916955017301038,0.5757785467128028,0.3833910034602076,0.010380622837370242,0.07750865051903114,0.04844290657439446
43,E02000044,1567.0,1.0784939374601148,0.020778557753669432,0.25909380982769625,0.3178047223994895,0.06190172303765156,0.014039566049776643,0.23803446075303128,0.10912571793235482,0.026470963624760688,0.16081684747925973,0.5832801531589024,0.22208040842373963,0.007657945118059987,0.06764518187619656,0.037013401403956606
44,E02000045,1949.0,1.1570035915854284,0.017896357106208315,0.24679322729604924,0.3889173935351462,0.0918419702411493,0.007183170856849667,0.18214468958440225,0.08311954848640328,0.02111852231913802,0.1888147768086198,0.5823499230374551,0.25448948178553105,0.004104669061056952,0.07644946126218574,0.05079527963057978
45,E02000046,1524.0,1.1410761154855642,0.02356299212598425,0.2099737532808399,0.4284776902887139,0.10761154855643044,0.016404199475065617,0.17650918635170604,0.0610236220472441,0.027860892388451443,0.1646981627296588,0.5688976377952756,0.2992125984251969,0.006561679790026247,0.06758530183727034,0.03412073490813648
46,E02000047,1807.0,1.1068068622025458,0.01827338129496403,0.28776978417266186,0.33702268954067516,0.051466519092418374,0.01162147205312673,0.22080796900940786,0.09131156613171001,0.02302158273381295,0.19479800774764802,0.5733259546209186,0.23076923076923078,0.003320420586607637,0.07692307692307693,0.02767017155506364
47,E02000048,1641.0,1.2498476538695917,0.020426569165143207,0.19256550883607557,0.3491773308957952,0.09932967702620353,0.017062766605728214,0.2352224253503961,0.10664229128580134,0.025569774527726997,0.182205971968312,0.5746496039000609,0.34186471663619744,0.010359536867763558,0.09018890920170627,0.050578915295551495
48,E02000049,1263.0,1.079968329374505,0.025304829770387966,0.26365795724465557,0.3222486144101346,0.04275534441805225,0.0166270783847981,0.24782264449722882,0.10688836104513064,0.03163895486935867,0.1955661124307205,0.5376088677751386,0.18844022169437846,0.003167062549485352,0.11243072050673,0.04275534441805225
49,E02000050,1973.0,1.099341104916371,0.017394830207805374,0.22807906741003547,0.3639128231120122,0.0983274201723264,0.01419158641662443,0.20780537252914344,0.08768373035985809,0.020821084642676128,0.17435377597567156,0.5534718702483528,0.2437911809427268,0.010643689812468323,0.07957425240750127,0.03750633552965028
50,E02000051,1597.0,1.2604884157795868,0.021077019411396367,0.18346900438321853,0.36693800876643706,0.10206637445209768,0.026925485284909206,0.2147777082028804,0.1058234189104571,0.026737633061991235,0.15216030056355667,0.569818409517846,0.38509705698184094,0.008766437069505322,0.10206637445209768,0.042579837194740136
51,E02000052,2363.0,1.0050782903089293,0.015107913669064749,0.21074904782056708,0.4041472704189589,0.1184934405416843,0.011002962336013541,0.17012272534913245,0.08548455353364368,0.017575116377486245,0.15446466356326705,0.49597968683876426,0.24037240795598816,0.004231908590774439,0.07744392721117224,0.03258569614896318
52,E02000053,1348.0,1.1149851632047478,0.02545994065281899,0.2878338278931751,0.3590504451038576,0.06973293768545995,0.008902077151335312,0.1847181008902077,0.0897626112759644,0.030118694362017806,0.19881305637982197,0.564540059347181,0.21439169139465875,0.0066765578635014835,0.07418397626112759,0.05637982195845697
53,E02000054,1359.0,1.1523178807947019,0.02457689477557027,0.19131714495952906,0.3671817512877116,0.09786607799852833,0.01545253863134658,0.19720382634289918,0.1309786607799853,0.031199411331861663,0.15599705665930833,0.5275938189845475,0.33774834437086093,0.009565857247976454,0.0706401766004415,0.05077262693156733
54,E02000055,1853.0,1.1559633027522935,0.017754991905018887,0.1894225580140313,0.3604964921748516,0.09282245008094982,0.021046950890447922,0.20615218564490015,0.1300593631948192,0.022331354560172694,0.15704263356718834,0.5515380464112251,0.2898003237992445,0.0059363194819212085,0.1084727468969239,0.04317323259579061
55,E02000056,1839.0,1.1702011963023382,0.01794453507340946,0.14301250679717237,0.33278955954323003,0.12343665035345297,0.028820010875475803,0.2463295269168026,0.12561174551386622,0.023996737357259382,0.11310494834148994,0.499184339314845,0.43501903208265363,0.0070690592713431215,0.08156606851549755,0.03425774877650897
56,E02000057,1148.0,1.2674216027874565,0.027717770034843207,0.19337979094076654,0.32839721254355403,0.07926829268292683,0.03397212543554007,0.23170731707317074,0.1332752613240418,0.03609756097560975,0.17770034843205576,0.6167247386759582,0.3127177700348432,0.012195121951219513,0.09668989547038327,0.05139372822299652
57,E02000058,1979.0,1.1430015159171298,0.016968165740272864,0.16472966144517434,0.35371399696816574,0.11874684183931278,0.02829711975745326,0.22839818089944416,0.10611419909044972,0.0215866599292572,0.13895907023749368,0.5305709954522486,0.3410813542193027,0.00404244567963618,0.08438605356240525,0.043961596766043456
58,E02000059,1838.0,1.1730141458106638,0.018433079434167575,0.2589771490750816,0.3721436343852013,0.06637649619151251,0.009249183895538629,0.2029379760609358,0.09031556039173014,0.022241566920565833,0.1838955386289445,0.6001088139281828,0.25190424374319914,0.005984766050054407,0.0854189336235038,0.04570184983677911
59,E02000060,1541.0,1.3218689162881245,0.021414665801427646,0.15249837767683322,0.3770279039584685,0.10317975340687865,0.029850746268656716,0.21414665801427643,0.12329656067488644,0.026833225178455548,0.17780661907852044,0.6437378325762492,0.3147306943543154,0.014925373134328358,0.13238157040882545,0.038286826735885786
60,E02000061,1567.0,1.2731333758774728,0.021608168474792598,0.16081684747925973,0.375877472878111,0.11167836630504148,0.029993618379068283,0.21186981493299298,0.10976388002552648,0.027345245692405873,0.13209955328653478,0.5558391831525208,0.412252712188896,0.012763241863433313,0.09636247606892151,0.06381620931716656
61,E02000062,1110.0,1.1234234234234235,0.030468468468468467,0.24324324324324326,0.3864864864864865,0.05675675675675676,0.015315315315315315,0.2063063063063063,0.0918918918918919,0.03682882882882883,0.16666666666666666,0.5783783783783784,0.22972972972972974,0.007207207207207207,0.1018018018018018,0.03963963963963964
62,E02000063,1171.0,1.178479931682323,0.0292399658411614,0.23740392826643894,0.3339026473099915,0.11101622544833475,0.012809564474807857,0.21178479931682323,0.09308283518360376,0.03537147736976943,0.1682322801024765,0.5499573014517506,0.300597779675491,0.005977796754910333,0.09052092228864218,0.0631938514090521
63,E02000064,1249.0,0.9863891112890312,0.02823859087269816,0.20576461168935148,0.3923138510808647,0.11929543634907927,0.020016012810248198,0.1801441152922338,0.08246597277822258,0.03395516413130504,0.1313050440352282,0.4771817453963171,0.26501200960768617,0.007205764611689352,0.06965572457966374,0.036028823058446756
64,E02000065,1440.0,1.1875,0.02322916666666667,0.32083333333333336,0.3333333333333333,0.049305555555555554,0.008333333333333333,0.20208333333333334,0.08611111111111111,0.029277777777777774,0.2013888888888889,0.6506944444444445,0.2520833333333333,0.007638888888888889,0.052083333333333336,0.02361111111111111
65,E02000066,1769.0,1.160542679479932,0.01826455624646693,0.2922555115884681,0.32843414358394574,0.04296212549462974,0.018089315997738834,0.21989824759751272,0.09836065573770492,0.02353872244205766,0.20859242509892595,0.6054267947993216,0.24364047484454493,0.002826455624646693,0.06557377049180328,0.034482758620689655
66,E02000067,1678.0,1.1781883194278904,0.019731823599523243,0.2789034564958284,0.3396901072705602,0.057210965435041714,0.010727056019070322,0.22228843861740166,0.09117997616209773,0.025441001191895112,0.20023837902264602,0.6275327771156138,0.27056019070321813,0.005363528009535161,0.052443384982121574,0.02205005959475566
67,E02000068,1165.0,1.2540772532188842,0.028566523605150215,0.2892703862660944,0.33304721030042916,0.06266094420600858,0.012875536480686695,0.2111587982832618,0.09098712446351931,0.036703862660944206,0.20429184549356222,0.6549356223175966,0.30643776824034336,0.002575107296137339,0.05407725321888412,0.03175965665236052
68,E02000069,1249.0,1.1641313050440352,0.025508406725380305,0.2618094475580464,0.3018414731785428,0.057646116893514815,0.01120896717373899,0.2530024019215372,0.11449159327461969,0.03327461969575661,0.2145716573258607,0.5580464371497198,0.2754203362690152,0.006405124099279423,0.0688550840672538,0.04083266613290633
69,E02000070,1700.0,1.1588235294117648,0.0179,0.26705882352941174,0.26823529411764707,0.03882352941176471,0.018235294117647058,0.28352941176470586,0.12411764705882353,0.02483529411764706,0.19470588235294117,0.6358823529411765,0.25058823529411767,0.00411764705882353,0.04647058823529412,0.027058823529411764
70,E02000071,1589.0,1.2026431718061674,0.019018250471994964,0.24103209565764633,0.27816236626809315,0.04216488357457521,0.02076777847702958,0.289490245437382,0.12838263058527374,0.027117684078036504,0.1881686595342983,0.6400251730648207,0.302706104468219,0.0031466331025802393,0.0446821900566394,0.02391441157960982
71,E02000072,1949.0,1.2308876346844535,0.016280143663417138,0.27142124166239096,0.3124679322729605,0.04669061056952283,0.017444843509492047,0.2344792201128784,0.11749615187275526,0.02202154951257055,0.17085684966649564,0.6859928168291431,0.2919445869676757,0.002052334530528476,0.05900461775269369,0.02103642893791688
72,E02000073,2233.0,1.2073443797581729,0.013448275862068966,0.27183161665920286,0.2413793103448276,0.04120017913121361,0.012987012987012988,0.29825347066726376,0.13434841021047916,0.018687863860277654,0.20420958351992835,0.6650246305418719,0.2476489028213166,0.00850873264666368,0.055978504254366325,0.025974025974025976
73,E02000074,1452.0,1.165977961432507,0.021618457300275482,0.25895316804407714,0.3023415977961432,0.040633608815427,0.010330578512396695,0.2679063360881543,0.11983471074380166,0.029352617079889804,0.17079889807162535,0.6253443526170799,0.28168044077134985,0.002066115702479339,0.05371900826446281,0.03236914600550964
74,E02000075,1713.0,1.1716287215411558,0.01741389375364857,0.2521891418563923,0.2533566841798015,0.043782837127845885,0.0198482194979568,0.29947460595446584,0.13134851138353765,0.02428488032691185,0.19147694103911267,0.6088733216579101,0.2603619381202569,0.004086398131932283,0.0642148277875073,0.04261529480443666
75,E02000076,1320.0,1.1568181818181817,0.02375,0.2674242424242424,0.2878787878787879,0.045454545454545456,0.015151515151515152,0.27954545454545454,0.10454545454545454,0.03182575757575758,0.2,0.625,0.2409090909090909,0.003787878787878788,0.06287878787878788,0.024242424242424242
76,E02000077,1636.0,1.2096577017114913,0.018398533007334964,0.2622249388753056,0.2603911980440098,0.04156479217603912,0.012836185819070905,0.27506112469437655,0.14792176039119803,0.025837408312958436,0.20537897310513448,0.6466992665036675,0.2732273838630807,0.0018337408312958435,0.05256723716381418,0.029951100244498777
77,E02000078,1867.0,1.156936261381896,0.01634708087841457,0.2763792179967863,0.2688805570433851,0.040707016604177824,0.014997321906802356,0.2763792179967863,0.12265666845206213,0.022603106588109267,0.1869309051955008,0.6084627745045528,0.2726298875200857,0.0021424745581146223,0.05516871987145153,0.03160149973219068
78,E02000079,1688.0,1.1670616113744077,0.018720379146919434,0.2565165876777251,0.29976303317535546,0.05627962085308057,0.018364928909952605,0.2541469194312796,0.11492890995260663,0.02493483412322275,0.20853080568720378,0.5847156398104265,0.28139810426540285,0.005924170616113744,0.05509478672985782,0.03139810426540284
79,E02000080,1892.0,1.2182875264270614,0.016199788583509515,0.2795983086680761,0.2463002114164905,0.046511627906976744,0.019556025369978858,0.290169133192389,0.1178646934460888,0.02219344608879493,0.2135306553911205,0.6543340380549683,0.2605708245243129,0.005285412262156448,0.054439746300211415,0.030126849894291756
80,E02000081,1628.0,1.1302211302211302,0.019336609336609335,0.26965601965601965,0.29238329238329236,0.057125307125307126,0.015356265356265357,0.24692874692874692,0.11855036855036855,0.025835380835380835,0.18857493857493857,0.5755528255528255,0.27088452088452086,0.006142506142506142,0.057125307125307126,0.03194103194103194
81,E02000082,1939.0,1.2527075812274369,0.015734914904589996,0.259412068076328,0.2656008251676122,0.04744713769984528,0.016503352243424446,0.27075812274368233,0.14027849406910778,0.02170706549767922,0.2068076328004126,0.6596183599793708,0.2815884476534296,0.0046415678184631255,0.06601340897369778,0.03403816400206292
82,E02000083,1907.0,1.1914001048767697,0.016481384373361302,0.2496067121132669,0.31725222863135816,0.046670162558993186,0.012585212375458836,0.2548505506030414,0.11903513371788149,0.02226533822758259,0.18877818563188253,0.6324069218668065,0.2852648138437336,0.003146303093864709,0.053487152595700055,0.02831672784478238
83,E02000084,2354.0,1.1631265930331351,0.01320730671197961,0.2383177570093458,0.28802039082412917,0.06074766355140187,0.016992353440951572,0.2655055225148683,0.1304163126593033,0.018075615972812233,0.18139337298215802,0.5921835174171622,0.29694137638062873,0.006372132540356839,0.059048428207306713,0.027187765505522515
84,E02000085,1726.0,1.190614136732329,0.01779837775202781,0.2653534183082271,0.2607184241019699,0.05388180764774044,0.015063731170336037,0.2694090382387022,0.13557358053302435,0.024466975666280415,0.18192352259559674,0.615874855156431,0.28447276940903826,0.007531865585168019,0.06778679026651217,0.03302433371958285
85,E02000086,1711.0,1.2022209234365868,0.01776738749269433,0.24196376388077148,0.25891291642314435,0.058445353594389245,0.01928696668614845,0.2793687901811806,0.14202220923436587,0.02474576271186441,0.18819403857393338,0.6376388077147866,0.288135593220339,0.0035067212156633548,0.05493863237872589,0.029807130333138514
86,E02000087,1531.0,1.2651861528412802,0.020744611365120836,0.2240365774003919,0.29784454604833444,0.07642064010450686,0.019595035924232528,0.26583932070542127,0.116263879817113,0.02782495101241019,0.20117570215545394,0.6165904637491836,0.3403004572175049,0.005878510777269758,0.06792945787067277,0.033311561071195296
87,E02000088,1677.0,1.2063208109719739,0.01828861061419201,0.2617769827072153,0.26058437686344665,0.057841383422778773,0.018485390578413835,0.2671437090041741,0.13416815742397137,0.024770423375074537,0.2075134168157424,0.6302921884317233,0.2587954680977937,0.007155635062611807,0.06857483601669648,0.03398926654740608
88,E02000089,1674.0,1.1589008363201911,0.018070489844683395,0.25268817204301075,0.23655913978494625,0.06690561529271206,0.016129032258064516,0.27718040621266427,0.15053763440860216,0.025041816009557946,0.1869772998805257,0.6164874551971327,0.25985663082437277,0.005973715651135006,0.054958183990442055,0.03464755077658303
89,E02000090,1840.0,1.111413043478261,0.017717391304347827,0.24728260869565216,0.3347826086956522,0.07282608695652174,0.021739130434782608,0.20815217391304347,0.11521739130434783,0.022831521739130434,0.17119565217391305,0.5989130434782609,0.2510869565217391,0.005434782608695652,0.05380434782608696,0.03097826086956522
90,E02000091,2016.0,1.1299603174603174,0.016051587301587303,0.25892857142857145,0.31200396825396826,0.07390873015873016,0.022817460317460316,0.21577380952380953,0.11656746031746032,0.0209375,0.18055555555555555,0.5679563492063492,0.28869047619047616,0.006448412698412698,0.057539682539682536,0.028769841269841268
91,E02000092,1124.0,1.136120996441281,0.028033807829181495,0.24644128113879005,0.29626334519572955,0.05693950177935943,0.0071174377224199285,0.27580071174377224,0.11743772241992882,0.038104982206405694,0.16548042704626334,0.599644128113879,0.2900355871886121,0.00800711743772242,0.04893238434163701,0.02402135231316726
