,GEOGRAPHY_CODE,1 car or van in household,2 cars or vans in household,3 cars or vans in household,4 or more cars or vans in household,All categories: Car or van availability,No cars or vans in household,sum of all cars or vans in the area
6163,E02006164,0.45794088989931797,0.13738226696979539,0.017213380967846702,0.003897369275738876,1,0.3835660928873011,0.8005846053913608
6164,E02006165,0.4881516587677725,0.18862559241706162,0.0315955766192733,0.005371248025276461,1,0.2862559241706161,0.982306477093207
6165,E02006166,0.4907289002557545,0.2659846547314578,0.05115089514066496,0.008312020460358057,1,0.18382352941176472,1.2113171355498722
6166,E02006167,0.4345346123930516,0.12652320456313196,0.0155561317085818,0.0054446460980036296,1,0.417941405237231,0.7588799585169821
6167,E02006168,0.42781875658587987,0.14436248682824027,0.02370916754478398,0.009483667017913594,1,0.3946259220231823,0.8324552160168599
6168,E02006169,0.4864350309376487,0.19324131366016184,0.03284150404569253,0.010947168015230843,1,0.2765349833412661,1.0209424083769634
6169,E02006170,0.4285067873303167,0.32805429864253394,0.06515837104072399,0.027149321266968326,1,0.151131221719457,1.395022624434389
6170,E02006171,0.46046149857402124,0.22971221156339125,0.039927404718693285,0.009852216748768473,1,0.26004666839512575,1.0840031112263417
6171,E02006172,0.4180009704027171,0.3801552644347404,0.06744298884036876,0.018437651625424552,1,0.11596312469674915,1.460698689956332
6172,E02006173,0.3337041156840934,0.42862439747868003,0.11494252873563218,0.041527623285131626,1,0.08120133481646273,1.7159807193177605
6173,E02006174,0.38185918316211476,0.38586820345778,0.0874467551991982,0.028564269606614883,1,0.11626158857429215,1.5384615384615385
6174,E02006175,0.42628062360801783,0.3158129175946548,0.058797327394209356,0.01826280623608018,1,0.18084632516703786,1.3202672605790646
6175,E02006176,0.37024340075419954,0.396297565992458,0.08467603702434008,0.03531025025711347,1,0.11347274597188893,1.567706547823106
6176,E02006177,0.40871152842983827,0.3622848200312989,0.07355242566510173,0.028169014084507043,1,0.12728221178925403,1.480699008868023
6177,E02006178,0.4461489293704059,0.29466283157558326,0.06168104825822947,0.01597954618088846,1,0.18152764461489293,1.2889101949504633
6178,E02006179,0.42475545522949587,0.3656884875846501,0.057938299473288185,0.02219714070729872,1,0.1294206170052671,1.4334085778781038
6179,E02006180,0.42025518341307816,0.30023923444976075,0.06698564593301436,0.019936204146730464,1,0.19258373205741627,1.3114035087719298
