,GEOGRAPHY_CODE,All people aged 16 to 74 in employment,Average distance (km) travelled to fixed place of work,Bicycle,"Bus, minibus or coach",Driving a car or van,"Motorcycle, scooter or moped",On foot,Other,Passenger in a car or van,Public transport users in households - with a car or van,Public transport users in households - without a car or van,Taxi or minicab,Train,"Underground, metro, light rail, tram",Work mainly at or from home
1177,E02001178,2676.0,12.35,0.03101644245142003,0.15246636771300448,0.36061285500747386,0.002242152466367713,0.26606875934230195,0.002242152466367713,0.04745889387144993,0.06801195814648729,0.1203288490284006,0.016068759342301942,0.030269058295964126,0.030642750373692077,0.0609118086696562
1178,E02001179,2314.0,7.33,0.03457216940363008,0.17934312878133102,0.3993085566119274,0.005185825410544511,0.1780466724286949,0.0038893690579083835,0.0898876404494382,0.09809853068280035,0.10803802938634399,0.023336214347450302,0.0056179775280898875,0.021175453759723423,0.059636992221261884
1179,E02001180,1762.0,11.2,0.03234960272417707,0.2264472190692395,0.3064699205448354,0.003972758229284903,0.21623155505107833,0.003972758229284903,0.051645856980703744,0.07604994324631101,0.16912599318955732,0.028376844494892167,0.04540295119182747,0.018161180476730987,0.06696935300794551
1180,E02001181,1920.0,8.01,0.035416666666666666,0.14166666666666666,0.5130208333333334,0.014583333333333334,0.08645833333333333,0.0020833333333333333,0.09947916666666666,0.075,0.0828125,0.018229166666666668,0.004166666666666667,0.0140625,0.07083333333333333
1181,E02001182,2393.0,8.28,0.0384454659423318,0.10196406184705391,0.5077308817384036,0.015043877977434183,0.13372335979941496,0.0058503969912244045,0.07939824488090264,0.061011282908483074,0.06686167989970748,0.01713330547430004,0.005014625992478061,0.020894274968658588,0.07480150438779774
1182,E02001183,2647.0,9.02,0.03551190026445032,0.12278050623347185,0.5153003400075558,0.01511144692104269,0.1038911975821685,0.0037778617302606727,0.08613524744994333,0.07517944843218738,0.06724593879863996,0.018889308651303362,0.00415564790328674,0.015489233094068758,0.07895731016244806
1183,E02001184,2549.0,11.65,0.032561788936837976,0.08826990976853669,0.42644174185955275,0.006276971361318164,0.18556296586896823,0.005884660651235779,0.06080816006276971,0.10200078462142016,0.10043154178109062,0.02471557473519027,0.017653981953707338,0.09650843468026678,0.05531581012161632
1184,E02001185,4557.0,11.03,0.028088654816765417,0.09545753785385122,0.6113671274961597,0.013385999561114768,0.065174456879526,0.004388852315119597,0.08404652183454027,0.07746324336186088,0.03467193328944481,0.013166556945358789,0.013385999561114768,0.0032916392363396972,0.06824665350010972
1185,E02001186,3934.0,12.68,0.035841382816471784,0.08185053380782918,0.5602440264361973,0.012963904422979155,0.11082867310625318,0.004575495678698526,0.07574987290289781,0.07854600915099136,0.03457041179461108,0.011184544992374174,0.027707168276563294,0.0035587188612099642,0.07549567869852568
1186,E02001187,3714.0,9.32,0.015347334410339256,0.1518578352180937,0.5864297253634895,0.007808292945611201,0.07458266020463113,0.001884760366182014,0.07242864835756596,0.12520193861066237,0.045234248788368334,0.0013462574044157242,0.017501346257404415,0.0010770059235325794,0.06973613354873452
1187,E02001188,3222.0,9.35,0.029174425822470516,0.18156424581005587,0.5307262569832403,0.00931098696461825,0.08379888268156424,0.002793296089385475,0.06579764121663563,0.11514587212911236,0.08131595282433271,0.0074487895716946,0.011483550589695841,0.003414028553693358,0.074487895716946
1188,E02001189,4375.0,9.98,0.0144,0.1366857142857143,0.5924571428571429,0.009371428571428572,0.08342857142857144,0.0018285714285714285,0.06262857142857142,0.11154285714285714,0.040914285714285716,0.004114285714285714,0.015085714285714286,0.0006857142857142857,0.07931428571428571
1189,E02001190,2189.0,8.22,0.028780264961169484,0.23709456372772955,0.4152581087254454,0.0077661032434901784,0.13933302878026496,0.00548195523069895,0.08268615806304248,0.10918227501142073,0.1489264504339881,0.007309273640931932,0.020100502512562814,0.0013704888076747374,0.05481955230698949
1190,E02001191,2888.0,11.83,0.014889196675900277,0.08414127423822715,0.6395429362880887,0.008310249307479225,0.06336565096952909,0.002770083102493075,0.06059556786703601,0.10145429362880887,0.02008310249307479,0.004155124653739612,0.036703601108033244,0.001038781163434903,0.08448753462603878
1191,E02001192,3315.0,11.0,0.021116138763197588,0.11825037707390648,0.5785822021116139,0.006636500754147813,0.060030165912518856,0.00392156862745098,0.05007541478129714,0.14328808446455504,0.04796380090497738,0.0033182503770739064,0.06968325791855204,0.0033182503770739064,0.08506787330316742
1192,E02001193,2939.0,8.13,0.018033344675059543,0.15039128955427017,0.5413405920381082,0.010547805375978225,0.12997618237495748,0.004083021435862538,0.05784280367471929,0.0952705001701259,0.06805035726437564,0.004423273222184417,0.013269819666553249,0.0010207553589656345,0.06907111262334127
1193,E02001194,2949.0,12.78,0.014242115971515769,0.07290606985418786,0.6497117667005765,0.003730077992539844,0.05018650389962699,0.004747371990505256,0.04984740590030519,0.09596473380807054,0.0254323499491353,0.0027127839945744322,0.045100033909799934,0.00339097999321804,0.10342488979315022
1194,E02001195,3966.0,10.06,0.01739788199697428,0.1011094301563288,0.6119515885022693,0.009329299041855773,0.08169440242057488,0.0037821482602118004,0.06505295007564296,0.09430156328794756,0.0340393343419062,0.002017145738779627,0.02723146747352496,0.0,0.08043368633383761
1195,E02001196,3492.0,11.94,0.009450171821305841,0.07674684994272624,0.6262886597938144,0.0074455899198167235,0.06586483390607102,0.0028636884306987398,0.05326460481099656,0.10882016036655212,0.025486827033218785,0.002577319587628866,0.05641466208476518,0.002290950744558992,0.09679266895761741
1196,E02001197,3065.0,10.94,0.01957585644371941,0.09526916802610114,0.6440456769983687,0.0052202283849918435,0.06721044045676998,0.001957585644371941,0.048939641109298535,0.09755301794453507,0.02773246329526917,0.0035889070146818925,0.02903752039151713,0.0013050570962479609,0.08384991843393148
1197,E02001198,3288.0,10.43,0.012469586374695864,0.09732360097323602,0.6009732360097324,0.009124087591240875,0.08759124087591241,0.0021289537712895377,0.07116788321167883,0.08819951338199514,0.04257907542579075,0.004257907542579075,0.032846715328467155,0.0009124087591240876,0.0812043795620438
1198,E02001199,4203.0,11.6,0.013323816321674994,0.09326671425172496,0.6721389483702117,0.004996431120628123,0.04544373066857007,0.0030930287889602663,0.04663335712586248,0.09588389245776827,0.02236497739709731,0.0028551034975017845,0.023792529145848205,0.0011896264572924102,0.09326671425172496
1199,E02001200,2494.0,8.58,0.023255813953488372,0.15838011226944668,0.45549318364073776,0.007618283881315156,0.19005613472333602,0.004410585404971933,0.06295108259823577,0.08219727345629511,0.10264635124298316,0.00801924619085806,0.02566158781074579,0.0012028869286287089,0.06295108259823577
1200,E02001201,3176.0,9.6,0.023614609571788413,0.09005037783375315,0.5991813602015114,0.011964735516372796,0.10453400503778337,0.0031486146095717885,0.07052896725440806,0.08564231738035265,0.02707808564231738,0.001889168765743073,0.02204030226700252,0.0009445843828715365,0.07210327455919395
1201,E02001202,2955.0,8.56,0.024027072758037227,0.10761421319796954,0.4937394247038917,0.009475465313028765,0.17631133671742807,0.00338409475465313,0.06734348561759729,0.08595600676818951,0.07140439932318104,0.005076142131979695,0.048392554991539764,0.0013536379018612521,0.06328257191201353
