,GEOGRAPHY_CODE,All people aged 16-74,Full-time students: Age 18 to 74: Economically active: In employment,Full-time students: Age 18 to 74: Economically active: Unemployed,Full-time students: Age 18 to 74: Economically inactive,Highest level of qualification: Level 1 qualifications,Highest level of qualification: Level 2 qualifications,Highest level of qualification: Level 3 qualifications,Highest level of qualification: Level 4 qualifications and above,Highest level of qualification: Other qualifications,No qualifications,Schoolchildren and full-time students: Age 16 to 17,Schoolchildren and full-time students: Age 18 to 74
228,E02000229,1,0.005849440488301119,0.001271617497456765,0.00839267548321465,0.1899796541200407,0.16480162767039674,0.04374364191251272,0.05747711088504578,0.07655137334689725,0.4674465920651068,0.02695829094608342,0.015513733468972533
229,E02000230,1,0.012304250559284116,0.001278363694471077,0.017737296260786194,0.13263023330137425,0.23346116970278044,0.1132949824224992,0.3159156279961649,0.050175775007989774,0.15452221156919144,0.03131991051454139,0.03131991051454139
230,E02000231,1,0.014758751182592242,0.000946073793755913,0.023084200567644278,0.11655629139072848,0.23292336802270577,0.12261116367076633,0.32317880794701986,0.058088930936613055,0.1466414380321665,0.04087038789025544,0.03878902554399243
231,E02000232,1,0.010893246187363835,0.0007262164124909223,0.012345679012345678,0.18252239167271847,0.24279835390946503,0.07358992979908012,0.17695473251028807,0.07068506414911643,0.2534495279593319,0.03534253207455822,0.02348099733720649
232,E02000233,1,0.010238907849829351,0.0014627011214041932,0.01682106289614822,0.18893222818137495,0.2415894685519259,0.10117016089712336,0.20599707459775718,0.06313993174061433,0.1991711360312043,0.024134568503169185,0.028522671867381767
233,E02000234,1,0.01220865704772475,0.0012948575656677765,0.01868294487606363,0.1613022567517573,0.21975582685904552,0.11320754716981132,0.24398816130225676,0.06733259341472438,0.19441361450240474,0.030151683314835368,0.03218645948945616
234,E02000235,1,0.011417058428475487,0.000671591672263264,0.013207969554510857,0.15894336243563914,0.251846877098724,0.10006715916722633,0.24557868815760017,0.06335348108350124,0.18021043205730916,0.03178867248712783,0.025296619655249607
235,E02000236,1,0.011323556710599592,0.0007425283088917765,0.014108037868943754,0.1813625394468164,0.2415073324670503,0.09689994431037684,0.20512344533135327,0.06979766103582699,0.2053090774085762,0.029886764432894005,0.02617412288843512
236,E02000237,1,0.012780790085205267,0.0009682416731216112,0.011812548412083656,0.18222308288148722,0.22966692486444618,0.08520526723470179,0.18396591789310612,0.08152594887683966,0.23741285824941905,0.026336173508907823,0.025561580170410533
237,E02000238,1,0.019181802749957563,0.002546257002206756,0.030555084026481074,0.18044474622305212,0.19249702936683075,0.09115600067900187,0.20930232558139536,0.0636564250551689,0.262943473094551,0.028008827024274315,0.05228314377864539
238,E02000239,1,0.025907590759075907,0.0026402640264026403,0.033663366336633666,0.1481848184818482,0.19587458745874586,0.10016501650165016,0.2947194719471947,0.05594059405940594,0.20511551155115512,0.03448844884488449,0.06221122112211221
239,E02000240,1,0.016954958040760405,0.002055146429183079,0.02243534851858195,0.17777016612433635,0.18462065422161328,0.07312896043843124,0.16526802534680596,0.07056002740195239,0.32865216646686074,0.0272306901866758,0.041445452988525436
240,E02000241,1,0.014962593516209476,0.0024937655860349127,0.022670596236681023,0.17297664928587622,0.18635230106551803,0.08954885513489005,0.2278394921786443,0.07118567218317842,0.252097030151893,0.022897302199047835,0.040126955338925414
241,E02000242,1,0.023728813559322035,0.003615819209039548,0.03615819209039548,0.13830508474576272,0.1857627118644068,0.1127683615819209,0.26033898305084746,0.062146892655367235,0.24067796610169492,0.04,0.06350282485875706
242,E02000243,1,0.020135393160909565,0.002430133657351154,0.03298038534976567,0.14893247700052073,0.18087137649713592,0.09251865995486895,0.261065787189724,0.06300989411560493,0.2536018052421455,0.03193889949661517,0.05554591216802639
243,E02000244,1,0.023175222005631362,0.002599090318388564,0.042884990253411304,0.13212042451808534,0.18475200346545376,0.11002815681178255,0.29867879575481915,0.0632445310807884,0.2111760883690708,0.0301061295213342,0.06865930257743123
244,E02000245,1,0.01792044111855061,0.003938558487593541,0.02520677432059866,0.17861362741236708,0.17388735722725482,0.07345411579361953,0.1740842851516345,0.06203229617959827,0.33792831823552577,0.030917684127609295,0.04706577392674281
245,E02000246,1,0.01539338654503991,0.0032307107563664004,0.024325351577347016,0.19004180919802358,0.16913721018624098,0.07107563664006081,0.13968072976054732,0.07278601292284302,0.3572786012922843,0.031166856708475865,0.04294944887875333
246,E02000247,1,0.0169045830202855,0.004695717505634861,0.02836213373403456,0.16491359879789633,0.18820435762584523,0.07794891059353869,0.19327573253193087,0.06930879038317055,0.3063486100676183,0.029864763335837714,0.04996243425995492
247,E02000248,1,0.019140704540826715,0.0028507432294848298,0.04113215231113826,0.08491142333536958,0.15251476277743842,0.11525147627774385,0.46039503156180006,0.0500916310323763,0.13683567501527183,0.02117694970474445,0.06312360008144981
248,E02000249,1,0.022498392971930577,0.005571030640668524,0.028926505249625027,0.146346689522177,0.1799871437754446,0.09556460252839083,0.23784015427469465,0.0642811227769445,0.2759802871223484,0.032783372616241695,0.05699592886222413
249,E02000250,1,0.012032660077352814,0.0017189514396218307,0.026858616244091103,0.06983240223463687,0.1617963042544048,0.1102277610657499,0.532445208422862,0.030296519123334767,0.09540180489901161,0.030726256983240222,0.04061022776106575
250,E02000251,1,0.02802876636548036,0.004241194910566107,0.03890835330997603,0.14954822054213535,0.1989673612391665,0.10344827586206896,0.23658491609810067,0.061405126313848424,0.2500460999446801,0.03595795685045178,0.0711783145860225
251,E02000252,1,0.01751563896336014,0.006255585344057194,0.05075960679177837,0.12421805183199285,0.16050044682752457,0.10759606791778374,0.3136729222520107,0.05969615728328865,0.23431635388739946,0.02966934763181412,0.07453083109919571
252,E02000253,1,0.020169681447094606,0.003841844085160877,0.03217544421322235,0.13414438930686728,0.1640787578037458,0.08307987834160396,0.2482791740035217,0.06883303985913239,0.30158476068512885,0.030894829518168722,0.05618696974547783
253,E02000254,1,0.033432638199271766,0.003641178417742469,0.046507778881165175,0.1620324395895399,0.17709367759020192,0.10261502813637868,0.20523005627275737,0.05858987090367428,0.2944389275074479,0.044687189672293945,0.08358159549817941
254,E02000255,1,0.01618361041636016,0.0033838458143298513,0.03575106664705017,0.09945564219508607,0.15786376342504047,0.11107841694865382,0.42239223186700015,0.04531410916580844,0.16389583639841107,0.03516257172281889,0.05531852287774018
255,E02000256,1,0.0136275146009085,0.002109020116807268,0.03682673588578845,0.06310837118754056,0.1301103179753407,0.1172939649578196,0.5718689162881246,0.03406878650227125,0.08354964308890331,0.01963011031797534,0.05256327060350422
256,E02000257,1,0.014454397394136807,0.0023412052117263845,0.03399837133550489,0.057206840390879476,0.12194625407166124,0.11370114006514657,0.5756311074918566,0.034303745928338764,0.09721091205211727,0.01638843648208469,0.05079397394136808
257,E02000258,1,0.019273371732388127,0.004209127159946832,0.05316792202038104,0.09282233052724856,0.15285777580859547,0.10855117412494461,0.41781125387682766,0.045414266725742135,0.18254319893664156,0.024147097917589722,0.076650420912716
258,E02000259,1,0.019036697247706423,0.0022935779816513763,0.034403669724770644,0.10802752293577982,0.17362385321100918,0.10229357798165138,0.3963302752293578,0.048853211009174315,0.17087155963302753,0.031422018348623855,0.05573394495412844
259,E02000260,1,0.030638852672750978,0.00651890482398957,0.0614406779661017,0.13754889178617993,0.18089960886571055,0.10071707953063885,0.23028031290743156,0.05443285528031291,0.2961212516297262,0.04155801825293351,0.09859843546284225
260,E02000261,1,0.025466624485922178,0.004428978171464726,0.05583676051882316,0.11135716545397026,0.14789623536855426,0.11372983233154065,0.3358114520721291,0.05678582726985131,0.23441948750395444,0.032742802910471366,0.08573236317621007
261,E02000262,1,0.017777010700724887,0.0031066620642043494,0.034691059716948566,0.08508802209181912,0.13669313082499138,0.1111494649637556,0.4364860200207111,0.050396962374870555,0.18018639972385225,0.01725923369002416,0.0555747324818778
262,E02000263,1,0.027581244753567574,0.006835351960666747,0.04928648519007075,0.16560738697685573,0.1582923611943878,0.09401606907303034,0.21045688931526563,0.050845425110924575,0.3207818683295359,0.04029260103129872,0.08370308190430507
263,E02000264,1,0.014565725588922855,0.002877180363244021,0.035425283222442004,0.06365761553677396,0.13900377629922675,0.12192051789246539,0.5288617155187916,0.03578493076784751,0.1107714439848948,0.01924114367919439,0.052868189174608886
264,E02000265,1,0.014811795080853377,0.003804864791411877,0.03315667889658921,0.11183584726185623,0.149884495175975,0.10164424514200299,0.4079358608506591,0.0411740725642071,0.18752547900529964,0.018073107759206414,0.05177333876885446
265,E02000266,1,0.025188262788886005,0.007530511555440145,0.05154505323292651,0.15515450532329264,0.1734614385873799,0.09127499350817969,0.21656712542196832,0.058296546351596985,0.30524539080758245,0.040638795118151126,0.08426382757725266
266,E02000267,1,0.01724509592584609,0.005604656175899978,0.0297477904720845,0.10756628583746497,0.16124164690666093,0.09592584608751886,0.41064884673421,0.048717395990515194,0.1758999784436301,0.018107350722138392,0.052597542573830564
267,E02000268,1,0.01648195510088093,0.0029838022165387893,0.029411764705882353,0.07459505541346974,0.13540778630292696,0.10002841716396704,0.4846547314578005,0.041773231031543054,0.1635407786302927,0.020460358056265986,0.048877522023302075
268,E02000269,1,0.012370113805047007,0.002309087910275441,0.030842817087250535,0.06679861454725383,0.1372257958106548,0.10357908626092693,0.5573148606300511,0.03249216559459014,0.10258947715652317,0.01995711693880917,0.045522018802572985
269,E02000270,1,0.021287919105907396,0.004789781798829164,0.04080184495298918,0.11122937732836616,0.14564484654958312,0.1027142096860032,0.34344509490863934,0.051800603157708,0.2451658683697002,0.02377150966826326,0.06687954585772574
270,E02000271,1,0.010098928276999175,0.002061005770816158,0.024938169826875516,0.0651277823577906,0.13087386644682605,0.11479802143446001,0.5556471558120363,0.030502885408079144,0.10305028854080792,0.021846661170651278,0.03709810387469085
271,E02000272,1,0.014395994158147298,0.002086375964948884,0.021489672438973505,0.09075735447527644,0.1598163989150845,0.10682244940538285,0.4383475902357605,0.04506572084289589,0.15919048612559983,0.026496974754850824,0.03797204256206969
272,E02000273,1,0.012852969814995131,0.002142161635832522,0.025511197663096397,0.08023369036027264,0.13339824732229796,0.098539435248296,0.5055501460564752,0.03719571567672834,0.1450827653359299,0.014021421616358325,0.04050632911392405
273,E02000274,1,0.027931586071120954,0.004183585578934416,0.051556539928632954,0.15823797219146057,0.17324966162175465,0.0936384889873262,0.20191952750092285,0.05401747262212379,0.31893687707641194,0.04798818752307124,0.08367171157868833
274,E02000275,1,0.023194168323392977,0.004417936823503424,0.04528385244091009,0.1504307488402916,0.16964877402253148,0.09719461011707532,0.23834769162800973,0.05942125027612105,0.2849569251159708,0.03931963772918047,0.0728959575878065
275,E02000276,1,0.018404907975460124,0.0026584867075664623,0.05991820040899796,0.0787321063394683,0.13210633946830266,0.11676891615541922,0.5126789366053169,0.0359918200408998,0.12372188139059305,0.013292433537832311,0.08098159509202454
276,E02000277,1,0.01263157894736842,0.0014736842105263158,0.021894736842105262,0.21157894736842106,0.2054736842105263,0.06210526315789474,0.11052631578947368,0.08315789473684211,0.3271578947368421,0.030105263157894736,0.036
277,E02000278,1,0.013611963190184049,0.0019171779141104294,0.019171779141104295,0.17618865030674846,0.17523006134969324,0.05521472392638037,0.10640337423312883,0.07400306748466258,0.4129601226993865,0.030099693251533742,0.034700920245398774
278,E02000279,1,0.014854020829776335,0.002390302202492744,0.02100051220761482,0.1808092880314154,0.19071196858459963,0.07631893460816118,0.17841898582892265,0.0640259518524842,0.3097148710944169,0.02475670138296056,0.0382448352398839
279,E02000280,1,0.01058014459530947,0.0014106859460412625,0.018867924528301886,0.17651207899841298,0.19767236818903192,0.07846940574854523,0.19749603244577676,0.06665491095044966,0.28319520366778345,0.02750837594780462,0.03085875506965262
280,E02000281,1,0.01252723311546841,0.0018155410312273058,0.021423384168482208,0.1822803195352215,0.20134350036310822,0.07534495279593319,0.16757443718228032,0.06535947712418301,0.3080973129992738,0.030682643427741466,0.035766158315177925
281,E02000282,1,0.014275388507408745,0.0027105168052041924,0.027466570292735814,0.1926273942898446,0.17455728225515,0.06559450668594145,0.12341886519696423,0.06830502349114564,0.3754969280809541,0.033610408384531984,0.044452475605348755
282,E02000283,1,0.018365472910927456,0.0031221303948576677,0.024058769513314968,0.18953168044077134,0.19816345270890726,0.06097337006427916,0.11662075298438934,0.06942148760330578,0.3652892561983471,0.03746556473829201,0.045546372819100095
283,E02000284,1,0.011524163568773234,0.0016728624535315986,0.02509293680297398,0.14776951672862454,0.21561338289962825,0.08568773234200744,0.2695167286245353,0.05539033457249071,0.22602230483271377,0.022490706319702604,0.03828996282527881
284,E02000285,1,0.015335463258785943,0.0019169329073482429,0.023003194888178913,0.18487752928647497,0.23514376996805111,0.08966986155484558,0.18296059637912673,0.07859424920127796,0.22875399361022364,0.03663471778487753,0.040255591054313096
285,E02000286,1,0.01195012123311396,0.0013855213023900243,0.021475580187045377,0.1349151368202286,0.20401801177693107,0.09317630758572913,0.3264634568756495,0.05438171111880845,0.18704537582265326,0.024419812954624177,0.034811222722549356
286,E02000287,1,0.031064412973960714,0.00708085883965281,0.07217907720420283,0.10461397898583828,0.20625856555504796,0.120831429876656,0.31681132937414347,0.05413430790315212,0.19735038830516216,0.027866605756052994,0.11032434901781635
287,E02000288,1,0.0259567387687188,0.004326123128119801,0.03793677204658902,0.1610648918469218,0.1773710482529118,0.09534109816971714,0.15291181364392678,0.07337770382695508,0.3399334442595674,0.035607321131447586,0.06821963394342762
288,E02000289,1,0.017052907739396588,0.0017490161783996502,0.036510712724092696,0.13358111062527328,0.20878880629645824,0.10515959772627897,0.25623087013554874,0.07214691735898557,0.22409269785745517,0.034324442501093136,0.055312636641888936
289,E02000290,1,0.04162976085031001,0.011514614703277236,0.07462356067316209,0.1654118689105403,0.16341895482728078,0.11381753764393268,0.15345438441098316,0.06554472984942426,0.3383525243578388,0.02546501328609389,0.12776793622674934
290,E02000291,1,0.016216216216216217,0.002162162162162162,0.025585585585585584,0.1553153153153153,0.21225225225225225,0.08954954954954955,0.24684684684684685,0.05153153153153153,0.2445045045045045,0.023423423423423424,0.043963963963963966
291,E02000292,1,0.015474498657824095,0.0028422548555187117,0.026054002842254856,0.17085109742618032,0.20227380388441496,0.08700457918837834,0.19927364598136743,0.06426654034422864,0.27633033317543026,0.02873835465024475,0.04437075635559766
292,E02000293,1,0.016818500350385426,0.002102312543798178,0.026629292221443588,0.12450362064938099,0.21957486568558748,0.09950946040644709,0.3064704508292455,0.056762438682550806,0.19317916374678815,0.032001868722261156,0.04555010511562719
293,E02000294,1,0.03249630723781388,0.005908419497784343,0.059084194977843424,0.15731166912850814,0.1861152141802068,0.10099704579025111,0.15103397341211225,0.0681314623338257,0.336410635155096,0.03415805022156573,0.09748892171344166
294,E02000295,1,0.01854208325758953,0.002726776949645519,0.04035629885475368,0.1252499545537175,0.2017814942737684,0.10452644973641156,0.32630430830758045,0.05471732412288675,0.18742046900563533,0.025813488456644246,0.06162515906198873
295,E02000296,1,0.02270327349524815,0.005279831045406547,0.048398451249560014,0.10594860964449138,0.17247448081661387,0.10383667722632876,0.3250615980288631,0.057726152763111584,0.23495248152059134,0.024639211545230553,0.07638155579021472
296,E02000297,1,0.01720724836302726,0.002131871478605147,0.03015075376884422,0.16156540277143291,0.21805999695446932,0.0994365768235115,0.2375513933302878,0.0615197198111771,0.22186691030912137,0.03806913354652048,0.049489873610476624
297,E02000298,1,0.011682242990654205,0.002875629043853343,0.03576563623292595,0.1270668583752696,0.19734004313443565,0.11466570812365205,0.3368080517613228,0.05122214234363767,0.17289719626168223,0.03432782171099928,0.0503235082674335
298,E02000299,1,0.018067978533094813,0.004114490161001789,0.031663685152057246,0.17191413237924866,0.17889087656529518,0.07513416815742398,0.1697674418604651,0.06404293381037567,0.3402504472271914,0.03524150268336315,0.05384615384615385
299,E02000300,1,0.01795631247686042,0.004627915586819697,0.039614957423176604,0.17641614216956683,0.2012217697149204,0.08811551277304702,0.18678267308404295,0.06368011847463902,0.28378378378378377,0.03221029248426509,0.06219918548685672
300,E02000301,1,0.020120345994734862,0.0045129748025573525,0.03666792027077849,0.1541933057540429,0.16961263632944715,0.080105302745393,0.17468973298232418,0.06581421587062805,0.35558480631816475,0.030838661150808574,0.0613012410680707
301,E02000302,1,0.018881368008550052,0.0023156394727467046,0.03829711435696473,0.14873530459565373,0.17830423940149626,0.10420377627360171,0.2231920199501247,0.05682223013893837,0.28874242964018526,0.033843961524759526,0.05949412183826149
302,E02000303,1,0.017693952945751507,0.00408321991055804,0.0379156134551818,0.14719035582344936,0.1753840171106358,0.07038693369628621,0.15594011277464515,0.06494264048220882,0.38615594011277465,0.03674897919502236,0.059692786311491344
303,E02000304,1,0.018853836102296063,0.0029867463132350197,0.03677431398170618,0.10210938958372223,0.19787194325182006,0.10994959865596415,0.3612096322568602,0.04088109016240433,0.18797834608922906,0.03266753780100803,0.05861489639723726
304,E02000305,1,0.02265486725663717,0.002654867256637168,0.04336283185840708,0.10548672566371682,0.18035398230088495,0.10920353982300884,0.3939823008849557,0.04212389380530973,0.16884955752212388,0.027256637168141595,0.06867256637168141
305,E02000306,1,0.01918559122944401,0.006460454189506656,0.04091620986687549,0.1532889584964761,0.15681284259984338,0.07321848081440877,0.1577916992952232,0.06205951448707909,0.3968285043069695,0.02682067345340642,0.06656225528582616
306,E02000307,1,0.020126782884310617,0.003486529318541997,0.03518225039619651,0.16212361331220285,0.186053882725832,0.08637083993660856,0.18874801901743266,0.06767036450079239,0.3090332805071315,0.03597464342313788,0.058795562599049125
307,E02000308,1,0.0228165326351225,0.004862539741911353,0.043014774639985036,0.1172620160837853,0.16738357957733307,0.09837291939405274,0.2977370488124182,0.05610622779128483,0.2631382083411259,0.02749205161772957,0.07069384701701889
308,E02000309,1,0.019880715705765408,0.003976143141153081,0.033962889330682575,0.1572233267064281,0.17379058979456594,0.06759443339960239,0.17014579191517562,0.07273028495692511,0.3585155732273029,0.0352882703777336,0.05781974817760106
309,E02000310,1,0.024749669374645757,0.008312866049499339,0.050443982618552805,0.14207443793689778,0.1692801813716229,0.07387115057623277,0.19818628377101832,0.06007935008501795,0.3565085962592103,0.03589646703192896,0.0835065180426979
310,E02000311,1,0.01831160769708256,0.0045003103662321535,0.046089385474860335,0.13950962135319678,0.18901303538175046,0.08969584109248914,0.2256362507759156,0.05462445685909373,0.3015207945375543,0.031191806331471134,0.06890130353817504
311,E02000312,1,0.01857225769007545,0.003482298316889147,0.04236796285548462,0.11288450377248985,0.16540917005223446,0.10156703424260012,0.3550493325594893,0.04556006964596634,0.21952988972721996,0.022634939059779455,0.06442251886244922
312,E02000313,1,0.02465039108793553,0.004266413842142688,0.02844275894761792,0.15880540412420005,0.1806115193173738,0.059966816781227776,0.1969661057122541,0.06731452950936241,0.3363356245555819,0.03128703484237971,0.05735956387769613
313,E02000314,1,0.01764436296975252,0.0034372135655362053,0.026810265811182402,0.16498625114573787,0.19706691109074242,0.08295142071494042,0.2626031164069661,0.056599450045829516,0.2357928505957837,0.016498625114573784,0.04789184234647113
314,E02000315,1,0.016376870198139912,0.006267691063485645,0.022442377678932472,0.17428224828143954,0.15911847957945816,0.05499393449251921,0.12838657501010917,0.07217953902143145,0.41103922361504247,0.029923170238576626,0.04508693894055803
315,E02000316,1,0.029138731304796286,0.009283135636926251,0.0407426508509541,0.14363073749355337,0.1518824136152656,0.08690046415678185,0.23259412068076327,0.05801959773078907,0.3269726663228468,0.029912325941206807,0.07916451779267664
316,E02000317,1,0.02526934378060725,0.010773751224289911,0.04211557296767875,0.1443682664054848,0.18197845249755143,0.07541625857002938,0.20763956904995104,0.055435847208619,0.33516160626836433,0.039569049951028404,0.07815866797257591
317,E02000318,1,0.03173196241801099,0.009927317851444779,0.05194114518702358,0.17248714766885304,0.18170537138805176,0.08562311646871122,0.18259173905335932,0.05832299237723808,0.3192696330437866,0.03208650948413402,0.09360042545647934
318,E02000319,1,0.023730070448646643,0.005747126436781609,0.03819058212829069,0.1631442343344457,0.18946978123841304,0.078605858361142,0.20726733407489803,0.06173526140155729,0.29977753058954393,0.03837597330367074,0.06766777901371895
319,E02000320,1,0.015903156895323997,0.0030856871587942084,0.02041300735817707,0.19700925706147637,0.19083788274388797,0.06266318537859007,0.16259197721338714,0.06527415143603134,0.3216235461666271,0.024210776169000713,0.039401851412295276
320,E02000321,1,0.024844720496894408,0.010351966873706004,0.03864734299516908,0.17000230043708306,0.18150448585231194,0.07315389924085576,0.1601104209799862,0.06395215090867265,0.35127674258109043,0.026685070163331034,0.0738440303657695
321,E02000322,1,0.01972666322846828,0.005028365136668386,0.03674574522949974,0.10327488396080454,0.14156781846312533,0.08354822073233625,0.3586900464156782,0.04783393501805054,0.26508509541000513,0.021273852501289325,0.06150077359463641
322,E02000323,1,0.04599686028257457,0.015070643642072213,0.07535321821036106,0.1315541601255887,0.17142857142857143,0.10533751962323391,0.2227629513343799,0.05400313971742543,0.3149136577708006,0.0260596546310832,0.13642072213500786
323,E02000324,1,0.01970108695652174,0.004076086956521739,0.04053442028985507,0.13881340579710144,0.16032608695652173,0.08265398550724638,0.22758152173913043,0.06476449275362318,0.32586050724637683,0.028306159420289856,0.06431159420289854
324,E02000325,1,0.017949929145016533,0.004723665564478035,0.02172886159659896,0.19367028814359943,0.2047709022201228,0.07014643363249883,0.13911195087387812,0.06967406707605102,0.32262635805384976,0.0273972602739726,0.044402456306093525
325,E02000326,1,0.01817801922273297,0.007521938988717091,0.03740075219389887,0.12306727956539908,0.15796071876305892,0.08963643961554534,0.35729210196406186,0.04826577517760134,0.22377768491433347,0.0221479314667781,0.06310071040534894
326,E02000327,1,0.019417475728155338,0.005365355135411344,0.03551354113438937,0.17577925396014307,0.20260602963719979,0.08175779253960143,0.19340827797649462,0.05825242718446602,0.28819621870209505,0.031170158405723045,0.06029637199795605
327,E02000328,1,0.010602300924881571,0.0022558087074216106,0.02774644710128581,0.0816602752086623,0.13467177983307016,0.0927137378750282,0.46920821114369504,0.036544101060230094,0.18520189487931424,0.017595307917888565,0.040604556733588995
328,E02000329,1,0.020127871181624436,0.0011839924224484964,0.021548662088562633,0.18044044518115085,0.20790906938195597,0.0655931802036467,0.16315415581340278,0.06322519535874971,0.319677954061094,0.027705422685294814,0.04286052569263557
329,E02000330,1,0.026592022393282014,0.005481688826685328,0.048052250991369255,0.09762071378586425,0.13785864240727783,0.09960345229764404,0.42407277816655004,0.03930487520410544,0.20153953813855843,0.017028224865873572,0.0801259622113366
330,E02000331,1,0.018624971257760404,0.0029891929179121637,0.03334099793055875,0.14945964589560817,0.1607266038169694,0.07633938836514141,0.2223499655093125,0.060933547942055646,0.33019084847091285,0.02782248792825937,0.05495516210623132
331,E02000332,1,0.014344664963647082,0.005109058754175673,0.03045785026527805,0.1577913146001179,0.20986441344075457,0.08567498526233051,0.25034387895460797,0.06857928866181962,0.22774611908036943,0.029475338966398115,0.0499115739831008
332,E02000333,1,0.01238861117148446,0.002608128667680939,0.02369050206476853,0.07976526841990872,0.12519017604868507,0.0908498152575527,0.5342316887633123,0.031514888067811345,0.13844816344272984,0.010867202782003912,0.038687241903933925
333,E02000334,1,0.011267605633802818,0.003990610328638498,0.02535211267605634,0.14976525821596245,0.1727699530516432,0.07910798122065728,0.20023474178403755,0.0676056338028169,0.3305164319248826,0.031220657276995304,0.04061032863849765
334,E02000335,1,0.011917898918561024,0.0008828073273008167,0.021628779518870007,0.18406532774222026,0.21430147870227323,0.07327300816596778,0.17876848377841537,0.08099757227984992,0.26859412933127347,0.02449790333259766,0.03442948576473185
335,E02000336,1,0.016417910447761194,0.005472636815920398,0.03980099502487562,0.1654228855721393,0.19203980099502488,0.06766169154228856,0.14751243781094528,0.05771144278606965,0.36965174129353234,0.0390547263681592,0.061691542288557215
336,E02000337,1,0.012345679012345678,0.001309390198279087,0.01926674148896371,0.16535727646838758,0.16778900112233447,0.05948372615039282,0.11971567527123082,0.07426112981668537,0.41339319117096895,0.031425364758698095,0.03292181069958848
337,E02000338,1,0.010070493454179255,0.0017623363544813696,0.029707955689828803,0.11002014098690836,0.16037260825780464,0.08484390735146022,0.38016112789526685,0.0473313192346425,0.21727089627391744,0.02769385699899295,0.04154078549848943
338,E02000339,1,0.018138987043580683,0.002355712603062426,0.027326266195524147,0.1453474676089517,0.20141342756183744,0.09870435806831566,0.27538280329799764,0.05724381625441696,0.22190812720848058,0.027797408716136632,0.04782096584216725
339,E02000340,1,0.014091014091014091,0.003003003003003003,0.024024024024024024,0.1623931623931624,0.20281820281820281,0.08593208593208593,0.22060522060522061,0.07438207438207438,0.25386925386925385,0.02032802032802033,0.04111804111804112
340,E02000341,1,0.013027415905113747,0.0025277075636787865,0.020804977639510013,0.1860781644954307,0.1718841143301575,0.05347073692397433,0.09508069220299437,0.07524790978028388,0.41823838226715926,0.029943612677425627,0.036360101108302546
341,E02000342,1,0.07505882352941176,0.012941176470588235,0.16470588235294117,0.1588235294117647,0.17105882352941176,0.20847058823529413,0.14352941176470588,0.06447058823529411,0.2536470588235294,0.02188235294117647,0.25270588235294117
342,E02000343,1,0.012164333256828093,0.0020656414964425065,0.024328666513656186,0.17672710580674778,0.18476015607069085,0.07069084232269911,0.142299747532706,0.08101904980491163,0.34450309846224464,0.0330502639430801,0.038558641266926784
343,E02000344,1,0.01648106904231626,0.0008908685968819599,0.01893095768374165,0.17928730512249444,0.21893095768374166,0.08730512249443208,0.16057906458797327,0.07661469933184856,0.27728285077951004,0.032516703786191536,0.036302895322939864
344,E02000345,1,0.02225828889404127,0.0067238581034083,0.06260143751449107,0.11059587294226757,0.16137259448179922,0.07349872478553211,0.25318803616971947,0.05054486436355205,0.3507999072571296,0.0470670067238581,0.09158358451194064
345,E02000346,1,0.022845691382765532,0.008416833667334669,0.05851703406813627,0.11643286573146293,0.15030060120240482,0.08537074148296593,0.2308617234468938,0.061122244488977955,0.35591182364729457,0.035871743486973945,0.08977955911823647
346,E02000347,1,0.016145942545607046,0.009435940448731391,0.06584189557559236,0.11176347242608513,0.14405535751729923,0.07381002306563221,0.32103166282239465,0.04885720276787586,0.3004822814007129,0.04088907527783602,0.09142377856993081
347,E02000348,1,0.02074074074074074,0.006984126984126984,0.059682539682539684,0.12211640211640212,0.14116402116402116,0.07407407407407407,0.26031746031746034,0.057777777777777775,0.34455026455026455,0.03470899470899471,0.0874074074074074
348,E02000349,1,0.02036353696870302,0.006560065600656006,0.05507721743884106,0.12136121361213612,0.16263495968293015,0.07694410277436108,0.24149241492414925,0.05781057810578106,0.33975673090064235,0.03826704933716004,0.08200082000820008
349,E02000350,1,0.019195612431444242,0.007861060329067643,0.054478976234003655,0.09506398537477148,0.12212065813528336,0.09213893967093235,0.4137111517367459,0.044241316270566725,0.2327239488117002,0.030712979890310785,0.08153564899451554
350,E02000351,1,0.023366572406608128,0.006250930197946123,0.06012799523738652,0.08498288435779133,0.12293496055960708,0.09331745795505283,0.45988986456317904,0.04003571960113112,0.19883911296323858,0.0186039589224587,0.08974549784194076
351,E02000352,1,0.016346837242359632,0.005212035062781332,0.045013030087656954,0.0978441127694859,0.12200900260601753,0.08765695332859512,0.41340914475242835,0.03695806680881308,0.24212271973466004,0.02203269367448472,0.06657190239279792
352,E02000353,1,0.018808193668528865,0.003910614525139665,0.048789571694599625,0.07932960893854749,0.1122905027932961,0.0888268156424581,0.4759776536312849,0.03687150837988827,0.20670391061452514,0.020670391061452513,0.07150837988826815
353,E02000354,1,0.02247191011235955,0.007792678506705328,0.04784342152953969,0.10057992026096411,0.12178325480246466,0.08064516129032258,0.34124682856107286,0.053461399057629574,0.3022834360275462,0.028089887640449437,0.07810801014860456
354,E02000355,1,0.024237685691946835,0.005668491008600469,0.06157154026583268,0.10144644253322908,0.14210320562939796,0.09089132134480063,0.37294761532447224,0.04671618451915559,0.2458952306489445,0.039093041438623924,0.09147771696637999
