,GEOGRAPHY_CODE,All households,One family and no others,One family and no others - All pensioners,One family and no others - Lone parent households - all children non-dependent,One family and no others - Lone parent households - with dependent children,One family and no others - cohabiting couple households - all children non-dependent,One family and no others - cohabiting couple households - no children,One family and no others - cohabiting couple households - with dependent children,One family and no others - married couple households - all children non-dependent,One family and no others - married couple households - no children,One family and no others - married couple households - with dependent children,One person household,One person household - Other,One person household - Pensioner,Other households,Other households - All pensioner,Other households - All students,Other households - Other,Other households - With dependent children
1540,E02001541,4441.0,0.7005179013735645,0.11326277865345642,0.03490204908804324,0.07791038054492232,0.005179013735645125,0.045260076559333486,0.038730015762215714,0.06282368835847782,0.15266831794640848,0.16978158072506191,0.25669894167980184,0.10425579824363881,0.15244314343616303,0.04278315694663364,0.005179013735645125,0.0,0.017338437288898896,0.02026570592208962
1541,E02001542,2964.0,0.6757759784075573,0.08232118758434548,0.030364372469635626,0.09581646423751687,0.003036437246963563,0.033063427800269905,0.05161943319838057,0.07557354925775979,0.13900134952766532,0.16497975708502025,0.2692307692307692,0.11977058029689609,0.14946018893387314,0.05499325236167341,0.0033738191632928477,0.0,0.02260458839406208,0.029014844804318488
1542,E02001543,3489.0,0.6778446546288335,0.0942963599885354,0.037546574949842364,0.07996560619088564,0.003725995987388937,0.03554026941817139,0.05531670965892806,0.0707939237603898,0.1355689309257667,0.1650902837489252,0.27858985382631124,0.12238463743192891,0.15620521639438234,0.043565491544855256,0.004012611063341932,0.0,0.020349670392662653,0.019203210088850675
1543,E02001544,3388.0,0.7077922077922078,0.08471074380165289,0.023317591499409682,0.07939787485242031,0.0023612750885478157,0.047225501770956316,0.05194805194805195,0.0755608028335301,0.14964580873671782,0.1936245572609209,0.2502951593860685,0.12101534828807556,0.1292798110979929,0.04191263282172373,0.0023612750885478157,0.0,0.01770956316410862,0.021841794569067298
1544,E02001545,3522.0,0.7365133446905168,0.10533787620670074,0.02555366269165247,0.03747870528109029,0.0036910846110164677,0.0542305508233958,0.03492333901192504,0.07779670641680864,0.17717206132879046,0.22032935831913686,0.23197047132311188,0.09540034071550256,0.1365701306076093,0.03151618398637138,0.002271436683702442,0.0,0.016751845542305507,0.01249290176036343
1545,E02001546,2682.0,0.7419835943325876,0.12304250559284116,0.02647278150633855,0.03318419090231171,0.003355704697986577,0.03616703952274422,0.02609992542878449,0.07531692766592095,0.21290082028337062,0.20544369873228935,0.2203579418344519,0.09955257270693513,0.12080536912751678,0.037658463832960475,0.002982848620432513,0.0,0.01901565995525727,0.015659955257270694
1546,E02001547,4041.0,0.6896807720861173,0.07423904974016332,0.03810937886661717,0.09502598366740905,0.004206879485275922,0.035634743875278395,0.054194506310319225,0.07498144023756496,0.12595892105914377,0.18732986884434547,0.25686711210096513,0.10863647611977233,0.14823063598119277,0.053452115812917596,0.003711952487008166,0.0,0.022271714922048998,0.02746844840386043
1547,E02001548,3092.0,0.6241914618369987,0.07664941785252263,0.03622250970245795,0.09249676584734799,0.0048512289780077615,0.03978007761966365,0.04851228978007762,0.05465717981888745,0.11319534282018111,0.15782664941785252,0.3205045278137128,0.14586028460543338,0.17464424320827943,0.05530401034928849,0.00258732212160414,0.0,0.027490297542043983,0.025226390685640362
1548,E02001549,2431.0,0.7297408473879062,0.11106540518305225,0.025503907856849032,0.04236939531057178,0.0049362402303578775,0.04853969559851913,0.04031262854792267,0.07445495680789799,0.16659810777457837,0.21596051007815714,0.23817359111476757,0.09831345125462773,0.13986013986013987,0.03208556149732621,0.004113533525298231,0.0,0.01563142739613328,0.012340600575894693
1549,E02001550,2989.0,0.6801605888256942,0.10806289729006356,0.038474406155904986,0.05620608899297424,0.0026764804282368685,0.04449648711943794,0.04784208765473402,0.07293409166945466,0.1291401806624289,0.18032786885245902,0.2773502843760455,0.09869521579123453,0.17865506858481098,0.042489126798260286,0.004349280695884911,0.0,0.019404483104717297,0.01873536299765808
1550,E02001551,2595.0,0.653179190751445,0.07475915221579961,0.02697495183044316,0.06897880539499036,0.0038535645472061657,0.0489402697495183,0.05510597302504817,0.06435452793834297,0.13834296724470135,0.17186897880539498,0.29672447013487474,0.1699421965317919,0.12678227360308286,0.05009633911368015,0.0023121387283236996,0.0,0.03159922928709056,0.016184971098265895
1551,E02001552,2329.0,0.6625161013310433,0.09918419922713612,0.0339201373980249,0.07170459424645771,0.005152425933877201,0.036066981537140406,0.047230571060541,0.061399742378703305,0.1292400171747531,0.1786174323744096,0.291970802919708,0.1270931730356376,0.16487762988407043,0.045513095749248604,0.004293688278231,0.0,0.019321597252039503,0.021897810218978103
1552,E02001553,4029.0,0.6520228344502358,0.11268304790270539,0.03698188136013899,0.07421196326631918,0.003226607098535617,0.04269049391908662,0.04144949118888062,0.062298337056341524,0.11888806155373542,0.15959295110449243,0.2980888557954828,0.11119384462645818,0.18689501116902457,0.04988830975428146,0.0047158103747828245,0.0007446016381236039,0.02308265078183172,0.02134524695954331
1553,E02001554,2642.0,0.7554882664647994,0.10862982588947767,0.02498107494322483,0.052233156699470096,0.0026495079485238456,0.04958364875094625,0.034443603330809994,0.07267221801665405,0.17146101438304315,0.23883421650264952,0.21233913701741106,0.09576078728236184,0.1165783497350492,0.03217259651778955,0.001514004542013626,0.0,0.017789553368660106,0.012869038607115822
1554,E02001555,2444.0,0.7258592471358429,0.09615384615384616,0.029459901800327332,0.04091653027823241,0.004909983633387889,0.04869067103109656,0.03764320785597381,0.07283142389525368,0.18821603927986907,0.20703764320785598,0.24877250409165302,0.13011456628477905,0.11865793780687398,0.02536824877250409,0.0032733224222585926,0.0,0.007364975450081833,0.014729950900163666
1555,E02001556,3687.0,0.6609709791158123,0.1038784919989151,0.04014103607268782,0.09221589368049905,0.003797125033902902,0.030377000271223215,0.05749932194195823,0.055871982641714134,0.11581231353403851,0.16137781394087333,0.2866829400596691,0.09926769731489016,0.18741524274477894,0.05234608082451858,0.0027122321670735015,0.0,0.025766205587198263,0.023867643070246813
1556,E02001557,3796.0,0.5508429926238145,0.0690200210748156,0.025816649104320338,0.045047418335089566,0.003161222339304531,0.052423603793466805,0.03556375131717598,0.04952581664910432,0.11195995785036882,0.1583245521601686,0.37829293993677554,0.23656480505795574,0.1417281348788198,0.0708640674394099,0.0050052687038988405,0.0007903055848261328,0.044257112750263436,0.020811380400421495
1557,E02001558,2610.0,0.7383141762452107,0.12337164750957855,0.02490421455938697,0.03908045977011494,0.005747126436781609,0.04674329501915709,0.02950191570881226,0.08544061302681992,0.19885057471264367,0.1846743295019157,0.22490421455938697,0.08888888888888889,0.1360153256704981,0.0367816091954023,0.0022988505747126436,0.0,0.01800766283524904,0.016475095785440614
1558,E02001559,3047.0,0.7515589104036757,0.10797505743354119,0.02625533311453889,0.041352149655398754,0.0016409583196586807,0.04693140794223827,0.031178208073514933,0.06563833278634723,0.18477190679356745,0.24581555628487037,0.21562192320315063,0.08007876599934362,0.13554315720380702,0.032819166393173616,0.002953724975385625,0.0,0.014112241549064654,0.015753199868723335
1559,E02001560,4010.0,0.5122194513715711,0.04688279301745636,0.028678304239401497,0.08703241895261846,0.003491271820448878,0.0571072319201995,0.04738154613466334,0.04239401496259352,0.08528678304239401,0.11396508728179551,0.42144638403990026,0.2628428927680798,0.15860349127182044,0.06633416458852869,0.004488778054862843,0.0007481296758104738,0.03640897755610972,0.024688279301745636
1560,E02001561,2760.0,0.5231884057971015,0.0677536231884058,0.03152173913043478,0.06920289855072463,0.002173913043478261,0.04710144927536232,0.04057971014492753,0.03840579710144928,0.10398550724637681,0.12246376811594203,0.42536231884057973,0.24094202898550723,0.18442028985507247,0.05144927536231884,0.005072463768115942,0.0010869565217391304,0.02681159420289855,0.01847826086956522
1561,E02001562,2562.0,0.6471506635441062,0.15300546448087432,0.04137392661982826,0.06479313036690086,0.00312256049960968,0.02459016393442623,0.039032006245121,0.06128024980483997,0.12334113973458236,0.1366120218579235,0.3075722092115535,0.09289617486338798,0.21467603434816548,0.04527712724434036,0.00507416081186573,0.0,0.01912568306010929,0.02107728337236534
1562,E02001563,3042.0,0.7067718606180144,0.15384615384615385,0.025969756738987507,0.042735042735042736,0.0023011176857330702,0.03451676528599606,0.020052596975673898,0.07330703484549639,0.16403681788297172,0.19000657462195925,0.24983563445101906,0.08284023668639054,0.16699539776462854,0.04339250493096647,0.003616042077580539,0.0,0.018408941485864562,0.021367521367521368
1563,E02001564,2960.0,0.7746621621621622,0.12162162162162163,0.02533783783783784,0.02702702702702703,0.0030405405405405407,0.03614864864864865,0.028040540540540542,0.08581081081081081,0.21047297297297296,0.23716216216216215,0.18445945945945946,0.08209459459459459,0.10236486486486486,0.04087837837837838,0.0033783783783783786,0.0,0.020945945945945947,0.016554054054054055
1564,E02001565,2420.0,0.7413223140495868,0.12975206611570247,0.015702479338842976,0.02975206611570248,0.003305785123966942,0.03140495867768595,0.016115702479338842,0.07809917355371901,0.1805785123966942,0.2566115702479339,0.2268595041322314,0.10330578512396695,0.12355371900826446,0.031818181818181815,0.0024793388429752068,0.0,0.014049586776859505,0.015289256198347107
1565,E02001566,2434.0,0.5969597370583402,0.07313064913722268,0.02629416598192276,0.09942481511914544,0.0036976170912078883,0.05382087099424815,0.04806902218570255,0.03492193919474117,0.10394412489728841,0.15365653245686114,0.34798685291700904,0.2029580936729663,0.14502875924404274,0.05505341002465078,0.003286770747740345,0.0,0.028348397699260477,0.02341824157764996
1566,E02001567,3517.0,0.6880864373045209,0.08757463747512084,0.03184532271822576,0.10577196474267841,0.0068239977253340914,0.038100653966448676,0.05373898208700597,0.061984646005118,0.13193062268979244,0.1703156098947967,0.26243957918680694,0.12595962468012512,0.13647995450668182,0.049473983508672166,0.005402331532556156,0.0,0.019334660221779928,0.024736991754336083
1567,E02001568,2567.0,0.6283599532528243,0.09115699259836385,0.03778730035060382,0.06661472536034281,0.0038955979742890533,0.031554343591741335,0.03934553954031944,0.06427736657576938,0.13439813011297233,0.1593299571484223,0.3260615504479938,0.15582391897156214,0.17023763147643164,0.045578496299181925,0.005453837164004675,0.0,0.02025710946630308,0.019867549668874173
1568,E02001569,3719.0,0.6523258940575424,0.07528905619790266,0.02850228556063458,0.08550685668190373,0.0032266738370529714,0.05458456574347943,0.049475665501478895,0.06076902393116429,0.12342027426727616,0.17155149233664962,0.30250067222371607,0.15057811239580532,0.15192255982791072,0.0451734337187416,0.004033342296316214,0.0,0.01936004302231783,0.021780048400107554
1569,E02001570,2767.0,0.5919768702565956,0.08059269967473798,0.033610408384531984,0.09179616913624865,0.0046982291290206,0.03433321286591977,0.03650162631008312,0.05926996747379834,0.11528731478135164,0.1358872425009035,0.352367184676545,0.1413082761113119,0.2110589085652331,0.05565594506685941,0.005059631369714492,0.0,0.028189374774123598,0.022406938923021324
1570,E02001571,2456.0,0.7117263843648208,0.12133550488599348,0.028908794788273615,0.04112377850162866,0.0036644951140065146,0.039902280130293157,0.02728013029315961,0.08021172638436481,0.18811074918566775,0.18118892508143322,0.24470684039087948,0.11278501628664495,0.13192182410423453,0.04356677524429967,0.003257328990228013,0.0,0.023615635179153095,0.016693811074918567
1571,E02001572,3127.0,0.6715701950751519,0.08058842340901823,0.02750239846498241,0.09785737128237927,0.005116725295810681,0.04700991365526063,0.061400703549728174,0.06204029421170451,0.1291973137192197,0.1608570514870483,0.27758234729772946,0.12567956507834985,0.15190278221937958,0.05084745762711865,0.0025583626479053407,0.0,0.017908538535337384,0.030380556443875918
1572,E02001573,3080.0,0.7139610389610389,0.1,0.03701298701298701,0.08246753246753247,0.00487012987012987,0.03474025974025974,0.05097402597402598,0.07922077922077922,0.12337662337662338,0.2012987012987013,0.22987012987012986,0.10324675324675325,0.1266233766233766,0.05616883116883117,0.003896103896103896,0.0,0.023051948051948053,0.02922077922077922
1573,E02001574,2388.0,0.7533500837520938,0.09296482412060302,0.02554438860971524,0.0414572864321608,0.005443886097152429,0.06532663316582915,0.0347571189279732,0.08500837520938023,0.1804857621440536,0.22236180904522612,0.20728643216080403,0.11683417085427136,0.09045226130653267,0.03936348408710218,0.002931323283082077,0.0,0.01968174204355109,0.01675041876046901
1574,E02001575,2879.0,0.6835706842653699,0.07815213615838833,0.038555053838138245,0.10593956234803752,0.0038207711010767626,0.035081625564432097,0.06286905175408128,0.060437651962486974,0.1125390760680792,0.18617575547064952,0.2605071205279611,0.10489753386592567,0.15560958666203542,0.05592219520666898,0.0027787426189649182,0.0,0.02466134074331365,0.028482111844390413
1575,E02001576,2146.0,0.7190121155638397,0.1048462255358807,0.028890959925442685,0.07455731593662628,0.002329916123019571,0.05312208760484623,0.04799627213420317,0.045666356011183594,0.14725069897483692,0.21435228331780057,0.24743709226467847,0.11602982292637465,0.13140726933830382,0.033550792171481825,0.0027958993476234857,0.0,0.02050326188257223,0.010251630941286114
1576,E02001577,2904.0,0.6904269972451791,0.1284435261707989,0.028236914600550965,0.026859504132231406,0.001721763085399449,0.03856749311294766,0.022727272727272728,0.06955922865013774,0.1790633608815427,0.1952479338842975,0.28236914600550966,0.11053719008264463,0.17183195592286502,0.027203856749311296,0.0027548209366391185,0.0,0.013774104683195593,0.010674931129476584
1577,E02001578,3180.0,0.6871069182389937,0.0930817610062893,0.02830188679245283,0.07327044025157232,0.006289308176100629,0.05220125786163522,0.05188679245283019,0.06886792452830189,0.13238993710691824,0.18081761006289307,0.2732704402515723,0.12547169811320755,0.14779874213836477,0.03962264150943396,0.004088050314465409,0.0,0.019182389937106917,0.016352201257861635
1578,E02001579,3853.0,0.6615624188943681,0.09057876978977421,0.03166363872307293,0.07786140669608098,0.003633532312483779,0.03763301323643914,0.03555670905787698,0.07085388009343369,0.14300545029846873,0.1707760186867376,0.2995068777575915,0.12976901116013495,0.16973786659745652,0.03893070334804049,0.003633532312483779,0.0,0.018167661562418894,0.017129509473137815
1579,E02001580,3642.0,0.6809445359692476,0.0985722130697419,0.029104887424492038,0.05958264689730917,0.0032948929159802307,0.04557935200439319,0.03706754530477759,0.07084019769357495,0.1600768808347062,0.17682591982427237,0.28747940691927515,0.11504667764964305,0.17243272926963207,0.03157605711147721,0.0035694673256452497,0.0,0.014277869302580999,0.013728720483250962
1580,E02001581,2417.0,0.7079023582954075,0.08357467935457179,0.024824162184526273,0.07240380637153496,0.005378568473314025,0.04509722796855606,0.04468349193214729,0.06661150186181217,0.16921803889118742,0.19611088125775755,0.2486553578816715,0.11584609019445594,0.13280926768721554,0.04344228382292098,0.004137360364087712,0.0,0.019445593711212246,0.01985932974762102
1581,E02001582,2980.0,0.7003355704697987,0.09630872483221477,0.03859060402684564,0.06241610738255034,0.0030201342281879194,0.03422818791946309,0.0436241610738255,0.08691275167785235,0.14429530201342283,0.19093959731543625,0.2570469798657718,0.10604026845637583,0.15100671140939598,0.04261744966442953,0.002348993288590604,0.0,0.021140939597315438,0.01912751677852349
1582,E02001583,2256.0,0.6976950354609929,0.08643617021276596,0.038120567375886524,0.0749113475177305,0.005319148936170213,0.03900709219858156,0.05053191489361702,0.07136524822695035,0.14361702127659576,0.18838652482269502,0.26108156028368795,0.12632978723404256,0.1347517730496454,0.041223404255319146,0.0026595744680851063,0.0,0.015070921985815602,0.02349290780141844
1583,E02001584,2811.0,0.736036997509783,0.07612949128424049,0.02454642475987193,0.04340092493774458,0.0017787264318747777,0.05727499110636784,0.031305585200996085,0.07150480256136606,0.18285307719672714,0.2472429740305941,0.2287442191390964,0.12379935965848453,0.10494485948061189,0.035218783351120594,0.003913198150124511,0.0,0.015652792600498042,0.015652792600498042
1584,E02001585,2565.0,0.5988304093567252,0.06003898635477583,0.030019493177387915,0.08460038986354776,0.0035087719298245615,0.04639376218323587,0.047563352826510724,0.05380116959064327,0.11033138401559454,0.16257309941520467,0.35555555555555557,0.18440545808966863,0.17115009746588694,0.0456140350877193,0.0031189083820662767,0.0,0.023391812865497075,0.019103313840155945
1585,E02001586,3933.0,0.581998474446987,0.0935672514619883,0.031528095601322144,0.05314009661835749,0.0027968471904398677,0.041698449021103486,0.034324942791762014,0.06178489702517163,0.13119755911517925,0.13196033562166284,0.3770658530383931,0.1848461734045258,0.19221967963386727,0.04093567251461988,0.0025425883549453345,0.0,0.021103483346046274,0.017289600813628275
1586,E02001587,2634.0,0.6400911161731208,0.09073652239939256,0.04176157934700076,0.08769931662870159,0.0015186028853454822,0.04214123006833713,0.04859529233105543,0.06681852695520121,0.11123766135155656,0.14958238420653,0.3132118451025057,0.15527714502657555,0.15793470007593013,0.04669703872437358,0.0026575550493545936,0.0,0.02050113895216401,0.023538344722854973
1587,E02001588,3004.0,0.686750998668442,0.12649800266311584,0.047936085219707054,0.09287616511318242,0.003328894806924101,0.02363515312916112,0.046937416777629824,0.06790945406125166,0.10918774966711052,0.16844207723035953,0.2706391478029294,0.08921438082556592,0.1814247669773635,0.0426098535286285,0.0013315579227696406,0.0,0.018308921438082555,0.022969374167776297
1588,E02001589,2454.0,0.7102689486552567,0.10472697636511817,0.029747351263243682,0.04156479217603912,0.0024449877750611247,0.05378973105134474,0.028117359413202935,0.07579462102689487,0.18052159739201304,0.19356153219233904,0.2591687041564792,0.13080684596577016,0.12836185819070906,0.030562347188264057,0.0012224938875305623,0.0,0.015484922575387123,0.013854930725346373
1589,E02001590,2925.0,0.6536752136752136,0.04957264957264957,0.035555555555555556,0.15247863247863247,0.0041025641025641026,0.026324786324786326,0.07111111111111111,0.057435897435897436,0.1029059829059829,0.1541880341880342,0.27350427350427353,0.12512820512820513,0.14837606837606837,0.07282051282051281,0.0037606837606837607,0.0,0.027692307692307693,0.041367521367521365
1590,E02001591,3201.0,0.6160574820368635,0.056232427366447985,0.03436426116838488,0.11184004998437988,0.005623242736644799,0.037800687285223365,0.04935957513277101,0.05873164636051234,0.09871915026554202,0.1633864417369572,0.31240237425804435,0.19056544829740707,0.1218369259606373,0.07154014370509215,0.0021868166198063107,0.0,0.026866604186191814,0.04248672289909403
1591,E02001592,3674.0,0.7365269461077845,0.08464888405008165,0.029940119760479042,0.06722917800762113,0.00326619488296135,0.038922155688622756,0.04137180185084377,0.09172563962983124,0.1597713663581927,0.21965160587915078,0.2291780076211214,0.10043549265106151,0.12874251497005987,0.03429504627109418,0.0027218290691344584,0.0,0.012520413718018509,0.01905280348394121
1592,E02001593,2726.0,0.5755685986793837,0.04402054292002935,0.032281731474688186,0.1177549523110785,0.005502567865003668,0.04732208363903155,0.0425531914893617,0.03961848862802641,0.10051357300073367,0.14600146735143066,0.35509904622157007,0.22377109317681584,0.13132795304475423,0.06933235509904623,0.003668378576669112,0.0,0.031181217901687455,0.034482758620689655
1593,E02001594,2674.0,0.4846671652954376,0.04263275991024682,0.02505609573672401,0.07442034405385191,0.002617801047120419,0.0512341062079282,0.032909498878085267,0.03702318623784592,0.0856394913986537,0.13313388182498131,0.41660433807030667,0.256170531039641,0.16043380703066568,0.0987284966342558,0.0018698578908002991,0.0011219147344801795,0.05272999252056844,0.043006731488406884
1594,E02001595,3578.0,0.7646730016769144,0.08803801006148687,0.021799888205701508,0.05058692006707658,0.0030743432084963667,0.055058692006707655,0.046394633873672445,0.07434320849636669,0.1713247624371157,0.25405254332029065,0.19731693683622134,0.09474566797093348,0.10257126886528788,0.03801006148686417,0.0016769144773616546,0.0,0.01760760201229737,0.01872554499720514
1595,E02001596,3621.0,0.7075393537696769,0.10853355426677713,0.027892847279756973,0.05495719414526374,0.0030378348522507597,0.04611985639326153,0.03175918254625794,0.07373653686826843,0.15106324219828776,0.2104391052195526,0.256006628003314,0.10577188621927644,0.15023474178403756,0.03645401822700911,0.0027616680475006906,0.0,0.01739850869925435,0.016293841480254073
1596,E02001597,3960.0,0.648989898989899,0.07651515151515151,0.031313131313131314,0.09848484848484848,0.0035353535353535356,0.03737373737373737,0.04494949494949495,0.06767676767676768,0.11969696969696969,0.16944444444444445,0.30757575757575756,0.1638888888888889,0.1436868686868687,0.043434343434343436,0.00202020202020202,0.0,0.02070707070707071,0.02070707070707071
1597,E02001598,3980.0,0.6949748743718593,0.12763819095477386,0.024623115577889446,0.059045226130653265,0.0020100502512562816,0.034673366834170855,0.02914572864321608,0.07939698492462312,0.14296482412060302,0.19547738693467337,0.2718592964824121,0.09095477386934674,0.18090452261306533,0.033165829145728645,0.0032663316582914573,0.0,0.017085427135678392,0.012814070351758794
1598,E02001599,2416.0,0.7230960264900662,0.11672185430463576,0.024006622516556293,0.03559602649006623,0.0041390728476821195,0.03642384105960265,0.033112582781456956,0.06622516556291391,0.17756622516556292,0.2293046357615894,0.23758278145695363,0.1005794701986755,0.13700331125827814,0.03932119205298013,0.0020695364238410598,0.0,0.020695364238410598,0.016556291390728478
1599,E02001600,3877.0,0.6855816352850141,0.1217436161980913,0.023471756512767603,0.036884188805777665,0.002321382512251741,0.028888315708021667,0.025019344854268766,0.07325251483105494,0.16352850141862266,0.21047201444415786,0.259994841372195,0.11271601753933454,0.14727882383286045,0.05442352334279082,0.0020634511220015478,0.0,0.025019344854268766,0.027340727366520507
1600,E02001601,2153.0,0.7124941941477009,0.12540640966093822,0.037621922898281465,0.05109150023223409,0.003251277287505806,0.037621922898281465,0.026010218300046448,0.07292150487691593,0.17185322805387832,0.18671620993961913,0.2517417556897353,0.09196470041802136,0.15977705527171387,0.035764050162563864,0.0,0.0,0.018114259173246633,0.01764979098931723
1601,E02001602,3740.0,0.7254010695187165,0.09946524064171124,0.02459893048128342,0.059358288770053474,0.0037433155080213902,0.04759358288770053,0.038502673796791446,0.08502673796791443,0.17272727272727273,0.19438502673796793,0.24171122994652405,0.11096256684491979,0.13074866310160427,0.03288770053475936,0.0029411764705882353,0.0,0.016042780748663103,0.013903743315508022
1602,E02001603,2594.0,0.6973785659213569,0.1094834232845027,0.03199691595990748,0.059367771781033155,0.0050115651503469544,0.03546646106399383,0.03662297609868928,0.07632999228989977,0.14841942945258288,0.19468003084040092,0.25944487278334616,0.11372397841171936,0.14572089437162683,0.04317656129529684,0.002313030069390902,0.0,0.02081727062451812,0.020046260601387818
1603,E02001604,2900.0,0.7358620689655172,0.07482758620689656,0.02689655172413793,0.05896551724137931,0.005517241379310344,0.06413793103448276,0.05758620689655172,0.07517241379310345,0.16620689655172413,0.20655172413793105,0.2286206896551724,0.12655172413793103,0.10206896551724139,0.035517241379310345,0.0017241379310344827,0.0,0.015517241379310345,0.018275862068965518
1604,E02001605,2498.0,0.6953562850280224,0.09487590072057646,0.020016012810248198,0.04603682946357086,0.0024019215372297837,0.051240992794235385,0.03763010408326661,0.06845476381104884,0.16973578863090472,0.20496397117694154,0.25980784627702164,0.12810248198558846,0.13170536429143315,0.04483586869495596,0.004803843074459567,0.0,0.019615692554043235,0.020416333066453164
1605,E02001606,3280.0,0.7030487804878048,0.08292682926829269,0.02804878048780488,0.06859756097560976,0.003658536585365854,0.039634146341463415,0.045121951219512194,0.07621951219512195,0.1551829268292683,0.20365853658536584,0.24786585365853658,0.1274390243902439,0.12042682926829268,0.04908536585365854,0.0039634146341463415,0.0,0.02378048780487805,0.021341463414634148
1606,E02001607,3652.0,0.713855421686747,0.0887185104052574,0.03696604600219058,0.07886089813800658,0.0024644030668127055,0.03696604600219058,0.03723986856516977,0.09173055859802848,0.14786418400876233,0.19304490690032858,0.2524644030668127,0.11171960569550932,0.14074479737130338,0.033680175246440305,0.002738225629791895,0.0,0.0156078860898138,0.01533406352683461
1607,E02001608,2401.0,0.749271137026239,0.102457309454394,0.029987505206164097,0.05039566847147022,0.0058309037900874635,0.04623073719283632,0.03915035401915869,0.08912952936276551,0.17867555185339443,0.20741357767596835,0.22157434402332363,0.10787172011661808,0.11370262390670553,0.029154518950437316,0.001665972511453561,0.0,0.017076218242399,0.010412328196584756
1608,E02001609,3495.0,0.7427753934191702,0.1050071530758226,0.02374821173104435,0.04949928469241774,0.0037195994277539344,0.032904148783977114,0.03347639484978541,0.08783977110157368,0.20057224606580829,0.20600858369098712,0.22374821173104434,0.10014306151645208,0.12360515021459227,0.03347639484978541,0.0031473533619456365,0.0,0.01602288984263233,0.01430615164520744
1609,E02001610,3203.0,0.719013424914143,0.10615048392132376,0.02622541367467999,0.046831095847642834,0.0034342803621604744,0.048392132375897595,0.03215735248204808,0.07399313143927568,0.19263190758663754,0.18919762722447706,0.24071183265688417,0.09334998438963472,0.14736184826724946,0.04027474242897284,0.004058694973462379,0.0,0.02247892600686856,0.013737121448641898
1610,E02001611,3311.0,0.6674720628209,0.09121111446692842,0.030202355783751134,0.05043793415886439,0.004832376925400181,0.046511627906976744,0.042585321655089096,0.07671398369072788,0.15795832074901842,0.16701902748414377,0.2977952280277862,0.12866203563877981,0.16913319238900634,0.0347327091513138,0.002718212020537602,0.0,0.017517366354575657,0.014497130776200544
1611,E02001612,2496.0,0.7087339743589743,0.0889423076923077,0.030448717948717948,0.04447115384615385,0.004407051282051282,0.06570512820512821,0.04046474358974359,0.08052884615384616,0.16145833333333334,0.19230769230769232,0.2592147435897436,0.12419871794871795,0.13501602564102563,0.03205128205128205,0.003205128205128205,0.001201923076923077,0.017227564102564104,0.010416666666666666
1612,E02001613,4505.0,0.7238623751387347,0.07880133185349611,0.03129855715871254,0.05504994450610433,0.003995560488346282,0.05438401775804662,0.03995560488346282,0.08990011098779134,0.16692563817980022,0.20355160932297447,0.24128745837957824,0.10144284128745838,0.13984461709211987,0.03485016648168701,0.0026637069922308544,0.0006659267480577136,0.017314095449500556,0.014206437291897892
1613,E02001614,4319.0,0.7281778189395693,0.09423477656865015,0.03172030562630238,0.0354248668673304,0.0027784209307710117,0.06436675156286177,0.03264644593655939,0.0831210928455661,0.17550358879370226,0.20838156980782588,0.23408196341745774,0.10257003936096319,0.13151192405649456,0.03774021764297291,0.0023153507756425097,0.0006946052326927529,0.02060662190321834,0.01412363973141931
1614,E02001615,3048.0,0.7417979002624672,0.1272965879265092,0.024934383202099737,0.02230971128608924,0.0036089238845144356,0.054133858267716536,0.020013123359580054,0.09481627296587926,0.19849081364829396,0.19619422572178477,0.22145669291338582,0.10137795275590551,0.12007874015748031,0.03674540682414698,0.003937007874015748,0.0016404199475065617,0.017388451443569555,0.013779527559055118
1615,E02001616,3042.0,0.6482577251808022,0.11176857330703485,0.03616042077580539,0.04766600920447074,0.003287310979618672,0.036817882971729124,0.036817882971729124,0.07988165680473373,0.14102564102564102,0.15483234714003946,0.3086785009861933,0.11406969099276791,0.1946088099934254,0.0430637738330046,0.003616042077580539,0.0009861932938856016,0.018080210387902695,0.020381328073635765
1616,E02001617,2343.0,0.6845924029022621,0.0892018779342723,0.04566794707639778,0.14041826717883055,0.0034144259496372174,0.03371745625266752,0.07170294494238157,0.057191634656423386,0.10670081092616304,0.1365770379854887,0.26248399487836105,0.11609048228766539,0.1463935125906957,0.052923602219376864,0.002560819462227913,0.002987622705932565,0.02176696542893726,0.02560819462227913
1617,E02001618,3024.0,0.7341269841269841,0.09887566137566138,0.028769841269841268,0.04332010582010582,0.0016534391534391533,0.04728835978835979,0.034722222222222224,0.08002645502645503,0.1960978835978836,0.20337301587301587,0.23544973544973544,0.09887566137566138,0.13657407407407407,0.03042328042328042,0.0023148148148148147,0.000992063492063492,0.015542328042328041,0.011574074074074073
1618,E02001619,4251.0,0.6104446012702893,0.09080216419665961,0.04634203716772524,0.08868501529051988,0.0030581039755351682,0.031992472359444836,0.051517290049400144,0.06774876499647142,0.09903552105386967,0.13126323218066338,0.3335685721006822,0.14255469301340862,0.19101387908727357,0.055986826629028465,0.002117148906139732,0.002352387673488591,0.025170548106327923,0.026346741943072217
1619,E02001620,2558.0,0.6806098514464425,0.08326817826426897,0.04222048475371384,0.13408913213448007,0.003518373729476153,0.04886630179827991,0.060203283815480846,0.053166536356528536,0.12157935887412041,0.13369820172009383,0.2752150117279124,0.1254886630179828,0.14972634870992962,0.044175136825645035,0.0023455824863174357,0.001563721657544957,0.017591868647380767,0.022673964034401875
