,GEOGRAPHY_CODE,Age 0 to 4,Age 10 to 14,Age 15,Age 16 to 17,Age 18 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 44,Age 45 to 59,Age 5 to 7,Age 60 to 64,Age 65 to 74,Age 75 to 84,Age 8 to 9,Age 85 to 89,Age 90 and over,All usual residents,Mean Age,Median Age
2230,E02002231,0.0773950910530483,0.08135391923990498,0.01583531274742676,0.030581947743467935,0.02632620744259699,0.0688836104513064,0.06730007917656373,0.21882422802850357,0.16755740300870942,0.045724465558194774,0.041666666666666664,0.0710609659540776,0.042854315122723675,0.032957244655581946,0.008412509897070467,0.0032660332541567696,10104.0,34.82,33.0
2231,E02002232,0.07844812852503845,0.06597162878140489,0.009912835412749958,0.02632028713040506,0.022047513245599042,0.07280806699709451,0.07964450521278414,0.22902068022560246,0.15108528456674072,0.04153136216031448,0.042215005981883436,0.08152452572209878,0.04939326610835754,0.02614937617501282,0.015381985985301657,0.008545547769612033,5851.0,36.58,34.0
2232,E02002233,0.1079745024066606,0.09730714192793027,0.015350591908416807,0.03889683881878496,0.0353844152465201,0.08663978144919995,0.07545206192272669,0.19799661766618967,0.12267464550539872,0.06127227787173149,0.03525432548458436,0.05203590477429426,0.027058670482633017,0.040327826200078055,0.004423051905815012,0.0019513464290360349,7687.0,29.62,26.0
2233,E02002234,0.08438422323584653,0.09538502817279314,0.01918433056077274,0.041320096592433596,0.02709954386906359,0.06037027099543869,0.05513818084250067,0.20914944995975315,0.13911993560504426,0.05647974242017709,0.043064126643412935,0.07539576066541455,0.03997853501475718,0.03689294338610142,0.009793399517037832,0.007244432519452643,7454.0,33.71,31.0
2234,E02002235,0.08554720133667502,0.08404344193817878,0.01670843776106934,0.03642439431913116,0.02740183792815372,0.07552213868003342,0.07451963241436925,0.21119465329991646,0.14202172096908938,0.04995822890559733,0.042439431913116124,0.06482873851294904,0.039598997493734335,0.03525480367585631,0.010693400167084378,0.0038429406850459483,5985.0,33.4,31.0
2235,E02002236,0.05620287868403016,0.06888279643591501,0.014222069910897875,0.028272789581905416,0.022446881425633995,0.0520904729266621,0.0502056202878684,0.2337217272104181,0.1845442083618917,0.03941055517477725,0.04832076764907471,0.09698423577793008,0.062028786840301574,0.0248457847840987,0.01285126799177519,0.0049691569568197395,5836.0,39.34,39.0
2236,E02002237,0.06324855335755618,0.07724397793029202,0.013322567622123537,0.030547705557798413,0.023549993271430494,0.062441125016821426,0.057058269411923025,0.21975508006997713,0.1768268066209124,0.03969856008612569,0.05019512851567757,0.08504911855739469,0.05369398465886153,0.030547705557798413,0.010631139819674337,0.006190283945633158,7431.0,37.7,37.0
2237,E02002238,0.06868550160717307,0.06953138216883777,0.012688208424970393,0.0267298257486043,0.025714769074606666,0.0534596514972086,0.06767044493317544,0.2376924378277787,0.156995432244967,0.04652343089155811,0.04094061918457114,0.09084757232278802,0.057181525968533244,0.02994417188293013,0.011165623413973947,0.004229402808323465,5911.0,37.07,35.0
2238,E02002239,0.06626428663156543,0.07435469372030307,0.015025041736227046,0.02761011942981893,0.02478489790676769,0.05984332862463079,0.06356748426865289,0.24977526646975728,0.17811737511236678,0.04109413124438166,0.04558880184923591,0.06870425067420059,0.04481828688840375,0.02722486194940285,0.009246179529985873,0.003980993964299473,7787.0,36.37,36.0
2239,E02002240,0.06200177147918512,0.06741462454482826,0.0141718334809566,0.023422891447692155,0.02253715185513237,0.05540793229012892,0.07154807597677394,0.2632614900108257,0.18994193484893218,0.04448381064855821,0.039956697175474856,0.0647574057671489,0.040153528196043696,0.02745792736935341,0.009841551028442082,0.0036413738805235706,10161.0,36.43,36.0
2240,E02002241,0.0704659561349423,0.08130009689068969,0.016911829472386154,0.031005020699374615,0.02342993041486832,0.06614991632167709,0.06782348277988197,0.22223200916057428,0.17140843829824715,0.046771778384567954,0.040429842332423145,0.07398925394168943,0.041486831674447285,0.03294283449308553,0.009336739187879856,0.004316039813265216,11353.0,35.31,34.0
2241,E02002242,0.051066070018425905,0.06541195051329297,0.013556198999736773,0.025006580679126086,0.020005264543300868,0.05119768360094762,0.056462226901816265,0.21926822848117924,0.21821531982100553,0.033693077125559356,0.056593840484337986,0.08936562253224532,0.059489339299815744,0.021847854698604896,0.013556198999736773,0.0052645433008686494,7598.0,40.45,41.0
2242,E02002243,0.06326754385964913,0.07456140350877193,0.01381578947368421,0.02763157894736842,0.022478070175438597,0.054276315789473686,0.06030701754385965,0.23103070175438598,0.20339912280701755,0.035964912280701755,0.04956140350877193,0.07850877192982456,0.04736842105263158,0.02598684210526316,0.007894736842105263,0.003947368421052632,9120.0,37.75,37.0
2243,E02002244,0.04993297587131367,0.07255361930294907,0.013739946380697051,0.028820375335120642,0.024966487935656836,0.04624664879356569,0.05093833780160858,0.22117962466487937,0.22804959785522788,0.03367962466487936,0.05479222520107239,0.07975871313672922,0.050435656836461125,0.027312332439678285,0.011561662198391422,0.006032171581769437,5968.0,39.51,40.0
2244,E02002245,0.07918634217217581,0.08318198329095532,0.013984743915728296,0.02905920813657828,0.023065746458409007,0.04776607337450055,0.0764620414093716,0.22539048310933527,0.1734471485652016,0.05702869596803487,0.04522339266254995,0.06901561932437342,0.034144569560479475,0.03632401017072285,0.00472212132219397,0.0019978205593897567,5506.0,34.03,33.0
2245,E02002246,0.04944567627494457,0.06252771618625277,0.012084257206208426,0.02350332594235033,0.017516629711751663,0.038802660753880266,0.04977827050997783,0.23237250554323724,0.22893569844789358,0.033813747228381374,0.05643015521064301,0.09168514412416852,0.05798226164079823,0.026940133037694013,0.01352549889135255,0.004656319290465632,9020.0,40.88,41.0
2246,E02002247,0.05532854776366648,0.07078961899503038,0.01060187741579238,0.025842076200993925,0.02120375483158476,0.034566537824406406,0.04991717283268912,0.25897294312534513,0.2409718387631143,0.03787962451684152,0.04008834897846494,0.06957482054113749,0.040971838763114304,0.02639425731639978,0.01071231363887355,0.006184428492545555,9055.0,38.6,39.0
2247,E02002248,0.06661261991622754,0.08255641129577085,0.013241453857586813,0.028509660856640993,0.022024050803945414,0.04837184164302121,0.05769490609377111,0.22078097554384543,0.18024591271449805,0.046615322253749494,0.05607350358059722,0.07539521686258614,0.05147952979327118,0.0345899202810431,0.011214700716119443,0.004593973787326037,7401.0,37.0,36.0
2248,E02002249,0.08610871440897325,0.08317515099223469,0.012597066436583261,0.0274374460742019,0.024331320103537533,0.05798101811906816,0.0729939603106126,0.2459016393442623,0.15720448662640207,0.05280414150129422,0.04106988783433995,0.05832614322691976,0.0362381363244176,0.02899050905953408,0.01087144089732528,0.003968938740293356,5795.0,34.02,33.0
2249,E02002250,0.05821047280122013,0.06698017285205897,0.009913573970513472,0.0242755465175394,0.01753940010167768,0.03355363497712252,0.04880528723945094,0.22585155058464668,0.21746314184036605,0.03711235383833249,0.05465175394001017,0.09265378749364514,0.0617691916624301,0.029994916115912557,0.01614133197763091,0.005083884087442806,7868.0,40.61,41.0
2250,E02002251,0.058669243511871895,0.052043070127001656,0.010491441192711209,0.022225289895085588,0.023467697404748758,0.05245720596355605,0.07647708448371066,0.22736057426836,0.17297073440088348,0.031750414135836555,0.0530093870789619,0.09387078961899503,0.0770292655991165,0.021811154058531197,0.01642738818332413,0.009939260077305357,7244.0,40.86,39.0
2251,E02002252,0.05312767780634105,0.06341045415595545,0.012682090831191088,0.025878320479862896,0.01662382176520994,0.0390745501285347,0.04627249357326478,0.2233076263924593,0.2315338474721508,0.03479005998286204,0.05758354755784062,0.09665809768637532,0.05878320479862896,0.028277634961439587,0.008397600685518423,0.0035989717223650387,5835.0,40.7,42.0
2252,E02002253,0.06778861277131173,0.06983328090594526,0.014312676942434727,0.02422145328719723,0.01667190940547342,0.049072035231204784,0.07502359232463039,0.22774457376533502,0.16325888644227746,0.044825416797735135,0.042308902170493864,0.09122365523749607,0.06259830135262662,0.03350110097514942,0.013211701793016672,0.004403900597672224,6358.0,37.83,36.0
2253,E02002254,0.05189170426935092,0.06785838250607427,0.010933703575147518,0.02568552585907671,0.020826102047900034,0.04286706004859424,0.04928844151336342,0.2290871225269004,0.22388059701492538,0.03523082263103089,0.04963554321416175,0.08729607775078098,0.0577924331829226,0.025859076709475876,0.014925373134328358,0.006942034015966678,5762.0,40.32,41.0
2254,E02002255,0.09984808728076233,0.08797127468581688,0.019748653500897665,0.04129263913824058,0.03949730700179533,0.09321916862311835,0.08410440546885789,0.17152327026653777,0.12470653224692722,0.05399806656539152,0.03452561800856235,0.06145560005524099,0.038116282281452835,0.03438751553652811,0.010081480458500207,0.005524098881369977,7241.0,31.21,26.0
2255,E02002256,0.06182675044883303,0.07484290843806105,0.014587073608617595,0.025583482944344704,0.020870736086175942,0.048586175942549374,0.053074506283662476,0.22733393177737882,0.20601436265709155,0.03972172351885099,0.041404847396768404,0.07562836624775583,0.059919210053859966,0.027603231597845602,0.016494614003590664,0.006508078994614004,8912.0,38.62,38.0
2256,E02002257,0.10032417676164478,0.08633339020644941,0.015355741341068077,0.02644599897628391,0.025422282886879373,0.07183074560655178,0.08360348063470398,0.21668657225729399,0.1380310527213786,0.05869305579252687,0.029687766592731615,0.05118580447022692,0.041460501620883806,0.037877495307967926,0.010919638286981745,0.006142296536427231,5861.0,31.95,29.0
2257,E02002258,0.05406810501689628,0.06602547439563296,0.01390694047309592,0.024304652976345206,0.017676111255523784,0.043020535482193915,0.0501689628281778,0.2265401611645438,0.21562256303613206,0.03158305172861971,0.0549779048609306,0.08266181440083181,0.06745515986482974,0.024954510007798286,0.01754613984923317,0.009487912659214972,7694.0,40.9,41.0
2258,E02002259,0.05382343288480473,0.06613062028224483,0.0118148999015425,0.030193633081719726,0.022481128979323924,0.05464391204463406,0.07187397440105021,0.23301608139153265,0.18559238595339678,0.033475549721037084,0.045454545454545456,0.0812274368231047,0.062356416147029865,0.02445027896291434,0.01706596652445028,0.006399737446668855,6094.0,39.18,38.0
2259,E02002260,0.0610073303381414,0.06278079924331993,0.01253251359659494,0.024946795932844643,0.021636320643178057,0.052967604634665405,0.06916528730196264,0.22546701347836368,0.19023409789548357,0.03759754078978482,0.049657129344998815,0.07815086308820052,0.06112556159848664,0.02731142113974935,0.017143532750059115,0.00827618822416647,8458.0,39.16,38.0
