,GEOGRAPHY_CODE,1 person disabled under the Equality Act in household,2 or more people disabled under the Equality Act in household,No people disabled under the Equality Act in household,Total: All households
769,E02000817,0.27829059829059827,0.06256410256410257,0.6591452991452992,1
770,E02000818,0.22254399643573178,0.04210291824459791,0.7353530853196703,1
771,E02000819,0.2481012658227848,0.05063291139240506,0.7012658227848101,1
772,E02000820,0.22847682119205298,0.04399243140964995,0.727530747398297,1
773,E02000821,0.2231088413661028,0.054899457389083944,0.7219917012448133,1
774,E02000822,0.23260007212405337,0.05012621709340065,0.717273710782546,1
775,E02000823,0.22277227722772278,0.056105610561056105,0.7211221122112211,1
776,E02000824,0.229490899498813,0.05961487734107096,0.7108942231601161,1
777,E02000825,0.22693395014135184,0.058082755075815985,0.7149832947828322,1
778,E02000826,0.2222222222222222,0.04325130499627144,0.7345264727815063,1
779,E02000827,0.22598644878437624,0.036667995217218016,0.7373455559984058,1
780,E02000828,0.2303839732888147,0.055926544240400666,0.7136894824707847,1
781,E02000829,0.2561233108108108,0.05046452702702703,0.6934121621621622,1
782,E02000830,0.21829300717894176,0.033235841531507576,0.7484711512895507,1
783,E02000831,0.22458045409674235,0.04516288252714709,0.7302566633761106,1
784,E02000832,0.26847110460863205,0.060960741282613994,0.6705681541087539,1
785,E02000833,0.21733420879842416,0.051543007222587,0.7311227839789889,1
786,E02000834,0.20009748964172558,0.03899585669022666,0.7609066536680478,1
787,E02000835,0.20495049504950494,0.057755775577557754,0.7372937293729372,1
788,E02000836,0.19718309859154928,0.04225352112676056,0.7605633802816901,1
789,E02000837,0.20126984126984127,0.039047619047619046,0.7596825396825397,1
790,E02000838,0.2082059123343527,0.04969418960244648,0.7420998980632009,1
791,E02000839,0.20507584597432907,0.044924154025670945,0.75,1
792,E02000840,0.2693525179856115,0.09035971223021583,0.6402877697841727,1
793,E02000841,0.24931838836716147,0.1005755831566192,0.6501060284762193,1
794,E02000842,0.20114942528735633,0.06862745098039216,0.7302231237322515,1
795,E02000843,0.19979894445840662,0.0427243025885901,0.7574767529530033,1
796,E02000844,0.2511656823127137,0.07802300279763755,0.6708113148896487,1
797,E02000845,0.20637119113573407,0.04598337950138504,0.7476454293628809,1
798,E02000846,0.20351758793969849,0.05599425699928212,0.7404881550610194,1
799,E02000847,0.21449904968775454,0.054303556882975834,0.7311973934292696,1
800,E02000848,0.2112482853223594,0.04938271604938271,0.7393689986282579,1
801,E02000849,0.23415384615384616,0.05846153846153846,0.7073846153846154,1
802,E02000850,0.2189334637964775,0.06727005870841488,0.7137964774951077,1
803,E02000851,0.2146118721461187,0.047250347429025216,0.7381377804248561,1
804,E02000852,0.20646153846153847,0.04830769230769231,0.7452307692307693,1
805,E02000853,0.2042473454091193,0.06402248594628357,0.7317301686445972,1
