,GEOGRAPHY_CODE,Multi-person household,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),Multi-person household: No people stated their religion,Multi-person household: No religion (household may include people who did not state their religion),Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),Multi-person household: Same religion and no religion (household may include people who did not state their religion),One-person household,Total: All households
1613,E02001685,0.6551159618008185,0.0024556616643929058,0.010641200545702592,0.2286493860845839,0.28458390177353343,0.12878581173260573,0.34488403819918145,1
1614,E02001686,0.6553475087273881,0.0031735956839098697,0.011107584893684545,0.17676927959377975,0.3344969850841003,0.12980006347191367,0.3446524912726119,1
1615,E02001688,0.5615970580509587,0.004465458366167586,0.008142894667717364,0.22721302863146836,0.21775676385605464,0.10401891252955082,0.4384029419490412,1
1616,E02001689,0.6021228690897394,0.006754583467352846,0.01608234158893535,0.17690575747828885,0.30459954969443553,0.09778063686072692,0.39787713091026056,1
1617,E02001690,0.6541330018645121,0.00435052827843381,0.012119328775637041,0.19577377252952144,0.3166563082660037,0.1252330640149161,0.3458669981354879,1
1618,E02001691,0.6207349081364829,0.009186351706036745,0.012598425196850394,0.22598425196850394,0.25984251968503935,0.1131233595800525,0.37926509186351703,1
1619,E02001692,0.6909158050221565,0.006277695716395864,0.009231905465288036,0.27843426883308714,0.2725258493353028,0.12444608567208272,0.30908419497784345,1
1620,E02001693,0.5979623824451411,0.0054858934169279,0.007053291536050157,0.1974921630094044,0.27586206896551724,0.11206896551724138,0.40203761755485895,1
1621,E02001694,0.7048063127690101,0.005380200860832138,0.011836441893830704,0.2299139167862267,0.3249641319942611,0.1327116212338594,0.29519368723098993,1
1622,E02001695,0.6879727685325264,0.0045385779122541605,0.009077155824508321,0.17322239031770045,0.3687594553706505,0.132375189107413,0.3120272314674735,1
1623,E02001696,0.7116502400808693,0.0027798837503158957,0.011624968410411928,0.24892595400555978,0.31589588071771546,0.1324235531968663,0.28834975991913064,1
1624,E02001697,0.6916841789252477,0.004803362353647553,0.012008405884118884,0.18943260282197538,0.3308315821074752,0.15460822575803063,0.3083158210747523,1
1625,E02001698,0.6975579211020664,0.0034439574201628053,0.012836568566061366,0.14214151534126487,0.4029430181590482,0.13619286161552913,0.3024420788979336,1
1626,E02001699,0.650197628458498,0.002635046113306983,0.007905138339920948,0.20520421607378128,0.31554677206851117,0.1189064558629776,0.34980237154150196,1
1627,E02001700,0.7088190015394765,0.003078953155926985,0.010556410820321091,0.2153067956894656,0.3408840994062019,0.13899274246756102,0.2911809984605234,1
1628,E02001701,0.6807184750733137,0.004765395894428153,0.009530791788856305,0.17265395894428154,0.3383431085043988,0.15542521994134897,0.3192815249266862,1
1629,E02001702,0.6446043165467625,0.0037410071942446045,0.011798561151079136,0.2166906474820144,0.2846043165467626,0.12776978417266188,0.3553956834532374,1
1630,E02001703,0.7046092184368737,0.004408817635270541,0.012024048096192385,0.2,0.331062124248497,0.15711422845691383,0.29539078156312626,1
1631,E02001704,0.5951515151515151,0.0048484848484848485,0.011212121212121211,0.18818181818181817,0.26242424242424245,0.12848484848484848,0.40484848484848485,1
1632,E02001706,0.7194074074074074,0.005037037037037037,0.009481481481481481,0.2322962962962963,0.32414814814814813,0.14844444444444443,0.2805925925925926,1
1633,E02001707,0.6755218216318786,0.005421523448088913,0.013553808620222282,0.20818650040661427,0.32095418812686366,0.12740580103008944,0.32447817836812143,1
1634,E02001709,0.7166855845629966,0.012485811577752554,0.013393870601589104,0.20476730987514188,0.33643586833144157,0.14960272417707152,0.2833144154370034,1
1635,E02001710,0.627906976744186,0.006801228609039052,0.012724879333040808,0.2277314611671786,0.2531812198332602,0.1274681878016674,0.37209302325581395,1
1636,E02001711,0.66241890639481,0.004402224281742354,0.013438368860055607,0.24212233549582948,0.26042632066728455,0.14202965708989806,0.33758109360519,1
1637,E02001712,0.6590361445783133,0.00963855421686747,0.0163855421686747,0.22,0.2532530120481928,0.15975903614457831,0.3409638554216867,1
1638,E02001713,0.6830326558575017,0.010276318794245261,0.016898835350536653,0.2160310573190226,0.2911623658369491,0.14866407855674812,0.3169673441424983,1
1639,E02001714,0.746095717884131,0.012090680100755667,0.013350125944584382,0.2075566750629723,0.35465994962216624,0.15843828715365238,0.253904282115869,1
1640,E02001715,0.6777483173567204,0.006526616357332245,0.013257189475831124,0.24678768101162554,0.2869671629614522,0.1242096675504793,0.32225168264327964,1
1641,E02001718,0.6450523471800067,0.005741303613644039,0.008780817291455589,0.2283012495778453,0.2695035460992908,0.13272543059777103,0.35494765281999324,1
1642,E02001719,0.7084439723844929,0.01009028146574615,0.015666489644184812,0.25199150292087097,0.2809346787041954,0.14976101964949548,0.2915560276155072,1
1643,E02001720,0.7503004807692307,0.036959134615384616,0.01171875,0.2527043269230769,0.1622596153846154,0.28665865384615385,0.24969951923076922,1
1644,E02001721,0.65514453203962,0.0032342834040832826,0.014958560743885184,0.22741055184960582,0.2803719425914696,0.12916919345057612,0.34485546796038,1
1645,E02001722,0.6655405405405406,0.004343629343629344,0.013030888030888031,0.22273166023166024,0.29584942084942084,0.1295849420849421,0.3344594594594595,1
1646,E02001723,0.711864406779661,0.009887005649717515,0.011299435028248588,0.1987994350282486,0.3700564971751412,0.12182203389830508,0.288135593220339,1
1647,E02001724,0.6532733914020792,0.01938746838999719,0.011239112110143298,0.27001966844619274,0.12110143298679404,0.23152570946895196,0.34672660859792076,1
1648,E02001725,0.6116571428571429,0.013485714285714285,0.013485714285714285,0.28982857142857144,0.14971428571428572,0.14514285714285713,0.38834285714285716,1
1649,E02001726,0.6845637583892618,0.007550335570469799,0.016149328859060404,0.1600251677852349,0.3821308724832215,0.11870805369127517,0.31543624161073824,1
1650,E02001727,0.6530916314874596,0.005959771542090887,0.014154457412465855,0.20437049913086666,0.30494164390365036,0.1236652594983859,0.34690836851254037,1
1651,E02001728,0.6665113027266372,0.003495688650664181,0.012351433232346772,0.21323700769051504,0.2969004893964111,0.14052668375670008,0.33348869727336283,1
1652,E02001729,0.6845456771981386,0.034533431300514325,0.013960323291697281,0.12539799167278962,0.42738182708792555,0.08327210384521186,0.31545432280186136,1
1653,E02001732,0.664765784114053,0.008961303462321792,0.01384928716904277,0.20325865580448066,0.3083503054989817,0.13034623217922606,0.33523421588594704,1
1654,E02001734,0.6621700879765395,0.008797653958944282,0.01378299120234604,0.18240469208211144,0.34017595307917886,0.11700879765395894,0.3378299120234604,1
1655,E02001735,0.6516308119361555,0.006245662734212352,0.011450381679389313,0.238029146426093,0.2768910478834143,0.1190145732130465,0.34836918806384454,1
1656,E02001737,0.579185520361991,0.004524886877828055,0.012182387747998607,0.2018795683954055,0.25339366515837103,0.10720501218238775,0.42081447963800905,1
1657,E02001738,0.7465596330275229,0.005351681957186544,0.015672782874617736,0.18501529051987767,0.3654434250764526,0.17507645259938837,0.25344036697247707,1
1658,E02001739,0.6414053426248548,0.005807200929152149,0.012195121951219513,0.2415795586527294,0.2575493612078978,0.12427409988385599,0.3585946573751452,1
1659,E02001740,0.7755102040816326,0.0026052974381241857,0.015197568389057751,0.2653061224489796,0.3082935301780287,0.18410768562744248,0.22448979591836735,1
1660,E02001741,0.6372365964257135,0.005868231528407575,0.010402774073086157,0.1947185916244332,0.286476393704988,0.1397706054947986,0.3627634035742865,1
1661,E02001742,0.6893241167434716,0.008064516129032258,0.009600614439324117,0.22311827956989247,0.2887864823348694,0.1597542242703533,0.3106758832565284,1
1662,E02001743,0.6544454628780935,0.00458295142071494,0.012832263978001834,0.2728383745798961,0.20867705468988695,0.15551481820959365,0.34555453712190654,1
1663,E02001744,0.6849538294405214,0.005703422053231939,0.012221618685497012,0.2857142857142857,0.23601303639326454,0.14530146659424226,0.31504617055947853,1
1664,E02001745,0.6783952647155541,0.004932587964485367,0.013811246300559027,0.2545215389674449,0.26438671489641563,0.14074317658664912,0.3216047352844459,1
1665,E02001746,0.6737393221273078,0.004133370074400662,0.013226784238082117,0.256268944612841,0.2570956186277211,0.14301460457426288,0.3262606778726922,1
1666,E02001747,0.6610169491525424,0.005534417156693186,0.017986855759252855,0.2033898305084746,0.30058803182289867,0.1335178139052231,0.3389830508474576,1
1667,E02001748,0.7169760559591069,0.0053806833467850415,0.016142050040355124,0.28544525154694644,0.255044390637611,0.1549636803874092,0.2830239440408932,1
1668,E02001749,0.6567265333785157,0.0027109454422229754,0.014910199932226365,0.22128092172145036,0.2782107760081328,0.13961369027448323,0.3432734666214842,1
1669,E02001750,0.7278415015641293,0.006256517205422315,0.014250955856795273,0.20959332638164754,0.34515119916579773,0.15258950295446647,0.2721584984358707,1
1670,E02001751,0.6902390438247012,0.005312084993359893,0.019256308100929615,0.25066401062417,0.26693227091633465,0.14807436918990705,0.3097609561752988,1
1671,E02001752,0.6622144112478031,0.00210896309314587,0.014411247803163444,0.26748681898066784,0.2478031634446397,0.13040421792618628,0.33778558875219683,1
1672,E02001753,0.571925387290547,0.005058488776478028,0.0094846664558963,0.2171988618400253,0.22004426177679418,0.12013910844135314,0.4280746127094531,1
1673,E02001754,0.6379928315412187,0.005734767025089606,0.017204301075268817,0.210752688172043,0.26523297491039427,0.13906810035842293,0.36200716845878134,1
1674,E02001755,0.704598235020901,0.006734788666976312,0.014630747793776126,0.2540640966093823,0.2768230376219229,0.15234556432884347,0.2954017649790989,1
1675,E02001756,0.6325411334552102,0.005027422303473492,0.013939670932358319,0.2376599634369287,0.24291590493601461,0.1329981718464351,0.36745886654478976,1
1676,E02001757,0.6692056583242655,0.004715270221254987,0.011244105912223431,0.2140007254261879,0.3108451215088865,0.12840043525571274,0.3307943416757345,1
1677,E02001758,0.6763664962642548,0.005505308690523005,0.013370035391270154,0.22532441997640582,0.29414077860794335,0.13802595359811246,0.3236335037357452,1
1678,E02001759,0.5076233183856502,0.0029895366218236174,0.0068759342301943195,0.20298953662182362,0.19252615844544096,0.10224215246636771,0.4923766816143498,1
1679,E02001760,0.6304410492937446,0.003459210147016431,0.014413375612568464,0.2897088498126261,0.20928221389449408,0.11357739982703949,0.3695589507062554,1
1680,E02001761,0.6538908246225319,0.004645760743321719,0.008130081300813009,0.22996515679442509,0.28145567169957414,0.129694154084398,0.34610917537746805,1
1681,E02001762,0.697265625,0.0029296875,0.01171875,0.2526041666666667,0.291015625,0.13899739583333334,0.302734375,1
1682,E02001763,0.6261246251249584,0.0016661112962345886,0.012329223592135955,0.2572475841386205,0.22259246917694103,0.13228923692102632,0.37387537487504163,1
1683,E02001764,0.5240932642487046,0.00466321243523316,0.009067357512953367,0.22590673575129533,0.18756476683937823,0.09689119170984456,0.47590673575129533,1
1684,E02001765,0.6257790368271955,0.00396600566572238,0.014730878186968839,0.2640226628895184,0.21813031161473087,0.12492917847025496,0.3742209631728045,1
1685,E02001766,0.5925065349985478,0.004356665698518733,0.015103107754864944,0.21580017426662795,0.23380772582050538,0.12343886145803079,0.4074934650014522,1
1686,E02001767,0.5895144474232946,0.00506404527852249,0.014894250819183795,0.2201370271075365,0.22341376228775692,0.1260053619302949,0.4104855525767054,1
1687,E02001768,0.5810480586478415,0.005158837903882704,0.014390442573988596,0.17187075753461853,0.28699429812652727,0.10263372250882433,0.4189519413521586,1
1688,E02001769,0.4866026289180991,0.005813953488372093,0.00935288169868554,0.16557128412537916,0.224469160768453,0.08139534883720931,0.5133973710819009,1
1689,E02001770,0.5602551191675059,0.004028197381671702,0.011413225914736489,0.1772406847935549,0.26351124538435716,0.10406176569318563,0.43974488083249413,1
1690,E02001771,0.6724324324324324,0.004324324324324324,0.012612612612612612,0.20252252252252254,0.32504504504504506,0.12792792792792793,0.32756756756756755,1
1691,E02001772,0.6049023680930619,0.005816368923971749,0.01080182800166182,0.17781470710427918,0.294557540506855,0.11591192355629414,0.3950976319069381,1
1692,E02001773,0.7259635747564591,0.005506141465480729,0.016518424396442185,0.16857263871241,0.39855993223210506,0.13680643795002118,0.2740364252435409,1
1693,E02001774,0.5759493670886076,0.004746835443037975,0.0122626582278481,0.17602848101265822,0.25079113924050633,0.13212025316455697,0.4240506329113924,1
1694,E02001775,0.6679135494596842,0.0029093931837073984,0.015378221113881962,0.22984206151288444,0.3021612635078969,0.11762261014131338,0.3320864505403159,1
1695,E02001776,0.6581113801452785,0.004842615012106538,0.01162227602905569,0.20823244552058112,0.2854721549636804,0.14794188861985472,0.3418886198547216,1
1696,E02001777,0.6623973727422003,0.004269293924466338,0.008866995073891626,0.17996715927750412,0.3336617405582923,0.135632183908046,0.33760262725779966,1
1697,E02001778,0.548951048951049,0.002797202797202797,0.013986013986013986,0.19615384615384615,0.22272727272727272,0.11328671328671329,0.45104895104895104,1
1698,E02001779,0.6102970297029703,0.0039603960396039604,0.013069306930693069,0.20514851485148514,0.26574257425742576,0.12237623762376237,0.3897029702970297,1
1699,E02001780,0.6850335070737156,0.004095309009679821,0.01675353685778109,0.21295606850335072,0.30491437081161576,0.14631422189128815,0.3149664929262844,1
1700,E02001781,0.6234375,0.00546875,0.009765625,0.238671875,0.2453125,0.12421875,0.3765625,1
1701,E02001782,0.6790894889533586,0.0037937960276723946,0.01316670386074537,0.19281410399464405,0.317116715018969,0.15219817005132782,0.32091051104664137,1
1702,E02001783,0.7074873096446701,0.00666243654822335,0.01649746192893401,0.29536802030456855,0.26078680203045684,0.1281725888324873,0.29251269035532995,1
1703,E02001784,0.6730835338604332,0.0034376074252320385,0.012031625988312134,0.1887246476452389,0.33413544173255416,0.1347542110690959,0.3269164661395669,1
1704,E02001785,0.6574992911823079,0.0022682166146867026,0.013892826764956054,0.188829033172668,0.3229373405160193,0.1295718741139779,0.34250070881769207,1
1705,E02001786,0.6397295556986478,0.0028976175144880875,0.012556342562781713,0.21345782356728912,0.29298132646490666,0.11783644558918223,0.36027044430135224,1
1706,E02001787,0.684863523573201,0.0041356492969396195,0.008271298593879239,0.184863523573201,0.35525227460711334,0.13234077750206782,0.315136476426799,1
1707,E02001788,0.6616654163540885,0.0037509377344336083,0.012378094523630907,0.20855213803450862,0.3057014253563391,0.1312828207051763,0.33833458364591146,1
1708,E02001789,0.7365892714171337,0.0024019215372297837,0.01721377101681345,0.13610888710968774,0.42634107285828665,0.1545236188951161,0.2634107285828663,1
1709,E02001790,0.6937452326468345,0.005339435545385202,0.012204424103737605,0.1857360793287567,0.34820747520976353,0.14225781845919147,0.30625476735316554,1
1710,E02001791,0.737344398340249,0.0033195020746887966,0.014522821576763486,0.16887966804979254,0.395850622406639,0.15477178423236515,0.26265560165975105,1
1711,E02001792,0.7119314436387607,0.005603164139749505,0.013843111404087014,0.14897824653922215,0.4057350032959789,0.13777191825972313,0.2880685563612393,1
1712,E02001793,0.6242171189979123,0.0013048016701461378,0.014091858037578288,0.27792275574112735,0.22494780793319416,0.10594989561586639,0.3757828810020877,1
1713,E02001794,0.6739803820340733,0.0043882292204439855,0.010841507485802787,0.2563242127000516,0.28962312854930305,0.11280330407847186,0.3260196179659267,1
1714,E02001795,0.5898526077097506,0.0036848072562358277,0.011054421768707483,0.20266439909297052,0.2522675736961451,0.12018140589569161,0.41014739229024944,1
1715,E02001796,0.5810715128628747,0.003540240736370073,0.011800802454566911,0.1550625442530092,0.29077177248052866,0.11989615293839981,0.4189284871371253,1
1716,E02001797,0.7145631067961165,0.003883495145631068,0.008932038834951457,0.18446601941747573,0.37281553398058254,0.14446601941747572,0.2854368932038835,1
1717,E02001798,0.7079571106094809,0.005079006772009029,0.012979683972911963,0.2677765237020316,0.29006772009029347,0.13205417607223477,0.2920428893905192,1
1718,E02001799,0.6520206766917294,0.003994360902255639,0.009868421052631578,0.26973684210526316,0.24201127819548873,0.12640977443609022,0.3479793233082707,1
1719,E02001800,0.6901408450704225,0.006036217303822937,0.014755197853789403,0.22233400402414488,0.30482897384305835,0.14218645204560698,0.30985915492957744,1
1720,E02001801,0.6364790520524757,0.005924672027084215,0.01184934405416843,0.16673719847651292,0.35674989420228526,0.09521794329242489,0.3635209479475243,1
1721,E02001802,0.6883942766295708,0.005723370429252782,0.010492845786963434,0.2775834658187599,0.26581875993640697,0.1287758346581876,0.31160572337042924,1
1722,E02001803,0.49199793495095506,0.013422818791946308,0.011615900877645843,0.15074858027878163,0.2284460505937016,0.08776458440887971,0.5080020650490449,1
1723,E02001804,0.6855575868372943,0.0029250457038391227,0.010968921389396709,0.229981718464351,0.3170018281535649,0.1246800731261426,0.31444241316270566,1
1724,E02001805,0.6948529411764706,0.00857843137254902,0.016339869281045753,0.16094771241830066,0.3737745098039216,0.1352124183006536,0.30514705882352944,1
1725,E02001806,0.5034067085953878,0.005241090146750524,0.01179245283018868,0.17426624737945492,0.22641509433962265,0.08569182389937106,0.49659329140461217,1
1726,E02001807,0.7243212986286034,0.0041981528127623844,0.009795689896445563,0.24517212426532325,0.3143017072488105,0.15085362440526168,0.2756787013713966,1
1727,E02001808,0.6675358539765319,0.01086484137331595,0.01303780964797914,0.1521077792264233,0.3720121686223381,0.11951325510647545,0.3324641460234681,1
1728,E02001809,0.6745045347665435,0.0026872690628149142,0.013436345314074572,0.17836748404433994,0.34195498824319787,0.13805844810211623,0.3254954652334565,1
1729,E02001810,0.6902583423035522,0.004843918191603875,0.011571582346609257,0.2182454251883746,0.31512378902045207,0.14047362755651238,0.3097416576964478,1
1730,E02001811,0.6504391468005019,0.0027603513174404015,0.009535759096612296,0.22710163111668757,0.2961104140526976,0.11493099121706399,0.34956085319949814,1
1731,E02001812,0.7265698219306467,0.006326148078725398,0.01218369259606373,0.12933458294283037,0.42783505154639173,0.15089034676663543,0.2734301780693533,1
1732,E02001813,0.6821798890764408,0.003617072582589824,0.011815770436460092,0.2720038582107548,0.27055702917771884,0.12418615866891729,0.3178201109235592,1
1733,E02001814,0.6773353181987346,0.00446594715295869,0.012281354670636397,0.20952735392631186,0.3100111648678824,0.1410494975809453,0.32266468180126534,1
1734,E02001815,0.7455230914231856,0.006126295947219604,0.01413760603204524,0.17789820923656927,0.3923185673892554,0.15504241281809614,0.2544769085768143,1
1735,E02001816,0.5758106923751095,0.00408997955010225,0.010224948875255624,0.21092608822670172,0.24773590417762198,0.10283377154542798,0.42418930762489043,1
1736,E02001817,0.6738617200674536,0.004384485666104553,0.01315345699831366,0.20269814502529512,0.3231028667790894,0.13052276559865092,0.32613827993254635,1
1737,E02001818,0.7042600344742674,0.003939916276779119,0.01108101452844127,0.21275547894607238,0.33538537306082244,0.14109825166215217,0.29573996552573256,1
1738,E02001819,0.7199230028873917,0.0028873917228103944,0.012832852101379532,0.15174847609881295,0.4141803015720244,0.13827398139236446,0.28007699711260825,1
1739,E02001820,0.737585199610516,0.005598831548198637,0.012414800389483933,0.2310126582278481,0.34469328140214217,0.14386562804284322,0.26241480038948395,1
1740,E02001821,0.7318181818181818,0.005371900826446281,0.012396694214876033,0.18264462809917356,0.384297520661157,0.14710743801652892,0.2681818181818182,1
1741,E02001822,0.7146319297182672,0.00545289306270827,0.013329294153286883,0.20902756740381703,0.3408058164192669,0.14601635867918814,0.28536807028173283,1
1742,E02001823,0.6996024985803521,0.0028392958546280523,0.013344690516751846,0.24900624645088018,0.31686541737649065,0.11754684838160136,0.30039750141964794,1
1743,E02001824,0.6682051282051282,0.0041025641025641026,0.015384615384615385,0.1882051282051282,0.3376923076923077,0.12282051282051282,0.33179487179487177,1
1744,E02001825,0.6569096538136786,0.0033774275260343373,0.017168589924007882,0.1987053194483535,0.3256403039684773,0.11201801294680552,0.3430903461863214,1
1745,E02001826,0.6857931880945075,0.0033752684872660325,0.01350107394906413,0.2218471923903038,0.33046946916231973,0.11660018410555385,0.3142068119054925,1
1746,E02001827,0.7205770690964313,0.008731966590736523,0.016704631738800303,0.14502657555049356,0.4062262718299165,0.14388762338648445,0.27942293090356873,1
1747,E02001828,0.6651757188498403,0.00926517571884984,0.016293929712460065,0.1623003194888179,0.3329073482428115,0.14440894568690096,0.3348242811501597,1
1748,E02001829,0.7689722766732008,0.01148137776533184,0.018762251470176423,0.18146177541304956,0.4052086250350042,0.15205824698963877,0.23102772332679922,1
1749,E02001830,0.7407221664994985,0.012286860581745235,0.017803410230692075,0.13691073219658978,0.42527582748244735,0.14844533600802406,0.2592778335005015,1
1750,E02001831,0.6846085409252669,0.010898576512455516,0.01846085409252669,0.1972864768683274,0.30805160142348753,0.14991103202846975,0.3153914590747331,1
1751,E02001832,0.698514418875619,0.009612583745994756,0.013399359161083601,0.14448004660646666,0.386251092339062,0.14477133702301195,0.301485581124381,1
1752,E02001833,0.7806367204535543,0.01744439598778892,0.01744439598778892,0.1648495420846053,0.425207152202355,0.15569123419101613,0.21936327954644572,1
1753,E02001834,0.7250830564784053,0.009966777408637873,0.019933554817275746,0.20888704318936877,0.34177740863787376,0.14451827242524917,0.2749169435215947,1
1754,E02001835,0.6555403556771546,0.0106703146374829,0.014774281805745554,0.19015047879616964,0.30150478796169633,0.1384404924760602,0.3444596443228454,1
1755,E02001836,0.7412209616423555,0.012155591572123177,0.014046461372231226,0.15262020529443543,0.42166396542409507,0.14073473797947056,0.25877903835764454,1
1756,E02001837,0.7041625371655104,0.010654112983151635,0.024777006937561942,0.19772051536174431,0.34241823587710607,0.1285926660059465,0.2958374628344896,1
1757,E02001838,0.7350157728706624,0.010725552050473186,0.016719242902208203,0.1365930599369085,0.41798107255520506,0.1529968454258675,0.26498422712933756,1
1758,E02001839,0.6558073654390935,0.007790368271954674,0.019475920679886686,0.15686968838526913,0.3473796033994334,0.12429178470254958,0.34419263456090654,1
1759,E02001840,0.6604467805519054,0.010249671484888305,0.024967148488830485,0.17056504599211564,0.32798948751642576,0.1266754270696452,0.33955321944809463,1
1760,E02001841,0.7603027754415476,0.011354079058031959,0.019764507989907486,0.127838519764508,0.45458368376787217,0.14676198486122793,0.2396972245584525,1
1761,E02001842,0.7329348851840202,0.02516514627241271,0.01887385970430953,0.11670336583831394,0.46366782006920415,0.1085246932997798,0.2670651148159799,1
1762,E02001843,0.6811134601832276,0.010570824524312896,0.01620859760394644,0.17159971811134603,0.34108527131782945,0.1416490486257928,0.3188865398167724,1
1763,E02001844,0.5967960288808665,0.010830324909747292,0.01895306859205776,0.15072202166064982,0.29287003610108303,0.12342057761732853,0.4032039711191336,1
1764,E02001845,0.7107680999632489,0.015067989709665565,0.016905549430356485,0.17199558985667035,0.3869900771775083,0.11980889378904815,0.2892319000367512,1
1765,E02001846,0.6647433950804738,0.013058001822046765,0.021560886729426056,0.1576070452474947,0.3489219556635287,0.12359550561797752,0.33525660491952625,1
1766,E02001847,0.7204757858963466,0.0076465590484282074,0.016142735768903994,0.1631265930331351,0.403143585386576,0.1304163126593033,0.27952421410365336,1
1767,E02001848,0.7454755487100501,0.009241432422025414,0.015017327685791297,0.13900654601463228,0.47092799383904504,0.11128224874855602,0.25452445128994994,1
1768,E02001849,0.6488447071466953,0.011284255776464266,0.022837184309511014,0.17275658248253628,0.33449758194519075,0.10746910263299302,0.35115529285330466,1
1769,E02001850,0.7392739273927392,0.02277227722772277,0.022112211221122113,0.06996699669966996,0.5415841584158416,0.08283828382838283,0.2607260726072607,1
1770,E02001851,0.6629446896909894,0.01116593092703194,0.017917424045702415,0.16619059984419632,0.3435471306154246,0.12412360425863413,0.33705531030901065,1
1771,E02001852,0.6415557112824106,0.016818500350385426,0.020322354590049056,0.11807988787666433,0.3798177995795375,0.10651716888577435,0.3584442887175893,1
1772,E02001855,0.6479809976247031,0.006175771971496437,0.014014251781472684,0.2356294536817102,0.2596199524940618,0.13254156769596198,0.35201900237529693,1
1773,E02001856,0.6909645232815964,0.021618625277161862,0.02106430155210643,0.10421286031042129,0.4501108647450111,0.09395787139689579,0.30903547671840353,1
1774,E02001857,0.6038751345532831,0.013814137064944384,0.022425547183351272,0.11194833153928956,0.3677789738069609,0.087908144958737,0.3961248654467169,1
1775,E02001858,0.5868152274837511,0.025998142989786442,0.017641597028783658,0.047972763850201175,0.4447539461467038,0.05044877746827608,0.41318477251624885,1
1776,E02001859,0.7851296043656207,0.018076398362892224,0.023192360163710776,0.035811732605729875,0.6725784447476125,0.03547066848567531,0.21487039563437926,1
1777,E02001860,0.7445175438596491,0.041301169590643276,0.016812865497076022,0.04422514619883041,0.5891812865497076,0.05299707602339181,0.25548245614035087,1
1778,E02001861,0.7001723147616312,0.019529006318207927,0.026995979322228605,0.032452613440551406,0.5809879379666858,0.040206777713957496,0.2998276852383688,1
1779,E02001862,0.749613601236476,0.033075734157650694,0.02071097372488408,0.03894899536321484,0.6043276661514683,0.05255023183925812,0.250386398763524,1
1780,E02001863,0.719721767594108,0.008183306055646482,0.02905073649754501,0.032324058919803604,0.6117021276595744,0.038461538461538464,0.280278232405892,1
1781,E02001865,0.7710986082321587,0.054190109564702396,0.02220906129700918,0.03701510216168197,0.615339058335801,0.04234527687296417,0.22890139176784127,1
1782,E02001866,0.7091491634033464,0.020647917408330368,0.02029191883232467,0.027767888928444288,0.6023495906016376,0.03809184763260947,0.2908508365966536,1
1783,E02001867,0.6961389961389961,0.011969111969111969,0.03088803088803089,0.03436293436293436,0.5818532818532819,0.037065637065637064,0.30386100386100384,1
1784,E02001868,0.8238874096614682,0.006846709775580068,0.030429821224800303,0.04412324077596044,0.6911373145682769,0.051350323316850514,0.17611259033853177,1
1785,E02001869,0.6558102131081625,0.016083634901487735,0.02251708886208283,0.06513872135102533,0.49859268194611983,0.05347808604744672,0.34418978689183755,1
1786,E02001870,0.8194714881780251,0.011404728789986092,0.02364394993045897,0.056189151599443675,0.6809457579972183,0.04728789986091794,0.18052851182197496,1
1787,E02001871,0.6344478786175892,0.006462489463332397,0.02051137960101152,0.16999157066591739,0.32958696262995224,0.10789547625737567,0.3655521213824108,1
1788,E02001872,0.6713173264114212,0.007462686567164179,0.020116807268007787,0.2290720311486048,0.28942245295262814,0.12524334847501623,0.32868267358857883,1
1789,E02001873,0.695128076343546,0.027122049221496736,0.025113008538422903,0.06554495228528377,0.5205926670015067,0.05675539929683576,0.30487192365645405,1
1790,E02001874,0.7916511367871786,0.005218039508013418,0.024599329109206113,0.03130823704808051,0.6939992545657846,0.036526276556093924,0.20834886321282148,1
1791,E02001875,0.645092676997873,0.013977514433302947,0.01701610452749924,0.09541172895776359,0.4597386812518991,0.05894864782740808,0.354907323002127,1
1792,E02001876,0.5731042007637752,0.021003818876159302,0.012002182214948172,0.07419530823786143,0.41189307146753956,0.054009819967266774,0.4268957992362248,1
1793,E02001877,0.8123018389346861,0.011731135066582118,0.0212428662016487,0.017755231452124286,0.7358909321496513,0.02568167406467977,0.1876981610653139,1
1794,E02001878,0.7581240768094535,0.011447562776957163,0.027695716395864108,0.03692762186115214,0.6399556868537666,0.042097488921713444,0.24187592319054652,1
1795,E02001879,0.6970491803278689,0.02098360655737705,0.020655737704918034,0.053442622950819675,0.5337704918032787,0.06819672131147542,0.30295081967213117,1
1796,E02001880,0.7508741258741258,0.011363636363636364,0.027097902097902096,0.16375291375291376,0.44085081585081587,0.10780885780885781,0.2491258741258741,1
1797,E02001881,0.7863809194607674,0.008987210508123056,0.023159350155547875,0.0394054614586934,0.6716211545108883,0.04320774282751469,0.21361908053923262,1
1798,E02001882,0.6609794628751975,0.010110584518167456,0.02306477093206951,0.09447077409162717,0.46129541864139023,0.07203791469194312,0.3390205371248025,1
1799,E02001883,0.6376172090457805,0.008549365692222834,0.019029233314947602,0.17567567567567569,0.3223938223938224,0.11196911196911197,0.36238279095421955,1
1800,E02001884,0.842126459927507,0.008457511075312122,0.022956101490132903,0.015304067660088603,0.7728554168344745,0.022553362867498993,0.15787354007249296,1
1801,E02001886,0.6821325648414985,0.03602305475504323,0.01440922190201729,0.08213256484149856,0.47089337175792506,0.07867435158501442,0.31786743515850147,1
1802,E02001888,0.7343014128728415,0.008241758241758242,0.02040816326530612,0.152276295133438,0.4262166405023548,0.1271585557299843,0.26569858712715855,1
