,GEOGRAPHY_CODE,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language",Total: All households
1127,E02001189,0.9585304759254105,0.019482326746451433,0.002226551628165878,0.019760645699972167,3593.0
1128,E02001190,0.9222381635581062,0.02065997130559541,0.018077474892395983,0.03902439024390244,3485.0
1129,E02001191,0.9809958190801976,0.009502090459901177,0.002280501710376283,0.007221588749524895,2631.0
1130,E02001192,0.9327966398319916,0.03080154007700385,0.0038501925096254812,0.03255162758137907,2857.0
1131,E02001193,0.9418990703851262,0.020252324037184594,0.005644090305444887,0.032204515272244355,3012.0
1132,E02001194,0.9356659142212189,0.035364936042136946,0.005267118133935289,0.023702031602708805,2658.0
1133,E02001195,0.9761175750153093,0.010716472749540722,0.0027556644213104714,0.010410287813839559,3266.0
1134,E02001196,0.9807130333138515,0.009935710111046173,0.0035067212156633548,0.0058445353594389245,3422.0
1135,E02001197,0.9359512009149829,0.030880670987418986,0.008387342737323675,0.024780785360274494,2623.0
1136,E02001198,0.9742976688583384,0.010161386730424387,0.00328750747160789,0.012253436939629408,3346.0
1137,E02001199,0.909973521624007,0.05030891438658429,0.007649308620182407,0.032068255369226244,3399.0
1138,E02001200,0.884643644379133,0.02914523634582415,0.017144256674014206,0.06906686260102865,4083.0
1139,E02001201,0.9784640390085331,0.01259650548557497,0.0016253555465258025,0.007314099959366111,2461.0
1140,E02001202,0.909433962264151,0.027044025157232705,0.007547169811320755,0.0559748427672956,3180.0
1141,E02001203,0.9873778501628665,0.009771986970684038,0.00040716612377850165,0.0024429967426710096,2456.0
1142,E02001204,0.9535129424194401,0.017432646592709985,0.006339144215530904,0.02271526677231907,3786.0
1143,E02001205,0.9488793754721733,0.015361369932007051,0.00554016620498615,0.030219088390833544,3971.0
1144,E02001206,0.9738709677419355,0.012903225806451613,0.0025806451612903226,0.01064516129032258,3100.0
1145,E02001207,0.9734693877551021,0.013605442176870748,0.0027210884353741495,0.01020408163265306,2940.0
1146,E02001208,0.9555878084179971,0.019158200290275762,0.006095791001451379,0.019158200290275762,3445.0
1147,E02001209,0.9375181633246149,0.026445800639349027,0.006102877070619006,0.02993315896541703,3441.0
1148,E02001210,0.9553072625698324,0.018731514952349655,0.009858692080184028,0.016102530397633912,3043.0
1149,E02001211,0.9124760076775432,0.042994241842610366,0.018809980806142036,0.025719769673704415,2605.0
1150,E02001212,0.9116331096196868,0.03616703952274422,0.01715137956748695,0.035048471290082026,2682.0
1151,E02001213,0.94644527595884,0.01894293732460243,0.005846585594013096,0.028765201122544434,4276.0
1152,E02001214,0.8846153846153846,0.06683480453972257,0.012925598991172762,0.03562421185372005,3172.0
1153,E02001215,0.9851541682527598,0.007993909402360106,0.001903311762466692,0.0049486105824134,2627.0
1154,E02001216,0.9458483754512635,0.02707581227436823,0.007821901323706379,0.019253910950661854,3324.0
1155,E02001217,0.9346301020408163,0.02295918367346939,0.010841836734693877,0.031568877551020405,3136.0
1156,E02001218,0.9423484527342094,0.030945315811784654,0.005510809665112336,0.0211954217888936,2359.0
1157,E02001219,0.9702702702702702,0.017117117117117116,0.004054054054054054,0.008558558558558558,2220.0
1158,E02001220,0.9327006039689387,0.034943917169974116,0.012510785159620362,0.01984469370146678,2318.0
1159,E02001221,0.9740150880134115,0.013830678960603521,0.0020955574182732607,0.010058675607711651,2386.0
1160,E02001222,0.8879239040529363,0.07733664185277088,0.01282051282051282,0.021918941273779982,2418.0
1161,E02001223,0.9456560600643547,0.027529495888451914,0.006792992491955667,0.020021451555237754,2797.0
1162,E02001224,0.9791993720565149,0.014521193092621664,0.0015698587127158557,0.004709576138147566,2548.0
1163,E02001225,0.9524595576097722,0.02575107296137339,0.006602839220864972,0.015186530207989435,3029.0
1164,E02001226,0.9038737446197992,0.054878048780487805,0.01291248206599713,0.028335724533715925,2788.0
1165,E02001227,0.9674239177025289,0.018002571795970854,0.0030004286326618087,0.011573081868838405,2333.0
1166,E02001228,0.9539499801508535,0.0222310440651052,0.004763795156808257,0.019055180627233027,2519.0
1167,E02001229,0.973656029128293,0.01113728849860784,0.0017134289997858213,0.013493253373313344,4669.0
1168,E02001230,0.8904518329070759,0.056692242114237,0.007246376811594203,0.04560954816709292,2346.0
1169,E02001231,0.9713487071977638,0.013277428371767994,0.005590496156533892,0.009783368273934312,2862.0
1170,E02001232,0.8696013289036545,0.04097452934662237,0.0221483942414175,0.06727574750830564,3612.0
1171,E02001233,0.915826911677534,0.03704801422643746,0.012448132780082987,0.03467694131594547,3374.0
1172,E02001234,0.8819380558111009,0.0410916896657467,0.01839926402943882,0.05857099049371359,3261.0
1173,E02001235,0.8760222440300949,0.052011776251226695,0.014393195943735688,0.05757278377494275,3057.0
1174,E02001236,0.940952380952381,0.021333333333333333,0.006857142857142857,0.030857142857142857,2625.0
1175,E02001237,0.9663321463256718,0.01715765619941729,0.005827128520556815,0.01068306895435416,3089.0
1176,E02001238,0.9533766600734671,0.01864933597061317,0.009324667985306585,0.01864933597061317,3539.0
1177,E02001239,0.926009530975671,0.02708803611738149,0.014296463506395787,0.03260596940055179,3987.0
1178,E02001240,0.9266717325227963,0.028495440729483283,0.010258358662613981,0.034574468085106384,2632.0
1179,E02001241,0.7515382983237853,0.0914491831105453,0.03267557818799066,0.12433694037767876,4713.0
1180,E02001242,0.9411357340720221,0.03150969529085872,0.006925207756232687,0.020429362880886426,2888.0
1181,E02001243,0.9678515420805018,0.015682174594877155,0.0036591740721380033,0.01280710925248301,3826.0
1182,E02001244,0.9752496743378203,0.012592270950933565,0.0017368649587494573,0.010421189752496743,2303.0
1183,E02001245,0.9414849572177754,0.02070107645597571,0.004416229643941485,0.03339773668230748,3623.0
1184,E02001246,0.9604022627278441,0.0147705845380264,0.007228158390949088,0.01759899434318039,3182.0
1185,E02001247,0.943206106870229,0.01801526717557252,0.007022900763358778,0.0317557251908397,3275.0
1186,E02001248,0.943464929091606,0.02242238405519356,0.006707550785741663,0.027405136067458796,5218.0
1187,E02001249,0.9397878891549778,0.020526855969893943,0.00786862812179268,0.03181662675333562,2923.0
1188,E02001250,0.9780701754385965,0.014619883040935672,0.0007309941520467836,0.006578947368421052,2736.0
1189,E02001251,0.9813051146384479,0.012345679012345678,0.0021164021164021165,0.004232804232804233,2835.0
1190,E02001252,0.9749847467968273,0.012202562538133009,0.0018303843807199512,0.010982306284319707,3278.0
1191,E02001253,0.9623393885688968,0.01329198050509526,0.001329198050509526,0.02303943287549845,2257.0
1192,E02001254,0.9731139646869984,0.013242375601926164,0.0056179775280898875,0.008025682182985553,2492.0
1193,E02001255,0.9579207920792079,0.012685643564356437,0.008353960396039604,0.02103960396039604,3232.0
1194,E02001256,0.8413611310807573,0.09896956625928588,0.019410496046010063,0.040258806613946804,4173.0
1195,E02001257,0.9656862745098039,0.01330532212885154,0.003968253968253968,0.017040149393090568,4284.0
1196,E02001258,0.9805013927576601,0.013618074899411947,0.0015475085112968121,0.004333023831631074,3231.0
1197,E02001259,0.7117363006508503,0.13163972286374134,0.02897333613268948,0.12765064035271886,4763.0
1198,E02001260,0.963855421686747,0.017909475740801043,0.005210029306414849,0.013025073266037121,3071.0
1199,E02001261,0.8660300136425648,0.06030013642564802,0.018281036834924966,0.05538881309686221,3665.0
1200,E02001262,0.7794356146610444,0.13104119364255595,0.018164125851443398,0.07135906584495622,3083.0
1201,E02001263,0.9712609970674487,0.016715542521994135,0.0032258064516129032,0.008797653958944282,3410.0
1202,E02001264,0.9042424242424243,0.04818181818181818,0.019090909090909092,0.028484848484848484,3300.0
1203,E02001265,0.9769775678866588,0.012101534828807556,0.0035419126328217238,0.007378984651711925,3388.0
1204,E02001266,0.9268845033969589,0.03591070850857328,0.009382076997735361,0.02782271109673245,3091.0
1205,E02001267,0.9625147579693034,0.01859504132231405,0.0035419126328217238,0.015348288075560802,3388.0
1206,E02001268,0.9756509976327359,0.015556307067974298,0.002705444707473791,0.00608725059181603,2957.0
1207,E02001269,0.9015384615384615,0.04783216783216783,0.012587412587412588,0.03804195804195804,3575.0
1208,E02001270,0.9206131946345469,0.028743498494388176,0.01341363263071448,0.0372296742403504,3653.0
1209,E02001271,0.9490491567994259,0.020810907786149982,0.011481880157875853,0.018658055256548258,2787.0
1210,E02001272,0.9421021377672208,0.02553444180522565,0.011282660332541567,0.021080760095011877,3368.0
1211,E02001273,0.8891699241204875,0.033800873764083694,0.01839503334099793,0.0586341687744309,4349.0
1212,E02001274,0.9020979020979021,0.04609027336300064,0.02097902097902098,0.030832803560076286,3146.0
1213,E02001275,0.9632396891811118,0.015242080095636582,0.006873879258816497,0.014644351464435146,3346.0
1214,E02001276,0.9171542962734832,0.030797659377887282,0.020326455189405606,0.0317215891592239,3247.0
1215,E02001277,0.8929510783798001,0.036559705418200944,0.03051025775907417,0.039978958442924775,3802.0
1216,E02001278,0.9033025885153229,0.03838143409699494,0.024099970246950313,0.034216007140731926,3361.0
1217,E02001279,0.9384080859128238,0.027795325331648767,0.014213518635502211,0.01958307012002527,3166.0
1218,E02001280,0.9211500142328494,0.03700540848277825,0.013663535439795047,0.028181041844577284,3513.0
1219,E02001281,0.95869918699187,0.01788617886178862,0.009105691056910569,0.014308943089430894,3075.0
1220,E02001282,0.8970657832465688,0.042830099384761004,0.018457169900615238,0.0416469474680549,4226.0
1221,E02001283,0.9078690127077224,0.0386119257086999,0.014418377321603127,0.039100684261974585,4092.0
1222,E02001284,0.9414212548015365,0.03137003841229193,0.01120358514724712,0.016005121638924456,3124.0
1223,E02001285,0.9340288432034366,0.03405952746241178,0.011966861000306842,0.019944768333844738,3259.0
1224,E02001286,0.8934292252370055,0.05916966328865642,0.01896044458973521,0.02844066688460281,3059.0
1225,E02001287,0.9735714285714285,0.010714285714285714,0.003928571428571429,0.011785714285714287,2800.0
1226,E02001288,0.9704256495301271,0.01271420674405749,0.0046987285793255945,0.012161415146489774,3618.0
1227,E02001289,0.9880845323741008,0.005170863309352518,0.0013489208633093526,0.00539568345323741,4448.0
1228,E02001290,0.9788025288211231,0.010412792859799182,0.002231312755671253,0.008553365563406471,2689.0
1229,E02001291,0.9486948694869487,0.018901890189018902,0.0084008400840084,0.024002400240024,3333.0
1230,E02001292,0.934056987788331,0.014654002713704206,0.0067842605156037995,0.044504748982360925,3685.0
1231,E02001293,0.9704562453253552,0.008601346297681375,0.005235602094240838,0.015706806282722512,2674.0
1232,E02001294,0.9342569953816897,0.014669926650366748,0.007606628633523499,0.043466449334419996,3681.0
1233,E02001295,0.8966977138018628,0.018628281117696866,0.013830087496471917,0.0708439175839684,3543.0
1234,E02001296,0.9055293136982495,0.018894137260350097,0.020283412058905253,0.05529313698249514,3599.0
1235,E02001297,0.9668489405331511,0.011278195488721804,0.004101161995898838,0.0177717019822283,2926.0
1236,E02001298,0.9144130757800891,0.018722139673105497,0.015156017830609212,0.05170876671619613,3365.0
1237,E02001299,0.9775541795665634,0.007223942208462332,0.003353973168214654,0.011867905056759546,3876.0
1238,E02001300,0.9643163003140166,0.009991435912075365,0.004852983157293748,0.02083928061661433,3503.0
1239,E02001301,0.93990679421143,0.015943095413294087,0.009565857247976454,0.034584253127299486,4077.0
1240,E02001302,0.9776785714285714,0.009523809523809525,0.002380952380952381,0.010416666666666666,3360.0
1241,E02001303,0.9498837509687419,0.012658227848101266,0.008266597778351847,0.02919142340480496,3871.0
1242,E02001304,0.9850294065229015,0.006415968633042239,0.0010693281055070398,0.007485296738549278,5611.0
1243,E02001305,0.9761054655314474,0.010985992859104642,0.0038450975006866246,0.00906344410876133,3641.0
1244,E02001306,0.9828269484808454,0.006935270805812417,0.0016512549537648614,0.008586525759577279,3028.0
1245,E02001307,0.9863518197573656,0.006715771230502599,0.0015164644714038128,0.005415944540727903,4616.0
1246,E02001308,0.9724366041896362,0.008452774715178243,0.005145167217934583,0.01396545387725101,2721.0
1247,E02001309,0.9657784743991641,0.013584117032392894,0.0033960292580982234,0.017241379310344827,3828.0
1248,E02001310,0.9386816555952989,0.01200817577925396,0.008686765457332652,0.04062340316811446,3914.0
1249,E02001311,0.9607737775389575,0.013970983342289092,0.006985491671144546,0.018269747447608814,3722.0
1250,E02001312,0.9629413481178873,0.011672016340822877,0.00612780857893201,0.01925882696235775,3427.0
1251,E02001313,0.9376423690205011,0.018223234624145785,0.010535307517084282,0.033599088838268794,3512.0
1252,E02001314,0.9705243561898852,0.011479987589202606,0.005274588892336333,0.012721067328575862,3223.0
1253,E02001315,0.9643213572854291,0.015219560878243513,0.004740518962075849,0.015718562874251496,4008.0
1254,E02001316,0.8820835718374356,0.0294791070406411,0.014596451058958215,0.07384087006296508,3494.0
1255,E02001317,0.9528929851510497,0.015873015873015872,0.007424475166410651,0.023809523809523808,3906.0
1256,E02001318,0.9835245660488379,0.004707266843189173,0.00176522506619594,0.010002942041776994,3399.0
1257,E02001319,0.950354609929078,0.015548281505728314,0.008183306055646482,0.02591380250954719,3666.0
1258,E02001320,0.9644012944983819,0.01147396293027361,0.005884083553986467,0.018240659017358045,3399.0
1259,E02001321,0.9790419161676647,0.009880239520958085,0.0029940119760479044,0.008083832335329342,3340.0
1260,E02001322,0.9843063402385436,0.005649717514124294,0.0018832391713747645,0.008160703075957313,3186.0
1261,E02001323,0.9688410017472335,0.008736167734420501,0.004076878276062901,0.018345952242283053,3434.0
1262,E02001324,0.9689147932278657,0.009991673605328892,0.0038856508465167916,0.017207882320288647,3603.0
1263,E02001325,0.979676915059927,0.009640437727983325,0.0018238665971860343,0.008858780614903595,3838.0
1264,E02001326,0.9805194805194806,0.012987012987012988,0.0016939582156973462,0.004799548277809147,3542.0
1265,E02001327,0.9435261707988981,0.011019283746556474,0.009641873278236915,0.03581267217630854,3630.0
1266,E02001328,0.9818799546998868,0.006795016987542469,0.0015855039637599094,0.009739524348810872,4415.0
1267,E02001329,0.9544910179640719,0.009281437125748504,0.005688622754491018,0.03053892215568862,3340.0
1268,E02001330,0.9589627391742196,0.008308157099697885,0.004783484390735146,0.027945619335347432,3972.0
1269,E02001331,0.9746368457459073,0.00553377910998386,0.004842056721235877,0.014987318422872953,4337.0
1270,E02001332,0.9269746646795827,0.014307004470938897,0.0062593144560357675,0.05245901639344262,3355.0
1271,E02001333,0.9639537519836772,0.010655180231240081,0.003854001360235774,0.021537066424846974,4411.0
1272,E02001334,0.9319872476089267,0.017711654268508677,0.014169323414806943,0.036131774707757705,2823.0
1273,E02001335,0.9540063638993347,0.01214926236621348,0.0069424356378362745,0.026901938096615563,3457.0
1274,E02001336,0.9509707140506746,0.01085883514313919,0.009871668311944718,0.028298782494241528,3039.0
1275,E02001337,0.971737323358271,0.00997506234413965,0.00457190357439734,0.01371571072319202,2406.0
1276,E02001338,0.976928895612708,0.009077155824508321,0.00416036308623298,0.009833585476550681,2644.0
1277,E02001339,0.9776619508562919,0.008190618019359643,0.0037230081906180195,0.010424422933730455,2686.0
1278,E02001340,0.9837986041874377,0.00872382851445663,0.0032402791625124627,0.00423728813559322,4012.0
1279,E02001341,0.9809239940387481,0.0062593144560357675,0.0020864381520119225,0.010730253353204173,3355.0
1280,E02001342,0.9830932999373826,0.00939261114589856,0.002504696305572949,0.005009392611145898,3194.0
1281,E02001343,0.9817941079112876,0.011254551473022179,0.0013240648791790798,0.005627275736511089,3021.0
1282,E02001344,0.975251677852349,0.010906040268456376,0.0012583892617449664,0.012583892617449664,2384.0
1283,E02001345,0.9820205479452054,0.00898972602739726,0.003424657534246575,0.005565068493150685,2336.0
1284,E02001346,0.9677716390423573,0.011049723756906077,0.004604051565377533,0.016574585635359115,3258.0
1285,E02001347,0.946705710102489,0.01376281112737921,0.009077598828696925,0.030453879941434846,3415.0
1286,E02001348,0.9729549248747913,0.01001669449081803,0.002003338898163606,0.015025041736227046,2995.0
1287,E02001349,0.9692402337742233,0.007997539218701938,0.0030759766225776685,0.01968625038449708,3251.0
1288,E02001350,0.9155594921759669,0.017419545320342487,0.01801003838204901,0.04901092412164157,3387.0
1289,E02001351,0.9119067917021881,0.020744529695936344,0.017334470019892016,0.05001420858198352,3519.0
1290,E02001352,0.9390326975476839,0.01634877384196185,0.007833787465940054,0.03678474114441417,2936.0
1291,E02001353,0.9512195121951219,0.021341463414634148,0.007452574525745257,0.019986449864498646,2952.0
1292,E02001354,0.941399416909621,0.016034985422740525,0.010495626822157435,0.03206997084548105,3430.0
1293,E02001355,0.9272911734866419,0.014879945891105851,0.006425431180250254,0.05140344944200203,2957.0
1294,E02001356,0.8562656991348032,0.032096008931063354,0.031537817471392685,0.08010047446274073,3583.0
1295,E02001357,0.9276595744680851,0.02553191489361702,0.014893617021276596,0.031914893617021274,2820.0
1296,E02001358,0.8735105407882676,0.024442407577146347,0.011610143599144515,0.0904369080354415,3273.0
1297,E02001359,0.9496774193548387,0.01978494623655914,0.010752688172043012,0.01978494623655914,2325.0
1298,E02001360,0.8655523255813954,0.02688953488372093,0.01937984496124031,0.08817829457364341,4128.0
1299,E02001361,0.947797223898612,0.01388050694025347,0.008449004224502113,0.02987326493663247,3314.0
1300,E02001362,0.9635105379050015,0.015728216420257943,0.006605850896508336,0.014155394778232149,3179.0
1301,E02001363,0.9268854346574554,0.020149683362118594,0.012377662636729994,0.04058721934369603,3474.0
1302,E02001364,0.8524953789279113,0.020702402957486137,0.02255083179297597,0.10425138632162662,2705.0
1303,E02001365,0.8220318237454101,0.02521419828641371,0.0200734394124847,0.13268053855569156,4085.0
1304,E02001366,0.8980778958017198,0.026302478502781994,0.010622154779969651,0.06499747091552859,3954.0
1305,E02001367,0.9682462139716659,0.009770395701025891,0.006595017098192477,0.015388373229115779,4094.0
1306,E02001368,0.8973837209302326,0.022965116279069768,0.013953488372093023,0.06569767441860465,3440.0
1307,E02001369,0.8752676659528907,0.023286937901498928,0.024089935760171308,0.07735546038543897,3736.0
1308,E02001370,0.8396282973621103,0.03147482014388489,0.03177458033573141,0.09712230215827339,3336.0
1309,E02001371,0.9150409062303335,0.02171176840780365,0.02328508495909377,0.039962240402769036,3178.0
1310,E02001372,0.9478357380688124,0.015908250092489827,0.004809470958194599,0.031446540880503145,2703.0
1311,E02001373,0.909113924050633,0.020759493670886076,0.016708860759493672,0.05341772151898734,3950.0
1312,E02001374,0.7503785966683493,0.044169611307420496,0.03180212014134275,0.17364967188288744,3962.0
1313,E02001375,0.9532011699707508,0.015274618134546636,0.005849853753656159,0.025674358141046474,3077.0
1314,E02001376,0.7206673842841765,0.06620021528525297,0.042518837459634015,0.1706135629709365,3716.0
1315,E02001377,0.7490134175217048,0.07392791370691923,0.02157327019205472,0.15548539857932123,3801.0
1316,E02001378,0.933235294117647,0.026470588235294117,0.009411764705882352,0.030882352941176472,3400.0
1317,E02001380,0.9697164948453608,0.014175257731958763,0.004510309278350515,0.011597938144329897,3104.0
1318,E02001381,0.7904583723105706,0.052619270346117866,0.03274087932647334,0.12418147801683817,4276.0
1319,E02001382,0.9603960396039604,0.020902090209020903,0.007334066740007334,0.011367803447011368,2727.0
1320,E02001383,0.7810114503816794,0.042938931297709926,0.013358778625954198,0.16269083969465647,4192.0
1321,E02001384,0.8591741864916599,0.06781514902925896,0.013672409078479627,0.059338255400601586,3657.0
1322,E02001385,0.6125181950509462,0.12168850072780203,0.06375545851528384,0.20203784570596797,3435.0
1323,E02001386,0.969449565446405,0.0118514616802739,0.005267316302343956,0.013431656570977087,3797.0
1324,E02001387,0.9518613607188704,0.027278562259306804,0.0054557124518613605,0.01540436456996149,3116.0
1325,E02001388,0.9428964568283453,0.03061575507395941,0.0041279669762641896,0.022359821121431027,2907.0
1326,E02001389,0.840499306518724,0.043550624133148405,0.01331484049930652,0.10263522884882108,3605.0
1327,E02001390,0.8326081978474925,0.04419509961071674,0.024730936569727503,0.0984657659720632,4367.0
1328,E02001391,0.974613248710829,0.011106703689012296,0.00436334787782626,0.009916699722332408,2521.0
1329,E02001392,0.964541547277937,0.017191977077363897,0.004297994269340974,0.013968481375358166,2792.0
1330,E02001393,0.9596066034422199,0.020372321742184757,0.002107481559536354,0.01791359325605901,2847.0
1331,E02001394,0.9277164984745365,0.03309082375029336,0.004693733865289838,0.03449894390988031,4261.0
1332,E02001395,0.9538767395626243,0.023061630218687873,0.005566600397614314,0.01749502982107356,2515.0
1333,E02001396,0.9274679235401938,0.024875621890547265,0.00864100549882168,0.03901544907043729,3819.0
1334,E02001397,0.9615171650055371,0.015503875968992248,0.003045404208194906,0.019933554817275746,3612.0
1335,E02001398,0.9271954674220964,0.027478753541076487,0.00538243626062323,0.03994334277620397,3530.0
1336,E02001399,0.9689594356261023,0.01728395061728395,0.005291005291005291,0.008465608465608466,2835.0
1337,E02001400,0.9426201175250605,0.021776702385067404,0.006221914967162115,0.029381265122709988,2893.0
1338,E02001401,0.9560312409603703,0.016488284639861153,0.004917558576800694,0.02256291582296789,3457.0
1339,E02001402,0.9523439523439523,0.021756021756021756,0.005698005698005698,0.020202020202020204,3861.0
1340,E02001403,0.934201507882111,0.021590130226182315,0.00822481151473612,0.03598355037697053,2918.0
1341,E02001404,0.940677966101695,0.014903565166569257,0.0067212156633547635,0.037697253068381065,3422.0
1342,E02001405,0.910075329566855,0.018361581920903956,0.01435969868173258,0.057203389830508475,4248.0
1343,E02001406,0.9888698630136986,0.007420091324200913,0.0008561643835616438,0.0028538812785388126,3504.0
1344,E02001407,0.9922600619195047,0.005417956656346749,0.0007739938080495357,0.0015479876160990713,2584.0
1345,E02001408,0.9915469146238377,0.005494505494505495,0.001267962806424345,0.0016906170752324597,2366.0
1346,E02001409,0.9805294246335594,0.00656311529205863,0.0030627871362940277,0.009844672938087946,4571.0
1347,E02001410,0.9755037534571316,0.008297115764519953,0.00434610825760569,0.011853022520742789,2531.0
1348,E02001411,0.9777777777777777,0.005458089668615985,0.0035087719298245615,0.013255360623781676,2565.0
1349,E02001412,0.9845993213260246,0.00548159749412686,0.0020882276168102325,0.007830853563038372,3831.0
1350,E02001413,0.9846989141164857,0.005429417571569595,0.0014807502467917078,0.00839091806515301,4052.0
1351,E02001414,0.9894381073088298,0.004224757076468103,0.0021123785382340513,0.004224757076468103,2367.0
1352,E02001415,0.9622512010981469,0.016472203157172273,0.0061770761839396015,0.015099519560741249,2914.0
1353,E02001416,0.9316455696202531,0.013743218806509945,0.0108499095840868,0.04376130198915009,2765.0
1354,E02001417,0.9480789200415368,0.010124610591900311,0.005970924195223261,0.03582554517133956,3852.0
1355,E02001418,0.9621187800963081,0.013162118780096307,0.003531300160513644,0.02118780096308186,3115.0
1356,E02001419,0.9056295893391352,0.014685885232526516,0.010878433505575198,0.06880609192276312,3677.0
1357,E02001420,0.9731674120163328,0.01108302547151468,0.0036943418238382267,0.012055220688314213,5143.0
1358,E02001421,0.9739860712822613,0.009217533797623925,0.0030725112658746417,0.013723883654240066,4882.0
1359,E02001422,0.9359341445955619,0.009663564781675018,0.013600572655690766,0.0408017179670723,2794.0
1360,E02001423,0.9766949152542372,0.00882768361581921,0.00211864406779661,0.012358757062146893,2832.0
1361,E02001425,0.9656184486373166,0.012159329140461216,0.0037735849056603774,0.018448637316561847,4770.0
1362,E02001426,0.9793303017775941,0.007854485324514262,0.0033071517155849523,0.009508061182306739,2419.0
1363,E02001427,0.9718797317759031,0.008652390222799048,0.004975124378109453,0.014492753623188406,4623.0
1364,E02001428,0.9793074324324325,0.008868243243243243,0.0029560810810810812,0.008868243243243243,2368.0
1365,E02001429,0.977720374556022,0.010009686793671296,0.004197610590894414,0.008072328059412335,3097.0
1366,E02001430,0.9822147651006712,0.012080536912751677,0.0030201342281879194,0.0026845637583892616,2980.0
1367,E02001431,0.9637194302606826,0.01236226820747111,0.00429991937651169,0.01961838215533459,3721.0
1368,E02001432,0.8258101851851852,0.024498456790123458,0.016203703703703703,0.13348765432098766,5184.0
1369,E02001433,0.9479565772669221,0.016922094508301407,0.012132822477650063,0.022988505747126436,3132.0
1370,E02001434,0.9366531165311653,0.022357723577235773,0.012533875338753388,0.028455284552845527,2952.0
1371,E02001435,0.8819207557071634,0.03201259511939124,0.02204145893466282,0.06402519023878248,3811.0
1372,E02001436,0.9524043179587831,0.018400392541707555,0.009077526987242394,0.020117762512266928,4076.0
1373,E02001437,0.9728286112401301,0.012308406874129122,0.0018578727357176034,0.013005109150023224,4306.0
1374,E02001438,0.9768578878748371,0.012385919165580182,0.001303780964797914,0.009452411994784877,3068.0
1375,E02001439,0.9736202707393267,0.012148559527941687,0.003471017007983339,0.010760152724748352,2881.0
1376,E02001440,0.9776006074411542,0.016704631738800303,0.0011389521640091116,0.004555808656036446,2634.0
1377,E02001441,0.9816066066066066,0.011636636636636636,0.0007507507507507507,0.006006006006006006,2664.0
1378,E02001442,0.9822419533851277,0.011098779134295227,0.002589715131335553,0.004069552349241583,2703.0
1379,E02001443,0.9802490339201374,0.013739802490339202,0.0021468441391155,0.0038643194504079004,2329.0
1380,E02001444,0.9834847233691164,0.009083402146985962,0.002064409578860446,0.0053674649050371595,2422.0
1381,E02001445,0.9935483870967742,0.003395585738539898,0.0013582342954159593,0.001697792869269949,2945.0
1382,E02001446,0.9898858075040783,0.006851549755301794,0.0009787928221859706,0.0022838499184339315,3065.0
1383,E02001447,0.9898686679174484,0.007129455909943715,0.000375234521575985,0.002626641651031895,2665.0
1384,E02001448,0.9876673713883016,0.008809020436927413,0.0007047216349541931,0.0028188865398167725,2838.0
1385,E02001449,0.9874023683547493,0.007558578987150416,0.0012597631645250692,0.003779289493575208,3969.0
1386,E02001450,0.9740437158469946,0.013387978142076503,0.002185792349726776,0.010382513661202186,3660.0
1387,E02001451,0.9777947932618682,0.0049770290964777945,0.0019142419601837673,0.015313935681470138,2612.0
1388,E02001452,0.9689207650273224,0.007513661202185792,0.0030737704918032786,0.020491803278688523,2928.0
1389,E02001453,0.9785005512679162,0.011576626240352812,0.0016538037486218302,0.008269018743109152,3628.0
1390,E02001454,0.9876789876789877,0.008325008325008326,0.000333000333000333,0.003663003663003663,3003.0
1391,E02001455,0.9879839786381842,0.0053404539385847796,0.0016688918558077437,0.005006675567423231,2996.0
1392,E02001456,0.9784083898827884,0.011721159777914868,0.0015422578655151142,0.008328192473781616,3242.0
1393,E02001457,0.9566377585056705,0.01067378252168112,0.004336224149432955,0.028352234823215475,2998.0
1394,E02001458,0.9624563445867288,0.01309662398137369,0.002619324796274738,0.021827706635622817,3436.0
1395,E02001459,0.9735652173913043,0.0076521739130434785,0.005565217391304348,0.013217391304347827,2875.0
1396,E02001460,0.9675816993464053,0.011764705882352941,0.0010457516339869282,0.0196078431372549,3825.0
1397,E02001461,0.9855316285329744,0.005720053835800807,0.003028263795423957,0.005720053835800807,2972.0
1398,E02001462,0.9423185143500281,0.014068655036578503,0.007034327518289252,0.03657850309510411,3554.0
1399,E02001463,0.9498525073746312,0.013438216978039987,0.00950508030154048,0.027204195345788267,3051.0
1400,E02001464,0.932240099009901,0.012685643564356437,0.007735148514851485,0.04733910891089109,3232.0
1401,E02001465,0.9035704977847276,0.015376596299192077,0.010424811050299713,0.07062809486578056,3837.0
1402,E02001466,0.9228533685601057,0.01928665785997358,0.007926023778071334,0.049933949801849405,3785.0
1403,E02001467,0.9717078189300411,0.01131687242798354,0.0015432098765432098,0.015432098765432098,3888.0
1404,E02001468,0.9773742185174159,0.012801428996725216,0.0011908306043465317,0.008633521881512354,3359.0
1405,E02001469,0.9817038307604345,0.013436249285305889,0.0002858776443682104,0.004574042309891366,3498.0
1406,E02001470,0.9829612220916569,0.009400705052878966,0.0014688601645123384,0.006169212690951821,3404.0
1407,E02001471,0.9708295350957156,0.011242783348526283,0.002430872075357034,0.015496809480401094,3291.0
