,GEOGRAPHY_CODE,"Asian, Asian British or Asian Welsh","Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,Total: All usual residents,White,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White,White: Roma
795,E02000843,0.13108179419525065,0.007387862796833773,0.015303430079155673,0.042005277044854884,0.04232189973614776,0.024063324538258574,0.07936675461741424,0.04295514511873351,0.026596306068601583,0.009815303430079155,0.06532981530343009,0.01899736147757256,0.014986807387862797,0.01065963060686016,0.020686015831134566,0.032295514511873354,0.0241688654353562,0.00812664907651715,9475.0,0.6919261213720317,0.5639050131926121,0.0,0.013614775725593668,0.1133509234828496,0.0010554089709762533
796,E02000844,0.13310225303292894,0.00878105141536684,0.009474292316580011,0.0317735413056037,0.05684575389948007,0.026227614095898324,0.0777585210860774,0.051761987290583476,0.0170999422299249,0.008896591565569035,0.045522819179664935,0.014442518775274409,0.011207394569612941,0.007047949162333911,0.012824956672443674,0.0340843443096476,0.02830733679953784,0.005777007510109763,8655.0,0.7095320623916811,0.6128249566724436,0.0017331022530329288,0.012362796071634893,0.08168688619295206,0.0009243212016175621
797,E02000845,0.15603439125358243,0.008173230018044793,0.018257085235113046,0.04819021335314722,0.06135229805753105,0.02006156458974631,0.03110073240632629,0.01698333510243074,0.010190001061458443,0.003927396242437108,0.05615115168241163,0.0175140643243817,0.02048614796730708,0.006793334040972296,0.011357605349750556,0.036726462159006476,0.025262710964865726,0.01146375119414075,9421.0,0.7199872624986732,0.5963273537840994,0.0019106251990234583,0.017938647701942468,0.10126313554824329,0.0025475002653646108
798,E02000846,0.21202573191545226,0.011027963765261915,0.027569909413154785,0.06866220296704739,0.06354207693317579,0.041223578836812394,0.05054483392411711,0.03374031771038467,0.009583825653144282,0.0072206905605881585,0.04568727845608507,0.015754233950374164,0.01483523696993567,0.006039123014310096,0.009058684521465145,0.03387160299330445,0.026913482998555862,0.006958119994748589,7617.0,0.6578705527110411,0.5314428252592884,0.0013128528291978469,0.012340816594459762,0.11172377576473677,0.0010502822633582775
799,E02000847,0.17312387220040334,0.006368750663411527,0.021653752255599193,0.05455896401655875,0.06719031949899161,0.023352085765842266,0.017726356013162085,0.00849166755121537,0.00647489650780172,0.0027597919541449954,0.038849379046810316,0.010826876127799596,0.016346460036089586,0.0025475002653646108,0.009128542617556523,0.03619573293705551,0.024944273431695148,0.011251459505360365,9421.0,0.7341046598025688,0.6383611081626155,0.0006368750663411527,0.020167710434136503,0.07440823691752468,0.0005307292219509606
800,E02000848,0.1898267600442315,0.005037473891141418,0.019904165130851456,0.05786951713969775,0.07752795183683499,0.029487652045705862,0.02739894335913503,0.016341073841995332,0.008846295613711759,0.0022115739034279398,0.035385182454847036,0.010074947782282836,0.013269443420567637,0.003440226071999017,0.008600565179997542,0.03587664332227546,0.031822091165990905,0.004054552156284556,8139.0,0.711512470819511,0.6400049146086743,0.0,0.01818405209485195,0.052340582381127904,0.000982921734856862
801,E02000849,0.12082670906200318,0.008071419836125719,0.012596306713953773,0.04463739757857405,0.034364681423504954,0.021156903509844685,0.0694631282866577,0.04427051485875015,0.018221841751253517,0.006970771676654029,0.04231380701968937,0.013819249113366761,0.010884187354775591,0.006603888956830133,0.011006481594716889,0.027516203986792224,0.021401491989727284,0.0061147119970649385,8177.0,0.7398801516448575,0.6515837104072398,0.0004891769597651951,0.013941543353308059,0.07300966124495537,0.0008560596795890913
802,E02000850,0.18820924439523942,0.009225943352707815,0.015960882000184518,0.0658732355383338,0.06698034874065874,0.03016883476335455,0.09022972598948242,0.04511486299474121,0.0358889196420334,0.009225943352707815,0.04880524033582434,0.014115693329642956,0.012824061260263862,0.006550419780422548,0.015315065965494971,0.03358243380385644,0.02979979702924624,0.003782636774610204,10839.0,0.6391733554755974,0.5701632991973429,0.00018451886705415628,0.011255650890303533,0.05673955161915306,0.0008303349017437033
803,E02000851,0.18540587219343696,0.016321243523316063,0.030397236614853194,0.04810017271157167,0.06260794473229707,0.027979274611398965,0.08419689119170984,0.05094991364421416,0.021761658031088083,0.0114853195164076,0.05690846286701209,0.016493955094991363,0.016666666666666666,0.009067357512953367,0.01468048359240069,0.04654576856649396,0.03229706390328152,0.014248704663212436,11580.0,0.6269430051813472,0.4361830742659758,0.0004317789291882556,0.013385146804835924,0.17417962003454232,0.002763385146804836
804,E02000852,0.1452424800491099,0.003928790669122161,0.0234499693063229,0.048004910988336404,0.047759361571516265,0.022099447513812154,0.04984653161448742,0.02983425414364641,0.01338244321669736,0.0066298342541436465,0.04910988336402701,0.011663597298956415,0.017188459177409455,0.008594229588704727,0.011663597298956415,0.02676488643339472,0.022222222222222223,0.004542664211172499,8145.0,0.7290362185389809,0.591037446286065,0.0004910988336402701,0.01632903621853898,0.11786372007366483,0.0033149171270718232
805,E02000853,0.1745992903462621,0.008564786492108161,0.034381500061177045,0.05628288266242506,0.04943105346873853,0.025939067661813288,0.045515722500917656,0.02826379542395693,0.011745992903462621,0.0055059341734981036,0.05028753211794935,0.01651780252049431,0.014560137036583874,0.006484766915453322,0.01272482564541784,0.034503854153921446,0.031200293649822585,0.003303560504098862,8173.0,0.6950936008809495,0.5530404992046984,0.0001223540927444023,0.015783677964027895,0.12394469595007954,0.0022023736693992414
806,E02000854,0.0962826743727834,0.0006567713122290818,0.019309076579535005,0.038749507421515825,0.028372520688296335,0.009194798371207145,0.0361224221725995,0.019834493629318273,0.012084592145015106,0.004203336398266123,0.04938920267962695,0.017076054117956128,0.01628792854328123,0.00577958754761592,0.010245632470773676,0.013135426244581637,0.009720215420990412,0.0034152108235912257,7613.0,0.8050702745304085,0.6964402994877184,0.0,0.023512412977801128,0.0841980822277683,0.0009194798371207146
807,E02000855,0.1546617915904936,0.007556368068251066,0.02059719683120049,0.052163315051797686,0.04728823887873248,0.027056672760511883,0.019134673979280925,0.010115783059110298,0.005728214503351615,0.0032906764168190127,0.043631931748933574,0.014747105423522243,0.014868982327848872,0.003900060938452163,0.010115783059110298,0.026691042047531994,0.02169408897014016,0.004996953077391834,8205.0,0.7558805606337599,0.676416819012797,0.0,0.017915904936014627,0.06081657525898842,0.0007312614259597807
808,E02000856,0.20559545503269375,0.010397684639296816,0.020902561903741023,0.08071604673598456,0.06292207096151785,0.0306570907921535,0.07031836209668775,0.04030442705541859,0.02186729553006753,0.008146639511201629,0.05756243970414836,0.014471004394897631,0.018008361024761495,0.005788401757959053,0.019294672526530176,0.026369385786257905,0.02390395540786794,0.0024654303783899667,9329.0,0.6401543573802122,0.5468967735019831,0.0004287705005895594,0.01468538964519241,0.07728588273126809,0.0008575410011791188
809,E02000857,0.21038008446321405,0.006334741053567459,0.020115581240275616,0.0871304734385419,0.056568126250277836,0.04023116248055123,0.06390308957546122,0.04189819959991109,0.012669482107134918,0.009335407868415203,0.051011335852411646,0.017781729273171815,0.01533674149811069,0.006779284285396755,0.011113580795732384,0.038897532785063346,0.029228717492776172,0.009668815292287174,8998.0,0.6358079573238498,0.45932429428761945,0.0006668148477439431,0.01411424761058013,0.15870193376305847,0.003000666814847744
810,E02000858,0.17815890794539727,0.01598413253996033,0.007583712518959281,0.06008633765021584,0.0684867576712169,0.02601796756504492,0.11678917279197293,0.07047019017617548,0.029284797573211993,0.017034185042585463,0.05623614514059036,0.0149340800373352,0.009917162524792906,0.0093338000233345,0.022051102555127756,0.03885194259712986,0.033951697584879245,0.004900245012250612,8571.0,0.6099638315249096,0.5394936413487341,0.0008167075020417688,0.009800490024501224,0.05810290514525726,0.0017500875043752187
811,E02000859,0.1512080141426046,0.00883912787271656,0.01673541543901002,0.05810253388332351,0.0487919858573954,0.018738951090159103,0.058691809074837946,0.034295816146140246,0.016971125515615793,0.007424867413081909,0.04372421921037124,0.013553329404832056,0.014378314672952268,0.004478491455509723,0.011314083677077195,0.026635238656452564,0.024749558043606363,0.0018856806128461992,8485.0,0.7197407189157337,0.6454920447849145,0.00011785503830288745,0.015439010017678256,0.05798467884502063,0.0007071302298173247
812,E02000860,0.19629039599453801,0.010013654984069186,0.021847974510696404,0.07259899863450159,0.05279927173418298,0.03903049613108785,0.06964041875284478,0.045402822030040965,0.01536185707783341,0.008875739644970414,0.04779244424214838,0.013199817933545745,0.015589440145653163,0.005689576695493855,0.013313609467455622,0.04688211197086937,0.03459262630860264,0.012289485662266727,8788.0,0.6393946290395994,0.45755575785161584,0.0006827492034592626,0.015134274010013654,0.16135639508420574,0.004665452890304961
813,E02000861,0.18520900321543407,0.006816720257234727,0.02237942122186495,0.09684887459807073,0.03434083601286174,0.02482315112540193,0.035884244372990357,0.02045016077170418,0.011832797427652733,0.0036012861736334405,0.04128617363344052,0.01247588424437299,0.015691318327974275,0.0028295819935691318,0.010289389067524116,0.021864951768488745,0.017363344051446947,0.0045016077170418,7775.0,0.7157556270096463,0.6360128617363344,0.0002572347266881029,0.01787781350482315,0.06083601286173634,0.0007717041800643086
814,E02000863,0.20846325167037863,0.0032665181885671865,0.02093541202672606,0.10051967334818114,0.050631031922791385,0.033110616184112845,0.06919079435783222,0.03890126206384558,0.020193021529324423,0.010096510764662212,0.04246473645137342,0.013808463251670379,0.012175204157386786,0.004751299183370453,0.011729769858945806,0.025241276911655532,0.020489977728285078,0.004751299183370453,6735.0,0.6546399406087602,0.5861915367483296,0.0014847809948032665,0.014402375649591685,0.052264291017074985,0.0002969561989606533
815,E02000864,0.3116122159090909,0.26216264204545453,0.011363636363636364,0.0185546875,0.013139204545454546,0.006392045454545455,0.09525923295454546,0.053888494318181816,0.030983664772727272,0.010387073863636364,0.06285511363636363,0.02166193181818182,0.014293323863636364,0.008433948863636364,0.018465909090909092,0.03009588068181818,0.024058948863636364,0.006036931818181818,11264.0,0.5001775568181818,0.36274857954545453,0.0001775568181818182,0.017844460227272728,0.11532315340909091,0.004083806818181818
816,E02000865,0.4068350295263224,0.36449302676215606,0.007287347656740797,0.013695187837668049,0.016584998115341122,0.004774469154416384,0.07802487749717302,0.05076014574695314,0.02148511119487373,0.005779620555346149,0.048372911169744945,0.012815680361854504,0.014951627088830254,0.0062821962558110315,0.014323407463249152,0.051137077522301795,0.04234200276416635,0.008795074758135445,7959.0,0.41563010428445785,0.2923734137454454,0.0,0.014197763538132931,0.10403316999623068,0.005025757004648825
817,E02000866,0.2862914591750446,0.23884243164521282,0.013999812083059287,0.01738231701587898,0.012402518087005543,0.0036643803438880015,0.05242882645870525,0.030442544395377243,0.016818566193742366,0.005167715869585643,0.05872404397256413,0.024053368411162266,0.01634877384196185,0.005355632810297849,0.012966268909142159,0.031476087569294375,0.01954336183406934,0.01193272573522503,10643.0,0.5710795828243916,0.4302358357605938,0.0006577092924927182,0.01954336183406934,0.1154749600676501,0.005167715869585643
818,E02000867,0.2894341954276635,0.2250860623179451,0.01800688498543561,0.022332068143702005,0.01606496601641804,0.007944213964162767,0.08067790625827523,0.050842969370641714,0.022949951452025774,0.006884985435607733,0.06328890458116339,0.020566687262776943,0.01685938741283432,0.00917998058081031,0.016682849324741813,0.03680819136728749,0.02524494659722835,0.01156324477005914,11329.0,0.5297908023656104,0.3567834760349545,0.0009709594845087828,0.016506311236649307,0.15023391296672256,0.005296142642775179
819,E02000868,0.3641795192441295,0.3234681117132138,0.012783104071140753,0.010976795887175211,0.012644157287758789,0.004307350284840906,0.057107127969987494,0.03751563151313047,0.01472835903848826,0.004863137418368765,0.055578713352785886,0.020842017507294707,0.01681256078921773,0.0070862859524802,0.010837849103793247,0.03987772683062387,0.027928303459774907,0.011949423370848965,7197.0,0.4832569126024733,0.2869251076837571,0.00013894678338196472,0.020703070723912743,0.16965402250937892,0.005835764902042517
820,E02000869,0.32979261507334345,0.27600741864778283,0.013657056145675266,0.013151239251390997,0.020401281402798854,0.0065756196256954984,0.07452368909121565,0.05361659079413252,0.015005901197099982,0.005901197099983139,0.05479683021412915,0.017872196931377506,0.013488450514247175,0.007755859045692126,0.01568032372281234,0.036756027651323554,0.02916877423705952,0.007587253414264037,5931.0,0.5041308379699881,0.32793795312763446,0.0001686056314280897,0.017872196931377506,0.15309391333670544,0.005058168942842691
821,E02000870,0.38913316582914576,0.34045226130653267,0.012876884422110553,0.015546482412060301,0.014290201005025125,0.005967336683417085,0.07113693467336683,0.04915201005025126,0.01193467336683417,0.010050251256281407,0.04349874371859296,0.014447236180904523,0.01146356783919598,0.007380653266331658,0.010207286432160805,0.031092964824120602,0.025753768844221106,0.005339195979899497,6368.0,0.4651381909547739,0.3260050251256281,0.000628140703517588,0.013347989949748744,0.12028894472361809,0.004868090452261307
822,E02000871,0.528006947459835,0.44715588363004777,0.025879287885366913,0.024142422926617457,0.018584455058619193,0.012244897959183673,0.10950933564915327,0.06721667390360399,0.030568823273990447,0.011723838471558836,0.05158488927485888,0.017194963091619626,0.012331741207121147,0.009813287016934433,0.012244897959183673,0.03725575336517586,0.027529309596178896,0.009726443768996961,11515.0,0.273643074250977,0.1597047329570126,0.00034737299174989145,0.008076422058184976,0.09848024316109423,0.007034303082935301
823,E02000872,0.43695518723143034,0.38011049723756907,0.014855739717618171,0.018170656844689995,0.016206261510128914,0.007612031921424187,0.060405156537753225,0.041497851442602825,0.013627992633517496,0.005279312461632903,0.052915899324739106,0.020257826887661142,0.018047882136279926,0.005893186003683241,0.008717004297114795,0.03793738489871087,0.02529158993247391,0.012645794966236955,8145.0,0.4117863720073665,0.22958870472682627,0.0,0.014487415592387969,0.1591160220994475,0.008594229588704727
824,E02000873,0.44965489240763296,0.3511977263499797,0.03095818107998376,0.029334145351197726,0.02578156719447828,0.012383272431993504,0.10322777101096224,0.07937474624441737,0.011774259033698742,0.012078765732846122,0.045777507105156316,0.014311814859926919,0.014210312626877792,0.006800649614291514,0.01045473000406009,0.0341047503045067,0.023548518067397484,0.010556232237109216,9852.0,0.36723507917174175,0.2241169305724726,0.00010150223304912708,0.008526187576126675,0.12565976451481933,0.008830694275274055
825,E02000874,0.5580464371497198,0.47518014411529225,0.03429410194822525,0.02121697357886309,0.017614091273018415,0.00974112623432079,0.07099012543368027,0.0459033893781692,0.01347744862556712,0.011609287429943955,0.03789698425406992,0.013610888710968775,0.012543368027755538,0.004536962903656259,0.007205764611689352,0.032559380838003735,0.02415265545769949,0.008406725380304243,7494.0,0.3005070723245263,0.1848145182812917,0.0,0.010942087002935683,0.0944755804643715,0.010274886575927409
826,E02000875,0.4981579722959033,0.4283082817565576,0.02379899793692897,0.01760978485116416,0.0210727969348659,0.0073681108163866785,0.1058060713233127,0.07073386383731212,0.024167403477748307,0.010904804008252285,0.04413498379015621,0.016136162687886826,0.010683760683760684,0.005305039787798408,0.012010020630710286,0.033672266430887124,0.02453580901856764,0.009136457412319481,13572.0,0.31822870615974064,0.19503389330975537,0.001399941055113469,0.009062776304155614,0.10587975243147657,0.006852343059239611
827,E02000876,0.5308675924652826,0.4593702736147394,0.026948989412897015,0.01677437096108896,0.015811907053485494,0.011962051423071635,0.05224804069847381,0.03107383473119758,0.013336999862505156,0.007837206104771071,0.04867317475594665,0.01993675237178606,0.0129245153306751,0.005912278289564142,0.009899628763921352,0.03739859755259178,0.027636463632613777,0.009762133919978001,7273.0,0.33081259452770523,0.18080571978550805,0.0,0.014436958614051972,0.12704523580365737,0.008524680324487832
828,E02000877,0.4799014992395162,0.4164554211631781,0.018831027739552402,0.015282103280944448,0.019989860215832548,0.009343086840008692,0.08901281958426885,0.05757948866516984,0.023828492793510538,0.007604838125588469,0.05374085608749185,0.016875497935829653,0.013905989715361774,0.010067357137683784,0.012892011298616644,0.03874846092561744,0.02926052002607373,0.009487940899543709,13807.0,0.3385963641631057,0.20504092127181864,0.00021728108930252772,0.008184254363728544,0.1184181936698776,0.006735713768378359
829,E02000878,0.48418328220858897,0.37912193251533743,0.03565950920245399,0.03316717791411043,0.02358128834355828,0.012653374233128834,0.04677914110429448,0.033454754601226995,0.006997699386503068,0.006326687116564417,0.04121932515337423,0.015241564417177915,0.015049846625766871,0.004792944785276074,0.006134969325153374,0.036330521472392636,0.02473159509202454,0.011598926380368099,10432.0,0.3914877300613497,0.17379217791411042,0.0005751533742331289,0.01169478527607362,0.19708588957055215,0.008339723926380369
830,E02000879,0.5309352517985612,0.46882494004796166,0.015587529976019185,0.014388489208633094,0.02038369304556355,0.011750599520383693,0.05383693045563549,0.03585131894484413,0.011990407673860911,0.005995203836930456,0.04040767386091127,0.011870503597122302,0.010671462829736212,0.008393285371702638,0.00947242206235012,0.04544364508393285,0.03525179856115108,0.010191846522781775,8340.0,0.3293764988009592,0.21270983213429256,0.0005995203836930455,0.010551558752997603,0.09472422062350119,0.01079136690647482
831,E02000880,0.5630948725821308,0.49355234878722753,0.01473748848633712,0.02118513969910961,0.020417562173779553,0.013202333435677003,0.06555112066318698,0.05050660116671784,0.009517961314092724,0.00552655818237642,0.04068160884249309,0.013048817930610992,0.011820693890082898,0.005373042677310408,0.010439054344488793,0.042677310408351245,0.026865213386552043,0.015812097021799202,6514.0,0.2879950875038379,0.16902057107767884,0.000460546515198035,0.009671476819158736,0.10377648142462388,0.005066011667178385
832,E02000881,0.4778434268833087,0.38330871491875923,0.027788035450516987,0.027695716395864108,0.02566469719350074,0.013386262924667651,0.12130723781388479,0.08668759231905465,0.023633677991137372,0.010985967503692762,0.05160635155096012,0.013386262924667651,0.011909158050221566,0.00775480059084195,0.01855612998522895,0.039604874446085674,0.02871122599704579,0.010893648449039882,10832.0,0.3096381093057607,0.17420605612998524,9.231905465288036e-05,0.008401033973412112,0.11613737075332349,0.010801329394387
833,E02000882,0.5840792561049796,0.5328061180151212,0.013296254453810724,0.013643868949335187,0.014512905188146345,0.00982010949856609,0.07708351438254975,0.055096897540627444,0.013296254453810724,0.008690362388111585,0.04406013730772573,0.012079603719475102,0.012687929086642912,0.009124880507517164,0.010167723994090553,0.02068306248370557,0.014512905188146345,0.0061701572955592246,11507.0,0.27409402972103936,0.1771964890935952,8.690362388111584e-05,0.007386808029894847,0.0833405753019901,0.006083253671678109
